"geneID"	"pathwayID"	"pathwayName"
"tK_UUU_P"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tK_UUU_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_A"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_G1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_G2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_G3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_M"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_CAA_N"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_GAG_G"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_B1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_B2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_N"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAA_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAG_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAG_L1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tL_UAG_L2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_E"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_J1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_J2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_J3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_M"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_O1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_O2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_P"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_Q1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tM_CAU_Q2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_F"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_G"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_N1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_N2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_O1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_O2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_P"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tN_GUU_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_AGG_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_AGG_N"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_A"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_F"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_M"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_N1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_N2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_O1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_O2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_O3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tP_UGG_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_CUG_M"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_B"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_D1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_D2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_D3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_E1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_E2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tQ_UUG_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_E"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_O"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_ACG_Q2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_CCG_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_CCU_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_B"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_E"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_G1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_G2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_G3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_J1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_J2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_M1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_M2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tR_UCU_Q1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_A"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_B"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_D1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_D2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_D3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_E"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_G"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_AGA_M"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_CGA_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_GCU_F"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_GCU_O"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_GCU_Q1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_UGA_E"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_UGA_I"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_UGA_P"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tS_UGA_Q2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_B"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_C"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_I1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_I2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_N1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_N2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_O1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_AGU_O2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_CGU_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_UGU_G1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_UGU_G2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_UGU_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_UGU_P"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tT_UGU_Q1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_E1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_E2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_G1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_G2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_G3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_K1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_K2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_M1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_M2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_M3"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_AAC_O"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_CAC_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_CAC_H"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_UAC_B"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_UAC_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tV_UAC_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_CCA_G1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_CCA_G2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_CCA_J"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_CCA_K"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_CCA_M"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_CCA_P"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tW_UCA_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tX_XXX_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tX_XXX_L"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_D"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_F1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_F2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_J1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_J2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_M1"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_M2"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_O"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"tY_GUA_Q"	"sce00970"	"Aminoacyl-tRNA biosynthesis"
"YBR159W"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YCR034W"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YDL015C"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YGL055W"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YGL205W"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YIL160C"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YJL097W"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YJL196C"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YJR019C"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"YLR372W"	"sce01040"	"Biosynthesis of unsaturated fatty acids"
"Q0045"	"sce01100"	"Metabolic pathways"
"Q0080"	"sce01100"	"Metabolic pathways"
"Q0085"	"sce01100"	"Metabolic pathways"
"Q0105"	"sce01100"	"Metabolic pathways"
"Q0110"	"sce01100"	"Metabolic pathways"
"Q0115"	"sce01100"	"Metabolic pathways"
"Q0120"	"sce01100"	"Metabolic pathways"
"Q0130"	"sce01100"	"Metabolic pathways"
"Q0250"	"sce01100"	"Metabolic pathways"
"Q0275"	"sce01100"	"Metabolic pathways"
"YAL012W"	"sce01100"	"Metabolic pathways"
"YAL023C"	"sce01100"	"Metabolic pathways"
"YAL038W"	"sce01100"	"Metabolic pathways"
"YAL044C"	"sce01100"	"Metabolic pathways"
"YAL054C"	"sce01100"	"Metabolic pathways"
"YAL062W"	"sce01100"	"Metabolic pathways"
"YAR015W"	"sce01100"	"Metabolic pathways"
"YAR071W"	"sce01100"	"Metabolic pathways"
"YBL011W"	"sce01100"	"Metabolic pathways"
"YBL015W"	"sce01100"	"Metabolic pathways"
"YBL033C"	"sce01100"	"Metabolic pathways"
"YBL039C"	"sce01100"	"Metabolic pathways"
"YBL045C"	"sce01100"	"Metabolic pathways"
"YBL068W"	"sce01100"	"Metabolic pathways"
"YBL080C"	"sce01100"	"Metabolic pathways"
"YBL082C"	"sce01100"	"Metabolic pathways"
"YBL098W"	"sce01100"	"Metabolic pathways"
"YBL099W"	"sce01100"	"Metabolic pathways"
"YBR001C"	"sce01100"	"Metabolic pathways"
"YBR004C"	"sce01100"	"Metabolic pathways"
"YBR006W"	"sce01100"	"Metabolic pathways"
"YBR015C"	"sce01100"	"Metabolic pathways"
"YBR018C"	"sce01100"	"Metabolic pathways"
"YBR019C"	"sce01100"	"Metabolic pathways"
"YBR020W"	"sce01100"	"Metabolic pathways"
"YBR023C"	"sce01100"	"Metabolic pathways"
"YBR026C"	"sce01100"	"Metabolic pathways"
"YBR029C"	"sce01100"	"Metabolic pathways"
"YBR035C"	"sce01100"	"Metabolic pathways"
"YBR038W"	"sce01100"	"Metabolic pathways"
"YBR039W"	"sce01100"	"Metabolic pathways"
"YBR070C"	"sce01100"	"Metabolic pathways"
"YBR084W"	"sce01100"	"Metabolic pathways"
"YBR092C"	"sce01100"	"Metabolic pathways"
"YBR093C"	"sce01100"	"Metabolic pathways"
"YBR110W"	"sce01100"	"Metabolic pathways"
"YBR111C"	"sce01100"	"Metabolic pathways"
"YBR115C"	"sce01100"	"Metabolic pathways"
"YBR117C"	"sce01100"	"Metabolic pathways"
"YBR126C"	"sce01100"	"Metabolic pathways"
"YBR127C"	"sce01100"	"Metabolic pathways"
"YBR145W"	"sce01100"	"Metabolic pathways"
"YBR153W"	"sce01100"	"Metabolic pathways"
"YBR159W"	"sce01100"	"Metabolic pathways"
"YBR166C"	"sce01100"	"Metabolic pathways"
"YBR176W"	"sce01100"	"Metabolic pathways"
"YBR183W"	"sce01100"	"Metabolic pathways"
"YBR196C"	"sce01100"	"Metabolic pathways"
"YBR208C"	"sce01100"	"Metabolic pathways"
"YBR213W"	"sce01100"	"Metabolic pathways"
"YBR218C"	"sce01100"	"Metabolic pathways"
"YBR221C"	"sce01100"	"Metabolic pathways"
"YBR222C"	"sce01100"	"Metabolic pathways"
"YBR229C"	"sce01100"	"Metabolic pathways"
"YBR243C"	"sce01100"	"Metabolic pathways"
"YBR244W"	"sce01100"	"Metabolic pathways"
"YBR248C"	"sce01100"	"Metabolic pathways"
"YBR249C"	"sce01100"	"Metabolic pathways"
"YBR252W"	"sce01100"	"Metabolic pathways"
"YBR256C"	"sce01100"	"Metabolic pathways"
"YBR263W"	"sce01100"	"Metabolic pathways"
"YBR265W"	"sce01100"	"Metabolic pathways"
"YBR299W"	"sce01100"	"Metabolic pathways"
"YCL004W"	"sce01100"	"Metabolic pathways"
"YCL009C"	"sce01100"	"Metabolic pathways"
"YCL017C"	"sce01100"	"Metabolic pathways"
"YCL018W"	"sce01100"	"Metabolic pathways"
"YCL030C"	"sce01100"	"Metabolic pathways"
"YCL040W"	"sce01100"	"Metabolic pathways"
"YCL047C"	"sce01100"	"Metabolic pathways"
"YCL050C"	"sce01100"	"Metabolic pathways"
"YCL052C"	"sce01100"	"Metabolic pathways"
"YCL064C"	"sce01100"	"Metabolic pathways"
"YCR005C"	"sce01100"	"Metabolic pathways"
"YCR012W"	"sce01100"	"Metabolic pathways"
"YCR034W"	"sce01100"	"Metabolic pathways"
"YCR036W"	"sce01100"	"Metabolic pathways"
"YCR053W"	"sce01100"	"Metabolic pathways"
"YCR068W"	"sce01100"	"Metabolic pathways"
"YCR073W-A"	"sce01100"	"Metabolic pathways"
"YCR105W"	"sce01100"	"Metabolic pathways"
"YDL004W"	"sce01100"	"Metabolic pathways"
"YDL015C"	"sce01100"	"Metabolic pathways"
"YDL021W"	"sce01100"	"Metabolic pathways"
"YDL024C"	"sce01100"	"Metabolic pathways"
"YDL042C"	"sce01100"	"Metabolic pathways"
"YDL045C"	"sce01100"	"Metabolic pathways"
"YDL052C"	"sce01100"	"Metabolic pathways"
"YDL055C"	"sce01100"	"Metabolic pathways"
"YDL066W"	"sce01100"	"Metabolic pathways"
"YDL067C"	"sce01100"	"Metabolic pathways"
"YDL078C"	"sce01100"	"Metabolic pathways"
"YDL080C"	"sce01100"	"Metabolic pathways"
"YDL086W"	"sce01100"	"Metabolic pathways"
"YDL093W"	"sce01100"	"Metabolic pathways"
"YDL095W"	"sce01100"	"Metabolic pathways"
"YDL103C"	"sce01100"	"Metabolic pathways"
"YDL131W"	"sce01100"	"Metabolic pathways"
"YDL141W"	"sce01100"	"Metabolic pathways"
"YDL142C"	"sce01100"	"Metabolic pathways"
"YDL166C"	"sce01100"	"Metabolic pathways"
"YDL168W"	"sce01100"	"Metabolic pathways"
"YDL171C"	"sce01100"	"Metabolic pathways"
"YDL174C"	"sce01100"	"Metabolic pathways"
"YDL178W"	"sce01100"	"Metabolic pathways"
"YDL182W"	"sce01100"	"Metabolic pathways"
"YDL185W"	"sce01100"	"Metabolic pathways"
"YDL205C"	"sce01100"	"Metabolic pathways"
"YDL215C"	"sce01100"	"Metabolic pathways"
"YDL232W"	"sce01100"	"Metabolic pathways"
"YDL238C"	"sce01100"	"Metabolic pathways"
"YDL244W"	"sce01100"	"Metabolic pathways"
"YDL246C"	"sce01100"	"Metabolic pathways"
"YDR001C"	"sce01100"	"Metabolic pathways"
"YDR007W"	"sce01100"	"Metabolic pathways"
"YDR009W"	"sce01100"	"Metabolic pathways"
"YDR019C"	"sce01100"	"Metabolic pathways"
"YDR020C"	"sce01100"	"Metabolic pathways"
"YDR035W"	"sce01100"	"Metabolic pathways"
"YDR036C"	"sce01100"	"Metabolic pathways"
"YDR044W"	"sce01100"	"Metabolic pathways"
"YDR047W"	"sce01100"	"Metabolic pathways"
"YDR050C"	"sce01100"	"Metabolic pathways"
"YDR058C"	"sce01100"	"Metabolic pathways"
"YDR062W"	"sce01100"	"Metabolic pathways"
"YDR074W"	"sce01100"	"Metabolic pathways"
"YDR111C"	"sce01100"	"Metabolic pathways"
"YDR127W"	"sce01100"	"Metabolic pathways"
"YDR147W"	"sce01100"	"Metabolic pathways"
"YDR148C"	"sce01100"	"Metabolic pathways"
"YDR158W"	"sce01100"	"Metabolic pathways"
"YDR173C"	"sce01100"	"Metabolic pathways"
"YDR178W"	"sce01100"	"Metabolic pathways"
"YDR191W"	"sce01100"	"Metabolic pathways"
"YDR196C"	"sce01100"	"Metabolic pathways"
"YDR208W"	"sce01100"	"Metabolic pathways"
"YDR226W"	"sce01100"	"Metabolic pathways"
"YDR232W"	"sce01100"	"Metabolic pathways"
"YDR234W"	"sce01100"	"Metabolic pathways"
"YDR236C"	"sce01100"	"Metabolic pathways"
"YDR242W"	"sce01100"	"Metabolic pathways"
"YDR245W"	"sce01100"	"Metabolic pathways"
"YDR248C"	"sce01100"	"Metabolic pathways"
"YDR256C"	"sce01100"	"Metabolic pathways"
"YDR261C"	"sce01100"	"Metabolic pathways"
"YDR272W"	"sce01100"	"Metabolic pathways"
"YDR287W"	"sce01100"	"Metabolic pathways"
"YDR294C"	"sce01100"	"Metabolic pathways"
"YDR297W"	"sce01100"	"Metabolic pathways"
"YDR298C"	"sce01100"	"Metabolic pathways"
"YDR300C"	"sce01100"	"Metabolic pathways"
"YDR302W"	"sce01100"	"Metabolic pathways"
"YDR305C"	"sce01100"	"Metabolic pathways"
"YDR307W"	"sce01100"	"Metabolic pathways"
"YDR315C"	"sce01100"	"Metabolic pathways"
"YDR321W"	"sce01100"	"Metabolic pathways"
"YDR322C-A"	"sce01100"	"Metabolic pathways"
"YDR331W"	"sce01100"	"Metabolic pathways"
"YDR354W"	"sce01100"	"Metabolic pathways"
"YDR371W"	"sce01100"	"Metabolic pathways"
"YDR377W"	"sce01100"	"Metabolic pathways"
"YDR380W"	"sce01100"	"Metabolic pathways"
"YDR399W"	"sce01100"	"Metabolic pathways"
"YDR400W"	"sce01100"	"Metabolic pathways"
"YDR408C"	"sce01100"	"Metabolic pathways"
"YDR428C"	"sce01100"	"Metabolic pathways"
"YDR434W"	"sce01100"	"Metabolic pathways"
"YDR437W"	"sce01100"	"Metabolic pathways"
"YDR441C"	"sce01100"	"Metabolic pathways"
"YDR454C"	"sce01100"	"Metabolic pathways"
"YDR481C"	"sce01100"	"Metabolic pathways"
"YDR487C"	"sce01100"	"Metabolic pathways"
"YDR502C"	"sce01100"	"Metabolic pathways"
"YDR516C"	"sce01100"	"Metabolic pathways"
"YDR529C"	"sce01100"	"Metabolic pathways"
"YDR530C"	"sce01100"	"Metabolic pathways"
"YDR531W"	"sce01100"	"Metabolic pathways"
"YDR533C"	"sce01100"	"Metabolic pathways"
"YDR538W"	"sce01100"	"Metabolic pathways"
"YEL002C"	"sce01100"	"Metabolic pathways"
"YEL011W"	"sce01100"	"Metabolic pathways"
"YEL021W"	"sce01100"	"Metabolic pathways"
"YEL024W"	"sce01100"	"Metabolic pathways"
"YEL027W"	"sce01100"	"Metabolic pathways"
"YEL029C"	"sce01100"	"Metabolic pathways"
"YEL036C"	"sce01100"	"Metabolic pathways"
"YEL038W"	"sce01100"	"Metabolic pathways"
"YEL046C"	"sce01100"	"Metabolic pathways"
"YEL051W"	"sce01100"	"Metabolic pathways"
"YEL058W"	"sce01100"	"Metabolic pathways"
"YEL066W"	"sce01100"	"Metabolic pathways"
"YEL070W"	"sce01100"	"Metabolic pathways"
"YEL071W"	"sce01100"	"Metabolic pathways"
"YER001W"	"sce01100"	"Metabolic pathways"
"YER003C"	"sce01100"	"Metabolic pathways"
"YER005W"	"sce01100"	"Metabolic pathways"
"YER014W"	"sce01100"	"Metabolic pathways"
"YER015W"	"sce01100"	"Metabolic pathways"
"YER019W"	"sce01100"	"Metabolic pathways"
"YER023W"	"sce01100"	"Metabolic pathways"
"YER026C"	"sce01100"	"Metabolic pathways"
"YER043C"	"sce01100"	"Metabolic pathways"
"YER052C"	"sce01100"	"Metabolic pathways"
"YER055C"	"sce01100"	"Metabolic pathways"
"YER061C"	"sce01100"	"Metabolic pathways"
"YER062C"	"sce01100"	"Metabolic pathways"
"YER065C"	"sce01100"	"Metabolic pathways"
"YER069W"	"sce01100"	"Metabolic pathways"
"YER070W"	"sce01100"	"Metabolic pathways"
"YER073W"	"sce01100"	"Metabolic pathways"
"YER081W"	"sce01100"	"Metabolic pathways"
"YER086W"	"sce01100"	"Metabolic pathways"
"YER090W"	"sce01100"	"Metabolic pathways"
"YER091C"	"sce01100"	"Metabolic pathways"
"YER099C"	"sce01100"	"Metabolic pathways"
"YER141W"	"sce01100"	"Metabolic pathways"
"YER163C"	"sce01100"	"Metabolic pathways"
"YER170W"	"sce01100"	"Metabolic pathways"
"YER178W"	"sce01100"	"Metabolic pathways"
"YER183C"	"sce01100"	"Metabolic pathways"
"YFL017C"	"sce01100"	"Metabolic pathways"
"YFL018C"	"sce01100"	"Metabolic pathways"
"YFL025C"	"sce01100"	"Metabolic pathways"
"YFL030W"	"sce01100"	"Metabolic pathways"
"YFL045C"	"sce01100"	"Metabolic pathways"
"YFL053W"	"sce01100"	"Metabolic pathways"
"YFL058W"	"sce01100"	"Metabolic pathways"
"YFR015C"	"sce01100"	"Metabolic pathways"
"YFR019W"	"sce01100"	"Metabolic pathways"
"YFR025C"	"sce01100"	"Metabolic pathways"
"YFR030W"	"sce01100"	"Metabolic pathways"
"YFR033C"	"sce01100"	"Metabolic pathways"
"YFR044C"	"sce01100"	"Metabolic pathways"
"YFR047C"	"sce01100"	"Metabolic pathways"
"YFR053C"	"sce01100"	"Metabolic pathways"
"YFR055W"	"sce01100"	"Metabolic pathways"
"YGL001C"	"sce01100"	"Metabolic pathways"
"YGL008C"	"sce01100"	"Metabolic pathways"
"YGL009C"	"sce01100"	"Metabolic pathways"
"YGL012W"	"sce01100"	"Metabolic pathways"
"YGL022W"	"sce01100"	"Metabolic pathways"
"YGL026C"	"sce01100"	"Metabolic pathways"
"YGL027C"	"sce01100"	"Metabolic pathways"
"YGL037C"	"sce01100"	"Metabolic pathways"
"YGL038C"	"sce01100"	"Metabolic pathways"
"YGL040C"	"sce01100"	"Metabolic pathways"
"YGL047W"	"sce01100"	"Metabolic pathways"
"YGL055W"	"sce01100"	"Metabolic pathways"
"YGL062W"	"sce01100"	"Metabolic pathways"
"YGL065C"	"sce01100"	"Metabolic pathways"
"YGL067W"	"sce01100"	"Metabolic pathways"
"YGL125W"	"sce01100"	"Metabolic pathways"
"YGL142C"	"sce01100"	"Metabolic pathways"
"YGL148W"	"sce01100"	"Metabolic pathways"
"YGL184C"	"sce01100"	"Metabolic pathways"
"YGL187C"	"sce01100"	"Metabolic pathways"
"YGL191W"	"sce01100"	"Metabolic pathways"
"YGL196W"	"sce01100"	"Metabolic pathways"
"YGL202W"	"sce01100"	"Metabolic pathways"
"YGL205W"	"sce01100"	"Metabolic pathways"
"YGL226C-A"	"sce01100"	"Metabolic pathways"
"YGL234W"	"sce01100"	"Metabolic pathways"
"YGL245W"	"sce01100"	"Metabolic pathways"
