UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	template	qmean	qmean_norm	url
P04050		1733	5af2916702efd061f95b745d	PDB	1	1733	6blo			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=6blo&provider=pdb
P04050		1733	5af290b902efd05dc5a46664	PDB	1476	1498	5vkl			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1476&to=1498&template=5vkl&provider=pdb
P04050		1733	5af2904a02efd05b789bfcd3	PDB	1	1733	5oqj			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5oqj&provider=pdb
P04050		1733	5af2915902efd061a5feacd6	PDB	1	1733	6bm2			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=6bm2&provider=pdb
P04050		1733	5af28cc602efd045ee489bfb	PDB	1	1733	6bm4			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=6bm4&provider=pdb
P04050		1733	5af28af002efd03b2bb801c9	PDB	1	1733	5vvs			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5vvs&provider=pdb
P04050		1733	5af28ab202efd0399089c316	PDB	1	1733	5vvr			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5vvr&provider=pdb
P04050		1733	5ae97a3475daaa0a23caf11c	PDB	1	1733	5c4a			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5c4a&provider=pdb
P04050		1733	5ae979e075daaa0610f25454	PDB	1	1733	4x67			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4x67&provider=pdb
P04050		1733	5ac471a702efd0a46608a967	PDB	1	1733	2vum			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2vum&provider=pdb
P04050		1733	5a9f8aea02efd0a02a2f3ff2	PDB	1	1733	2ja6			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2ja6&provider=pdb
P04050		1733	5a9b2c0975daaa6fad4bbdd2	PDB	1	1733	4bbr			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4bbr&provider=pdb
P04050		1733	5a9b2b7075daaa6a98baebb4	PDB	1	1733	3s1r			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s1r&provider=pdb
P04050		1733	5a9b2b2675daaa63ee118f56	PDB	1	1733	3gtq			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtq&provider=pdb
P04050		1733	5b20b25002efd01c9645cdf7	PDB	1	1733	3hoy			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3hoy&provider=pdb
P04050		1733	5a9b180c75daaa5ae8658a8c	PDB	1	1733	3k1f			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3k1f&provider=pdb
P04050		1733	5a9b1fb775daaa420f3b5a6f	PDB	1	1733	3gtj			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtj&provider=pdb
P04050		1733	5af291a002efd063ab2c828b	PDB	1	1733	6blp			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=6blp&provider=pdb
P04050		1733	5a9b24f075daaa0b0b113885	PDB	1	1733	3s1n			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s1n&provider=pdb
P04050		1733	5a9b167b75daaa45341ce944	PDB	1	1733	3rzd			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3rzd&provider=pdb
P04050		1733	5ac46d8e02efd085f9a8bc30	PDB	1	1733	1k83			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1k83&provider=pdb
P04050		1733	5a9b0af675daaa254161eeeb	PDB	1	1733	3s17			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s17&provider=pdb
P04050		1733	5a9b14c575daaa2fcea1edf4	PDB	1	1732	4a3d			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3d&provider=pdb
P04050		1733	5a9b0fef75daaa67f176246b	PDB	1	1733	3k7a			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3k7a&provider=pdb
P04050		1733	5a9b156575daaa3556d8b7cd	PDB	1678	1693	5m9d			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1678&to=1693&template=5m9d&provider=pdb
P04050		1733	5a9b14c375daaa2fcea1edb3	PDB	1	1733	3s2d			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s2d&provider=pdb
P04050		1733	5a9af9e775daaa340fef7544	PDB	1	1733	1r9s			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1r9s&provider=pdb
P04050		1733	5a9b16d975daaa4a6780ae41	PDB	1	1732	4a3e			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3e&provider=pdb
P04050		1733	5a9b1ebf75daaa37c1e2610c	PDB	1	1733	4by1			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4by1&provider=pdb
P04050		1733	5a9afcd275daaa5bbfc956b9	PDB	1	1732	4a93			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a93&provider=pdb
P04050		1733	5a9b1fd775daaa47f2aedac3	PDB	1	1455	3j0k			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1455&template=3j0k&provider=pdb
P04050		1733	5a9b2ae875daaa63ee118721	PDB	1619	1653	4gwq			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1619&to=1653&template=4gwq&provider=pdb
P04050		1733	5a9b18e375daaa657871efc7	PDB	1	1733	5fmf			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5fmf&provider=pdb
P04050		1733	5a9b111f75daaa7a26c72b99	PDB	1	1733	5sva			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5sva&provider=pdb
P04050		1733	5a9b0b6a75daaa2b13590df4	PDB	1	1733	2ja7			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2ja7&provider=pdb
P04050		1733	5a9b256175daaa100e77a67e	PDB	1	1733	3i4n			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3i4n&provider=pdb
P04050		1733	5b20b38f02efd020e0c0e07a	PDB	1	1733	3cqz			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3cqz&provider=pdb
P04050		1733	5a9b267b75daaa1f9be55a19	PDB	1	1733	3m4o			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3m4o&provider=pdb
P04050		1733	5a9b0ca275daaa3ccf7d0b36	PDB	1	1733	2ja8			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2ja8&provider=pdb
P04050		1733	5a9b1b6a75daaa0a9ff3bf29	PDB	1	1733	1twg			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1twg&provider=pdb
P04050		1733	5a9b0c1275daaa36fdfa7752	PDB	1	1733	4by7			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4by7&provider=pdb
P04050		1733	5a9b234175daaa73f498abf3	PDB	1	1733	2r92			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2r92&provider=pdb
P04050		1733	5a9b16c975daaa4a6780ac43	PDB	1	1733	5c3e			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5c3e&provider=pdb
P04050		1733	5a9b11df75daaa07d9593e6f	PDB	1	1732	4a3b			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3b&provider=pdb
P04050		1733	5a9afd8675daaa65e3fb1632	PDB	1	1733	3hou			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3hou&provider=pdb
P04050		1733	5a9b1c0475daaa105e2671e9	PDB	1	1733	1i6h			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1i6h&provider=pdb
P04050		1733	5a9b1e9b75daaa37c1e25b7b	PDB	1	1733	4y52			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4y52&provider=pdb
P04050		1733	5a9afc8375daaa56e755dced	PDB	1	1733	1r5u			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1r5u&provider=pdb
P04050		1733	5a9b22a875daaa6eb64f05b3	PDB	1	1733	3gtl			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtl&provider=pdb
P04050		1733	5a9b131a75daaa196633f441	PDB	1	1732	4a3c			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3c&provider=pdb
P04050		1733	5a9af7ea75daaa1bb7d2326c	PDB	1	1733	1i50			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1i50&provider=pdb
P04050		1733	5ae97a2d75daaa0a23caefc8	PDB	1	1733	4x6a			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4x6a&provider=pdb
P04050		1733	5a9b24b875daaa0b0b113069	PDB	1	1733	3gtm			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtm&provider=pdb
P04050		1733	5a9afc0375daaa51666ace3d	PDB	1	1733	2nvt			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2nvt&provider=pdb
P04050		1733	5a9b111b75daaa7a26c72b14	PDB	1	1733	1twa			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1twa&provider=pdb
P04050		1733	5a9afa3475daaa3a23199e5d	PDB	1	1733	4bbs			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4bbs&provider=pdb
P04050		1733	5a9b0f5e75daaa62ade414bf	PDB	1	1733	1nt9			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1nt9&provider=pdb
P04050		1733	5a9b062a75daaa65412e2538	PDB	1	1733	3s14			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s14&provider=pdb
P04050		1733	5a9b07c675daaa78f380f809	PDB	1	1733	3s15			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s15&provider=pdb
P04050		1733	5a9b185275daaa5ae86594c0	PDB	1	1732	4a3f			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3f&provider=pdb
P04050		1733	5a9afb4175daaa47a8001833	PDB	1	1733	1r9t			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1r9t&provider=pdb
P04050		1733	5a9b254875daaa100e77a32e	PDB	1	1733	4y7n			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4y7n&provider=pdb
P04050		1733	5a9b296c75daaa4b230971e6	PDB	1	1733	3gtp			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtp&provider=pdb
P04050		1733	5a9afe6575daaa7110824858	PDB	1	1733	3h3v			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3h3v&provider=pdb
P04050		1733	5a9afccf75daaa5bbfc95644	PDB	1	1733	2r93			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2r93&provider=pdb
P04050		1733	5a9b2b1375daaa63ee118ca3	PDB	1	1733	2nvq			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2nvq&provider=pdb
P04050		1733	5a9aff1675daaa7c72871c35	PDB	1	1733	3hov			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3hov&provider=pdb
P04050		1733	5a9b1b5f75daaa0a9ff3bdc4	PDB	1	1733	3gtg			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtg&provider=pdb
P04050		1733	5b20b19902efd019cc9424f5	PDB	1	1733	4bxx			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4bxx&provider=pdb
P04050		1733	5a9b0aa875daaa1fe19c711d	PDB	1675	1688	2lo6			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1675&to=1688&template=2lo6&provider=pdb
P04050		1733	5a9aff4c75daaa7c728723ab	PDB	1	1733	1pqv			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1pqv&provider=pdb
P04050		1733	5a9b29ba75daaa509398bf27	PDB	1	1733	3s1q			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s1q&provider=pdb
P04050		1733	5a9b20d275daaa52372afb12	PDB	1	1733	1nik			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1nik&provider=pdb
P04050		1733	5af28a8402efd0381f7d9f79	PDB	1	1733	5ot2			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5ot2&provider=pdb
P04050		1733	5a9b0bd475daaa3285be8b27	PDB	2	1733	5ip7			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=2&to=1733&template=5ip7&provider=pdb
P04050		1733	5a9afcdb75daaa5bbfc957e4	PDB	1	1733	2b63			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2b63&provider=pdb
P04050		1733	5a9b21b875daaa5ea2915f0f	PDB	1	1732	4a3l			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3l&provider=pdb
P04050		1733	5a9b065875daaa65412e2bf7	PDB	1	1733	5c44			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5c44&provider=pdb
P04050		1733	5a9b085575daaa7f43bade61	PDB	1	1733	2ja5			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2ja5&provider=pdb
P04050		1733	5a9b056675daaa5aad4e92c4	PDB	1	1733	3po3			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3po3&provider=pdb
P04050		1733	5a9b093e75daaa0f820f912a	PDB	1	1733	5fz5			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5fz5&provider=pdb
P04050		1733	5a9b095875daaa0f820f94c9	PDB	1	1733	3s16			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s16&provider=pdb
P04050		1733	5a9b195675daaa6ad8180174	PDB	1	1733	1twf			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1twf&provider=pdb
P04050		1733	5a9b197175daaa6ad8180555	PDB	1673	1688	5lvf			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1673&to=1688&template=5lvf&provider=pdb
P04050		1733	5a9b0f6475daaa62ade41571	PDB	1	1733	2yu9			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2yu9&provider=pdb
P04050		1733	5a9b201275daaa47f2aee2e7	PDB	1	1732	4a3k			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3k&provider=pdb
P04050		1733	5a9b23b275daaa78fd299669	PDB	1	1733	4v1m			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4v1m&provider=pdb
P04050		1733	5a9b1a0575daaa71aac420a9	PDB	1	1732	4a3g			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3g&provider=pdb
P04050		1733	5a9b1acd75daaa7bcbf74022	PDB	1	1733	3qt1			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3qt1&provider=pdb
P04050		1733	5a9b1b4f75daaa0a9ff3bb80	PDB	1	1733	3s2h			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s2h&provider=pdb
P04050		1733	5b20b3dc02efd022dbedb558	PDB	1	1733	4bxz			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=4bxz&provider=pdb
P04050		1733	5a9b1b7575daaa0a9ff3c0ff	PDB	1	1733	2e2h			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2e2h&provider=pdb
P04050		1733	5a9b1cfd75daaa1fc50ea0db	PDB	1	1733	1twh			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1twh&provider=pdb
P04050		1733	5a9b1d0b75daaa1fc50ea2b3	PDB	1	1733	2e2i			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2e2i&provider=pdb
P04050		1733	5a9b1d0f75daaa1fc50ea330	PDB	1675	1688	2l0i			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1675&to=1688&template=2l0i&provider=pdb
P04050		1733	5a9b1df575daaa2b7527e8fe	PDB	1	1733	3fki			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3fki&provider=pdb
P04050		1733	5af28f4f02efd054fe8d6c7f	PDB	1	1733	6bqf			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=6bqf&provider=pdb
P04050		1733	5a9b1e3a75daaa3242434f56	PDB	1	1733	5c4j			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5c4j&provider=pdb
P04050		1733	5a9b208275daaa4cc89a9975	PDB	1	1733	2b8k			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2b8k&provider=pdb
P04050		1733	5a9b0f8c75daaa62ade41ab6	PDB	2	1733	5ip9			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=2&to=1733&template=5ip9&provider=pdb
P04050		1733	5a9b210675daaa5901b8dceb	PDB	1	1733	3gtk			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gtk&provider=pdb
P04050		1733	5a9b1ce375daaa1fc50e9d37	PDB	1	1732	4a3i			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3i&provider=pdb
P04050		1733	5a9b238e75daaa78fd299150	PDB	1	1733	3i4m			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3i4m&provider=pdb
P04050		1733	5a9b2a3175daaa56b3c01ea7	PDB	1	1733	5u5q			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=5u5q&provider=pdb
P04050		1733	5a9b23c975daaa78fd2999c5	PDB	1	1732	4a3m			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3m&provider=pdb
P04050		1733	5a9afe4875daaa7110824401	PDB	1	1733	1y1v			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1y1v&provider=pdb
P04050		1733	5a9b147275daaa2a7f9af6dd	PDB	1	1733	1twc			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1twc&provider=pdb
P04050		1733	5a9b242175daaa7ee0c71e75	PDB	1	1733	1wcm			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1wcm&provider=pdb
P04050		1733	5a9b26ff75daaa25837c77a0	PDB	1	1733	1sfo			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1sfo&provider=pdb
P04050		1733	5a9b272775daaa2c369d9457	PDB	1468	1500	5vko			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1468&to=1500&template=5vko&provider=pdb
P04050		1733	5a9b27a875daaa31c57d195b	PDB	1	1733	3po2			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3po2&provider=pdb
P04050		1733	5a9b27f475daaa39086403d8	PDB	1	1733	3rzo			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3rzo&provider=pdb
P04050		1733	5a9b1e5f75daaa32424354b9	PDB	1	1733	2e2j			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=2e2j&provider=pdb
P04050		1733	5a9b1e6f75daaa3242435713	PDB	1	1732	4a3j			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1732&template=4a3j&provider=pdb
P04050		1733	5a9b23bb75daaa78fd2997a7	PDB	1	1733	3s1m			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3s1m&provider=pdb
P04050		1733	5a9b282b75daaa3908640bd7	PDB	1	1733	3gto			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=3gto&provider=pdb
P04050		1733	5a9b0b5375daaa2b13590ab5	PDB	1	1733	1y77			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1y77&provider=pdb
P04050		1733	5a9b24b675daaa0b0b11300c	PDB	1	1455	3j1n			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1455&template=3j1n&provider=pdb
P04050		1733	5a9b2a3975daaa56b3c01fe2	PDB	1	1733	1i3q			https://swissmodel.expasy.org/repository/uniprot/P04050.pdb?from=1&to=1733&template=1i3q&provider=pdb
P53187		214	5b3eb844a03a1b399d51eae4	SWISSMODEL	22	128	2dq3.1.A	-3.723336804	0.596801033	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=22&to=128&template=2dq3.1.A&provider=swissmodel
P53187		214	5b3eb844a03a1b399d51eadc	SWISSMODEL	89	214	4y66.1.B	-0.332948609	0.770508815	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=89&to=214&template=4y66.1.B&provider=swissmodel
P53187		214	5b3eb844a03a1b399d51eae0	SWISSMODEL	22	123	3aei.1.A	-2.421498341	0.671579832	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=22&to=123&template=3aei.1.A&provider=swissmodel
P53187		214	5b3eb844a03a1b399d51eacc	SWISSMODEL	7	213	4y66.2.A	-1.668880321	0.714554044	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=7&to=213&template=4y66.2.A&provider=swissmodel
P53187		214	5b3eb844a03a1b399d51ead0	SWISSMODEL	19	214	4y66.2.B	-0.752343632	0.753168124	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=19&to=214&template=4y66.2.B&provider=swissmodel
P53187		214	5b3eb844a03a1b399d51ead8	SWISSMODEL	18	154	2ve7.1.A	-3.359963357	0.601577177	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=18&to=154&template=2ve7.1.A&provider=swissmodel
P53187		214	5b3eb844a03a1b399d51ead4	SWISSMODEL	18	156	4mnu.1.A	-4.369581488	0.544864038	https://swissmodel.expasy.org/repository/uniprot/P53187.pdb?from=18&to=156&template=4mnu.1.A&provider=swissmodel
