,OG,sce
5065,OG7718,YDR219C
5066,OG7721,YPL047W
5067,OG7722,YJR012C
5068,OG7723,YLR385C
5069,OG7724,YOL044W
5070,OG7725,YGR206W
5071,OG7726,YGR126W
5072,OG7728,YOL025W
5073,OG7751,YLR213C
5074,OG7762,YPL033C
5075,OG7763,YLR227C
5076,OG7764,YPL144W
5077,OG7767,YDR249C
5078,OG7768,YER180C-A
5079,OG7812,YDR446W
5080,OG7813,YLR329W
5081,OG7815,YCR020W-B
5082,OG7816,YKL222C
5083,OG7818,YDR503C
5084,OG7819,YDR363W-A
5085,OG7820,YKR037C
5086,OG7821,YOL063C
5087,OG7822,YNL100W
5088,OG7842,YDR420W
5089,OG7857,YPL099C
5090,OG7872,YBR152W
5091,OG7873,YEL072W
5092,OG7875,YDL027C
5093,OG7876,YCR020C-A
5094,OG7878,YPL108W
5095,OG7879,YKL079W
5096,OG7881,YPL229W
5097,OG7884,YBR128C
5098,OG7885,YJR083C
5099,OG7887,YIL132C
5100,OG7888,YFR020W
5101,OG7909,YOR114W
5102,OG7910,YNL086W
5103,OG7930,YER184C
5104,OG7936,YHR138C
5105,OG7937,YIR014W
5106,OG7939,YPL189C-A
5107,OG7984,YPL271W
5108,OG7988,Q0110
5109,OG8002,YJR089W
5110,OG8004,YOR350C
5111,OG8005,YML119W
5112,OG8006,YIL024C
5113,OG8052,YNL038W
5114,OG8056,YLL063C
5115,OG8061,YBR262C
5116,OG8125,YIL122W
5117,OG8128,YGL121C
5118,OG8129,YNL158W
5119,OG8186,YJR021C
5120,OG8188,YDR070C
5121,OG8190,YBR129C
5122,OG8246,YGL057C
5123,OG8248,YLL042C
5124,OG8249,YJL110C
5125,OG8254,YER104W
5126,OG8256,YDL020C
5127,OG8266,YBR295W
5128,OG8269,YKL218C
5129,OG8291,YNR073C
5130,OG8291, YEL070W
5131,OG8292,YGR079W
5132,OG8293,YGL258W
5133,OG8293, YOR387C
5134,OG8327,YER018C
5135,OG8335,YLR373C
5136,OG8336,YKL208W
5137,OG8337,YER180C
5138,OG8338,YMR325W
5139,OG8338, YPL282C
5140,OG8338, YIR041W
5141,OG8338, YCR104W
5142,OG8338, YOR394W
5143,OG8338, YOL161C
5144,OG8338, YKL224C
5145,OG8339,YML037C
5146,OG8341,YDL053C
5147,OG8421,YPR171W
5148,OG8422,YDR130C
5149,OG8427,YBR301W
5150,OG8427, YGR294W
5151,OG8427, YEL049W
5152,OG8430,YBR076W
5153,OG8432,YGL209W
5154,OG8434,YNR004W
5155,OG8435,YML066C
5156,OG8479,YOR152C
5157,OG8480,YCL066W
5158,OG8480, YCR040W
5159,OG8481,YIR025W
5160,OG8482,YJL161W
5161,OG8484,YGL081W
5162,OG8550,YJL210W
5163,OG8551,YPR134W
5164,OG8553,YLR049C
5165,OG8556,YJL133C-A
5166,OG8598,YLR224W
5167,OG8599,YBR107C
5168,OG8657,YCL058W-A
5169,OG8665,YER187W
5170,OG8666,YPL267W
5171,OG8703,YLR315W
5172,OG8772,YOR380W
5173,OG8780,YNL210W
5174,OG8781,YGL262W
5175,OG8782,YHR035W
5176,OG8783,YJR011C
5177,OG8784,YGR180C
5178,OG8787,YHR079C-A
5179,OG8895,YLR254C
5180,OG8899,YGL108C
5181,OG8902,YER044C-A
5182,OG8902, YER045C
5183,OG9010,YLR108C
5184,OG9011,YBR024W
5185,OG9013,YMR148W
5186,OG9015,YDR518W
5187,OG9016,YGL041W-A
5188,OG9019,YNL008C
5189,OG9024,YPR036W-A
5190,OG9025,YGR049W
5191,OG9026,YOR107W
5192,OG9135,YKR022C
5193,OG9137,YDL186W
5194,OG9138,YNL078W
5195,OG9259,YOR213C
5196,OG9259, YOR214C
5197,OG9260,YHR139C
5198,OG9462,YHL009W-B
5199,OG9462, YPL060C-A
5200,OG9462, YJL113W
5201,OG9462, YHL009W-A
5202,OG9462, YJL114W
5203,OG9488,YBR157C
5204,OG9489,YMR042W
5205,OG9615,YGR236C
5206,OG9616,YBL031W
5207,OG9618,YJL105W
5208,OG9621,YML113W
5209,OG9623,YAR019C
5210,OG9683,YOR383C
5211,OG9683, YDR534C
5212,OG9684,YMR255W
5213,OG9767,YDR184C
5214,OG9770,YOR028C
5215,OG9909,YGL032C
5216,OG9911,YPL068C
5217,OG9982,YOR148C
5218,OG9983,YFR055W
5219,OG10081,YMR192W
5220,OG10083,YFR017C
5221,OG10089,YGL176C
5222,OG10090,YGL138C
5223,OG10091,YFR039C
5224,OG10093,YDR106W
5225,OG10125,YNR062C
5226,OG10229,YHR210C
5227,OG10229, YNR071C
5228,OG10251,YLR353W
5229,OG10254,YFR046C
5230,OG10257,YGL166W
5231,OG10259,YLR442C
5232,OG10265,YOR247W
5233,OG10325,YNR063W
5234,OG10326,YGR161C
5235,OG10419,YBL059W
5236,OG10444,YNR034W-A
5237,OG10450,YBL039W-B
5238,OG10452,YLR194C
5239,OG10453,YLR312C
5240,OG10513,YPL096C-A
5241,OG10599,YML087C
5242,OG10624,YLR012C
5243,OG10634,YNR024W
5244,OG10728,YIL169C
5245,OG10728, YOL155C
5246,OG10810,YHR133C
5247,OG10914,YOR382W
5248,OG11017,YER150W
5249,OG11033,YLR233C
5250,OG11049,YEL025C
5251,OG11156,YER115C
5252,OG11288,YHL044W
5253,OG11306,YHR195W
5254,OG11340,YBR252W
5255,OG11386,YLR162W-A
5256,OG11392,YLL060C
5257,OG11549,YKR034W
5258,OG11564,YOL028C
5259,OG11566,YPL053C
5260,OG11652,YOL158C
5261,OG11668,YJL217W
5262,OG11669,YOL164W
5263,OG11671,YNL018C
5264,OG11671, YNL034W
5265,OG11680,YIL102C-A
5266,OG11844,YIL037C
5267,OG11851,YCR007C
5268,OG11856,YKR094C
5269,OG11856, YIL148W
5270,OG11858,YGL089C
5271,OG11861,YDR260C
5272,OG11864,YLR262C-A
5273,OG11897,YLL039C
5274,OG11942,YKR102W
5275,OG12135,YBL054W
5276,OG12136,YOR384W
5277,OG12140,YGL134W
5278,OG12143,YDL048C
5279,OG12146,YOR304C-A
5280,OG12147,YLL025W
5281,OG12147, YLR037C
5282,OG12150,YMR081C
5283,OG12160,YOL047C
5284,OG12270,YNR069C
5285,OG12531,YBR278W
5286,OG12664,YOL162W
5287,OG12673,YPR174C
5288,OG12993,YHR061C
5289,OG12999,YOR140W
5290,OG13006,YDL160C-A
5291,OG13020,YJL078C
5292,OG13227,YOR179C
5293,OG13523,YMR072W
5294,OG13574,YNL145W
5295,OG13580,YNL327W
5296,OG13588,YLL049W
5297,OG13593,YMR206W
5298,OG13601,YMR056C
5299,OG13605,YGR249W
5300,OG13888,YNL196C
5301,OG13888, YNL195C
5302,OG13891,YNL300W
5303,OG13893,YKL054C
5304,OG13914,YHL046C
5305,OG13914, YIL176C
5306,OG13914, YJL223C
5307,OG13914, YAL068C
5308,OG13914, YGL261C
5309,OG13914, YLR461W
5310,OG13914, YNR076W
5311,OG13914, YLL064C
5312,OG14409,YNL208W
5313,OG14415,YER158C
5314,OG14419,YBR049C
5315,OG14420,YKR101W
5316,OG14423,YGR071C
5317,OG14425,YPR200C
5318,OG14434,YER057C
5319,OG14437,YDR207C
5320,OG14439,YDR085C
5321,OG14446,YCR038C
5322,OG14446, YCL068C
5323,OG14448,YIL117C
5324,OG14453,YHR185C
5325,OG14460,YOR062C
5326,OG14470,YBR108W
5327,OG14907,YDR119W-A
5328,OG14908,YOL082W
5329,OG14908, YOL083W
5330,OG14910,YPL049C
5331,OG14911,YIL089W
5332,OG14911, YLR036C
5333,OG14913,YOL159C
5334,OG14914,YDL130W-A
5335,OG14953,YNL173C
5336,OG14956,YDR423C
5337,OG15622,YJL160C
5338,OG15640,YEL016C
5339,OG15655,YNL322C
5340,OG15680,YMR182C
5341,OG15688,YGL104C
5342,OG15706,YER011W
5343,OG15706, YOR010C
5344,OG15721,YIR003W
5345,OG15735,YOR189W
5346,OG15739,YKL112W
5347,OG15742,YDR147W
5348,OG15745,YNL194C
5349,OG15749,YPL089C
5350,OG15751,YPR013C
5351,OG15752,YDR439W
5352,OG15752, YDR438W
5353,OG15757,YFL010C
5354,OG15760,YHR003C
5355,OG15762,YIL119C
5356,OG15766,YMR172W
5357,OG15769,YMR030W
5358,OG15773,YHR054C
5359,OG15773, YHR056C
5360,OG15776,YGR066C
5361,OG15781,YMR181C
5362,OG16157,YDR515W
5363,OG16234,YMR037C
5364,OG16235,YJL037W
5365,OG16236,YJL185C
5366,OG16239,YKL068W-A
5367,OG16241,YGL096W
5368,OG16243,YBR045C
5369,OG16244,YGL015C
5370,OG16246,YOR076C
5371,OG16248,YLL046C
5372,OG16252,YOR097C
5373,OG16255,YOR032C
5374,OG16256,YIL045W
5375,OG16258,YDR227W
5376,OG16308,YPR199C
5377,OG16312,YBL091C-A
5378,OG16998,YNL144C
5379,OG17046,YFR034C
5380,OG17060,YLR010C
5381,OG17068,YDR263C
5382,OG17069,YCR067C
5383,OG17073,YMR040W
5384,OG17075,YBR016W
5385,OG17077,YER079W
5386,OG17083,YPL163C
5387,OG17084,YNL074C
5388,OG17086,YPR030W
5389,OG17089,YBR259W
5390,OG17091,YDR251W
5391,OG17096,YDR480W
5392,OG17097,YKL093W
5393,OG17113,YHR153C
5394,OG17118,YDL173W
5395,OG17125,YMR136W
5396,OG17127,YOL036W
5397,OG17130,YPL230W
5398,OG17141,YER064C
5399,OG17143,YLR136C
5400,OG17152,YMR180C
5401,OG17154,YKR010C
5402,OG17157,YCL049C
5403,OG17163,YBR067C
5404,OG17335,YML047C
5405,OG17395,YKL050C
5406,OG17438,YHR177W
5407,OG17456,YGR131W
5408,OG17519,YMR017W
5409,OG17550,YOL017W
5410,OG17575,YKR015C
5411,OG17576,YGL170C
5412,OG17577,YKR091W
5413,OG17578,YJL196C
5414,OG17580,YER028C
5415,OG17581,YML058W-A
5416,OG17582,YGR161W-C
5417,OG17583,YML053C
5418,OG17584,YBR033W
5419,OG17585,YPR065W
5420,OG17586,YKL026C
5421,OG17587,YLR453C
5422,OG17588,YLR273C
5423,OG17591,YHR157W
5424,OG17592,YBR150C
5425,OG17593,YOL109W
5426,OG17595,YHR152W
5427,OG17596,YKL105C
5428,OG17597,YOL015W
5429,OG17598,YML101C
5430,OG17599,YCL056C
5431,OG17600,YDR374W-A
5432,OG17601,YDL204W
5433,OG17603,YLR346C
5434,OG17604,YGR109C
5435,OG17605,YBR182C
5436,OG17606,YDL070W
5437,OG17607,YDL214C
5438,OG17608,YBL081W
5439,OG17609,YGR023W
5440,OG17610,YHR126C
5441,OG17612,YFL012W
5442,OG17613,YBL029W
5443,OG17614,YKL043W
5444,OG17615,YFR012W
5445,OG17616,YIL149C
5446,OG17617,YER035W
5447,OG17618,YER096W
5448,OG17619,YHR014W
5449,OG17620,YEL057C
5450,OG17621,YKL132C
5451,OG17622,YGL158W
5452,OG17623,YER037W
5453,OG17625,YOL128C
5454,OG17626,YDR223W
5455,OG17628,YKL065W-A
5456,OG17629,YPL192C
5457,OG17630,YBR063C
5458,OG17631,YBR126W-A
5459,OG17632,YPL223C
5460,OG17634,YNR061C
5461,OG17635,YGL117W
5462,OG17636,YMR195W
5463,OG17637,YMR147W
5464,OG17638,YGR035C
5465,OG17640,YKL023W
5466,OG17641,YOL014W
5467,OG17642,YDR451C
5468,OG17643,YMR164C
5469,OG17644,YDL069C
5470,OG17645,YOR020W-A
5471,OG17646,YLR307C-A
5472,OG17647,YMR175W
5473,OG17648,YGR153W
5474,OG17649,YLR341W
5475,OG17650,YPR005C
5476,OG17651,YCR018C
5477,OG17652,YHR015W
5478,OG17653,YPR052C
5479,OG17655,YDR528W
5480,OG17656,YJR115W
5481,OG17657,YMR003W
5482,OG17658,YMR018W
5483,OG17659,YNL157W
5484,OG17660,YPL017C
5485,OG17661,YBL043W
5486,OG17662,YKR036C
5487,OG17663,YLR125W
5488,OG17664,YIL114C
5489,OG17665,YLR154C
5490,OG17666,YMR317W
5491,OG17667,YGR146C
5492,OG17668,YLR082C
5493,OG17669,YOR177C
5494,OG17670,YJL038C
5495,OG17671,YBR188C
5496,OG17672,YMR174C
5497,OG17673,YDL211C
5498,OG17674,YLR297W
5499,OG17675,YPL055C
5500,OG17676,YIR013C
5501,OG17677,YBR071W
5502,OG17679,YDR281C
5503,OG17681,YFR036W
5504,OG17682,YNL069C
5505,OG17683,YDR441C
5506,OG17684,YJL048C
5507,OG17685,YIL092W
5508,OG17686,YPR027C
5509,OG17687,YFL021W
5510,OG17775,YAL037W
5511,OG17776,R0010W
5512,OG17777,YLR361C-A
5513,OG18850,YJR094C
5514,OG18875,YGL222C
5515,OG18878,YLL022C
5516,OG18904,YBR197C
5517,OG18934,YPR078C
5518,OG18968,YCL005W
5519,OG19359,YGR283C
5520,OG19486,YOR284W
5521,OG19487,YOR193W
5522,OG19489,YJR147W
5523,OG19490,YPL124W
5524,OG19495,YPR158W
5525,OG19497,YDR461C-A
5526,OG19500,YOR324C
5527,OG19501,YBR052C
5528,OG19502,YDR275W
5529,OG19503,YLR146W-A
5530,OG19504,YKL096W-A
5531,OG19505,YDR259C
5532,OG19507,YPR015C
5533,OG19512,YHR136C
5534,OG19514,YLR030W
5535,OG19514, YLR031W
5536,OG19519,YPL250C
5537,OG19521,YJR150C
5538,OG19528,YCL021W-A
5539,OG19529,YEL073C
5540,OG19530,YLR013W
5541,OG19534,YPL021W
5542,OG19535,YPL027W
5543,OG19536,YDL241W
5544,OG19643,YDR014W-A
5545,OG19651,Q0160
5546,OG19652,YBR230W-A
5547,OG19655,YHR143W
5548,OG19657,YCL048W-A
5549,OG21725,YER038W-A
5550,OG21784,YPR133W-A
5551,OG21788,YMR133W
5552,OG21793,YMR025W
5553,OG21794,YNL215W
5554,OG22431,YDL007C-A
5555,OG22433,YPL200W
5556,OG22437,YFR026C
5557,OG22443,YFL020C
5558,OG22445,YOL052C-A
5559,OG22446,YHR199C-A
5560,OG22449,YGL194C-A
5561,OG22451,YBR210W
5562,OG22457,YGL063W
5563,OG22459,YLR462W
5564,OG22459, YPR202W
5565,OG22462,YBR184W
5566,OG22465,YIR016W
5567,OG22466,YIL014C-A
5568,OG22469,YNL019C
5569,OG22469, YNL033W
5570,OG22471,R0020C
5571,OG22604,YCR076C
5572,OG22607,YOL131W
5573,OG22608,YPR071W
5574,OG22613,YOR186W
5575,OG22617,YLR157W-E
5576,OG22617, YLR161W
5577,OG22617, YLR159W
5578,OG22617, YLR156W
5579,OG22617, YLR157W-D
5580,OG22618,YHL012W
5581,OG22619,YHR160C
5582,OG22621,YMR122W-A
5583,OG22622,YER085C
5584,OG22627,YPL130W
5585,OG25335,YKR005C
5586,OG25387,YAR031W
5587,OG25387, YGL053W
5588,OG25680,YOR295W
5589,OG26132,YHR057C
5590,OG26163,YLR313C
5591,OG26168,YER076C
5592,OG26175,YGL263W
5593,OG26188,YGR154C
5594,OG26192,YOL024W
5595,OG26194,YLR265C
5596,OG26196,YEL068C
5597,OG26197,YBR050C
5598,OG26198,YDL197C
5599,OG26200,YPL257W
5600,OG26431,Q0075
5601,OG26433,YPR145C-A
5602,OG26437,YLR046C
5603,OG26442,YNR066C
5604,OG26449,YJL043W
5605,OG26452,YDR185C
5606,OG26454,YAL008W
5607,OG26455,YER084W
5608,OG30317,YAR027W
5609,OG30365,YAR033W
5610,OG30365, YGL051W
5611,OG30417,YNL188W
5612,OG31195,YKL161C
5613,OG31201,YHL006C
5614,OG31221,YHL043W
5615,OG31230,YMR219W
5616,OG31244,YHR173C
5617,OG31593,YOR012W
5618,OG31595,YER121W
5619,OG31596,YOL166W-A
5620,OG31596, YER188C-A
5621,OG31596, YNR077C
5622,OG31600,YNL046W
5623,OG31602,YEL076C
5624,OG31602, YLR464W
5625,OG31602, YEL076C-A
5626,OG31604,YDR273W
5627,OG31606,YNR028W
5628,OG31607,YJL144W
5629,OG31610,YOL159C-A
5630,OG31611,YNR075W
5631,OG31614,YER186C
5632,OG31615,YDR252W
5633,OG31617,YAR023C
5634,OG31620,YFL067W
5635,OG31621,YDR042C
5636,OG31624,YDR461W
5637,OG31626,YIL158W
5638,OG31627,YIL040W
5639,OG31628,YHR053C
5640,OG31628, YHR055C
5641,OG39288,YGL237C
5642,OG39775,YMR084W
5643,OG39803,YAL064W-B
5644,OG39829,YAL065C
5645,OG39842,YBR013C
5646,OG41567,YLR053C
5647,OG41568,YFR032C-B
5648,OG41569,YAR066W
5649,OG41569, YHR214W
5650,OG41571,YJR151C
5651,OG41576,YKL023C-A
5652,OG41577,YEL035C
5653,OG41579,YBL044W
5654,OG41582,YCR050C
5655,OG41586,YER190C-B
5656,OG41586, YFL068W
5657,OG41588,YIL002W-A
5658,OG41590,YNR014W
5659,OG41591,YCR089W
5660,OG41592,YOR192C-C
5661,OG41592, YIL060W
5662,OG41593,R0040C
5663,OG41594,YOR009W
5664,OG41595,YEL075C
5665,OG41595, YER189W
5666,OG41599,YJL127C-B
5667,OG41602,YLR154W-C
5668,OG41604,YDR540C
5669,OG41607,YLR099W-A
5670,OG41608,YJR108W
5671,OG41614,YKL044W
5672,OG41616,YAR064W
5673,OG41616, YHR213W-B
5674,OG41617,YNL143C
5675,OG41618,YPR203W
5676,OG41618, YFL065C
5677,OG41619,YDL039C
5678,OG41620,YGL235W
5679,OG41624,YGL230C
5680,OG41625,YDR210W
5681,OG41627,YEL017C-A
5682,OG63133,YJL028W
5683,OG63238,YDL022C-A
5684,OG64081,YHL015W-A
5685,OG64153,YOR072W-B
5686,OG65680,YBR285W
5687,OG66154,YCR108C
5688,OG66233,YDR194W-A
5689,OG66427,YJR151W-A
5690,OG67555,YIL046W-A
5691,OG68368,YGR204C-A
5692,OG69447,YBR200W-A
5693,OG69613,R0030W
5694,OG70508,YOR034C-A
5695,OG71831,YAL067W-A
5696,OG71955,YPL278C
5697,OG73326,YER066W
5698,OG73890,YHR214C-D
5699,OG74018,YER138W-A
5700,OG74596,YDL009C
5701,OG74723,YBR090C
5702,OG75907,YIL165C
5703,OG76037,YAL064C-A
5704,OG76282,YMR142C
5705,OG78826,YLR264C-A
5706,OG82252,YPL152W-A
5707,OG83090,YCR099C
5708,OG83744,YNL067W-B
5709,OG83877,YCL058C
5710,OG83931,YDL133C-A
5711,OG84214,YCR100C
5712,OG84412,YHR007C-A
5713,OG85350,YLR154C-G
5714,OG85545,YFR012W-A
5715,OG87679,YOR161C-C
5716,OG89628,YLR042C
5717,OG90241,YNL277W-A
5718,OG91148,YNL130C-A
5719,OG91297,YOL038C-A
5720,OG91409,YDR246W-A
5721,OG92382,YGL193C
5722,OG92447,YIL054W
5723,OG93316,YDR182W-A
5724,OG93641,YDR524C-B
5725,OG95232,YMR316C-A
5726,OG95799,YKR092C
5727,OG97866,YER039C-A
5728,OG98255,YGR035W-A
5729,OG98262,YJL027C
5730,OG100026,YCL001W-B
5731,OG100374,YHR213W
5732,OG101478,YER175W-A
5733,OG102272,YMR251W-A
5734,OG106038,YNR075C-A
5735,OG106152,YFR057W
5736,OG107178,YGR050C
5737,OG107966,YDL184C
5738,OG109323,YJL136W-A
5739,OG109429,YOR008C-A
5740,OG111958,YOL165C
5741,OG112304,YAR068W
5742,OG112470,YNL146W
5743,OG112989,YMR001C-A
5744,OG113603,YBR296C-A
5745,OG117626,YCR024C-B
5746,OG118707,YJR120W
5747,OG118797,YNL093W
5748,OG119344,YGL007C-A
5749,OG119508,YOR011W-A
5750,OG120150,YMR230W-A
5751,OG120201,YJR079W
5752,OG120552,YNL184C
5753,OG120780,YGL041C-B
5754,OG120831,YDL159W-A
5755,OG122190,YOR394C-A
5756,OG122289,YOR293C-A
5757,OG124162,YGL260W
5758,OG124213,YFL010W-A
5759,OG124508,YDR034W-B
5760,OG124549,YIL029C
5761,OG124576,YEL033W
5762,OG125654,YNL042W-B
5763,OG125953,YOL164W-A
5764,OG126106,YOR316C-A
5765,OG126373,YOR268C
5766,OG126483,YBR196C-B
5767,OG127806,YBL071C-B
5768,OG128042,YLR412C-A
5769,OG128839,YHR022C-A
5770,OG129529,YCR041W
5771,OG130431,YDR066C
5772,OG130780,YBR298C-A
5773,OG133125,YPR096C
5774,OG133178,YBL112C
5775,OG133364,YMR272W-B
5776,OG134285,YBR072C-A
5777,OG134552,YLR406C-A
5778,OG135114,YEL067C
5779,OG135332,YOR302W
5780,OG136898,YCL042W
5781,OG139659,YER078W-A
5782,OG140307,YCR024C-A
5783,OG141272,YER053C-A
5784,OG143010,YAL064W
5785,OG143587,YDR524W-C
5786,OG143625,YJL077W-A
5787,OG144055,YAR028W
5788,OG146145,YGR018C
5789,OG147075,Q0255
5790,OG147081,YPR159C-A
5791,OG147474,YLR261C
5792,OG148281,YOR068C
5793,OG148344,YER039C
5794,OG149080,YOL019W-A
5795,OG149294,YHR021W-A
5796,OG150237,YBR201C-A
5797,OG150500,YOL163W
5798,OG153652,YKL037W
5799,OG153810,YAR029W
5800,OG153910,YNR068C
5801,OG153955,YOR183W
5802,OG154447,YAL063C-A
5803,OG155589,YBL108C-A
5804,OG155626,Q0140
5805,OG157661,YMR105W-A
5806,OG157775,YLL052C
5807,OG158706,YHR213W-A
5808,OG159388,YDR003W-A
5809,OG159677,YNL097C-B
5810,OG159999,YAR020C
5811,OG160910,YGL188C-A
5812,OG161422,YMR242W-A
5813,OG161951,YJL118W
5814,OG162453,YJL077C
5815,OG162467,YIL152W
5816,OG162893,YDR542W
5817,OG163648,YHR050W-A
5818,OG164838,YMR182W-A
5819,OG166225,YFL041W-A
5820,OG167332,YGR174W-A
5821,OG167357,YLR358C
5822,OG167607,YFL051C
5823,OG169619,YOR381W-A
5824,OG170944,Q0080
5825,OG171415,YHR214C-E
5826,OG171573,YCL054W-A
5827,OG174309,YGL258W-A
5828,OG174627,YIR020C
5829,OG175636,YLR162W
5830,OG176346,YGR146C-A
5831,OG176926,YHL048C-A
5832,OG177193,YIL102C
5833,OG177647,YMR030W-A
5834,OG179107,YCR095W-A
5835,OG181069,YGR031C-A
5836,OG181227,YBR221W-A
5837,OG182165,YGR240C-A
5838,OG183033,YGL204C
5839,OG183399,YDR034C-A
5840,OG184843,YML100W-A
5841,OG185284,YKL183C-A
5842,OG185715,YOL097W-A
5843,OG186012,YPL119C-A
5844,OG186154,YMR247W-A
5845,OG186865,YJL047C-A
5846,OG187633,YIL011W
5847,OG188107,YLR342W-A
5848,OG189492,YLL053C
5849,OG189969,YAL037C-A
5850,OG191046,YJR146W
5851,OG191691,YJL077W-B
5852,OG192675,YOL013W-A
5853,OG194001,YDR504C
5854,OG194347,YMR315W-A
5855,OG194479,YBR056W-A
5856,OG195114,YIR018C-A
5857,OG196154,YFL064C
5858,OG196424,YBR196C-A
5859,OG196454,YER014C-A
5860,OG197461,YPL056C
5861,OG197700,YNL140C
5862,OG198215,YNL146C-A
5863,OG198277,YMR158C-A
5864,OG198494,YHR086W-A
5865,OG199488,YBR182C-A
5866,OG200828,YBR219C
5867,OG201513,YIL134C-A
5868,OG201685,YOL029C
5869,OG201978,YNL204C
5870,OG202204,YML007C-A
5871,OG202287,YMR175W-A
5872,OG202503,YIL163C
5873,OG202888,YLR285C-A
5874,OG203200,YMR321C
5875,OG203328,YPR108W-A
5876,OG204234,YNL283C
5877,OG204672,YGR121W-A
5878,OG205245,YLL006W-A
5879,OG207672,YOR032W-A
5880,OG207958,YAR035C-A
5881,OG209356,YDR114C
5882,OG210735,YGL168W
5883,OG211212,YDL232W
5884,OG211624,YNL269W
5885,OG213321,YGL006W-A
5886,OG213435,YIL105W-A
5887,OG213856,YKL096C-B
5888,OG214920,YDR169C-A
5889,OG216103,YIR021W-A
5890,OG216582,YHR175W-A
5891,OG217084,YCL001W-A
5892,OG217978,YPL038W-A
5893,OG217988,YDR366C
5894,OG218587,YCR101C
5895,OG220478,YBL008W-A
5896,OG220484,YLR415C
5897,OG221550,YLR204W
5898,OG222615,YOL155W-A
5899,OG223705,YHL042W
5900,OG225769,YJL052C-A
5901,OG227566,YFR035C
5902,OG228233,YML054C-A
5903,OG228557,YOR376W-A
5904,OG228872,YGL259W
5905,OG228993,YKL106C-A
5906,OG229184,YBL100W-C
5907,OG230351,YLL066W-B
5908,OG230612,YOR105W
5909,OG230794,YHR212W-A
5910,OG232287,YNR044W
