	OrthologID	Saccharomyces_cerevisiae	yHAB147_Kazachstania_taianensis
940	OG0000940	YDR098C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.27&CDS=1-708
941	OG0000941	YDR100W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.67&CDS=1-429
942	OG0000942	YDR101C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.26&CDS=1-1770
943	OG0000943	YDR103W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.66&CDS=1-1914
944	OG0000944	YDR104C	maker-NODE_4_length_472607_cov_50.686_ID_7-snap-gene-3.153-mRNA-1_1&gene=maker-NODE_4_length_472607_cov_50.686_ID_7-snap-gene-3.153&CDS=1-2808
945	OG0000945	YDR105C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.25&CDS=1-627
946	OG0000946	YDR108W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.18&CDS=1-1998
947	OG0000947	YDR109C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.58-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.58&CDS=1-1737
948	OG0000948	YDR110W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.20&CDS=1-1521
949	OG0000949	YDR115W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.21&CDS=1-240
950	OG0000950	YDR116C	genemark-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.232-mRNA-1_1&gene=genemark-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.232&CDS=1-837
951	OG0000951	YDR117C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.62&CDS=1-1659
952	OG0000952	YDR118W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.22&CDS=1-3807
953	OG0000953	YDR119W-A	snap_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.99-mRNA-1_1&gene=snap_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.99&CDS=1-228
954	OG0000954	YDR120C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.63&CDS=1-1644
955	OG0000955	YDR121W	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.23&CDS=1-732
956	OG0000956	YDR123C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.64&CDS=1-957
957	OG0000957	YDR125C	augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_4_length_472607_cov_50.686_ID_7-processed-gene-3.65&CDS=1-1290
958	OG0000958	YDR127W	augustus_masked-NODE_73_length_49320_cov_49.2872_ID_145-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_73_length_49320_cov_49.2872_ID_145-processed-gene-0.10&CDS=1-4788
959	OG0000959	YDR128W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.103&CDS=1-4392
960	OG0000960	YDR129C	augustus_masked-NODE_73_length_49320_cov_49.2872_ID_145-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_73_length_49320_cov_49.2872_ID_145-processed-gene-0.5&CDS=1-1959
961	OG0000961	YDR131C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.86&CDS=1-1611
962	OG0000962	YDR134C	snap_masked-NODE_51_length_80233_cov_48.0239_ID_101-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_51_length_80233_cov_48.0239_ID_101-processed-gene-0.38&CDS=1-393
963	OG0000963	YDR138W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.102&CDS=1-4044
964	OG0000964	YDR140W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.101&CDS=1-711
965	OG0000965	YDR141C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.82&CDS=1-4980
966	OG0000966	YDR142C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.81&CDS=1-1092
967	OG0000967	YDR143C	augustus_masked-NODE_51_length_80233_cov_48.0239_ID_101-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_51_length_80233_cov_48.0239_ID_101-processed-gene-0.7&CDS=1-1875
968	OG0000968	YDR145W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.100&CDS=1-1461
969	OG0000969	YDR146C	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.93&CDS=1-2250
970	OG0000970	YDR148C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.48&CDS=1-1350
971	OG0000971	YDR150W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.67&CDS=1-7956
972	OG0000972	YDR152W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.66&CDS=1-804
973	OG0000973	YDR156W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.65&CDS=1-396
974	OG0000974	YDR158W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.64&CDS=1-1095
975	OG0000975	YDR159W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.63&CDS=1-5871
976	OG0000976	YDR161W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.62&CDS=1-1158
977	OG0000977	YDR162C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.44&CDS=1-684
978	OG0000978	YDR163W	snap_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.24&CDS=1-546
979	OG0000979	YDR164C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.43&CDS=1-2139
980	OG0000980	YDR165W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.60&CDS=1-1296
981	OG0000981	YDR166C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.42&CDS=1-2943
982	OG0000982	YDR167W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.59&CDS=1-624
983	OG0000983	YDR168W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.58&CDS=1-1533
984	OG0000984	YDR169C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.41&CDS=1-1647
985	OG0000985	YDR170C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.38&CDS=1-5745
986	OG0000986	YDR171W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.63&CDS=1-1185
987	OG0000987	YDR172W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.62&CDS=1-2019
988	OG0000988	YDR173C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.47&CDS=1-1026
989	OG0000989	YDR174W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.61&CDS=1-753
990	OG0000990	YDR175C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.46&CDS=1-1005
991	OG0000991	YDR176W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.60&CDS=1-2286
992	OG0000992	YDR177W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.59&CDS=1-1128
993	OG0000993	YDR180W	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.95&CDS=1-5829
994	OG0000994	YDR181C	snap_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.10&CDS=1-2283
995	OG0000995	YDR182W	maker-NODE_18_length_202460_cov_51.6658_ID_35-augustus-gene-0.104-mRNA-1_1&gene=maker-NODE_18_length_202460_cov_51.6658_ID_35-augustus-gene-0.104&CDS=1-1941
996	OG0000996	YDR184C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.43&CDS=1-1191
997	OG0000997	YDR186C	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.74&CDS=1-2409
998	OG0000998	YDR188W	augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.201-mRNA-1_1&gene=augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.201&CDS=1-1650
999	OG0000999	YDR189W	augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.200-mRNA-1_1&gene=augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.200&CDS=1-1986
1000	OG0001000	YDR190C	augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.169&CDS=1-1422
1001	OG0001001	YDR191W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.56&CDS=1-1197
1002	OG0001002	YDR194C	maker-NODE_18_length_202460_cov_51.6658_ID_35-augustus-gene-0.103-mRNA-1_1&gene=maker-NODE_18_length_202460_cov_51.6658_ID_35-augustus-gene-0.103&CDS=1-2805
1003	OG0001003	YDR195W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.55&CDS=1-1854
1004	OG0001004	YDR196C	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.38&CDS=1-714
1005	OG0001005	YDR197W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.54&CDS=1-729
1006	OG0001006	YDR198C	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.69&CDS=1-1404
1007	OG0001007	YDR202C	augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-1.166&CDS=1-1023
1008	OG0001008	YDR204W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.52&CDS=1-933
1009	OG0001009	YDR205W	snap_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.19&CDS=1-2253
1010	OG0001010	YDR207C	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.66&CDS=1-2937
1011	OG0001011	YDR208W	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.87&CDS=1-2448
1012	OG0001012	YDR211W	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.85&CDS=1-2202
1013	OG0001013	YDR212W	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.83&CDS=1-1677
1014	OG0001014	YDR214W	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.81&CDS=1-1083
1015	OG0001015	YDR217C	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-0.65&CDS=1-3579
1016	OG0001016	YDR226W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.44&CDS=1-666
1017	OG0001017	YDR227W	snap_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.80&CDS=1-4809
1018	OG0001018	YDR228C	maker-NODE_3_length_493441_cov_51.2922_ID_5-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_3_length_493441_cov_51.2922_ID_5-augustus-gene-0.1&CDS=1-2775
1019	OG0001019	YDR229W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.47&CDS=1-1473
1020	OG0001020	YDR231C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.66&CDS=1-564
1021	OG0001021	YDR232W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.48&CDS=1-1548
1022	OG0001022	YDR233C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.67&CDS=1-858
1023	OG0001023	YDR234W	snap_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.84&CDS=1-3339
1024	OG0001024	YDR236C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.68&CDS=1-582
1025	OG0001025	YDR237W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.51&CDS=1-894
1026	OG0001026	YDR238C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.69&CDS=1-2910
1027	OG0001027	YDR239C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.70&CDS=1-2367
1028	OG0001028	YDR242W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.52&CDS=1-1659
1029	OG0001029	YDR243C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.72&CDS=1-1842
1030	OG0001030	YDR244W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.53&CDS=1-1881
1031	OG0001031	YDR245W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.54&CDS=1-1593
1032	OG0001032	YDR248C	genemark-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.36&CDS=1-546
1033	OG0001033	YDR253C	augustus_masked-NODE_1_length_513399_cov_49.1939_ID_1-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_1_length_513399_cov_49.1939_ID_1-processed-gene-2.52&CDS=1-525
1034	OG0001034	YDR254W	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.58&CDS=1-345
1035	OG0001035	YDR255C	augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-0.74&CDS=1-1263
1036	OG0001036	YDR258C	augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.147&CDS=1-5469
1037	OG0001037	YDR260C	snap_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.85&CDS=1-504
1038	OG0001038	YDR261C	augustus_masked-NODE_23_length_178365_cov_50.7268_ID_45-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_23_length_178365_cov_50.7268_ID_45-processed-gene-0.117&CDS=1-1662
1039	OG0001039	YDR264C	genemark-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.19&CDS=1-2277
1040	OG0001040	YDR265W	augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.172&CDS=1-969
1041	OG0001041	YDR266C	augustus_masked-NODE_23_length_178365_cov_50.7268_ID_45-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_23_length_178365_cov_50.7268_ID_45-processed-gene-0.113&CDS=1-1998
1042	OG0001042	YDR267C	augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.145&CDS=1-1035
1043	OG0001043	YDR268W	augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.171&CDS=1-1038
1044	OG0001044	YDR270W	augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_25_length_171879_cov_48.7059_ID_49-processed-gene-0.170&CDS=1-2757
1045	OG0001045	YDR279W	augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.62&CDS=1-999
1046	OG0001046	YDR280W	augustus_masked-NODE_97_length_20427_cov_50.9971_ID_193-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_97_length_20427_cov_50.9971_ID_193-processed-gene-0.25&CDS=1-921
1047	OG0001047	YDR282C	augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.63&CDS=1-1125
1048	OG0001048	YDR283C	augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.66&CDS=1-5007
1049	OG0001049	YDR284C	augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.65&CDS=1-891
1050	OG0001050	YDR285W	augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.80&CDS=1-2760
1051	OG0001051	YDR286C	augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_57_length_75532_cov_49.4721_ID_113-processed-gene-0.64&CDS=1-360
