	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041863_Candida_gorgasii
1607	OG0001607	YGR277C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.77&CDS=1-801
1608	OG0001608	YGR280C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-8.42&CDS=1-834
1609	OG0001609	YGR282C	maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-13.2-mRNA-1_1&gene=maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-13.2&CDS=1-921
1610	OG0001610	YGR284C	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-1.42&CDS=1-948
1611	OG0001611	YGR285C	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-1.51&CDS=1-1275
1612	OG0001612	YGR286C	genemark-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-0.28&CDS=1-1167
1613	OG0001613	YHL002W	maker-NODE_6_length_815919_cov_23.048_ID_1693-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_6_length_815919_cov_23.048_ID_1693-augustus-gene-1.2&CDS=1-1719
1614	OG0001614	YHL004W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-7.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-7.84&CDS=1-1290
1615	OG0001615	YHL008C	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-4.4&CDS=1-1524
1616	OG0001616	YHL011C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-9.156-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-9.156&CDS=1-960
1617	OG0001617	YHL013C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.120&CDS=1-1017
1618	OG0001618	YHL015W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-15.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-15.41&CDS=1-351
1619	OG0001619	YHL016C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-16.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-16.24&CDS=1-2178
1620	OG0001620	YHL018W	genemark-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-1.99-mRNA-1_1&gene=genemark-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-1.99&CDS=1-462
1621	OG0001621	YHL022C	snap_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-4.118-mRNA-1_1&gene=snap_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-4.118&CDS=1-1041
1622	OG0001622	YHL023C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-5.105&CDS=1-2097
1623	OG0001623	YHL024W	augustus_masked-NODE_11_length_286442_cov_39.4109_ID_2383-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_11_length_286442_cov_39.4109_ID_2383-processed-gene-0.75&CDS=1-1707
1624	OG0001624	YHL027W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.93&CDS=1-1413
1625	OG0001625	YHL028W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.91&CDS=1-1317
1626	OG0001626	YHL029C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-13.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-13.89&CDS=1-1686
1627	OG0001627	YHL030W	genemark-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-13.135-mRNA-1_1&gene=genemark-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-13.135&CDS=1-6927
1628	OG0001628	YHL031C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.8-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.8&CDS=1-666
1629	OG0001629	YHL032C	augustus_masked-NODE_13_length_171655_cov_19.3344_ID_2124-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_13_length_171655_cov_19.3344_ID_2124-processed-gene-0.64&CDS=1-1893
1630	OG0001630	YHL040C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-5.112&CDS=1-1821
1631	OG0001631	YHR002W	maker-NODE_6_length_815919_cov_23.048_ID_1693-augustus-gene-7.61-mRNA-1_1&gene=maker-NODE_6_length_815919_cov_23.048_ID_1693-augustus-gene-7.61&CDS=1-2280
1632	OG0001632	YHR004C	genemark-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-1.26&CDS=1-1113
1633	OG0001633	YHR005C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-3.108&CDS=1-2607
1634	OG0001634	YHR005C-A	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-1.25&CDS=1-267
1635	OG0001635	YHR007C	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.109&CDS=1-1572
1636	OG0001636	YHR008C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-10.132-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-10.132&CDS=1-669
1637	OG0001637	YHR009C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.19&CDS=1-1419
1638	OG0001638	YHR011W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.32-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.32&CDS=1-1296
1639	OG0001639	YHR012W	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-2.93&CDS=1-960
1640	OG0001640	YHR013C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-10.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-10.109&CDS=1-630
1641	OG0001641	YHR016C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-2.29&CDS=1-1215
1642	OG0001642	YHR018C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.51-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.51&CDS=1-1392
1643	OG0001643	YHR019C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.52-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.52&CDS=1-1653
1644	OG0001644	YHR020W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-11.30&CDS=1-2061
1645	OG0001645	YHR023W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.107&CDS=1-5640
1646	OG0001646	YHR024C	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.129&CDS=1-1344
1647	OG0001647	YHR025W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-3.110&CDS=1-1029
1648	OG0001648	YHR026W	maker-NODE_1_length_1922578_cov_23.1432_ID_3408-augustus-gene-17.0-mRNA-1_1&gene=maker-NODE_1_length_1922578_cov_23.1432_ID_3408-augustus-gene-17.0&CDS=1-1926
1649	OG0001649	YHR027C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-17.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-17.88&CDS=1-2862
1650	OG0001650	YHR030C	augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-1.68&CDS=1-1515
1651	OG0001651	YHR037W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-3.128&CDS=1-1662
1652	OG0001652	YHR038W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.158-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.158&CDS=1-723
1653	OG0001653	YHR039C	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-2.139&CDS=1-1845
1654	OG0001654	YHR039C-A	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-2.121&CDS=1-339
1655	OG0001655	YHR041C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-7.80-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-7.80&CDS=1-702
1656	OG0001656	YHR042W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-0.99&CDS=1-2040
1657	OG0001657	YHR045W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-3.86&CDS=1-1434
1658	OG0001658	YHR048W	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.125&CDS=1-1473
1659	OG0001659	YHR051W	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.9&CDS=1-441
1660	OG0001660	YHR052W	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.47&CDS=1-1104
1661	OG0001661	YHR058C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-3.144&CDS=1-519
1662	OG0001662	YHR059W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-3.158&CDS=1-465
1663	OG0001663	YHR062C	augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-2.133&CDS=1-876
1664	OG0001664	YHR063C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-5.137&CDS=1-1053
1665	OG0001665	YHR064C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-9.47-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-9.47&CDS=1-1623
1666	OG0001666	YHR065C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-5.28-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-5.28&CDS=1-1395
1667	OG0001667	YHR068W	maker-NODE_4_length_1394992_cov_23.628_ID_1356-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_4_length_1394992_cov_23.628_ID_1356-augustus-gene-0.5&CDS=1-2583
1668	OG0001668	YHR069C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-0.111&CDS=1-1014
1669	OG0001669	YHR070W	maker-NODE_5_length_1279566_cov_24.6861_ID_1815-augustus-gene-0.140-mRNA-1_1&gene=maker-NODE_5_length_1279566_cov_24.6861_ID_1815-augustus-gene-0.140&CDS=1-3789
1670	OG0001670	YHR071W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-3.109&CDS=1-855
1671	OG0001671	YHR072W	genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-5.89-mRNA-1_1&gene=genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-5.89&CDS=1-2178
1672	OG0001672	YHR072W-A	snap_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-9.104-mRNA-1_1&gene=snap_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-9.104&CDS=1-180
1673	OG0001673	YHR073W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.112-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.112&CDS=1-2562
1674	OG0001674	YHR074W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.33-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.33&CDS=1-2145
1675	OG0001675	YHR075C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.12&CDS=1-1110
1676	OG0001676	YHR076W	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.6-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.6&CDS=1-1077
1677	OG0001677	YHR077C	genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.79-mRNA-1_1&gene=genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.79&CDS=1-2961
1678	OG0001678	YHR078W	maker-NODE_1_length_1922578_cov_23.1432_ID_3408-augustus-gene-13.8-mRNA-1_1&gene=maker-NODE_1_length_1922578_cov_23.1432_ID_3408-augustus-gene-13.8&CDS=1-1611
1679	OG0001679	YHR079C	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.152&CDS=1-3075
1680	OG0001680	YHR079C-A	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.153&CDS=1-285
1681	OG0001681	YHR081W	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.129&CDS=1-447
1682	OG0001682	YHR084W	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-2.134&CDS=1-1563
1683	OG0001683	YHR085W	augustus_masked-NODE_11_length_286442_cov_39.4109_ID_2383-processed-gene-1.270-mRNA-1_1&gene=augustus_masked-NODE_11_length_286442_cov_39.4109_ID_2383-processed-gene-1.270&CDS=1-840
1684	OG0001684	YHR087W	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-2.141&CDS=1-339
1685	OG0001685	YHR088W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-0.124&CDS=1-888
1686	OG0001686	YHR089C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-3.56-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-3.56&CDS=1-594
1687	OG0001687	YHR090C	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.29&CDS=1-804
1688	OG0001688	YHR098C	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.30-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-6.30&CDS=1-2919
1689	OG0001689	YHR099W	augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-1.70&CDS=1-11340
1690	OG0001690	YHR100C	augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-1.55&CDS=1-594
1691	OG0001691	YHR101C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.18&CDS=1-909
1692	OG0001692	YHR102W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-3.96&CDS=1-2169
1693	OG0001693	YHR104W	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-5.32&CDS=1-948
1694	OG0001694	YHR105W	augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-3.16&CDS=1-456
1695	OG0001695	YHR107C	maker-NODE_2_length_1665717_cov_21.2004_ID_1012-augustus-gene-7.92-mRNA-1_1&gene=maker-NODE_2_length_1665717_cov_21.2004_ID_1012-augustus-gene-7.92&CDS=1-3615
1696	OG0001696	YHR108W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-11.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-11.40&CDS=1-1725
1697	OG0001697	YHR109W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-9.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-9.151&CDS=1-1464
1698	OG0001698	YHR110W	maker-NODE_2_length_1665717_cov_21.2004_ID_1012-augustus-gene-6.5-mRNA-1_1&gene=maker-NODE_2_length_1665717_cov_21.2004_ID_1012-augustus-gene-6.5&CDS=1-648
1699	OG0001699	YHR111W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.15&CDS=1-1305
1700	OG0001700	YHR112C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-6.25&CDS=1-1125
1701	OG0001701	YHR113W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.17&CDS=1-1401
1702	OG0001702	YHR114W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-2.144&CDS=1-1812
1703	OG0001703	YHR116W	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-2.103&CDS=1-339
1704	OG0001704	YHR118C	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-1.62&CDS=1-1152
1705	OG0001705	YHR120W	augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_10_length_310100_cov_17.5772_ID_1653-processed-gene-1.83&CDS=1-5925
1706	OG0001706	YHR122W	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-0.33&CDS=1-603
1707	OG0001707	YHR128W	genemark-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-12.104-mRNA-1_1&gene=genemark-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-12.104&CDS=1-639
1708	OG0001708	YHR132C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-13.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-13.33&CDS=1-1383
1709	OG0001709	YHR134W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-14.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-14.4&CDS=1-840
1710	OG0001710	YHR137W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-12.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-12.116&CDS=1-1533
1711	OG0001711	YHR140W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-13.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-13.32&CDS=1-696
1712	OG0001712	YHR142W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-3.81&CDS=1-906
1713	OG0001713	YHR143W-A	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.104&CDS=1-219
1714	OG0001714	YHR144C	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.103&CDS=1-1020
1715	OG0001715	YHR147C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-15.32-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-15.32&CDS=1-1533
