	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034877_Tetrapisispora_namnaonensis
408	OG0000408	YML038C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-4.76-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-4.76&CDS=1-1200, snap_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-1.60&CDS=1-1383
409	OG0000409	YML061C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-1.84&CDS=1-2850, snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-3.123-mRNA-1_1&gene=snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-3.123&CDS=1-2070
410	OG0000410	YML073C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-0.58&CDS=1-528, augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-3.78&CDS=1-528
411	OG0000411	YML085C	augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.105&CDS=1-1341, augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-3.171-mRNA-1_1&gene=augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-3.171&CDS=1-1338
412	OG0000412	YML116W, YMR279C	augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.147&CDS=1-1653
413	OG0000413	YML123C	augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.104&CDS=1-1791, augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-3.197-mRNA-1_1&gene=augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-3.197&CDS=1-1716
414	OG0000414	YMR008C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.71-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.71&CDS=1-2040, augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.174-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.174&CDS=1-1992
415	OG0000415	YMR043W	augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.64&CDS=1-684, augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-5.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-5.142&CDS=1-717
416	OG0000416	YMR102C	augustus_masked-NODE_23_length_184114_cov_78.966_ID_45-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_23_length_184114_cov_78.966_ID_45-processed-gene-0.164&CDS=1-2739, maker-NODE_35_length_22320_cov_73.293_ID_69-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_35_length_22320_cov_73.293_ID_69-snap-gene-0.1&CDS=1-2634
417	OG0000417	YMR110C	augustus_masked-NODE_45_length_9774_cov_74.851_ID_89-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_45_length_9774_cov_74.851_ID_89-processed-gene-0.3&CDS=1-1590, augustus_masked-NODE_47_length_8786_cov_78.4568_ID_93-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_47_length_8786_cov_78.4568_ID_93-processed-gene-0.3&CDS=1-1566
418	OG0000418	YMR125W	augustus_masked-NODE_28_length_61917_cov_76.3263_ID_55-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_28_length_61917_cov_76.3263_ID_55-processed-gene-0.4&CDS=1-2568, augustus_masked-NODE_30_length_57852_cov_73.8259_ID_59-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_30_length_57852_cov_73.8259_ID_59-processed-gene-0.41&CDS=1-6099
419	OG0000419	YMR183C, YPL232W	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.21&CDS=1-864
420	OG0000420	YMR186W, YPL240C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.52&CDS=1-2109
421	OG0000421	YMR190C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.17&CDS=1-4086, augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-3.30&CDS=1-3909
422	OG0000422	YMR194W, YPL249C-A	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.47&CDS=1-300
423	OG0000423	YMR216C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.125&CDS=1-1986, augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.148&CDS=1-1620
424	OG0000424	YMR291W	augustus_masked-NODE_18_length_357073_cov_76.1135_ID_35-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_18_length_357073_cov_76.1135_ID_35-processed-gene-0.26&CDS=1-2010, snap_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-4.57-mRNA-1_1&gene=snap_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-4.57&CDS=1-1569
425	OG0000425	YNL020C	augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-7.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-7.13&CDS=1-2112, snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.94&CDS=1-2052
426	OG0000426	YNL093W, YOR089C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-9.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-9.26&CDS=1-1833
427	OG0000427	YNL095C, YOR092W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-3.97-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-3.97&CDS=1-2085
428	OG0000428	YNL169C	augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-1.80&CDS=1-1350, augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.44-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.44&CDS=1-1431
429	OG0000429	YNL192W	augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-0.85&CDS=1-1890, augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.69-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.69&CDS=1-3960
430	OG0000430	YNL197C	augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-0.100&CDS=1-1851, augustus_masked-NODE_16_length_374837_cov_75.7898_ID_31-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_16_length_374837_cov_75.7898_ID_31-processed-gene-2.41&CDS=1-1770
431	OG0000431	YNL283C, YOL105C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-9.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-9.16&CDS=1-1506
432	OG0000432	YNL293W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-10.1-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-10.1&CDS=1-2106, augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.164-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.164&CDS=1-1866
433	OG0000433	YNL301C, YOL120C	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.127&CDS=1-957
434	OG0000434	YNL302C, YOL121C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-10.4-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-10.4&CDS=1-432
435	OG0000435	YNR016C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.9&CDS=1-6702, augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-3.34&CDS=1-6945
436	OG0000436	YNR047W	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.76&CDS=1-2199, snap_masked-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-3.104-mRNA-1_1&gene=snap_masked-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-3.104&CDS=1-2688
437	OG0000437	YOL028C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.72&CDS=1-1041, snap_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-0.84&CDS=1-960
438	OG0000438	YOL082W, YOL083W	snap_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.62&CDS=1-1215
439	OG0000439	YOL115W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-10.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-10.28&CDS=1-1524, augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.165-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.165&CDS=1-2031
440	OG0000440	YOR018W	augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-1.74&CDS=1-2295, augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-0.5&CDS=1-2295
441	OG0000441	YOR049C	augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-0.81&CDS=1-1179, augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-3.97-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-3.97&CDS=1-1251
442	OG0000442	YOR109W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.52&CDS=1-2997, snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.31-mRNA-1_1&gene=snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.31&CDS=1-3354
443	OG0000443	YOR125C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.8&CDS=1-705, augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.82&CDS=1-705
444	OG0000444	YOR136W	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.150&CDS=1-1128, augustus_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.66&CDS=1-1134
445	OG0000445	YOR162C, YOR172W	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.22-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.22&CDS=1-2406
446	OG0000446	YOR204W, YPL119C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.69&CDS=1-1878
447	OG0000447	YOR222W, YPL134C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.49&CDS=1-924
448	OG0000448	YOR226C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.75&CDS=1-504, augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.93-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.93&CDS=1-444
449	OG0000449	YOR234C, YPL143W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.76&CDS=1-330
450	OG0000450	YOR267C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.121&CDS=1-1995, genemark-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.61-mRNA-1_1&gene=genemark-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.61&CDS=1-1905
451	OG0000451	YOR310C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.134&CDS=1-1500, augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-3.184-mRNA-1_1&gene=augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-3.184&CDS=1-1539
452	OG0000452	YOR322C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.45&CDS=1-2181, augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.20&CDS=1-2184
453	OG0000453	YOR335C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-1.40&CDS=1-2868, augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.14&CDS=1-2853
454	OG0000454	YOR344C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-0.49&CDS=1-1095, augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.11&CDS=1-747
455	OG0000455	YOR389W, YPL277C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.5&CDS=1-1875
456	OG0000456	YOR390W, YPL279C	genemark-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-1.120&CDS=1-1041
457	OG0000457	YPL020C	augustus_masked-NODE_13_length_391438_cov_78.2827_ID_25-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-NODE_13_length_391438_cov_78.2827_ID_25-processed-gene-2.158&CDS=1-1731, snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-1.13&CDS=1-1689
458	OG0000458	YPL106C	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.62&CDS=1-2049, augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-1.57&CDS=1-2040
459	OG0000459	YPL115C	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.67&CDS=1-2913, augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-1.61&CDS=1-3285
460	OG0000460	YPL129W	genemark-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.32&CDS=1-741, maker-NODE_3_length_828372_cov_76.4092_ID_5-snap-gene-7.167-mRNA-1_1&gene=maker-NODE_3_length_828372_cov_76.4092_ID_5-snap-gene-7.167&CDS=1-750
461	OG0000461	YPL145C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.58&CDS=1-1335, augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.55&CDS=1-1341
462	OG0000462	YPL204W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.118&CDS=1-1533, augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.100&CDS=1-1386
463	OG0000463	YPL272C	augustus_masked-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-0.80&CDS=1-1509, augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.218-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.218&CDS=1-1545
464	OG0000464	YPR013C, YPR015C	augustus_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-1.100&CDS=1-1071
465	OG0000465	YPR058W	augustus_masked-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_10_length_456291_cov_78.5413_ID_19-processed-gene-3.11&CDS=1-918, augustus_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-0.64&CDS=1-933
466	OG0000466	YPR065W	augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-3.77&CDS=1-1146, snap_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.165&CDS=1-1041
467	OG0000467	YPR074C	augustus_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_5_length_607518_cov_75.2382_ID_9-processed-gene-0.41&CDS=1-2040, maker-NODE_10_length_456291_cov_78.5413_ID_19-augustus-gene-3.227-mRNA-1_1&gene=maker-NODE_10_length_456291_cov_78.5413_ID_19-augustus-gene-3.227&CDS=1-2529
468	OG0000468	YPR113W	augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-4.50&CDS=1-675, genemark-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-2.94&CDS=1-645
469	OG0000469	YPR119W	augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-2.13&CDS=1-1371, augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-4.54&CDS=1-1536
470	OG0000470	YPR181C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.164-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.164&CDS=1-2403, augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-10.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-10.65&CDS=1-2382
471	OG0000471	YAL001C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-2.54&CDS=1-3468
472	OG0000472	YAL002W	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.48&CDS=1-3828
473	OG0000473	YAL003W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-2.57&CDS=1-636
474	OG0000474	YAL008W	augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.30&CDS=1-462
475	OG0000475	YAL009W	augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.29&CDS=1-1005
476	OG0000476	YAL010C	augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.65&CDS=1-1404
477	OG0000477	YAL011W	augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.28&CDS=1-2181
