	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034897_Ogataea_glucozyma
686	OG0000686	YBR146W	genemark-flattened_line_76-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.52&CDS=1-945
687	OG0000687	YBR149W	genemark-flattened_line_68-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.40&CDS=1-957
688	OG0000688	YBR151W	genemark-flattened_line_17-processed-gene-2.136-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.136&CDS=1-888
689	OG0000689	YBR153W	genemark-flattened_line_76-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.58&CDS=1-855
690	OG0000690	YBR154C	genemark-flattened_line_76-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.39&CDS=1-642
691	OG0000691	YBR155W	genemark-flattened_line_17-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-0.28&CDS=1-1173
692	OG0000692	YBR156C	genemark-flattened_line_1-processed-gene-3.53-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.53&CDS=1-2652
693	OG0000693	YBR158W	genemark-flattened_line_36-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.33&CDS=1-1749
694	OG0000694	YBR160W	maker-flattened_line_7-snap-gene-0.80-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-0.80&CDS=1-1950
695	OG0000695	YBR161W	genemark-flattened_line_1-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.50&CDS=1-1083
696	OG0000696	YBR162C	genemark-flattened_line_24-processed-gene-2.13-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.13&CDS=1-1446
697	OG0000697	YBR163W	maker-flattened_line_13-snap-gene-1.4-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-1.4&CDS=1-1557
698	OG0000698	YBR166C	maker-flattened_line_48-augustus-gene-0.227-mRNA-1_1&gene=maker-flattened_line_48-augustus-gene-0.227&CDS=1-1902
699	OG0000699	YBR167C	genemark-flattened_line_7-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.78&CDS=1-486
700	OG0000700	YBR170C	genemark-flattened_line_42-processed-gene-1.82-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.82&CDS=1-1692
701	OG0000701	YBR171W	genemark-flattened_line_3-processed-gene-1.91-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.91&CDS=1-591
702	OG0000702	YBR173C	maker-flattened_line_3-snap-gene-1.157-mRNA-1_1&gene=maker-flattened_line_3-snap-gene-1.157&CDS=1-444
703	OG0000703	YBR176W	genemark-flattened_line_19-processed-gene-2.101-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.101&CDS=1-924
704	OG0000704	YBR179C	genemark-flattened_line_19-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-0.60&CDS=1-2607
705	OG0000705	YBR186W	snap_masked-flattened_line_42-processed-gene-1.33-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-1.33&CDS=1-1371
706	OG0000706	YBR187W	genemark-flattened_line_42-processed-gene-1.87-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.87&CDS=1-1026
707	OG0000707	YBR192W	genemark-flattened_line_1-processed-gene-3.81-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.81&CDS=1-1104
708	OG0000708	YBR193C	genemark-flattened_line_1-processed-gene-3.61-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.61&CDS=1-654
709	OG0000709	YBR195C	genemark-flattened_line_32-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.147&CDS=1-1344
710	OG0000710	YBR196C	genemark-flattened_line_1-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.61&CDS=1-1638
711	OG0000711	YBR198C	genemark-flattened_line_1-processed-gene-0.63-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.63&CDS=1-2499
712	OG0000712	YBR200W	genemark-flattened_line_74-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.99&CDS=1-1947
713	OG0000713	YBR201W	genemark-flattened_line_56-processed-gene-0.106-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.106&CDS=1-876
714	OG0000714	YBR202W	genemark-flattened_line_19-processed-gene-2.166-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.166&CDS=1-2451
715	OG0000715	YBR203W	genemark-flattened_line_48-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.25&CDS=1-1866
716	OG0000716	YBR204C	genemark-flattened_line_3-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.105&CDS=1-1890
717	OG0000717	YBR207W	genemark-flattened_line_42-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.101&CDS=1-1266
718	OG0000718	YBR208C	genemark-flattened_line_11-processed-gene-1.47-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.47&CDS=1-5490
719	OG0000719	YBR212W	genemark-flattened_line_26-processed-gene-1.207-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.207&CDS=1-1602
720	OG0000720	YBR213W	genemark-flattened_line_26-processed-gene-1.155-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.155&CDS=1-810
721	OG0000721	YBR217W	genemark-flattened_line_19-processed-gene-1.1-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-1.1&CDS=1-549
722	OG0000722	YBR218C	genemark-flattened_line_40-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.49&CDS=1-3531
723	OG0000723	YBR220C	genemark-flattened_line_40-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.51&CDS=1-1797
724	OG0000724	YBR221C	genemark-flattened_line_72-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.49&CDS=1-1101
725	OG0000725	YBR222C	genemark-flattened_line_15-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-0.42&CDS=1-1620
726	OG0000726	YBR223C	genemark-flattened_line_60-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.84&CDS=1-1929
727	OG0000727	YBR227C	genemark-flattened_line_9-processed-gene-3.43-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.43&CDS=1-1584
728	OG0000728	YBR228W	genemark-flattened_line_3-processed-gene-3.71-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-3.71&CDS=1-918
729	OG0000729	YBR229C	genemark-flattened_line_5-processed-gene-2.47-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.47&CDS=1-2811
730	OG0000730	YBR231C	genemark-flattened_line_34-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.147&CDS=1-873
731	OG0000731	YBR233W	genemark-flattened_line_34-processed-gene-1.173-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.173&CDS=1-1569
732	OG0000732	YBR233W-A	genemark-flattened_line_40-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.76&CDS=1-393
733	OG0000733	YBR234C	genemark-flattened_line_40-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.53&CDS=1-1092
734	OG0000734	YBR235W	augustus_masked-flattened_line_122-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.26&CDS=1-2529
735	OG0000735	YBR236C	genemark-flattened_line_122-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.15&CDS=1-1527
736	OG0000736	YBR237W	genemark-flattened_line_122-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.21&CDS=1-2733
737	OG0000737	YBR239C	genemark-flattened_line_84-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.71&CDS=1-1323
738	OG0000738	YBR243C	genemark-flattened_line_84-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.73&CDS=1-1344
739	OG0000739	YBR245C	genemark-flattened_line_84-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.47&CDS=1-3165
740	OG0000740	YBR246W	genemark-flattened_line_84-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.70&CDS=1-1050
741	OG0000741	YBR247C	genemark-flattened_line_58-processed-gene-0.205-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.205&CDS=1-1410
742	OG0000742	YBR248C	genemark-flattened_line_58-processed-gene-0.206-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.206&CDS=1-1668
743	OG0000743	YBR249C	genemark-flattened_line_26-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.73&CDS=1-1098
744	OG0000744	YBR251W	genemark-flattened_line_5-processed-gene-3.99-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.99&CDS=1-996
745	OG0000745	YBR254C	genemark-flattened_line_9-processed-gene-2.41-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.41&CDS=1-426
746	OG0000746	YBR255C-A	genemark-flattened_line_9-processed-gene-3.38-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.38&CDS=1-396
747	OG0000747	YBR255W	genemark-flattened_line_9-processed-gene-2.27-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.27&CDS=1-1911
748	OG0000748	YBR256C	genemark-flattened_line_7-processed-gene-2.75-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-2.75&CDS=1-705
749	OG0000749	YBR257W	genemark-flattened_line_15-processed-gene-2.200-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.200&CDS=1-1560
750	OG0000750	YBR260C	maker-flattened_line_130-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_130-snap-gene-0.0&CDS=1-2919
751	OG0000751	YBR261C	genemark-flattened_line_44-processed-gene-0.154-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.154&CDS=1-732
752	OG0000752	YBR263W	genemark-flattened_line_36-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.43&CDS=1-1473
753	OG0000753	YBR265W	genemark-flattened_line_19-processed-gene-2.138-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.138&CDS=1-966
754	OG0000754	YBR267W	genemark-flattened_line_13-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.22&CDS=1-1260
755	OG0000755	YBR268W	snap_masked-flattened_line_50-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.13&CDS=1-288
756	OG0000756	YBR269C	genemark-flattened_line_50-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.72&CDS=1-393
757	OG0000757	YBR272C	genemark-flattened_line_5-processed-gene-1.86-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.86&CDS=1-1437
758	OG0000758	YBR274W	genemark-flattened_line_5-processed-gene-5.59-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.59&CDS=1-1671
759	OG0000759	YBR276C	genemark-flattened_line_26-processed-gene-1.198-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.198&CDS=1-3108
760	OG0000760	YBR279W	genemark-flattened_line_60-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.90&CDS=1-1197
761	OG0000761	YBR280C	genemark-flattened_line_15-processed-gene-2.196-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.196&CDS=1-1476
762	OG0000762	YBR281C	genemark-flattened_line_11-processed-gene-2.97-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.97&CDS=1-2631
763	OG0000763	YBR282W	genemark-flattened_line_26-processed-gene-1.197-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.197&CDS=1-429
764	OG0000764	YBR283C	snap_masked-flattened_line_44-processed-gene-0.191-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.191&CDS=1-1470
765	OG0000765	YBR286W	genemark-flattened_line_44-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.121&CDS=1-1515
766	OG0000766	YBR287W	genemark-flattened_line_13-processed-gene-2.73-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.73&CDS=1-1482
767	OG0000767	YBR288C	genemark-flattened_line_9-processed-gene-3.15-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.15&CDS=1-1758
768	OG0000768	YBR289W	genemark-flattened_line_84-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.79&CDS=1-2223
769	OG0000769	YBR290W	genemark-flattened_line_84-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.78&CDS=1-1209
770	OG0000770	YBR291C	maker-flattened_line_84-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_84-augustus-gene-0.4&CDS=1-2340
771	OG0000771	YCL004W	augustus_masked-flattened_line_28-processed-gene-1.233-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.233&CDS=1-1536
772	OG0000772	YCL005W-A	genemark-flattened_line_1-processed-gene-3.94-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.94&CDS=1-216
773	OG0000773	YCL008C	snap_masked-flattened_line_1-processed-gene-3.115-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-3.115&CDS=1-1200
774	OG0000774	YCL009C	genemark-flattened_line_74-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.103&CDS=1-894
775	OG0000775	YCL010C	genemark-flattened_line_28-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.18&CDS=1-828
776	OG0000776	YCL016C	genemark-flattened_line_9-processed-gene-3.3-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.3&CDS=1-1080
777	OG0000777	YCL017C	snap_masked-flattened_line_24-processed-gene-1.132-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.132&CDS=1-1416
778	OG0000778	YCL018W	maker-flattened_line_24-augustus-gene-1.51-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-1.51&CDS=1-1956
779	OG0000779	YCL030C	genemark-flattened_line_11-processed-gene-2.157-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.157&CDS=1-2571
780	OG0000780	YCL031C	genemark-flattened_line_5-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-0.35&CDS=1-876
781	OG0000781	YCL032W	maker-flattened_line_5-augustus-gene-0.137-mRNA-1_1&gene=maker-flattened_line_5-augustus-gene-0.137&CDS=1-3411
782	OG0000782	YCL033C	genemark-flattened_line_1-processed-gene-5.76-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.76&CDS=1-417
783	OG0000783	YCL034W	genemark-flattened_line_1-processed-gene-5.102-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.102&CDS=1-1335
784	OG0000784	YCL038C	genemark-flattened_line_64-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.65&CDS=1-1713
785	OG0000785	YCL039W	genemark-flattened_line_64-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.95&CDS=1-1818
786	OG0000786	YCL043C	genemark-flattened_line_64-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.66&CDS=1-1536
787	OG0000787	YCL045C	snap_masked-flattened_line_5-processed-gene-5.57-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-5.57&CDS=1-2532
788	OG0000788	YCL047C	genemark-flattened_line_7-processed-gene-1.102-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.102&CDS=1-834
789	OG0000789	YCL054W	genemark-flattened_line_40-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.96&CDS=1-2532
790	OG0000790	YCL055W	genemark-flattened_line_7-processed-gene-1.80-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.80&CDS=1-1176
791	OG0000791	YCL057W	maker-flattened_line_68-augustus-gene-0.140-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.140&CDS=1-2940
792	OG0000792	YCL059C	genemark-flattened_line_21-processed-gene-2.254-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.254&CDS=1-1119
793	OG0000793	YCL061C	augustus_masked-flattened_line_21-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-2.71&CDS=1-1284
794	OG0000794	YCR002C	genemark-flattened_line_24-processed-gene-1.97-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.97&CDS=1-1041
795	OG0000795	YCR003W	genemark-flattened_line_24-processed-gene-1.79-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.79&CDS=1-558
796	OG0000796	YCR008W	snap_masked-flattened_line_1-processed-gene-3.116-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-3.116&CDS=1-1800
797	OG0000797	YCR009C	genemark-flattened_line_1-processed-gene-3.91-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.91&CDS=1-789
798	OG0000798	YCR011C	maker-flattened_line_92-snap-gene-0.69-mRNA-1_1&gene=maker-flattened_line_92-snap-gene-0.69&CDS=1-3591
799	OG0000799	YCR016W	genemark-flattened_line_11-processed-gene-2.146-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.146&CDS=1-1008
800	OG0000800	YCR017C	genemark-flattened_line_17-processed-gene-1.47-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-1.47&CDS=1-2892
801	OG0000801	YCR019W	genemark-flattened_line_54-processed-gene-0.204-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.204&CDS=1-1017
802	OG0000802	YCR027C	maker-flattened_line_13-snap-gene-2.271-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-2.271&CDS=1-1566
803	OG0000803	YCR028C-A	genemark-flattened_line_24-processed-gene-1.64-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.64&CDS=1-384
804	OG0000804	YCR030C	genemark-flattened_line_5-processed-gene-2.56-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.56&CDS=1-2751
805	OG0000805	YCR032W	genemark-flattened_line_19-processed-gene-2.104-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.104&CDS=1-6300
806	OG0000806	YCR033W	genemark-flattened_line_90-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.61&CDS=1-4407
807	OG0000807	YCR034W	genemark-flattened_line_19-processed-gene-2.103-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.103&CDS=1-1041
808	OG0000808	YCR035C	genemark-flattened_line_19-processed-gene-2.148-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.148&CDS=1-1146
809	OG0000809	YCR036W	genemark-flattened_line_110-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.48&CDS=1-999
810	OG0000810	YCR042C	genemark-flattened_line_1-processed-gene-2.118-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-2.118&CDS=1-4596
811	OG0000811	YCR045C	genemark-flattened_line_21-processed-gene-1.35-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-1.35&CDS=1-1287
812	OG0000812	YCR054C	genemark-flattened_line_1-processed-gene-4.92-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.92&CDS=1-1746
813	OG0000813	YCR057C	genemark-flattened_line_1-processed-gene-4.93-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.93&CDS=1-2748
814	OG0000814	YCR059C	genemark-flattened_line_1-processed-gene-4.94-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.94&CDS=1-969
815	OG0000815	YCR061W	snap_masked-flattened_line_40-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.6&CDS=1-1884
816	OG0000816	YCR063W	snap_masked-flattened_line_92-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_92-processed-gene-0.65&CDS=1-468
817	OG0000817	YCR065W	genemark-flattened_line_17-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-0.30&CDS=1-1980
818	OG0000818	YCR068W	snap_masked-flattened_line_21-processed-gene-2.133-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-2.133&CDS=1-1170
819	OG0000819	YCR071C	genemark-flattened_line_5-processed-gene-4.98-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-4.98&CDS=1-432
820	OG0000820	YCR072C	maker-flattened_line_40-snap-gene-1.4-mRNA-1_1&gene=maker-flattened_line_40-snap-gene-1.4&CDS=1-2796
821	OG0000821	YCR079W	augustus_masked-flattened_line_19-processed-gene-2.214-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.214&CDS=1-3516
822	OG0000822	YCR081W	genemark-flattened_line_50-processed-gene-0.126-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.126&CDS=1-4500
823	OG0000823	YCR084C	genemark-flattened_line_19-processed-gene-2.108-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.108&CDS=1-1974
824	OG0000824	YCR086W	genemark-flattened_line_5-processed-gene-3.64-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.64&CDS=1-1167
825	OG0000825	YCR088W	genemark-flattened_line_48-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.23&CDS=1-1899
826	OG0000826	YCR090C	genemark-flattened_line_42-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.103&CDS=1-483
827	OG0000827	YCR091W	genemark-flattened_line_42-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.85&CDS=1-2589
828	OG0000828	YCR092C	genemark-flattened_line_42-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.104&CDS=1-3045
829	OG0000829	YCR093W	augustus_masked-flattened_line_13-processed-gene-2.181-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-2.181&CDS=1-7956
830	OG0000830	YCR095C	snap_masked-flattened_line_42-processed-gene-1.1-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-1.1&CDS=1-984
