	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034904_Ogataea_nonfermentans
376	OG0000376	YGL215W	snap_masked-flattened_line_0-processed-gene-1.185-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.185&CDS=1-1260, snap_masked-flattened_line_0-processed-gene-30.137-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-30.137&CDS=1-1260
377	OG0000377	YGL240W	snap_masked-flattened_line_0-processed-gene-28.71-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-28.71&CDS=1-690, snap_masked-flattened_line_0-processed-gene-4.76-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.76&CDS=1-690
378	OG0000378	YGL241W	snap_masked-flattened_line_0-processed-gene-15.160-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-15.160&CDS=1-3093, snap_masked-flattened_line_0-processed-gene-17.7-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-17.7&CDS=1-3093
379	OG0000379	YGL244W	snap_masked-flattened_line_0-processed-gene-15.137-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-15.137&CDS=1-1530, snap_masked-flattened_line_0-processed-gene-17.36-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-17.36&CDS=1-1530
380	OG0000380	YGL245W	snap_masked-flattened_line_0-processed-gene-15.132-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-15.132&CDS=1-2145, snap_masked-flattened_line_0-processed-gene-17.37-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-17.37&CDS=1-2145
381	OG0000381	YGL246C	snap_masked-flattened_line_0-processed-gene-15.136-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-15.136&CDS=1-1158, snap_masked-flattened_line_0-processed-gene-17.9-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-17.9&CDS=1-1158
382	OG0000382	YGL247W	augustus_masked-flattened_line_0-processed-gene-15.98-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-15.98&CDS=1-1287, augustus_masked-flattened_line_0-processed-gene-17.69-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-17.69&CDS=1-1287
383	OG0000383	YGL248W	maker-flattened_line_7-snap-gene-4.193-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-4.193&CDS=1-2079, snap_masked-flattened_line_1-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-0.9&CDS=1-930
384	OG0000384	YGR009C, YMR017W	snap_masked-flattened_line_17-processed-gene-2.89-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.89&CDS=1-1284
385	OG0000385	YGR010W, YLR328W	genemark-flattened_line_19-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-0.79&CDS=1-2631
386	OG0000386	YGR023W, YLR332W	augustus_masked-flattened_line_1-processed-gene-6.100-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-6.100&CDS=1-1098
387	OG0000387	YGR027C, YLR333C	snap_masked-flattened_line_1-processed-gene-12.91-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-12.91&CDS=1-324
388	OG0000388	YGR031W	snap_masked-flattened_line_0-processed-gene-26.11-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-26.11&CDS=1-945, snap_masked-flattened_line_0-processed-gene-6.27-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.27&CDS=1-945
389	OG0000389	YGR033C	genemark-flattened_line_0-processed-gene-28.171-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-28.171&CDS=1-774, genemark-flattened_line_0-processed-gene-3.177-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.177&CDS=1-774
390	OG0000390	YGR034W, YLR344W	snap_masked-flattened_line_21-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.138&CDS=1-381
391	OG0000391	YGR047C	maker-flattened_line_0-snap-gene-1.58-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-1.58&CDS=1-4662, maker-flattened_line_0-snap-gene-31.67-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-31.67&CDS=1-4662
392	OG0000392	YGR048W	augustus_masked-flattened_line_0-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.36&CDS=1-993, augustus_masked-flattened_line_0-processed-gene-31.0-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-31.0&CDS=1-993
393	OG0000393	YGR052W	snap_masked-flattened_line_0-processed-gene-24.88-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-24.88&CDS=1-1272, snap_masked-flattened_line_0-processed-gene-7.116-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.116&CDS=1-1272
394	OG0000394	YGR053C	augustus_masked-flattened_line_0-processed-gene-24.30-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-24.30&CDS=1-762, augustus_masked-flattened_line_0-processed-gene-7.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.43&CDS=1-762
395	OG0000395	YGR056W, YLR357W	snap_masked-flattened_line_13-processed-gene-3.292-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.292&CDS=1-2538
396	OG0000396	YGR085C, YPR102C	snap_masked-flattened_line_11-processed-gene-4.204-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.204&CDS=1-513
397	OG0000397	YGR092W, YPR111W	maker-flattened_line_7-snap-gene-1.7-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-1.7&CDS=1-3282
398	OG0000398	YGR118W, YPR132W	snap_masked-flattened_line_5-processed-gene-6.115-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-6.115&CDS=1-435
399	OG0000399	YGR121C, YPR138C	snap_masked-flattened_line_1-processed-gene-8.182-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.182&CDS=1-1440
400	OG0000400	YGR125W	augustus_masked-flattened_line_0-processed-gene-12.42-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.42&CDS=1-4524, augustus_masked-flattened_line_0-processed-gene-19.166-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-19.166&CDS=1-4524
401	OG0000401	YGR127W	snap_masked-flattened_line_0-processed-gene-27.134-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-27.134&CDS=1-870, snap_masked-flattened_line_0-processed-gene-5.25-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.25&CDS=1-870
402	OG0000402	YGR131W, YPR149W	snap_masked-flattened_line_1-processed-gene-2.6-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.6&CDS=1-507
403	OG0000403	YGR136W, YPR154W	maker-flattened_line_1-snap-gene-11.68-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-11.68&CDS=1-636
404	OG0000404	YGR138C, YPR156C	snap_masked-flattened_line_15-processed-gene-2.220-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.220&CDS=1-1878
405	OG0000405	YGR141W, YPR157W	snap_masked-flattened_line_21-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.136&CDS=1-1275
406	OG0000406	YGR143W, YPR159W	genemark-flattened_line_1-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.89&CDS=1-3606
407	OG0000407	YGR167W	snap_masked-flattened_line_0-processed-gene-23.94-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-23.94&CDS=1-636, snap_masked-flattened_line_0-processed-gene-9.111-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-9.111&CDS=1-636
408	OG0000408	YGR171C	genemark-flattened_line_0-processed-gene-10.48-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.48&CDS=1-1779, genemark-flattened_line_0-processed-gene-21.111-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-21.111&CDS=1-1779
409	OG0000409	YGR197C, YJR015W	snap_masked-flattened_line_11-processed-gene-4.141-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.141&CDS=1-1506
410	OG0000410	YGR200C	snap_masked-flattened_line_0-processed-gene-28.86-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-28.86&CDS=1-2340, snap_masked-flattened_line_0-processed-gene-3.117-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.117&CDS=1-2340
411	OG0000411	YGR205W	snap_masked-flattened_line_0-processed-gene-15.178-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-15.178&CDS=1-864, snap_masked-flattened_line_0-processed-gene-16.14-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-16.14&CDS=1-864
412	OG0000412	YGR207C	maker-flattened_line_0-augustus-gene-15.7-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-15.7&CDS=1-3213, maker-flattened_line_0-augustus-gene-16.137-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-16.137&CDS=1-3213
413	OG0000413	YGR209C, YLR043C	genemark-flattened_line_7-processed-gene-0.139-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-0.139&CDS=1-306
414	OG0000414	YGR211W	augustus_masked-flattened_line_0-processed-gene-27.124-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-27.124&CDS=1-2142, augustus_masked-flattened_line_0-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.28&CDS=1-2142
415	OG0000415	YGR215W	snap_masked-flattened_line_0-processed-gene-27.162-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-27.162&CDS=1-330, snap_masked-flattened_line_0-processed-gene-5.21-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.21&CDS=1-330
416	OG0000416	YGR216C	genemark-flattened_line_0-processed-gene-27.10-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-27.10&CDS=1-1812, genemark-flattened_line_0-processed-gene-5.105-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.105&CDS=1-1812
417	OG0000417	YGR217W	maker-flattened_line_0-snap-gene-27.69-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-27.69&CDS=1-6519, maker-flattened_line_0-snap-gene-4.7-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-4.7&CDS=1-6519
418	OG0000418	YGR225W	augustus_masked-flattened_line_0-processed-gene-27.81-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-27.81&CDS=1-3891, augustus_masked-flattened_line_0-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.137&CDS=1-3891
419	OG0000419	YGR227W	snap_masked-flattened_line_0-processed-gene-27.135-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-27.135&CDS=1-1314, snap_masked-flattened_line_0-processed-gene-5.24-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.24&CDS=1-1314
420	OG0000420	YGR231C	snap_masked-flattened_line_0-processed-gene-27.156-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-27.156&CDS=1-921, snap_masked-flattened_line_0-processed-gene-4.106-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.106&CDS=1-921
421	OG0000421	YGR238C, YHR158C	snap_masked-flattened_line_7-processed-gene-5.39-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.39&CDS=1-3375
422	OG0000422	YGR241C, YHR161C	snap_masked-flattened_line_3-processed-gene-3.133-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.133&CDS=1-1932
423	OG0000423	YGR244C	snap_masked-flattened_line_0-processed-gene-25.172-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-25.172&CDS=1-1233, snap_masked-flattened_line_0-processed-gene-6.46-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.46&CDS=1-1233
424	OG0000424	YGR263C	snap_masked-flattened_line_0-processed-gene-2.4-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.4&CDS=1-1059, snap_masked-flattened_line_0-processed-gene-30.129-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-30.129&CDS=1-1059
425	OG0000425	YGR279C	genemark-flattened_line_0-processed-gene-28.166-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-28.166&CDS=1-1098, genemark-flattened_line_0-processed-gene-3.182-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.182&CDS=1-1098
426	OG0000426	YHL002W	snap_masked-flattened_line_0-processed-gene-1.130-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.130&CDS=1-1209, snap_masked-flattened_line_0-processed-gene-31.121-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-31.121&CDS=1-1209
427	OG0000427	YHL004W	snap_masked-flattened_line_0-processed-gene-1.171-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.171&CDS=1-1191, snap_masked-flattened_line_0-processed-gene-31.84-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-31.84&CDS=1-1191
428	OG0000428	YHL010C	augustus_masked-flattened_line_0-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.142&CDS=1-1782, augustus_masked-flattened_line_0-processed-gene-29.140-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-29.140&CDS=1-1782
429	OG0000429	YHL017W, YKL039W	snap_masked-flattened_line_13-processed-gene-3.333-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.333&CDS=1-1656
430	OG0000430	YHL018W	snap_masked-flattened_line_0-processed-gene-26.40-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-26.40&CDS=1-330, snap_masked-flattened_line_0-processed-gene-5.38-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.38&CDS=1-330
431	OG0000431	YHL019C	augustus_masked-flattened_line_0-processed-gene-26.115-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-26.115&CDS=1-1689, augustus_masked-flattened_line_0-processed-gene-5.169-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.169&CDS=1-1689
432	OG0000432	YHL027W	genemark-flattened_line_0-processed-gene-18.141-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-18.141&CDS=1-1899, snap_masked-flattened_line_0-processed-gene-13.104-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-13.104&CDS=1-1551
433	OG0000433	YHL032C	snap_masked-flattened_line_0-processed-gene-13.109-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-13.109&CDS=1-1848, snap_masked-flattened_line_0-processed-gene-19.17-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-19.17&CDS=1-1848
434	OG0000434	YHL033C, YLL045C	snap_masked-flattened_line_3-processed-gene-1.164-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.164&CDS=1-801
435	OG0000435	YHR001W-A	maker-flattened_line_0-snap-gene-11.56-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-11.56&CDS=1-234, maker-flattened_line_0-snap-gene-20.53-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-20.53&CDS=1-234
436	OG0000436	YHR002W	snap_masked-flattened_line_0-processed-gene-28.106-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-28.106&CDS=1-1080, snap_masked-flattened_line_0-processed-gene-3.96-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.96&CDS=1-1080
437	OG0000437	YHR005C-A	snap_masked-flattened_line_0-processed-gene-10.188-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.188&CDS=1-282, snap_masked-flattened_line_0-processed-gene-21.167-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-21.167&CDS=1-282
438	OG0000438	YHR012W	maker-flattened_line_0-snap-gene-22.174-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-22.174&CDS=1-885, maker-flattened_line_0-snap-gene-9.102-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-9.102&CDS=1-885
439	OG0000439	YHR013C	snap_masked-flattened_line_0-processed-gene-22.117-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-22.117&CDS=1-642, snap_masked-flattened_line_0-processed-gene-9.119-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-9.119&CDS=1-642
440	OG0000440	YHR036W	snap_masked-flattened_line_0-processed-gene-26.16-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-26.16&CDS=1-1122, snap_masked-flattened_line_0-processed-gene-5.63-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.63&CDS=1-1122
441	OG0000441	YHR038W	snap_masked-flattened_line_0-processed-gene-27.161-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-27.161&CDS=1-705, snap_masked-flattened_line_0-processed-gene-4.101-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.101&CDS=1-705
442	OG0000442	YHR039C	snap_masked-flattened_line_0-processed-gene-28.69-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-28.69&CDS=1-1920, snap_masked-flattened_line_0-processed-gene-4.78-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.78&CDS=1-1920
443	OG0000443	YHR039C-A	maker-flattened_line_0-augustus-gene-26.155-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-26.155&CDS=1-255, maker-flattened_line_0-augustus-gene-5.3-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-5.3&CDS=1-255
444	OG0000444	YHR045W	snap_masked-flattened_line_0-processed-gene-14.28-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-14.28&CDS=1-1341, snap_masked-flattened_line_0-processed-gene-18.58-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-18.58&CDS=1-1341
445	OG0000445	YHR047C, YKL157W	augustus_masked-flattened_line_13-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.130&CDS=1-3201
446	OG0000446	YHR065C	maker-flattened_line_0-snap-gene-10.140-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-10.140&CDS=1-3000, maker-flattened_line_0-snap-gene-21.68-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-21.68&CDS=1-3000
447	OG0000447	YHR071W	snap_masked-flattened_line_0-processed-gene-14.29-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-14.29&CDS=1-720, snap_masked-flattened_line_0-processed-gene-18.57-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-18.57&CDS=1-720
448	OG0000448	YHR072W	augustus_masked-flattened_line_0-processed-gene-14.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.58&CDS=1-9351, augustus_masked-flattened_line_0-processed-gene-18.1-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-18.1&CDS=1-9351
449	OG0000449	YHR072W-A	snap_masked-flattened_line_0-processed-gene-10.196-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.196&CDS=1-183, snap_masked-flattened_line_0-processed-gene-22.74-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-22.74&CDS=1-183
450	OG0000450	YHR085W	snap_masked-flattened_line_0-processed-gene-26.39-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-26.39&CDS=1-1137, snap_masked-flattened_line_0-processed-gene-5.39-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.39&CDS=1-1137
451	OG0000451	YHR087W	snap_masked-flattened_line_0-processed-gene-27.160-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-27.160&CDS=1-345, snap_masked-flattened_line_0-processed-gene-4.102-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.102&CDS=1-345
452	OG0000452	YHR089C	genemark-flattened_line_0-processed-gene-11.116-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-11.116&CDS=1-570, genemark-flattened_line_0-processed-gene-21.101-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-21.101&CDS=1-570
453	OG0000453	YHR099W	snap_masked-flattened_line_0-processed-gene-11.97-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-11.97&CDS=1-11115, snap_masked-flattened_line_0-processed-gene-20.136-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-20.136&CDS=1-11115
454	OG0000454	YHR100C	snap_masked-flattened_line_0-processed-gene-11.70-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-11.70&CDS=1-528, snap_masked-flattened_line_0-processed-gene-20.159-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-20.159&CDS=1-528
455	OG0000455	YHR102W	snap_masked-flattened_line_0-processed-gene-25.183-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-25.183&CDS=1-2118, snap_masked-flattened_line_0-processed-gene-6.35-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.35&CDS=1-2118
456	OG0000456	YHR113W	maker-flattened_line_0-augustus-gene-10.2-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-10.2&CDS=1-4389, maker-flattened_line_0-augustus-gene-22.4-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-22.4&CDS=1-4389
457	OG0000457	YHR115C, YNL116W	snap_masked-flattened_line_5-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-0.90&CDS=1-1323
458	OG0000458	YHR117W, YNL121C	snap_masked-flattened_line_1-processed-gene-6.119-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.119&CDS=1-1800
459	OG0000459	YHR123W, YNL130C	genemark-flattened_line_1-processed-gene-6.37-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.37&CDS=1-1818
460	OG0000460	YHR131C, YNL144C	snap_masked-flattened_line_7-processed-gene-5.6-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.6&CDS=1-1806
461	OG0000461	YHR132W-A, YNL157W	snap_masked-flattened_line_7-processed-gene-5.29-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.29&CDS=1-375
462	OG0000462	YHR133C, YNL156C	snap_masked-flattened_line_7-processed-gene-5.75-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.75&CDS=1-840
463	OG0000463	YHR135C, YNL154C	augustus_masked-flattened_line_5-processed-gene-5.151-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-5.151&CDS=1-4122
