	OrthologID	Candida_apicola	Saccharomyces_cerevisiae
532	OG0000532	augustus_masked-LBNK01000001.1-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.12&CDS=1-1974	YKR079C
533	OG0000533	augustus_masked-LBNK01000001.1-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.13&CDS=1-2670	YOL090W
534	OG0000534	augustus_masked-LBNK01000001.1-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.14&CDS=1-2334	YKR084C
535	OG0000535	snap_masked-LBNK01000001.1-processed-gene-4.153-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-4.153&CDS=1-1035	YOR075W
536	OG0000536	snap_masked-LBNK01000001.1-processed-gene-4.154-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-4.154&CDS=1-3921	YAL001C
537	OG0000537	augustus_masked-LBNK01000001.1-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.15&CDS=1-2922	YEL055C
538	OG0000538	augustus_masked-LBNK01000001.1-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.16&CDS=1-921	YBR231C
539	OG0000539	augustus_masked-LBNK01000001.1-processed-gene-4.42-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.42&CDS=1-2061	YGL114W
540	OG0000540	augustus_masked-LBNK01000001.1-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.17&CDS=1-1059	YDR517W
541	OG0000541	genemark-LBNK01000001.1-processed-gene-4.101-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-4.101&CDS=1-1704	YCL043C
542	OG0000542	augustus_masked-LBNK01000001.1-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.18&CDS=1-945	YGL115W
543	OG0000543	augustus_masked-LBNK01000001.1-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.20&CDS=1-1716	YJR010W
544	OG0000544	augustus_masked-LBNK01000001.1-processed-gene-4.45-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.45&CDS=1-2169	YPL084W
545	OG0000545	augustus_masked-LBNK01000001.1-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.22&CDS=1-1065	YDR255C
546	OG0000546	augustus_masked-LBNK01000001.1-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.47&CDS=1-897	YDL065C
547	OG0000547	augustus_masked-LBNK01000001.1-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.24&CDS=1-1242	YIL160C
548	OG0000548	augustus_masked-LBNK01000001.1-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.25&CDS=1-1179	YMR014W
549	OG0000549	augustus_masked-LBNK01000001.1-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.48&CDS=1-1113	YKL028W
550	OG0000550	augustus_masked-LBNK01000001.1-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.26&CDS=1-1533	YPR033C
551	OG0000551	augustus_masked-LBNK01000001.1-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-4.27&CDS=1-1446	YOL049W
552	OG0000552	augustus_masked-LBNK01000001.1-processed-gene-5.111-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.111&CDS=1-1869	YOR069W
553	OG0000553	augustus_masked-LBNK01000001.1-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.112&CDS=1-468	YJL124C
554	OG0000554	maker-LBNK01000001.1-augustus-gene-5.53-mRNA-1_1&gene=maker-LBNK01000001.1-augustus-gene-5.53&CDS=1-894	YGR165W
555	OG0000555	augustus_masked-LBNK01000001.1-processed-gene-5.114-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.114&CDS=1-4941	YGL206C
556	OG0000556	maker-LBNK01000001.1-augustus-gene-5.54-mRNA-1_1&gene=maker-LBNK01000001.1-augustus-gene-5.54&CDS=1-1962	YMR215W
557	OG0000557	augustus_masked-LBNK01000001.1-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.136&CDS=1-2661	YLL026W
558	OG0000558	genemark-LBNK01000001.1-processed-gene-5.65-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-5.65&CDS=1-1617	YDL106C
559	OG0000559	augustus_masked-LBNK01000001.1-processed-gene-5.118-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.118&CDS=1-2505	YGR264C
560	OG0000560	augustus_masked-LBNK01000001.1-processed-gene-5.139-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.139&CDS=1-1800	YAL016W
561	OG0000561	augustus_masked-LBNK01000001.1-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.119&CDS=1-795	YGL050W
562	OG0000562	augustus_masked-LBNK01000001.1-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.140&CDS=1-2550	YIR023W
563	OG0000563	augustus_masked-LBNK01000001.1-processed-gene-5.141-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.141&CDS=1-510	YKL013C
564	OG0000564	augustus_masked-LBNK01000001.1-processed-gene-5.142-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.142&CDS=1-525	YIR022W
565	OG0000565	augustus_masked-LBNK01000001.1-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.121&CDS=1-1548	YFR010W
566	OG0000566	augustus_masked-LBNK01000001.1-processed-gene-5.143-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.143&CDS=1-474	YFR011C
567	OG0000567	augustus_masked-LBNK01000001.1-processed-gene-5.122-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.122&CDS=1-1362	YKL088W
568	OG0000568	augustus_masked-LBNK01000001.1-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.123&CDS=1-711	YPL078C
569	OG0000569	augustus_masked-LBNK01000001.1-processed-gene-5.144-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.144&CDS=1-1827	YKL029C
570	OG0000570	genemark-LBNK01000001.1-processed-gene-5.73-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-5.73&CDS=1-963	YOL003C
571	OG0000571	augustus_masked-LBNK01000001.1-processed-gene-5.145-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.145&CDS=1-5280	YOL004W
572	OG0000572	augustus_masked-LBNK01000001.1-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.125&CDS=1-354	YOL005C
573	OG0000573	augustus_masked-LBNK01000001.1-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.126&CDS=1-315	YAL044W-A
574	OG0000574	augustus_masked-LBNK01000001.1-processed-gene-5.128-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.128&CDS=1-591	YKL001C
575	OG0000575	augustus_masked-LBNK01000001.1-processed-gene-5.148-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.148&CDS=1-627	YKL002W
576	OG0000576	augustus_masked-LBNK01000001.1-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.129&CDS=1-1092	YMR139W
577	OG0000577	augustus_masked-LBNK01000001.1-processed-gene-5.149-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.149&CDS=1-1134	YPL103C
578	OG0000578	augustus_masked-LBNK01000001.1-processed-gene-5.150-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.150&CDS=1-1245	YLR231C
579	OG0000579	augustus_masked-LBNK01000001.1-processed-gene-5.131-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.131&CDS=1-753	YGR253C
580	OG0000580	augustus_masked-LBNK01000001.1-processed-gene-5.151-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.151&CDS=1-1320	YGR252W
581	OG0000581	augustus_masked-LBNK01000001.1-processed-gene-5.152-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.152&CDS=1-1887	YHR171W
582	OG0000582	augustus_masked-LBNK01000001.1-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.132&CDS=1-1392	YLR133W
583	OG0000583	augustus_masked-LBNK01000001.1-processed-gene-5.153-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.153&CDS=1-1308	YDR148C
584	OG0000584	augustus_masked-LBNK01000001.1-processed-gene-5.154-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.154&CDS=1-5214	YLR305C
585	OG0000585	augustus_masked-LBNK01000001.1-processed-gene-5.155-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.155&CDS=1-717	YPR016C
586	OG0000586	augustus_masked-LBNK01000001.1-processed-gene-5.156-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.156&CDS=1-1128	YBL019W
587	OG0000587	augustus_masked-LBNK01000001.1-processed-gene-5.157-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-5.157&CDS=1-891	YER055C
588	OG0000588	snap_masked-LBNK01000001.1-processed-gene-5.24-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-5.24&CDS=1-273	YER058W
589	OG0000589	augustus_masked-LBNK01000001.1-processed-gene-6.43-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.43&CDS=1-726	YOR278W
590	OG0000590	augustus_masked-LBNK01000001.1-processed-gene-6.47-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.47&CDS=1-3366	YMR218C
591	OG0000591	augustus_masked-LBNK01000001.1-processed-gene-6.46-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.46&CDS=1-2349	YDR258C
592	OG0000592	augustus_masked-LBNK01000001.1-processed-gene-6.64-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.64&CDS=1-1215	YJL123C
593	OG0000593	snap_masked-LBNK01000001.1-processed-gene-6.25-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-6.25&CDS=1-1563	YDL178W
594	OG0000594	augustus_masked-LBNK01000001.1-processed-gene-6.67-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.67&CDS=1-5847	YDR150W
595	OG0000595	augustus_masked-LBNK01000001.1-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.69&CDS=1-2586	YDL031W
596	OG0000596	augustus_masked-LBNK01000001.1-processed-gene-6.52-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.52&CDS=1-264	YEL020W-A
597	OG0000597	augustus_masked-LBNK01000001.1-processed-gene-6.53-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.53&CDS=1-3060	YKL210W
598	OG0000598	augustus_masked-LBNK01000001.1-processed-gene-6.71-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.71&CDS=1-3744	YKL209C
599	OG0000599	augustus_masked-LBNK01000001.1-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.73&CDS=1-1347	YLR195C
600	OG0000600	augustus_masked-LBNK01000001.1-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.56&CDS=1-1524	YLR196W
601	OG0000601	augustus_masked-LBNK01000001.1-processed-gene-6.57-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.57&CDS=1-6360	YDL171C
602	OG0000602	augustus_masked-LBNK01000001.1-processed-gene-6.74-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.74&CDS=1-648	YDL166C
603	OG0000603	augustus_masked-LBNK01000001.1-processed-gene-6.75-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.75&CDS=1-1866	YKL092C
604	OG0000604	augustus_masked-LBNK01000001.1-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.76&CDS=1-2085	YPL240C
605	OG0000605	augustus_masked-LBNK01000001.1-processed-gene-6.77-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.77&CDS=1-2103	YMR185W
606	OG0000606	augustus_masked-LBNK01000001.1-processed-gene-6.78-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.78&CDS=1-510	YMR022W
607	OG0000607	augustus_masked-LBNK01000001.1-processed-gene-6.79-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.79&CDS=1-510	YOL129W
608	OG0000608	augustus_masked-LBNK01000001.1-processed-gene-6.61-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.61&CDS=1-837	YFL028C
609	OG0000609	augustus_masked-LBNK01000001.1-processed-gene-6.80-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.80&CDS=1-2442	YDR028C
610	OG0000610	genemark-LBNK01000001.1-processed-gene-6.120-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-6.120&CDS=1-504	YJR102C
611	OG0000611	genemark-LBNK01000001.1-processed-gene-6.122-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-6.122&CDS=1-1245	YLR107W
612	OG0000612	snap_masked-LBNK01000001.1-processed-gene-6.21-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-6.21&CDS=1-471	YGR216C
613	OG0000613	augustus_masked-LBNK01000001.1-processed-gene-6.82-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.82&CDS=1-1005	YGL225W
614	OG0000614	augustus_masked-LBNK01000001.1-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-6.83&CDS=1-462	YGL237C
615	OG0000615	augustus_masked-LBNK01000001.1-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.39&CDS=1-1446	YGR211W
616	OG0000616	augustus_masked-LBNK01000001.1-processed-gene-7.40-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.40&CDS=1-2004	YGL236C
617	OG0000617	augustus_masked-LBNK01000001.1-processed-gene-7.41-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.41&CDS=1-741	YLR003C
618	OG0000618	augustus_masked-LBNK01000001.1-processed-gene-7.44-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.44&CDS=1-2883	YGL238W
619	OG0000619	augustus_masked-LBNK01000001.1-processed-gene-7.45-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.45&CDS=1-522	YGL240W
620	OG0000620	augustus_masked-LBNK01000001.1-processed-gene-7.42-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.42&CDS=1-2622	YDR166C
621	OG0000621	maker-LBNK01000001.1-augustus-gene-7.0-mRNA-1_1&gene=maker-LBNK01000001.1-augustus-gene-7.0&CDS=1-3387	YDR128W
622	OG0000622	augustus_masked-LBNK01000001.1-processed-gene-7.60-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.60&CDS=1-1014	YKL021C
623	OG0000623	augustus_masked-LBNK01000001.1-processed-gene-7.47-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.47&CDS=1-4587	YDR127W
624	OG0000624	augustus_masked-LBNK01000001.1-processed-gene-7.61-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.61&CDS=1-984	YKL172W
625	OG0000625	augustus_masked-LBNK01000001.1-processed-gene-7.62-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.62&CDS=1-3423	YOL034W
626	OG0000626	augustus_masked-LBNK01000001.1-processed-gene-7.49-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.49&CDS=1-1038	YJL167W
627	OG0000627	augustus_masked-LBNK01000001.1-processed-gene-7.63-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.63&CDS=1-13566	YLR106C
628	OG0000628	augustus_masked-LBNK01000001.1-processed-gene-7.51-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.51&CDS=1-1749	YER165W
629	OG0000629	augustus_masked-LBNK01000001.1-processed-gene-7.52-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.52&CDS=1-450	YDR092W
630	OG0000630	augustus_masked-LBNK01000001.1-processed-gene-7.66-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.66&CDS=1-528	YHR193C
631	OG0000631	augustus_masked-LBNK01000001.1-processed-gene-7.53-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.53&CDS=1-1251	YNL066W
632	OG0000632	augustus_masked-LBNK01000001.1-processed-gene-7.67-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.67&CDS=1-2184	YGL022W
633	OG0000633	snap_masked-LBNK01000001.1-processed-gene-7.104-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-7.104&CDS=1-861	YOR251C
634	OG0000634	snap_masked-LBNK01000001.1-processed-gene-7.105-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-7.105&CDS=1-2427	YDR208W
635	OG0000635	augustus_masked-LBNK01000001.1-processed-gene-7.71-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.71&CDS=1-3921	YLR425W
636	OG0000636	genemark-LBNK01000001.1-processed-gene-7.36-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-7.36&CDS=1-1041	YLR426W
637	OG0000637	augustus_masked-LBNK01000001.1-processed-gene-7.55-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.55&CDS=1-1578	YLR427W
638	OG0000638	augustus_masked-LBNK01000001.1-processed-gene-7.73-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.73&CDS=1-1824	YLR429W
639	OG0000639	augustus_masked-LBNK01000001.1-processed-gene-7.58-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-7.58&CDS=1-5478	YLR430W
640	OG0000640	augustus_masked-LBNK01000001.1-processed-gene-8.112-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.112&CDS=1-4926	YBR023C
641	OG0000641	genemark-LBNK01000001.1-processed-gene-8.54-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-8.54&CDS=1-3798	YLR086W
642	OG0000642	augustus_masked-LBNK01000001.1-processed-gene-8.114-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.114&CDS=1-849	YNL075W
643	OG0000643	augustus_masked-LBNK01000001.1-processed-gene-8.115-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.115&CDS=1-1410	YNL071W
644	OG0000644	genemark-LBNK01000001.1-processed-gene-8.58-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-8.58&CDS=1-879	YNL072W
645	OG0000645	genemark-LBNK01000001.1-processed-gene-8.59-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-8.59&CDS=1-1509	YNL073W
646	OG0000646	genemark-LBNK01000001.1-processed-gene-8.83-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-8.83&CDS=1-834	YJL126W
647	OG0000647	augustus_masked-LBNK01000001.1-processed-gene-8.142-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.142&CDS=1-717	YER148W
648	OG0000648	augustus_masked-LBNK01000001.1-processed-gene-8.120-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.120&CDS=1-651	YJR073C
649	OG0000649	augustus_masked-LBNK01000001.1-processed-gene-8.121-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.121&CDS=1-1425	YLR212C
650	OG0000650	augustus_masked-LBNK01000001.1-processed-gene-8.122-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.122&CDS=1-930	YLR017W
651	OG0000651	augustus_masked-LBNK01000001.1-processed-gene-8.145-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.145&CDS=1-2469	YNL118C
652	OG0000652	augustus_masked-LBNK01000001.1-processed-gene-8.124-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.124&CDS=1-1017	YDR498C
653	OG0000653	augustus_masked-LBNK01000001.1-processed-gene-8.146-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.146&CDS=1-1059	YKR038C
654	OG0000654	genemark-LBNK01000001.1-processed-gene-8.93-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-8.93&CDS=1-681	YNL107W
655	OG0000655	augustus_masked-LBNK01000001.1-processed-gene-8.148-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.148&CDS=1-810	YMR289W
656	OG0000656	augustus_masked-LBNK01000001.1-processed-gene-8.125-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.125&CDS=1-1644	YLR088W
657	OG0000657	augustus_masked-LBNK01000001.1-processed-gene-8.149-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.149&CDS=1-1668	YDR390C
658	OG0000658	augustus_masked-LBNK01000001.1-processed-gene-8.150-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.150&CDS=1-855	YMR262W
659	OG0000659	augustus_masked-LBNK01000001.1-processed-gene-8.151-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.151&CDS=1-339	YKL003C
660	OG0000660	augustus_masked-LBNK01000001.1-processed-gene-8.126-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.126&CDS=1-498	YAL044C
661	OG0000661	snap_masked-LBNK01000001.1-processed-gene-8.43-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-8.43&CDS=1-1947	YCL045C
662	OG0000662	augustus_masked-LBNK01000001.1-processed-gene-8.127-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.127&CDS=1-1056	YOR197W
663	OG0000663	augustus_masked-LBNK01000001.1-processed-gene-8.154-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.154&CDS=1-4443	YDR334W
664	OG0000664	augustus_masked-LBNK01000001.1-processed-gene-8.155-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.155&CDS=1-990	YOL018C
665	OG0000665	augustus_masked-LBNK01000001.1-processed-gene-8.130-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.130&CDS=1-879	YPR069C
666	OG0000666	augustus_masked-LBNK01000001.1-processed-gene-8.131-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.131&CDS=1-4227	YOR093C
667	OG0000667	augustus_masked-LBNK01000001.1-processed-gene-8.157-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.157&CDS=1-351	YJL003W
668	OG0000668	augustus_masked-LBNK01000001.1-processed-gene-8.133-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.133&CDS=1-1446	YPL091W
669	OG0000669	maker-LBNK01000001.1-augustus-gene-8.52-mRNA-1_1&gene=maker-LBNK01000001.1-augustus-gene-8.52&CDS=1-2064	YER068W
670	OG0000670	augustus_masked-LBNK01000001.1-processed-gene-8.159-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.159&CDS=1-1053	YPL050C
671	OG0000671	augustus_masked-LBNK01000001.1-processed-gene-8.135-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.135&CDS=1-1905	YPL093W
672	OG0000672	augustus_masked-LBNK01000001.1-processed-gene-8.161-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.161&CDS=1-1314	YMR227C
673	OG0000673	augustus_masked-LBNK01000001.1-processed-gene-8.136-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-8.136&CDS=1-1017	YMR228W
674	OG0000674	snap_masked-LBNK01000001.1-processed-gene-9.102-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-9.102&CDS=1-768	YBR141C
675	OG0000675	augustus_masked-LBNK01000001.1-processed-gene-9.49-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-9.49&CDS=1-225	YIL156W-B
676	OG0000676	snap_masked-LBNK01000001.1-processed-gene-9.103-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-9.103&CDS=1-432	YPL059W
677	OG0000677	genemark-LBNK01000001.1-processed-gene-9.1-mRNA-1_1&gene=genemark-LBNK01000001.1-processed-gene-9.1&CDS=1-1659	YKL139W
678	OG0000678	snap_masked-LBNK01000001.1-processed-gene-9.106-mRNA-1_1&gene=snap_masked-LBNK01000001.1-processed-gene-9.106&CDS=1-3681	YIL126W
679	OG0000679	augustus_masked-LBNK01000001.1-processed-gene-9.54-mRNA-1_1&gene=augustus_masked-LBNK01000001.1-processed-gene-9.54&CDS=1-591	YOL102C
