	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034624_Pichia_nakasei
364	OG0000364	YJL076W, YKR010C	snap_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.135&CDS=1-3006
365	OG0000365	YJL079C, YKR013W	snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.112-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.112&CDS=1-1074
366	OG0000366	YJL082W, YKR018C	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.45-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.45&CDS=1-2391
367	OG0000367	YJL083W, YKR019C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.14-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.14&CDS=1-1863
368	OG0000368	YJL084C, YKR021W	snap_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-9.85-mRNA-1_1&gene=snap_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-9.85&CDS=1-2898
369	OG0000369	YJL099W, YKR027W	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.23&CDS=1-2307
370	OG0000370	YJL105W, YKR029C	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.46-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.46&CDS=1-2340
371	OG0000371	YJL112W, YKR036C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.8-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.8&CDS=1-2124
372	OG0000372	YJL133W, YKR052C	snap_masked-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.40&CDS=1-1797
373	OG0000373	YJL134W, YKR053C	genemark-NODE_20_length_197075_cov_91.315_ID_39-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_20_length_197075_cov_91.315_ID_39-processed-gene-0.108&CDS=1-1212
374	OG0000374	YJL139C, YKR061W	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-1.93&CDS=1-1317
375	OG0000375	YJL158C, YJL160C	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.155-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.155&CDS=1-1011
376	OG0000376	YJL166W	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.111&CDS=1-1344, snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.86&CDS=1-1380
377	OG0000377	YJL177W, YKL180W	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-1.96&CDS=1-555
378	OG0000378	YJL190C, YLR367W	genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.157-mRNA-1_1&gene=genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.157&CDS=1-390
379	OG0000379	YJR054W, YML047C	augustus_masked-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.14&CDS=1-1476
380	OG0000380	YJR065C	genemark-NODE_85_length_756_cov_101.021_ID_169-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_85_length_756_cov_101.021_ID_169-processed-gene-0.0&CDS=1-600, maker-NODE_19_length_215281_cov_113.817_ID_37-snap-gene-0.106-mRNA-1_1&gene=maker-NODE_19_length_215281_cov_113.817_ID_37-snap-gene-0.106&CDS=1-1104
381	OG0000381	YJR091C, YPR042C	augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.164-mRNA-1_1&gene=augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.164&CDS=1-1197
382	OG0000382	YJR094W-A, YPR043W	maker-NODE_4_length_718983_cov_91.3443_ID_7-augustus-gene-5.3-mRNA-1_1&gene=maker-NODE_4_length_718983_cov_91.3443_ID_7-augustus-gene-5.3&CDS=1-273
383	OG0000383	YJR126C	augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.22&CDS=1-2298, maker-NODE_8_length_364696_cov_82.9624_ID_15-snap-gene-1.37-mRNA-1_1&gene=maker-NODE_8_length_364696_cov_82.9624_ID_15-snap-gene-1.37&CDS=1-3159
384	OG0000384	YJR130C, YML082W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.60-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.60&CDS=1-1785
385	OG0000385	YKL046C	maker-NODE_17_length_242779_cov_85.8604_ID_33-snap-gene-1.213-mRNA-1_1&gene=maker-NODE_17_length_242779_cov_85.8604_ID_33-snap-gene-1.213&CDS=1-2718, maker-NODE_8_length_364696_cov_82.9624_ID_15-snap-gene-2.206-mRNA-1_1&gene=maker-NODE_8_length_364696_cov_82.9624_ID_15-snap-gene-2.206&CDS=1-1797
386	OG0000386	YKL050C, YMR031C	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.156-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.156&CDS=1-2841
387	OG0000387	YKL072W, YMR053C	augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.106&CDS=1-4008
388	OG0000388	YKL081W, YPL048W	maker-NODE_18_length_230671_cov_83.492_ID_35-augustus-gene-0.51-mRNA-1_1&gene=maker-NODE_18_length_230671_cov_83.492_ID_35-augustus-gene-0.51&CDS=1-1746
389	OG0000389	YKL121W, YMR102C	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.151&CDS=1-2517
390	OG0000390	YKL127W, YMR105C	augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.105&CDS=1-2604
391	OG0000391	YKL129C, YMR109W	maker-NODE_3_length_767172_cov_100.896_ID_5-augustus-gene-0.82-mRNA-1_1&gene=maker-NODE_3_length_767172_cov_100.896_ID_5-augustus-gene-0.82&CDS=1-6558
392	OG0000392	YKL133C, YMR115W	snap_masked-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.53&CDS=1-1281
393	OG0000393	YKL140W	augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.28&CDS=1-1626, genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-0.123&CDS=1-1242
394	OG0000394	YKL215C	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.113&CDS=1-3951, maker-NODE_7_length_372050_cov_100.367_ID_13-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_7_length_372050_cov_100.367_ID_13-augustus-gene-0.0&CDS=1-5337
395	OG0000395	YKL217W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.175&CDS=1-1572, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.98-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.98&CDS=1-1599
396	OG0000396	YKR070W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.48&CDS=1-1149, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.70&CDS=1-1116
397	OG0000397	YKR075C, YOR062C	snap_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.62&CDS=1-867
398	OG0000398	YKR076W, YMR251W	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-0.106&CDS=1-972
399	OG0000399	YKR091W, YOR083W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.91-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.91&CDS=1-1446
400	OG0000400	YLL012W, YLR020C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.77-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.77&CDS=1-915
401	OG0000401	YLL016W, YLR310C	maker-NODE_9_length_350369_cov_102.719_ID_17-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_9_length_350369_cov_102.719_ID_17-snap-gene-0.35&CDS=1-4968
402	OG0000402	YLL028W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.69&CDS=1-1662, maker-NODE_16_length_247219_cov_103.792_ID_31-snap-gene-0.79-mRNA-1_1&gene=maker-NODE_16_length_247219_cov_103.792_ID_31-snap-gene-0.79&CDS=1-1761
403	OG0000403	YLL029W	augustus_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-0.25&CDS=1-2073, snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.49&CDS=1-1863
404	OG0000404	YLR029C, YMR121C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.58-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.58&CDS=1-612
405	OG0000405	YLR031W, YMR124W	snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.106-mRNA-1_1&gene=snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.106&CDS=1-2598
406	OG0000406	YLR098C, YOR337W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.36-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.36&CDS=1-1920
407	OG0000407	YLR118C	genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.83&CDS=1-672, genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.58-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.58&CDS=1-672
408	OG0000408	YLR138W	genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.4&CDS=1-1458, genemark-NODE_34_length_56006_cov_116.917_ID_67-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_34_length_56006_cov_116.917_ID_67-processed-gene-0.54&CDS=1-3189
409	OG0000409	YLR144C	augustus_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.191-mRNA-1_1&gene=augustus_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.191&CDS=1-8805, snap_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-0.35&CDS=1-2139
410	OG0000410	YLR241W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.94-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.94&CDS=1-2409, genemark-NODE_43_length_28101_cov_113.172_ID_85-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_43_length_28101_cov_113.172_ID_85-processed-gene-0.29&CDS=1-2706
411	OG0000411	YLR260W, YOR171C	genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.31&CDS=1-2367
412	OG0000412	YLR264W, YOR167C	augustus_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.30&CDS=1-201
413	OG0000413	YLR284C, YOR180C	genemark-NODE_47_length_13733_cov_161.732_ID_93-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_47_length_13733_cov_161.732_ID_93-processed-gene-0.20&CDS=1-810
414	OG0000414	YLR287C-A, YOR182C	genemark-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.118&CDS=1-189
415	OG0000415	YLR433C, YML057W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.91-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.91&CDS=1-1749
416	OG0000416	YLR441C, YML063W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-7.6-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-7.6&CDS=1-768
417	OG0000417	YLR450W, YML075C	snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-4.48-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-4.48&CDS=1-3564
418	OG0000418	YLR456W, YPR172W	genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.107&CDS=1-519
419	OG0000419	YML054C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-6.94-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-6.94&CDS=1-1713, genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.100&CDS=1-1689
420	OG0000420	YML085C, YML124C	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-1.63&CDS=1-2802
421	OG0000421	YML100W, YMR261C	augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-4.13&CDS=1-3552
422	OG0000422	YML106W, YMR271C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.112-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.112&CDS=1-654
423	OG0000423	YML109W, YMR273C	augustus_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.39&CDS=1-3558
424	OG0000424	YML123C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-1.74&CDS=1-1707, snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-1.1-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-1.1&CDS=1-1737
425	OG0000425	YMR172W, YOL116W	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-1.104&CDS=1-1887
426	OG0000426	YMR177W, YPL224C	maker-NODE_3_length_767172_cov_100.896_ID_5-snap-gene-6.128-mRNA-1_1&gene=maker-NODE_3_length_767172_cov_100.896_ID_5-snap-gene-6.128&CDS=1-6465
427	OG0000427	YMR194W, YPL249C-A	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.58-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.58&CDS=1-297
428	OG0000428	YMR216C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-1.85&CDS=1-2253, maker-NODE_6_length_409953_cov_99.5299_ID_11-snap-gene-2.88-mRNA-1_1&gene=maker-NODE_6_length_409953_cov_99.5299_ID_11-snap-gene-2.88&CDS=1-2754
429	OG0000429	YMR221C	augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.67&CDS=1-1569, genemark-NODE_33_length_63516_cov_79.5581_ID_65-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_33_length_63516_cov_79.5581_ID_65-processed-gene-0.34&CDS=1-1584
430	OG0000430	YMR222C, YOR280C	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.105&CDS=1-756
431	OG0000431	YMR230W, YOR293W	snap_masked-NODE_26_length_98585_cov_93.8562_ID_51-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_26_length_98585_cov_93.8562_ID_51-processed-gene-0.82&CDS=1-324
432	OG0000432	YMR237W, YOR299W	augustus_masked-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-1.30&CDS=1-3936
433	OG0000433	YMR242C, YOR312C	maker-NODE_2_length_862332_cov_74.7162_ID_3-augustus-gene-6.125-mRNA-1_1&gene=maker-NODE_2_length_862332_cov_74.7162_ID_3-augustus-gene-6.125&CDS=1-546
434	OG0000434	YMR253C, YPL264C	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.145-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.145&CDS=1-993
435	OG0000435	YNL020C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.15&CDS=1-2175, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-3.35&CDS=1-2331
436	OG0000436	YNL096C, YOR096W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-6.92-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-6.92&CDS=1-564
437	OG0000437	YNL106C, YOR109W	maker-NODE_4_length_718983_cov_91.3443_ID_7-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_4_length_718983_cov_91.3443_ID_7-augustus-gene-1.3&CDS=1-6111
438	OG0000438	YNL108C, YOR110W	augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.34&CDS=1-1056
439	OG0000439	YNL239W	augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.162&CDS=1-2916, genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.38-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.38&CDS=1-1503
440	OG0000440	YNL245C	augustus_masked-NODE_142_length_382_cov_48.7459_ID_283-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_142_length_382_cov_48.7459_ID_283-processed-gene-0.1&CDS=1-300, augustus_masked-NODE_90_length_650_cov_35.7791_ID_179-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_90_length_650_cov_35.7791_ID_179-processed-gene-0.1&CDS=1-300
441	OG0000441	YNL268W	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.0&CDS=1-1770, maker-NODE_8_length_364696_cov_82.9624_ID_15-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_8_length_364696_cov_82.9624_ID_15-snap-gene-0.93&CDS=1-3477
442	OG0000442	YNL271C	augustus_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.33&CDS=1-4788, maker-NODE_16_length_247219_cov_103.792_ID_31-augustus-gene-1.72-mRNA-1_1&gene=maker-NODE_16_length_247219_cov_103.792_ID_31-augustus-gene-1.72&CDS=1-6453
443	OG0000443	YNL293W, YOL112W	augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.95&CDS=1-1476
444	OG0000444	YNL298W, YOL113W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.36-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.36&CDS=1-2484
445	OG0000445	YNL299W, YOL115W	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-4.62-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-4.62&CDS=1-5970
446	OG0000446	YNL301C, YOL120C	maker-NODE_18_length_230671_cov_83.492_ID_35-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_18_length_230671_cov_83.492_ID_35-snap-gene-0.7&CDS=1-963
447	OG0000447	YNR054C	augustus_masked-NODE_35_length_53711_cov_76.185_ID_69-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_35_length_53711_cov_76.185_ID_69-processed-gene-0.17&CDS=1-5556, genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.76&CDS=1-1074
448	OG0000448	YOR032C	augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.206-mRNA-1_1&gene=augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.206&CDS=1-4941, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.120-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.120&CDS=1-3018
449	OG0000449	YOR049C	genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.140&CDS=1-963, snap_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.132&CDS=1-1014
450	OG0000450	YOR099W	maker-NODE_9_length_350369_cov_102.719_ID_17-snap-gene-2.73-mRNA-1_1&gene=maker-NODE_9_length_350369_cov_102.719_ID_17-snap-gene-2.73&CDS=1-2325, maker-NODE_9_length_350369_cov_102.719_ID_17-snap-gene-2.74-mRNA-1_1&gene=maker-NODE_9_length_350369_cov_102.719_ID_17-snap-gene-2.74&CDS=1-2682
451	OG0000451	YOR222W, YPL134C	augustus_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.54&CDS=1-1962
452	OG0000452	YOR226C, YPL135W	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.87-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.87&CDS=1-483
453	OG0000453	YOR231W, YPL140C	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.143&CDS=1-1383
454	OG0000454	YOR237W, YPL145C	genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-3.86&CDS=1-1272
455	OG0000455	YOR256C, YPL176C	genemark-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.160&CDS=1-2382
456	OG0000456	YOR270C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.79&CDS=1-3590, genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-4.66-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-4.66&CDS=1-2454
