	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035335_Candida_blattae
226	OG0000226	YDL022W	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.89&CDS=1-1110, augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.42&CDS=1-1152
227	OG0000227	YDL037C, YIR019C	maker-NODE_14_length_397710_cov_34.1435_ID_3013-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_14_length_397710_cov_34.1435_ID_3013-snap-gene-0.1&CDS=1-1185
228	OG0000228	YDL042C, YOL068C	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-0.44&CDS=1-1596
229	OG0000229	YDL048C, YLR375W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-3.10-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-3.10&CDS=1-1026
230	OG0000230	YDL049C, YJL174W	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.26&CDS=1-813
231	OG0000231	YDL056W	augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-1.22&CDS=1-2679, augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-3.101&CDS=1-2805
232	OG0000232	YDL075W, YLR406C	augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-0.31&CDS=1-339
233	OG0000233	YDL082W, YMR142C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.14&CDS=1-597
234	OG0000234	YDL083C, YMR143W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.35&CDS=1-426
235	OG0000235	YDL088C, YMR153W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-1.53&CDS=1-1143
236	OG0000236	YDL119C	augustus_masked-NODE_25_length_99809_cov_54.8411_ID_3876-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_25_length_99809_cov_54.8411_ID_3876-processed-gene-0.79&CDS=1-1515, augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.60&CDS=1-2439
237	OG0000237	YDL122W, YNL016W	augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-3.148-mRNA-1_1&gene=augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-3.148&CDS=1-3663
238	OG0000238	YDL127W, YDL179W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-3.74&CDS=1-819
239	OG0000239	YDL136W, YDL191W	snap_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.121-mRNA-1_1&gene=snap_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.121&CDS=1-384
240	OG0000240	YDL161W, YLR206W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.83&CDS=1-1416
241	OG0000241	YDL174C	augustus_masked-NODE_23_length_123186_cov_28.3538_ID_3507-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_23_length_123186_cov_28.3538_ID_3507-processed-gene-0.13&CDS=1-1749, augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-1.57&CDS=1-1659
242	OG0000242	YDL175C, YIL079C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-4.71&CDS=1-1038
243	OG0000243	YDL210W	augustus_masked-NODE_22_length_155728_cov_26.7177_ID_3302-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_22_length_155728_cov_26.7177_ID_3302-processed-gene-0.139&CDS=1-1689, augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.64&CDS=1-1671
244	OG0000244	YDL224C, YNL197C	snap_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.42&CDS=1-1752
245	OG0000245	YDL229W, YNL209W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.77&CDS=1-1839
246	OG0000246	YDL238C	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.88&CDS=1-1431, augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.66&CDS=1-1530
247	OG0000247	YDL246C, YJR159W	augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-0.98&CDS=1-1083
248	OG0000248	YDR034C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-0.30&CDS=1-1383, augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.129&CDS=1-2214
249	OG0000249	YDR066C, YER139C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-0.13&CDS=1-777
250	OG0000250	YDR069C, YER144C	genemark-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-1.105&CDS=1-1398
251	OG0000251	YDR098C, YER174C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.138&CDS=1-729
252	OG0000252	YDR099W, YER177W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-8.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-8.28&CDS=1-771
253	OG0000253	YDR107C, YLR083C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-1.68&CDS=1-1914
254	OG0000254	YDR122W, YLR096W	augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-0.93&CDS=1-3789
255	OG0000255	YDR132C, YLR108C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-1.49&CDS=1-1278
256	OG0000256	YDR146C, YLR131C	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-2.118&CDS=1-1668
257	OG0000257	YDR151C, YLR136C	augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.56&CDS=1-750
258	OG0000258	YDR178W, YLR164W	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.89&CDS=1-495
259	OG0000259	YDR185C, YLR168C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-10.84-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-10.84&CDS=1-714
260	OG0000260	YDR206W, YLR233C	augustus_masked-NODE_29_length_46728_cov_25.4594_ID_4131-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_29_length_46728_cov_25.4594_ID_4131-processed-gene-0.44&CDS=1-2616
261	OG0000261	YDR213W, YLR228C	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-1.75&CDS=1-1812
262	OG0000262	YDR247W, YPL026C	augustus_masked-NODE_24_length_106215_cov_26.9524_ID_3705-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_24_length_106215_cov_26.9524_ID_3705-processed-gene-0.123&CDS=1-1287
263	OG0000263	YDR251W, YPL032C	maker-NODE_4_length_726266_cov_33.6337_ID_2327-augustus-gene-1.161-mRNA-1_1&gene=maker-NODE_4_length_726266_cov_33.6337_ID_2327-augustus-gene-1.161&CDS=1-3489
264	OG0000264	YDR252W, YPL037C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-9.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-9.114&CDS=1-453
265	OG0000265	YDR263C, YOR033C	augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-2.106&CDS=1-1968
266	OG0000266	YDR264C, YOR034C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.145&CDS=1-2250
267	OG0000267	YDR272W, YOR040W	augustus_masked-NODE_17_length_271379_cov_43.2709_ID_2853-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_17_length_271379_cov_43.2709_ID_2853-processed-gene-1.19&CDS=1-765
268	OG0000268	YDR277C, YOR047C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-2.36&CDS=1-1029
269	OG0000269	YDR300C, YHR033W	augustus_masked-NODE_19_length_208729_cov_44.5132_ID_3335-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_19_length_208729_cov_44.5132_ID_3335-processed-gene-1.135&CDS=1-1263
270	OG0000270	YDR312W, YHR066W	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.64&CDS=1-1239
271	OG0000271	YDR348C, YHR097C	maker-NODE_13_length_453517_cov_27.615_ID_2499-augustus-gene-3.153-mRNA-1_1&gene=maker-NODE_13_length_453517_cov_27.615_ID_2499-augustus-gene-3.153&CDS=1-1275
272	OG0000272	YDR351W, YHR103W	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.18&CDS=1-2445
273	OG0000273	YDR368W, YOR120W	maker-NODE_11_length_474763_cov_25.8552_ID_2814-augustus-gene-3.181-mRNA-1_1&gene=maker-NODE_11_length_474763_cov_25.8552_ID_2814-augustus-gene-3.181&CDS=1-924
274	OG0000274	YDR379W, YOR127W	snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.123-mRNA-1_1&gene=snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.123&CDS=1-3327
275	OG0000275	YDR385W, YOR133W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.5-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.5&CDS=1-2526
276	OG0000276	YDR389W, YOR134W	maker-NODE_9_length_485867_cov_26.3769_ID_2296-augustus-gene-0.136-mRNA-1_1&gene=maker-NODE_9_length_485867_cov_26.3769_ID_2296-augustus-gene-0.136&CDS=1-2916
277	OG0000277	YDR409W, YOR156C	snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.9-mRNA-1_1&gene=snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.9&CDS=1-3150
278	OG0000278	YDR418W, YEL054C	snap_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-1.68&CDS=1-495
279	OG0000279	YDR447C, YML024W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-3.88&CDS=1-411
280	OG0000280	YDR450W, YML026C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.47-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.47&CDS=1-435
281	OG0000281	YDR451C, YML027W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-3.72&CDS=1-1155
282	OG0000282	YDR453C, YML028W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-10.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-10.65&CDS=1-588
283	OG0000283	YDR471W, YHR010W	maker-NODE_21_length_182280_cov_29.5835_ID_3830-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_21_length_182280_cov_29.5835_ID_3830-augustus-gene-0.75&CDS=1-408
284	OG0000284	YDR475C, YOR019W	augustus_masked-NODE_27_length_83475_cov_26.1018_ID_3755-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_27_length_83475_cov_26.1018_ID_3755-processed-gene-0.54&CDS=1-1986
285	OG0000285	YDR497C, YOL103W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.84-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.84&CDS=1-1656
286	OG0000286	YDR500C, YLR185W	genemark-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.19-mRNA-1_1&gene=genemark-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.19&CDS=1-252
287	OG0000287	YDR501W, YLR183C	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.90&CDS=1-1503
288	OG0000288	YDR505C, YLR177W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.87&CDS=1-2043
289	OG0000289	YEL006W, YIL006W	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-5.32&CDS=1-1059
290	OG0000290	YEL007W, YHR177W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-4.64&CDS=1-1533
291	OG0000291	YEL022W, YJR031C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.42&CDS=1-4383
292	OG0000292	YEL034W, YJR047C	genemark-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-3.16-mRNA-1_1&gene=genemark-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-3.16&CDS=1-495
293	OG0000293	YEL039C, YJR048W	maker-NODE_3_length_893695_cov_26.8378_ID_8204-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_3_length_893695_cov_26.8378_ID_8204-augustus-gene-1.3&CDS=1-1887
294	OG0000294	YEL041W, YJR049C	snap_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-4.52&CDS=1-1533
295	OG0000295	YEL046C	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.78-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.78&CDS=1-1128, augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.15&CDS=1-1143
296	OG0000296	YEL047C, YJR051W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-2.22&CDS=1-1422
297	OG0000297	YEL062W, YOL012C	genemark-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-5.0-mRNA-1_1&gene=genemark-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-5.0&CDS=1-2163
298	OG0000298	YEL066W, YPR193C	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.89&CDS=1-1104
299	OG0000299	YER015W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.33&CDS=1-2202, maker-NODE_3_length_893695_cov_26.8378_ID_8204-snap-gene-6.90-mRNA-1_1&gene=maker-NODE_3_length_893695_cov_26.8378_ID_8204-snap-gene-6.90&CDS=1-6192
300	OG0000300	YER037W, YGL224C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-1.92&CDS=1-843
301	OG0000301	YER045C, YIL036W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.40&CDS=1-1134
302	OG0000302	YER054C, YIL045W	snap_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.120&CDS=1-2094
303	OG0000303	YER056C-A, YIL052C	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.15-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.15&CDS=1-537
304	OG0000304	YER057C, YIL051C	maker-NODE_9_length_485867_cov_26.3769_ID_2296-augustus-gene-3.199-mRNA-1_1&gene=maker-NODE_9_length_485867_cov_26.3769_ID_2296-augustus-gene-3.199&CDS=1-414
305	OG0000305	YER059W, YIL050W	genemark-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.257-mRNA-1_1&gene=genemark-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.257&CDS=1-1797
306	OG0000306	YER062C, YIL053W	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-1.84&CDS=1-759
307	OG0000307	YER066W, YFL009W	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.133&CDS=1-2274
308	OG0000308	YER067W, YIL057C	augustus_masked-NODE_343_length_417_cov_0.722973_ID_6236-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_343_length_417_cov_0.722973_ID_6236-processed-gene-0.1&CDS=1-357
309	OG0000309	YER131W, YGL189C	snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.118&CDS=1-357
310	OG0000310	YER132C, YGL197W	augustus_masked-NODE_23_length_123186_cov_28.3538_ID_3507-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_23_length_123186_cov_28.3538_ID_3507-processed-gene-0.19&CDS=1-4359
311	OG0000311	YER175C	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-0.11&CDS=1-927, snap_masked-NODE_18_length_249748_cov_39.5055_ID_3535-processed-gene-1.176-mRNA-1_1&gene=snap_masked-NODE_18_length_249748_cov_39.5055_ID_3535-processed-gene-1.176&CDS=1-891
312	OG0000312	YFL004W, YPL019C	augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.70&CDS=1-2463
313	OG0000313	YFL034C-A, YLR061W	snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-1.104&CDS=1-336
314	OG0000314	YFL048C, YLR080W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.97&CDS=1-1434
315	OG0000315	YFL061W, YNL335W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-5.99&CDS=1-684
316	OG0000316	YFR007W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.15&CDS=1-648, maker-NODE_2_length_909348_cov_30.7933_ID_2051-augustus-gene-3.3-mRNA-1_1&gene=maker-NODE_2_length_909348_cov_30.7933_ID_2051-augustus-gene-3.3&CDS=1-1479
317	OG0000317	YFR013W, YOL017W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.19&CDS=1-2802
318	OG0000318	YFR014C, YOL016C	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.41&CDS=1-1350
319	OG0000319	YFR015C, YLR258W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.79&CDS=1-2484
320	OG0000320	YFR053C, YGL253W	maker-NODE_21_length_182280_cov_29.5835_ID_3830-augustus-gene-0.77-mRNA-1_1&gene=maker-NODE_21_length_182280_cov_29.5835_ID_3830-augustus-gene-0.77&CDS=1-2901
