	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035672_Phaffomyces_thermotolerans
707	OG0000707	YBR220C	augustus_masked-flattened_line_20-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.10&CDS=1-1608
708	OG0000708	YBR221C	augustus_masked-flattened_line_20-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.11&CDS=1-1098
709	OG0000709	YBR222C	augustus_masked-flattened_line_20-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.42&CDS=1-1593
710	OG0000710	YBR223C	augustus_masked-flattened_line_6-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.19&CDS=1-1623
711	OG0000711	YBR227C	augustus_masked-flattened_line_6-processed-gene-3.45-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.45&CDS=1-1563
712	OG0000712	YBR228W	maker-flattened_line_0-snap-gene-9.0-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-9.0&CDS=1-1014
713	OG0000713	YBR229C	augustus_masked-flattened_line_0-processed-gene-9.89-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.89&CDS=1-2691
714	OG0000714	YBR231C	augustus_masked-flattened_line_32-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.127&CDS=1-921
715	OG0000715	YBR233W	augustus_masked-flattened_line_32-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.151&CDS=1-1371
716	OG0000716	YBR233W-A	augustus_masked-flattened_line_14-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.109&CDS=1-300
717	OG0000717	YBR234C	augustus_masked-flattened_line_14-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.150&CDS=1-1092
718	OG0000718	YBR235W	augustus_masked-flattened_line_32-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.133&CDS=1-3639
719	OG0000719	YBR236C	augustus_masked-flattened_line_32-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.156&CDS=1-1419
720	OG0000720	YBR237W	augustus_masked-flattened_line_32-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.134&CDS=1-2466
721	OG0000721	YBR241C	snap_masked-flattened_line_2-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.92&CDS=1-1437
722	OG0000722	YBR243C	augustus_masked-flattened_line_2-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.27&CDS=1-1338
723	OG0000723	YBR246W	augustus_masked-flattened_line_2-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.119&CDS=1-1101
724	OG0000724	YBR247C	augustus_masked-flattened_line_10-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.111&CDS=1-1395
725	OG0000725	YBR248C	augustus_masked-flattened_line_10-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.112&CDS=1-1662
726	OG0000726	YBR249C	augustus_masked-flattened_line_10-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.94&CDS=1-1086
727	OG0000727	YBR251W	augustus_masked-flattened_line_4-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.67&CDS=1-984
728	OG0000728	YBR254C	augustus_masked-flattened_line_40-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.24&CDS=1-423
729	OG0000729	YBR255C-A	augustus_masked-flattened_line_0-processed-gene-9.87-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.87&CDS=1-324
730	OG0000730	YBR255W	augustus_masked-flattened_line_40-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.69&CDS=1-1917
731	OG0000731	YBR256C	augustus_masked-flattened_line_2-processed-gene-4.148-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.148&CDS=1-705
732	OG0000732	YBR257W	augustus_masked-flattened_line_20-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.74&CDS=1-741
733	OG0000733	YBR261C	augustus_masked-flattened_line_0-processed-gene-9.96-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.96&CDS=1-699
734	OG0000734	YBR265W	augustus_masked-flattened_line_0-processed-gene-11.14-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.14&CDS=1-888
735	OG0000735	YBR267W	augustus_masked-flattened_line_28-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.55&CDS=1-1182
736	OG0000736	YBR268W	augustus_masked-flattened_line_22-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.134&CDS=1-321
737	OG0000737	YBR269C	augustus_masked-flattened_line_22-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.110&CDS=1-366
738	OG0000738	YBR271W	augustus_masked-flattened_line_101-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.14&CDS=1-1158
739	OG0000739	YBR272C	augustus_masked-flattened_line_16-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.122&CDS=1-1395
740	OG0000740	YBR273C	snap_masked-flattened_line_16-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.24&CDS=1-1578
741	OG0000741	YBR274W	maker-flattened_line_16-augustus-gene-2.207-mRNA-1_1&gene=maker-flattened_line_16-augustus-gene-2.207&CDS=1-1569
742	OG0000742	YBR275C	snap_masked-flattened_line_20-processed-gene-2.122-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.122&CDS=1-4620
743	OG0000743	YBR276C	augustus_masked-flattened_line_28-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.14&CDS=1-3060
744	OG0000744	YBR279W	augustus_masked-flattened_line_10-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.105&CDS=1-1233
745	OG0000745	YBR280C	snap_masked-flattened_line_4-processed-gene-3.190-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.190&CDS=1-1674
746	OG0000746	YBR281C	augustus_masked-flattened_line_115-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_115-processed-gene-0.38&CDS=1-2517
747	OG0000747	YBR282W	augustus_masked-flattened_line_28-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.15&CDS=1-438
748	OG0000748	YBR283C	augustus_masked-flattened_line_0-processed-gene-9.77-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.77&CDS=1-1440
749	OG0000749	YBR286W	augustus_masked-flattened_line_16-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.94&CDS=1-1752
750	OG0000750	YBR287W	augustus_masked-flattened_line_0-processed-gene-8.37-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.37&CDS=1-1290
751	OG0000751	YBR288C	augustus_masked-flattened_line_8-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.132&CDS=1-1578
752	OG0000752	YBR289W	maker-flattened_line_113-snap-gene-0.1-mRNA-1_1&gene=maker-flattened_line_113-snap-gene-0.1&CDS=1-2577
753	OG0000753	YBR295W	augustus_masked-flattened_line_0-processed-gene-4.95-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.95&CDS=1-3933
754	OG0000754	YBR296C	augustus_masked-flattened_line_66-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.103&CDS=1-1743
755	OG0000755	YCL004W	augustus_masked-flattened_line_52-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.152&CDS=1-1866
756	OG0000756	YCL005W-A	snap_masked-flattened_line_30-processed-gene-1.171-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.171&CDS=1-210
757	OG0000757	YCL008C	augustus_masked-flattened_line_30-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.90&CDS=1-999
758	OG0000758	YCL009C	augustus_masked-flattened_line_4-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.125&CDS=1-888
759	OG0000759	YCL010C	snap_masked-flattened_line_52-processed-gene-0.128-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.128&CDS=1-1953
760	OG0000760	YCL012C	augustus_masked-flattened_line_52-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.179&CDS=1-402
761	OG0000761	YCL014W	augustus_masked-flattened_line_52-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.150&CDS=1-3486
762	OG0000762	YCL016C	genemark-flattened_line_52-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.58&CDS=1-1059
763	OG0000763	YCL017C	augustus_masked-flattened_line_52-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.177&CDS=1-1410
764	OG0000764	YCL018W	augustus_masked-flattened_line_52-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.176&CDS=1-1092
765	OG0000765	YCL026C-B	augustus_masked-flattened_line_74-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.122&CDS=1-573
766	OG0000766	YCL027W	snap_masked-flattened_line_8-processed-gene-1.76-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.76&CDS=1-1374
767	OG0000767	YCL029C	genemark-flattened_line_2-processed-gene-4.26-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.26&CDS=1-2268
768	OG0000768	YCL030C	augustus_masked-flattened_line_2-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.118&CDS=1-2568
769	OG0000769	YCL031C	augustus_masked-flattened_line_2-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.122&CDS=1-855
770	OG0000770	YCL032W	augustus_masked-flattened_line_2-processed-gene-4.157-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.157&CDS=1-945
771	OG0000771	YCL033C	snap_masked-flattened_line_2-processed-gene-4.239-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.239&CDS=1-402
772	OG0000772	YCL034W	augustus_masked-flattened_line_2-processed-gene-4.119-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.119&CDS=1-1053
773	OG0000773	YCL038C	augustus_masked-flattened_line_2-processed-gene-4.160-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.160&CDS=1-1617
774	OG0000774	YCL039W	augustus_masked-flattened_line_2-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.124&CDS=1-1650
775	OG0000775	YCL043C	augustus_masked-flattened_line_2-processed-gene-4.158-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.158&CDS=1-1464
776	OG0000776	YCL052C	augustus_masked-flattened_line_99-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.40&CDS=1-1365
777	OG0000777	YCL054W	augustus_masked-flattened_line_99-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.28&CDS=1-2499
778	OG0000778	YCL055W	augustus_masked-flattened_line_99-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.27&CDS=1-1002
779	OG0000779	YCL057C-A	augustus_masked-flattened_line_16-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.68&CDS=1-243
780	OG0000780	YCL057W	augustus_masked-flattened_line_16-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.91&CDS=1-2118
781	OG0000781	YCL059C	augustus_masked-flattened_line_8-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.115&CDS=1-1068
782	OG0000782	YCL061C	augustus_masked-flattened_line_8-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.113&CDS=1-3492
783	OG0000783	YCR002C	augustus_masked-flattened_line_91-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.84&CDS=1-1011
784	OG0000784	YCR003W	augustus_masked-flattened_line_91-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.87&CDS=1-534
785	OG0000785	YCR008W	augustus_masked-flattened_line_50-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.178&CDS=1-1593
786	OG0000786	YCR009C	maker-flattened_line_50-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_50-augustus-gene-0.1&CDS=1-792
787	OG0000787	YCR012W	augustus_masked-flattened_line_0-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.41&CDS=1-1245
788	OG0000788	YCR014C	maker-flattened_line_0-snap-gene-2.94-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-2.94&CDS=1-1524
789	OG0000789	YCR015C	augustus_masked-flattened_line_0-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.31&CDS=1-795
790	OG0000790	YCR016W	augustus_masked-flattened_line_0-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.10&CDS=1-744
791	OG0000791	YCR017C	augustus_masked-flattened_line_0-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.16&CDS=1-2802
792	OG0000792	YCR019W	snap_masked-flattened_line_83-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_83-processed-gene-0.32&CDS=1-1047
793	OG0000793	YCR020C	augustus_masked-flattened_line_2-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.20&CDS=1-804
794	OG0000794	YCR021C	augustus_masked-flattened_line_8-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.90&CDS=1-876
795	OG0000795	YCR023C	augustus_masked-flattened_line_0-processed-gene-10.32-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.32&CDS=1-1668
796	OG0000796	YCR024C	snap_masked-flattened_line_72-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.32&CDS=1-1413
797	OG0000797	YCR027C	augustus_masked-flattened_line_50-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.151&CDS=1-543
798	OG0000798	YCR028C	augustus_masked-flattened_line_34-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.138&CDS=1-1524
799	OG0000799	YCR028C-A	augustus_masked-flattened_line_6-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.146&CDS=1-384
800	OG0000800	YCR030C	augustus_masked-flattened_line_6-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.147&CDS=1-2682
801	OG0000801	YCR032W	snap_masked-flattened_line_6-processed-gene-1.101-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.101&CDS=1-6255
802	OG0000802	YCR033W	augustus_masked-flattened_line_12-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.80&CDS=1-3504
803	OG0000803	YCR035C	augustus_masked-flattened_line_12-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.79&CDS=1-1134
804	OG0000804	YCR036W	augustus_masked-flattened_line_12-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.60&CDS=1-1023
805	OG0000805	YCR042C	augustus_masked-flattened_line_8-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.100&CDS=1-3954
806	OG0000806	YCR044C	maker-flattened_line_34-snap-gene-1.7-mRNA-1_1&gene=maker-flattened_line_34-snap-gene-1.7&CDS=1-963
807	OG0000807	YCR045C	augustus_masked-flattened_line_42-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.140&CDS=1-1302
808	OG0000808	YCR047C	augustus_masked-flattened_line_10-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.65&CDS=1-1209
809	OG0000809	YCR051W	augustus_masked-flattened_line_10-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.84&CDS=1-633
810	OG0000810	YCR053W	augustus_masked-flattened_line_0-processed-gene-11.3-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.3&CDS=1-1518
811	OG0000811	YCR054C	augustus_masked-flattened_line_0-processed-gene-11.7-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.7&CDS=1-1500
812	OG0000812	YCR057C	augustus_masked-flattened_line_0-processed-gene-11.1-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.1&CDS=1-2754
813	OG0000813	YCR059C	augustus_masked-flattened_line_0-processed-gene-11.0-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.0&CDS=1-777
814	OG0000814	YCR060W	augustus_masked-flattened_line_0-processed-gene-10.55-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.55&CDS=1-1005
815	OG0000815	YCR061W	augustus_masked-flattened_line_0-processed-gene-10.54-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.54&CDS=1-1809
816	OG0000816	YCR063W	augustus_masked-flattened_line_4-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.40&CDS=1-450
817	OG0000817	YCR066W	augustus_masked-flattened_line_0-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.115&CDS=1-1236
818	OG0000818	YCR068W	snap_masked-flattened_line_12-processed-gene-1.131-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.131&CDS=1-1431
819	OG0000819	YCR071C	augustus_masked-flattened_line_32-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.169&CDS=1-402
820	OG0000820	YCR072C	augustus_masked-flattened_line_40-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.38&CDS=1-1527
821	OG0000821	YCR075C	augustus_masked-flattened_line_62-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.27&CDS=1-807
822	OG0000822	YCR077C	augustus_masked-flattened_line_10-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.125&CDS=1-2043
823	OG0000823	YCR079W	augustus_masked-flattened_line_156-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.1&CDS=1-1236
824	OG0000824	YCR084C	augustus_masked-flattened_line_4-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.41&CDS=1-1878
825	OG0000825	YCR086W	augustus_masked-flattened_line_4-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.18&CDS=1-975
826	OG0000826	YCR087C-A	augustus_masked-flattened_line_4-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.42&CDS=1-447
827	OG0000827	YCR088W	augustus_masked-flattened_line_4-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.43&CDS=1-1473
828	OG0000828	YCR090C	augustus_masked-flattened_line_12-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.152&CDS=1-483
829	OG0000829	YCR092C	augustus_masked-flattened_line_12-processed-gene-2.195-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.195&CDS=1-3126
830	OG0000830	YCR093W	augustus_masked-flattened_line_127-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_127-processed-gene-0.27&CDS=1-8319
831	OG0000831	YCR095C	augustus_masked-flattened_line_127-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_127-processed-gene-0.24&CDS=1-699
832	OG0000832	YCR098C	augustus_masked-flattened_line_2-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.39&CDS=1-1461
833	OG0000833	YDL001W	augustus_masked-flattened_line_91-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.82&CDS=1-1269
834	OG0000834	YDL002C	augustus_masked-flattened_line_91-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.83&CDS=1-585
835	OG0000835	YDL003W	augustus_masked-flattened_line_22-processed-gene-1.232-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.232&CDS=1-1500
836	OG0000836	YDL004W	augustus_masked-flattened_line_22-processed-gene-1.278-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.278&CDS=1-477
837	OG0000837	YDL006W	snap_masked-flattened_line_22-processed-gene-1.187-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.187&CDS=1-885
