	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035677_Kodamaea_ohmeri
605	OG0000605	YBR053C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.245-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.245&CDS=1-945
606	OG0000606	YBR055C	augustus_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.110&CDS=1-2721
607	OG0000607	YBR056W	genemark-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.34&CDS=1-3762
608	OG0000608	YBR057C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.7&CDS=1-1011
609	OG0000609	YBR058C	snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.104&CDS=1-2274
610	OG0000610	YBR060C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.56-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.56&CDS=1-2244
611	OG0000611	YBR061C	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.123&CDS=1-891
612	OG0000612	YBR062C	maker-NODE_13_length_280641_cov_16.5591_ID_25-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_13_length_280641_cov_16.5591_ID_25-augustus-gene-0.2&CDS=1-1866
613	OG0000613	YBR065C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.54-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.54&CDS=1-1005
614	OG0000614	YBR070C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.55-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.55&CDS=1-672
615	OG0000615	YBR074W	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.84-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.84&CDS=1-2820
616	OG0000616	YBR079C	snap_masked-NODE_51_length_36942_cov_14.4116_ID_101-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_51_length_36942_cov_14.4116_ID_101-processed-gene-0.19&CDS=1-2592
617	OG0000617	YBR080C	snap_masked-NODE_51_length_36942_cov_14.4116_ID_101-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_51_length_36942_cov_14.4116_ID_101-processed-gene-0.13&CDS=1-2373
618	OG0000618	YBR081C	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.17&CDS=1-3516
619	OG0000619	YBR082C	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.16&CDS=1-441
620	OG0000620	YBR083W	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-2.51&CDS=1-2133
621	OG0000621	YBR085W	augustus_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.22&CDS=1-903
622	OG0000622	YBR086C	snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.225-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.225&CDS=1-2586
623	OG0000623	YBR087W	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-4.115-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-4.115&CDS=1-1086
624	OG0000624	YBR088C	snap_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.130&CDS=1-777
625	OG0000625	YBR094W	snap_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.107&CDS=1-2217
626	OG0000626	YBR095C	augustus_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.13&CDS=1-1011
627	OG0000627	YBR096W	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.29-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.29&CDS=1-717
628	OG0000628	YBR097W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.231-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.231&CDS=1-4296
629	OG0000629	YBR098W	augustus_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.64&CDS=1-2106
630	OG0000630	YBR101C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.2-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.2&CDS=1-846
631	OG0000631	YBR102C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.199-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.199&CDS=1-2127
632	OG0000632	YBR103W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.232-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.232&CDS=1-1491
633	OG0000633	YBR106W	snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.134&CDS=1-576
634	OG0000634	YBR109C	maker-NODE_28_length_159032_cov_13.7457_ID_55-augustus-gene-0.190-mRNA-1_1&gene=maker-NODE_28_length_159032_cov_13.7457_ID_55-augustus-gene-0.190&CDS=1-447
635	OG0000635	YBR110W	snap_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.36&CDS=1-1383
636	OG0000636	YBR111C	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.11&CDS=1-627
637	OG0000637	YBR111W-A	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.25&CDS=1-300
638	OG0000638	YBR112C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.95&CDS=1-2292
639	OG0000639	YBR114W	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.27&CDS=1-2394
640	OG0000640	YBR115C	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.28&CDS=1-4101
641	OG0000641	YBR120C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-0.125&CDS=1-333
642	OG0000642	YBR121C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.37-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.37&CDS=1-1953
643	OG0000643	YBR122C	genemark-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.46&CDS=1-486
644	OG0000644	YBR123C	genemark-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-1.41&CDS=1-924
645	OG0000645	YBR125C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.161-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.161&CDS=1-993
646	OG0000646	YBR126C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.197-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.197&CDS=1-1431
647	OG0000647	YBR127C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.194-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.194&CDS=1-1524
648	OG0000648	YBR129C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.25&CDS=1-678
649	OG0000649	YBR130C	snap_masked-NODE_48_length_44495_cov_13.0864_ID_95-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_48_length_44495_cov_13.0864_ID_95-processed-gene-0.38&CDS=1-1446
650	OG0000650	YBR132C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-0.56&CDS=1-1734
651	OG0000651	YBR133C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.11&CDS=1-1143
652	OG0000652	YBR135W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.28&CDS=1-306
653	OG0000653	YBR136W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.27&CDS=1-7254
654	OG0000654	YBR137W	snap_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-0.104&CDS=1-480
655	OG0000655	YBR141C	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.83&CDS=1-906
656	OG0000656	YBR142W	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.48&CDS=1-2268
657	OG0000657	YBR143C	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.84&CDS=1-1305
658	OG0000658	YBR146W	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.164-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.164&CDS=1-897
659	OG0000659	YBR149W	snap_masked-NODE_38_length_66667_cov_14.138_ID_75-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_38_length_66667_cov_14.138_ID_75-processed-gene-0.65&CDS=1-954
660	OG0000660	YBR151W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.28&CDS=1-903
661	OG0000661	YBR153W	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.168-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.168&CDS=1-696
662	OG0000662	YBR154C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.141&CDS=1-642
663	OG0000663	YBR155W	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-2.33-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-2.33&CDS=1-1167
664	OG0000664	YBR158W	maker-NODE_35_length_112592_cov_14.0638_ID_69-snap-gene-0.92-mRNA-1_1&gene=maker-NODE_35_length_112592_cov_14.0638_ID_69-snap-gene-0.92&CDS=1-1488
665	OG0000665	YBR159W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.182-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.182&CDS=1-1032
666	OG0000666	YBR162C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-0.66&CDS=1-1419
667	OG0000667	YBR162W-A	maker-NODE_56_length_34709_cov_16.3134_ID_111-snap-gene-0.27-mRNA-1_1&gene=maker-NODE_56_length_34709_cov_16.3134_ID_111-snap-gene-0.27&CDS=1-363
668	OG0000668	YBR163W	augustus_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.84&CDS=1-3156
669	OG0000669	YBR164C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-2.140-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-2.140&CDS=1-555
670	OG0000670	YBR166C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-2.117&CDS=1-1317
671	OG0000671	YBR167C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-4.155-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-4.155&CDS=1-411
672	OG0000672	YBR170C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.10&CDS=1-1701
673	OG0000673	YBR171W	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.126&CDS=1-795
674	OG0000674	YBR173C	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.19&CDS=1-444
675	OG0000675	YBR176W	augustus_masked-NODE_33_length_134222_cov_19.6178_ID_65-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_33_length_134222_cov_19.6178_ID_65-processed-gene-0.110&CDS=1-2274
676	OG0000676	YBR179C	snap_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.172&CDS=1-2676
677	OG0000677	YBR180W	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.59&CDS=1-2868
678	OG0000678	YBR182C	snap_masked-NODE_61_length_16810_cov_16.4096_ID_121-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_61_length_16810_cov_16.4096_ID_121-processed-gene-0.7&CDS=1-1425
679	OG0000679	YBR185C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.104-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.104&CDS=1-867
680	OG0000680	YBR187W	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.190-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.190&CDS=1-1005
681	OG0000681	YBR193C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.223-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.223&CDS=1-651
682	OG0000682	YBR195C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.53&CDS=1-1215
683	OG0000683	YBR196C	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.84&CDS=1-1656
684	OG0000684	YBR198C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.149-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.149&CDS=1-2166
685	OG0000685	YBR199W	augustus_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.123&CDS=1-1317
686	OG0000686	YBR200W	snap_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.141&CDS=1-1713
687	OG0000687	YBR202W	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.16&CDS=1-2334
688	OG0000688	YBR203W	snap_masked-NODE_36_length_101018_cov_14.4863_ID_71-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_36_length_101018_cov_14.4863_ID_71-processed-gene-0.114&CDS=1-1959
689	OG0000689	YBR204C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.111&CDS=1-1902
690	OG0000690	YBR208C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.98-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.98&CDS=1-5463
691	OG0000691	YBR212W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.78&CDS=1-2196
692	OG0000692	YBR213W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-0.89&CDS=1-948
693	OG0000693	YBR215W	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.199-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.199&CDS=1-1479
694	OG0000694	YBR217W	augustus_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.35&CDS=1-795
695	OG0000695	YBR220C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.257-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.257&CDS=1-1632
696	OG0000696	YBR221C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.258-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.258&CDS=1-1140
697	OG0000697	YBR223C	augustus_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-1.41&CDS=1-1698
698	OG0000698	YBR229C	snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.157-mRNA-1_1&gene=snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.157&CDS=1-2880
699	OG0000699	YBR231C	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.44-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.44&CDS=1-1104
700	OG0000700	YBR233W	maker-NODE_8_length_426733_cov_14.3051_ID_15-snap-gene-2.10-mRNA-1_1&gene=maker-NODE_8_length_426733_cov_14.3051_ID_15-snap-gene-2.10&CDS=1-1536
701	OG0000701	YBR234C	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.267-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.267&CDS=1-1782
702	OG0000702	YBR235W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.37&CDS=1-3912
703	OG0000703	YBR236C	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.0-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.0&CDS=1-1572
704	OG0000704	YBR243C	augustus_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.34&CDS=1-1464
705	OG0000705	YBR246W	augustus_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.10&CDS=1-1002
706	OG0000706	YBR248C	augustus_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-5.70&CDS=1-5532
707	OG0000707	YBR251W	snap_masked-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-1.116&CDS=1-954
708	OG0000708	YBR254C	snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.133&CDS=1-504
709	OG0000709	YBR255W	maker-NODE_27_length_168658_cov_18.5265_ID_53-snap-gene-0.155-mRNA-1_1&gene=maker-NODE_27_length_168658_cov_18.5265_ID_53-snap-gene-0.155&CDS=1-1881
710	OG0000710	YBR256C	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.37&CDS=1-711
711	OG0000711	YBR257W	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.225-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.225&CDS=1-861
712	OG0000712	YBR261C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.34&CDS=1-723
713	OG0000713	YBR265W	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.47&CDS=1-1041
714	OG0000714	YBR267W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.8-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.8&CDS=1-1278
715	OG0000715	YBR268W	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.87&CDS=1-294
716	OG0000716	YBR271W	maker-NODE_5_length_558232_cov_15.6684_ID_9-augustus-gene-4.275-mRNA-1_1&gene=maker-NODE_5_length_558232_cov_15.6684_ID_9-augustus-gene-4.275&CDS=1-1653
717	OG0000717	YBR276C	maker-NODE_1_length_1041238_cov_15.1557_ID_1-augustus-gene-8.1-mRNA-1_1&gene=maker-NODE_1_length_1041238_cov_15.1557_ID_1-augustus-gene-8.1&CDS=1-3510
718	OG0000718	YBR279W	snap_masked-NODE_49_length_43059_cov_14.4596_ID_97-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_49_length_43059_cov_14.4596_ID_97-processed-gene-0.53&CDS=1-1203
719	OG0000719	YBR280C	augustus_masked-NODE_47_length_46204_cov_13.9512_ID_93-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_47_length_46204_cov_13.9512_ID_93-processed-gene-0.28&CDS=1-1770
720	OG0000720	YBR281C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.15&CDS=1-2949
721	OG0000721	YBR282W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.131&CDS=1-510
