	OrthologID	Saccharomyces_cerevisiae	yHAB154_Kazachstania_transvaalensis
480	OG0000480	YBR017C	genemark-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.42&CDS=1-2796
481	OG0000481	YBR018C	augustus_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.63&CDS=1-1095
482	OG0000482	YBR019C	augustus_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.64&CDS=1-2076
483	OG0000483	YBR022W	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.208&CDS=1-465
484	OG0000484	YBR025C	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.210&CDS=1-1182
485	OG0000485	YBR026C	augustus_masked-NODE_23_length_154221_cov_21.087_ID_45-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_23_length_154221_cov_21.087_ID_45-processed-gene-0.33&CDS=1-1170
486	OG0000486	YBR028C	augustus_masked-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.12&CDS=1-1599
487	OG0000487	YBR029C	genemark-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.69&CDS=1-1368
488	OG0000488	YBR030W	snap_masked-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.52&CDS=1-1419
489	OG0000489	YBR034C	augustus_masked-NODE_106_length_22589_cov_21.4404_ID_211-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_106_length_22589_cov_21.4404_ID_211-processed-gene-0.22&CDS=1-1044
490	OG0000490	YBR035C	augustus_masked-NODE_106_length_22589_cov_21.4404_ID_211-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_106_length_22589_cov_21.4404_ID_211-processed-gene-0.21&CDS=1-684
491	OG0000491	YBR036C	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.180&CDS=1-1284
492	OG0000492	YBR038W	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.209&CDS=1-2982
493	OG0000493	YBR039W	snap_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.3&CDS=1-981
494	OG0000494	YBR040W	snap_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.4&CDS=1-885
495	OG0000495	YBR041W	snap_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.5&CDS=1-2022
496	OG0000496	YBR042C	augustus_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_58_length_70197_cov_22.2879_ID_115-processed-gene-0.62&CDS=1-1188
497	OG0000497	YBR047W	snap_masked-NODE_159_length_6268_cov_30.3872_ID_317-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_159_length_6268_cov_30.3872_ID_317-processed-gene-0.7&CDS=1-675
498	OG0000498	YBR053C	augustus_masked-NODE_159_length_6268_cov_30.3872_ID_317-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_159_length_6268_cov_30.3872_ID_317-processed-gene-0.2&CDS=1-1068
499	OG0000499	YBR055C	snap_masked-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_61_length_67061_cov_22.5336_ID_121-processed-gene-0.29&CDS=1-2529
500	OG0000500	YBR056W	augustus_masked-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.4&CDS=1-1488
501	OG0000501	YBR057C	snap_masked-NODE_159_length_6268_cov_30.3872_ID_317-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_159_length_6268_cov_30.3872_ID_317-processed-gene-0.5&CDS=1-876
502	OG0000502	YBR058C	augustus_masked-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.5&CDS=1-2361
503	OG0000503	YBR060C	genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.99&CDS=1-2160
504	OG0000504	YBR061C	genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.100&CDS=1-2220
505	OG0000505	YBR070C	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.198&CDS=1-759
506	OG0000506	YBR072W	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.167&CDS=1-678
507	OG0000507	YBR073W	genemark-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.80&CDS=1-5121
508	OG0000508	YBR078W	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.196&CDS=1-1287
509	OG0000509	YBR079C	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.42&CDS=1-2994
510	OG0000510	YBR080C	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.43&CDS=1-6408
511	OG0000511	YBR085C-A	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.47&CDS=1-252
512	OG0000512	YBR085W	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.23&CDS=1-915
513	OG0000513	YBR087W	genemark-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.118&CDS=1-1065
514	OG0000514	YBR088C	genemark-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.112&CDS=1-990
515	OG0000515	YBR094W	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.26&CDS=1-2271
516	OG0000516	YBR095C	maker-NODE_10_length_249930_cov_21.1696_ID_19-snap-gene-1.67-mRNA-1_1&gene=maker-NODE_10_length_249930_cov_21.1696_ID_19-snap-gene-1.67&CDS=1-1053
517	OG0000517	YBR097W	snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.140&CDS=1-4710
518	OG0000518	YBR098W	snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.141&CDS=1-2082
519	OG0000519	YBR101C	maker-NODE_10_length_249930_cov_21.1696_ID_19-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_10_length_249930_cov_21.1696_ID_19-augustus-gene-1.5&CDS=1-3222
520	OG0000520	YBR103W	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.28&CDS=1-1839
521	OG0000521	YBR105C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.10&CDS=1-1140
522	OG0000522	YBR106W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.29&CDS=1-570
523	OG0000523	YBR107C	snap_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.93&CDS=1-801
524	OG0000524	YBR108W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.27&CDS=1-2778
525	OG0000525	YBR109C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.8&CDS=1-441
526	OG0000526	YBR110W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.26&CDS=1-1110
527	OG0000527	YBR111C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.6&CDS=1-636
528	OG0000528	YBR112C	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.150&CDS=1-3477
529	OG0000529	YBR114W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.25&CDS=1-2643
530	OG0000530	YBR115C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.5&CDS=1-4155
531	OG0000531	YBR119W	snap_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.17&CDS=1-885
532	OG0000532	YBR120C	augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.51&CDS=1-462
533	OG0000533	YBR121C	augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.50&CDS=1-1980
534	OG0000534	YBR123C	augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.49&CDS=1-3612
535	OG0000535	YBR126C	augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.48&CDS=1-1434
536	OG0000536	YBR127C	snap_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.6&CDS=1-1548
537	OG0000537	YBR130C	augustus_masked-NODE_40_length_97895_cov_20.612_ID_79-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_40_length_97895_cov_20.612_ID_79-processed-gene-0.32&CDS=1-999
538	OG0000538	YBR131W	snap_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.15&CDS=1-2130
539	OG0000539	YBR132C	augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.44&CDS=1-4374
540	OG0000540	YBR135W	augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.54&CDS=1-405
541	OG0000541	YBR136W	genemark-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_74_length_49278_cov_20.1766_ID_147-processed-gene-0.32&CDS=1-8403
542	OG0000542	YBR137W	augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.23&CDS=1-513
543	OG0000543	YBR141C	augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.12&CDS=1-972
544	OG0000544	YBR142W	augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.21&CDS=1-2160
545	OG0000545	YBR143C	augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.11&CDS=1-1311
546	OG0000546	YBR146W	augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.19&CDS=1-780
547	OG0000547	YBR149W	genemark-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.65&CDS=1-969
548	OG0000548	YBR151W	maker-NODE_52_length_80414_cov_22.3103_ID_103-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_52_length_80414_cov_22.3103_ID_103-augustus-gene-0.3&CDS=1-1914
549	OG0000549	YBR154C	augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_52_length_80414_cov_22.3103_ID_103-processed-gene-0.18&CDS=1-645
550	OG0000550	YBR155W	genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.58-mRNA-1_1&gene=genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.58&CDS=1-1128
551	OG0000551	YBR156C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.117&CDS=1-2928
552	OG0000552	YBR157C	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.35&CDS=1-939
553	OG0000553	YBR158W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.103&CDS=1-1695
554	OG0000554	YBR160W	maker-NODE_1_length_598420_cov_21.3006_ID_1-augustus-gene-2.126-mRNA-1_1&gene=maker-NODE_1_length_598420_cov_21.3006_ID_1-augustus-gene-2.126&CDS=1-1881
555	OG0000555	YBR162C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.119&CDS=1-1452
556	OG0000556	YBR162W-A	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.22&CDS=1-195
557	OG0000557	YBR163W	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.23-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.23&CDS=1-1785
558	OG0000558	YBR165W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.37&CDS=1-759
559	OG0000559	YBR166C	maker-NODE_1_length_598420_cov_21.3006_ID_1-snap-gene-3.50-mRNA-1_1&gene=maker-NODE_1_length_598420_cov_21.3006_ID_1-snap-gene-3.50&CDS=1-1680
560	OG0000560	YBR168W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.36&CDS=1-798
561	OG0000561	YBR171W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.35&CDS=1-699
562	OG0000562	YBR173C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.14&CDS=1-456
563	OG0000563	YBR176W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.34&CDS=1-1974
564	OG0000564	YBR179C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.11&CDS=1-2751
565	OG0000565	YBR186W	augustus_masked-NODE_38_length_106002_cov_22.1851_ID_75-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_38_length_106002_cov_22.1851_ID_75-processed-gene-0.102&CDS=1-8913
566	OG0000566	YBR187W	genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.85-mRNA-1_1&gene=genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.85&CDS=1-858
567	OG0000567	YBR192W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.28&CDS=1-1095
568	OG0000568	YBR193C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.8&CDS=1-654
569	OG0000569	YBR194W	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.106&CDS=1-252
570	OG0000570	YBR195C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.6&CDS=1-1251
571	OG0000571	YBR196C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.5&CDS=1-1656
572	OG0000572	YBR198C	genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.56-mRNA-1_1&gene=genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.56&CDS=1-2484
573	OG0000573	YBR199W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-3.7&CDS=1-2127
574	OG0000574	YBR200W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.124&CDS=1-1806
575	OG0000575	YBR201W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.123&CDS=1-612
576	OG0000576	YBR202W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.122&CDS=1-2406
577	OG0000577	YBR203W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.121&CDS=1-3111
578	OG0000578	YBR204C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.108&CDS=1-1074
579	OG0000579	YBR207W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.120&CDS=1-1371
580	OG0000580	YBR208C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.107&CDS=1-5481
581	OG0000581	YBR211C	snap_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.2&CDS=1-1158
582	OG0000582	YBR212W	augustus_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.54&CDS=1-2310
583	OG0000583	YBR213W	augustus_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.53&CDS=1-804
584	OG0000584	YBR215W	snap_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.10&CDS=1-1329
585	OG0000585	YBR222C	augustus_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.41&CDS=1-5793
586	OG0000586	YBR225W	snap_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_67_length_60883_cov_21.9534_ID_133-processed-gene-0.8&CDS=1-2907
587	OG0000587	YBR227C	genemark-NODE_21_length_155115_cov_22.4943_ID_41-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_21_length_155115_cov_22.4943_ID_41-processed-gene-0.26&CDS=1-1623
588	OG0000588	YBR231C	augustus_masked-NODE_21_length_155115_cov_22.4943_ID_41-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_21_length_155115_cov_22.4943_ID_41-processed-gene-0.142&CDS=1-840
589	OG0000589	YBR233W	snap_masked-NODE_95_length_27745_cov_20.5469_ID_189-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_95_length_27745_cov_20.5469_ID_189-processed-gene-0.21&CDS=1-1527
590	OG0000590	YBR233W-A	augustus_masked-NODE_95_length_27745_cov_20.5469_ID_189-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_95_length_27745_cov_20.5469_ID_189-processed-gene-0.38&CDS=1-297
591	OG0000591	YBR234C	maker-NODE_95_length_27745_cov_20.5469_ID_189-augustus-gene-0.27-mRNA-1_1&gene=maker-NODE_95_length_27745_cov_20.5469_ID_189-augustus-gene-0.27&CDS=1-3090
