	OrthologID	Candida_sojae	Saccharomyces_cerevisiae
814	OG0000814	augustus_masked-LMTL01000015.1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-LMTL01000015.1-processed-gene-0.62&CDS=1-1140	YDR267C
815	OG0000815	augustus_masked-LMTL01000015.1-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-LMTL01000015.1-processed-gene-0.53&CDS=1-1638	YOR037W
816	OG0000816	augustus_masked-LMTL01000015.1-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-LMTL01000015.1-processed-gene-0.63&CDS=1-3150	YOR038C
817	OG0000817	augustus_masked-LMTL01000015.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-LMTL01000015.1-processed-gene-0.54&CDS=1-837	YOR039W
818	OG0000818	snap_masked-LMTL01000015.1-processed-gene-0.33-mRNA-1_1&gene=snap_masked-LMTL01000015.1-processed-gene-0.33&CDS=1-1149	YDR268W
819	OG0000819	augustus_masked-LMTL01000015.1-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-LMTL01000015.1-processed-gene-0.58&CDS=1-2349	YBL052C
820	OG0000820	augustus_masked-LMTL01000015.1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-LMTL01000015.1-processed-gene-0.64&CDS=1-1020	YBL055C
821	OG0000821	augustus_masked-LMTL01000016.1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.27&CDS=1-1860	YER080W
822	OG0000822	augustus_masked-LMTL01000016.1-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.36&CDS=1-477	YBR254C
823	OG0000823	augustus_masked-LMTL01000016.1-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.37&CDS=1-2577	YBR255W
824	OG0000824	augustus_masked-LMTL01000016.1-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.30&CDS=1-1521	YOL027C
825	OG0000825	augustus_masked-LMTL01000016.1-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.42&CDS=1-1821	YOL116W
826	OG0000826	augustus_masked-LMTL01000016.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.31&CDS=1-1752	YGL119W
827	OG0000827	augustus_masked-LMTL01000016.1-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.33&CDS=1-1341	YGL122C
828	OG0000828	augustus_masked-LMTL01000016.1-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.45&CDS=1-747	YGL123W
829	OG0000829	augustus_masked-LMTL01000016.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-LMTL01000016.1-processed-gene-0.34&CDS=1-669	YBR230C
830	OG0000830	augustus_masked-LMTL01000017.1-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.60&CDS=1-3591	YML002W
831	OG0000831	augustus_masked-LMTL01000017.1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.61&CDS=1-1044	YOR007C
832	OG0000832	maker-LMTL01000017.1-snap-gene-0.175-mRNA-1_1&gene=maker-LMTL01000017.1-snap-gene-0.175&CDS=1-492	YER074W-A
833	OG0000833	snap_masked-LMTL01000017.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-LMTL01000017.1-processed-gene-0.6&CDS=1-435	YDR397C
834	OG0000834	augustus_masked-LMTL01000017.1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.64&CDS=1-1023	YDR297W
835	OG0000835	maker-LMTL01000017.1-augustus-gene-0.0-mRNA-1_1&gene=maker-LMTL01000017.1-augustus-gene-0.0&CDS=1-573	YKR068C
836	OG0000836	augustus_masked-LMTL01000017.1-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.96&CDS=1-1083	YDL230W
837	OG0000837	augustus_masked-LMTL01000017.1-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.68&CDS=1-558	YOR052C
838	OG0000838	augustus_masked-LMTL01000017.1-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.98&CDS=1-1344	YOR051C
839	OG0000839	augustus_masked-LMTL01000017.1-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.69&CDS=1-1710	YKR069W
840	OG0000840	augustus_masked-LMTL01000017.1-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.70&CDS=1-1314	YJL060W
841	OG0000841	augustus_masked-LMTL01000017.1-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.99&CDS=1-1275	YBR271W
842	OG0000842	augustus_masked-LMTL01000017.1-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.100&CDS=1-450	YBR269C
843	OG0000843	augustus_masked-LMTL01000017.1-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.101&CDS=1-1167	YLR130C
844	OG0000844	augustus_masked-LMTL01000017.1-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.104&CDS=1-468	YMR158W
845	OG0000845	augustus_masked-LMTL01000017.1-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.73&CDS=1-870	YMR157C
846	OG0000846	augustus_masked-LMTL01000017.1-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.105&CDS=1-789	YMR156C
847	OG0000847	augustus_masked-LMTL01000017.1-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.74&CDS=1-702	YDL098C
848	OG0000848	maker-LMTL01000017.1-augustus-gene-0.2-mRNA-1_1&gene=maker-LMTL01000017.1-augustus-gene-0.2&CDS=1-1254	YJR125C
849	OG0000849	augustus_masked-LMTL01000017.1-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.108&CDS=1-3876	YDR159W
850	OG0000850	augustus_masked-LMTL01000017.1-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.109&CDS=1-792	YLR137W
851	OG0000851	augustus_masked-LMTL01000017.1-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.110&CDS=1-1095	YDR158W
852	OG0000852	augustus_masked-LMTL01000017.1-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.77&CDS=1-1611	YML069W
853	OG0000853	augustus_masked-LMTL01000017.1-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.80&CDS=1-573	YDL072C
854	OG0000854	augustus_masked-LMTL01000017.1-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.111&CDS=1-1857	YLR401C
855	OG0000855	augustus_masked-LMTL01000017.1-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.81&CDS=1-5649	YLR409C
856	OG0000856	augustus_masked-LMTL01000017.1-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.112&CDS=1-3522	YGR090W
857	OG0000857	augustus_masked-LMTL01000017.1-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.82&CDS=1-2184	YHR072W
858	OG0000858	augustus_masked-LMTL01000017.1-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.114&CDS=1-1797	YMR227C
859	OG0000859	augustus_masked-LMTL01000017.1-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.83&CDS=1-4035	YOR291W
860	OG0000860	augustus_masked-LMTL01000017.1-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.84&CDS=1-960	YHL011C
861	OG0000861	augustus_masked-LMTL01000017.1-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.85&CDS=1-1725	YHL010C
862	OG0000862	augustus_masked-LMTL01000017.1-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.87&CDS=1-5160	YMR229C
863	OG0000863	augustus_masked-LMTL01000017.1-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-LMTL01000017.1-processed-gene-0.89&CDS=1-2115	YDL013W
864	OG0000864	genemark-LMTL01000017.1-processed-gene-0.150-mRNA-1_1&gene=genemark-LMTL01000017.1-processed-gene-0.150&CDS=1-1383	YKL175W
865	OG0000865	augustus_masked-LMTL01000018.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.8&CDS=1-2925	YIL126W
866	OG0000866	augustus_masked-LMTL01000018.1-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.0&CDS=1-540	YKR065C
867	OG0000867	snap_masked-LMTL01000018.1-processed-gene-0.18-mRNA-1_1&gene=snap_masked-LMTL01000018.1-processed-gene-0.18&CDS=1-186	YBR162W-A
868	OG0000868	augustus_masked-LMTL01000018.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.12&CDS=1-963	YPL196W
869	OG0000869	augustus_masked-LMTL01000018.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.13&CDS=1-678	YIR030C
870	OG0000870	augustus_masked-LMTL01000018.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.1&CDS=1-1416	YPL194W
871	OG0000871	snap_masked-LMTL01000018.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-LMTL01000018.1-processed-gene-0.20&CDS=1-2196	YIL108W
872	OG0000872	augustus_masked-LMTL01000018.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.14&CDS=1-762	YGL079W
873	OG0000873	augustus_masked-LMTL01000018.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.3&CDS=1-3177	YPL195W
874	OG0000874	augustus_masked-LMTL01000018.1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.15&CDS=1-870	YDL052C
875	OG0000875	augustus_masked-LMTL01000018.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-LMTL01000018.1-processed-gene-0.16&CDS=1-846	YGR132C
876	OG0000876	augustus_masked-LMTL01000019.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.2&CDS=1-1653	YLR088W
877	OG0000877	augustus_masked-LMTL01000019.1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.15&CDS=1-807	YDR116C
878	OG0000878	augustus_masked-LMTL01000019.1-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.18&CDS=1-1002	YEL009C
879	OG0000879	augustus_masked-LMTL01000019.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.5&CDS=1-807	YOR101W
880	OG0000880	augustus_masked-LMTL01000019.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.20&CDS=1-396	YOR103C
881	OG0000881	augustus_masked-LMTL01000019.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.6&CDS=1-684	YNL099C
882	OG0000882	augustus_masked-LMTL01000019.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.8&CDS=1-492	YCR090C
883	OG0000883	augustus_masked-LMTL01000019.1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.9&CDS=1-990	YER053C
884	OG0000884	augustus_masked-LMTL01000019.1-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.21&CDS=1-951	YIL044C
885	OG0000885	augustus_masked-LMTL01000019.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.10&CDS=1-1740	YHR202W
886	OG0000886	augustus_masked-LMTL01000019.1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-LMTL01000019.1-processed-gene-0.22&CDS=1-549	YKL186C
887	OG0000887	snap_masked-LMTL01000020.1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-LMTL01000020.1-processed-gene-0.35&CDS=1-4443	YCR042C
888	OG0000888	augustus_masked-LMTL01000020.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-LMTL01000020.1-processed-gene-0.17&CDS=1-3258	YBL076C
889	OG0000889	augustus_masked-LMTL01000020.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-LMTL01000020.1-processed-gene-0.23&CDS=1-3021	YPL183C
890	OG0000890	augustus_masked-LMTL01000020.1-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-LMTL01000020.1-processed-gene-0.18&CDS=1-1884	YGL095C
891	OG0000891	augustus_masked-LMTL01000020.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LMTL01000020.1-processed-gene-0.19&CDS=1-912	YMR234W
892	OG0000892	maker-LMTL01000020.1-augustus-gene-0.45-mRNA-1_1&gene=maker-LMTL01000020.1-augustus-gene-0.45&CDS=1-6408	YLR389C
893	OG0000893	augustus_masked-LMTL01000020.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LMTL01000020.1-processed-gene-0.28&CDS=1-1131	YDR202C
894	OG0000894	augustus_masked-LMTL01000021.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.19&CDS=1-1044	YMR303C
895	OG0000895	snap_masked-LMTL01000021.1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-LMTL01000021.1-processed-gene-0.50&CDS=1-861	YGR175C
896	OG0000896	augustus_masked-LMTL01000021.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.20&CDS=1-1395	YDR072C
897	OG0000897	augustus_masked-LMTL01000021.1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.22&CDS=1-726	YIL007C
898	OG0000898	augustus_masked-LMTL01000021.1-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.32&CDS=1-303	YIL008W
899	OG0000899	augustus_masked-LMTL01000021.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.23&CDS=1-1338	YEL002C
900	OG0000900	augustus_masked-LMTL01000021.1-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.24&CDS=1-771	YPL051W
901	OG0000901	augustus_masked-LMTL01000021.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.34&CDS=1-1434	YPL063W
902	OG0000902	augustus_masked-LMTL01000021.1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.35&CDS=1-837	YER026C
903	OG0000903	augustus_masked-LMTL01000021.1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.27&CDS=1-942	YER016W
904	OG0000904	snap_masked-LMTL01000021.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-LMTL01000021.1-processed-gene-0.48&CDS=1-1023	YDL209C
905	OG0000905	augustus_masked-LMTL01000021.1-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-LMTL01000021.1-processed-gene-0.36&CDS=1-1710	YDR243C
906	OG0000906	augustus_masked-LMTL01000022.1-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.63&CDS=1-492	YDR328C
907	OG0000907	augustus_masked-LMTL01000022.1-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.95&CDS=1-1560	YDR330W
908	OG0000908	augustus_masked-LMTL01000022.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.65&CDS=1-2655	YHR082C
909	OG0000909	augustus_masked-LMTL01000022.1-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.66&CDS=1-1848	YHR084W
910	OG0000910	augustus_masked-LMTL01000022.1-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.96&CDS=1-4146	YBL034C
911	OG0000911	augustus_masked-LMTL01000022.1-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.97&CDS=1-1167	YDR331W
912	OG0000912	augustus_masked-LMTL01000022.1-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.98&CDS=1-3966	YBL035C
913	OG0000913	augustus_masked-LMTL01000022.1-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.99&CDS=1-900	YDL051W
914	OG0000914	augustus_masked-LMTL01000022.1-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.67&CDS=1-741	YBL036C
915	OG0000915	augustus_masked-LMTL01000022.1-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.100&CDS=1-2778	YBR086C
916	OG0000916	augustus_masked-LMTL01000022.1-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.102&CDS=1-1110	YKL018W
917	OG0000917	augustus_masked-LMTL01000022.1-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.104&CDS=1-885	YDR412W
918	OG0000918	augustus_masked-LMTL01000022.1-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.68&CDS=1-663	YHR081W
919	OG0000919	augustus_masked-LMTL01000022.1-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.105&CDS=1-3726	YHR079C
920	OG0000920	augustus_masked-LMTL01000022.1-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.106&CDS=1-597	YHR079C-A
921	OG0000921	augustus_masked-LMTL01000022.1-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.108&CDS=1-3585	YPL217C
922	OG0000922	augustus_masked-LMTL01000022.1-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.71&CDS=1-2985	YIL125W
923	OG0000923	augustus_masked-LMTL01000022.1-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.110&CDS=1-2772	YIL124W
924	OG0000924	snap_masked-LMTL01000022.1-processed-gene-0.176-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.176&CDS=1-2520	YBL014C
925	OG0000925	augustus_masked-LMTL01000022.1-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.74&CDS=1-2481	YGL027C
926	OG0000926	augustus_masked-LMTL01000022.1-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.112&CDS=1-2103	YGL026C
927	OG0000927	augustus_masked-LMTL01000022.1-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.75&CDS=1-1368	YAL062W
928	OG0000928	snap_masked-LMTL01000022.1-processed-gene-0.137-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.137&CDS=1-11310	YDR150W
929	OG0000929	augustus_masked-LMTL01000022.1-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.77&CDS=1-1704	YNL275W
930	OG0000930	augustus_masked-LMTL01000022.1-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.78&CDS=1-1647	YAR002W
931	OG0000931	augustus_masked-LMTL01000022.1-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.79&CDS=1-1059	YGL001C
932	OG0000932	snap_masked-LMTL01000022.1-processed-gene-0.141-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.141&CDS=1-2712	YER008C
933	OG0000933	augustus_masked-LMTL01000022.1-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.81&CDS=1-2133	YER005W
934	OG0000934	augustus_masked-LMTL01000022.1-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.83&CDS=1-1581	YER006W
935	OG0000935	augustus_masked-LMTL01000022.1-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.84&CDS=1-3501	YIR002C
936	OG0000936	augustus_masked-LMTL01000022.1-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.85&CDS=1-552	YER007C-A
937	OG0000937	augustus_masked-LMTL01000022.1-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.116&CDS=1-1515	YER007W
938	OG0000938	snap_masked-LMTL01000022.1-processed-gene-0.147-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.147&CDS=1-573	YGL033W
939	OG0000939	augustus_masked-LMTL01000022.1-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.117&CDS=1-3000	YMR231W
940	OG0000940	augustus_masked-LMTL01000022.1-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.87&CDS=1-675	YPR113W
941	OG0000941	augustus_masked-LMTL01000022.1-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.119&CDS=1-2208	YOR249C
942	OG0000942	augustus_masked-LMTL01000022.1-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.88&CDS=1-1551	YEL015W
943	OG0000943	augustus_masked-LMTL01000022.1-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.89&CDS=1-3972	YGL092W
944	OG0000944	snap_masked-LMTL01000022.1-processed-gene-0.152-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.152&CDS=1-1026	YGL091C
945	OG0000945	augustus_masked-LMTL01000022.1-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.120&CDS=1-1707	YEL013W
946	OG0000946	augustus_masked-LMTL01000022.1-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.121&CDS=1-1569	YCL008C
947	OG0000947	snap_masked-LMTL01000022.1-processed-gene-0.154-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.154&CDS=1-213	YCL005W-A
948	OG0000948	snap_masked-LMTL01000022.1-processed-gene-0.155-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.155&CDS=1-1563	YFL055W
949	OG0000949	snap_masked-LMTL01000022.1-processed-gene-0.156-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.156&CDS=1-651	YBL102W
950	OG0000950	augustus_masked-LMTL01000022.1-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-LMTL01000022.1-processed-gene-0.122&CDS=1-447	YDL125C
951	OG0000951	snap_masked-LMTL01000022.1-processed-gene-0.157-mRNA-1_1&gene=snap_masked-LMTL01000022.1-processed-gene-0.157&CDS=1-2478	YDL126C
952	OG0000952	augustus_masked-LMTL01000023.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.20&CDS=1-1911	YDR189W
953	OG0000953	augustus_masked-LMTL01000023.1-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.30&CDS=1-1374	YDR190C
954	OG0000954	augustus_masked-LMTL01000023.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.31&CDS=1-819	YLR243W
955	OG0000955	augustus_masked-LMTL01000023.1-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.32&CDS=1-1890	YDR205W
956	OG0000956	augustus_masked-LMTL01000023.1-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.33&CDS=1-1950	YIL155C
957	OG0000957	augustus_masked-LMTL01000023.1-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.21&CDS=1-1773	YML013W
958	OG0000958	augustus_masked-LMTL01000023.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.34&CDS=1-954	YDL014W
959	OG0000959	augustus_masked-LMTL01000023.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.23&CDS=1-444	YBR173C
960	OG0000960	augustus_masked-LMTL01000023.1-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-LMTL01000023.1-processed-gene-0.36&CDS=1-2040	YOR069W
961	OG0000961	snap_masked-LMTL01000023.1-processed-gene-0.10-mRNA-1_1&gene=snap_masked-LMTL01000023.1-processed-gene-0.10&CDS=1-1920	YJL045W
