	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034933_Kuraishia_molischiana
755	OG0000755	YCL029C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-6.163-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-6.163&CDS=1-1227
756	OG0000756	YCL030C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.62&CDS=1-2484
757	OG0000757	YCL031C	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.182&CDS=1-855
758	OG0000758	YCL032W	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.138&CDS=1-1110
759	OG0000759	YCL033C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.41&CDS=1-411
760	OG0000760	YCL034W	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.13&CDS=1-1149
761	OG0000761	YCL038C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.121&CDS=1-1713
762	OG0000762	YCL039W	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.98&CDS=1-1590
763	OG0000763	YCL043C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.120&CDS=1-1530
764	OG0000764	YCL045C	augustus_masked-NODE_26_length_113800_cov_16.7253_ID_51-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_26_length_113800_cov_16.7253_ID_51-processed-gene-0.154&CDS=1-2514
765	OG0000765	YCL052C	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.24&CDS=1-3357
766	OG0000766	YCL054W	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.94&CDS=1-2439
767	OG0000767	YCL055W	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.54&CDS=1-1104
768	OG0000768	YCL057C-A	augustus_masked-NODE_37_length_43889_cov_16.5066_ID_73-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_37_length_43889_cov_16.5066_ID_73-processed-gene-0.18&CDS=1-237
769	OG0000769	YCL059C	augustus_masked-NODE_37_length_43889_cov_16.5066_ID_73-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_37_length_43889_cov_16.5066_ID_73-processed-gene-0.9&CDS=1-1071
770	OG0000770	YCL061C	augustus_masked-NODE_37_length_43889_cov_16.5066_ID_73-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_37_length_43889_cov_16.5066_ID_73-processed-gene-0.8&CDS=1-2703
771	OG0000771	YCR002C	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.28&CDS=1-960
772	OG0000772	YCR003W	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.66&CDS=1-498
773	OG0000773	YCR009C	maker-NODE_30_length_93458_cov_17.9826_ID_59-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_30_length_93458_cov_17.9826_ID_59-augustus-gene-0.48&CDS=1-2238
774	OG0000774	YCR011C	augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.7&CDS=1-3048
775	OG0000775	YCR012W	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.161&CDS=1-1245
776	OG0000776	YCR014C	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.116&CDS=1-1416
777	OG0000777	YCR016W	maker-NODE_20_length_197731_cov_17.8952_ID_39-augustus-gene-0.210-mRNA-1_1&gene=maker-NODE_20_length_197731_cov_17.8952_ID_39-augustus-gene-0.210&CDS=1-2043
778	OG0000778	YCR017C	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.112&CDS=1-2781
779	OG0000779	YCR019W	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.317-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.317&CDS=1-1020
780	OG0000780	YCR020C-A	genemark-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-3.94-mRNA-1_1&gene=genemark-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-3.94&CDS=1-270
781	OG0000781	YCR023C	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.7&CDS=1-1647
782	OG0000782	YCR027C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.167&CDS=1-564
783	OG0000783	YCR028C-A	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.56&CDS=1-399
784	OG0000784	YCR030C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.57&CDS=1-2457
785	OG0000785	YCR032W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.59&CDS=1-6411
786	OG0000786	YCR033W	snap_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.40&CDS=1-3498
787	OG0000787	YCR035C	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.25&CDS=1-1092
788	OG0000788	YCR036W	augustus_masked-NODE_26_length_113800_cov_16.7253_ID_51-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-NODE_26_length_113800_cov_16.7253_ID_51-processed-gene-0.163&CDS=1-984
789	OG0000789	YCR042C	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.126&CDS=1-4383
790	OG0000790	YCR045C	maker-NODE_5_length_458826_cov_17.8614_ID_9-augustus-gene-3.178-mRNA-1_1&gene=maker-NODE_5_length_458826_cov_17.8614_ID_9-augustus-gene-3.178&CDS=1-1161
791	OG0000791	YCR046C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.121&CDS=1-507
792	OG0000792	YCR047C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.122&CDS=1-792
793	OG0000793	YCR051W	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.118&CDS=1-582
794	OG0000794	YCR053W	snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.39&CDS=1-1542
795	OG0000795	YCR054C	snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.40&CDS=1-1671
796	OG0000796	YCR057C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.153&CDS=1-2607
797	OG0000797	YCR059C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.132&CDS=1-942
798	OG0000798	YCR060W	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.150&CDS=1-798
799	OG0000799	YCR061W	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.149&CDS=1-1752
800	OG0000800	YCR063W	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.275-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.275&CDS=1-369
801	OG0000801	YCR066W	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.10&CDS=1-1119
802	OG0000802	YCR068W	genemark-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.158-mRNA-1_1&gene=genemark-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.158&CDS=1-1659
803	OG0000803	YCR071C	genemark-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.63&CDS=1-381
804	OG0000804	YCR072C	maker-NODE_5_length_458826_cov_17.8614_ID_9-snap-gene-3.281-mRNA-1_1&gene=maker-NODE_5_length_458826_cov_17.8614_ID_9-snap-gene-3.281&CDS=1-2091
805	OG0000805	YCR077C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.52&CDS=1-2361
806	OG0000806	YCR079W	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.1&CDS=1-1509
807	OG0000807	YCR081W	augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-0.59&CDS=1-4443
808	OG0000808	YCR084C	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.24&CDS=1-1749
809	OG0000809	YCR088W	augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-0.113&CDS=1-1728
810	OG0000810	YCR090C	maker-NODE_6_length_458281_cov_18.4326_ID_11-augustus-gene-1.60-mRNA-1_1&gene=maker-NODE_6_length_458281_cov_18.4326_ID_11-augustus-gene-1.60&CDS=1-480
811	OG0000811	YCR091W	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-1.122&CDS=1-2052
812	OG0000812	YCR092C	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-1.146&CDS=1-2994
813	OG0000813	YCR093W	snap_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.8&CDS=1-5394
814	OG0000814	YCR095C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.39&CDS=1-957
815	OG0000815	YCR097W	genemark-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.172-mRNA-1_1&gene=genemark-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.172&CDS=1-573
816	OG0000816	YCR098C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.174-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.174&CDS=1-1506
817	OG0000817	YDL001W	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.289-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.289&CDS=1-1332
818	OG0000818	YDL002C	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.288-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.288&CDS=1-945
819	OG0000819	YDL004W	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-0.112&CDS=1-477
820	OG0000820	YDL006W	augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.91&CDS=1-1038
821	OG0000821	YDL007W	augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.90&CDS=1-1311
822	OG0000822	YDL014W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.185&CDS=1-966
823	OG0000823	YDL015C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.141&CDS=1-930
824	OG0000824	YDL017W	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.100&CDS=1-1299
825	OG0000825	YDL018C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.187-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.187&CDS=1-621
826	OG0000826	YDL020C	augustus_masked-NODE_32_length_71934_cov_18.9724_ID_63-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_32_length_71934_cov_18.9724_ID_63-processed-gene-0.121&CDS=1-969
827	OG0000827	YDL022W	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.165-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.165&CDS=1-1158
828	OG0000828	YDL029W	maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-4.122-mRNA-1_1&gene=maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-4.122&CDS=1-1161
829	OG0000829	YDL030W	augustus_masked-NODE_22_length_142415_cov_17.9713_ID_43-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_22_length_142415_cov_17.9713_ID_43-processed-gene-0.182&CDS=1-1464
830	OG0000830	YDL031W	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.67&CDS=1-2835
831	OG0000831	YDL033C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-5.31&CDS=1-1194
832	OG0000832	YDL035C	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.91&CDS=1-1869
833	OG0000833	YDL040C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.78-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.78&CDS=1-2484
834	OG0000834	YDL043C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.101&CDS=1-660
835	OG0000835	YDL045C	augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.176&CDS=1-768
836	OG0000836	YDL045W-A	maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.120-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.120&CDS=1-276
837	OG0000837	YDL046W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.58&CDS=1-525
838	OG0000838	YDL051W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.50&CDS=1-768
839	OG0000839	YDL052C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.52&CDS=1-867
840	OG0000840	YDL054C	augustus_masked-NODE_31_length_88113_cov_17.9344_ID_61-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_31_length_88113_cov_17.9344_ID_61-processed-gene-0.130&CDS=1-1368
841	OG0000841	YDL055C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.83&CDS=1-1092
842	OG0000842	YDL058W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.151&CDS=1-5529
843	OG0000843	YDL059C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.129&CDS=1-507
844	OG0000844	YDL060W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.72&CDS=1-2229
845	OG0000845	YDL063C	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.14&CDS=1-1737
846	OG0000846	YDL064W	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.38&CDS=1-474
847	OG0000847	YDL066W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.131&CDS=1-1332
848	OG0000848	YDL067C	snap_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.46&CDS=1-180
849	OG0000849	YDL072C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.84&CDS=1-606
850	OG0000850	YDL074C	snap_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.29-mRNA-1_1&gene=snap_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.29&CDS=1-2016
851	OG0000851	YDL076C	snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.21-mRNA-1_1&gene=snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.21&CDS=1-1548
852	OG0000852	YDL077C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.87&CDS=1-2937
853	OG0000853	YDL081C	augustus_masked-NODE_38_length_39271_cov_17.9472_ID_75-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_38_length_39271_cov_17.9472_ID_75-processed-gene-0.28&CDS=1-315
854	OG0000854	YDL084W	maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-6.182-mRNA-1_1&gene=maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-6.182&CDS=1-1293
855	OG0000855	YDL087C	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.341-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.341&CDS=1-735
856	OG0000856	YDL090C	augustus_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-1.167&CDS=1-1188
857	OG0000857	YDL097C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.13&CDS=1-1266
858	OG0000858	YDL098C	augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.79&CDS=1-579
859	OG0000859	YDL100C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-0.13&CDS=1-1023
860	OG0000860	YDL101C	maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-1.59-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-1.59&CDS=1-1407
861	OG0000861	YDL102W	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.143&CDS=1-3327
862	OG0000862	YDL103C	augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.69&CDS=1-1452
863	OG0000863	YDL104C	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.67&CDS=1-1146
864	OG0000864	YDL105W	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.69&CDS=1-1116
865	OG0000865	YDL106C	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.71&CDS=1-1533
