	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035654_Tortispora_ganteri
637	OG0000637	YCL004W	augustus_masked-flattened_line_2-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.138&CDS=1-1482
638	OG0000638	YCL005W-A	augustus_masked-flattened_line_0-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.148&CDS=1-231
639	OG0000639	YCL008C	augustus_masked-flattened_line_34-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.107&CDS=1-1272
640	OG0000640	YCL009C	maker-flattened_line_4-augustus-gene-1.45-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.45&CDS=1-1311
641	OG0000641	YCL010C	augustus_masked-flattened_line_44-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.191&CDS=1-630
642	OG0000642	YCL012C	augustus_masked-flattened_line_84-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.28&CDS=1-522
643	OG0000643	YCL016C	augustus_masked-flattened_line_48-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.10&CDS=1-969
644	OG0000644	YCL017C	augustus_masked-flattened_line_26-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.0&CDS=1-1407
645	OG0000645	YCL018W	augustus_masked-flattened_line_40-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.45&CDS=1-1104
646	OG0000646	YCL027W	augustus_masked-flattened_line_28-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.100&CDS=1-1107
647	OG0000647	YCL029C	augustus_masked-flattened_line_8-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.121&CDS=1-1662
648	OG0000648	YCL030C	augustus_masked-flattened_line_18-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.84&CDS=1-2427
649	OG0000649	YCL031C	augustus_masked-flattened_line_0-processed-gene-2.175-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.175&CDS=1-834
650	OG0000650	YCL032W	augustus_masked-flattened_line_36-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.27&CDS=1-1143
651	OG0000651	YCL033C	augustus_masked-flattened_line_12-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.17&CDS=1-399
652	OG0000652	YCL034W	maker-flattened_line_12-augustus-gene-0.153-mRNA-1_1&gene=maker-flattened_line_12-augustus-gene-0.153&CDS=1-1278
653	OG0000653	YCL038C	augustus_masked-flattened_line_6-processed-gene-4.159-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.159&CDS=1-1587
654	OG0000654	YCL043C	augustus_masked-flattened_line_36-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.52&CDS=1-1500
655	OG0000655	YCL047C	augustus_masked-flattened_line_0-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.11&CDS=1-816
656	OG0000656	YCL054W	augustus_masked-flattened_line_32-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.218&CDS=1-2460
657	OG0000657	YCL057C-A	augustus_masked-flattened_line_56-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.60&CDS=1-258
658	OG0000658	YCL059C	augustus_masked-flattened_line_8-processed-gene-4.259-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.259&CDS=1-822
659	OG0000659	YCR002C	augustus_masked-flattened_line_54-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.117&CDS=1-996
660	OG0000660	YCR003W	augustus_masked-flattened_line_0-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.15&CDS=1-546
661	OG0000661	YCR008W	maker-flattened_line_26-snap-gene-1.64-mRNA-1_1&gene=maker-flattened_line_26-snap-gene-1.64&CDS=1-2772
662	OG0000662	YCR009C	augustus_masked-flattened_line_26-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.16&CDS=1-798
663	OG0000663	YCR011C	augustus_masked-flattened_line_18-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.75&CDS=1-2901
664	OG0000664	YCR012W	genemark-flattened_line_10-processed-gene-2.61-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.61&CDS=1-1245
665	OG0000665	YCR014C	genemark-flattened_line_10-processed-gene-2.111-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.111&CDS=1-1818
666	OG0000666	YCR015C	snap_masked-flattened_line_88-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.13&CDS=1-648
667	OG0000667	YCR017C	augustus_masked-flattened_line_2-processed-gene-6.183-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.183&CDS=1-4191
668	OG0000668	YCR019W	augustus_masked-flattened_line_36-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.20&CDS=1-957
669	OG0000669	YCR023C	augustus_masked-flattened_line_6-processed-gene-4.144-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.144&CDS=1-2031
670	OG0000670	YCR024C	augustus_masked-flattened_line_28-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.31&CDS=1-3078
671	OG0000671	YCR027C	augustus_masked-flattened_line_0-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.21&CDS=1-552
672	OG0000672	YCR028C-A	augustus_masked-flattened_line_16-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.103&CDS=1-444
673	OG0000673	YCR030C	augustus_masked-flattened_line_28-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.76&CDS=1-2577
674	OG0000674	YCR031C	augustus_masked-flattened_line_40-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.20&CDS=1-444
675	OG0000675	YCR032W	augustus_masked-flattened_line_2-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.71&CDS=1-7113
676	OG0000676	YCR033W	augustus_masked-flattened_line_24-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.107&CDS=1-2715
677	OG0000677	YCR035C	augustus_masked-flattened_line_24-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.121&CDS=1-549
678	OG0000678	YCR036W	augustus_masked-flattened_line_24-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.92&CDS=1-906
679	OG0000679	YCR042C	augustus_masked-flattened_line_40-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.34&CDS=1-4038
680	OG0000680	YCR044C	augustus_masked-flattened_line_58-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.51&CDS=1-960
681	OG0000681	YCR045C	augustus_masked-flattened_line_4-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.88&CDS=1-1890
682	OG0000682	YCR046C	augustus_masked-flattened_line_18-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.91&CDS=1-546
683	OG0000683	YCR047C	augustus_masked-flattened_line_14-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.90&CDS=1-786
684	OG0000684	YCR051W	augustus_masked-flattened_line_32-processed-gene-0.220-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.220&CDS=1-567
685	OG0000685	YCR053W	augustus_masked-flattened_line_14-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.67&CDS=1-1506
686	OG0000686	YCR054C	augustus_masked-flattened_line_34-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.190&CDS=1-1269
687	OG0000687	YCR057C	augustus_masked-flattened_line_20-processed-gene-1.254-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.254&CDS=1-2526
688	OG0000688	YCR059C	augustus_masked-flattened_line_20-processed-gene-1.255-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.255&CDS=1-843
689	OG0000689	YCR060W	augustus_masked-flattened_line_2-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.40&CDS=1-810
690	OG0000690	YCR061W	augustus_masked-flattened_line_4-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.102&CDS=1-1896
691	OG0000691	YCR063W	augustus_masked-flattened_line_46-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.64&CDS=1-438
692	OG0000692	YCR066W	augustus_masked-flattened_line_48-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.14&CDS=1-1032
693	OG0000693	YCR068W	augustus_masked-flattened_line_16-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.137&CDS=1-1431
694	OG0000694	YCR071C	augustus_masked-flattened_line_4-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.119&CDS=1-405
695	OG0000695	YCR077C	augustus_masked-flattened_line_4-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.68&CDS=1-2046
696	OG0000696	YCR079W	augustus_masked-flattened_line_2-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.110&CDS=1-1197
697	OG0000697	YCR081W	augustus_masked-flattened_line_10-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.102&CDS=1-4779
698	OG0000698	YCR084C	augustus_masked-flattened_line_2-processed-gene-6.192-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.192&CDS=1-1875
699	OG0000699	YCR087C-A	augustus_masked-flattened_line_0-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.11&CDS=1-576
700	OG0000700	YCR088W	augustus_masked-flattened_line_94-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.15&CDS=1-2133
701	OG0000701	YCR090C	augustus_masked-flattened_line_42-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.111&CDS=1-471
702	OG0000702	YCR092C	augustus_masked-flattened_line_4-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.21&CDS=1-2934
703	OG0000703	YCR093W	genemark-flattened_line_0-processed-gene-1.128-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.128&CDS=1-6171
704	OG0000704	YCR097W	augustus_masked-flattened_line_134-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.6&CDS=1-576
705	OG0000705	YCR098C	augustus_masked-flattened_line_0-processed-gene-6.291-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.291&CDS=1-1551
706	OG0000706	YDL001W	augustus_masked-flattened_line_10-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.61&CDS=1-1338
707	OG0000707	YDL004W	augustus_masked-flattened_line_26-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.86&CDS=1-486
708	OG0000708	YDL006W	augustus_masked-flattened_line_70-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.75&CDS=1-816
709	OG0000709	YDL007W	augustus_masked-flattened_line_2-processed-gene-6.207-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.207&CDS=1-1335
710	OG0000710	YDL014W	augustus_masked-flattened_line_6-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.27&CDS=1-930
711	OG0000711	YDL015C	augustus_masked-flattened_line_6-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.79&CDS=1-897
712	OG0000712	YDL017W	augustus_masked-flattened_line_28-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.68&CDS=1-1329
713	OG0000713	YDL020C	augustus_masked-flattened_line_8-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.115&CDS=1-1446
714	OG0000714	YDL028C	augustus_masked-flattened_line_94-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.10&CDS=1-2148
715	OG0000715	YDL029W	augustus_masked-flattened_line_44-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.168&CDS=1-1716
716	OG0000716	YDL030W	augustus_masked-flattened_line_18-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.78&CDS=1-1380
717	OG0000717	YDL031W	augustus_masked-flattened_line_10-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.71&CDS=1-2586
718	OG0000718	YDL033C	augustus_masked-flattened_line_42-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.156&CDS=1-1230
719	OG0000719	YDL035C	augustus_masked-flattened_line_2-processed-gene-6.231-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.231&CDS=1-1671
720	OG0000720	YDL036C	augustus_masked-flattened_line_52-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.86&CDS=1-1278
721	OG0000721	YDL040C	augustus_masked-flattened_line_6-processed-gene-4.162-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.162&CDS=1-2460
722	OG0000722	YDL043C	augustus_masked-flattened_line_24-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.86&CDS=1-648
723	OG0000723	YDL045C	augustus_masked-flattened_line_10-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.93&CDS=1-822
724	OG0000724	YDL045W-A	augustus_masked-flattened_line_16-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.14&CDS=1-261
725	OG0000725	YDL046W	augustus_masked-flattened_line_58-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.67&CDS=1-873
726	OG0000726	YDL051W	augustus_masked-flattened_line_10-processed-gene-2.192-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.192&CDS=1-639
727	OG0000727	YDL052C	augustus_masked-flattened_line_12-processed-gene-2.237-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.237&CDS=1-882
728	OG0000728	YDL054C	augustus_masked-flattened_line_2-processed-gene-4.153-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.153&CDS=1-1221
729	OG0000729	YDL055C	maker-flattened_line_8-augustus-gene-4.91-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-4.91&CDS=1-1092
730	OG0000730	YDL057W	augustus_masked-flattened_line_0-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.144&CDS=1-1665
731	OG0000731	YDL058W	augustus_masked-flattened_line_2-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.129&CDS=1-2976
732	OG0000732	YDL060W	maker-flattened_line_6-augustus-gene-1.61-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-1.61&CDS=1-3516
733	OG0000733	YDL066W	augustus_masked-flattened_line_10-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.80&CDS=1-1182
734	OG0000734	YDL072C	augustus_masked-flattened_line_20-processed-gene-1.258-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.258&CDS=1-618
735	OG0000735	YDL074C	augustus_masked-flattened_line_72-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.64&CDS=1-2061
736	OG0000736	YDL076C	snap_masked-flattened_line_4-processed-gene-0.111-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.111&CDS=1-1140
737	OG0000737	YDL077C	augustus_masked-flattened_line_4-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.66&CDS=1-2748
738	OG0000738	YDL084W	maker-flattened_line_24-augustus-gene-1.138-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-1.138&CDS=1-1281
739	OG0000739	YDL086W	snap_masked-flattened_line_4-processed-gene-3.6-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.6&CDS=1-798
740	OG0000740	YDL087C	augustus_masked-flattened_line_18-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.93&CDS=1-729
741	OG0000741	YDL090C	maker-flattened_line_4-augustus-gene-4.92-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-4.92&CDS=1-4014
742	OG0000742	YDL091C	augustus_masked-flattened_line_8-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.36&CDS=1-1437
743	OG0000743	YDL097C	augustus_masked-flattened_line_2-processed-gene-5.127-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.127&CDS=1-1248
744	OG0000744	YDL100C	augustus_masked-flattened_line_38-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.36&CDS=1-960
745	OG0000745	YDL101C	augustus_masked-flattened_line_6-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.78&CDS=1-1431
746	OG0000746	YDL102W	augustus_masked-flattened_line_34-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.103&CDS=1-2934
747	OG0000747	YDL103C	augustus_masked-flattened_line_16-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.81&CDS=1-1419
748	OG0000748	YDL104C	augustus_masked-flattened_line_2-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.95&CDS=1-1167
749	OG0000749	YDL108W	augustus_masked-flattened_line_46-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.13&CDS=1-948
750	OG0000750	YDL111C	augustus_masked-flattened_line_2-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.111&CDS=1-921
751	OG0000751	YDL112W	augustus_masked-flattened_line_2-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.47&CDS=1-4245
752	OG0000752	YDL114W	maker-flattened_line_34-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_34-augustus-gene-0.2&CDS=1-840
753	OG0000753	YDL116W	augustus_masked-flattened_line_66-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.26&CDS=1-2142
754	OG0000754	YDL117W	augustus_masked-flattened_line_8-processed-gene-3.51-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.51&CDS=1-2517
755	OG0000755	YDL119C	augustus_masked-flattened_line_66-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.22&CDS=1-957
756	OG0000756	YDL120W	augustus_masked-flattened_line_0-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.80&CDS=1-555
757	OG0000757	YDL124W	augustus_masked-flattened_line_2-processed-gene-6.228-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.228&CDS=1-909
758	OG0000758	YDL125C	augustus_masked-flattened_line_22-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.178&CDS=1-429
759	OG0000759	YDL128W	augustus_masked-flattened_line_36-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.41&CDS=1-1143
760	OG0000760	YDL132W	maker-flattened_line_0-augustus-gene-6.123-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-6.123&CDS=1-3294
761	OG0000761	YDL134C	snap_masked-flattened_line_86-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.37&CDS=1-966
762	OG0000762	YDL137W	augustus_masked-flattened_line_10-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.77&CDS=1-543
763	OG0000763	YDL140C	augustus_masked-flattened_line_12-processed-gene-2.193-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.193&CDS=1-5103
764	OG0000764	YDL141W	augustus_masked-flattened_line_10-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.121&CDS=1-1986
765	OG0000765	YDL142C	augustus_masked-flattened_line_44-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.200&CDS=1-2871
766	OG0000766	YDL143W	augustus_masked-flattened_line_14-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.119&CDS=1-1614
