	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035011_Candida_pyralidae
279	OG0000279	YDR379W, YOR127W	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-5.61-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-5.61&CDS=1-3924
280	OG0000280	YDR385W, YOR133W	genemark-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.121&CDS=1-2463
281	OG0000281	YDR389W, YOR134W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.61&CDS=1-2049
282	OG0000282	YDR406W, YOR153W	snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.30&CDS=1-4500
283	OG0000283	YDR409W, YOR156C	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-3.120-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-3.120&CDS=1-3795
284	OG0000284	YDR415C	augustus_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.117&CDS=1-1167, snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.28&CDS=1-1242
285	OG0000285	YDR418W, YEL054C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.75-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.75&CDS=1-495
286	OG0000286	YDR447C, YML024W	augustus_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.75&CDS=1-411
287	OG0000287	YDR450W, YML026C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.135-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.135&CDS=1-435
288	OG0000288	YDR451C, YML027W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.117&CDS=1-1320
289	OG0000289	YDR458C, YML034W	maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-3.2-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-3.2&CDS=1-2373
290	OG0000290	YDR475C, YOR019W	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.62&CDS=1-2115
291	OG0000291	YDR484W	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.103&CDS=1-1953, snap_masked-NODE_119_length_421_cov_0.906627_ID_237-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_119_length_421_cov_0.906627_ID_237-processed-gene-0.1&CDS=1-366
292	OG0000292	YDR492W, YOL002C	augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.122-mRNA-1_1&gene=augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.122&CDS=1-3384
293	OG0000293	YDR497C, YOL103W	augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.32&CDS=1-1638
294	OG0000294	YDR500C, YLR185W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.84-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.84&CDS=1-264
295	OG0000295	YDR501W, YLR183C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.85-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.85&CDS=1-1620
296	OG0000296	YDR536W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.36&CDS=1-1665, snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.98&CDS=1-1689
297	OG0000297	YEL006W, YIL006W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.88-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.88&CDS=1-1086
298	OG0000298	YEL007W, YHR177W	genemark-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.73&CDS=1-2043
299	OG0000299	YEL022W, YJR031C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.50-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.50&CDS=1-4617
300	OG0000300	YEL034W, YJR047C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-9.60-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-9.60&CDS=1-1743
301	OG0000301	YEL039C, YJR048W	maker-NODE_6_length_778386_cov_69.4489_ID_11-snap-gene-6.164-mRNA-1_1&gene=maker-NODE_6_length_778386_cov_69.4489_ID_11-snap-gene-6.164&CDS=1-2088
302	OG0000302	YEL041W, YJR049C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-4.59-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-4.59&CDS=1-1728
303	OG0000303	YEL046C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.87-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.87&CDS=1-1128, snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.131-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.131&CDS=1-1089
304	OG0000304	YEL047C, YJR051W	snap_masked-NODE_18_length_160797_cov_82.5886_ID_35-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_18_length_160797_cov_82.5886_ID_35-processed-gene-0.91&CDS=1-1899
305	OG0000305	YEL063C, YNL270C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.87&CDS=1-1722
306	OG0000306	YER031C, YGL210W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.79&CDS=1-660
307	OG0000307	YER037W, YGL224C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-9.87-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-9.87&CDS=1-870
308	OG0000308	YER045C, YIL036W	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.53&CDS=1-1398
309	OG0000309	YER056C-A, YIL052C	maker-NODE_6_length_778386_cov_69.4489_ID_11-snap-gene-4.48-mRNA-1_1&gene=maker-NODE_6_length_778386_cov_69.4489_ID_11-snap-gene-4.48&CDS=1-366
310	OG0000310	YER057C, YIL051C	maker-NODE_6_length_778386_cov_69.4489_ID_11-augustus-gene-4.47-mRNA-1_1&gene=maker-NODE_6_length_778386_cov_69.4489_ID_11-augustus-gene-4.47&CDS=1-402
311	OG0000311	YER059W, YIL050W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.53-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.53&CDS=1-1854
312	OG0000312	YER062C, YIL053W	snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.73&CDS=1-759
313	OG0000313	YER064C, YIL056W	snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.184&CDS=1-1935
314	OG0000314	YER066W, YFL009W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.21-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.21&CDS=1-2211
315	OG0000315	YER067W, YIL057C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-0.81&CDS=1-606
316	OG0000316	YER070W	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.59&CDS=1-2574, snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.99&CDS=1-2655
317	OG0000317	YER116C	genemark-NODE_115_length_424_cov_0.853731_ID_229-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_115_length_424_cov_0.853731_ID_229-processed-gene-0.1&CDS=1-204, snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.93&CDS=1-504
318	OG0000318	YER129W	snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.78&CDS=1-3489, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.41&CDS=1-2334
319	OG0000319	YER131W, YGL189C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-2.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-2.78&CDS=1-357
320	OG0000320	YER132C, YGL197W	augustus_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-2.109&CDS=1-6702
321	OG0000321	YFL004W, YPL019C	augustus_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.86&CDS=1-4011
322	OG0000322	YFL034C-A, YLR061W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.28&CDS=1-360
323	OG0000323	YFL050C, YOL130W	augustus_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.73&CDS=1-2520
324	OG0000324	YFL059W, YNL333W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-4.152-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-4.152&CDS=1-879
325	OG0000325	YFL061W, YNL335W	maker-NODE_3_length_1252809_cov_66.5931_ID_5-augustus-gene-11.71-mRNA-1_1&gene=maker-NODE_3_length_1252809_cov_66.5931_ID_5-augustus-gene-11.71&CDS=1-978
326	OG0000326	YFR012W, YOL019W	snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.163-mRNA-1_1&gene=snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.163&CDS=1-1692
327	OG0000327	YFR013W, YOL017W	maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-4.155-mRNA-1_1&gene=maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-4.155&CDS=1-2355
328	OG0000328	YGL031C, YGR148C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.10&CDS=1-468
329	OG0000329	YGL049C, YGR162W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.81-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.81&CDS=1-2988
330	OG0000330	YGL071W, YPL202C	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.5-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.5&CDS=1-1764
331	OG0000331	YGL076C, YPL198W	maker-NODE_14_length_293181_cov_65.7956_ID_27-snap-gene-1.205-mRNA-1_1&gene=maker-NODE_14_length_293181_cov_65.7956_ID_27-snap-gene-1.205&CDS=1-723
332	OG0000332	YGL077C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-3.59-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-3.59&CDS=1-1647, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.155-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.155&CDS=1-1719
333	OG0000333	YGL082W, YPL191C	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-0.79&CDS=1-1242
334	OG0000334	YGL096W, YPL177C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.5-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.5&CDS=1-849
335	OG0000335	YGL133W, YPL216W	snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.130&CDS=1-3708
336	OG0000336	YGL135W, YPL220W	snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.140&CDS=1-651
337	OG0000337	YGL139W, YPL221W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.38-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.38&CDS=1-2412
338	OG0000338	YGL147C, YNL067W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.229-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.229&CDS=1-576
339	OG0000339	YGL162W, YPR009W	genemark-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.42-mRNA-1_1&gene=genemark-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.42&CDS=1-1182
340	OG0000340	YGL205W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.69-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.69&CDS=1-2193, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.97-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.97&CDS=1-2145
341	OG0000341	YGR008C, YLR327C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.83&CDS=1-264
342	OG0000342	YGR009C	augustus_masked-NODE_280_length_346_cov_1.19844_ID_559-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_280_length_346_cov_1.19844_ID_559-processed-gene-0.1&CDS=1-201, snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.51&CDS=1-1527
343	OG0000343	YGR027C, YLR333C	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.26&CDS=1-315
344	OG0000344	YGR034W, YLR344W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-5.9-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-5.9&CDS=1-381
345	OG0000345	YGR038W, YLR350W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.116-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.116&CDS=1-648
346	OG0000346	YGR056W, YLR357W	maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-4.4-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-4.4&CDS=1-3402
347	OG0000347	YGR070W, YLR371W	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.53&CDS=1-4074
348	OG0000348	YGR085C, YPR102C	augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-0.50&CDS=1-522
349	OG0000349	YGR086C	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-0.124&CDS=1-930, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.190-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.190&CDS=1-921
350	OG0000350	YGR092W, YPR111W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-6.36-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-6.36&CDS=1-1899
351	OG0000351	YGR108W, YPR119W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.100-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.100&CDS=1-1455
352	OG0000352	YGR118W, YPR132W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-6.80-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-6.80&CDS=1-435
353	OG0000353	YGR121C, YPR138C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.10-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.10&CDS=1-1521
354	OG0000354	YGR131W, YPR149W	snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.41&CDS=1-510
355	OG0000355	YGR136W, YPR154W	snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.45&CDS=1-897
356	OG0000356	YGR138C, YPR156C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.112-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.112&CDS=1-1734
357	OG0000357	YGR177C, YOR377W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.4-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.4&CDS=1-1398
358	OG0000358	YGR189C	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-0.76&CDS=1-1389, snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-8.72-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-8.72&CDS=1-1383
359	OG0000359	YGR205W	snap_masked-NODE_161_length_400_cov_0.96463_ID_321-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_161_length_400_cov_0.96463_ID_321-processed-gene-0.0&CDS=1-339, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.133&CDS=1-882
360	OG0000360	YGR214W, YLR048W	maker-NODE_17_length_171387_cov_90.0691_ID_33-snap-gene-0.71-mRNA-1_1&gene=maker-NODE_17_length_171387_cov_90.0691_ID_33-snap-gene-0.71&CDS=1-783
361	OG0000361	YGR238C, YHR158C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.43-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.43&CDS=1-3054
362	OG0000362	YGR241C, YHR161C	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-0.94&CDS=1-1878
363	OG0000363	YGR243W, YHR162W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-2.51&CDS=1-411
364	OG0000364	YGR248W, YHR163W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.110&CDS=1-780
365	OG0000365	YGR260W	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-0.81&CDS=1-1542, snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.57-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.57&CDS=1-1497
366	OG0000366	YGR281W	maker-NODE_6_length_778386_cov_69.4489_ID_11-snap-gene-5.38-mRNA-1_1&gene=maker-NODE_6_length_778386_cov_69.4489_ID_11-snap-gene-5.38&CDS=1-8511, snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.127-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.127&CDS=1-4785
367	OG0000367	YHL001W, YKL006W	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-2.9-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-2.9&CDS=1-399
368	OG0000368	YHL003C, YKL008C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.61-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.61&CDS=1-1215
369	OG0000369	YHL017W, YKL039W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.131-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.131&CDS=1-1701
370	OG0000370	YHR001W, YKR003W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.142-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.142&CDS=1-1287
371	OG0000371	YHR007C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.161-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.161&CDS=1-2205, maker-NODE_2_length_1424870_cov_63.5951_ID_3-augustus-gene-12.1-mRNA-1_1&gene=maker-NODE_2_length_1424870_cov_63.5951_ID_3-augustus-gene-12.1&CDS=1-1590
372	OG0000372	YHR008C	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-3.94&CDS=1-678, snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.43&CDS=1-618
373	OG0000373	YHR021C, YKL156W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.133-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.133&CDS=1-246
374	OG0000374	YHR047C, YKL157W	maker-NODE_7_length_693506_cov_61.0469_ID_13-augustus-gene-4.165-mRNA-1_1&gene=maker-NODE_7_length_693506_cov_61.0469_ID_13-augustus-gene-4.165&CDS=1-3102
375	OG0000375	YHR112C	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.11&CDS=1-1131, snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.211-mRNA-1_1&gene=snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.211&CDS=1-1131
376	OG0000376	YHR115C, YNL116W	augustus_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-0.57&CDS=1-2346
