	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034673_Blastobotrys_nivea
811	OG0000811	YDL139C	snap_masked-NODE_1822_length_2872_cov_3.39581_ID_3643-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_1822_length_2872_cov_3.39581_ID_3643-processed-gene-0.3&CDS=1-1983
812	OG0000812	YDL140C	augustus_masked-NODE_3113_length_1821_cov_4.77973_ID_6225-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3113_length_1821_cov_4.77973_ID_6225-processed-gene-0.1&CDS=1-1740
813	OG0000813	YDL141W	augustus_masked-NODE_273_length_6793_cov_3.48071_ID_545-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_273_length_6793_cov_3.48071_ID_545-processed-gene-0.16&CDS=1-1935
814	OG0000814	YDL142C	augustus_masked-NODE_4652_length_1052_cov_2.83751_ID_9303-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4652_length_1052_cov_2.83751_ID_9303-processed-gene-0.0&CDS=1-483
815	OG0000815	YDL143W	augustus_masked-NODE_3957_length_1367_cov_3.26601_ID_7913-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3957_length_1367_cov_3.26601_ID_7913-processed-gene-0.0&CDS=1-1311
816	OG0000816	YDL144C	augustus_masked-NODE_3221_length_1760_cov_3.60938_ID_6441-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3221_length_1760_cov_3.60938_ID_6441-processed-gene-0.0&CDS=1-1074
817	OG0000817	YDL145C	augustus_masked-NODE_190_length_7565_cov_3.33981_ID_379-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_190_length_7565_cov_3.33981_ID_379-processed-gene-0.7&CDS=1-2337
818	OG0000818	YDL146W	augustus_masked-NODE_1373_length_3434_cov_2.89642_ID_2745-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_1373_length_3434_cov_2.89642_ID_2745-processed-gene-0.7&CDS=1-1686
819	OG0000819	YDL147W	augustus_masked-NODE_5157_length_862_cov_4.88848_ID_10313-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5157_length_862_cov_4.88848_ID_10313-processed-gene-0.1&CDS=1-789
820	OG0000820	YDL148C	augustus_masked-NODE_2981_length_1905_cov_2.70703_ID_5961-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2981_length_1905_cov_2.70703_ID_5961-processed-gene-0.0&CDS=1-1185
821	OG0000821	YDL149W	snap_masked-NODE_1353_length_3462_cov_3.49633_ID_2705-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1353_length_3462_cov_3.49633_ID_2705-processed-gene-0.1&CDS=1-1050
822	OG0000822	YDL150W	augustus_masked-NODE_451_length_5648_cov_3.1779_ID_901-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_451_length_5648_cov_3.1779_ID_901-processed-gene-0.2&CDS=1-1284
823	OG0000823	YDL153C	snap_masked-NODE_1473_length_3280_cov_2.92217_ID_2945-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_1473_length_3280_cov_2.92217_ID_2945-processed-gene-0.5&CDS=1-1584
824	OG0000824	YDL154W	genemark-NODE_1473_length_3280_cov_2.92217_ID_2945-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_1473_length_3280_cov_2.92217_ID_2945-processed-gene-0.0&CDS=1-1611
825	OG0000825	YDL156W	augustus_masked-NODE_3352_length_1685_cov_4.65521_ID_6703-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3352_length_1685_cov_4.65521_ID_6703-processed-gene-0.1&CDS=1-498
826	OG0000826	YDL157C	augustus_masked-NODE_3102_length_1826_cov_2.37436_ID_6203-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3102_length_1826_cov_2.37436_ID_6203-processed-gene-0.5&CDS=1-312
827	OG0000827	YDL159W	augustus_masked-NODE_3102_length_1826_cov_2.37436_ID_6203-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_3102_length_1826_cov_2.37436_ID_6203-processed-gene-0.3&CDS=1-447
828	OG0000828	YDL160C	augustus_masked-NODE_1898_length_2793_cov_3.44156_ID_3795-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1898_length_2793_cov_3.44156_ID_3795-processed-gene-0.1&CDS=1-1665
829	OG0000829	YDL164C	augustus_masked-NODE_2569_length_2190_cov_2.07681_ID_5137-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2569_length_2190_cov_2.07681_ID_5137-processed-gene-0.0&CDS=1-858
830	OG0000830	YDL165W	augustus_masked-NODE_364_length_6139_cov_3.57692_ID_727-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_364_length_6139_cov_3.57692_ID_727-processed-gene-0.6&CDS=1-1041
831	OG0000831	YDL166C	maker-NODE_364_length_6139_cov_3.57692_ID_727-augustus-gene-0.13-mRNA-1_1&gene=maker-NODE_364_length_6139_cov_3.57692_ID_727-augustus-gene-0.13&CDS=1-528
832	OG0000832	YDL167C	maker-NODE_1848_length_2838_cov_3.21667_ID_3695-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_1848_length_2838_cov_3.21667_ID_3695-snap-gene-0.5&CDS=1-1377
833	OG0000833	YDL168W	augustus_masked-NODE_1065_length_3989_cov_2.84647_ID_2129-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_1065_length_3989_cov_2.84647_ID_2129-processed-gene-0.6&CDS=1-1131
834	OG0000834	YDL170W	augustus_masked-NODE_4274_length_1233_cov_1.93633_ID_8547-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4274_length_1233_cov_1.93633_ID_8547-processed-gene-0.2&CDS=1-600
835	OG0000835	YDL171C	augustus_masked-NODE_3035_length_1869_cov_2.63341_ID_6069-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3035_length_1869_cov_2.63341_ID_6069-processed-gene-0.2&CDS=1-1788
836	OG0000836	YDL178W	augustus_masked-NODE_3991_length_1352_cov_2.82113_ID_7981-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3991_length_1352_cov_2.82113_ID_7981-processed-gene-0.2&CDS=1-1254
837	OG0000837	YDL181W	augustus_masked-NODE_2312_length_2387_cov_3.5313_ID_4623-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2312_length_2387_cov_3.5313_ID_4623-processed-gene-0.0&CDS=1-318
838	OG0000838	YDL183C	augustus_masked-NODE_49_length_10505_cov_3.28689_ID_97-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_49_length_10505_cov_3.28689_ID_97-processed-gene-0.14&CDS=1-816
839	OG0000839	YDL185W	maker-NODE_702_length_4765_cov_2.93779_ID_1403-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_702_length_4765_cov_2.93779_ID_1403-augustus-gene-0.4&CDS=1-1848
840	OG0000840	YDL189W	augustus_masked-NODE_1293_length_3549_cov_3.19061_ID_2585-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_1293_length_3549_cov_3.19061_ID_2585-processed-gene-0.7&CDS=1-1008
841	OG0000841	YDL190C	augustus_masked-NODE_872_length_4391_cov_3.12592_ID_1743-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_872_length_4391_cov_3.12592_ID_1743-processed-gene-0.9&CDS=1-1290
842	OG0000842	YDL193W	augustus_masked-NODE_177_length_7708_cov_3.54841_ID_353-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_177_length_7708_cov_3.54841_ID_353-processed-gene-0.8&CDS=1-1041
843	OG0000843	YDL195W	augustus_masked-NODE_4692_length_1039_cov_3.28963_ID_9383-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4692_length_1039_cov_3.28963_ID_9383-processed-gene-0.2&CDS=1-945
844	OG0000844	YDL198C	augustus_masked-NODE_469_length_5569_cov_2.87758_ID_937-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_469_length_5569_cov_2.87758_ID_937-processed-gene-0.8&CDS=1-930
845	OG0000845	YDL201W	augustus_masked-NODE_1035_length_4044_cov_3.72399_ID_2069-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1035_length_4044_cov_3.72399_ID_2069-processed-gene-0.4&CDS=1-864
846	OG0000846	YDL202W	augustus_masked-NODE_1109_length_3913_cov_3.65345_ID_2217-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1109_length_3913_cov_3.65345_ID_2217-processed-gene-0.4&CDS=1-381
847	OG0000847	YDL205C	augustus_masked-NODE_3460_length_1621_cov_2.26309_ID_6919-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_3460_length_1621_cov_2.26309_ID_6919-processed-gene-0.3&CDS=1-873
848	OG0000848	YDL206W	augustus_masked-NODE_2125_length_2561_cov_3.25219_ID_4249-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2125_length_2561_cov_3.25219_ID_4249-processed-gene-0.2&CDS=1-873
849	OG0000849	YDL207W	snap_masked-NODE_17_length_12685_cov_3.45994_ID_33-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_17_length_12685_cov_3.45994_ID_33-processed-gene-0.14&CDS=1-1779
850	OG0000850	YDL208W	augustus_masked-NODE_1936_length_2746_cov_2.98253_ID_3871-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1936_length_2746_cov_2.98253_ID_3871-processed-gene-0.2&CDS=1-447
851	OG0000851	YDL209C	augustus_masked-NODE_1646_length_3042_cov_3.30064_ID_3291-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1646_length_3042_cov_3.30064_ID_3291-processed-gene-0.3&CDS=1-1047
852	OG0000852	YDL210W	augustus_masked-NODE_1122_length_3880_cov_2.85072_ID_2243-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1122_length_3880_cov_2.85072_ID_2243-processed-gene-0.4&CDS=1-1641
853	OG0000853	YDL212W	maker-NODE_2618_length_2152_cov_3.28946_ID_5235-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_2618_length_2152_cov_3.28946_ID_5235-augustus-gene-0.1&CDS=1-594
854	OG0000854	YDL213C	augustus_masked-NODE_454_length_5642_cov_3.46232_ID_907-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_454_length_5642_cov_3.46232_ID_907-processed-gene-0.7&CDS=1-675
855	OG0000855	YDL215C	augustus_masked-NODE_3593_length_1540_cov_4.85589_ID_7185-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3593_length_1540_cov_4.85589_ID_7185-processed-gene-0.0&CDS=1-1482
856	OG0000856	YDL216C	augustus_masked-NODE_781_length_4562_cov_3.96783_ID_1561-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_781_length_4562_cov_3.96783_ID_1561-processed-gene-0.5&CDS=1-1017
857	OG0000857	YDL217C	augustus_masked-NODE_490_length_5472_cov_2.86524_ID_979-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_490_length_5472_cov_2.86524_ID_979-processed-gene-0.2&CDS=1-429
858	OG0000858	YDL226C	augustus_masked-NODE_2994_length_1896_cov_2.09343_ID_5987-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2994_length_1896_cov_2.09343_ID_5987-processed-gene-0.3&CDS=1-867
859	OG0000859	YDL231C	augustus_masked-NODE_1513_length_3228_cov_4.4781_ID_3025-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1513_length_3228_cov_4.4781_ID_3025-processed-gene-0.2&CDS=1-1419
860	OG0000860	YDL233W	snap_masked-NODE_323_length_6415_cov_3.12186_ID_645-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_323_length_6415_cov_3.12186_ID_645-processed-gene-0.4&CDS=1-1899
861	OG0000861	YDL234C	augustus_masked-NODE_4731_length_1024_cov_2.00722_ID_9461-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4731_length_1024_cov_2.00722_ID_9461-processed-gene-0.1&CDS=1-894
862	OG0000862	YDL235C	augustus_masked-NODE_814_length_4484_cov_2.9124_ID_1627-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_814_length_4484_cov_2.9124_ID_1627-processed-gene-0.2&CDS=1-450
863	OG0000863	YDL236W	augustus_masked-NODE_4319_length_1212_cov_3.26448_ID_8637-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4319_length_1212_cov_3.26448_ID_8637-processed-gene-0.1&CDS=1-603
864	OG0000864	YDL238C	augustus_masked-NODE_4451_length_1151_cov_3.77737_ID_8901-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4451_length_1151_cov_3.77737_ID_8901-processed-gene-0.0&CDS=1-1032
865	OG0000865	YDL240W	augustus_masked-NODE_2543_length_2204_cov_3.32899_ID_5085-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2543_length_2204_cov_3.32899_ID_5085-processed-gene-0.0&CDS=1-2199
866	OG0000866	YDR001C	maker-NODE_217_length_7271_cov_3.36239_ID_433-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_217_length_7271_cov_3.36239_ID_433-augustus-gene-0.4&CDS=1-2244
867	OG0000867	YDR002W	maker-NODE_19_length_12603_cov_3.83153_ID_37-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_19_length_12603_cov_3.83153_ID_37-augustus-gene-0.6&CDS=1-633
868	OG0000868	YDR004W	augustus_masked-NODE_3088_length_1839_cov_4.26738_ID_6175-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3088_length_1839_cov_4.26738_ID_6175-processed-gene-0.1&CDS=1-1080
869	OG0000869	YDR005C	maker-NODE_1058_length_4005_cov_3.09215_ID_2115-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_1058_length_4005_cov_3.09215_ID_2115-augustus-gene-0.3&CDS=1-945
870	OG0000870	YDR006C	augustus_masked-NODE_667_length_4883_cov_2.84901_ID_1333-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_667_length_4883_cov_2.84901_ID_1333-processed-gene-0.1&CDS=1-2538
871	OG0000871	YDR007W	snap_masked-NODE_5840_length_592_cov_1.67039_ID_11679-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_5840_length_592_cov_1.67039_ID_11679-processed-gene-0.1&CDS=1-567
872	OG0000872	YDR013W	augustus_masked-NODE_155_length_8017_cov_3.21942_ID_309-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_155_length_8017_cov_3.21942_ID_309-processed-gene-0.6&CDS=1-588
873	OG0000873	YDR016C	augustus_masked-NODE_252_length_6953_cov_3.53943_ID_503-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_252_length_6953_cov_3.53943_ID_503-processed-gene-0.3&CDS=1-294
874	OG0000874	YDR017C	maker-NODE_471_length_5543_cov_3.32125_ID_941-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_471_length_5543_cov_3.32125_ID_941-snap-gene-0.0&CDS=1-2403
875	OG0000875	YDR019C	augustus_masked-NODE_3376_length_1672_cov_2.51763_ID_6751-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3376_length_1672_cov_2.51763_ID_6751-processed-gene-0.0&CDS=1-855
876	OG0000876	YDR020C	augustus_masked-NODE_517_length_5332_cov_2.90184_ID_1033-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_517_length_5332_cov_2.90184_ID_1033-processed-gene-0.8&CDS=1-657
877	OG0000877	YDR023W	augustus_masked-NODE_5720_length_643_cov_1.81973_ID_11439-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5720_length_643_cov_1.81973_ID_11439-processed-gene-0.1&CDS=1-639
878	OG0000878	YDR026C	augustus_masked-NODE_2491_length_2240_cov_2.93547_ID_4981-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_2491_length_2240_cov_2.93547_ID_4981-processed-gene-0.6&CDS=1-1566
879	OG0000879	YDR027C	augustus_masked-NODE_2497_length_2233_cov_2.64004_ID_4993-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2497_length_2233_cov_2.64004_ID_4993-processed-gene-0.1&CDS=1-1953
880	OG0000880	YDR028C	augustus_masked-NODE_1529_length_3209_cov_4.07705_ID_3057-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1529_length_3209_cov_4.07705_ID_3057-processed-gene-0.1&CDS=1-2004
881	OG0000881	YDR031W	augustus_masked-NODE_252_length_6953_cov_3.53943_ID_503-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_252_length_6953_cov_3.53943_ID_503-processed-gene-0.4&CDS=1-306
882	OG0000882	YDR035W	maker-NODE_3768_length_1454_cov_2.74696_ID_7535-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_3768_length_1454_cov_2.74696_ID_7535-augustus-gene-0.3&CDS=1-870
883	OG0000883	YDR036C	augustus_masked-NODE_2349_length_2360_cov_2.71627_ID_4697-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2349_length_2360_cov_2.71627_ID_4697-processed-gene-0.3&CDS=1-1254
884	OG0000884	YDR037W	augustus_masked-NODE_3079_length_1844_cov_3.81163_ID_6157-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3079_length_1844_cov_3.81163_ID_6157-processed-gene-0.1&CDS=1-1239
885	OG0000885	YDR041W	augustus_masked-NODE_4012_length_1340_cov_2.65837_ID_8023-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4012_length_1340_cov_2.65837_ID_8023-processed-gene-0.1&CDS=1-810
886	OG0000886	YDR043C	augustus_masked-NODE_1158_length_3800_cov_2.56903_ID_2315-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1158_length_3800_cov_2.56903_ID_2315-processed-gene-0.1&CDS=1-1014
887	OG0000887	YDR044W	snap_masked-NODE_2524_length_2216_cov_3.49422_ID_5047-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2524_length_2216_cov_3.49422_ID_5047-processed-gene-0.2&CDS=1-1101
888	OG0000888	YDR045C	maker-NODE_502_length_5377_cov_3.48234_ID_1003-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_502_length_5377_cov_3.48234_ID_1003-augustus-gene-0.4&CDS=1-336
889	OG0000889	YDR047W	augustus_masked-NODE_2378_length_2325_cov_3.86652_ID_4755-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_2378_length_2325_cov_3.86652_ID_4755-processed-gene-0.6&CDS=1-1104
890	OG0000890	YDR049W	augustus_masked-NODE_382_length_6043_cov_2.95224_ID_763-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_382_length_6043_cov_2.95224_ID_763-processed-gene-0.13&CDS=1-1830
891	OG0000891	YDR050C	augustus_masked-NODE_3653_length_1513_cov_2.89712_ID_7305-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_3653_length_1513_cov_2.89712_ID_7305-processed-gene-0.4&CDS=1-726
892	OG0000892	YDR051C	maker-NODE_3662_length_1510_cov_3.99588_ID_7323-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_3662_length_1510_cov_3.99588_ID_7323-augustus-gene-0.2&CDS=1-801
893	OG0000893	YDR052C	augustus_masked-NODE_4669_length_1048_cov_2.78953_ID_9337-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4669_length_1048_cov_2.78953_ID_9337-processed-gene-0.0&CDS=1-1032
894	OG0000894	YDR054C	augustus_masked-NODE_580_length_5101_cov_3.48514_ID_1159-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_580_length_5101_cov_3.48514_ID_1159-processed-gene-0.6&CDS=1-663
895	OG0000895	YDR059C	maker-NODE_4062_length_1320_cov_3.2751_ID_8123-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_4062_length_1320_cov_3.2751_ID_8123-augustus-gene-0.5&CDS=1-462
896	OG0000896	YDR060W	maker-NODE_569_length_5136_cov_3.29108_ID_1137-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_569_length_5136_cov_3.29108_ID_1137-snap-gene-0.0&CDS=1-3099
897	OG0000897	YDR061W	maker-NODE_18_length_12649_cov_3.2186_ID_35-augustus-gene-0.18-mRNA-1_1&gene=maker-NODE_18_length_12649_cov_3.2186_ID_35-augustus-gene-0.18&CDS=1-1455
898	OG0000898	YDR062W	augustus_masked-NODE_1907_length_2783_cov_3.05609_ID_3813-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1907_length_2783_cov_3.05609_ID_3813-processed-gene-0.5&CDS=1-1347
899	OG0000899	YDR063W	maker-NODE_18_length_12649_cov_3.2186_ID_35-snap-gene-0.31-mRNA-1_1&gene=maker-NODE_18_length_12649_cov_3.2186_ID_35-snap-gene-0.31&CDS=1-441
900	OG0000900	YDR064W	augustus_masked-NODE_18_length_12649_cov_3.2186_ID_35-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_18_length_12649_cov_3.2186_ID_35-processed-gene-0.26&CDS=1-918
901	OG0000901	YDR067C	augustus_masked-NODE_874_length_4386_cov_3.73517_ID_1747-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_874_length_4386_cov_3.73517_ID_1747-processed-gene-0.3&CDS=1-639
902	OG0000902	YDR071C	augustus_masked-NODE_3330_length_1701_cov_3.29708_ID_6659-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_3330_length_1701_cov_3.29708_ID_6659-processed-gene-0.4&CDS=1-735
903	OG0000903	YDR074W	snap_masked-NODE_1859_length_2828_cov_3.25496_ID_3717-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1859_length_2828_cov_3.25496_ID_3717-processed-gene-0.2&CDS=1-1308
904	OG0000904	YDR079C-A	augustus_masked-NODE_1185_length_3748_cov_3.1251_ID_2369-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1185_length_3748_cov_3.1251_ID_2369-processed-gene-0.0&CDS=1-216
905	OG0000905	YDR079W	genemark-NODE_3208_length_1768_cov_2.78225_ID_6415-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_3208_length_1768_cov_2.78225_ID_6415-processed-gene-0.1&CDS=1-306
906	OG0000906	YDR080W	augustus_masked-NODE_1185_length_3748_cov_3.1251_ID_2369-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1185_length_3748_cov_3.1251_ID_2369-processed-gene-0.1&CDS=1-2190
907	OG0000907	YDR083W	augustus_masked-NODE_434_length_5724_cov_3.59358_ID_867-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_434_length_5724_cov_3.59358_ID_867-processed-gene-0.3&CDS=1-1101
908	OG0000908	YDR084C	augustus_masked-NODE_5752_length_632_cov_2.04679_ID_11503-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5752_length_632_cov_2.04679_ID_11503-processed-gene-0.0&CDS=1-276
909	OG0000909	YDR086C	maker-NODE_2134_length_2549_cov_4.64715_ID_4267-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_2134_length_2549_cov_4.64715_ID_4267-augustus-gene-0.3&CDS=1-204
910	OG0000910	YDR087C	augustus_masked-NODE_2153_length_2534_cov_2.51956_ID_4305-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2153_length_2534_cov_2.51956_ID_4305-processed-gene-0.0&CDS=1-780
911	OG0000911	YDR088C	augustus_masked-NODE_2134_length_2549_cov_4.64715_ID_4267-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2134_length_2549_cov_4.64715_ID_4267-processed-gene-0.5&CDS=1-711
912	OG0000912	YDR090C	genemark-NODE_5388_length_760_cov_1.78582_ID_10775-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_5388_length_760_cov_1.78582_ID_10775-processed-gene-0.2&CDS=1-498
913	OG0000913	YDR091C	augustus_masked-NODE_2296_length_2400_cov_3.33859_ID_4591-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2296_length_2400_cov_3.33859_ID_4591-processed-gene-0.3&CDS=1-1143
914	OG0000914	YDR092W	augustus_masked-NODE_5371_length_769_cov_3.29552_ID_10741-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5371_length_769_cov_3.29552_ID_10741-processed-gene-0.1&CDS=1-249
915	OG0000915	YDR097C	augustus_masked-NODE_1087_length_3947_cov_3.32091_ID_2173-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1087_length_3947_cov_3.32091_ID_2173-processed-gene-0.1&CDS=1-3018
916	OG0000916	YDR100W	maker-NODE_2801_length_2032_cov_5.18108_ID_5601-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_2801_length_2032_cov_5.18108_ID_5601-augustus-gene-0.5&CDS=1-429
917	OG0000917	YDR101C	augustus_masked-NODE_2312_length_2387_cov_3.5313_ID_4623-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2312_length_2387_cov_3.5313_ID_4623-processed-gene-0.1&CDS=1-1515
918	OG0000918	YDR103W	augustus_masked-NODE_693_length_4796_cov_2.88758_ID_1385-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_693_length_4796_cov_2.88758_ID_1385-processed-gene-0.0&CDS=1-2739
919	OG0000919	YDR104C	augustus_masked-NODE_1124_length_3874_cov_3.62372_ID_2247-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1124_length_3874_cov_3.62372_ID_2247-processed-gene-0.2&CDS=1-3318
920	OG0000920	YDR105C	genemark-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.5&CDS=1-1212
921	OG0000921	YDR106W	augustus_masked-NODE_2505_length_2228_cov_1.98942_ID_5009-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2505_length_2228_cov_1.98942_ID_5009-processed-gene-0.2&CDS=1-1071
922	OG0000922	YDR108W	snap_masked-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.7&CDS=1-1749
923	OG0000923	YDR109C	augustus_masked-NODE_4408_length_1171_cov_2.8853_ID_8815-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4408_length_1171_cov_2.8853_ID_8815-processed-gene-0.0&CDS=1-798
924	OG0000924	YDR115W	maker-NODE_5471_length_730_cov_1.96148_ID_10941-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_5471_length_730_cov_1.96148_ID_10941-augustus-gene-0.2&CDS=1-336
