	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035639_Wickerhamomyces_canadensis
718	OG0000718	YBR233W-A	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-0.32&CDS=1-321
719	OG0000719	YBR234C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-0.11&CDS=1-1095
720	OG0000720	YBR235W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.20&CDS=1-3447
721	OG0000721	YBR236C	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.75&CDS=1-1431
722	OG0000722	YBR237W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.21&CDS=1-2634
723	OG0000723	YBR239C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.15-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.15&CDS=1-1593
724	OG0000724	YBR241C	augustus_masked-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.109&CDS=1-1431
725	OG0000725	YBR243C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.63-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.63&CDS=1-1344
726	OG0000726	YBR246W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.14-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.14&CDS=1-1086
727	OG0000727	YBR247C	genemark-NODE_47_length_66922_cov_25.6309_ID_6015-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_47_length_66922_cov_25.6309_ID_6015-processed-gene-0.80&CDS=1-1395
728	OG0000728	YBR248C	maker-NODE_47_length_66922_cov_25.6309_ID_6015-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_47_length_66922_cov_25.6309_ID_6015-snap-gene-0.1&CDS=1-2739
729	OG0000729	YBR251W	augustus_masked-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.135&CDS=1-2157
730	OG0000730	YBR254C	genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.326-mRNA-1_1&gene=genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.326&CDS=1-423
731	OG0000731	YBR255C-A	genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-2.110&CDS=1-372
732	OG0000732	YBR255W	augustus_masked-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.178&CDS=1-1845
733	OG0000733	YBR256C	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-0.28&CDS=1-702
734	OG0000734	YBR257W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.180-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.180&CDS=1-867
735	OG0000735	YBR258C	genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.138&CDS=1-453
736	OG0000736	YBR260C	genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.139&CDS=1-2007
737	OG0000737	YBR261C	genemark-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.100&CDS=1-711
738	OG0000738	YBR265W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.4&CDS=1-900
739	OG0000739	YBR267W	augustus_masked-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.7&CDS=1-1242
740	OG0000740	YBR269C	genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.111&CDS=1-384
741	OG0000741	YBR271W	genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.117&CDS=1-1161
742	OG0000742	YBR273C	genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.140&CDS=1-1551
743	OG0000743	YBR274W	genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.100-mRNA-1_1&gene=genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.100&CDS=1-1584
744	OG0000744	YBR275C	augustus_masked-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.74&CDS=1-4560
745	OG0000745	YBR276C	genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.233-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.233&CDS=1-2961
746	OG0000746	YBR279W	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.214-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.214&CDS=1-1197
747	OG0000747	YBR280C	genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.263-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.263&CDS=1-1587
748	OG0000748	YBR281C	genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.264-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.264&CDS=1-2544
749	OG0000749	YBR282W	genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.271-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.271&CDS=1-438
750	OG0000750	YBR283C	snap_masked-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.135&CDS=1-1437
751	OG0000751	YBR286W	genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.137&CDS=1-1524
752	OG0000752	YBR287W	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.144-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.144&CDS=1-1374
753	OG0000753	YBR288C	maker-NODE_18_length_300324_cov_33.0673_ID_3349-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_18_length_300324_cov_33.0673_ID_3349-snap-gene-0.3&CDS=1-2955
754	OG0000754	YBR290W	augustus_masked-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.23&CDS=1-2922
755	OG0000755	YBR291C	genemark-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.110&CDS=1-888
756	OG0000756	YBR293W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-0.26&CDS=1-1749
757	OG0000757	YBR296C	genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.94&CDS=1-1770
758	OG0000758	YCL001W	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.136&CDS=1-549
759	OG0000759	YCL002C	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.114&CDS=1-774
760	OG0000760	YCL004W	augustus_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.96&CDS=1-1464
761	OG0000761	YCL005W-A	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.55&CDS=1-216
762	OG0000762	YCL008C	maker-NODE_21_length_275166_cov_27.381_ID_3270-augustus-gene-1.305-mRNA-1_1&gene=maker-NODE_21_length_275166_cov_27.381_ID_3270-augustus-gene-1.305&CDS=1-1233
763	OG0000763	YCL009C	genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-0.129&CDS=1-888
764	OG0000764	YCL010C	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.116&CDS=1-702
765	OG0000765	YCL012C	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.118&CDS=1-414
766	OG0000766	YCL014W	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.140&CDS=1-3552
767	OG0000767	YCL016C	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.48&CDS=1-1029
768	OG0000768	YCL017C	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.49-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.49&CDS=1-1386
769	OG0000769	YCL018W	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.50-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.50&CDS=1-1089
770	OG0000770	YCL026C-B	genemark-NODE_39_length_115182_cov_33.6475_ID_3930-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_39_length_115182_cov_33.6475_ID_3930-processed-gene-0.69&CDS=1-573
771	OG0000771	YCL027W	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.126&CDS=1-1449
772	OG0000772	YCL029C	maker-NODE_24_length_239806_cov_27.8773_ID_2434-snap-gene-1.21-mRNA-1_1&gene=maker-NODE_24_length_239806_cov_27.8773_ID_2434-snap-gene-1.21&CDS=1-1509
773	OG0000773	YCL030C	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.194-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.194&CDS=1-2541
774	OG0000774	YCL031C	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.222-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.222&CDS=1-891
775	OG0000775	YCL032W	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.224-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.224&CDS=1-1041
776	OG0000776	YCL033C	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.193-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.193&CDS=1-408
777	OG0000777	YCL034W	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.195-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.195&CDS=1-1275
778	OG0000778	YCL038C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.143-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.143&CDS=1-1671
779	OG0000779	YCL039W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.188-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.188&CDS=1-1683
780	OG0000780	YCL043C	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.192-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.192&CDS=1-1560
781	OG0000781	YCL045C	maker-NODE_41_length_112543_cov_27.3519_ID_4028-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_41_length_112543_cov_27.3519_ID_4028-augustus-gene-0.7&CDS=1-3744
782	OG0000782	YCL047C	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.55-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.55&CDS=1-699
783	OG0000783	YCL052C	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.50-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.50&CDS=1-1362
784	OG0000784	YCL054W	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.29-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.29&CDS=1-2469
785	OG0000785	YCL055W	snap_masked-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.141-mRNA-1_1&gene=snap_masked-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.141&CDS=1-1281
786	OG0000786	YCL057C-A	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.41-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.41&CDS=1-279
787	OG0000787	YCL057W	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.16-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.16&CDS=1-2049
788	OG0000788	YCL059C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.125-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.125&CDS=1-1056
789	OG0000789	YCL061C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.123&CDS=1-3726
790	OG0000790	YCR002C	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-0.15&CDS=1-1014
791	OG0000791	YCR003W	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-0.42&CDS=1-552
792	OG0000792	YCR008W	genemark-NODE_52_length_53239_cov_27.2071_ID_5849-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_52_length_53239_cov_27.2071_ID_5849-processed-gene-0.32&CDS=1-1659
793	OG0000793	YCR009C	augustus_masked-NODE_52_length_53239_cov_27.2071_ID_5849-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_52_length_53239_cov_27.2071_ID_5849-processed-gene-0.10&CDS=1-4389
794	OG0000794	YCR011C	augustus_masked-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-2.56&CDS=1-3753
795	OG0000795	YCR012W	genemark-NODE_37_length_123255_cov_27.4088_ID_5039-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_37_length_123255_cov_27.4088_ID_5039-processed-gene-0.92&CDS=1-1245
796	OG0000796	YCR014C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.120&CDS=1-1461
797	OG0000797	YCR015C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.91&CDS=1-777
798	OG0000798	YCR016W	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.115&CDS=1-1017
799	OG0000799	YCR017C	genemark-NODE_37_length_123255_cov_27.4088_ID_5039-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_37_length_123255_cov_27.4088_ID_5039-processed-gene-0.116&CDS=1-2808
800	OG0000800	YCR019W	genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.242-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.242&CDS=1-1074
801	OG0000801	YCR020C	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.122&CDS=1-654
802	OG0000802	YCR020C-A	augustus_masked-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-1.194&CDS=1-270
803	OG0000803	YCR021C	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.100&CDS=1-921
804	OG0000804	YCR023C	genemark-NODE_45_length_93153_cov_27.3459_ID_4791-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_45_length_93153_cov_27.3459_ID_4791-processed-gene-0.74&CDS=1-1728
805	OG0000805	YCR024C	maker-NODE_8_length_370894_cov_26.6736_ID_4498-augustus-gene-0.158-mRNA-1_1&gene=maker-NODE_8_length_370894_cov_26.6736_ID_4498-augustus-gene-0.158&CDS=1-2319
806	OG0000806	YCR027C	genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-1.31&CDS=1-543
807	OG0000807	YCR028C-A	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-1.150&CDS=1-387
808	OG0000808	YCR030C	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-1.153&CDS=1-2691
809	OG0000809	YCR032W	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.4&CDS=1-6501
810	OG0000810	YCR033W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.72&CDS=1-3537
811	OG0000811	YCR035C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.73-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.73&CDS=1-1143
812	OG0000812	YCR036W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.93&CDS=1-975
813	OG0000813	YCR042C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.103-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.103&CDS=1-4002
814	OG0000814	YCR044C	genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.225-mRNA-1_1&gene=genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.225&CDS=1-993
815	OG0000815	YCR046C	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.150&CDS=1-525
816	OG0000816	YCR047C	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.151-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.151&CDS=1-708
817	OG0000817	YCR051W	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.123&CDS=1-639
818	OG0000818	YCR053W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.82&CDS=1-1524
819	OG0000819	YCR054C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.60&CDS=1-1446
820	OG0000820	YCR057C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.59&CDS=1-2742
821	OG0000821	YCR059C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.58-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.58&CDS=1-771
822	OG0000822	YCR060W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.79&CDS=1-951
823	OG0000823	YCR061W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.57&CDS=1-1860
824	OG0000824	YCR063W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.56&CDS=1-453
825	OG0000825	YCR065W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.53&CDS=1-2232
826	OG0000826	YCR066W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.43&CDS=1-1194
827	OG0000827	YCR068W	augustus_masked-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-2.63&CDS=1-2958
828	OG0000828	YCR071C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.78&CDS=1-405
829	OG0000829	YCR072C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.79&CDS=1-1527
830	OG0000830	YCR075C	augustus_masked-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.252-mRNA-1_1&gene=augustus_masked-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.252&CDS=1-834
831	OG0000831	YCR077C	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.63&CDS=1-2343
832	OG0000832	YCR079W	augustus_masked-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.140&CDS=1-1125
