	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035675_Kregervanrija_fluxuum
382	OG0000382	YIL041W	augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-1.140&CDS=1-1095, snap_masked-NODE_538_length_500_cov_0.883905_ID_33248-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_538_length_500_cov_0.883905_ID_33248-processed-gene-0.0&CDS=1-360
383	OG0000383	YIL042C	augustus_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.25&CDS=1-1410, augustus_masked-NODE_40_length_110026_cov_40.4293_ID_13392-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_40_length_110026_cov_40.4293_ID_13392-processed-gene-0.10&CDS=1-960
384	OG0000384	YIL085C, YNL029C	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.242-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.242&CDS=1-1659
385	OG0000385	YIL105C, YNL047C	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-4.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-4.62&CDS=1-2484
386	OG0000386	YIL107C	augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.9&CDS=1-2115, augustus_masked-NODE_88_length_26031_cov_41.9484_ID_21206-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_88_length_26031_cov_41.9484_ID_21206-processed-gene-0.25&CDS=1-2256
387	OG0000387	YIL111W, YNL052W	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.3&CDS=1-444
388	OG0000388	YIL114C, YNL055C	augustus_masked-NODE_68_length_51053_cov_38.2257_ID_17589-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_68_length_51053_cov_38.2257_ID_17589-processed-gene-0.9&CDS=1-852
389	OG0000389	YIL121W, YNL065W	augustus_masked-NODE_38_length_119021_cov_39.2331_ID_13124-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_38_length_119021_cov_39.2331_ID_13124-processed-gene-0.24&CDS=1-1737
390	OG0000390	YIL124W	augustus_masked-NODE_66_length_51463_cov_41.9441_ID_17365-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_66_length_51463_cov_41.9441_ID_17365-processed-gene-0.27&CDS=1-879, snap_masked-NODE_136_length_5657_cov_84.9834_ID_56639-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_136_length_5657_cov_84.9834_ID_56639-processed-gene-0.0&CDS=1-879
391	OG0000391	YIL133C, YNL069C	snap_masked-NODE_81_length_33103_cov_48.0835_ID_19643-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_81_length_33103_cov_48.0835_ID_19643-processed-gene-0.23&CDS=1-600
392	OG0000392	YIL149C, YKR095W	snap_masked-NODE_37_length_120017_cov_41.1689_ID_25789-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_37_length_120017_cov_41.1689_ID_25789-processed-gene-0.77&CDS=1-7158
393	OG0000393	YIL151C, YKR096W	augustus_masked-NODE_30_length_133359_cov_41.3905_ID_13478-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-NODE_30_length_133359_cov_41.3905_ID_13478-processed-gene-0.168&CDS=1-3816
394	OG0000394	YIR001C	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.101&CDS=1-855, augustus_masked-NODE_99_length_19427_cov_52.692_ID_22167-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_99_length_19427_cov_52.692_ID_22167-processed-gene-0.2&CDS=1-627
395	OG0000395	YIR013C, YLR013W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-2.25&CDS=1-1416
396	OG0000396	YIR031C, YNL117W	augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.121&CDS=1-1665
397	OG0000397	YIR033W, YKL020C	augustus_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.24&CDS=1-3540
398	OG0000398	YIR035C, YIR036C	maker-NODE_35_length_123801_cov_38.4065_ID_13066-snap-gene-0.116-mRNA-1_1&gene=maker-NODE_35_length_123801_cov_38.4065_ID_13066-snap-gene-0.116&CDS=1-1515
399	OG0000399	YJL076W, YKR010C	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.29&CDS=1-3291
400	OG0000400	YJL082W, YKR018C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-1.14&CDS=1-2364
401	OG0000401	YJL083W, YKR019C	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-0.41&CDS=1-2838
402	OG0000402	YJL084C, YKR021W	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.1&CDS=1-2688
403	OG0000403	YJL089W	augustus_masked-NODE_34_length_128199_cov_43.1447_ID_15142-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_34_length_128199_cov_43.1447_ID_15142-processed-gene-0.166&CDS=1-3396, snap_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.143&CDS=1-231
404	OG0000404	YJL108C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-2.125&CDS=1-3306, augustus_masked-NODE_87_length_26144_cov_45.975_ID_20414-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_87_length_26144_cov_45.975_ID_20414-processed-gene-0.31&CDS=1-2778
405	OG0000405	YJL127C	augustus_masked-NODE_14_length_221329_cov_39.3294_ID_10776-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_14_length_221329_cov_39.3294_ID_10776-processed-gene-1.4&CDS=1-2040, augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-1.126&CDS=1-606
406	OG0000406	YJL133W, YKR052C	augustus_masked-NODE_51_length_75891_cov_40.8082_ID_15468-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_51_length_75891_cov_40.8082_ID_15468-processed-gene-0.92&CDS=1-930
407	OG0000407	YJL134W, YKR053C	augustus_masked-NODE_55_length_68941_cov_42.2836_ID_15658-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_55_length_68941_cov_42.2836_ID_15658-processed-gene-0.21&CDS=1-1281
408	OG0000408	YJL136C, YKR057W	maker-NODE_55_length_68941_cov_42.2836_ID_15658-augustus-gene-0.70-mRNA-1_1&gene=maker-NODE_55_length_68941_cov_42.2836_ID_15658-augustus-gene-0.70&CDS=1-261
409	OG0000409	YJL137C, YKR058W	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-4.31&CDS=1-1761
410	OG0000410	YJL139C, YKR061W	maker-NODE_84_length_31068_cov_38.9459_ID_19910-snap-gene-0.38-mRNA-1_1&gene=maker-NODE_84_length_31068_cov_38.9459_ID_19910-snap-gene-0.38&CDS=1-2184
411	OG0000411	YJL166W	augustus_masked-NODE_19_length_204027_cov_37.7657_ID_13337-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_19_length_204027_cov_37.7657_ID_13337-processed-gene-1.36&CDS=1-1308, augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-3.126&CDS=1-1455
412	OG0000412	YJL177W, YKL180W	maker-NODE_98_length_19491_cov_38.4457_ID_21648-augustus-gene-0.16-mRNA-1_1&gene=maker-NODE_98_length_19491_cov_38.4457_ID_21648-augustus-gene-0.16&CDS=1-555
413	OG0000413	YJL190C	augustus_masked-NODE_19_length_204027_cov_37.7657_ID_13337-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_19_length_204027_cov_37.7657_ID_13337-processed-gene-0.131&CDS=1-390, maker-NODE_9_length_260814_cov_39.3821_ID_13670-augustus-gene-1.194-mRNA-1_1&gene=maker-NODE_9_length_260814_cov_39.3821_ID_13670-augustus-gene-1.194&CDS=1-390
414	OG0000414	YJL212C, YPR194C	snap_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.158&CDS=1-2448
415	OG0000415	YJR002W	augustus_masked-NODE_1298_length_377_cov_0.972656_ID_37975-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1298_length_377_cov_0.972656_ID_37975-processed-gene-0.2&CDS=1-372, augustus_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.192&CDS=1-1818
416	OG0000416	YJR044C	augustus_masked-NODE_29_length_143840_cov_40.7451_ID_12393-processed-gene-0.187-mRNA-1_1&gene=augustus_masked-NODE_29_length_143840_cov_40.7451_ID_12393-processed-gene-0.187&CDS=1-429, augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.184&CDS=1-441
417	OG0000417	YJR054W, YML047C	maker-NODE_13_length_240629_cov_39.7979_ID_36636-snap-gene-0.8-mRNA-1_1&gene=maker-NODE_13_length_240629_cov_39.7979_ID_36636-snap-gene-0.8&CDS=1-3090
418	OG0000418	YJR056C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.91&CDS=1-972, genemark-NODE_874_length_425_cov_0.674342_ID_35710-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_874_length_425_cov_0.674342_ID_35710-processed-gene-0.0&CDS=1-321
419	OG0000419	YJR090C	augustus_masked-NODE_798_length_435_cov_0.707006_ID_35519-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_798_length_435_cov_0.707006_ID_35519-processed-gene-0.0&CDS=1-387, snap_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.35&CDS=1-2448
420	OG0000420	YJR091C, YPR042C	augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.186&CDS=1-3177
421	OG0000421	YJR094W-A, YPR043W	maker-NODE_35_length_123801_cov_38.4065_ID_13066-snap-gene-0.113-mRNA-1_1&gene=maker-NODE_35_length_123801_cov_38.4065_ID_13066-snap-gene-0.113&CDS=1-321
422	OG0000422	YJR107W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.59-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.59&CDS=1-1050, maker-NODE_2_length_544514_cov_38.891_ID_36300-snap-gene-4.152-mRNA-1_1&gene=maker-NODE_2_length_544514_cov_38.891_ID_36300-snap-gene-4.152&CDS=1-324
423	OG0000423	YJR126C	augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.129&CDS=1-2289, augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.251-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.251&CDS=1-2589
424	OG0000424	YKL022C	augustus_masked-NODE_368_length_663_cov_0.752768_ID_30819-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_368_length_663_cov_0.752768_ID_30819-processed-gene-0.0&CDS=1-660, snap_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.166-mRNA-1_1&gene=snap_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.166&CDS=1-2091
425	OG0000425	YKL033W-A	augustus_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.215&CDS=1-753, augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.64&CDS=1-753
426	OG0000426	YKL040C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-2.117&CDS=1-756, augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.270-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.270&CDS=1-867
427	OG0000427	YKL043W	augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.147&CDS=1-1746, snap_masked-NODE_43_length_94247_cov_38.8994_ID_14182-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_43_length_94247_cov_38.8994_ID_14182-processed-gene-0.70&CDS=1-1851
428	OG0000428	YKL050C, YMR031C	augustus_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-0.108&CDS=1-2919
429	OG0000429	YKL072W, YMR053C	augustus_masked-NODE_682_length_449_cov_0.75_ID_35088-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_682_length_449_cov_0.75_ID_35088-processed-gene-0.2&CDS=1-444
430	OG0000430	YKL107W	augustus_masked-NODE_499_length_529_cov_0.75_ID_32746-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_499_length_529_cov_0.75_ID_32746-processed-gene-0.2&CDS=1-504, augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.239&CDS=1-861
431	OG0000431	YKL121W, YMR102C	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.266-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.266&CDS=1-2634
432	OG0000432	YKL133C, YMR115W	augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.84&CDS=1-1350
433	OG0000433	YKL138C	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.18&CDS=1-330, snap_masked-NODE_29_length_143840_cov_40.7451_ID_12393-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_29_length_143840_cov_40.7451_ID_12393-processed-gene-0.18&CDS=1-192
434	OG0000434	YKL141W, YMR118C	augustus_masked-NODE_61_length_57207_cov_38.7658_ID_16727-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_61_length_57207_cov_38.7658_ID_16727-processed-gene-0.65&CDS=1-507
435	OG0000435	YKL175W	augustus_masked-NODE_1336_length_374_cov_0.972332_ID_38074-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1336_length_374_cov_0.972332_ID_38074-processed-gene-0.2&CDS=1-372, augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.190&CDS=1-1911
436	OG0000436	YKR070W	augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.128&CDS=1-1125, augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.154&CDS=1-1152
437	OG0000437	YKR072C, YOR054C	snap_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.125&CDS=1-1851
438	OG0000438	YKR076W, YMR251W	augustus_masked-NODE_92_length_23961_cov_41.3238_ID_21262-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_92_length_23961_cov_41.3238_ID_21262-processed-gene-0.7&CDS=1-975
439	OG0000439	YKR089C, YOR081C	augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.125&CDS=1-2397
440	OG0000440	YKR091W, YOR083W	augustus_masked-NODE_22_length_196581_cov_37.2978_ID_11317-processed-gene-0.222-mRNA-1_1&gene=augustus_masked-NODE_22_length_196581_cov_37.2978_ID_11317-processed-gene-0.222&CDS=1-1764
441	OG0000441	YLL016W, YLR310C	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.309-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.309&CDS=1-4122
442	OG0000442	YLL024C	augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.194&CDS=1-1938, maker-NODE_36_length_122900_cov_38.302_ID_12940-augustus-gene-0.118-mRNA-1_1&gene=maker-NODE_36_length_122900_cov_38.302_ID_12940-augustus-gene-0.118&CDS=1-3138
443	OG0000443	YLL055W	augustus_masked-NODE_76_length_36934_cov_41.298_ID_24505-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_76_length_36934_cov_41.298_ID_24505-processed-gene-0.3&CDS=1-1287, maker-NODE_59_length_58862_cov_45.2993_ID_17635-augustus-gene-0.63-mRNA-1_1&gene=maker-NODE_59_length_58862_cov_45.2993_ID_17635-augustus-gene-0.63&CDS=1-3183
444	OG0000444	YLR004C	augustus_masked-NODE_18_length_210819_cov_39.5738_ID_14898-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_18_length_210819_cov_39.5738_ID_14898-processed-gene-1.38&CDS=1-1482, augustus_masked-NODE_51_length_75891_cov_40.8082_ID_15468-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_51_length_75891_cov_40.8082_ID_15468-processed-gene-0.97&CDS=1-1515
445	OG0000445	YLR031W, YMR124W	augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.26&CDS=1-2886
446	OG0000446	YLR050C	augustus_masked-NODE_1077_length_400_cov_0.853047_ID_36860-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1077_length_400_cov_0.853047_ID_36860-processed-gene-0.2&CDS=1-372, genemark-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.111&CDS=1-501
447	OG0000447	YLR094C	snap_masked-NODE_131_length_7630_cov_40.7366_ID_25152-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_131_length_7630_cov_40.7366_ID_25152-processed-gene-0.10&CDS=1-1305, snap_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.27&CDS=1-1491
448	OG0000448	YLR138W	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.244-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.244&CDS=1-2088, augustus_masked-NODE_89_length_24942_cov_41.5366_ID_20860-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_89_length_24942_cov_41.5366_ID_20860-processed-gene-0.7&CDS=1-3201
449	OG0000449	YLR178C, YLR179C	augustus_masked-NODE_54_length_72431_cov_41.2795_ID_16302-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_54_length_72431_cov_41.2795_ID_16302-processed-gene-0.111&CDS=1-888
450	OG0000450	YLR181C	augustus_masked-NODE_27_length_156879_cov_38.324_ID_11372-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_27_length_156879_cov_38.324_ID_11372-processed-gene-0.37&CDS=1-1101, snap_masked-NODE_946_length_414_cov_0.849829_ID_35854-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_946_length_414_cov_0.849829_ID_35854-processed-gene-0.0&CDS=1-288
451	OG0000451	YLR210W	augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-0.31&CDS=1-1341, augustus_masked-NODE_77_length_36252_cov_38.4183_ID_19329-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_77_length_36252_cov_38.4183_ID_19329-processed-gene-0.13&CDS=1-1353
452	OG0000452	YLR248W	augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.206&CDS=1-1833, augustus_masked-NODE_66_length_51463_cov_41.9441_ID_17365-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_66_length_51463_cov_41.9441_ID_17365-processed-gene-0.6&CDS=1-2007
453	OG0000453	YLR260W, YOR171C	augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.204-mRNA-1_1&gene=augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.204&CDS=1-1509
454	OG0000454	YLR264W, YOR167C	augustus_masked-NODE_73_length_42262_cov_39.958_ID_18242-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_73_length_42262_cov_39.958_ID_18242-processed-gene-0.12&CDS=1-201
455	OG0000455	YLR270W, YOR173W	augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.11&CDS=1-897
456	OG0000456	YLR284C, YOR180C	augustus_masked-NODE_44_length_88802_cov_40.0904_ID_21692-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_44_length_88802_cov_40.0904_ID_21692-processed-gene-0.112&CDS=1-816
457	OG0000457	YLR287C-A, YOR182C	augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-3.103&CDS=1-1431
