	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035046_Barnettozyma_populi
852	OG0000852	YDL105W	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-0.109&CDS=1-1131
853	OG0000853	YDL106C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-0.20&CDS=1-1443
854	OG0000854	YDL107W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.82-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.82&CDS=1-1110
855	OG0000855	YDL108W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.62-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.62&CDS=1-930
856	OG0000856	YDL110C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.64-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.64&CDS=1-321
857	OG0000857	YDL111C	genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.128-mRNA-1_1&gene=genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.128&CDS=1-792
858	OG0000858	YDL112W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.141&CDS=1-4107
859	OG0000859	YDL115C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.74&CDS=1-867
860	OG0000860	YDL116W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.103&CDS=1-2151
861	OG0000861	YDL117W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.102-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.102&CDS=1-2649
862	OG0000862	YDL119C	snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.41&CDS=1-945
863	OG0000863	YDL120W	genemark-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-2.17&CDS=1-495
864	OG0000864	YDL122W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.68&CDS=1-1812
865	OG0000865	YDL125C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-3.76&CDS=1-441
866	OG0000866	YDL126C	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.268-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.268&CDS=1-2499
867	OG0000867	YDL127W	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.224-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.224&CDS=1-951
868	OG0000868	YDL128W	snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.179-mRNA-1_1&gene=snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.179&CDS=1-1233
869	OG0000869	YDL130W	maker-NODE_2_length_837960_cov_13.6015_ID_4467-snap-gene-0.59-mRNA-1_1&gene=maker-NODE_2_length_837960_cov_13.6015_ID_4467-snap-gene-0.59&CDS=1-315
870	OG0000870	YDL131W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-3.65&CDS=1-1374
871	OG0000871	YDL133W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.27&CDS=1-1164
872	OG0000872	YDL134C	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.26&CDS=1-1056
873	OG0000873	YDL135C	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.27&CDS=1-588
874	OG0000874	YDL140C	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.68&CDS=1-5019
875	OG0000875	YDL141W	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.66&CDS=1-1995
876	OG0000876	YDL142C	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.46&CDS=1-687
877	OG0000877	YDL143W	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.67&CDS=1-1581
878	OG0000878	YDL144C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-2.57-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-2.57&CDS=1-1026
879	OG0000879	YDL145C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.106&CDS=1-3600
880	OG0000880	YDL146W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.128-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.128&CDS=1-1341
881	OG0000881	YDL147W	maker-NODE_3_length_802383_cov_13.3796_ID_5639-snap-gene-2.46-mRNA-1_1&gene=maker-NODE_3_length_802383_cov_13.3796_ID_5639-snap-gene-2.46&CDS=1-1332
882	OG0000882	YDL148C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.127-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.127&CDS=1-2430
883	OG0000883	YDL149W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.103-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.103&CDS=1-2535
884	OG0000884	YDL150W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.129-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.129&CDS=1-1107
885	OG0000885	YDL153C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.108&CDS=1-1665
886	OG0000886	YDL154W	genemark-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-2.17&CDS=1-2097
887	OG0000887	YDL156W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.42&CDS=1-1554
888	OG0000888	YDL157C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.24&CDS=1-303
889	OG0000889	YDL159W	genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.141&CDS=1-1458
890	OG0000890	YDL160C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.25&CDS=1-1605
891	OG0000891	YDL164C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-8.83-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-8.83&CDS=1-2082
892	OG0000892	YDL165W	snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.147-mRNA-1_1&gene=snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.147&CDS=1-885
893	OG0000893	YDL166C	snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.173-mRNA-1_1&gene=snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.173&CDS=1-552
894	OG0000894	YDL167C	augustus_masked-NODE_76_length_3160_cov_15.9433_ID_9723-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_76_length_3160_cov_15.9433_ID_9723-processed-gene-0.4&CDS=1-1656
895	OG0000895	YDL168W	snap_masked-NODE_53_length_20792_cov_15.6002_ID_9908-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_53_length_20792_cov_15.6002_ID_9908-processed-gene-0.18&CDS=1-1143
896	OG0000896	YDL169C	augustus_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.25&CDS=1-684
897	OG0000897	YDL170W	snap_masked-NODE_19_length_174291_cov_14.3692_ID_15306-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_19_length_174291_cov_14.3692_ID_15306-processed-gene-0.140&CDS=1-2388
898	OG0000898	YDL171C	snap_masked-NODE_19_length_174291_cov_14.3692_ID_15306-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_19_length_174291_cov_14.3692_ID_15306-processed-gene-0.139&CDS=1-6423
899	OG0000899	YDL177C	snap_masked-NODE_17_length_197664_cov_17.9682_ID_4252-processed-gene-0.196-mRNA-1_1&gene=snap_masked-NODE_17_length_197664_cov_17.9682_ID_4252-processed-gene-0.196&CDS=1-480
900	OG0000900	YDL178W	snap_masked-NODE_17_length_197664_cov_17.9682_ID_4252-processed-gene-0.199-mRNA-1_1&gene=snap_masked-NODE_17_length_197664_cov_17.9682_ID_4252-processed-gene-0.199&CDS=1-1587
901	OG0000901	YDL181W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.66-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.66&CDS=1-258
902	OG0000902	YDL185W	maker-NODE_1_length_973885_cov_13.6909_ID_9548-snap-gene-3.77-mRNA-1_1&gene=maker-NODE_1_length_973885_cov_13.6909_ID_9548-snap-gene-3.77&CDS=1-3957
903	OG0000903	YDL189W	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.51&CDS=1-1314
904	OG0000904	YDL190C	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.28&CDS=1-3102
905	OG0000905	YDL193W	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.87&CDS=1-903
906	OG0000906	YDL195W	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-0.48&CDS=1-3651
907	OG0000907	YDL198C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.117&CDS=1-906
908	OG0000908	YDL201W	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-0.25&CDS=1-864
909	OG0000909	YDL202W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.143&CDS=1-693
910	OG0000910	YDL203C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.101&CDS=1-1491
911	OG0000911	YDL205C	snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.78&CDS=1-1191
912	OG0000912	YDL206W	genemark-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.26&CDS=1-2274
913	OG0000913	YDL207W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.71&CDS=1-1572
914	OG0000914	YDL208W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.93-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.93&CDS=1-438
915	OG0000915	YDL209C	snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.79&CDS=1-972
916	OG0000916	YDL212W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-6.74-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-6.74&CDS=1-687
917	OG0000917	YDL213C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-6.76-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-6.76&CDS=1-669
918	OG0000918	YDL215C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-6.51-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-6.51&CDS=1-3054
919	OG0000919	YDL217C	maker-NODE_8_length_421371_cov_15.4557_ID_6383-snap-gene-3.0-mRNA-1_1&gene=maker-NODE_8_length_421371_cov_15.4557_ID_6383-snap-gene-3.0&CDS=1-555
920	OG0000920	YDL225W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.74-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.74&CDS=1-1542
921	OG0000921	YDL226C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.74&CDS=1-1104
922	OG0000922	YDL230W	augustus_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.58&CDS=1-837
923	OG0000923	YDL231C	augustus_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.82&CDS=1-3204
924	OG0000924	YDL233W	snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.185-mRNA-1_1&gene=snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.185&CDS=1-1938
925	OG0000925	YDL234C	snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.152-mRNA-1_1&gene=snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.152&CDS=1-2121
926	OG0000926	YDL235C	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.105&CDS=1-390
927	OG0000927	YDL236W	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.145-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.145&CDS=1-882
928	OG0000928	YDL238C	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-2.147&CDS=1-1371
929	OG0000929	YDL240W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-5.85-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-5.85&CDS=1-3633
930	OG0000930	YDR002W	genemark-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-2.33-mRNA-1_1&gene=genemark-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-2.33&CDS=1-624
931	OG0000931	YDR004W	augustus_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.94&CDS=1-963
932	OG0000932	YDR005C	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.52&CDS=1-969
933	OG0000933	YDR006C	genemark-NODE_63_length_6881_cov_12.213_ID_18175-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_63_length_6881_cov_12.213_ID_18175-processed-gene-0.0&CDS=1-2028
934	OG0000934	YDR007W	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-0.101&CDS=1-693
935	OG0000935	YDR011W	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-1.82&CDS=1-4425
936	OG0000936	YDR013W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.84&CDS=1-564
937	OG0000937	YDR016C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.156-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.156&CDS=1-384
938	OG0000938	YDR017C	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-1.37&CDS=1-2298
939	OG0000939	YDR019C	snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.144&CDS=1-1170
940	OG0000940	YDR020C	snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.101&CDS=1-582
941	OG0000941	YDR021W	snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.145&CDS=1-1188
942	OG0000942	YDR023W	snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.133&CDS=1-1374
943	OG0000943	YDR026C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.31-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.31&CDS=1-1638
944	OG0000944	YDR027C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.32-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.32&CDS=1-2550
945	OG0000945	YDR030C	snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.211-mRNA-1_1&gene=snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.211&CDS=1-1164
946	OG0000946	YDR031W	maker-NODE_6_length_529108_cov_14.9201_ID_7630-snap-gene-1.136-mRNA-1_1&gene=maker-NODE_6_length_529108_cov_14.9201_ID_7630-snap-gene-1.136&CDS=1-321
947	OG0000947	YDR034C	genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.115-mRNA-1_1&gene=genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.115&CDS=1-1782
948	OG0000948	YDR036C	augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.101&CDS=1-1392
949	OG0000949	YDR041W	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.159-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.159&CDS=1-792
950	OG0000950	YDR043C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.193-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.193&CDS=1-714
951	OG0000951	YDR044W	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.168-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.168&CDS=1-963
952	OG0000952	YDR045C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.194-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.194&CDS=1-333
953	OG0000953	YDR047W	maker-NODE_7_length_436048_cov_13.5576_ID_3675-augustus-gene-3.158-mRNA-1_1&gene=maker-NODE_7_length_436048_cov_13.5576_ID_3675-augustus-gene-3.158&CDS=1-2913
954	OG0000954	YDR050C	augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.96&CDS=1-744
955	OG0000955	YDR051C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.189-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.189&CDS=1-828
956	OG0000956	YDR054C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-6.108-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-6.108&CDS=1-723
957	OG0000957	YDR057W	augustus_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.194&CDS=1-1287
958	OG0000958	YDR060W	snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.110&CDS=1-3159
959	OG0000959	YDR061W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-2.167&CDS=1-1491
960	OG0000960	YDR062W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-7.180-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-7.180&CDS=1-1689
961	OG0000961	YDR064W	maker-NODE_8_length_421371_cov_15.4557_ID_6383-snap-gene-2.114-mRNA-1_1&gene=maker-NODE_8_length_421371_cov_15.4557_ID_6383-snap-gene-2.114&CDS=1-840
962	OG0000962	YDR071C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-1.61&CDS=1-651
963	OG0000963	YDR072C	snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-2.207-mRNA-1_1&gene=snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-2.207&CDS=1-1305
964	OG0000964	YDR074W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-2.146-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-2.146&CDS=1-3795
