	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034886_Ogataea_trehalophila
679	OG0000679	YBR122C	genemark-NODE_84_length_45592_cov_19.2858_ID_167-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_84_length_45592_cov_19.2858_ID_167-processed-gene-0.43&CDS=1-561
680	OG0000680	YBR123C	genemark-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.55&CDS=1-1833
681	OG0000681	YBR125C	genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-0.53&CDS=1-1272
682	OG0000682	YBR126C	genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-0.54&CDS=1-1458
683	OG0000683	YBR127C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.52&CDS=1-1503
684	OG0000684	YBR133C	snap_masked-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.13&CDS=1-3018
685	OG0000685	YBR135W	genemark-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.85&CDS=1-306
686	OG0000686	YBR136W	genemark-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.84&CDS=1-7320
687	OG0000687	YBR138C	augustus_masked-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-0.3&CDS=1-1674
688	OG0000688	YBR141C	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.85&CDS=1-1056
689	OG0000689	YBR142W	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.72&CDS=1-2406
690	OG0000690	YBR143C	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.86&CDS=1-1299
691	OG0000691	YBR146W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.64&CDS=1-936
692	OG0000692	YBR150C, YOL089C	
693	OG0000693	YBR153W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.43&CDS=1-1026
694	OG0000694	YBR154C	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.8&CDS=1-642
695	OG0000695	YBR155W	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.8&CDS=1-1176
696	OG0000696	YBR158W	maker-NODE_35_length_153980_cov_18.4772_ID_69-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_35_length_153980_cov_18.4772_ID_69-snap-gene-0.3&CDS=1-1626
697	OG0000697	YBR159W	genemark-NODE_26_length_180113_cov_12.8975_ID_51-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_26_length_180113_cov_12.8975_ID_51-processed-gene-0.88&CDS=1-1035
698	OG0000698	YBR162C	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.78&CDS=1-1401
699	OG0000699	YBR163W	snap_masked-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-0.4&CDS=1-1866
700	OG0000700	YBR164C	genemark-NODE_70_length_60666_cov_13.5245_ID_139-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_70_length_60666_cov_13.5245_ID_139-processed-gene-0.28&CDS=1-549
701	OG0000701	YBR166C	genemark-NODE_70_length_60666_cov_13.5245_ID_139-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_70_length_60666_cov_13.5245_ID_139-processed-gene-0.29&CDS=1-1320
702	OG0000702	YBR167C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.42&CDS=1-522
703	OG0000703	YBR169C	genemark-NODE_63_length_67103_cov_12.8034_ID_125-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_63_length_67103_cov_12.8034_ID_125-processed-gene-0.55&CDS=1-2067
704	OG0000704	YBR170C	genemark-NODE_63_length_67103_cov_12.8034_ID_125-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_63_length_67103_cov_12.8034_ID_125-processed-gene-0.56&CDS=1-1779
705	OG0000705	YBR171W	genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.93&CDS=1-639
706	OG0000706	YBR173C	augustus_masked-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.200-mRNA-1_1&gene=augustus_masked-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.200&CDS=1-456
707	OG0000707	YBR176W	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.21&CDS=1-951
708	OG0000708	YBR179C	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.148-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.148&CDS=1-2634
709	OG0000709	YBR182C	maker-NODE_12_length_299633_cov_12.6299_ID_23-snap-gene-1.247-mRNA-1_1&gene=maker-NODE_12_length_299633_cov_12.6299_ID_23-snap-gene-1.247&CDS=1-1605
710	OG0000710	YBR185C	genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.138-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.138&CDS=1-870
711	OG0000711	YBR186W	augustus_masked-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.62&CDS=1-1926
712	OG0000712	YBR187W	genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.120&CDS=1-1035
713	OG0000713	YBR189W	maker-NODE_8_length_322607_cov_12.9308_ID_15-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_8_length_322607_cov_12.9308_ID_15-snap-gene-2.1&CDS=1-567
714	OG0000714	YBR192W	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.91-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.91&CDS=1-1149
715	OG0000715	YBR193C	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.120-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.120&CDS=1-675
716	OG0000716	YBR195C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.35&CDS=1-1527
717	OG0000717	YBR196C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.18&CDS=1-1638
718	OG0000718	YBR198C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.60&CDS=1-2523
719	OG0000719	YBR200W	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.90&CDS=1-1872
720	OG0000720	YBR201W	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.9&CDS=1-855
721	OG0000721	YBR202W	genemark-NODE_58_length_77449_cov_14.295_ID_115-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_58_length_77449_cov_14.295_ID_115-processed-gene-0.100&CDS=1-2466
722	OG0000722	YBR203W	genemark-NODE_88_length_41501_cov_14.5778_ID_175-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_88_length_41501_cov_14.5778_ID_175-processed-gene-0.24&CDS=1-1719
723	OG0000723	YBR208C	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-1.94&CDS=1-5496
724	OG0000724	YBR213W	genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.71&CDS=1-837
725	OG0000725	YBR217W	genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.61&CDS=1-549
726	OG0000726	YBR218C	genemark-NODE_101_length_17587_cov_12.3458_ID_201-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_101_length_17587_cov_12.3458_ID_201-processed-gene-0.9&CDS=1-3576
727	OG0000727	YBR220C	genemark-NODE_101_length_17587_cov_12.3458_ID_201-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_101_length_17587_cov_12.3458_ID_201-processed-gene-0.7&CDS=1-1887
728	OG0000728	YBR221C	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.52&CDS=1-1128
729	OG0000729	YBR222C	genemark-NODE_81_length_48773_cov_11.9544_ID_161-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_81_length_48773_cov_11.9544_ID_161-processed-gene-0.17&CDS=1-1626
730	OG0000730	YBR223C	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.72&CDS=1-1953
731	OG0000731	YBR227C	maker-NODE_34_length_160508_cov_14.9514_ID_67-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_34_length_160508_cov_14.9514_ID_67-augustus-gene-0.75&CDS=1-3096
732	OG0000732	YBR228W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.79&CDS=1-984
733	OG0000733	YBR229C	genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.66&CDS=1-2802
734	OG0000734	YBR231C	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.26&CDS=1-921
735	OG0000735	YBR233W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.12&CDS=1-1479
736	OG0000736	YBR234C	genemark-NODE_101_length_17587_cov_12.3458_ID_201-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_101_length_17587_cov_12.3458_ID_201-processed-gene-0.5&CDS=1-1089
737	OG0000737	YBR235W	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.80-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.80&CDS=1-3684
738	OG0000738	YBR236C	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.79&CDS=1-1701
739	OG0000739	YBR243C	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.73&CDS=1-1410
740	OG0000740	YBR246W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.70&CDS=1-1110
741	OG0000741	YBR247C	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.54-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.54&CDS=1-1413
742	OG0000742	YBR248C	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.55&CDS=1-1698
743	OG0000743	YBR249C	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.56-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.56&CDS=1-1098
744	OG0000744	YBR251W	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.32&CDS=1-975
745	OG0000745	YBR253W	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.12&CDS=1-360
746	OG0000746	YBR254C	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.8&CDS=1-426
747	OG0000747	YBR255C-A	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.165-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.165&CDS=1-363
748	OG0000748	YBR255W	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.21&CDS=1-2178
749	OG0000749	YBR256C	augustus_masked-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.58&CDS=1-708
750	OG0000750	YBR257W	genemark-NODE_39_length_130376_cov_20.4769_ID_77-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_39_length_130376_cov_20.4769_ID_77-processed-gene-0.31&CDS=1-915
751	OG0000751	YBR260C	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.48&CDS=1-2043
752	OG0000752	YBR261C	genemark-NODE_50_length_87668_cov_15.6136_ID_99-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_50_length_87668_cov_15.6136_ID_99-processed-gene-0.60&CDS=1-735
753	OG0000753	YBR265W	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.78&CDS=1-996
754	OG0000754	YBR267W	genemark-NODE_94_length_26135_cov_15.0019_ID_187-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_94_length_26135_cov_15.0019_ID_187-processed-gene-0.21&CDS=1-1275
755	OG0000755	YBR269C	genemark-NODE_98_length_22020_cov_17.0627_ID_195-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_98_length_22020_cov_17.0627_ID_195-processed-gene-0.4&CDS=1-405
756	OG0000756	YBR271W	genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.98-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.98&CDS=1-1239
757	OG0000757	YBR274W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.89-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.89&CDS=1-1641
758	OG0000758	YBR276C	maker-NODE_15_length_262862_cov_12.7655_ID_29-snap-gene-1.10-mRNA-1_1&gene=maker-NODE_15_length_262862_cov_12.7655_ID_29-snap-gene-1.10&CDS=1-3258
759	OG0000759	YBR280C	genemark-NODE_39_length_130376_cov_20.4769_ID_77-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_39_length_130376_cov_20.4769_ID_77-processed-gene-0.10&CDS=1-1527
760	OG0000760	YBR281C	genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.39&CDS=1-2778
761	OG0000761	YBR286W	genemark-NODE_36_length_148855_cov_16.1715_ID_71-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_36_length_148855_cov_16.1715_ID_71-processed-gene-0.57&CDS=1-1551
762	OG0000762	YBR287W	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.151-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.151&CDS=1-1449
763	OG0000763	YBR288C	genemark-NODE_38_length_135383_cov_16.4375_ID_75-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_38_length_135383_cov_16.4375_ID_75-processed-gene-0.49&CDS=1-1884
764	OG0000764	YBR289W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.162-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.162&CDS=1-2250
765	OG0000765	YBR290W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.161-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.161&CDS=1-1281
766	OG0000766	YBR291C	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.128-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.128&CDS=1-903
767	OG0000767	YBR293W	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.19&CDS=1-1725
768	OG0000768	YBR296C	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.47&CDS=1-1782
769	OG0000769	YCL001W	genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.79&CDS=1-552
770	OG0000770	YCL004W	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.89&CDS=1-1536
771	OG0000771	YCL005W-A	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.160-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.160&CDS=1-216
772	OG0000772	YCL009C	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.86-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.86&CDS=1-897
773	OG0000773	YCL010C	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.72-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.72&CDS=1-942
774	OG0000774	YCL014W	genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.93&CDS=1-4938
775	OG0000775	YCL016C	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-0.85&CDS=1-1170
776	OG0000776	YCL017C	genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.22&CDS=1-1407
777	OG0000777	YCL018W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.66&CDS=1-1095
778	OG0000778	YCL030C	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.62&CDS=1-2565
779	OG0000779	YCL031C	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.169-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.169&CDS=1-894
780	OG0000780	YCL032W	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.121-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.121&CDS=1-1227
781	OG0000781	YCL033C	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-0.125&CDS=1-417
782	OG0000782	YCL034W	genemark-NODE_25_length_183651_cov_12.6735_ID_49-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_25_length_183651_cov_12.6735_ID_49-processed-gene-0.81&CDS=1-1353
783	OG0000783	YCL038C	genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.47&CDS=1-1800
784	OG0000784	YCL043C	genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.72&CDS=1-1572
785	OG0000785	YCL045C	snap_masked-NODE_44_length_104249_cov_23.1018_ID_87-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_44_length_104249_cov_23.1018_ID_87-processed-gene-0.108&CDS=1-2610
786	OG0000786	YCL047C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.55&CDS=1-828
787	OG0000787	YCL054W	genemark-NODE_49_length_90231_cov_11.5931_ID_97-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_49_length_90231_cov_11.5931_ID_97-processed-gene-0.101&CDS=1-2520
788	OG0000788	YCL055W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.77&CDS=1-1188
789	OG0000789	YCL057W	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.82&CDS=1-2046
790	OG0000790	YCL059C	genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.89&CDS=1-1140
791	OG0000791	YCL061C	snap_masked-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.47&CDS=1-3759
792	OG0000792	YCR002C	genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.3&CDS=1-1041
793	OG0000793	YCR003W	genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.24&CDS=1-576
794	OG0000794	YCR008W	snap_masked-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.47-mRNA-1_1&gene=snap_masked-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.47&CDS=1-3057
795	OG0000795	YCR009C	genemark-NODE_74_length_57065_cov_22.7306_ID_147-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_74_length_57065_cov_22.7306_ID_147-processed-gene-0.27&CDS=1-789
796	OG0000796	YCR011C	maker-NODE_19_length_246779_cov_15.2859_ID_37-snap-gene-1.204-mRNA-1_1&gene=maker-NODE_19_length_246779_cov_15.2859_ID_37-snap-gene-1.204&CDS=1-3657
797	OG0000797	YCR012W	snap_masked-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.154&CDS=1-1251
798	OG0000798	YCR014C	genemark-NODE_35_length_153980_cov_18.4772_ID_69-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_35_length_153980_cov_18.4772_ID_69-processed-gene-0.131&CDS=1-1500
799	OG0000799	YCR016W	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.24&CDS=1-990
