	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026256_Zygotorulaspora_mrakii
495	OG0000495	YBR162W-A	snap_masked-NODE_14_length_266788_cov_18.0247_ID_4167-processed-gene-1.215-mRNA-1_1&gene=snap_masked-NODE_14_length_266788_cov_18.0247_ID_4167-processed-gene-1.215&CDS=1-198
496	OG0000496	YBR164C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.80-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.80&CDS=1-555
497	OG0000497	YBR165W	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.57&CDS=1-708
498	OG0000498	YBR166C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.81-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.81&CDS=1-1356
499	OG0000499	YBR167C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.82&CDS=1-399
500	OG0000500	YBR168W	snap_masked-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.10&CDS=1-993
501	OG0000501	YBR170C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.84-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.84&CDS=1-1812
502	OG0000502	YBR171W	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.62-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.62&CDS=1-609
503	OG0000503	YBR173C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.86&CDS=1-447
504	OG0000504	YBR179C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.90&CDS=1-2556
505	OG0000505	YBR182C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.93-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.93&CDS=1-2079
506	OG0000506	YBR185C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.95-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-3.95&CDS=1-825
507	OG0000507	YBR186W	maker-NODE_1_length_1100707_cov_17.8797_ID_2461-augustus-gene-2.64-mRNA-1_1&gene=maker-NODE_1_length_1100707_cov_17.8797_ID_2461-augustus-gene-2.64&CDS=1-2481
508	OG0000508	YBR192W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.136-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.136&CDS=1-1119
509	OG0000509	YBR193C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.164&CDS=1-687
510	OG0000510	YBR194W	augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.88&CDS=1-417
511	OG0000511	YBR195C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.166-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.166&CDS=1-1251
512	OG0000512	YBR196C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.167-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.167&CDS=1-1665
513	OG0000513	YBR198C	maker-NODE_1_length_1100707_cov_17.8797_ID_2461-snap-gene-2.62-mRNA-1_1&gene=maker-NODE_1_length_1100707_cov_17.8797_ID_2461-snap-gene-2.62&CDS=1-2538
514	OG0000514	YBR200W	augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.91&CDS=1-1662
515	OG0000515	YBR201W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.143-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.143&CDS=1-633
516	OG0000516	YBR202W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.135&CDS=1-2535
517	OG0000517	YBR203W	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.119-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.119&CDS=1-2643
518	OG0000518	YBR204C	augustus_masked-NODE_14_length_266788_cov_18.0247_ID_4167-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_14_length_266788_cov_18.0247_ID_4167-processed-gene-1.131&CDS=1-1083
519	OG0000519	YBR208C	genemark-NODE_14_length_266788_cov_18.0247_ID_4167-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_14_length_266788_cov_18.0247_ID_4167-processed-gene-1.53&CDS=1-5502
520	OG0000520	YBR211C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.98-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.98&CDS=1-942
521	OG0000521	YBR212W	maker-NODE_3_length_705464_cov_18.5159_ID_3568-snap-gene-3.136-mRNA-1_1&gene=maker-NODE_3_length_705464_cov_18.5159_ID_3568-snap-gene-3.136&CDS=1-2031
522	OG0000522	YBR213W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.97-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.97&CDS=1-825
523	OG0000523	YBR215W	snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.49&CDS=1-1719
524	OG0000524	YBR216C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.90&CDS=1-2106
525	OG0000525	YBR217W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.45&CDS=1-702
526	OG0000526	YBR220C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-2.21&CDS=1-1668
527	OG0000527	YBR222C	maker-NODE_15_length_245419_cov_17.8024_ID_3878-augustus-gene-1.78-mRNA-1_1&gene=maker-NODE_15_length_245419_cov_17.8024_ID_3878-augustus-gene-1.78&CDS=1-2655
528	OG0000528	YBR223C	snap_masked-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.32&CDS=1-1614
529	OG0000529	YBR225W	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.214-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.214&CDS=1-2541
530	OG0000530	YBR227C	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.183-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.183&CDS=1-1545
531	OG0000531	YBR228W	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.213-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.213&CDS=1-936
532	OG0000532	YBR229C	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.182-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.182&CDS=1-2775
533	OG0000533	YBR230C	augustus_masked-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.110&CDS=1-426
534	OG0000534	YBR231C	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.176-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.176&CDS=1-954
535	OG0000535	YBR233W	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.206-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.206&CDS=1-1311
536	OG0000536	YBR233W-A	snap_masked-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.53&CDS=1-249
537	OG0000537	YBR234C	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.174-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-1.174&CDS=1-1128
538	OG0000538	YBR235W	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.24&CDS=1-3327
539	OG0000539	YBR236C	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.72-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.72&CDS=1-1266
540	OG0000540	YBR237W	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.25&CDS=1-2568
541	OG0000541	YBR238C	snap_masked-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.181-mRNA-1_1&gene=snap_masked-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.181&CDS=1-2094
542	OG0000542	YBR239C	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.75&CDS=1-1521
543	OG0000543	YBR240C	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.76&CDS=1-1524
544	OG0000544	YBR241C	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.77-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.77&CDS=1-1470
545	OG0000545	YBR243C	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.78&CDS=1-1332
546	OG0000546	YBR246W	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.32-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.32&CDS=1-1149
547	OG0000547	YBR247C	genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_9_length_376274_cov_18.1217_ID_6834-processed-gene-2.81&CDS=1-1452
548	OG0000548	YBR250W	snap_masked-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.126&CDS=1-1623
549	OG0000549	YBR251W	genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.132&CDS=1-924
550	OG0000550	YBR253W	genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.134&CDS=1-345
551	OG0000551	YBR254C	genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.152&CDS=1-528
552	OG0000552	YBR255C-A	maker-NODE_18_length_201302_cov_18.8036_ID_4532-snap-gene-1.117-mRNA-1_1&gene=maker-NODE_18_length_201302_cov_18.8036_ID_4532-snap-gene-1.117&CDS=1-384
553	OG0000553	YBR255W	genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.136&CDS=1-1827
554	OG0000554	YBR256C	genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_18_length_201302_cov_18.8036_ID_4532-processed-gene-1.154&CDS=1-711
555	OG0000555	YBR257W	augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.18&CDS=1-834
556	OG0000556	YBR258C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.140&CDS=1-381
557	OG0000557	YBR260C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.141&CDS=1-2034
558	OG0000558	YBR261C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.142&CDS=1-699
559	OG0000559	YBR262C	snap_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.95-mRNA-1_1&gene=snap_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.95&CDS=1-291
560	OG0000560	YBR264C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.143&CDS=1-609
561	OG0000561	YBR265W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.130-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.130&CDS=1-939
562	OG0000562	YBR267W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.129-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.129&CDS=1-1179
563	OG0000563	YBR269C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.109&CDS=1-381
564	OG0000564	YBR271W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.124-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.124&CDS=1-1197
565	OG0000565	YBR272C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.121-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.121&CDS=1-1443
566	OG0000566	YBR273C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.100-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.100&CDS=1-1278
567	OG0000567	YBR274W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.103&CDS=1-1566
568	OG0000568	YBR275C	augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.53&CDS=1-4779
569	OG0000569	YBR276C	augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.82&CDS=1-2391
570	OG0000570	YBR279W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.114-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.114&CDS=1-1326
571	OG0000571	YBR280C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.132-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.132&CDS=1-1755
572	OG0000572	YBR281C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.133-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-2.133&CDS=1-2706
573	OG0000573	YBR282W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.233-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.233&CDS=1-435
574	OG0000574	YBR283C	augustus_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.39&CDS=1-1467
575	OG0000575	YBR285W	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.154&CDS=1-471
576	OG0000576	YBR286W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.229-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.229&CDS=1-1587
577	OG0000577	YBR287W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.227-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.227&CDS=1-1254
578	OG0000578	YBR288C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.170-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.170&CDS=1-1617
579	OG0000579	YBR289W	augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.124&CDS=1-3936
580	OG0000580	YBR291C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.169-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.169&CDS=1-894
581	OG0000581	YBR293W	genemark-NODE_25_length_111172_cov_23.1056_ID_5719-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_25_length_111172_cov_23.1056_ID_5719-processed-gene-0.16&CDS=1-1692
582	OG0000582	YCL004W	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.131&CDS=1-1449
583	OG0000583	YCL005W	snap_masked-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.84&CDS=1-1071
584	OG0000584	YCL008C	snap_masked-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.63&CDS=1-1275
585	OG0000585	YCL009C	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.139&CDS=1-900
586	OG0000586	YCL010C	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.138&CDS=1-768
587	OG0000587	YCL014W	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.119&CDS=1-4740
588	OG0000588	YCL016C	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.136&CDS=1-1134
589	OG0000589	YCL017C	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.135&CDS=1-1500
590	OG0000590	YCL018W	genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_27_length_102034_cov_18.5058_ID_6477-processed-gene-0.117&CDS=1-1095
591	OG0000591	YCL027W	snap_masked-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.72&CDS=1-1440
592	OG0000592	YCL029C	snap_masked-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.46&CDS=1-897
593	OG0000593	YCL030C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.99&CDS=1-2415
594	OG0000594	YCL031C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.101&CDS=1-882
595	OG0000595	YCL032W	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.122&CDS=1-930
596	OG0000596	YCL033C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.102&CDS=1-492
597	OG0000597	YCL034W	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.123&CDS=1-1020
598	OG0000598	YCL037C	maker-NODE_28_length_89861_cov_18.1069_ID_5605-snap-gene-0.140-mRNA-1_1&gene=maker-NODE_28_length_89861_cov_18.1069_ID_5605-snap-gene-0.140&CDS=1-1338
599	OG0000599	YCL038C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.105&CDS=1-1560
600	OG0000600	YCL039W	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.126&CDS=1-2304
601	OG0000601	YCL040W	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.127&CDS=1-1506
602	OG0000602	YCL043C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.107&CDS=1-1572
603	OG0000603	YCL044C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.108&CDS=1-1263
604	OG0000604	YCL045C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.109&CDS=1-2211
605	OG0000605	YCL047C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.110&CDS=1-783
606	OG0000606	YCL050C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.113&CDS=1-954
607	OG0000607	YCL051W	snap_masked-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.87&CDS=1-1572
608	OG0000608	YCL052C	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.115&CDS=1-1242
609	OG0000609	YCL054W	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.134&CDS=1-2499
610	OG0000610	YCL055W	genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_28_length_89861_cov_18.1069_ID_5605-processed-gene-0.135&CDS=1-963
