	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034637_Ogataea_populiabae
721	OG0000721	YCR002C	augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.46&CDS=1-1029
722	OG0000722	YCR003W	maker-NODE_19_length_183615_cov_21.9941_ID_37-augustus-gene-0.76-mRNA-1_1&gene=maker-NODE_19_length_183615_cov_21.9941_ID_37-augustus-gene-0.76&CDS=1-2256
723	OG0000723	YCR008W	snap_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.231-mRNA-1_1&gene=snap_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.231&CDS=1-1683
724	OG0000724	YCR009C	maker-NODE_13_length_253365_cov_20.0969_ID_25-snap-gene-1.78-mRNA-1_1&gene=maker-NODE_13_length_253365_cov_20.0969_ID_25-snap-gene-1.78&CDS=1-789
725	OG0000725	YCR011C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.100&CDS=1-3135
726	OG0000726	YCR012W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.119&CDS=1-1248
727	OG0000727	YCR014C	snap_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.136&CDS=1-1446
728	OG0000728	YCR015C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.123&CDS=1-834
729	OG0000729	YCR016W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-1.51&CDS=1-1011
730	OG0000730	YCR017C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.116&CDS=1-3135
731	OG0000731	YCR019W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.71&CDS=1-1104
732	OG0000732	YCR020C-A	snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.216-mRNA-1_1&gene=snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.216&CDS=1-291
733	OG0000733	YCR028C-A	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-4.90&CDS=1-390
734	OG0000734	YCR030C	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-0.62&CDS=1-2598
735	OG0000735	YCR032W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.99&CDS=1-6435
736	OG0000736	YCR033W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-4.16&CDS=1-4482
737	OG0000737	YCR034W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.100&CDS=1-1014
738	OG0000738	YCR035C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.79&CDS=1-1143
739	OG0000739	YCR036W	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-2.37&CDS=1-972
740	OG0000740	YCR042C	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-1.61&CDS=1-4602
741	OG0000741	YCR045C	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-3.92&CDS=1-1284
742	OG0000742	YCR047C	snap_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-3.75-mRNA-1_1&gene=snap_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-3.75&CDS=1-813
743	OG0000743	YCR051W	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-3.43-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-3.43&CDS=1-660
744	OG0000744	YCR053W	maker-NODE_6_length_754867_cov_17.4786_ID_11-augustus-gene-4.118-mRNA-1_1&gene=maker-NODE_6_length_754867_cov_17.4786_ID_11-augustus-gene-4.118&CDS=1-3072
745	OG0000745	YCR057C	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.102&CDS=1-2742
746	OG0000746	YCR059C	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.101&CDS=1-960
747	OG0000747	YCR060W	snap_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.225-mRNA-1_1&gene=snap_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.225&CDS=1-927
748	OG0000748	YCR061W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-3.80&CDS=1-1938
749	OG0000749	YCR063W	snap_masked-NODE_27_length_90343_cov_17.7527_ID_53-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_27_length_90343_cov_17.7527_ID_53-processed-gene-0.7&CDS=1-504
750	OG0000750	YCR066W	snap_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-0.18&CDS=1-1164
751	OG0000751	YCR071C	augustus_masked-NODE_39_length_30136_cov_13.8783_ID_77-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_39_length_30136_cov_13.8783_ID_77-processed-gene-0.27&CDS=1-402
752	OG0000752	YCR072C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.17&CDS=1-2775
753	OG0000753	YCR077C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-0.32&CDS=1-2514
754	OG0000754	YCR079W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-3.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-3.53&CDS=1-1455
755	OG0000755	YCR081W	snap_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.217-mRNA-1_1&gene=snap_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.217&CDS=1-4575
756	OG0000756	YCR084C	genemark-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.145-mRNA-1_1&gene=genemark-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-2.145&CDS=1-1896
757	OG0000757	YCR086W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-0.53&CDS=1-1197
758	OG0000758	YCR088W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-1.72&CDS=1-1617
759	OG0000759	YCR090C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.94-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.94&CDS=1-486
760	OG0000760	YCR091W	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.121&CDS=1-2487
761	OG0000761	YCR092C	snap_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.8&CDS=1-3084
762	OG0000762	YCR093W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-0.81&CDS=1-8763
763	OG0000763	YCR095C	snap_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-4.96-mRNA-1_1&gene=snap_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-4.96&CDS=1-1146
764	OG0000764	YCR097W	augustus_masked-NODE_57_length_2807_cov_31.94_ID_113-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_57_length_2807_cov_31.94_ID_113-processed-gene-0.5&CDS=1-555
765	OG0000765	YDL001W	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-5.70&CDS=1-1392
766	OG0000766	YDL002C	maker-NODE_3_length_894456_cov_15.2133_ID_5-augustus-gene-5.48-mRNA-1_1&gene=maker-NODE_3_length_894456_cov_15.2133_ID_5-augustus-gene-5.48&CDS=1-1269
767	OG0000767	YDL003W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-5.24&CDS=1-1614
768	OG0000768	YDL004W	maker-NODE_4_length_820312_cov_17.3491_ID_7-augustus-gene-2.134-mRNA-1_1&gene=maker-NODE_4_length_820312_cov_17.3491_ID_7-augustus-gene-2.134&CDS=1-477
769	OG0000769	YDL006W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-0.11&CDS=1-1062
770	OG0000770	YDL007W	maker-NODE_5_length_761125_cov_17.9616_ID_9-augustus-gene-0.117-mRNA-1_1&gene=maker-NODE_5_length_761125_cov_17.9616_ID_9-augustus-gene-0.117&CDS=1-1317
771	OG0000771	YDL008W	maker-NODE_13_length_253365_cov_20.0969_ID_25-augustus-gene-1.165-mRNA-1_1&gene=maker-NODE_13_length_253365_cov_20.0969_ID_25-augustus-gene-1.165&CDS=1-432
772	OG0000772	YDL014W	augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.152&CDS=1-930
773	OG0000773	YDL015C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.9&CDS=1-996
774	OG0000774	YDL017W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.68&CDS=1-1725
775	OG0000775	YDL018C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.143-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.143&CDS=1-621
776	OG0000776	YDL020C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-3.125&CDS=1-1569
777	OG0000777	YDL022W	augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.162&CDS=1-1140
778	OG0000778	YDL028C	snap_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.36&CDS=1-2358
779	OG0000779	YDL030W	augustus_masked-NODE_31_length_54356_cov_15.7992_ID_61-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_31_length_54356_cov_15.7992_ID_61-processed-gene-0.67&CDS=1-1551
780	OG0000780	YDL031W	maker-NODE_21_length_170036_cov_23.214_ID_41-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_21_length_170036_cov_23.214_ID_41-augustus-gene-0.2&CDS=1-4185
781	OG0000781	YDL033C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-1.129&CDS=1-1233
782	OG0000782	YDL035C	genemark-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-2.110&CDS=1-2028
783	OG0000783	YDL040C	augustus_masked-NODE_37_length_30479_cov_17.269_ID_73-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_37_length_30479_cov_17.269_ID_73-processed-gene-0.2&CDS=1-2466
784	OG0000784	YDL043C	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.107&CDS=1-654
785	OG0000785	YDL045C	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-4.143-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-4.143&CDS=1-867
786	OG0000786	YDL045W-A	augustus_masked-NODE_24_length_128582_cov_13.8564_ID_47-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_24_length_128582_cov_13.8564_ID_47-processed-gene-0.99&CDS=1-273
787	OG0000787	YDL046W	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.125&CDS=1-549
788	OG0000788	YDL047W	augustus_masked-NODE_31_length_54356_cov_15.7992_ID_61-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_31_length_54356_cov_15.7992_ID_61-processed-gene-0.60&CDS=1-945
789	OG0000789	YDL051W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.148-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.148&CDS=1-723
790	OG0000790	YDL052C	snap_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-6.27-mRNA-1_1&gene=snap_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-6.27&CDS=1-846
791	OG0000791	YDL054C	snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.16-mRNA-1_1&gene=snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.16&CDS=1-1821
792	OG0000792	YDL055C	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-6.125&CDS=1-1092
793	OG0000793	YDL056W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-3.100&CDS=1-2421
794	OG0000794	YDL057W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-3.99&CDS=1-909
795	OG0000795	YDL058W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-0.72&CDS=1-5025
796	OG0000796	YDL059C	snap_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-1.29&CDS=1-687
797	OG0000797	YDL060W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-0.80&CDS=1-3447
798	OG0000798	YDL063C	snap_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.125&CDS=1-1812
799	OG0000799	YDL064W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.79&CDS=1-486
800	OG0000800	YDL065C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.61&CDS=1-996
801	OG0000801	YDL067C	maker-NODE_3_length_894456_cov_15.2133_ID_5-snap-gene-1.49-mRNA-1_1&gene=maker-NODE_3_length_894456_cov_15.2133_ID_5-snap-gene-1.49&CDS=1-183
802	OG0000802	YDL072C	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.80&CDS=1-576
803	OG0000803	YDL074C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.144&CDS=1-2061
804	OG0000804	YDL076C	snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.269-mRNA-1_1&gene=snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.269&CDS=1-1929
805	OG0000805	YDL077C	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.77&CDS=1-2958
806	OG0000806	YDL084W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.135&CDS=1-1296
807	OG0000807	YDL086W	augustus_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.96&CDS=1-816
808	OG0000808	YDL087C	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-2.10&CDS=1-798
809	OG0000809	YDL090C	maker-NODE_9_length_486071_cov_15.0348_ID_17-snap-gene-0.86-mRNA-1_1&gene=maker-NODE_9_length_486071_cov_15.0348_ID_17-snap-gene-0.86&CDS=1-1707
810	OG0000810	YDL097C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.220-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.220&CDS=1-1278
811	OG0000811	YDL099W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.134&CDS=1-900
812	OG0000812	YDL100C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-9.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-9.28&CDS=1-1026
813	OG0000813	YDL101C	augustus_masked-NODE_20_length_170422_cov_25.4208_ID_39-processed-gene-0.244-mRNA-1_1&gene=augustus_masked-NODE_20_length_170422_cov_25.4208_ID_39-processed-gene-0.244&CDS=1-2802
814	OG0000814	YDL102W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.52&CDS=1-3303
815	OG0000815	YDL103C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-8.106-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-8.106&CDS=1-2874
816	OG0000816	YDL104C	augustus_masked-NODE_21_length_170036_cov_23.214_ID_41-processed-gene-0.273-mRNA-1_1&gene=augustus_masked-NODE_21_length_170036_cov_23.214_ID_41-processed-gene-0.273&CDS=1-1182
817	OG0000817	YDL105W	augustus_masked-NODE_21_length_170036_cov_23.214_ID_41-processed-gene-0.238-mRNA-1_1&gene=augustus_masked-NODE_21_length_170036_cov_23.214_ID_41-processed-gene-0.238&CDS=1-1290
818	OG0000818	YDL106C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-7.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-7.61&CDS=1-2106
819	OG0000819	YDL107W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.27&CDS=1-1095
820	OG0000820	YDL108W	augustus_masked-NODE_20_length_170422_cov_25.4208_ID_39-processed-gene-0.212-mRNA-1_1&gene=augustus_masked-NODE_20_length_170422_cov_25.4208_ID_39-processed-gene-0.212&CDS=1-915
821	OG0000821	YDL110C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.255-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.255&CDS=1-471
822	OG0000822	YDL111C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.129&CDS=1-864
823	OG0000823	YDL112W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.144&CDS=1-4314
824	OG0000824	YDL114W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-3.82&CDS=1-1008
825	OG0000825	YDL115C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-3.65&CDS=1-861
826	OG0000826	YDL116W	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.258-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.258&CDS=1-2418
827	OG0000827	YDL117W	augustus_masked-NODE_20_length_170422_cov_25.4208_ID_39-processed-gene-0.211-mRNA-1_1&gene=augustus_masked-NODE_20_length_170422_cov_25.4208_ID_39-processed-gene-0.211&CDS=1-2361
828	OG0000828	YDL119C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-5.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-5.74&CDS=1-891
829	OG0000829	YDL120W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.24&CDS=1-513
830	OG0000830	YDL122W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-4.40-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-4.40&CDS=1-2004
831	OG0000831	YDL125C	maker-NODE_8_length_626879_cov_16.4982_ID_15-snap-gene-2.112-mRNA-1_1&gene=maker-NODE_8_length_626879_cov_16.4982_ID_15-snap-gene-2.112&CDS=1-1029
832	OG0000832	YDL126C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-2.16&CDS=1-2493
