	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034892_Ogataea_pilisensis
254	OG0000254	YDR450W, YML026C	genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.62&CDS=1-450
255	OG0000255	YDR451C, YML027W	genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.73&CDS=1-1923
256	OG0000256	YDR453C, YML028W	genemark-NODE_8_length_298097_cov_17.6183_ID_15-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_8_length_298097_cov_17.6183_ID_15-processed-gene-0.37&CDS=1-585
257	OG0000257	YDR458C, YML034W	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.231-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.231&CDS=1-2511
258	OG0000258	YDR463W, YHR006W	genemark-NODE_75_length_54380_cov_14.1139_ID_149-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_75_length_54380_cov_14.1139_ID_149-processed-gene-0.40&CDS=1-1875
259	OG0000259	YDR475C, YOR019W	genemark-NODE_56_length_91527_cov_14.5165_ID_111-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_56_length_91527_cov_14.5165_ID_111-processed-gene-0.42&CDS=1-2601
260	OG0000260	YDR476C	genemark-NODE_47_length_110957_cov_14.1512_ID_93-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_47_length_110957_cov_14.1512_ID_93-processed-gene-0.106&CDS=1-699, genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.117&CDS=1-639
261	OG0000261	YDR500C, YLR185W	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.50&CDS=1-246
262	OG0000262	YDR502C, YLR180W	maker-NODE_21_length_202435_cov_14.3085_ID_41-snap-gene-0.36-mRNA-1_1&gene=maker-NODE_21_length_202435_cov_14.3085_ID_41-snap-gene-0.36&CDS=1-3213
263	OG0000263	YDR505C, YLR177W	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.66&CDS=1-2295
264	OG0000264	YEL006W, YIL006W	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-0.83&CDS=1-1110
265	OG0000265	YEL007W, YHR177W	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-0.102&CDS=1-2241
266	OG0000266	YEL022W, YJR031C	snap_masked-NODE_55_length_93248_cov_14.6245_ID_109-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_55_length_93248_cov_14.6245_ID_109-processed-gene-0.25&CDS=1-4575
267	OG0000267	YEL039C, YJR048W	genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-2.13-mRNA-1_1&gene=genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-2.13&CDS=1-330
268	OG0000268	YEL041W, YJR049C	snap_masked-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-0.103&CDS=1-2172
269	OG0000269	YEL046C	genemark-NODE_133_length_11897_cov_23.5468_ID_265-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_133_length_11897_cov_23.5468_ID_265-processed-gene-0.5&CDS=1-1083, maker-NODE_5_length_350234_cov_14.3543_ID_9-snap-gene-0.37-mRNA-1_1&gene=maker-NODE_5_length_350234_cov_14.3543_ID_9-snap-gene-0.37&CDS=1-1374
270	OG0000270	YEL047C, YJR051W	snap_masked-NODE_96_length_39747_cov_15.173_ID_191-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_96_length_39747_cov_15.173_ID_191-processed-gene-0.29&CDS=1-1479
271	OG0000271	YER019C-A, YER087C-B	genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.3&CDS=1-330
272	OG0000272	YER027C, YGL208W	genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.168-mRNA-1_1&gene=genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.168&CDS=1-1461
273	OG0000273	YER028C, YGL209W	genemark-NODE_39_length_127040_cov_14.6266_ID_77-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_39_length_127040_cov_14.6266_ID_77-processed-gene-0.30&CDS=1-1578
274	OG0000274	YER031C, YGL210W	genemark-NODE_39_length_127040_cov_14.6266_ID_77-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_39_length_127040_cov_14.6266_ID_77-processed-gene-0.34&CDS=1-675
275	OG0000275	YER057C, YIL051C	augustus_masked-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.127&CDS=1-717
276	OG0000276	YER059W, YIL050W	genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-0.26&CDS=1-2580
277	OG0000277	YER064C, YIL056W	maker-NODE_61_length_78573_cov_15.1304_ID_121-snap-gene-0.41-mRNA-1_1&gene=maker-NODE_61_length_78573_cov_15.1304_ID_121-snap-gene-0.41&CDS=1-2076
278	OG0000278	YER074W, YIL069C	augustus_masked-NODE_25_length_186291_cov_14.9916_ID_49-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_25_length_186291_cov_14.9916_ID_49-processed-gene-0.41&CDS=1-405
279	OG0000279	YER081W, YIL074C	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.7&CDS=1-1410
280	OG0000280	YER131W, YGL189C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.81&CDS=1-360
281	OG0000281	YER132C, YGL197W	genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-4.9-mRNA-1_1&gene=genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-4.9&CDS=1-4737
282	OG0000282	YER166W	genemark-NODE_42_length_123432_cov_14.0942_ID_83-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_42_length_123432_cov_14.0942_ID_83-processed-gene-0.14&CDS=1-4245, genemark-NODE_49_length_102097_cov_15.3621_ID_97-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_49_length_102097_cov_15.3621_ID_97-processed-gene-0.20&CDS=1-4968
283	OG0000283	YFL004W, YPL019C	genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.53&CDS=1-2679
284	OG0000284	YFL034C-A, YLR061W	genemark-NODE_61_length_78573_cov_15.1304_ID_121-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_61_length_78573_cov_15.1304_ID_121-processed-gene-0.3&CDS=1-348
285	OG0000285	YFL048C, YLR080W	genemark-NODE_63_length_75307_cov_16.2371_ID_125-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_63_length_75307_cov_16.2371_ID_125-processed-gene-0.27&CDS=1-1509
286	OG0000286	YFL050C, YOL130W	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.118&CDS=1-2340
287	OG0000287	YFR014C, YOL016C	augustus_masked-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.31&CDS=1-1287
288	OG0000288	YFR024C-A, YHR016C	snap_masked-NODE_38_length_127932_cov_18.8645_ID_75-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_38_length_127932_cov_18.8645_ID_75-processed-gene-0.17&CDS=1-1239
289	OG0000289	YFR031C-A, YIL018W	snap_masked-NODE_111_length_25209_cov_14.2495_ID_221-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_111_length_25209_cov_14.2495_ID_221-processed-gene-0.16&CDS=1-765
290	OG0000290	YFR053C, YGL253W	genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.245-mRNA-1_1&gene=genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.245&CDS=1-1443
291	OG0000291	YGL008C	genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-0.107&CDS=1-2691, genemark-NODE_36_length_131233_cov_14.1379_ID_71-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_36_length_131233_cov_14.1379_ID_71-processed-gene-0.30&CDS=1-2814
292	OG0000292	YGL031C, YGR148C	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-1.46&CDS=1-468
293	OG0000293	YGL049C, YGR162W	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-0.53&CDS=1-3186
294	OG0000294	YGL076C, YPL198W	genemark-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.20&CDS=1-729
295	OG0000295	YGL082W, YPL191C	genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.43&CDS=1-1374
296	OG0000296	YGL096W, YPL177C	genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.38&CDS=1-954
297	OG0000297	YGL133W, YPL216W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.43&CDS=1-3954
298	OG0000298	YGL135W, YPL220W	genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.4&CDS=1-651
299	OG0000299	YGL139W, YPL221W	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.158-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.158&CDS=1-2634
300	OG0000300	YGL162W, YPR009W	genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.186-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.186&CDS=1-1638
301	OG0000301	YGL202W	genemark-NODE_114_length_23374_cov_18.2674_ID_227-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_114_length_23374_cov_18.2674_ID_227-processed-gene-0.13&CDS=1-1437, genemark-NODE_92_length_41173_cov_14.4185_ID_183-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_92_length_41173_cov_14.4185_ID_183-processed-gene-0.51&CDS=1-1422
302	OG0000302	YGR009C, YMR017W	genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.89&CDS=1-1467
303	OG0000303	YGR010W, YLR328W	genemark-NODE_18_length_215947_cov_14.4674_ID_35-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_18_length_215947_cov_14.4674_ID_35-processed-gene-1.28&CDS=1-1563
304	OG0000304	YGR027C, YLR333C	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.82&CDS=1-324
305	OG0000305	YGR034W, YLR344W	genemark-NODE_80_length_47975_cov_14.1924_ID_159-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_80_length_47975_cov_14.1924_ID_159-processed-gene-0.53&CDS=1-381
306	OG0000306	YGR038W, YLR350W	genemark-NODE_63_length_75307_cov_16.2371_ID_125-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_63_length_75307_cov_16.2371_ID_125-processed-gene-0.30&CDS=1-618
307	OG0000307	YGR056W, YLR357W	genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.13&CDS=1-2808
308	OG0000308	YGR085C, YPR102C	genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.59&CDS=1-498
309	OG0000309	YGR092W, YPR111W	maker-NODE_33_length_151141_cov_14.8166_ID_65-snap-gene-0.131-mRNA-1_1&gene=maker-NODE_33_length_151141_cov_14.8166_ID_65-snap-gene-0.131&CDS=1-3351
310	OG0000310	YGR108W, YPR119W	genemark-NODE_66_length_72620_cov_17.7422_ID_131-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_66_length_72620_cov_17.7422_ID_131-processed-gene-0.64&CDS=1-1461
311	OG0000311	YGR118W, YPR132W	genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-3.83-mRNA-1_1&gene=genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-3.83&CDS=1-435
312	OG0000312	YGR121C, YPR138C	genemark-NODE_73_length_59078_cov_14.2134_ID_145-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_73_length_59078_cov_14.2134_ID_145-processed-gene-0.26&CDS=1-1452
313	OG0000313	YGR131W, YPR149W	genemark-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.90&CDS=1-510
314	OG0000314	YGR136W, YPR154W	genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.65&CDS=1-765
315	OG0000315	YGR138C, YPR156C	genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-0.70&CDS=1-1890
316	OG0000316	YGR141W, YPR157W	genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.0&CDS=1-1317
317	OG0000317	YGR187C	genemark-NODE_110_length_25569_cov_15.0279_ID_219-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_110_length_25569_cov_15.0279_ID_219-processed-gene-0.1&CDS=1-975, genemark-NODE_27_length_175026_cov_18.7202_ID_53-processed-gene-0.202-mRNA-1_1&gene=genemark-NODE_27_length_175026_cov_18.7202_ID_53-processed-gene-0.202&CDS=1-1122
318	OG0000318	YGR192C, YJR009C	genemark-NODE_55_length_93248_cov_14.6245_ID_109-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_55_length_93248_cov_14.6245_ID_109-processed-gene-0.70&CDS=1-1008
319	OG0000319	YGR201C	genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-0.111&CDS=1-660, genemark-NODE_31_length_152511_cov_13.74_ID_61-processed-gene-0.152-mRNA-1_1&gene=genemark-NODE_31_length_152511_cov_13.74_ID_61-processed-gene-0.152&CDS=1-651
320	OG0000320	YGR209C, YLR043C	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.74&CDS=1-516
321	OG0000321	YGR214W, YLR048W	genemark-NODE_124_length_15827_cov_14.9458_ID_247-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_124_length_15827_cov_14.9458_ID_247-processed-gene-0.14&CDS=1-789
322	OG0000322	YGR221C, YHR149C	genemark-NODE_69_length_63165_cov_14.9558_ID_137-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_69_length_63165_cov_14.9558_ID_137-processed-gene-0.9&CDS=1-2136
323	OG0000323	YGR235C	genemark-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-0.123&CDS=1-753, genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.55&CDS=1-672
324	OG0000324	YGR238C, YHR158C	genemark-NODE_104_length_31253_cov_15.1031_ID_207-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_104_length_31253_cov_15.1031_ID_207-processed-gene-0.30&CDS=1-3861
325	OG0000325	YGR241C, YHR161C	genemark-NODE_103_length_32069_cov_14.444_ID_205-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_103_length_32069_cov_14.444_ID_205-processed-gene-0.6&CDS=1-2121
326	OG0000326	YGR243W, YHR162W	maker-NODE_77_length_52231_cov_14.6279_ID_153-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_77_length_52231_cov_14.6279_ID_153-snap-gene-0.0&CDS=1-399
327	OG0000327	YGR248W, YHR163W	genemark-NODE_54_length_94023_cov_13.9242_ID_107-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_54_length_94023_cov_13.9242_ID_107-processed-gene-0.79&CDS=1-750
328	OG0000328	YGR254W, YHR174W	genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-1.57&CDS=1-1311
329	OG0000329	YGR283C, YMR310C	genemark-NODE_49_length_102097_cov_15.3621_ID_97-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_49_length_102097_cov_15.3621_ID_97-processed-gene-0.13&CDS=1-1212
330	OG0000330	YHL001W, YKL006W	genemark-NODE_77_length_52231_cov_14.6279_ID_153-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_77_length_52231_cov_14.6279_ID_153-processed-gene-0.63&CDS=1-396
331	OG0000331	YHL003C, YKL008C	genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-0.69&CDS=1-1239
332	OG0000332	YHL016C	genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.49&CDS=1-1959, genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-1.75&CDS=1-1983
333	OG0000333	YHL017W, YKL039W	genemark-NODE_107_length_28632_cov_14.8144_ID_213-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_107_length_28632_cov_14.8144_ID_213-processed-gene-0.7&CDS=1-1731
334	OG0000334	YHL036W	genemark-NODE_111_length_25209_cov_14.2495_ID_221-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_111_length_25209_cov_14.2495_ID_221-processed-gene-0.4&CDS=1-1692, genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-0.96&CDS=1-1599
335	OG0000335	YHR021C, YKL156W	snap_masked-NODE_11_length_237806_cov_15.2749_ID_21-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_11_length_237806_cov_15.2749_ID_21-processed-gene-0.32&CDS=1-246
336	OG0000336	YHR043C, YHR044C	genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.45&CDS=1-723
337	OG0000337	YHR104W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.142-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.142&CDS=1-957, genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.60&CDS=1-960
338	OG0000338	YHR115C, YNL116W	genemark-NODE_69_length_63165_cov_14.9558_ID_137-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_69_length_63165_cov_14.9558_ID_137-processed-gene-0.26&CDS=1-1704
339	OG0000339	YHR117W, YNL121C	genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.203-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.203&CDS=1-1812
340	OG0000340	YHR123W, YNL130C	snap_masked-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.79&CDS=1-1170
341	OG0000341	YHR131C, YNL144C	augustus_masked-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-0.27&CDS=1-2748
342	OG0000342	YHR132W-A, YNL157W	genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.47&CDS=1-369
343	OG0000343	YHR133C, YNL156C	genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.38&CDS=1-876
344	OG0000344	YHR203C, YJR145C	genemark-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-1.128&CDS=1-732
345	OG0000345	YHR209W	genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-1.3&CDS=1-957, genemark-NODE_74_length_56317_cov_14.3643_ID_147-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_74_length_56317_cov_14.3643_ID_147-processed-gene-0.67&CDS=1-372
346	OG0000346	YIL085C, YNL029C	genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.48&CDS=1-1911
347	OG0000347	YIL105C, YNL047C	genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.50&CDS=1-2181
348	OG0000348	YIL107C	genemark-NODE_109_length_25653_cov_14.9973_ID_217-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_109_length_25653_cov_14.9973_ID_217-processed-gene-0.24&CDS=1-2718, genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.215-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-1.215&CDS=1-2601
349	OG0000349	YIL111W, YNL052W	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.139&CDS=1-450
350	OG0000350	YIL113W, YNL053W	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.168-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.168&CDS=1-1518
351	OG0000351	YIL114C, YNL055C	genemark-NODE_31_length_152511_cov_13.74_ID_61-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_31_length_152511_cov_13.74_ID_61-processed-gene-0.137&CDS=1-852
352	OG0000352	YIL149C, YKR095W	augustus_masked-NODE_38_length_127932_cov_18.8645_ID_75-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_38_length_127932_cov_18.8645_ID_75-processed-gene-0.131&CDS=1-5883
353	OG0000353	YIL156W, YKR098C	maker-NODE_60_length_78788_cov_14.4425_ID_119-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_60_length_78788_cov_14.4425_ID_119-snap-gene-0.1&CDS=1-2970
354	OG0000354	YIR013C, YLR013W	maker-NODE_45_length_118229_cov_13.9598_ID_89-snap-gene-0.151-mRNA-1_1&gene=maker-NODE_45_length_118229_cov_13.9598_ID_89-snap-gene-0.151&CDS=1-1101
355	OG0000355	YIR031C, YNL117W	genemark-NODE_77_length_52231_cov_14.6279_ID_153-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_77_length_52231_cov_14.6279_ID_153-processed-gene-0.56&CDS=1-1668
356	OG0000356	YIR033W, YKL020C	genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_9_length_282344_cov_14.2153_ID_17-processed-gene-0.37&CDS=1-4047
357	OG0000357	YJL076W, YKR010C	genemark-NODE_50_length_98245_cov_14.8318_ID_99-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_50_length_98245_cov_14.8318_ID_99-processed-gene-0.104&CDS=1-3672
