	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034614_Saturnispora_silvae
425	OG0000425	YMR221C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.20&CDS=1-1536, snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.25&CDS=1-1536
426	OG0000426	YMR222C, YOR280C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.19&CDS=1-762
427	OG0000427	YMR230W, YOR293W	maker-NODE_26_length_60266_cov_16.5755_ID_51-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_26_length_60266_cov_16.5755_ID_51-snap-gene-0.1&CDS=1-363
428	OG0000428	YMR234W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.84&CDS=1-735, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.140-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.140&CDS=1-915
429	OG0000429	YMR242C, YOR312C	genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.220-mRNA-1_1&gene=genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.220&CDS=1-681
430	OG0000430	YMR253C, YPL264C	genemark-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.217-mRNA-1_1&gene=genemark-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.217&CDS=1-1122
431	OG0000431	YNL027W	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.148-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.148&CDS=1-1131, snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.72&CDS=1-948
432	OG0000432	YNL054W	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.125&CDS=1-2526, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.98&CDS=1-1317
433	OG0000433	YNL096C, YOR096W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.138-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.138&CDS=1-567
434	OG0000434	YNL098C, YOR101W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.98&CDS=1-777
435	OG0000435	YNL108C, YOR110W	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-2.75&CDS=1-1365
436	OG0000436	YNL271C	augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.153-mRNA-1_1&gene=augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.153&CDS=1-5133, snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.133&CDS=1-3411
437	OG0000437	YNL298W, YOL113W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.86&CDS=1-2244
438	OG0000438	YNL299W, YOL115W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.243-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.243&CDS=1-2169
439	OG0000439	YNL301C, YOL120C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.234-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.234&CDS=1-558
440	OG0000440	YNL302C, YOL121C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.233-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.233&CDS=1-435
441	OG0000441	YNL320W	genemark-NODE_30_length_35442_cov_24.5389_ID_59-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_30_length_35442_cov_24.5389_ID_59-processed-gene-0.14&CDS=1-858, maker-NODE_32_length_22809_cov_27.0026_ID_63-snap-gene-0.8-mRNA-1_1&gene=maker-NODE_32_length_22809_cov_27.0026_ID_63-snap-gene-0.8&CDS=1-429
442	OG0000442	YOR126C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.132&CDS=1-744, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.133&CDS=1-861
443	OG0000443	YOR237W, YPL145C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.157-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.157&CDS=1-1254
444	OG0000444	YOR256C, YPL176C	genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.103&CDS=1-2481
445	OG0000445	YOR270C	augustus_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.72&CDS=1-3426, snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.50&CDS=1-2442
446	OG0000446	YOR285W, YOR286W	maker-NODE_1_length_1002083_cov_15.8003_ID_1-augustus-gene-0.143-mRNA-1_1&gene=maker-NODE_1_length_1002083_cov_15.8003_ID_1-augustus-gene-0.143&CDS=1-1404
447	OG0000447	YOR367W, YPL242C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.51-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.51&CDS=1-5193
448	OG0000448	YPL203W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.88&CDS=1-1050, snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.166-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.166&CDS=1-1314
449	OG0000449	YPR181C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.99-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.99&CDS=1-2226, snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.109&CDS=1-2340
450	OG0000450	YAL002W	augustus_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.28&CDS=1-3906
451	OG0000451	YAL003W	maker-NODE_11_length_314998_cov_16.4125_ID_21-snap-gene-0.80-mRNA-1_1&gene=maker-NODE_11_length_314998_cov_16.4125_ID_21-snap-gene-0.80&CDS=1-627
452	OG0000452	YAL004W	maker-NODE_7_length_405706_cov_16.1032_ID_13-snap-gene-2.86-mRNA-1_1&gene=maker-NODE_7_length_405706_cov_16.1032_ID_13-snap-gene-2.86&CDS=1-396
453	OG0000453	YAL009W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.116&CDS=1-942
454	OG0000454	YAL010C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.161&CDS=1-1545
455	OG0000455	YAL011W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.74&CDS=1-2349
456	OG0000456	YAL013W	augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.148-mRNA-1_1&gene=augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.148&CDS=1-906
457	OG0000457	YAL016W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.84&CDS=1-2874
458	OG0000458	YAL019W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.115&CDS=1-4278
459	OG0000459	YAL020C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.160&CDS=1-1077
460	OG0000460	YAL021C	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.18&CDS=1-4971
461	OG0000461	YAL022C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.166-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.166&CDS=1-1359
462	OG0000462	YAL023C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.86&CDS=1-2268
463	OG0000463	YAL024C	augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.25&CDS=1-3924
464	OG0000464	YAL025C	maker-NODE_19_length_227220_cov_17.0149_ID_37-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_19_length_227220_cov_17.0149_ID_37-augustus-gene-1.3&CDS=1-1824
465	OG0000465	YAL033W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.56&CDS=1-444
466	OG0000466	YAL034W-A	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.130&CDS=1-582
467	OG0000467	YAL035W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.71-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.71&CDS=1-2910
468	OG0000468	YAL036C	genemark-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.218-mRNA-1_1&gene=genemark-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.218&CDS=1-1389
469	OG0000469	YAL038W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.223-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.223&CDS=1-1506
470	OG0000470	YAL039C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.181-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.181&CDS=1-801
471	OG0000471	YAL042W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.89&CDS=1-1221
472	OG0000472	YAL043C	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.57&CDS=1-2073
473	OG0000473	YAL044C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.99&CDS=1-480
474	OG0000474	YAL044W-A	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.122&CDS=1-288
475	OG0000475	YAL048C	augustus_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.39&CDS=1-2631
476	OG0000476	YAL049C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.112&CDS=1-753
477	OG0000477	YAL053W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.69&CDS=1-2226
478	OG0000478	YAL058W	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.149&CDS=1-1656
479	OG0000479	YAL059W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.107-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.107&CDS=1-600
480	OG0000480	YAL060W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.72-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.72&CDS=1-1134
481	OG0000481	YAR003W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.90&CDS=1-1317
482	OG0000482	YAR007C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.88&CDS=1-1821
483	OG0000483	YAR008W	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.34-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-2.34&CDS=1-1230
484	OG0000484	YAR014C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.84&CDS=1-1281
485	OG0000485	YAR015W	genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.131-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.131&CDS=1-912
486	OG0000486	YAR018C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.85&CDS=1-1209
487	OG0000487	YBL001C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.232-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.232&CDS=1-336
488	OG0000488	YBL004W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.0&CDS=1-7674
489	OG0000489	YBL007C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.8-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.8&CDS=1-3546
490	OG0000490	YBL008W	snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.95&CDS=1-2586
491	OG0000491	YBL011W	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.205-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.205&CDS=1-2121
492	OG0000492	YBL013W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.257-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.257&CDS=1-1026
493	OG0000493	YBL015W	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.50&CDS=1-1569
494	OG0000494	YBL016W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.61&CDS=1-1050
495	OG0000495	YBL019W	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.83&CDS=1-1662
496	OG0000496	YBL021C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.179-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.179&CDS=1-336
497	OG0000497	YBL022C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.105&CDS=1-3423
498	OG0000498	YBL023C	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.104&CDS=1-2655
499	OG0000499	YBL024W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.49&CDS=1-2064
500	OG0000500	YBL029W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.87-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.87&CDS=1-1032
501	OG0000501	YBL032W	genemark-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.264-mRNA-1_1&gene=genemark-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.264&CDS=1-996
502	OG0000502	YBL033C	snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.59&CDS=1-954
503	OG0000503	YBL034C	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.205-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.205&CDS=1-3711
504	OG0000504	YBL035C	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.100&CDS=1-1872
505	OG0000505	YBL036C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.27-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.27&CDS=1-726
506	OG0000506	YBL038W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.129&CDS=1-621
507	OG0000507	YBL039C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.203-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.203&CDS=1-1725
508	OG0000508	YBL040C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.72&CDS=1-636
509	OG0000509	YBL041W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.104&CDS=1-687
510	OG0000510	YBL045C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.111&CDS=1-1326
511	OG0000511	YBL047C	genemark-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.197-mRNA-1_1&gene=genemark-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.197&CDS=1-3882
512	OG0000512	YBL049W	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.35&CDS=1-810
513	OG0000513	YBL050W	augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.52&CDS=1-894
514	OG0000514	YBL051C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.32&CDS=1-1476
515	OG0000515	YBL054W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.62&CDS=1-459
516	OG0000516	YBL055C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.61&CDS=1-1065
517	OG0000517	YBL057C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.59&CDS=1-498
518	OG0000518	YBL058W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-0.30&CDS=1-1176
519	OG0000519	YBL059C-A	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.69&CDS=1-318
520	OG0000520	YBL061C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.188-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.188&CDS=1-1386
521	OG0000521	YBL064C	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.96&CDS=1-711
522	OG0000522	YBL066C	genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.54&CDS=1-2619
523	OG0000523	YBL071W-A	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.126&CDS=1-222
524	OG0000524	YBL076C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.29-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.29&CDS=1-3228
525	OG0000525	YBL078C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.154-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.154&CDS=1-372
526	OG0000526	YBL080C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.205-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.205&CDS=1-1503
527	OG0000527	YBL082C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.72-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.72&CDS=1-1782
528	OG0000528	YBL084C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.113&CDS=1-2097
529	OG0000529	YBL086C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.186-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.186&CDS=1-1155
530	OG0000530	YBL088C	snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.32&CDS=1-8826
531	OG0000531	YBL091C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.114&CDS=1-1128
532	OG0000532	YBL092W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.0-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.0&CDS=1-390
533	OG0000533	YBL093C	genemark-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.128&CDS=1-423
