	OrthologID	Saccharomyces_cerevisiae	yHAB133_Kazachstania_unispora
2548	OG0002548	YKL141W	augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-1.219-mRNA-1_1&gene=augustus_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-1.219&CDS=1-594
2549	OG0002549	YKL142W	augustus_masked-NODE_109_length_15206_cov_39.7968_ID_217-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_109_length_15206_cov_39.7968_ID_217-processed-gene-0.15&CDS=1-726
2550	OG0002550	YKL143W	augustus_masked-NODE_59_length_71193_cov_31.6428_ID_117-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_59_length_71193_cov_31.6428_ID_117-processed-gene-0.16&CDS=1-1350
2551	OG0002551	YKL144C	augustus_masked-NODE_59_length_71193_cov_31.6428_ID_117-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_59_length_71193_cov_31.6428_ID_117-processed-gene-0.1&CDS=1-618
2552	OG0002552	YKL145W	augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.22&CDS=1-1446
2553	OG0002553	YKL146W	augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.19&CDS=1-2073
2554	OG0002554	YKL148C	augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_56_length_72755_cov_31.038_ID_111-processed-gene-0.25&CDS=1-1968
2555	OG0002555	YKL149C	genemark-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.34&CDS=1-1254
2556	OG0002556	YKL150W	augustus_masked-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.17&CDS=1-930
2557	OG0002557	YKL151C	augustus_masked-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.22&CDS=1-1035
2558	OG0002558	YKL152C	augustus_masked-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_90_length_29246_cov_34.7216_ID_179-processed-gene-0.21&CDS=1-741
2559	OG0002559	YKL154W	snap_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.198&CDS=1-834
2560	OG0002560	YKL155C	augustus_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.162&CDS=1-1455
2561	OG0002561	YKL159C	snap_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.195-mRNA-1_1&gene=snap_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.195&CDS=1-711
2562	OG0002562	YKL160W	augustus_masked-NODE_83_length_36406_cov_57.998_ID_165-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_83_length_36406_cov_57.998_ID_165-processed-gene-0.11&CDS=1-462
2563	OG0002563	YKL162C	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.95&CDS=1-1509
2564	OG0002564	YKL165C	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.24&CDS=1-2664
2565	OG0002565	YKL170W	snap_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.42&CDS=1-414
2566	OG0002566	YKL171W	snap_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.41&CDS=1-1482
2567	OG0002567	YKL172W	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.10&CDS=1-1239
2568	OG0002568	YKL173W	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.9&CDS=1-2796
2569	OG0002569	YKL174C	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.22&CDS=1-2034
2570	OG0002570	YKL175W	maker-NODE_53_length_76618_cov_31.5693_ID_105-snap-gene-0.65-mRNA-1_1&gene=maker-NODE_53_length_76618_cov_31.5693_ID_105-snap-gene-0.65&CDS=1-1644
2571	OG0002571	YKL176C	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.21&CDS=1-2682
2572	OG0002572	YKL178C	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.20&CDS=1-1434
2573	OG0002573	YKL179C	augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_53_length_76618_cov_31.5693_ID_105-processed-gene-0.19&CDS=1-2097
2574	OG0002574	YKL181W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.61&CDS=1-1293
2575	OG0002575	YKL182W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.123&CDS=1-6132
2576	OG0002576	YKL183W	snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.11&CDS=1-873
2577	OG0002577	YKL184W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.59&CDS=1-1407
2578	OG0002578	YKL185W	snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.9&CDS=1-1677
2579	OG0002579	YKL186C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.80&CDS=1-519
2580	OG0002580	YKL188C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.57&CDS=1-2700
2581	OG0002581	YKL189W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.54&CDS=1-1149
2582	OG0002582	YKL190W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.126&CDS=1-525
2583	OG0002583	YKL191W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.52&CDS=1-1764
2584	OG0002584	YKL192C	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.52&CDS=1-432
2585	OG0002585	YKL193C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.56&CDS=1-1038
2586	OG0002586	YKL194C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.55&CDS=1-1368
2587	OG0002587	YKL195W	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.36&CDS=1-984
2588	OG0002588	YKL196C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.73&CDS=1-600
2589	OG0002589	YKL197C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.60&CDS=1-3078
2590	OG0002590	YKL205W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.38&CDS=1-3336
2591	OG0002591	YKL206C	snap_masked-NODE_20_length_172799_cov_34.6786_ID_39-processed-gene-0.205-mRNA-1_1&gene=snap_masked-NODE_20_length_172799_cov_34.6786_ID_39-processed-gene-0.205&CDS=1-867
2592	OG0002592	YKL207W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.34&CDS=1-795
2593	OG0002593	YKL209C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.53&CDS=1-3828
2594	OG0002594	YKL210W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.32&CDS=1-3063
2595	OG0002595	YKL211C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.52&CDS=1-1461
2596	OG0002596	YKL212W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.30&CDS=1-1896
2597	OG0002597	YKL213C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.51&CDS=1-2184
2598	OG0002598	YKL214C	maker-NODE_15_length_210461_cov_35.6907_ID_29-augustus-gene-0.97-mRNA-1_1&gene=maker-NODE_15_length_210461_cov_35.6907_ID_29-augustus-gene-0.97&CDS=1-576
2599	OG0002599	YKL215C	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.49&CDS=1-3858
2600	OG0002600	YKL216W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.39&CDS=1-948
2601	OG0002601	YKR001C	augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.2&CDS=1-2220
2602	OG0002602	YKR002W	augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.32&CDS=1-1710
2603	OG0002603	YKR005C	snap_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.56&CDS=1-1788
2604	OG0002604	YKR006C	snap_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.55&CDS=1-648
2605	OG0002605	YKR007W	augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.30&CDS=1-546
2606	OG0002606	YKR008W	augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_31_length_128969_cov_31.8844_ID_61-processed-gene-0.29&CDS=1-1803
2607	OG0002607	YKR009C	maker-NODE_22_length_169416_cov_32.5641_ID_43-augustus-gene-0.74-mRNA-1_1&gene=maker-NODE_22_length_169416_cov_32.5641_ID_43-augustus-gene-0.74&CDS=1-4410
2608	OG0002608	YKR011C	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.78&CDS=1-1068
2609	OG0002609	YKR014C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.130&CDS=1-645
2610	OG0002610	YKR016W	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.103&CDS=1-1674
2611	OG0002611	YKR017C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.129&CDS=1-1710
2612	OG0002612	YKR018C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.128&CDS=1-2331
2613	OG0002613	YKR020W	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.102&CDS=1-360
2614	OG0002614	YKR022C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.127&CDS=1-912
2615	OG0002615	YKR023W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.124&CDS=1-1566
2616	OG0002616	YKR024C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.152&CDS=1-2244
2617	OG0002617	YKR025W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.125&CDS=1-837
2618	OG0002618	YKR026C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.153&CDS=1-918
2619	OG0002619	YKR029C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.123&CDS=1-2244
2620	OG0002620	YKR031C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.122&CDS=1-4905
2621	OG0002621	YKR034W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.151&CDS=1-1245
2622	OG0002622	YKR035W-A	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.97&CDS=1-606
2623	OG0002623	YKR037C	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.66&CDS=1-789
2624	OG0002624	YKR038C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.118&CDS=1-1161
2625	OG0002625	YKR039W	augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.70&CDS=1-1803
2626	OG0002626	YKR043C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.117&CDS=1-813
2627	OG0002627	YKR044W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.148&CDS=1-1431
2628	OG0002628	YKR045C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.116&CDS=1-840
2629	OG0002629	YKR046C	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.64&CDS=1-903
2630	OG0002630	YKR048C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.114&CDS=1-1368
2631	OG0002631	YKR049C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.113&CDS=1-411
2632	OG0002632	YKR051W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.146&CDS=1-1209
2633	OG0002633	YKR054C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.110&CDS=1-10815
2634	OG0002634	YKR055W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.145&CDS=1-801
2635	OG0002635	YKR056W	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.91&CDS=1-1680
2636	OG0002636	YKR060W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.141&CDS=1-831
2637	OG0002637	YKR062W	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.139&CDS=1-996
2638	OG0002638	YKR063C	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.56&CDS=1-1548
2639	OG0002639	YKR064W	snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.85&CDS=1-2820
2640	OG0002640	YKR065C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.107&CDS=1-597
2641	OG0002641	YKR066C	augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_33_length_125176_cov_31.9344_ID_65-processed-gene-0.106&CDS=1-1074
2642	OG0002642	YKR067W	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.94&CDS=1-2226
2643	OG0002643	YKR068C	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.68&CDS=1-633
2644	OG0002644	YKR069W	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.93&CDS=1-2685
2645	OG0002645	YKR071C	augustus_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.123&CDS=1-996
2646	OG0002646	YKR074W	snap_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.212-mRNA-1_1&gene=snap_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.212&CDS=1-453
2647	OG0002647	YKR076W	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.69&CDS=1-1107
2648	OG0002648	YKR079C	snap_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.42&CDS=1-2595
2649	OG0002649	YKR080W	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.71&CDS=1-969
2650	OG0002650	YKR081C	augustus_masked-NODE_29_length_137972_cov_44.9543_ID_57-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_29_length_137972_cov_44.9543_ID_57-processed-gene-0.36&CDS=1-1044
2651	OG0002651	YKR082W	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.72&CDS=1-3540
2652	OG0002652	YKR083C	augustus_masked-NODE_88_length_29706_cov_31.7398_ID_175-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_88_length_29706_cov_31.7398_ID_175-processed-gene-0.19&CDS=1-357
2653	OG0002653	YKR084C	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.98&CDS=1-1854
2654	OG0002654	YKR085C	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.99&CDS=1-639
2655	OG0002655	YKR086W	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.74&CDS=1-3276
2656	OG0002656	YKR087C	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.100&CDS=1-1968
2657	OG0002657	YKR092C	augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_28_length_139215_cov_36.6886_ID_55-processed-gene-0.102&CDS=1-1212
