	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041829_Debaryomyces_fabryi
700	OG0000700	YBR282W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.31&CDS=1-495
701	OG0000701	YBR283C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.23&CDS=1-2100
702	OG0000702	YBR286W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.18-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.18&CDS=1-1608
703	OG0000703	YBR287W	maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-3.102-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-3.102&CDS=1-2061
704	OG0000704	YBR288C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-4.98&CDS=1-1572
705	OG0000705	YBR290W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.142-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.142&CDS=1-1215
706	OG0000706	YBR291C	maker-NODE_2_length_1055133_cov_10.9579_ID_2135-augustus-gene-6.1-mRNA-1_1&gene=maker-NODE_2_length_1055133_cov_10.9579_ID_2135-augustus-gene-6.1&CDS=1-888
707	OG0000707	YBR293W	maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-6.222-mRNA-1_1&gene=maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-6.222&CDS=1-3279
708	OG0000708	YBR296C	augustus_masked-NODE_23_length_48617_cov_20.1129_ID_14123-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_23_length_48617_cov_20.1129_ID_14123-processed-gene-0.58&CDS=1-1752
709	OG0000709	YCL004W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.51-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.51&CDS=1-1623
710	OG0000710	YCL005W-A	augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.107&CDS=1-210
711	OG0000711	YCL008C	augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.92&CDS=1-1488
712	OG0000712	YCL009C	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-5.91&CDS=1-909
713	OG0000713	YCL014W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.50-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.50&CDS=1-6243
714	OG0000714	YCL017C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.23&CDS=1-2625
715	OG0000715	YCL027W	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.30&CDS=1-1248
716	OG0000716	YCL029C	maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-0.138-mRNA-1_1&gene=maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-0.138&CDS=1-1641
717	OG0000717	YCL030C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-4.45-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-4.45&CDS=1-2586
718	OG0000718	YCL031C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-3.130-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-3.130&CDS=1-1671
719	OG0000719	YCL032W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-1.130&CDS=1-1302
720	OG0000720	YCL034W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-6.40-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-6.40&CDS=1-1314
721	OG0000721	YCL039W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.160-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.160&CDS=1-2244
722	OG0000722	YCL043C	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.130-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.130&CDS=1-1632
723	OG0000723	YCL044C	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-4.126&CDS=1-1023
724	OG0000724	YCL045C	snap_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-6.47-mRNA-1_1&gene=snap_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-6.47&CDS=1-2763
725	OG0000725	YCL054W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-3.125&CDS=1-2493
726	OG0000726	YCL055W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.146-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.146&CDS=1-1194
727	OG0000727	YCL057C-A	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.124&CDS=1-246
728	OG0000728	YCL059C	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.19-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.19&CDS=1-1086
729	OG0000729	YCL061C	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.38-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.38&CDS=1-3750
730	OG0000730	YCR002C	snap_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.85&CDS=1-2259
731	OG0000731	YCR003W	maker-NODE_18_length_150317_cov_11.9441_ID_3603-augustus-gene-0.231-mRNA-1_1&gene=maker-NODE_18_length_150317_cov_11.9441_ID_3603-augustus-gene-0.231&CDS=1-2358
732	OG0000732	YCR008W	snap_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.139-mRNA-1_1&gene=snap_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.139&CDS=1-1977
733	OG0000733	YCR009C	augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.115&CDS=1-795
734	OG0000734	YCR011C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.41-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.41&CDS=1-6888
735	OG0000735	YCR012W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.38&CDS=1-1248
736	OG0000736	YCR015C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.55&CDS=1-840
737	OG0000737	YCR016W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.38&CDS=1-1104
738	OG0000738	YCR017C	genemark-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-1.125-mRNA-1_1&gene=genemark-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-1.125&CDS=1-2895
739	OG0000739	YCR019W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.50&CDS=1-1047
740	OG0000740	YCR020C	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-6.174-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-6.174&CDS=1-696
741	OG0000741	YCR021C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.52&CDS=1-1026
742	OG0000742	YCR023C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.141-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.141&CDS=1-1848
743	OG0000743	YCR024C	snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.72-mRNA-1_1&gene=snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.72&CDS=1-1494
744	OG0000744	YCR028C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.147&CDS=1-1440
745	OG0000745	YCR028C-A	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.64&CDS=1-408
746	OG0000746	YCR030C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-0.40&CDS=1-3012
747	OG0000747	YCR032W	augustus_masked-NODE_20_length_126166_cov_9.70033_ID_4056-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_20_length_126166_cov_9.70033_ID_4056-processed-gene-0.34&CDS=1-8808
748	OG0000748	YCR033W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.5-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.5&CDS=1-3543
749	OG0000749	YCR034W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.8-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.8&CDS=1-1005
750	OG0000750	YCR035C	augustus_masked-NODE_20_length_126166_cov_9.70033_ID_4056-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_20_length_126166_cov_9.70033_ID_4056-processed-gene-0.35&CDS=1-1041
751	OG0000751	YCR036W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.30-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.30&CDS=1-1005
752	OG0000752	YCR042C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.47&CDS=1-8844
753	OG0000753	YCR044C	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.167-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.167&CDS=1-1077
754	OG0000754	YCR045C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.34&CDS=1-1200
755	OG0000755	YCR046C	maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-4.167-mRNA-1_1&gene=maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-4.167&CDS=1-603
756	OG0000756	YCR047C	maker-NODE_7_length_751370_cov_14.0062_ID_3727-snap-gene-4.115-mRNA-1_1&gene=maker-NODE_7_length_751370_cov_14.0062_ID_3727-snap-gene-4.115&CDS=1-4398
757	OG0000757	YCR051W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.152-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.152&CDS=1-669
758	OG0000758	YCR053W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-0.130&CDS=1-1560
759	OG0000759	YCR054C	maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-0.2&CDS=1-3051
760	OG0000760	YCR057C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.36&CDS=1-2787
761	OG0000761	YCR059C	snap_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.87&CDS=1-903
762	OG0000762	YCR060W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.57-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.57&CDS=1-972
763	OG0000763	YCR061W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.125&CDS=1-1833
764	OG0000764	YCR063W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.122-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.122&CDS=1-453
765	OG0000765	YCR065W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.141&CDS=1-1773
766	OG0000766	YCR066W	snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.84-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.84&CDS=1-1485
767	OG0000767	YCR068W	maker-NODE_2_length_1055133_cov_10.9579_ID_2135-augustus-gene-7.0-mRNA-1_1&gene=maker-NODE_2_length_1055133_cov_10.9579_ID_2135-augustus-gene-7.0&CDS=1-2649
768	OG0000768	YCR071C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.17&CDS=1-381
769	OG0000769	YCR072C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.19&CDS=1-1557
770	OG0000770	YCR077C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.15-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.15&CDS=1-2505
771	OG0000771	YCR079W	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-2.149&CDS=1-1341
772	OG0000772	YCR084C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.7&CDS=1-1818
773	OG0000773	YCR086W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.6&CDS=1-882
774	OG0000774	YCR087C-A	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.12&CDS=1-465
775	OG0000775	YCR088W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.28&CDS=1-2046
776	OG0000776	YCR090C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-6.36-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-6.36&CDS=1-486
777	OG0000777	YCR091W	augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.93&CDS=1-2490
778	OG0000778	YCR092C	snap_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.15&CDS=1-3084
779	OG0000779	YCR093W	maker-NODE_12_length_444481_cov_14.6249_ID_3069-augustus-gene-1.150-mRNA-1_1&gene=maker-NODE_12_length_444481_cov_14.6249_ID_3069-augustus-gene-1.150&CDS=1-6648
780	OG0000780	YCR095C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.112&CDS=1-1470
781	OG0000781	YCR097W	genemark-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-3.85-mRNA-1_1&gene=genemark-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-3.85&CDS=1-519
782	OG0000782	YCR098C	augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.109&CDS=1-1548
783	OG0000783	YCR106W, YLL054C	
784	OG0000784	YDL001W	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.63&CDS=1-1248
785	OG0000785	YDL002C	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.64&CDS=1-936
786	OG0000786	YDL003W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-0.120&CDS=1-1734
787	OG0000787	YDL004W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-0.99&CDS=1-480
788	OG0000788	YDL006W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-1.17&CDS=1-1086
789	OG0000789	YDL007W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.31&CDS=1-1767
790	OG0000790	YDL008W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-0.125&CDS=1-435
791	OG0000791	YDL013W	genemark-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-1.119&CDS=1-1218
792	OG0000792	YDL014W	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-1.25&CDS=1-975
793	OG0000793	YDL015C	augustus_masked-NODE_26_length_44670_cov_16.8343_ID_11604-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_26_length_44670_cov_16.8343_ID_11604-processed-gene-0.7&CDS=1-948
794	OG0000794	YDL017W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.45-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.45&CDS=1-1791
795	OG0000795	YDL025C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.58-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.58&CDS=1-1752
796	OG0000796	YDL028C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.47&CDS=1-2484
797	OG0000797	YDL029W	maker-NODE_4_length_879252_cov_12.1493_ID_2583-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_4_length_879252_cov_12.1493_ID_2583-augustus-gene-3.6&CDS=1-1176
798	OG0000798	YDL031W	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.40&CDS=1-2799
799	OG0000799	YDL033C	snap_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.257-mRNA-1_1&gene=snap_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.257&CDS=1-1155
800	OG0000800	YDL040C	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.144&CDS=1-2340
801	OG0000801	YDL045C	maker-NODE_9_length_707241_cov_11.8917_ID_2769-snap-gene-5.47-mRNA-1_1&gene=maker-NODE_9_length_707241_cov_11.8917_ID_2769-snap-gene-5.47&CDS=1-1611
802	OG0000802	YDL045W-A	genemark-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-4.76-mRNA-1_1&gene=genemark-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-4.76&CDS=1-3393
803	OG0000803	YDL047W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.10&CDS=1-942
804	OG0000804	YDL054C	maker-NODE_14_length_271302_cov_16.67_ID_4278-snap-gene-1.287-mRNA-1_1&gene=maker-NODE_14_length_271302_cov_16.67_ID_4278-snap-gene-1.287&CDS=1-1512
805	OG0000805	YDL055C	augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-1.231-mRNA-1_1&gene=augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-1.231&CDS=1-1086
806	OG0000806	YDL058W	maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-6.43-mRNA-1_1&gene=maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-6.43&CDS=1-6051
807	OG0000807	YDL059C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.35-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.35&CDS=1-588
808	OG0000808	YDL060W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-2.137&CDS=1-2328
809	OG0000809	YDL063C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-2.119&CDS=1-1956
810	OG0000810	YDL064W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-2.139&CDS=1-474
