	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034622_Pichia_occidentalis
845	OG0000845	YDL212W	augustus_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.212-mRNA-1_1&gene=augustus_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.212&CDS=1-672
846	OG0000846	YDL213C	snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-2.66-mRNA-1_1&gene=snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-2.66&CDS=1-723
847	OG0000847	YDL215C	snap_masked-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.71&CDS=1-3096
848	OG0000848	YDL216C	genemark-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.93&CDS=1-1287
849	OG0000849	YDL217C	snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.129&CDS=1-564
850	OG0000850	YDL219W	snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.165&CDS=1-483
851	OG0000851	YDL225W	snap_masked-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.91&CDS=1-1827
852	OG0000852	YDL226C	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-1.113-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-1.113&CDS=1-1101
853	OG0000853	YDL230W	genemark-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.45&CDS=1-903
854	OG0000854	YDL233W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.216-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.216&CDS=1-2877
855	OG0000855	YDL234C	snap_masked-NODE_17_length_177823_cov_14.5037_ID_33-processed-gene-0.227-mRNA-1_1&gene=snap_masked-NODE_17_length_177823_cov_14.5037_ID_33-processed-gene-0.227&CDS=1-2229
856	OG0000856	YDL235C	snap_masked-NODE_54_length_70433_cov_14.1979_ID_107-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_54_length_70433_cov_14.1979_ID_107-processed-gene-0.97&CDS=1-447
857	OG0000857	YDL236W	genemark-NODE_54_length_70433_cov_14.1979_ID_107-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_54_length_70433_cov_14.1979_ID_107-processed-gene-0.31&CDS=1-900
858	OG0000858	YDL237W	genemark-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.51&CDS=1-1167
859	OG0000859	YDL238C	snap_masked-NODE_24_length_154291_cov_16.9242_ID_47-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_24_length_154291_cov_16.9242_ID_47-processed-gene-0.27&CDS=1-1467
860	OG0000860	YDR002W	snap_masked-NODE_109_length_12130_cov_20.2145_ID_217-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_109_length_12130_cov_20.2145_ID_217-processed-gene-0.11&CDS=1-603
861	OG0000861	YDR004W	genemark-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.42&CDS=1-2748
862	OG0000862	YDR006C	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-0.92&CDS=1-2178
863	OG0000863	YDR007W	genemark-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-0.66&CDS=1-729
864	OG0000864	YDR013W	maker-NODE_10_length_288871_cov_13.1341_ID_19-snap-gene-1.272-mRNA-1_1&gene=maker-NODE_10_length_288871_cov_13.1341_ID_19-snap-gene-1.272&CDS=1-591
865	OG0000865	YDR017C	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.198-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.198&CDS=1-3054
866	OG0000866	YDR020C	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.3&CDS=1-789
867	OG0000867	YDR021W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.6&CDS=1-1188
868	OG0000868	YDR023W	augustus_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.95&CDS=1-2112
869	OG0000869	YDR026C	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.31&CDS=1-2895
870	OG0000870	YDR027C	genemark-NODE_101_length_15491_cov_19.3349_ID_201-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_101_length_15491_cov_19.3349_ID_201-processed-gene-0.5&CDS=1-3486
871	OG0000871	YDR028C	snap_masked-NODE_66_length_46008_cov_17.6833_ID_131-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_66_length_46008_cov_17.6833_ID_131-processed-gene-0.19&CDS=1-3264
872	OG0000872	YDR031W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.241-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.241&CDS=1-333
873	OG0000873	YDR034C	snap_masked-NODE_73_length_39020_cov_12.5932_ID_145-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_73_length_39020_cov_12.5932_ID_145-processed-gene-0.8&CDS=1-1746
874	OG0000874	YDR035W	snap_masked-NODE_41_length_97040_cov_14.4426_ID_81-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_41_length_97040_cov_14.4426_ID_81-processed-gene-0.27&CDS=1-1113
875	OG0000875	YDR036C	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-0.8&CDS=1-1587
876	OG0000876	YDR037W	snap_masked-NODE_106_length_12740_cov_13.4534_ID_211-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_106_length_12740_cov_13.4534_ID_211-processed-gene-0.22&CDS=1-1758
877	OG0000877	YDR041W	snap_masked-NODE_106_length_12740_cov_13.4534_ID_211-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_106_length_12740_cov_13.4534_ID_211-processed-gene-0.21&CDS=1-882
878	OG0000878	YDR043C	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-2.39&CDS=1-957
879	OG0000879	YDR044W	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-2.38&CDS=1-966
880	OG0000880	YDR045C	snap_masked-NODE_12_length_279119_cov_14.1565_ID_23-processed-gene-1.169-mRNA-1_1&gene=snap_masked-NODE_12_length_279119_cov_14.1565_ID_23-processed-gene-1.169&CDS=1-336
881	OG0000881	YDR047W	genemark-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.82&CDS=1-1077
882	OG0000882	YDR049W	snap_masked-NODE_12_length_279119_cov_14.1565_ID_23-processed-gene-1.216-mRNA-1_1&gene=snap_masked-NODE_12_length_279119_cov_14.1565_ID_23-processed-gene-1.216&CDS=1-1860
883	OG0000883	YDR050C	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.169-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.169&CDS=1-747
884	OG0000884	YDR052C	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.153&CDS=1-2811
885	OG0000885	YDR054C	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.152&CDS=1-711
886	OG0000886	YDR057W	genemark-NODE_63_length_54474_cov_15.5768_ID_125-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_63_length_54474_cov_15.5768_ID_125-processed-gene-0.11&CDS=1-1185
887	OG0000887	YDR058C	snap_masked-NODE_87_length_28018_cov_15.8316_ID_173-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_87_length_28018_cov_15.8316_ID_173-processed-gene-0.10&CDS=1-1011
888	OG0000888	YDR060W	snap_masked-NODE_58_length_64673_cov_21.4945_ID_115-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_58_length_64673_cov_21.4945_ID_115-processed-gene-0.62&CDS=1-3270
889	OG0000889	YDR061W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.22&CDS=1-1578
890	OG0000890	YDR062W	genemark-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.132-mRNA-1_1&gene=genemark-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.132&CDS=1-1713
891	OG0000891	YDR063W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.111&CDS=1-420
892	OG0000892	YDR064W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.128-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.128&CDS=1-453
893	OG0000893	YDR067C	snap_masked-NODE_36_length_110931_cov_16.3616_ID_71-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_36_length_110931_cov_16.3616_ID_71-processed-gene-0.1&CDS=1-609
894	OG0000894	YDR071C	snap_masked-NODE_36_length_110931_cov_16.3616_ID_71-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_36_length_110931_cov_16.3616_ID_71-processed-gene-0.2&CDS=1-750
895	OG0000895	YDR072C	genemark-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.114&CDS=1-1125
896	OG0000896	YDR074W	snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.26&CDS=1-2562
897	OG0000897	YDR075W	genemark-NODE_45_length_93823_cov_19.417_ID_89-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_45_length_93823_cov_19.417_ID_89-processed-gene-0.126&CDS=1-1014
898	OG0000898	YDR079C-A	augustus_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.34&CDS=1-228
899	OG0000899	YDR079W	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.151&CDS=1-342
900	OG0000900	YDR080W	snap_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.43&CDS=1-2979
901	OG0000901	YDR083W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.11&CDS=1-1239
902	OG0000902	YDR084C	snap_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.55&CDS=1-609
903	OG0000903	YDR086C	genemark-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.72&CDS=1-1521
904	OG0000904	YDR087C	snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.20&CDS=1-852
905	OG0000905	YDR088C	snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.43&CDS=1-1128
906	OG0000906	YDR089W	genemark-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-2.56-mRNA-1_1&gene=genemark-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-2.56&CDS=1-2838
907	OG0000907	YDR090C	snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.45&CDS=1-780
908	OG0000908	YDR091C	snap_masked-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.31&CDS=1-1824
909	OG0000909	YDR092W	maker-NODE_5_length_351971_cov_13.5911_ID_9-snap-gene-2.87-mRNA-1_1&gene=maker-NODE_5_length_351971_cov_13.5911_ID_9-snap-gene-2.87&CDS=1-450
910	OG0000910	YDR097C	genemark-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.172-mRNA-1_1&gene=genemark-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.172&CDS=1-5769
911	OG0000911	YDR100W	maker-NODE_29_length_136136_cov_17.0007_ID_57-snap-gene-0.198-mRNA-1_1&gene=maker-NODE_29_length_136136_cov_17.0007_ID_57-snap-gene-0.198&CDS=1-429
912	OG0000912	YDR101C	augustus_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.44&CDS=1-6762
913	OG0000913	YDR103W	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.201-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.201&CDS=1-2694
914	OG0000914	YDR104C	snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-0.17&CDS=1-4521
915	OG0000915	YDR106W	genemark-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.89&CDS=1-1113
916	OG0000916	YDR108W	snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-2.18&CDS=1-2016
917	OG0000917	YDR109C	snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.55&CDS=1-2205
918	OG0000918	YDR115W	snap_masked-NODE_74_length_38753_cov_12.7262_ID_147-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_74_length_38753_cov_12.7262_ID_147-processed-gene-0.48&CDS=1-267
919	OG0000919	YDR116C	snap_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.33&CDS=1-828
920	OG0000920	YDR117C	augustus_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.92&CDS=1-1863
921	OG0000921	YDR120C	snap_masked-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.40&CDS=1-1710
922	OG0000922	YDR121W	snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.48&CDS=1-822
923	OG0000923	YDR124W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-2.15&CDS=1-1626
924	OG0000924	YDR127W	maker-NODE_11_length_281462_cov_14.3937_ID_21-snap-gene-1.82-mRNA-1_1&gene=maker-NODE_11_length_281462_cov_14.3937_ID_21-snap-gene-1.82&CDS=1-6465
925	OG0000925	YDR129C	augustus_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.109&CDS=1-6903
926	OG0000926	YDR140W	snap_masked-NODE_96_length_21378_cov_16.662_ID_191-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_96_length_21378_cov_16.662_ID_191-processed-gene-0.18&CDS=1-684
927	OG0000927	YDR141C	snap_masked-NODE_96_length_21378_cov_16.662_ID_191-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_96_length_21378_cov_16.662_ID_191-processed-gene-0.19&CDS=1-5337
928	OG0000928	YDR142C	genemark-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-0.72&CDS=1-1104
929	OG0000929	YDR143C	genemark-NODE_8_length_292825_cov_17.2616_ID_15-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_8_length_292825_cov_17.2616_ID_15-processed-gene-0.43&CDS=1-2073
930	OG0000930	YDR145W	genemark-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.103&CDS=1-1989
931	OG0000931	YDR148C	snap_masked-NODE_61_length_59308_cov_19.0804_ID_121-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_61_length_59308_cov_19.0804_ID_121-processed-gene-0.61&CDS=1-1338
932	OG0000932	YDR150W	snap_masked-NODE_60_length_59351_cov_13.2682_ID_119-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_60_length_59351_cov_13.2682_ID_119-processed-gene-0.75&CDS=1-6729
933	OG0000933	YDR152W	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.201-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.201&CDS=1-774
934	OG0000934	YDR155C	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.203-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.203&CDS=1-483
935	OG0000935	YDR158W	snap_masked-NODE_78_length_37282_cov_13.3296_ID_155-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_78_length_37282_cov_13.3296_ID_155-processed-gene-0.54&CDS=1-1071
936	OG0000936	YDR160W	snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.137&CDS=1-3012
937	OG0000937	YDR161W	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.241-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.241&CDS=1-1197
938	OG0000938	YDR162C	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.200-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.200&CDS=1-846
939	OG0000939	YDR164C	genemark-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.56&CDS=1-6810
940	OG0000940	YDR165W	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.197-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.197&CDS=1-1404
941	OG0000941	YDR166C	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.51&CDS=1-2763
942	OG0000942	YDR167W	genemark-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.205-mRNA-1_1&gene=genemark-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.205&CDS=1-747
943	OG0000943	YDR168W	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.177-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.177&CDS=1-1482
944	OG0000944	YDR169C	snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-1.33&CDS=1-1794
945	OG0000945	YDR171W	genemark-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.124&CDS=1-1833
946	OG0000946	YDR172W	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.49&CDS=1-2163
947	OG0000947	YDR173C	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.85&CDS=1-1068
948	OG0000948	YDR174W	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.131&CDS=1-792
949	OG0000949	YDR175C	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.132&CDS=1-1023
950	OG0000950	YDR177W	snap_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.109&CDS=1-702
951	OG0000951	YDR180W	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.5-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.5&CDS=1-4758
952	OG0000952	YDR182W	genemark-NODE_42_length_95905_cov_13.8637_ID_83-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_42_length_95905_cov_13.8637_ID_83-processed-gene-0.66&CDS=1-1587
953	OG0000953	YDR188W	snap_masked-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.86&CDS=1-1611
954	OG0000954	YDR189W	snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.2&CDS=1-2010
955	OG0000955	YDR190C	snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.19&CDS=1-1428
956	OG0000956	YDR191W	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.21&CDS=1-1431
957	OG0000957	YDR196C	snap_masked-NODE_52_length_75054_cov_17.1998_ID_103-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_52_length_75054_cov_17.1998_ID_103-processed-gene-0.74&CDS=1-765
958	OG0000958	YDR198C	snap_masked-NODE_52_length_75054_cov_17.1998_ID_103-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_52_length_75054_cov_17.1998_ID_103-processed-gene-0.62&CDS=1-1470
959	OG0000959	YDR202C	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.37-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.37&CDS=1-1077
960	OG0000960	YDR204W	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.149&CDS=1-975
961	OG0000961	YDR208W	snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.102&CDS=1-2271
962	OG0000962	YDR211W	snap_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_70_length_41823_cov_16.6496_ID_139-processed-gene-0.45&CDS=1-2139
