	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034748_Lipomyces_oligophaga
827	OG0000827	YDR027C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-1.47-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-1.47&CDS=1-2511
828	OG0000828	YDR028C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-0.30&CDS=1-2484
829	OG0000829	YDR030C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-9.25-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-9.25&CDS=1-1386
830	OG0000830	YDR036C	maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-2.148-mRNA-1_1&gene=maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-2.148&CDS=1-1527
831	OG0000831	YDR037W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-4.71-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-4.71&CDS=1-1806
832	OG0000832	YDR041W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-22.0-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-22.0&CDS=1-684
833	OG0000833	YDR044W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-2.116-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-2.116&CDS=1-1308
834	OG0000834	YDR045C	augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-2.92&CDS=1-336
835	OG0000835	YDR047W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-5.68-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-5.68&CDS=1-1083
836	OG0000836	YDR049W	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.49-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.49&CDS=1-1848
837	OG0000837	YDR050C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-10.81-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-10.81&CDS=1-750
838	OG0000838	YDR051C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.126-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.126&CDS=1-990
839	OG0000839	YDR052C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.127-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.127&CDS=1-1941
840	OG0000840	YDR054C	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.17&CDS=1-690
841	OG0000841	YDR057W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-6.126-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-6.126&CDS=1-1680
842	OG0000842	YDR060W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-20.48-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-20.48&CDS=1-2955
843	OG0000843	YDR061W	maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-0.112-mRNA-1_1&gene=maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-0.112&CDS=1-1521
844	OG0000844	YDR062W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-6.49-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-6.49&CDS=1-1821
845	OG0000845	YDR063W	maker-NODE_16_length_50536_cov_25.5797_ID_31-augustus-gene-0.58-mRNA-1_1&gene=maker-NODE_16_length_50536_cov_25.5797_ID_31-augustus-gene-0.58&CDS=1-417
846	OG0000846	YDR064W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-11.229-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-11.229&CDS=1-453
847	OG0000847	YDR067C	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-11.2-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-11.2&CDS=1-813
848	OG0000848	YDR068W	genemark-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-6.18-mRNA-1_1&gene=genemark-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-6.18&CDS=1-1290
849	OG0000849	YDR071C	maker-NODE_11_length_459259_cov_25.0738_ID_21-snap-gene-3.163-mRNA-1_1&gene=maker-NODE_11_length_459259_cov_25.0738_ID_21-snap-gene-3.163&CDS=1-804
850	OG0000850	YDR074W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-11.9-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-11.9&CDS=1-2610
851	OG0000851	YDR075W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.0-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.0&CDS=1-918
852	OG0000852	YDR076W	maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-4.79-mRNA-1_1&gene=maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-4.79&CDS=1-1221
853	OG0000853	YDR079C-A	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-6.123-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-6.123&CDS=1-231
854	OG0000854	YDR080W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-8.167-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-8.167&CDS=1-3009
855	OG0000855	YDR083W	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.64-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.64&CDS=1-1416
856	OG0000856	YDR084C	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-12.147-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-12.147&CDS=1-561
857	OG0000857	YDR086C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-8.123-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-8.123&CDS=1-210
858	OG0000858	YDR087C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-7.66-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-7.66&CDS=1-885
859	OG0000859	YDR088C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-7.72-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-7.72&CDS=1-1194
860	OG0000860	YDR090C	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-1.9&CDS=1-855
861	OG0000861	YDR091C	maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-7.109-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-7.109&CDS=1-1848
862	OG0000862	YDR092W	maker-NODE_7_length_759464_cov_25.2552_ID_13-augustus-gene-4.51-mRNA-1_1&gene=maker-NODE_7_length_759464_cov_25.2552_ID_13-augustus-gene-4.51&CDS=1-465
863	OG0000863	YDR097C	maker-NODE_13_length_191982_cov_25.1951_ID_25-snap-gene-0.186-mRNA-1_1&gene=maker-NODE_13_length_191982_cov_25.1951_ID_25-snap-gene-0.186&CDS=1-3558
864	OG0000864	YDR100W	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-12.158-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-12.158&CDS=1-429
865	OG0000865	YDR101C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-19.46-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-19.46&CDS=1-1383
866	OG0000866	YDR104C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-14.58-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-14.58&CDS=1-3696
867	OG0000867	YDR105C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.90-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.90&CDS=1-1401
868	OG0000868	YDR106W	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-11.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-11.78&CDS=1-1290
869	OG0000869	YDR108W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-5.139-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-5.139&CDS=1-2169
870	OG0000870	YDR109C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-3.47&CDS=1-1803
871	OG0000871	YDR111C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.82-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.82&CDS=1-1548
872	OG0000872	YDR116C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-10.170-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-10.170&CDS=1-924
873	OG0000873	YDR117C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-6.112-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-6.112&CDS=1-1917
874	OG0000874	YDR120C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.98-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.98&CDS=1-1911
875	OG0000875	YDR121W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.103-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.103&CDS=1-648
876	OG0000876	YDR124W	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-6.224-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-6.224&CDS=1-2100
877	OG0000877	YDR126W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-15.124-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-15.124&CDS=1-1254
878	OG0000878	YDR127W	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-3.149-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-3.149&CDS=1-3930
879	OG0000879	YDR128W	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-5.57-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-5.57&CDS=1-1899
880	OG0000880	YDR129C	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-14.44-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-14.44&CDS=1-1866
881	OG0000881	YDR137W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-16.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-16.35&CDS=1-2340
882	OG0000882	YDR140W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-3.2&CDS=1-660
883	OG0000883	YDR141C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.121-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.121&CDS=1-5289
884	OG0000884	YDR142C	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-13.5-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-13.5&CDS=1-1038
885	OG0000885	YDR145W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.92&CDS=1-2310
886	OG0000886	YDR148C	maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-8.108-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-8.108&CDS=1-1287
887	OG0000887	YDR150W	augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-4.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-4.133&CDS=1-4959
888	OG0000888	YDR152W	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-2.109&CDS=1-726
889	OG0000889	YDR155C	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-1.138&CDS=1-570
890	OG0000890	YDR158W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-2.82-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-2.82&CDS=1-1095
891	OG0000891	YDR160W	snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.128-mRNA-1_1&gene=snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.128&CDS=1-2400
892	OG0000892	YDR161W	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-2.93&CDS=1-1065
893	OG0000893	YDR162C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-1.32&CDS=1-906
894	OG0000894	YDR163W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-3.50-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-3.50&CDS=1-810
895	OG0000895	YDR164C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-13.106-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-13.106&CDS=1-2055
896	OG0000896	YDR165W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-5.79-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-5.79&CDS=1-1146
897	OG0000897	YDR166C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-9.59-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-9.59&CDS=1-2754
898	OG0000898	YDR167W	snap_masked-NODE_16_length_50536_cov_25.5797_ID_31-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_16_length_50536_cov_25.5797_ID_31-processed-gene-0.101&CDS=1-999
899	OG0000899	YDR168W	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-2.9-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-2.9&CDS=1-1311
900	OG0000900	YDR170C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-10.11-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-10.11&CDS=1-5823
901	OG0000901	YDR171W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.101-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.101&CDS=1-1029
902	OG0000902	YDR173C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.32-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.32&CDS=1-1032
903	OG0000903	YDR175C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-12.91-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-12.91&CDS=1-1185
904	OG0000904	YDR176W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-13.70-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-13.70&CDS=1-2442
905	OG0000905	YDR177W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.47&CDS=1-711
906	OG0000906	YDR179W-A	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-4.94-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-4.94&CDS=1-1596
907	OG0000907	YDR180W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-11.284-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-11.284&CDS=1-5043
908	OG0000908	YDR182W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-3.52-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-3.52&CDS=1-1521
909	OG0000909	YDR183W	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-2.137-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-2.137&CDS=1-630
910	OG0000910	YDR188W	maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-1.67-mRNA-1_1&gene=maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-1.67&CDS=1-1617
911	OG0000911	YDR189W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-0.60-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-0.60&CDS=1-1968
912	OG0000912	YDR190C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-5.8&CDS=1-1386
913	OG0000913	YDR196C	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-10.123-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-10.123&CDS=1-810
914	OG0000914	YDR201W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-6.44-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-6.44&CDS=1-351
915	OG0000915	YDR204W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-6.43-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-6.43&CDS=1-795
916	OG0000916	YDR205W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-20.75-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-20.75&CDS=1-2733
917	OG0000917	YDR208W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-12.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-12.52&CDS=1-3267
918	OG0000918	YDR211W	maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-12.142-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-12.142&CDS=1-2112
919	OG0000919	YDR212W	augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-4.237-mRNA-1_1&gene=augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-4.237&CDS=1-1671
920	OG0000920	YDR214W	augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-4.135&CDS=1-969
921	OG0000921	YDR217C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-9.67-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-9.67&CDS=1-3072
922	OG0000922	YDR221W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-13.19-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-13.19&CDS=1-1506
923	OG0000923	YDR223W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-21.156-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-21.156&CDS=1-1920
924	OG0000924	YDR225W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-4.73-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-4.73&CDS=1-405
925	OG0000925	YDR226W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-4.97-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-4.97&CDS=1-894
926	OG0000926	YDR228C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.91-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.91&CDS=1-1950
927	OG0000927	YDR229W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-18.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-18.35&CDS=1-981
928	OG0000928	YDR232W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-9.74-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-9.74&CDS=1-1743
929	OG0000929	YDR234W	genemark-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-11.48-mRNA-1_1&gene=genemark-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-11.48&CDS=1-2097
930	OG0000930	YDR236C	snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.94-mRNA-1_1&gene=snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.94&CDS=1-582
931	OG0000931	YDR237W	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-1.168-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-1.168&CDS=1-942
932	OG0000932	YDR238C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-9.97-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-9.97&CDS=1-2889
933	OG0000933	YDR243C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-6.6-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-6.6&CDS=1-1908
934	OG0000934	YDR245W	maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-4.168-mRNA-1_1&gene=maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-4.168&CDS=1-2955
935	OG0000935	YDR248C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-16.136-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-16.136&CDS=1-570
936	OG0000936	YDR254W	genemark-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.71&CDS=1-1260
937	OG0000937	YDR255C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.170-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.170&CDS=1-1215
938	OG0000938	YDR256C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.182-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.182&CDS=1-2790
939	OG0000939	YDR257C	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-12.75-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-12.75&CDS=1-1518
940	OG0000940	YDR258C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.85-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.85&CDS=1-2418
941	OG0000941	YDR262W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-0.58&CDS=1-750
942	OG0000942	YDR265W	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-6.131-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-6.131&CDS=1-1029
943	OG0000943	YDR266C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-2.73-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-2.73&CDS=1-2274
944	OG0000944	YDR268W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-22.4-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-22.4&CDS=1-1197
945	OG0000945	YDR270W	maker-NODE_9_length_547499_cov_24.6718_ID_17-snap-gene-4.192-mRNA-1_1&gene=maker-NODE_9_length_547499_cov_24.6718_ID_17-snap-gene-4.192&CDS=1-2844
946	OG0000946	YDR276C	genemark-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-3.80-mRNA-1_1&gene=genemark-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-3.80&CDS=1-171
947	OG0000947	YDR280W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-3.70-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-3.70&CDS=1-975
948	OG0000948	YDR282C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.48&CDS=1-1212
