	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041693_Debaryomyces_nepalensis
290	OG0000290	YFL061W, YNL335W	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.144&CDS=1-684
291	OG0000291	YFR013W, YOL017W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-2.39&CDS=1-2721
292	OG0000292	YFR031C-A, YIL018W	augustus_masked-NODE_61_length_671_cov_23.0877_ID_6440-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_61_length_671_cov_23.0877_ID_6440-processed-gene-0.1&CDS=1-669
293	OG0000293	YGL031C, YGR148C	snap_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-9.186-mRNA-1_1&gene=snap_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-9.186&CDS=1-468
294	OG0000294	YGL049C, YGR162W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-1.108&CDS=1-3015
295	OG0000295	YGL071W, YPL202C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-3.129&CDS=1-1728
296	OG0000296	YGL076C, YPL198W	maker-NODE_18_length_106977_cov_16.0576_ID_3274-augustus-gene-0.102-mRNA-1_1&gene=maker-NODE_18_length_106977_cov_16.0576_ID_3274-augustus-gene-0.102&CDS=1-765
297	OG0000297	YGL077C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-0.60&CDS=1-1602, augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.149&CDS=1-1608
298	OG0000298	YGL096W, YPL177C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.135&CDS=1-678
299	OG0000299	YGL133W, YPL216W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.72&CDS=1-3657
300	OG0000300	YGL135W, YPL220W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.107&CDS=1-651
301	OG0000301	YGL139W, YPL221W	snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.145&CDS=1-2385
302	OG0000302	YGL147C, YNL067W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.67&CDS=1-573
303	OG0000303	YGL162W, YPR009W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-1.112&CDS=1-921
304	OG0000304	YGL183C	maker-NODE_12_length_401645_cov_13.8051_ID_2448-snap-gene-1.11-mRNA-1_1&gene=maker-NODE_12_length_401645_cov_13.8051_ID_2448-snap-gene-1.11&CDS=1-456, maker-NODE_39_length_3049_cov_9.26866_ID_3860-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_39_length_3049_cov_9.26866_ID_3860-augustus-gene-0.6&CDS=1-639
305	OG0000305	YGL205W	maker-NODE_8_length_604693_cov_13.7067_ID_1552-snap-gene-1.147-mRNA-1_1&gene=maker-NODE_8_length_604693_cov_13.7067_ID_1552-snap-gene-1.147&CDS=1-4143, snap_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.209-mRNA-1_1&gene=snap_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.209&CDS=1-2115
306	OG0000306	YGL209W	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-2.88&CDS=1-1578, maker-NODE_14_length_288750_cov_16.578_ID_2395-snap-gene-0.128-mRNA-1_1&gene=maker-NODE_14_length_288750_cov_16.578_ID_2395-snap-gene-0.128&CDS=1-1302
307	OG0000307	YGR008C, YLR327C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.122&CDS=1-276
308	OG0000308	YGR027C, YLR333C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.51-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.51&CDS=1-315
309	OG0000309	YGR034W, YLR344W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.138-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.138&CDS=1-381
310	OG0000310	YGR038W, YLR350W	augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.148&CDS=1-597
311	OG0000311	YGR056W, YLR357W	maker-NODE_5_length_855293_cov_13.274_ID_3467-augustus-gene-7.168-mRNA-1_1&gene=maker-NODE_5_length_855293_cov_13.274_ID_3467-augustus-gene-7.168&CDS=1-3390
312	OG0000312	YGR070W, YLR371W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-4.67&CDS=1-3978
313	OG0000313	YGR085C, YPR102C	augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.167&CDS=1-1191
314	OG0000314	YGR092W, YPR111W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.69&CDS=1-1746
315	OG0000315	YGR108W, YPR119W	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.142&CDS=1-1500
316	OG0000316	YGR118W, YPR132W	augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.157&CDS=1-435
317	OG0000317	YGR121C, YPR138C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.44&CDS=1-1578
318	OG0000318	YGR131W, YPR149W	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.16&CDS=1-513
319	OG0000319	YGR136W, YPR154W	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.12&CDS=1-858
320	OG0000320	YGR138C, YPR156C	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.8&CDS=1-1842
321	OG0000321	YGR143W, YPR159W	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.17&CDS=1-9942
322	OG0000322	YGR177C, YOR377W	snap_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-3.155-mRNA-1_1&gene=snap_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-3.155&CDS=1-1446
323	OG0000323	YGR184C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.67&CDS=1-5451, augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.92-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.92&CDS=1-5772
324	OG0000324	YGR189C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.70&CDS=1-1362, augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-17.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-17.65&CDS=1-1248
325	OG0000325	YGR197C, YJR015W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.50-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.50&CDS=1-1599
326	OG0000326	YGR209C, YLR043C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-3.144&CDS=1-309
327	OG0000327	YGR214W, YLR048W	maker-NODE_16_length_178454_cov_13.9814_ID_3020-augustus-gene-0.177-mRNA-1_1&gene=maker-NODE_16_length_178454_cov_13.9814_ID_3020-augustus-gene-0.177&CDS=1-783
328	OG0000328	YGR238C, YHR158C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-6.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-6.24&CDS=1-3156
329	OG0000329	YGR241C, YHR161C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-17.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-17.88&CDS=1-1989
330	OG0000330	YGR243W, YHR162W	augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-2.86&CDS=1-414
331	OG0000331	YGR248W, YHR163W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.165-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.165&CDS=1-783
332	OG0000332	YGR260W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-8.164-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-8.164&CDS=1-1455, snap_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-0.71&CDS=1-1437
333	OG0000333	YGR263C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-3.87&CDS=1-1233, snap_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-0.93&CDS=1-1017
334	OG0000334	YHL001W, YKL006W	maker-NODE_2_length_1047957_cov_13.0036_ID_1457-augustus-gene-2.89-mRNA-1_1&gene=maker-NODE_2_length_1047957_cov_13.0036_ID_1457-augustus-gene-2.89&CDS=1-399
335	OG0000335	YHL003C, YKL008C	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-7.93-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-7.93&CDS=1-1254
336	OG0000336	YHL017W, YKL039W	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.137&CDS=1-1737
337	OG0000337	YHR001W, YKR003W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-0.115&CDS=1-1356
338	OG0000338	YHR021C, YKL156W	augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.123&CDS=1-246
339	OG0000339	YHR043C, YHR044C	augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-2.113&CDS=1-720
340	OG0000340	YHR048W	augustus_masked-NODE_23_length_16070_cov_22.6111_ID_3570-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_23_length_16070_cov_22.6111_ID_3570-processed-gene-0.23&CDS=1-1530, augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-3.65&CDS=1-1518
341	OG0000341	YHR112C	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.118&CDS=1-1119, augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-0.9&CDS=1-1119
342	OG0000342	YHR115C, YNL116W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.63&CDS=1-1503
343	OG0000343	YHR117W, YNL121C	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-0.138&CDS=1-2889
344	OG0000344	YHR124W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.127&CDS=1-1233, snap_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-5.4-mRNA-1_1&gene=snap_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-5.4&CDS=1-1578
345	OG0000345	YHR131C, YNL144C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.9-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.9&CDS=1-2049
346	OG0000346	YHR132W-A, YNL157W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-0.70&CDS=1-390
347	OG0000347	YHR133C, YNL156C	snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.110&CDS=1-975
348	OG0000348	YHR135C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.138&CDS=1-1284, snap_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.21-mRNA-1_1&gene=snap_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.21&CDS=1-1401
349	OG0000349	YHR141C, YNL162W	maker-NODE_3_length_1003114_cov_11.7128_ID_1650-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_3_length_1003114_cov_11.7128_ID_1650-augustus-gene-2.3&CDS=1-318
350	OG0000350	YHR155W, YNL257C	genemark-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-3.38&CDS=1-4848
351	OG0000351	YHR203C, YJR145C	maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-6.64-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-6.64&CDS=1-780
352	OG0000352	YIL085C, YNL029C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.141-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.141&CDS=1-1806
353	OG0000353	YIL105C, YNL047C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.62&CDS=1-2385
354	OG0000354	YIL111W, YNL052W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.123&CDS=1-450
355	OG0000355	YIL113W, YNL053W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.120&CDS=1-1218
356	OG0000356	YIL120W, YIL121W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-5.115&CDS=1-1512
357	OG0000357	YIL124W	augustus_masked-NODE_17_length_143923_cov_18.8303_ID_3205-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_17_length_143923_cov_18.8303_ID_3205-processed-gene-0.21&CDS=1-867, augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.22-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.22&CDS=1-879
358	OG0000358	YIL135C, YNL074C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.138&CDS=1-1017
359	OG0000359	YIL149C, YKR095W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.47-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.47&CDS=1-5832
360	OG0000360	YIL151C, YKR096W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.56&CDS=1-3729
361	OG0000361	YIL156W, YKR098C	maker-NODE_12_length_401645_cov_13.8051_ID_2448-augustus-gene-2.45-mRNA-1_1&gene=maker-NODE_12_length_401645_cov_13.8051_ID_2448-augustus-gene-2.45&CDS=1-4902
362	OG0000362	YIL160C	augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.184&CDS=1-1236, augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.36&CDS=1-1242
363	OG0000363	YIL166C	augustus_masked-NODE_18_length_106977_cov_16.0576_ID_3274-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_18_length_106977_cov_16.0576_ID_3274-processed-gene-0.23&CDS=1-1632, augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-0.51&CDS=1-1620
364	OG0000364	YIR031C, YNL117W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-1.137&CDS=1-2319
365	OG0000365	YIR033W, YKL020C	augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-0.87&CDS=1-4248
366	OG0000366	YJL076W, YKR010C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.18&CDS=1-3504
367	OG0000367	YJL082W, YKR018C	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-3.233-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-3.233&CDS=1-2613
368	OG0000368	YJL083W, YKR019C	augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-2.23&CDS=1-2259
369	OG0000369	YJL088W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.109&CDS=1-969, maker-NODE_6_length_798714_cov_13.4079_ID_1713-augustus-gene-1.67-mRNA-1_1&gene=maker-NODE_6_length_798714_cov_13.4079_ID_1713-augustus-gene-1.67&CDS=1-2022
370	OG0000370	YJL098W, YKR028W	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-0.40&CDS=1-2841
371	OG0000371	YJL105W, YKR029C	snap_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-3.78&CDS=1-3306
372	OG0000372	YJL127C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.90&CDS=1-672, augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.162-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.162&CDS=1-1701
373	OG0000373	YJL133W, YKR052C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-1.106&CDS=1-987
374	OG0000374	YJL134W, YKR053C	maker-NODE_8_length_604693_cov_13.7067_ID_1552-snap-gene-3.97-mRNA-1_1&gene=maker-NODE_8_length_604693_cov_13.7067_ID_1552-snap-gene-3.97&CDS=1-2436
375	OG0000375	YJL137C, YKR058W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.82-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.82&CDS=1-1227
376	OG0000376	YJL138C, YKR059W	maker-NODE_8_length_604693_cov_13.7067_ID_1552-snap-gene-3.98-mRNA-1_1&gene=maker-NODE_8_length_604693_cov_13.7067_ID_1552-snap-gene-3.98&CDS=1-4785
377	OG0000377	YJL139C, YKR061W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.72&CDS=1-1332
378	OG0000378	YJL158C, YJL160C	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.23&CDS=1-1059
379	OG0000379	YJL177W, YKL180W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.94-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.94&CDS=1-555
380	OG0000380	YJL190C, YLR367W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-12.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-12.116&CDS=1-390
381	OG0000381	YJR054W, YML047C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-0.65&CDS=1-1668
