	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034986_Candida_oregonensis
381	OG0000381	YIL140W	augustus_masked-NODE_181_length_336_cov_1.06667_ID_361-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_181_length_336_cov_1.06667_ID_361-processed-gene-0.2&CDS=1-333, snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-0.121&CDS=1-2514
382	OG0000382	YIL149C, YKR095W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.49-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.49&CDS=1-5427
383	OG0000383	YIL151C, YKR096W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.22&CDS=1-3630
384	OG0000384	YIL156W, YKR098C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-12.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-12.83&CDS=1-2487
385	OG0000385	YIL166C	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.141&CDS=1-1662, snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.72-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.72&CDS=1-1677
386	OG0000386	YIR035C, YIR036C	maker-NODE_5_length_957844_cov_53.4892_ID_9-snap-gene-8.171-mRNA-1_1&gene=maker-NODE_5_length_957844_cov_53.4892_ID_9-snap-gene-8.171&CDS=1-759
387	OG0000387	YIR038C	maker-NODE_11_length_428817_cov_65.7073_ID_21-snap-gene-3.147-mRNA-1_1&gene=maker-NODE_11_length_428817_cov_65.7073_ID_21-snap-gene-3.147&CDS=1-723, snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.95&CDS=1-774
388	OG0000388	YJL076W, YKR010C	augustus_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-0.127&CDS=1-4308
389	OG0000389	YJL082W, YKR018C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.67&CDS=1-2643
390	OG0000390	YJL083W, YKR019C	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.121&CDS=1-1743
391	OG0000391	YJL084C, YKR021W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.160-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.160&CDS=1-2727
392	OG0000392	YJL105W, YKR029C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.69&CDS=1-3150
393	OG0000393	YJL139C, YKR061W	augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.54-mRNA-1_1&gene=augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.54&CDS=1-2442
394	OG0000394	YJL158C, YJL160C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.150-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.150&CDS=1-921
395	OG0000395	YJL163C	augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.158&CDS=1-5055, snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.101-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.101&CDS=1-1818
396	OG0000396	YJL177W, YKL180W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.28&CDS=1-552
397	OG0000397	YJL190C	maker-NODE_12_length_341755_cov_65.6313_ID_23-snap-gene-2.86-mRNA-1_1&gene=maker-NODE_12_length_341755_cov_65.6313_ID_23-snap-gene-2.86&CDS=1-390, snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-7.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-7.89&CDS=1-390
398	OG0000398	YJR054W, YML047C	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.84&CDS=1-1437
399	OG0000399	YJR059W, YKL198C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.73-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.73&CDS=1-2211
400	OG0000400	YJR091C, YPR042C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-10.66-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-10.66&CDS=1-2793
401	OG0000401	YJR094W-A, YPR043W	genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-10.15-mRNA-1_1&gene=genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-10.15&CDS=1-291
402	OG0000402	YJR126C	augustus_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-1.167&CDS=1-8094, snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.93-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.93&CDS=1-2364
403	OG0000403	YJR127C, YML081W	maker-NODE_3_length_981849_cov_61.5484_ID_5-snap-gene-7.90-mRNA-1_1&gene=maker-NODE_3_length_981849_cov_61.5484_ID_5-snap-gene-7.90&CDS=1-3378
404	OG0000404	YJR130C, YML082W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-0.13&CDS=1-1773
405	OG0000405	YJR152W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.156-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.156&CDS=1-1557, snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.99&CDS=1-1554
406	OG0000406	YKL040C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.124&CDS=1-720, snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-7.9-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-7.9&CDS=1-594
407	OG0000407	YKL043W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.66-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.66&CDS=1-1386, snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-4.63&CDS=1-651
408	OG0000408	YKL065C, YMR040W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.87-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.87&CDS=1-564
409	OG0000409	YKL072W, YMR053C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.44&CDS=1-2907
410	OG0000410	YKL073W	augustus_masked-NODE_15_length_146448_cov_30.7583_ID_29-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_15_length_146448_cov_30.7583_ID_29-processed-gene-0.113&CDS=1-1983, snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.77&CDS=1-2724
411	OG0000411	YKL096W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-8.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-8.78&CDS=1-930, snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.106-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.106&CDS=1-543
412	OG0000412	YKL103C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.88-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.88&CDS=1-1518, snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.111-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.111&CDS=1-1599
413	OG0000413	YKL121W, YMR102C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.41-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.41&CDS=1-2529
414	OG0000414	YKL126W, YMR104C	genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-8.47-mRNA-1_1&gene=genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-8.47&CDS=1-1896
415	OG0000415	YKL127W, YMR105C	augustus_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.105&CDS=1-1665
416	OG0000416	YKL128C	augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-7.75-mRNA-1_1&gene=augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-7.75&CDS=1-972, snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.118&CDS=1-915
417	OG0000417	YKL132C, YMR113W	augustus_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.124&CDS=1-2910
418	OG0000418	YKL133C, YMR115W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-0.91&CDS=1-1518
419	OG0000419	YKL141W, YMR118C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.142-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.142&CDS=1-498
420	OG0000420	YKL217W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-12.88-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-12.88&CDS=1-1566, snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.143-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.143&CDS=1-1572
421	OG0000421	YKR076W, YMR251W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.46&CDS=1-990
422	OG0000422	YLL012W, YLR020C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-0.138&CDS=1-1539
423	OG0000423	YLL016W, YLR310C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.83&CDS=1-4023
424	OG0000424	YLL024C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.43-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.43&CDS=1-1965, snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.59-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.59&CDS=1-1944
425	OG0000425	YLR031W, YMR124W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.42&CDS=1-3648
426	OG0000426	YLR241W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-7.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-7.146&CDS=1-2457, snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-6.134&CDS=1-2547
427	OG0000427	YLR260W, YOR171C	maker-NODE_1_length_1660530_cov_44.6465_ID_1-augustus-gene-9.57-mRNA-1_1&gene=maker-NODE_1_length_1660530_cov_44.6465_ID_1-augustus-gene-9.57&CDS=1-4578
428	OG0000428	YLR264W, YOR167C	maker-NODE_7_length_871080_cov_57.3584_ID_13-augustus-gene-1.121-mRNA-1_1&gene=maker-NODE_7_length_871080_cov_57.3584_ID_13-augustus-gene-1.121&CDS=1-246
429	OG0000429	YLR270W, YOR173W	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-6.60-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-6.60&CDS=1-885
430	OG0000430	YLR287C-A, YOR182C	maker-NODE_13_length_262532_cov_91.7354_ID_25-snap-gene-1.96-mRNA-1_1&gene=maker-NODE_13_length_262532_cov_91.7354_ID_25-snap-gene-1.96&CDS=1-627
431	OG0000431	YLR300W, YOR190W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-1.70&CDS=1-1230
432	OG0000432	YLR441C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-5.93-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-5.93&CDS=1-768, snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.72-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.72&CDS=1-768
433	OG0000433	YLR456W, YPR172W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-6.134&CDS=1-522
434	OG0000434	YML100W, YMR261C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.163-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.163&CDS=1-3159
435	OG0000435	YML109W, YMR273C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.70&CDS=1-3429
436	OG0000436	YML131W	augustus_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.133&CDS=1-5052, snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.57&CDS=1-1053
437	OG0000437	YMR042W, YMR043W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-1.80&CDS=1-690
438	OG0000438	YMR058W	maker-NODE_17_length_77706_cov_73.9179_ID_33-augustus-gene-0.77-mRNA-1_1&gene=maker-NODE_17_length_77706_cov_73.9179_ID_33-augustus-gene-0.77&CDS=1-2484, snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-5.76-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-5.76&CDS=1-1854
439	OG0000439	YMR074C	augustus_masked-NODE_99_length_422_cov_0.914956_ID_197-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_99_length_422_cov_0.914956_ID_197-processed-gene-0.0&CDS=1-360, snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.135&CDS=1-345
440	OG0000440	YMR152W	maker-NODE_7_length_871080_cov_57.3584_ID_13-snap-gene-1.123-mRNA-1_1&gene=maker-NODE_7_length_871080_cov_57.3584_ID_13-snap-gene-1.123&CDS=1-3171, snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.78&CDS=1-1077
441	OG0000441	YMR155W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.125-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.125&CDS=1-1551, snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.43-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.43&CDS=1-1401
442	OG0000442	YMR169C, YMR170C	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.136-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.136&CDS=1-1494
443	OG0000443	YMR177W, YPL224C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-8.94-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-8.94&CDS=1-1143
444	OG0000444	YMR182C, YPL230W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.159-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.159&CDS=1-1107
445	OG0000445	YMR183C, YPL232W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.78-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.78&CDS=1-852
446	OG0000446	YMR194W, YPL249C-A	maker-NODE_3_length_981849_cov_61.5484_ID_5-augustus-gene-6.54-mRNA-1_1&gene=maker-NODE_3_length_981849_cov_61.5484_ID_5-augustus-gene-6.54&CDS=1-1047
447	OG0000447	YMR199W, YPL256C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.79-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.79&CDS=1-1221
448	OG0000448	YMR221C	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.122&CDS=1-1650, snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.149-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.149&CDS=1-1599
449	OG0000449	YMR222C, YOR280C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.178-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.178&CDS=1-813
450	OG0000450	YMR230W, YOR293W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.6-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.6&CDS=1-387
451	OG0000451	YMR237W, YOR299W	maker-NODE_1_length_1660530_cov_44.6465_ID_1-snap-gene-6.60-mRNA-1_1&gene=maker-NODE_1_length_1660530_cov_44.6465_ID_1-snap-gene-6.60&CDS=1-2136
452	OG0000452	YMR238W	maker-NODE_2_length_1008149_cov_54.5014_ID_3-snap-gene-4.99-mRNA-1_1&gene=maker-NODE_2_length_1008149_cov_54.5014_ID_3-snap-gene-4.99&CDS=1-2892, snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.117&CDS=1-1344
453	OG0000453	YMR242C, YOR312C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-1.79&CDS=1-516
454	OG0000454	YMR253C, YPL264C	augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.90&CDS=1-1134
455	OG0000455	YMR307W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.102-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.102&CDS=1-1605, snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.169-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.169&CDS=1-1635
456	OG0000456	YNL096C, YOR096W	snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.19&CDS=1-564
457	OG0000457	YNL101W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.75-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.75&CDS=1-1791, snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-7.0-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-7.0&CDS=1-1989
458	OG0000458	YNL104C	maker-NODE_10_length_429437_cov_62.528_ID_19-augustus-gene-2.163-mRNA-1_1&gene=maker-NODE_10_length_429437_cov_62.528_ID_19-augustus-gene-2.163&CDS=1-1935, snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-0.4&CDS=1-1776
459	OG0000459	YNL108C, YOR110W	maker-NODE_7_length_871080_cov_57.3584_ID_13-snap-gene-6.0-mRNA-1_1&gene=maker-NODE_7_length_871080_cov_57.3584_ID_13-snap-gene-6.0&CDS=1-1311
460	OG0000460	YNL202W	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.109-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.109&CDS=1-867, snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.38-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.38&CDS=1-864
461	OG0000461	YNL231C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-4.107-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-4.107&CDS=1-1047, snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.105&CDS=1-1086
462	OG0000462	YNL283C, YOL105C	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.70&CDS=1-1173
463	OG0000463	YNL299W, YOL115W	augustus_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-8.212-mRNA-1_1&gene=augustus_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-8.212&CDS=1-3582
464	OG0000464	YNL301C, YOL120C	maker-NODE_8_length_763746_cov_51.4564_ID_15-snap-gene-4.43-mRNA-1_1&gene=maker-NODE_8_length_763746_cov_51.4564_ID_15-snap-gene-4.43&CDS=1-2493
465	OG0000465	YNR018W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-8.73-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-8.73&CDS=1-669, snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-3.93-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-3.93&CDS=1-621
466	OG0000466	YNR055C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.17-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.17&CDS=1-1653, snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-1.94&CDS=1-1695
467	OG0000467	YOR036W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.51&CDS=1-804, snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.22-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.22&CDS=1-861
468	OG0000468	YOR059C	genemark-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-2.21&CDS=1-1572, snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.102&CDS=1-1413
