	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035268_Wickerhamomyces_hampshirensis
626	OG0000626	YBL038W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.224-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.224&CDS=1-660
627	OG0000627	YBL039C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-0.15&CDS=1-1725
628	OG0000628	YBL040C	genemark-NODE_18_length_169703_cov_34.7428_ID_8995-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_18_length_169703_cov_34.7428_ID_8995-processed-gene-0.31&CDS=1-636
629	OG0000629	YBL041W	augustus_masked-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.199&CDS=1-726
630	OG0000630	YBL045C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.32-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.32&CDS=1-1344
631	OG0000631	YBL047C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-7.0-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-7.0&CDS=1-4095
632	OG0000632	YBL049W	snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.83-mRNA-1_1&gene=snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.83&CDS=1-240
633	OG0000633	YBL050W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-7.4-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-7.4&CDS=1-876
634	OG0000634	YBL051C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.128-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.128&CDS=1-1938
635	OG0000635	YBL055C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-16.9-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-16.9&CDS=1-1068
636	OG0000636	YBL057C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.0-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.0&CDS=1-648
637	OG0000637	YBL058W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.3-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.3&CDS=1-1083
638	OG0000638	YBL059C-A	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.5-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.5&CDS=1-300
639	OG0000639	YBL060W	maker-NODE_6_length_661877_cov_25.9127_ID_4294-snap-gene-4.95-mRNA-1_1&gene=maker-NODE_6_length_661877_cov_25.9127_ID_4294-snap-gene-4.95&CDS=1-2016
640	OG0000640	YBL061C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.29-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.29&CDS=1-2037
641	OG0000641	YBL066C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.27-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.27&CDS=1-2994
642	OG0000642	YBL071W-A	snap_masked-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.73-mRNA-1_1&gene=snap_masked-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.73&CDS=1-246
643	OG0000643	YBL074C	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.97&CDS=1-1059
644	OG0000644	YBL076C	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.118&CDS=1-3225
645	OG0000645	YBL078C	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.117&CDS=1-372
646	OG0000646	YBL079W	snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.75&CDS=1-4134
647	OG0000647	YBL080C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.2-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.2&CDS=1-1542
648	OG0000648	YBL082C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.31&CDS=1-1416
649	OG0000649	YBL084C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.282-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.282&CDS=1-2049
650	OG0000650	YBL086C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.281-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.281&CDS=1-939
651	OG0000651	YBL088C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.226-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.226&CDS=1-8280
652	OG0000652	YBL090W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.221-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.221&CDS=1-486
653	OG0000653	YBL091C	snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.120-mRNA-1_1&gene=snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.120&CDS=1-1275
654	OG0000654	YBL092W	snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.115-mRNA-1_1&gene=snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.115&CDS=1-408
655	OG0000655	YBL093C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.45-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.45&CDS=1-471
656	OG0000656	YBL095W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.107-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.107&CDS=1-669
657	OG0000657	YBL098W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-5.31-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-5.31&CDS=1-1326
658	OG0000658	YBL099W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.10-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.10&CDS=1-1644
659	OG0000659	YBL102W	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.165-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.165&CDS=1-666
660	OG0000660	YBL103C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.195-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.195&CDS=1-1080
661	OG0000661	YBL105C	snap_masked-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-0.19&CDS=1-2418
662	OG0000662	YBR003W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.19-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.19&CDS=1-1395
663	OG0000663	YBR004C	augustus_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.7&CDS=1-1380
664	OG0000664	YBR006W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.117-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.117&CDS=1-1464
665	OG0000665	YBR011C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-1.35&CDS=1-861
666	OG0000666	YBR017C	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.52&CDS=1-2637
667	OG0000667	YBR022W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.12-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.12&CDS=1-513
668	OG0000668	YBR023C	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.28&CDS=1-3564
669	OG0000669	YBR026C	snap_masked-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-1.59&CDS=1-1125
670	OG0000670	YBR028C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.39-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.39&CDS=1-1311
671	OG0000671	YBR029C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.122-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.122&CDS=1-1293
672	OG0000672	YBR034C	genemark-NODE_15_length_246556_cov_32.6908_ID_5762-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_15_length_246556_cov_32.6908_ID_5762-processed-gene-1.36&CDS=1-1035
673	OG0000673	YBR035C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.38-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.38&CDS=1-663
674	OG0000674	YBR037C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.147-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.147&CDS=1-888
675	OG0000675	YBR039W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-17.133-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-17.133&CDS=1-867
676	OG0000676	YBR040W	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-17.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-17.101&CDS=1-729
677	OG0000677	YBR041W	maker-NODE_5_length_756861_cov_23.9656_ID_3894-snap-gene-2.107-mRNA-1_1&gene=maker-NODE_5_length_756861_cov_23.9656_ID_3894-snap-gene-2.107&CDS=1-2448
678	OG0000678	YBR042C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-2.29&CDS=1-1218
679	OG0000679	YBR043C	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-2.118&CDS=1-1800
680	OG0000680	YBR046C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.135&CDS=1-1011
681	OG0000681	YBR047W	genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.172-mRNA-1_1&gene=genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.172&CDS=1-540
682	OG0000682	YBR053C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.111-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.111&CDS=1-981
683	OG0000683	YBR055C	maker-NODE_17_length_172630_cov_35.0434_ID_4407-augustus-gene-0.88-mRNA-1_1&gene=maker-NODE_17_length_172630_cov_35.0434_ID_4407-augustus-gene-0.88&CDS=1-3579
684	OG0000684	YBR056W	genemark-NODE_14_length_278270_cov_29.3736_ID_3947-processed-gene-1.230-mRNA-1_1&gene=genemark-NODE_14_length_278270_cov_29.3736_ID_3947-processed-gene-1.230&CDS=1-1488
685	OG0000685	YBR057C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.113&CDS=1-636
686	OG0000686	YBR058C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.137&CDS=1-2190
687	OG0000687	YBR058C-A	snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-2.67&CDS=1-315
688	OG0000688	YBR061C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.138-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.138&CDS=1-909
689	OG0000689	YBR062C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.137&CDS=1-534
690	OG0000690	YBR065C	augustus_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.90&CDS=1-1020
691	OG0000691	YBR067C	genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.13&CDS=1-576
692	OG0000692	YBR070C	snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.55-mRNA-1_1&gene=snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.55&CDS=1-606
693	OG0000693	YBR072W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.193-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.193&CDS=1-645
694	OG0000694	YBR073W	augustus_masked-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.192-mRNA-1_1&gene=augustus_masked-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.192&CDS=1-2655
695	OG0000695	YBR074W	genemark-NODE_14_length_278270_cov_29.3736_ID_3947-processed-gene-1.215-mRNA-1_1&gene=genemark-NODE_14_length_278270_cov_29.3736_ID_3947-processed-gene-1.215&CDS=1-2988
696	OG0000696	YBR076W	augustus_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.88&CDS=1-1239
697	OG0000697	YBR079C	maker-NODE_5_length_756861_cov_23.9656_ID_3894-snap-gene-3.89-mRNA-1_1&gene=maker-NODE_5_length_756861_cov_23.9656_ID_3894-snap-gene-3.89&CDS=1-3330
698	OG0000698	YBR080C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-4.118-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-4.118&CDS=1-2265
699	OG0000699	YBR081C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-1.137&CDS=1-3225
700	OG0000700	YBR083W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-3.40-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-3.40&CDS=1-2142
701	OG0000701	YBR085C-A	snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-7.131-mRNA-1_1&gene=snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-7.131&CDS=1-321
702	OG0000702	YBR086C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.27-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.27&CDS=1-4302
703	OG0000703	YBR087W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.263-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.263&CDS=1-1059
704	OG0000704	YBR088C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.255-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.255&CDS=1-771
705	OG0000705	YBR094W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.256-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.256&CDS=1-2133
706	OG0000706	YBR095C	augustus_masked-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.115-mRNA-1_1&gene=augustus_masked-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.115&CDS=1-1011
707	OG0000707	YBR097W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-3.151-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-3.151&CDS=1-4428
708	OG0000708	YBR103W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.260-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-6.260&CDS=1-1542
709	OG0000709	YBR105C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.149-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-4.149&CDS=1-810
710	OG0000710	YBR106W	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.217-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.217&CDS=1-558
711	OG0000711	YBR108W	augustus_masked-NODE_21_length_62229_cov_19.6615_ID_10144-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_21_length_62229_cov_19.6615_ID_10144-processed-gene-0.53&CDS=1-2214
712	OG0000712	YBR109C	genemark-NODE_21_length_62229_cov_19.6615_ID_10144-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_21_length_62229_cov_19.6615_ID_10144-processed-gene-0.26&CDS=1-441
713	OG0000713	YBR110W	augustus_masked-NODE_21_length_62229_cov_19.6615_ID_10144-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_21_length_62229_cov_19.6615_ID_10144-processed-gene-0.39&CDS=1-1023
714	OG0000714	YBR111C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.15-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.15&CDS=1-627
715	OG0000715	YBR111W-A	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.41-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.41&CDS=1-288
716	OG0000716	YBR112C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.14-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.14&CDS=1-2346
717	OG0000717	YBR114W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-5.25-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-5.25&CDS=1-2538
718	OG0000718	YBR115C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-5.42-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-5.42&CDS=1-4161
719	OG0000719	YBR120C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.44-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.44&CDS=1-426
720	OG0000720	YBR121C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.45&CDS=1-1980
721	OG0000721	YBR122C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.34-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.34&CDS=1-534
722	OG0000722	YBR123C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.8-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.8&CDS=1-1530
723	OG0000723	YBR125C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.139&CDS=1-1185
724	OG0000724	YBR126C	snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.58-mRNA-1_1&gene=snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-2.58&CDS=1-1416
725	OG0000725	YBR127C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.115&CDS=1-1527
726	OG0000726	YBR129C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.245-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.245&CDS=1-1149
727	OG0000727	YBR133C	genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.37&CDS=1-1998
728	OG0000728	YBR135W	maker-NODE_12_length_295672_cov_30.6484_ID_4147-augustus-gene-1.110-mRNA-1_1&gene=maker-NODE_12_length_295672_cov_30.6484_ID_4147-augustus-gene-1.110&CDS=1-288
729	OG0000729	YBR136W	snap_masked-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.202-mRNA-1_1&gene=snap_masked-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.202&CDS=1-6879
730	OG0000730	YBR138C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-1.42&CDS=1-1386
731	OG0000731	YBR141C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.67-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.67&CDS=1-927
732	OG0000732	YBR142W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.15-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.15&CDS=1-2247
733	OG0000733	YBR143C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.19-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.19&CDS=1-1305
734	OG0000734	YBR146W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-9.122-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-9.122&CDS=1-867
735	OG0000735	YBR151W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-1.34&CDS=1-894
736	OG0000736	YBR153W	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.211-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.211&CDS=1-756
737	OG0000737	YBR154C	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.251-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.251&CDS=1-645
738	OG0000738	YBR155W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-6.112-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-6.112&CDS=1-1167
739	OG0000739	YBR158W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-1.44&CDS=1-1647
740	OG0000740	YBR160W	maker-NODE_7_length_646881_cov_19.7783_ID_6034-snap-gene-5.104-mRNA-1_1&gene=maker-NODE_7_length_646881_cov_19.7783_ID_6034-snap-gene-5.104&CDS=1-1977
