	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034655_Botryozyma_nematodophila
1687	OG0001687	YJL005W	augustus_masked-NODE_3517_length_1658_cov_2.98129_ID_7033-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3517_length_1658_cov_2.98129_ID_7033-processed-gene-0.1&CDS=1-1539
1688	OG0001688	YJL006C	augustus_masked-NODE_4479_length_1263_cov_2.61341_ID_8957-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4479_length_1263_cov_2.61341_ID_8957-processed-gene-0.2&CDS=1-1260
1689	OG0001689	YJL008C	genemark-NODE_106_length_8099_cov_4.07571_ID_211-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_106_length_8099_cov_4.07571_ID_211-processed-gene-0.1&CDS=1-1983
1690	OG0001690	YJL010C	snap_masked-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.0&CDS=1-2250
1691	OG0001691	YJL011C	maker-NODE_1725_length_2773_cov_6.68727_ID_3449-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_1725_length_2773_cov_6.68727_ID_3449-snap-gene-0.4&CDS=1-369
1692	OG0001692	YJL012C	maker-NODE_2234_length_2342_cov_3.49628_ID_4467-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_2234_length_2342_cov_3.49628_ID_4467-augustus-gene-0.0&CDS=1-1410
1693	OG0001693	YJL013C	augustus_masked-NODE_2843_length_1975_cov_3.22448_ID_5685-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2843_length_1975_cov_3.22448_ID_5685-processed-gene-0.2&CDS=1-1824
1694	OG0001694	YJL014W	genemark-NODE_510_length_4965_cov_5.73666_ID_1019-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_510_length_4965_cov_5.73666_ID_1019-processed-gene-0.8&CDS=1-1587
1695	OG0001695	YJL020C	snap_masked-NODE_1283_length_3262_cov_4.02682_ID_2565-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1283_length_3262_cov_4.02682_ID_2565-processed-gene-0.0&CDS=1-1062
1696	OG0001696	YJL025W	augustus_masked-NODE_7448_length_591_cov_2.98881_ID_14895-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_7448_length_591_cov_2.98881_ID_14895-processed-gene-0.1&CDS=1-168
1697	OG0001697	YJL026W	augustus_masked-NODE_5191_length_1044_cov_5.38928_ID_10381-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5191_length_1044_cov_5.38928_ID_10381-processed-gene-0.1&CDS=1-1041
1698	OG0001698	YJL029C	augustus_masked-NODE_2077_length_2462_cov_4.50686_ID_4153-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2077_length_2462_cov_4.50686_ID_4153-processed-gene-0.2&CDS=1-2382
1699	OG0001699	YJL030W	maker-NODE_3683_length_1579_cov_4.29856_ID_7365-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_3683_length_1579_cov_4.29856_ID_7365-augustus-gene-0.3&CDS=1-684
1700	OG0001700	YJL031C	maker-NODE_621_length_4595_cov_3.42401_ID_1241-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_621_length_4595_cov_3.42401_ID_1241-augustus-gene-0.0&CDS=1-996
1701	OG0001701	YJL033W	augustus_masked-NODE_140_length_7413_cov_3.31517_ID_279-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_140_length_7413_cov_3.31517_ID_279-processed-gene-0.3&CDS=1-2004
1702	OG0001702	YJL034W	snap_masked-NODE_1827_length_2686_cov_4.58115_ID_3653-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1827_length_2686_cov_4.58115_ID_3653-processed-gene-0.2&CDS=1-2016
1703	OG0001703	YJL035C	genemark-NODE_5356_length_1005_cov_2.23895_ID_10711-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_5356_length_1005_cov_2.23895_ID_10711-processed-gene-0.1&CDS=1-657
1704	OG0001704	YJL036W	snap_masked-NODE_3368_length_1722_cov_2.95681_ID_6735-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3368_length_1722_cov_2.95681_ID_6735-processed-gene-0.1&CDS=1-1440
1705	OG0001705	YJL039C	augustus_masked-NODE_230_length_6472_cov_3.84868_ID_459-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_230_length_6472_cov_3.84868_ID_459-processed-gene-0.3&CDS=1-4161
1706	OG0001706	YJL041W	snap_masked-NODE_264_length_6211_cov_4.05279_ID_527-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_264_length_6211_cov_4.05279_ID_527-processed-gene-0.4&CDS=1-1926
1707	OG0001707	YJL042W	augustus_masked-NODE_2266_length_2325_cov_2.14361_ID_4531-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2266_length_2325_cov_2.14361_ID_4531-processed-gene-0.0&CDS=1-2205
1708	OG0001708	YJL046W	augustus_masked-NODE_4076_length_1414_cov_5.07358_ID_8151-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4076_length_1414_cov_5.07358_ID_8151-processed-gene-0.2&CDS=1-1290
1709	OG0001709	YJL050W	snap_masked-NODE_104_length_8151_cov_4.31287_ID_207-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_104_length_8151_cov_4.31287_ID_207-processed-gene-0.4&CDS=1-3438
1710	OG0001710	YJL053W	genemark-NODE_5483_length_973_cov_2.91721_ID_10965-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_5483_length_973_cov_2.91721_ID_10965-processed-gene-0.2&CDS=1-792
1711	OG0001711	YJL054W	augustus_masked-NODE_3939_length_1473_cov_2.73413_ID_7877-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3939_length_1473_cov_2.73413_ID_7877-processed-gene-0.0&CDS=1-1170
1712	OG0001712	YJL055W	maker-NODE_2700_length_2057_cov_2.90559_ID_5399-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_2700_length_2057_cov_2.90559_ID_5399-augustus-gene-0.2&CDS=1-621
1713	OG0001713	YJL057C	augustus_masked-NODE_1184_length_3413_cov_3.69506_ID_2367-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1184_length_3413_cov_3.69506_ID_2367-processed-gene-0.2&CDS=1-2442
1714	OG0001714	YJL059W	augustus_masked-NODE_810_length_4085_cov_4.44913_ID_1619-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_810_length_4085_cov_4.44913_ID_1619-processed-gene-0.5&CDS=1-1302
1715	OG0001715	YJL060W	snap_masked-NODE_1610_length_2886_cov_3.81385_ID_3219-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1610_length_2886_cov_3.81385_ID_3219-processed-gene-0.1&CDS=1-1302
1716	OG0001716	YJL062W	snap_masked-NODE_680_length_4404_cov_4.65394_ID_1359-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_680_length_4404_cov_4.65394_ID_1359-processed-gene-0.1&CDS=1-3015
1717	OG0001717	YJL062W-A	augustus_masked-NODE_5163_length_1053_cov_3.44689_ID_10325-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5163_length_1053_cov_3.44689_ID_10325-processed-gene-0.0&CDS=1-354
1718	OG0001718	YJL063C	maker-NODE_654_length_4494_cov_3.62739_ID_1307-snap-gene-0.14-mRNA-1_1&gene=maker-NODE_654_length_4494_cov_3.62739_ID_1307-snap-gene-0.14&CDS=1-279
1719	OG0001719	YJL066C	snap_masked-NODE_73_length_9114_cov_3.66144_ID_145-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_73_length_9114_cov_3.66144_ID_145-processed-gene-0.4&CDS=1-909
1720	OG0001720	YJL068C	snap_masked-NODE_1242_length_3323_cov_3.30171_ID_2483-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1242_length_3323_cov_3.30171_ID_2483-processed-gene-0.2&CDS=1-885
1721	OG0001721	YJL069C	augustus_masked-NODE_5162_length_1053_cov_4.7024_ID_10323-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_5162_length_1053_cov_4.7024_ID_10323-processed-gene-0.2&CDS=1-804
1722	OG0001722	YJL071W	maker-NODE_3278_length_1764_cov_3.60211_ID_6555-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_3278_length_1764_cov_3.60211_ID_6555-augustus-gene-0.2&CDS=1-1653
1723	OG0001723	YJL072C	augustus_masked-NODE_1044_length_3620_cov_3.96101_ID_2087-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1044_length_3620_cov_3.96101_ID_2087-processed-gene-0.5&CDS=1-576
1724	OG0001724	YJL074C	augustus_masked-NODE_4133_length_1388_cov_3.40135_ID_8265-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4133_length_1388_cov_3.40135_ID_8265-processed-gene-0.0&CDS=1-474
1725	OG0001725	YJL080C	augustus_masked-NODE_3727_length_1558_cov_8.16367_ID_7453-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_3727_length_1558_cov_8.16367_ID_7453-processed-gene-0.3&CDS=1-1557
1726	OG0001726	YJL085W	augustus_masked-NODE_1487_length_3003_cov_4.40875_ID_2973-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1487_length_3003_cov_4.40875_ID_2973-processed-gene-0.4&CDS=1-1191
1727	OG0001727	YJL087C	augustus_masked-NODE_165_length_7024_cov_4.31138_ID_329-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_165_length_7024_cov_4.31138_ID_329-processed-gene-0.3&CDS=1-2748
1728	OG0001728	YJL088W	genemark-NODE_1142_length_3464_cov_5.40598_ID_2283-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_1142_length_3464_cov_5.40598_ID_2283-processed-gene-0.3&CDS=1-531
1729	OG0001729	YJL090C	maker-NODE_3056_length_1867_cov_3.61589_ID_6111-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_3056_length_1867_cov_3.61589_ID_6111-augustus-gene-0.0&CDS=1-1590
1730	OG0001730	YJL091C	maker-NODE_1558_length_2938_cov_3.3975_ID_3115-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_1558_length_2938_cov_3.3975_ID_3115-augustus-gene-0.2&CDS=1-1800
1731	OG0001731	YJL092W	augustus_masked-NODE_1510_length_2984_cov_3.41311_ID_3019-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1510_length_2984_cov_3.41311_ID_3019-processed-gene-0.4&CDS=1-636
1732	OG0001732	YJL093C	genemark-NODE_7392_length_601_cov_1.71795_ID_14783-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_7392_length_601_cov_1.71795_ID_14783-processed-gene-0.1&CDS=1-543
1733	OG0001733	YJL095W	augustus_masked-NODE_2891_length_1956_cov_2.84271_ID_5781-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2891_length_1956_cov_2.84271_ID_5781-processed-gene-0.2&CDS=1-1143
1734	OG0001734	YJL096W	augustus_masked-NODE_4910_length_1127_cov_2.87034_ID_9819-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4910_length_1127_cov_2.87034_ID_9819-processed-gene-0.0&CDS=1-504
1735	OG0001735	YJL097W	snap_masked-NODE_777_length_4160_cov_5.9335_ID_1553-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_777_length_4160_cov_5.9335_ID_1553-processed-gene-0.2&CDS=1-666
1736	OG0001736	YJL098W	augustus_masked-NODE_6861_length_683_cov_3.35669_ID_13721-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6861_length_683_cov_3.35669_ID_13721-processed-gene-0.1&CDS=1-651
1737	OG0001737	YJL100W	augustus_masked-NODE_2806_length_1996_cov_3.99073_ID_5611-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2806_length_1996_cov_3.99073_ID_5611-processed-gene-0.0&CDS=1-1842
1738	OG0001738	YJL101C	snap_masked-NODE_2918_length_1943_cov_3.02119_ID_5835-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2918_length_1943_cov_3.02119_ID_5835-processed-gene-0.2&CDS=1-1509
1739	OG0001739	YJL102W	snap_masked-NODE_2305_length_2303_cov_3.73399_ID_4609-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2305_length_2303_cov_3.73399_ID_4609-processed-gene-0.2&CDS=1-1518
1740	OG0001740	YJL106W	genemark-NODE_8111_length_503_cov_2.3125_ID_16221-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_8111_length_503_cov_2.3125_ID_16221-processed-gene-0.0&CDS=1-459
1741	OG0001741	YJL108C	augustus_masked-NODE_1975_length_2555_cov_3.9604_ID_3949-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1975_length_2555_cov_3.9604_ID_3949-processed-gene-0.1&CDS=1-2298
1742	OG0001742	YJL109C	snap_masked-NODE_284_length_6038_cov_4.19204_ID_567-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_284_length_6038_cov_4.19204_ID_567-processed-gene-0.2&CDS=1-4935
1743	OG0001743	YJL111W	augustus_masked-NODE_3199_length_1803_cov_3.16819_ID_6397-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3199_length_1803_cov_3.16819_ID_6397-processed-gene-0.1&CDS=1-1482
1744	OG0001744	YJL115W	genemark-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_42_length_10975_cov_10.3945_ID_83-processed-gene-0.22&CDS=1-999
1745	OG0001745	YJL121C	genemark-NODE_4937_length_1118_cov_2.27093_ID_9873-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_4937_length_1118_cov_2.27093_ID_9873-processed-gene-0.2&CDS=1-477
1746	OG0001746	YJL123C	snap_masked-NODE_110_length_7948_cov_3.72355_ID_219-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_110_length_7948_cov_3.72355_ID_219-processed-gene-0.1&CDS=1-1431
1747	OG0001747	YJL124C	genemark-NODE_7470_length_587_cov_2.42293_ID_14939-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_7470_length_587_cov_2.42293_ID_14939-processed-gene-0.1&CDS=1-297
1748	OG0001748	YJL125C	snap_masked-NODE_931_length_3820_cov_3.31501_ID_1861-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_931_length_3820_cov_3.31501_ID_1861-processed-gene-0.0&CDS=1-1275
1749	OG0001749	YJL126W	snap_masked-NODE_3081_length_1858_cov_4.54409_ID_6161-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3081_length_1858_cov_4.54409_ID_6161-processed-gene-0.1&CDS=1-939
1750	OG0001750	YJL127C	augustus_masked-NODE_527_length_4879_cov_4.68864_ID_1053-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_527_length_4879_cov_4.68864_ID_1053-processed-gene-0.3&CDS=1-2676
1751	OG0001751	YJL127C-B	maker-NODE_1085_length_3559_cov_3.75542_ID_2169-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_1085_length_3559_cov_3.75542_ID_2169-augustus-gene-0.5&CDS=1-153
1752	OG0001752	YJL128C	genemark-NODE_6215_length_813_cov_2.0686_ID_12429-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_6215_length_813_cov_2.0686_ID_12429-processed-gene-0.1&CDS=1-741
1753	OG0001753	YJL130C	augustus_masked-NODE_471_length_5121_cov_4.51066_ID_941-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_471_length_5121_cov_4.51066_ID_941-processed-gene-0.1&CDS=1-5118
1754	OG0001754	YJL140W	maker-NODE_2165_length_2394_cov_2.89354_ID_4329-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_2165_length_2394_cov_2.89354_ID_4329-augustus-gene-0.2&CDS=1-558
1755	OG0001755	YJL141C	augustus_masked-NODE_6138_length_827_cov_2.59197_ID_12275-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_6138_length_827_cov_2.59197_ID_12275-processed-gene-0.0&CDS=1-825
1756	OG0001756	YJL143W	genemark-NODE_9872_length_327_cov_1.83824_ID_19743-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_9872_length_327_cov_1.83824_ID_19743-processed-gene-0.0&CDS=1-246
1757	OG0001757	YJL145W	genemark-NODE_1606_length_2888_cov_4.29862_ID_3211-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1606_length_2888_cov_4.29862_ID_3211-processed-gene-0.1&CDS=1-1011
1758	OG0001758	YJL153C	augustus_masked-NODE_2730_length_2038_cov_2.54463_ID_5459-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2730_length_2038_cov_2.54463_ID_5459-processed-gene-0.2&CDS=1-1368
1759	OG0001759	YJL154C	augustus_masked-NODE_6172_length_820_cov_1.66144_ID_12343-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6172_length_820_cov_1.66144_ID_12343-processed-gene-0.1&CDS=1-819
1760	OG0001760	YJL155C	snap_masked-NODE_3304_length_1752_cov_3.29699_ID_6607-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3304_length_1752_cov_3.29699_ID_6607-processed-gene-0.1&CDS=1-780
1761	OG0001761	YJL156C	augustus_masked-NODE_560_length_4766_cov_5.12694_ID_1119-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_560_length_4766_cov_5.12694_ID_1119-processed-gene-0.6&CDS=1-999
1762	OG0001762	YJL166W	genemark-NODE_3549_length_1641_cov_4.28436_ID_7097-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_3549_length_1641_cov_4.28436_ID_7097-processed-gene-0.1&CDS=1-270
1763	OG0001763	YJL167W	genemark-NODE_5104_length_1071_cov_3.58071_ID_10207-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_5104_length_1071_cov_3.58071_ID_10207-processed-gene-0.3&CDS=1-669
1764	OG0001764	YJL168C	augustus_masked-NODE_3458_length_1685_cov_3.34049_ID_6915-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3458_length_1685_cov_3.34049_ID_6915-processed-gene-0.0&CDS=1-1683
1765	OG0001765	YJL180C	genemark-NODE_4455_length_1274_cov_4.90402_ID_8909-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_4455_length_1274_cov_4.90402_ID_8909-processed-gene-0.0&CDS=1-870
1766	OG0001766	YJL183W	genemark-NODE_3890_length_1494_cov_3.37596_ID_7779-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_3890_length_1494_cov_3.37596_ID_7779-processed-gene-0.1&CDS=1-939
1767	OG0001767	YJL187C	snap_masked-NODE_760_length_4195_cov_3.77512_ID_1519-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_760_length_4195_cov_3.77512_ID_1519-processed-gene-0.3&CDS=1-1659
1768	OG0001768	YJL194W	augustus_masked-NODE_822_length_4057_cov_3.64768_ID_1643-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_822_length_4057_cov_3.64768_ID_1643-processed-gene-0.2&CDS=1-2151
1769	OG0001769	YJL197W	snap_masked-NODE_326_length_5775_cov_7.04895_ID_651-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_326_length_5775_cov_7.04895_ID_651-processed-gene-0.2&CDS=1-3684
1770	OG0001770	YJL200C	snap_masked-NODE_155_length_7242_cov_3.50007_ID_309-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_155_length_7242_cov_3.50007_ID_309-processed-gene-0.11&CDS=1-2337
1771	OG0001771	YJL204C	augustus_masked-NODE_7333_length_610_cov_1.85946_ID_14665-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_7333_length_610_cov_1.85946_ID_14665-processed-gene-0.1&CDS=1-606
1772	OG0001772	YJL207C	augustus_masked-NODE_370_length_5574_cov_3.10509_ID_739-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_370_length_5574_cov_3.10509_ID_739-processed-gene-0.0&CDS=1-5094
1773	OG0001773	YJL208C	snap_masked-NODE_2602_length_2119_cov_3.34302_ID_5203-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_2602_length_2119_cov_3.34302_ID_5203-processed-gene-0.0&CDS=1-1035
1774	OG0001774	YJL212C	genemark-NODE_368_length_5581_cov_4.22964_ID_735-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_368_length_5581_cov_4.22964_ID_735-processed-gene-0.4&CDS=1-2421
1775	OG0001775	YJL218W	genemark-NODE_600_length_4633_cov_3.11796_ID_1199-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_600_length_4633_cov_3.11796_ID_1199-processed-gene-0.2&CDS=1-657
1776	OG0001776	YJR002W	snap_masked-NODE_1860_length_2658_cov_3.27891_ID_3719-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1860_length_2658_cov_3.27891_ID_3719-processed-gene-0.0&CDS=1-1992
1777	OG0001777	YJR005W	genemark-NODE_2329_length_2287_cov_4.069_ID_4657-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2329_length_2287_cov_4.069_ID_4657-processed-gene-0.0&CDS=1-2097
1778	OG0001778	YJR006W	genemark-NODE_2583_length_2131_cov_3.27505_ID_5165-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2583_length_2131_cov_3.27505_ID_5165-processed-gene-0.0&CDS=1-1371
1779	OG0001779	YJR007W	maker-NODE_2243_length_2337_cov_4.96889_ID_4485-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_2243_length_2337_cov_4.96889_ID_4485-augustus-gene-0.2&CDS=1-747
1780	OG0001780	YJR008W	snap_masked-NODE_227_length_6500_cov_4.72723_ID_453-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_227_length_6500_cov_4.72723_ID_453-processed-gene-0.4&CDS=1-1221
1781	OG0001781	YJR010W	snap_masked-NODE_127_length_7560_cov_6.91339_ID_253-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_127_length_7560_cov_6.91339_ID_253-processed-gene-0.4&CDS=1-1752
1782	OG0001782	YJR012C	snap_masked-NODE_2540_length_2160_cov_3.00523_ID_5079-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_2540_length_2160_cov_3.00523_ID_5079-processed-gene-0.4&CDS=1-210
1783	OG0001783	YJR013W	genemark-NODE_1125_length_3488_cov_4.04777_ID_2249-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1125_length_3488_cov_4.04777_ID_2249-processed-gene-0.1&CDS=1-1317
1784	OG0001784	YJR014W	snap_masked-NODE_6272_length_799_cov_1.5672_ID_12543-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_6272_length_799_cov_1.5672_ID_12543-processed-gene-0.2&CDS=1-645
1785	OG0001785	YJR016C	augustus_masked-NODE_3467_length_1680_cov_2.15877_ID_6933-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3467_length_1680_cov_2.15877_ID_6933-processed-gene-0.1&CDS=1-1506
1786	OG0001786	YJR017C	genemark-NODE_378_length_5535_cov_3.3635_ID_755-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_378_length_5535_cov_3.3635_ID_755-processed-gene-0.8&CDS=1-606
1787	OG0001787	YJR022W	snap_masked-NODE_3810_length_1522_cov_3.51125_ID_7619-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_3810_length_1522_cov_3.51125_ID_7619-processed-gene-0.4&CDS=1-276
1788	OG0001788	YJR024C	augustus_masked-NODE_3963_length_1466_cov_3.37066_ID_7925-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_3963_length_1466_cov_3.37066_ID_7925-processed-gene-0.3&CDS=1-315
1789	OG0001789	YJR025C	genemark-NODE_1391_length_3104_cov_4.34995_ID_2781-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_1391_length_3104_cov_4.34995_ID_2781-processed-gene-0.3&CDS=1-504
1790	OG0001790	YJR033C	maker-NODE_7_length_18051_cov_318.207_ID_13-augustus-gene-0.13-mRNA-1_1&gene=maker-NODE_7_length_18051_cov_318.207_ID_13-augustus-gene-0.13&CDS=1-4797
1791	OG0001791	YJR034W	genemark-NODE_2518_length_2173_cov_4.46364_ID_5035-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2518_length_2173_cov_4.46364_ID_5035-processed-gene-0.0&CDS=1-288
1792	OG0001792	YJR035W	genemark-NODE_313_length_5858_cov_4.33586_ID_625-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_313_length_5858_cov_4.33586_ID_625-processed-gene-0.3&CDS=1-3129
1793	OG0001793	YJR036C	augustus_masked-NODE_1761_length_2738_cov_4.0779_ID_3521-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1761_length_2738_cov_4.0779_ID_3521-processed-gene-0.0&CDS=1-2379
1794	OG0001794	YJR040W	maker-NODE_1192_length_3401_cov_5.12074_ID_2383-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_1192_length_3401_cov_5.12074_ID_2383-augustus-gene-0.4&CDS=1-1896
1795	OG0001795	YJR041C	augustus_masked-NODE_5680_length_927_cov_2.37615_ID_11359-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5680_length_927_cov_2.37615_ID_11359-processed-gene-0.1&CDS=1-834
1796	OG0001796	YJR042W	augustus_masked-NODE_1264_length_3290_cov_4.28841_ID_2527-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1264_length_3290_cov_4.28841_ID_2527-processed-gene-0.0&CDS=1-2217
1797	OG0001797	YJR047C	maker-NODE_2412_length_2237_cov_3.93584_ID_4823-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_2412_length_2237_cov_3.93584_ID_4823-augustus-gene-0.3&CDS=1-474
1798	OG0001798	YJR050W	augustus_masked-NODE_201_length_6678_cov_4.16443_ID_401-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_201_length_6678_cov_4.16443_ID_401-processed-gene-0.1&CDS=1-603
1799	OG0001799	YJR052W	snap_masked-NODE_2503_length_2183_cov_3.46382_ID_5005-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_2503_length_2183_cov_3.46382_ID_5005-processed-gene-0.4&CDS=1-1653
1800	OG0001800	YJR053W	augustus_masked-NODE_2071_length_2472_cov_4.79975_ID_4141-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2071_length_2472_cov_4.79975_ID_4141-processed-gene-0.0&CDS=1-2097
1801	OG0001801	YJR057W	augustus_masked-NODE_5314_length_1015_cov_1.56146_ID_10627-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5314_length_1015_cov_1.56146_ID_10627-processed-gene-0.0&CDS=1-813
1802	OG0001802	YJR058C	genemark-NODE_1773_length_2729_cov_3.68998_ID_3545-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_1773_length_2729_cov_3.68998_ID_3545-processed-gene-0.2&CDS=1-432
1803	OG0001803	YJR060W	snap_masked-NODE_2501_length_2183_cov_3.81861_ID_5001-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_2501_length_2183_cov_3.81861_ID_5001-processed-gene-0.3&CDS=1-1437
