	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034749_Lipomyces_mesembrius
368	OG0000368	YKL104C	augustus_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.102&CDS=1-2172, augustus_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.68&CDS=1-2115
369	OG0000369	YKL121W, YMR102C	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-7.337-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-7.337&CDS=1-2697
370	OG0000370	YKL126W, YMR104C	genemark-NODE_21_length_250742_cov_15.7371_ID_41-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_21_length_250742_cov_15.7371_ID_41-processed-gene-0.104&CDS=1-1827
371	OG0000371	YKL128C	augustus_masked-NODE_65_length_63175_cov_16.894_ID_129-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_65_length_63175_cov_16.894_ID_129-processed-gene-0.14&CDS=1-1080, snap_masked-NODE_9_length_460943_cov_15.6853_ID_17-processed-gene-3.273-mRNA-1_1&gene=snap_masked-NODE_9_length_460943_cov_15.6853_ID_17-processed-gene-3.273&CDS=1-816
372	OG0000372	YKL133C, YMR115W	maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-1.96-mRNA-1_1&gene=maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-1.96&CDS=1-1533
373	OG0000373	YKL141W, YMR118C	augustus_masked-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-0.108&CDS=1-543
374	OG0000374	YKL217W	augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-0.3&CDS=1-1470, augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-0.103&CDS=1-1488
375	OG0000375	YKR010C	augustus_masked-NODE_41_length_146897_cov_14.8825_ID_81-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_41_length_146897_cov_14.8825_ID_81-processed-gene-0.30&CDS=1-2145, maker-NODE_41_length_146897_cov_14.8825_ID_81-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_41_length_146897_cov_14.8825_ID_81-augustus-gene-0.119&CDS=1-2058
376	OG0000376	YKR039W	augustus_masked-NODE_76_length_49739_cov_16.5948_ID_151-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_76_length_49739_cov_16.5948_ID_151-processed-gene-0.14&CDS=1-1743, maker-NODE_4_length_601463_cov_15.82_ID_7-snap-gene-0.97-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-snap-gene-0.97&CDS=1-3471
377	OG0000377	YKR079C	augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.202-mRNA-1_1&gene=augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.202&CDS=1-2898, maker-NODE_20_length_256387_cov_16.8461_ID_39-augustus-gene-1.29-mRNA-1_1&gene=maker-NODE_20_length_256387_cov_16.8461_ID_39-augustus-gene-1.29&CDS=1-2211
378	OG0000378	YKR089C, YOR081C	augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-3.211-mRNA-1_1&gene=augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-3.211&CDS=1-5763
379	OG0000379	YKR091W, YOR083W	genemark-NODE_37_length_158016_cov_20.0057_ID_73-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_37_length_158016_cov_20.0057_ID_73-processed-gene-0.62&CDS=1-1563
380	OG0000380	YLL012W, YLR020C	maker-NODE_63_length_65836_cov_15.6952_ID_125-snap-gene-0.66-mRNA-1_1&gene=maker-NODE_63_length_65836_cov_15.6952_ID_125-snap-gene-0.66&CDS=1-1446
381	OG0000381	YLL016W, YLR310C	maker-NODE_9_length_460943_cov_15.6853_ID_17-augustus-gene-0.77-mRNA-1_1&gene=maker-NODE_9_length_460943_cov_15.6853_ID_17-augustus-gene-0.77&CDS=1-3228
382	OG0000382	YLL036C	augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.286-mRNA-1_1&gene=augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.286&CDS=1-441, genemark-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.10-mRNA-1_1&gene=genemark-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.10&CDS=1-363
383	OG0000383	YLL057C	augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.67&CDS=1-1149, maker-NODE_40_length_149697_cov_15.2151_ID_79-augustus-gene-0.164-mRNA-1_1&gene=maker-NODE_40_length_149697_cov_15.2151_ID_79-augustus-gene-0.164&CDS=1-1125
384	OG0000384	YLR029C, YMR121C	maker-NODE_25_length_224029_cov_16.3037_ID_49-augustus-gene-0.155-mRNA-1_1&gene=maker-NODE_25_length_224029_cov_16.3037_ID_49-augustus-gene-0.155&CDS=1-687
385	OG0000385	YLR144C	genemark-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-2.97&CDS=1-4599, genemark-NODE_37_length_158016_cov_20.0057_ID_73-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_37_length_158016_cov_20.0057_ID_73-processed-gene-0.55&CDS=1-2448
386	OG0000386	YLR149C	augustus_masked-NODE_52_length_94199_cov_16.7239_ID_103-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_52_length_94199_cov_16.7239_ID_103-processed-gene-0.109&CDS=1-1668, augustus_masked-NODE_52_length_94199_cov_16.7239_ID_103-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_52_length_94199_cov_16.7239_ID_103-processed-gene-0.133&CDS=1-714
387	OG0000387	YLR178C, YLR179C	augustus_masked-NODE_75_length_52051_cov_15.5333_ID_149-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_75_length_52051_cov_15.5333_ID_149-processed-gene-0.26&CDS=1-789
388	OG0000388	YLR187W, YNL278W	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-3.119&CDS=1-2103
389	OG0000389	YLR188W	genemark-NODE_14_length_325695_cov_15.9281_ID_27-processed-gene-2.98-mRNA-1_1&gene=genemark-NODE_14_length_325695_cov_15.9281_ID_27-processed-gene-2.98&CDS=1-2112, maker-NODE_41_length_146897_cov_14.8825_ID_81-augustus-gene-0.105-mRNA-1_1&gene=maker-NODE_41_length_146897_cov_14.8825_ID_81-augustus-gene-0.105&CDS=1-2280
390	OG0000390	YLR220W	augustus_masked-NODE_134_length_3622_cov_15.6967_ID_267-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_134_length_3622_cov_15.6967_ID_267-processed-gene-0.0&CDS=1-909, augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-2.33&CDS=1-918
391	OG0000391	YLR251W	augustus_masked-NODE_84_length_37792_cov_17.0498_ID_167-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_84_length_37792_cov_17.0498_ID_167-processed-gene-0.28&CDS=1-621, maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.262-mRNA-1_1&gene=maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.262&CDS=1-618
392	OG0000392	YLR260W, YOR171C	maker-NODE_8_length_468094_cov_15.2478_ID_15-augustus-gene-3.29-mRNA-1_1&gene=maker-NODE_8_length_468094_cov_15.2478_ID_15-augustus-gene-3.29&CDS=1-1476
393	OG0000393	YLR264W, YOR167C	snap_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-3.77-mRNA-1_1&gene=snap_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-3.77&CDS=1-249
394	OG0000394	YLR270W, YOR173W	augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.17&CDS=1-2424
395	OG0000395	YLR287C-A, YOR182C	maker-NODE_6_length_504130_cov_14.9719_ID_11-snap-gene-4.62-mRNA-1_1&gene=maker-NODE_6_length_504130_cov_14.9719_ID_11-snap-gene-4.62&CDS=1-192
396	OG0000396	YLR291C	augustus_masked-NODE_15_length_311211_cov_15.4653_ID_29-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_15_length_311211_cov_15.4653_ID_29-processed-gene-2.28&CDS=1-1959, augustus_masked-NODE_449_length_390_cov_1.39194_ID_897-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_449_length_390_cov_1.39194_ID_897-processed-gene-0.0&CDS=1-309
397	OG0000397	YLR300W, YOR190W	snap_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-2.141&CDS=1-1305
398	OG0000398	YLR307W, YLR308W	maker-NODE_11_length_408093_cov_15.0871_ID_21-snap-gene-2.41-mRNA-1_1&gene=maker-NODE_11_length_408093_cov_15.0871_ID_21-snap-gene-2.41&CDS=1-1149
399	OG0000399	YLR417W	genemark-NODE_21_length_250742_cov_15.7371_ID_41-processed-gene-1.161-mRNA-1_1&gene=genemark-NODE_21_length_250742_cov_15.7371_ID_41-processed-gene-1.161&CDS=1-1935, maker-NODE_21_length_250742_cov_15.7371_ID_41-augustus-gene-1.10-mRNA-1_1&gene=maker-NODE_21_length_250742_cov_15.7371_ID_41-augustus-gene-1.10&CDS=1-1746
400	OG0000400	YLR418C	genemark-NODE_380_length_424_cov_0.70684_ID_759-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_380_length_424_cov_0.70684_ID_759-processed-gene-0.0&CDS=1-288, maker-NODE_57_length_81531_cov_15.4655_ID_113-augustus-gene-0.19-mRNA-1_1&gene=maker-NODE_57_length_81531_cov_15.4655_ID_113-augustus-gene-0.19&CDS=1-1242
401	OG0000401	YLR449W, YML074C	maker-NODE_20_length_256387_cov_16.8461_ID_39-augustus-gene-1.8-mRNA-1_1&gene=maker-NODE_20_length_256387_cov_16.8461_ID_39-augustus-gene-1.8&CDS=1-1404
402	OG0000402	YLR450W, YML075C	maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-0.162-mRNA-1_1&gene=maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-0.162&CDS=1-3105
403	OG0000403	YLR454W, YPR117W	augustus_masked-NODE_43_length_130487_cov_14.9211_ID_85-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_43_length_130487_cov_14.9211_ID_85-processed-gene-0.139&CDS=1-8823
404	OG0000404	YLR456W, YPR172W	maker-NODE_47_length_114003_cov_15.2953_ID_93-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_47_length_114003_cov_15.2953_ID_93-augustus-gene-0.49&CDS=1-633
405	OG0000405	YML100W, YMR261C	maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-2.45-mRNA-1_1&gene=maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-2.45&CDS=1-2193
406	OG0000406	YML106W, YMR271C	augustus_masked-NODE_9_length_460943_cov_15.6853_ID_17-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_9_length_460943_cov_15.6853_ID_17-processed-gene-1.110&CDS=1-669
407	OG0000407	YML109W, YMR273C	augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-4.38&CDS=1-3153
408	OG0000408	YML118W, YMR285C	maker-NODE_6_length_504130_cov_14.9719_ID_11-augustus-gene-4.83-mRNA-1_1&gene=maker-NODE_6_length_504130_cov_14.9719_ID_11-augustus-gene-4.83&CDS=1-1521
409	OG0000409	YML123C	maker-NODE_82_length_40233_cov_15.493_ID_163-snap-gene-0.21-mRNA-1_1&gene=maker-NODE_82_length_40233_cov_15.493_ID_163-snap-gene-0.21&CDS=1-2199, maker-NODE_82_length_40233_cov_15.493_ID_163-snap-gene-0.27-mRNA-1_1&gene=maker-NODE_82_length_40233_cov_15.493_ID_163-snap-gene-0.27&CDS=1-2376
410	OG0000410	YMR119W, YNL008C	genemark-NODE_16_length_279401_cov_15.9753_ID_31-processed-gene-1.138-mRNA-1_1&gene=genemark-NODE_16_length_279401_cov_15.9753_ID_31-processed-gene-1.138&CDS=1-2439
411	OG0000411	YMR177W, YPL224C	augustus_masked-NODE_42_length_137594_cov_15.5143_ID_83-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-NODE_42_length_137594_cov_15.5143_ID_83-processed-gene-0.203&CDS=1-1368
412	OG0000412	YMR182C, YPL230W	augustus_masked-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-1.126&CDS=1-1368
413	OG0000413	YMR183C, YPL232W	maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-2.176-mRNA-1_1&gene=maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-2.176&CDS=1-858
414	OG0000414	YMR194W, YPL249C-A	augustus_masked-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-1.136&CDS=1-309
415	OG0000415	YMR222C, YOR280C	maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.221-mRNA-1_1&gene=maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.221&CDS=1-732
416	OG0000416	YMR230W, YOR293W	snap_masked-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.66&CDS=1-378
417	OG0000417	YMR233W, YOR295W	maker-NODE_6_length_504130_cov_14.9719_ID_11-snap-gene-2.53-mRNA-1_1&gene=maker-NODE_6_length_504130_cov_14.9719_ID_11-snap-gene-2.53&CDS=1-819
418	OG0000418	YMR237W, YOR299W	genemark-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.137-mRNA-1_1&gene=genemark-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.137&CDS=1-2082
419	OG0000419	YMR242C, YOR312C	maker-NODE_34_length_164680_cov_15.313_ID_67-augustus-gene-0.159-mRNA-1_1&gene=maker-NODE_34_length_164680_cov_15.313_ID_67-augustus-gene-0.159&CDS=1-540
420	OG0000420	YMR243C, YOR316C	maker-NODE_2_length_781223_cov_15.3897_ID_3-augustus-gene-3.45-mRNA-1_1&gene=maker-NODE_2_length_781223_cov_15.3897_ID_3-augustus-gene-3.45&CDS=1-1404
421	OG0000421	YMR253C, YPL264C	maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-0.167-mRNA-1_1&gene=maker-NODE_13_length_358725_cov_30.8807_ID_25-augustus-gene-0.167&CDS=1-1407
422	OG0000422	YMR319C	augustus_masked-NODE_76_length_49739_cov_16.5948_ID_151-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_76_length_49739_cov_16.5948_ID_151-processed-gene-0.11&CDS=1-1458, augustus_masked-NODE_76_length_49739_cov_16.5948_ID_151-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_76_length_49739_cov_16.5948_ID_151-processed-gene-0.12&CDS=1-1479
423	OG0000423	YNL087W, YOR086C	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-6.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-6.61&CDS=1-3756
424	OG0000424	YNL095C, YOR092W	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-1.33-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-1.33&CDS=1-1596
425	OG0000425	YNL096C, YOR096W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-0.89-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-0.89&CDS=1-579
426	OG0000426	YNL104C, YOR108W	augustus_masked-NODE_48_length_111463_cov_15.638_ID_95-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_48_length_111463_cov_15.638_ID_95-processed-gene-0.29&CDS=1-1716
427	OG0000427	YNL106C, YOR109W	maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.94-mRNA-1_1&gene=maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.94&CDS=1-3822
428	OG0000428	YNL229C	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-4.6&CDS=1-705, maker-NODE_20_length_256387_cov_16.8461_ID_39-augustus-gene-1.38-mRNA-1_1&gene=maker-NODE_20_length_256387_cov_16.8461_ID_39-augustus-gene-1.38&CDS=1-663
429	OG0000429	YNL234W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-4.177-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-4.177&CDS=1-903, maker-NODE_9_length_460943_cov_15.6853_ID_17-snap-gene-3.174-mRNA-1_1&gene=maker-NODE_9_length_460943_cov_15.6853_ID_17-snap-gene-3.174&CDS=1-477
430	OG0000430	YNL283C, YOL105C	maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.87-mRNA-1_1&gene=maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.87&CDS=1-1044
431	OG0000431	YNL293W, YOL112W	augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.102-mRNA-1_1&gene=augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.102&CDS=1-2319
432	OG0000432	YNL299W, YOL115W	snap_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.85&CDS=1-2061
433	OG0000433	YNL301C, YOL120C	maker-NODE_14_length_325695_cov_15.9281_ID_27-augustus-gene-2.210-mRNA-1_1&gene=maker-NODE_14_length_325695_cov_15.9281_ID_27-augustus-gene-2.210&CDS=1-561
434	OG0000434	YNL302C, YOL121C	maker-NODE_7_length_493755_cov_15.7063_ID_13-augustus-gene-2.153-mRNA-1_1&gene=maker-NODE_7_length_493755_cov_15.7063_ID_13-augustus-gene-2.153&CDS=1-438
435	OG0000435	YNL308C	maker-NODE_76_length_49739_cov_16.5948_ID_151-augustus-gene-0.20-mRNA-1_1&gene=maker-NODE_76_length_49739_cov_16.5948_ID_151-augustus-gene-0.20&CDS=1-1857, snap_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-7.150-mRNA-1_1&gene=snap_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-7.150&CDS=1-363
436	OG0000436	YNR018W	augustus_masked-NODE_113_length_11085_cov_14.3436_ID_225-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_113_length_11085_cov_14.3436_ID_225-processed-gene-0.11&CDS=1-591, maker-NODE_189_length_1539_cov_51.7342_ID_377-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_189_length_1539_cov_51.7342_ID_377-augustus-gene-0.7&CDS=1-645
437	OG0000437	YNR055C	augustus_masked-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-1.17&CDS=1-1632, maker-NODE_4_length_601463_cov_15.82_ID_7-snap-gene-1.117-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-snap-gene-1.117&CDS=1-1992
438	OG0000438	YNR074C	augustus_masked-NODE_33_length_172057_cov_17.0907_ID_65-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_33_length_172057_cov_17.0907_ID_65-processed-gene-0.72&CDS=1-1128, snap_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-6.33-mRNA-1_1&gene=snap_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-6.33&CDS=1-1122
439	OG0000439	YOL060C	augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.208-mRNA-1_1&gene=augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.208&CDS=1-3840, augustus_masked-NODE_66_length_60647_cov_18.4722_ID_131-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_66_length_60647_cov_18.4722_ID_131-processed-gene-0.83&CDS=1-420
440	OG0000440	YOL108C	augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-4.135&CDS=1-447, snap_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-0.95&CDS=1-1377
441	OG0000441	YOL119C, YOR306C	augustus_masked-NODE_74_length_52476_cov_14.6655_ID_147-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_74_length_52476_cov_14.6655_ID_147-processed-gene-0.18&CDS=1-1344
442	OG0000442	YOL137W	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-5.154-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-5.154&CDS=1-1476, augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_8_length_468094_cov_15.2478_ID_15-processed-gene-2.88&CDS=1-1476
443	OG0000443	YOR059C	maker-NODE_31_length_174790_cov_14.1834_ID_61-augustus-gene-0.133-mRNA-1_1&gene=maker-NODE_31_length_174790_cov_14.1834_ID_61-augustus-gene-0.133&CDS=1-1329, maker-NODE_35_length_160252_cov_15.5261_ID_69-augustus-gene-0.231-mRNA-1_1&gene=maker-NODE_35_length_160252_cov_15.5261_ID_69-augustus-gene-0.231&CDS=1-1521
444	OG0000444	YOR061W	maker-NODE_110_length_12278_cov_13.246_ID_219-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_110_length_12278_cov_13.246_ID_219-augustus-gene-0.4&CDS=1-714, maker-NODE_58_length_81304_cov_17.232_ID_115-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_58_length_81304_cov_17.232_ID_115-augustus-gene-0.7&CDS=1-714
445	OG0000445	YOR070C	augustus_masked-NODE_13_length_358725_cov_30.8807_ID_25-processed-gene-2.255-mRNA-1_1&gene=augustus_masked-NODE_13_length_358725_cov_30.8807_ID_25-processed-gene-2.255&CDS=1-1548, maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-5.7-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-5.7&CDS=1-894
446	OG0000446	YOR113W	augustus_masked-NODE_270_length_653_cov_18.7668_ID_539-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_270_length_653_cov_18.7668_ID_539-processed-gene-0.2&CDS=1-507, genemark-NODE_118_length_7819_cov_14.0195_ID_235-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_118_length_7819_cov_14.0195_ID_235-processed-gene-0.9&CDS=1-849
447	OG0000447	YOR120W	genemark-NODE_67_length_60484_cov_17.8945_ID_133-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_67_length_60484_cov_17.8945_ID_133-processed-gene-0.27&CDS=1-873, maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.291-mRNA-1_1&gene=maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.291&CDS=1-906
448	OG0000448	YOR194C	genemark-NODE_22_length_236444_cov_14.7802_ID_43-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_22_length_236444_cov_14.7802_ID_43-processed-gene-0.82&CDS=1-1155, snap_masked-NODE_25_length_224029_cov_16.3037_ID_49-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_25_length_224029_cov_16.3037_ID_49-processed-gene-1.41&CDS=1-1014
449	OG0000449	YOR226C, YPL135W	maker-NODE_14_length_325695_cov_15.9281_ID_27-augustus-gene-2.199-mRNA-1_1&gene=maker-NODE_14_length_325695_cov_15.9281_ID_27-augustus-gene-2.199&CDS=1-516
450	OG0000450	YOR234C, YPL143W	maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.292-mRNA-1_1&gene=maker-NODE_33_length_172057_cov_17.0907_ID_65-augustus-gene-0.292&CDS=1-321
451	OG0000451	YOR237W, YPL145C	augustus_masked-NODE_61_length_71297_cov_15.291_ID_121-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_61_length_71297_cov_15.291_ID_121-processed-gene-0.65&CDS=1-1161
452	OG0000452	YOR358W	genemark-NODE_491_length_369_cov_1_ID_981-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_491_length_369_cov_1_ID_981-processed-gene-0.0&CDS=1-153, maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.258-mRNA-1_1&gene=maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.258&CDS=1-555
453	OG0000453	YOR390W, YPL279C	maker-NODE_36_length_158621_cov_31.1899_ID_71-augustus-gene-0.293-mRNA-1_1&gene=maker-NODE_36_length_158621_cov_31.1899_ID_71-augustus-gene-0.293&CDS=1-1458
454	OG0000454	YPL064C	augustus_masked-NODE_77_length_49436_cov_15.5109_ID_153-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_77_length_49436_cov_15.5109_ID_153-processed-gene-0.76&CDS=1-1455, maker-NODE_24_length_235071_cov_15.251_ID_47-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_24_length_235071_cov_15.251_ID_47-augustus-gene-0.12&CDS=1-468
