	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035629_Yueomyces_sinensis
2022	OG0002022	YIL146C	augustus_masked-NODE_34_length_122582_cov_31.4812_ID_67-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_34_length_122582_cov_31.4812_ID_67-processed-gene-0.32&CDS=1-1851
2023	OG0002023	YIL150C	snap_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.21&CDS=1-1785
2024	OG0002024	YIL153W	genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.12&CDS=1-1293
2025	OG0002025	YIL154C	augustus_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.48&CDS=1-1110
2026	OG0002026	YIL155C	augustus_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.49&CDS=1-1977
2027	OG0002027	YIL156W	genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.13&CDS=1-3420
2028	OG0002028	YIL157C	genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.5&CDS=1-558
2029	OG0002029	YIL159W	genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.15&CDS=1-4065
2030	OG0002030	YIL160C	genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.6&CDS=1-1194
2031	OG0002031	YIL161W	snap_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_58_length_57850_cov_39.5176_ID_115-processed-gene-0.38&CDS=1-906
2032	OG0002032	YIR001C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-0.94&CDS=1-387
2033	OG0002033	YIR002C	snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.79&CDS=1-3054
2034	OG0002034	YIR003W	snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.60&CDS=1-4758
2035	OG0002035	YIR004W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-0.7&CDS=1-1272
2036	OG0002036	YIR005W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-1.47-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-1.47&CDS=1-450
2037	OG0002037	YIR006C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-1.45&CDS=1-5250
2038	OG0002038	YIR007W	genemark-NODE_59_length_55713_cov_41.1846_ID_117-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_59_length_55713_cov_41.1846_ID_117-processed-gene-0.39&CDS=1-2850
2039	OG0002039	YIR008C	genemark-NODE_59_length_55713_cov_41.1846_ID_117-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_59_length_55713_cov_41.1846_ID_117-processed-gene-0.47&CDS=1-1233
2040	OG0002040	YIR011C	genemark-NODE_42_length_108384_cov_33.9154_ID_83-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_42_length_108384_cov_33.9154_ID_83-processed-gene-0.52&CDS=1-945
2041	OG0002041	YIR012W	genemark-NODE_42_length_108384_cov_33.9154_ID_83-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_42_length_108384_cov_33.9154_ID_83-processed-gene-0.78&CDS=1-1308
2042	OG0002042	YIR015W	augustus_masked-NODE_8_length_308350_cov_29.7871_ID_15-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_8_length_308350_cov_29.7871_ID_15-processed-gene-0.54&CDS=1-399
2043	OG0002043	YIR022W	snap_masked-NODE_45_length_99950_cov_30.0295_ID_89-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_45_length_99950_cov_30.0295_ID_89-processed-gene-0.52&CDS=1-438
2044	OG0002044	YIR023W	snap_masked-NODE_45_length_99950_cov_30.0295_ID_89-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_45_length_99950_cov_30.0295_ID_89-processed-gene-0.53&CDS=1-1833
2045	OG0002045	YIR024C	augustus_masked-NODE_94_length_22045_cov_40.7725_ID_187-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_94_length_22045_cov_40.7725_ID_187-processed-gene-0.24&CDS=1-546
2046	OG0002046	YIR025W	snap_masked-NODE_94_length_22045_cov_40.7725_ID_187-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_94_length_22045_cov_40.7725_ID_187-processed-gene-0.6&CDS=1-1173
2047	OG0002047	YIR026C	genemark-NODE_94_length_22045_cov_40.7725_ID_187-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_94_length_22045_cov_40.7725_ID_187-processed-gene-0.13&CDS=1-1083
2048	OG0002048	YIR037W	genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_15_length_267474_cov_32.1813_ID_29-processed-gene-0.45&CDS=1-492
2049	OG0002049	YJL001W	augustus_masked-NODE_65_length_47846_cov_30.0712_ID_129-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_65_length_47846_cov_30.0712_ID_129-processed-gene-0.40&CDS=1-648
2050	OG0002050	YJL002C	genemark-NODE_65_length_47846_cov_30.0712_ID_129-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_65_length_47846_cov_30.0712_ID_129-processed-gene-0.33&CDS=1-1449
2051	OG0002051	YJL004C	genemark-NODE_65_length_47846_cov_30.0712_ID_129-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_65_length_47846_cov_30.0712_ID_129-processed-gene-0.32&CDS=1-594
2052	OG0002052	YJL006C	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.156-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.156&CDS=1-726
2053	OG0002053	YJL008C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.35&CDS=1-1701
2054	OG0002054	YJL010C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.34&CDS=1-2031
2055	OG0002055	YJL011C	genemark-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.73&CDS=1-498
2056	OG0002056	YJL012C	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.42&CDS=1-2217
2057	OG0002057	YJL014W	genemark-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.54&CDS=1-1629
2058	OG0002058	YJL016W	augustus_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.110&CDS=1-2985
2059	OG0002059	YJL019W	snap_masked-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_43_length_101809_cov_35.2577_ID_85-processed-gene-0.7&CDS=1-1266
2060	OG0002060	YJL024C	augustus_masked-NODE_24_length_162449_cov_32.5493_ID_47-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_24_length_162449_cov_32.5493_ID_47-processed-gene-0.65&CDS=1-567
2061	OG0002061	YJL025W	augustus_masked-NODE_44_length_100308_cov_29.8003_ID_87-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_44_length_100308_cov_29.8003_ID_87-processed-gene-0.47&CDS=1-1434
2062	OG0002062	YJL029C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.118-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.118&CDS=1-2367
2063	OG0002063	YJL030W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.86&CDS=1-597
2064	OG0002064	YJL031C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.117-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.117&CDS=1-1014
2065	OG0002065	YJL033W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.84-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.84&CDS=1-2322
2066	OG0002066	YJL034W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.83-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.83&CDS=1-2037
2067	OG0002067	YJL035C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.115-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.115&CDS=1-654
2068	OG0002068	YJL036W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.82&CDS=1-1452
2069	OG0002069	YJL039C	augustus_masked-NODE_38_length_113570_cov_32.1419_ID_75-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_38_length_113570_cov_32.1419_ID_75-processed-gene-0.103&CDS=1-4995
2070	OG0002070	YJL041W	snap_masked-NODE_61_length_50645_cov_30.0595_ID_121-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_61_length_50645_cov_30.0595_ID_121-processed-gene-0.7&CDS=1-2421
2071	OG0002071	YJL044C	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.139&CDS=1-1563
2072	OG0002072	YJL046W	augustus_masked-NODE_11_length_296710_cov_29.98_ID_21-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_11_length_296710_cov_29.98_ID_21-processed-gene-0.98&CDS=1-951
2073	OG0002073	YJL047C	augustus_masked-NODE_11_length_296710_cov_29.98_ID_21-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_11_length_296710_cov_29.98_ID_21-processed-gene-0.76&CDS=1-2310
2074	OG0002074	YJL050W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.182-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.182&CDS=1-3231
2075	OG0002075	YJL051W	snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.14-mRNA-1_1&gene=snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.14&CDS=1-2610
2076	OG0002076	YJL053W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.76&CDS=1-996
2077	OG0002077	YJL054W	maker-NODE_29_length_134409_cov_30.3028_ID_57-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_29_length_134409_cov_30.3028_ID_57-snap-gene-0.1&CDS=1-1197
2078	OG0002078	YJL055W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.103&CDS=1-669
2079	OG0002079	YJL056C	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.214-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.214&CDS=1-2340
2080	OG0002080	YJL057C	augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.51&CDS=1-1665
2081	OG0002081	YJL059W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.73&CDS=1-1191
2082	OG0002082	YJL062W	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.180-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.180&CDS=1-5529
2083	OG0002083	YJL062W-A	snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.8&CDS=1-255
2084	OG0002084	YJL063C	augustus_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.129&CDS=1-660
2085	OG0002085	YJL065C	genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.211-mRNA-1_1&gene=genemark-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.211&CDS=1-609
2086	OG0002086	YJL066C	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.91&CDS=1-819
2087	OG0002087	YJL068C	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.100&CDS=1-912
2088	OG0002088	YJL069C	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.99&CDS=1-1770
2089	OG0002089	YJL070C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.41&CDS=1-2877
2090	OG0002090	YJL071W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.62&CDS=1-1674
2091	OG0002091	YJL072C	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.98&CDS=1-645
2092	OG0002092	YJL073W	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.96&CDS=1-1965
2093	OG0002093	YJL074C	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-0.78&CDS=1-3621
2094	OG0002094	YJL076W	augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.16&CDS=1-3702
2095	OG0002095	YJL079C	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.96&CDS=1-912
2096	OG0002096	YJL080C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.0&CDS=1-3660
2097	OG0002097	YJL081C	augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.42&CDS=1-1506
2098	OG0002098	YJL083W	maker-NODE_29_length_134409_cov_30.3028_ID_57-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_29_length_134409_cov_30.3028_ID_57-snap-gene-0.0&CDS=1-1653
2099	OG0002099	YJL085W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.24&CDS=1-1875
2100	OG0002100	YJL087C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.6&CDS=1-2535
2101	OG0002101	YJL088W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.67&CDS=1-990
2102	OG0002102	YJL089W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.65&CDS=1-2103
2103	OG0002103	YJL090C	augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.38&CDS=1-2388
2104	OG0002104	YJL092W	snap_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.120&CDS=1-3759
2105	OG0002105	YJL093C	augustus_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.71&CDS=1-3942
2106	OG0002106	YJL094C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.8&CDS=1-2874
2107	OG0002107	YJL095W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.26&CDS=1-5085
2108	OG0002108	YJL097W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.27&CDS=1-663
2109	OG0002109	YJL101C	genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.131&CDS=1-2019
2110	OG0002110	YJL102W	genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.93&CDS=1-2511
2111	OG0002111	YJL104W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.62&CDS=1-417
2112	OG0002112	YJL106W	genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.89&CDS=1-2016
2113	OG0002113	YJL109C	genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_12_length_294340_cov_33.2013_ID_23-processed-gene-1.91&CDS=1-6030
2114	OG0002114	YJL111W	genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_29_length_134409_cov_30.3028_ID_57-processed-gene-0.59&CDS=1-1641
2115	OG0002115	YJL115W	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.43&CDS=1-867
2116	OG0002116	YJL117W	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-2.94&CDS=1-921
2117	OG0002117	YJL121C	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.14-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.14&CDS=1-717
2118	OG0002118	YJL122W	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.22&CDS=1-465
2119	OG0002119	YJL123C	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.0&CDS=1-1521
2120	OG0002120	YJL124C	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.1&CDS=1-462
2121	OG0002121	YJL125C	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.2&CDS=1-1179
2122	OG0002122	YJL127C	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.15-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.15&CDS=1-1989
2123	OG0002123	YJL128C	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.3&CDS=1-2091
2124	OG0002124	YJL130C	augustus_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.105&CDS=1-6630
2125	OG0002125	YJL131C	augustus_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.106&CDS=1-1086
2126	OG0002126	YJL132W	augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.59&CDS=1-2235
2127	OG0002127	YJL140W	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.35&CDS=1-615
2128	OG0002128	YJL143W	genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.25&CDS=1-468
2129	OG0002129	YJL145W	snap_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.81&CDS=1-549
2130	OG0002130	YJL146W	augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_17_length_229698_cov_30.9751_ID_33-processed-gene-0.62&CDS=1-1851
2131	OG0002131	YJL148W	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-1.37&CDS=1-657
2132	OG0002132	YJL149W	augustus_masked-NODE_44_length_100308_cov_29.8003_ID_87-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_44_length_100308_cov_29.8003_ID_87-processed-gene-0.71&CDS=1-2070
2133	OG0002133	YJL153C	augustus_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_4_length_371285_cov_29.1512_ID_7-processed-gene-2.136&CDS=1-1599
2134	OG0002134	YJL154C	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.148&CDS=1-3084
2135	OG0002135	YJL155C	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.151&CDS=1-1350
2136	OG0002136	YJL157C	snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.7-mRNA-1_1&gene=snap_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-3.7&CDS=1-2421
2137	OG0002137	YJL162C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-1.57&CDS=1-1362
