	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034627_Pichia_heedii
241	OG0000241	YDR185C, YLR168C	snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.38&CDS=1-960
242	OG0000242	YDR200C, YLR238W	snap_masked-NODE_62_length_52835_cov_14.8787_ID_123-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_62_length_52835_cov_14.8787_ID_123-processed-gene-0.60&CDS=1-1623
243	OG0000243	YDR206W, YLR233C	genemark-NODE_62_length_52835_cov_14.8787_ID_123-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_62_length_52835_cov_14.8787_ID_123-processed-gene-0.50&CDS=1-4323
244	OG0000244	YDR213W, YLR228C	maker-NODE_35_length_96442_cov_15.949_ID_69-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_35_length_96442_cov_15.949_ID_69-snap-gene-0.0&CDS=1-2109
245	OG0000245	YDR247W, YPL026C	maker-NODE_30_length_111773_cov_13.7438_ID_59-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_30_length_111773_cov_13.7438_ID_59-snap-gene-0.3&CDS=1-2535
246	OG0000246	YDR251W, YPL032C	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.221-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.221&CDS=1-2445
247	OG0000247	YDR252W, YPL037C	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.9&CDS=1-468
248	OG0000248	YDR253C, YPL038W	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.8&CDS=1-1395
249	OG0000249	YDR264C, YOR034C	snap_masked-NODE_78_length_40873_cov_17.0107_ID_155-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_78_length_40873_cov_17.0107_ID_155-processed-gene-0.15&CDS=1-2514
250	OG0000250	YDR272W, YOR040W	snap_masked-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.7&CDS=1-768
251	OG0000251	YDR273W, YOR042W	snap_masked-NODE_48_length_83393_cov_13.2765_ID_95-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_48_length_83393_cov_13.2765_ID_95-processed-gene-0.97&CDS=1-1284
252	OG0000252	YDR277C, YOR047C	snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.205-mRNA-1_1&gene=snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.205&CDS=1-1254
253	OG0000253	YDR300C, YHR033W	genemark-NODE_7_length_212466_cov_13.4142_ID_13-processed-gene-1.133-mRNA-1_1&gene=genemark-NODE_7_length_212466_cov_13.4142_ID_13-processed-gene-1.133&CDS=1-1485
254	OG0000254	YDR312W, YHR066W	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.205-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.205&CDS=1-1329
255	OG0000255	YDR348C, YHR097C	snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.83&CDS=1-1488
256	OG0000256	YDR351W, YHR103W	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.118&CDS=1-2259
257	OG0000257	YDR358W, YHR108W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.146-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.146&CDS=1-1722
258	OG0000258	YDR368W, YOR120W	genemark-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.54&CDS=1-912
259	OG0000259	YDR380W	maker-NODE_82_length_39438_cov_13.3747_ID_163-snap-gene-0.48-mRNA-1_1&gene=maker-NODE_82_length_39438_cov_13.3747_ID_163-snap-gene-0.48&CDS=1-1680, snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.184&CDS=1-1830
260	OG0000260	YDR409W, YOR156C	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.158&CDS=1-6462
261	OG0000261	YDR418W, YEL054C	snap_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.155-mRNA-1_1&gene=snap_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.155&CDS=1-498
262	OG0000262	YDR447C, YML024W	genemark-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.187-mRNA-1_1&gene=genemark-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.187&CDS=1-399
263	OG0000263	YDR450W, YML026C	snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.48&CDS=1-444
264	OG0000264	YDR451C, YML027W	snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.8&CDS=1-1317
265	OG0000265	YDR453C, YML028W	augustus_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.134&CDS=1-588
266	OG0000266	YDR458C, YML034W	augustus_masked-NODE_113_length_18597_cov_13.7106_ID_225-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_113_length_18597_cov_13.7106_ID_225-processed-gene-0.9&CDS=1-1992
267	OG0000267	YDR463W, YHR006W	snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.39&CDS=1-2118
268	OG0000268	YDR490C	genemark-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.109&CDS=1-3945, maker-NODE_34_length_97442_cov_12.6926_ID_67-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_34_length_97442_cov_12.6926_ID_67-snap-gene-0.40&CDS=1-2790
269	OG0000269	YDR500C, YLR185W	snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.179-mRNA-1_1&gene=snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.179&CDS=1-246
270	OG0000270	YDR502C, YLR180W	maker-NODE_8_length_208611_cov_12.842_ID_15-snap-gene-1.122-mRNA-1_1&gene=maker-NODE_8_length_208611_cov_12.842_ID_15-snap-gene-1.122&CDS=1-2790
271	OG0000271	YDR505C, YLR177W	genemark-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.29-mRNA-1_1&gene=genemark-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.29&CDS=1-2676
272	OG0000272	YEL006W, YIL006W	genemark-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.172-mRNA-1_1&gene=genemark-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.172&CDS=1-1212
273	OG0000273	YEL007W, YHR177W	snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.53&CDS=1-2418
274	OG0000274	YEL022W, YJR031C	genemark-NODE_55_length_67186_cov_14.0589_ID_109-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_55_length_67186_cov_14.0589_ID_109-processed-gene-0.29&CDS=1-6048
275	OG0000275	YEL034W, YJR047C	snap_masked-NODE_73_length_41934_cov_12.0903_ID_145-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_73_length_41934_cov_12.0903_ID_145-processed-gene-0.48&CDS=1-474
276	OG0000276	YEL039C, YJR048W	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.37&CDS=1-330
277	OG0000277	YEL041W, YJR049C	snap_masked-NODE_42_length_87121_cov_12.7949_ID_83-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_42_length_87121_cov_12.7949_ID_83-processed-gene-0.24&CDS=1-1635
278	OG0000278	YEL044W	maker-NODE_28_length_112988_cov_13.2826_ID_55-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_28_length_112988_cov_13.2826_ID_55-augustus-gene-0.119&CDS=1-1062, snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.6&CDS=1-843
279	OG0000279	YEL046C	maker-NODE_36_length_95723_cov_17.5303_ID_71-snap-gene-0.54-mRNA-1_1&gene=maker-NODE_36_length_95723_cov_17.5303_ID_71-snap-gene-0.54&CDS=1-1350, snap_masked-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.137&CDS=1-1077
280	OG0000280	YEL062W	genemark-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.49&CDS=1-4194, snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.41&CDS=1-2118
281	OG0000281	YER017C	genemark-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.14&CDS=1-5271, snap_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.41&CDS=1-2199
282	OG0000282	YER019C-A, YER087C-B	augustus_masked-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.39&CDS=1-273
283	OG0000283	YER031C, YGL210W	genemark-NODE_52_length_73849_cov_13.2809_ID_103-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_52_length_73849_cov_13.2809_ID_103-processed-gene-0.7&CDS=1-663
284	OG0000284	YER056C-A, YIL052C	snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.46&CDS=1-336
285	OG0000285	YER057C, YIL051C	snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.47&CDS=1-411
286	OG0000286	YER059W, YIL050W	augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.149&CDS=1-2343
287	OG0000287	YER064C, YIL056W	snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.29&CDS=1-1989
288	OG0000288	YER067W, YIL057C	genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.87-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.87&CDS=1-537
289	OG0000289	YER070W	augustus_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.25&CDS=1-4257, genemark-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.73&CDS=1-3108
290	OG0000290	YER074W, YIL069C	augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.31&CDS=1-405
291	OG0000291	YER081W, YIL074C	snap_masked-NODE_111_length_18657_cov_13.3084_ID_221-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_111_length_18657_cov_13.3084_ID_221-processed-gene-0.23&CDS=1-1404
292	OG0000292	YER131W, YGL189C	snap_masked-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-1.141&CDS=1-357
293	OG0000293	YER132C, YGL197W	maker-NODE_1_length_612800_cov_12.7569_ID_1-snap-gene-1.140-mRNA-1_1&gene=maker-NODE_1_length_612800_cov_12.7569_ID_1-snap-gene-1.140&CDS=1-4224
294	OG0000294	YER166W	genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.56&CDS=1-4884, snap_masked-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.3&CDS=1-3891
295	OG0000295	YFL004W, YPL019C	snap_masked-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-1.174-mRNA-1_1&gene=snap_masked-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-1.174&CDS=1-2637
296	OG0000296	YFL021W	maker-NODE_13_length_177020_cov_12.8965_ID_25-snap-gene-0.82-mRNA-1_1&gene=maker-NODE_13_length_177020_cov_12.8965_ID_25-snap-gene-0.82&CDS=1-2016, snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.97&CDS=1-2697
297	OG0000297	YFL034C-A, YLR061W	maker-NODE_15_length_166936_cov_13.3978_ID_29-snap-gene-0.209-mRNA-1_1&gene=maker-NODE_15_length_166936_cov_13.3978_ID_29-snap-gene-0.209&CDS=1-225
298	OG0000298	YFL048C, YLR080W	genemark-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.15&CDS=1-1443
299	OG0000299	YFL050C, YOL130W	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.211-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.211&CDS=1-2619
300	OG0000300	YFL053W	maker-NODE_12_length_182624_cov_13.0032_ID_23-augustus-gene-0.174-mRNA-1_1&gene=maker-NODE_12_length_182624_cov_13.0032_ID_23-augustus-gene-0.174&CDS=1-2883, maker-NODE_5_length_227933_cov_12.9711_ID_9-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_5_length_227933_cov_12.9711_ID_9-snap-gene-0.84&CDS=1-828
301	OG0000301	YFR014C, YOL016C	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.132-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.132&CDS=1-1461
302	OG0000302	YFR023W, YHR015W	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.8&CDS=1-2526
303	OG0000303	YFR031C-A, YIL018W	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.150&CDS=1-765
304	OG0000304	YGL031C, YGR148C	genemark-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.17&CDS=1-462
305	OG0000305	YGL049C, YGR162W	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.40&CDS=1-3261
306	OG0000306	YGL071W, YPL202C	genemark-NODE_106_length_23750_cov_14.3139_ID_211-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_106_length_23750_cov_14.3139_ID_211-processed-gene-0.35&CDS=1-726
307	OG0000307	YGL076C, YPL198W	snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.65&CDS=1-726
308	OG0000308	YGL082W, YPL191C	genemark-NODE_67_length_46389_cov_14.8029_ID_133-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_67_length_46389_cov_14.8029_ID_133-processed-gene-0.18&CDS=1-1155
309	OG0000309	YGL092W	genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.51&CDS=1-3669, snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.11&CDS=1-3816
310	OG0000310	YGL096W, YPL177C	genemark-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.98&CDS=1-1032
311	OG0000311	YGL135W, YPL220W	augustus_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.76&CDS=1-2424
312	OG0000312	YGL139W, YPL221W	genemark-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.1&CDS=1-4137
313	OG0000313	YGL147C, YNL067W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-1.9&CDS=1-573
314	OG0000314	YGL162W, YPR009W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.60-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.60&CDS=1-1995
315	OG0000315	YGL166W, YPR008W	snap_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.176-mRNA-1_1&gene=snap_masked-NODE_24_length_123027_cov_13.1324_ID_47-processed-gene-0.176&CDS=1-2532
316	OG0000316	YGL196W	genemark-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.56&CDS=1-1254, snap_masked-NODE_81_length_39527_cov_13.9207_ID_161-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_81_length_39527_cov_13.9207_ID_161-processed-gene-0.6&CDS=1-1281
317	OG0000317	YGL209W	genemark-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.180-mRNA-1_1&gene=genemark-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.180&CDS=1-906, snap_masked-NODE_130_length_9728_cov_15.5914_ID_259-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_130_length_9728_cov_15.5914_ID_259-processed-gene-0.1&CDS=1-1347
318	OG0000318	YGR004W, YLR324W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-3.27&CDS=1-2040
319	OG0000319	YGR009C, YMR017W	snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.48&CDS=1-1869
320	OG0000320	YGR010W, YLR328W	snap_masked-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.15&CDS=1-1200
321	OG0000321	YGR019W	snap_masked-NODE_43_length_85832_cov_13.1704_ID_85-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_43_length_85832_cov_13.1704_ID_85-processed-gene-0.115&CDS=1-1416, snap_masked-NODE_80_length_39569_cov_11.9008_ID_159-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_80_length_39569_cov_11.9008_ID_159-processed-gene-0.24&CDS=1-1404
322	OG0000322	YGR027C, YLR333C	genemark-NODE_57_length_64917_cov_15.6688_ID_113-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_57_length_64917_cov_15.6688_ID_113-processed-gene-0.69&CDS=1-318
323	OG0000323	YGR029W, YPR037C	genemark-NODE_76_length_41465_cov_12.8937_ID_151-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_76_length_41465_cov_12.8937_ID_151-processed-gene-0.19&CDS=1-2580
324	OG0000324	YGR034W, YLR344W	snap_masked-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_46_length_84629_cov_16.2648_ID_91-processed-gene-0.41&CDS=1-381
325	OG0000325	YGR038W, YLR350W	snap_masked-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.134&CDS=1-642
326	OG0000326	YGR056W, YLR357W	genemark-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.45&CDS=1-2469
327	OG0000327	YGR085C, YPR102C	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.15&CDS=1-522
328	OG0000328	YGR092W, YPR111W	maker-NODE_51_length_77068_cov_14.71_ID_101-snap-gene-0.70-mRNA-1_1&gene=maker-NODE_51_length_77068_cov_14.71_ID_101-snap-gene-0.70&CDS=1-3324
329	OG0000329	YGR108W, YPR119W	snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.7&CDS=1-1503
330	OG0000330	YGR118W, YPR132W	genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.104&CDS=1-435
331	OG0000331	YGR121C, YPR138C	snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.67&CDS=1-1356
332	OG0000332	YGR131W, YPR149W	snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.241-mRNA-1_1&gene=snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.241&CDS=1-510
333	OG0000333	YGR138C, YPR156C	snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.28&CDS=1-1935
334	OG0000334	YGR141W, YPR157W	genemark-NODE_25_length_121520_cov_12.8026_ID_49-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_25_length_121520_cov_12.8026_ID_49-processed-gene-0.102&CDS=1-1365
335	OG0000335	YGR192C, YJR009C	snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.22&CDS=1-1011
336	OG0000336	YGR197C, YJR015W	genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.20&CDS=1-1518
337	OG0000337	YGR209C, YLR043C	genemark-NODE_95_length_30872_cov_12.2068_ID_189-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_95_length_30872_cov_12.2068_ID_189-processed-gene-0.17&CDS=1-438
338	OG0000338	YGR214W, YLR048W	maker-NODE_79_length_40442_cov_14.374_ID_157-snap-gene-0.37-mRNA-1_1&gene=maker-NODE_79_length_40442_cov_14.374_ID_157-snap-gene-0.37&CDS=1-786
339	OG0000339	YGR221C, YHR149C	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.182-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.182&CDS=1-2286
340	OG0000340	YGR238C, YHR158C	snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.105&CDS=1-3498
341	OG0000341	YGR241C, YHR161C	snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.194-mRNA-1_1&gene=snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.194&CDS=1-2103
342	OG0000342	YGR243W, YHR162W	genemark-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.55&CDS=1-345
