	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034629_Pichia_exigua
658	OG0000658	YBR282W	augustus_masked-flattened_line_34-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.129&CDS=1-429
659	OG0000659	YBR286W	augustus_masked-flattened_line_8-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.154&CDS=1-1554
660	OG0000660	YBR287W	snap_masked-flattened_line_56-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.83&CDS=1-4935
661	OG0000661	YBR289W	maker-flattened_line_10-snap-gene-2.225-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-2.225&CDS=1-2868
662	OG0000662	YBR291C	maker-flattened_line_10-augustus-gene-2.0-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-2.0&CDS=1-3246
663	OG0000663	YCL001W	augustus_masked-flattened_line_62-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.169&CDS=1-561
664	OG0000664	YCL004W	augustus_masked-flattened_line_20-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.13&CDS=1-1590
665	OG0000665	YCL005W-A	snap_masked-flattened_line_20-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.87&CDS=1-216
666	OG0000666	YCL009C	augustus_masked-flattened_line_62-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.159&CDS=1-897
667	OG0000667	YCL010C	snap_masked-flattened_line_20-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.49&CDS=1-1215
668	OG0000668	YCL014W	augustus_masked-flattened_line_20-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.30&CDS=1-4653
669	OG0000669	YCL017C	augustus_masked-flattened_line_18-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.41&CDS=1-1371
670	OG0000670	YCL018W	augustus_masked-flattened_line_18-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.6&CDS=1-1089
671	OG0000671	YCL029C	augustus_masked-flattened_line_4-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.40&CDS=1-1185
672	OG0000672	YCL031C	augustus_masked-flattened_line_38-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.104&CDS=1-870
673	OG0000673	YCL032W	snap_masked-flattened_line_38-processed-gene-0.218-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.218&CDS=1-900
674	OG0000674	YCL033C	snap_masked-flattened_line_2-processed-gene-3.18-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.18&CDS=1-465
675	OG0000675	YCL034W	augustus_masked-flattened_line_56-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.159&CDS=1-1350
676	OG0000676	YCL043C	augustus_masked-flattened_line_68-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.11&CDS=1-1575
677	OG0000677	YCL045C	genemark-flattened_line_18-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.112&CDS=1-2595
678	OG0000678	YCL054W	augustus_masked-flattened_line_72-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.76&CDS=1-2556
679	OG0000679	YCL055W	augustus_masked-flattened_line_10-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.80&CDS=1-1341
680	OG0000680	YCL057C-A	augustus_masked-flattened_line_38-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.135&CDS=1-249
681	OG0000681	YCL057W	augustus_masked-flattened_line_12-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.102&CDS=1-2022
682	OG0000682	YCL059C	augustus_masked-flattened_line_16-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.113&CDS=1-1137
683	OG0000683	YCL061C	augustus_masked-flattened_line_16-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.135&CDS=1-3846
684	OG0000684	YCR002C	augustus_masked-flattened_line_18-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.9&CDS=1-1014
685	OG0000685	YCR003W	augustus_masked-flattened_line_18-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.43&CDS=1-543
686	OG0000686	YCR009C	augustus_masked-flattened_line_20-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.41&CDS=1-789
687	OG0000687	YCR011C	snap_masked-flattened_line_6-processed-gene-1.81-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.81&CDS=1-3666
688	OG0000688	YCR012W	augustus_masked-flattened_line_30-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.213&CDS=1-1245
689	OG0000689	YCR017C	snap_masked-flattened_line_14-processed-gene-1.45-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.45&CDS=1-2913
690	OG0000690	YCR019W	augustus_masked-flattened_line_6-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.52&CDS=1-1035
691	OG0000691	YCR028C-A	augustus_masked-flattened_line_6-processed-gene-3.233-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.233&CDS=1-378
692	OG0000692	YCR032W	genemark-flattened_line_6-processed-gene-2.100-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.100&CDS=1-6351
693	OG0000693	YCR033W	augustus_masked-flattened_line_36-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.24&CDS=1-3909
694	OG0000694	YCR035C	augustus_masked-flattened_line_6-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.20&CDS=1-1161
695	OG0000695	YCR036W	maker-flattened_line_14-snap-gene-2.1-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-2.1&CDS=1-999
696	OG0000696	YCR042C	genemark-flattened_line_68-processed-gene-0.142-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.142&CDS=1-5100
697	OG0000697	YCR047C	snap_masked-flattened_line_72-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.39&CDS=1-1560
698	OG0000698	YCR051W	augustus_masked-flattened_line_72-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.68&CDS=1-681
699	OG0000699	YCR053W	maker-flattened_line_4-snap-gene-3.3-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-3.3&CDS=1-3024
700	OG0000700	YCR054C	augustus_masked-flattened_line_34-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.101&CDS=1-1551
701	OG0000701	YCR057C	augustus_masked-flattened_line_34-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.100&CDS=1-2760
702	OG0000702	YCR059C	augustus_masked-flattened_line_34-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.99&CDS=1-957
703	OG0000703	YCR061W	augustus_masked-flattened_line_2-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.112&CDS=1-1584
704	OG0000704	YCR063W	augustus_masked-flattened_line_14-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.52&CDS=1-453
705	OG0000705	YCR066W	augustus_masked-flattened_line_0-processed-gene-4.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.58&CDS=1-1074
706	OG0000706	YCR068W	genemark-flattened_line_24-processed-gene-1.138-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.138&CDS=1-1563
707	OG0000707	YCR072C	maker-flattened_line_6-snap-gene-3.102-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-3.102&CDS=1-2742
708	OG0000708	YCR075C	snap_masked-flattened_line_34-processed-gene-0.161-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.161&CDS=1-765
709	OG0000709	YCR077C	augustus_masked-flattened_line_6-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.111&CDS=1-2652
710	OG0000710	YCR079W	snap_masked-flattened_line_22-processed-gene-1.235-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.235&CDS=1-1644
711	OG0000711	YCR081W	augustus_masked-flattened_line_30-processed-gene-0.271-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.271&CDS=1-4539
712	OG0000712	YCR084C	augustus_masked-flattened_line_6-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.8&CDS=1-1971
713	OG0000713	YCR088W	augustus_masked-flattened_line_0-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.34&CDS=1-1938
714	OG0000714	YCR090C	augustus_masked-flattened_line_66-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.7&CDS=1-483
715	OG0000715	YCR092C	augustus_masked-flattened_line_66-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.6&CDS=1-3192
716	OG0000716	YCR093W	augustus_masked-flattened_line_48-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.23&CDS=1-8754
717	OG0000717	YCR098C	augustus_masked-flattened_line_16-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.116&CDS=1-1602
718	OG0000718	YDL001W	augustus_masked-flattened_line_4-processed-gene-3.52-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.52&CDS=1-1326
719	OG0000719	YDL003W	augustus_masked-flattened_line_6-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.105&CDS=1-1827
720	OG0000720	YDL004W	maker-flattened_line_0-snap-gene-1.130-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-1.130&CDS=1-468
721	OG0000721	YDL007W	snap_masked-flattened_line_116-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.28&CDS=1-1320
722	OG0000722	YDL013W	snap_masked-flattened_line_12-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.70&CDS=1-1677
723	OG0000723	YDL014W	snap_masked-flattened_line_12-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.69&CDS=1-978
724	OG0000724	YDL015C	augustus_masked-flattened_line_6-processed-gene-3.187-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.187&CDS=1-948
725	OG0000725	YDL017W	genemark-flattened_line_4-processed-gene-2.20-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.20&CDS=1-1629
726	OG0000726	YDL020C	augustus_masked-flattened_line_36-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.85&CDS=1-2013
727	OG0000727	YDL022W	augustus_masked-flattened_line_86-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.55&CDS=1-1173
728	OG0000728	YDL025C	augustus_masked-flattened_line_56-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.168&CDS=1-2805
729	OG0000729	YDL028C	augustus_masked-flattened_line_2-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.73&CDS=1-2079
730	OG0000730	YDL029W	augustus_masked-flattened_line_2-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.49&CDS=1-1917
731	OG0000731	YDL030W	augustus_masked-flattened_line_6-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.56&CDS=1-1644
732	OG0000732	YDL031W	augustus_masked-flattened_line_4-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.75&CDS=1-2874
733	OG0000733	YDL035C	snap_masked-flattened_line_14-processed-gene-2.88-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.88&CDS=1-1284
734	OG0000734	YDL040C	augustus_masked-flattened_line_14-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.65&CDS=1-2346
735	OG0000735	YDL043C	augustus_masked-flattened_line_74-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.64&CDS=1-651
736	OG0000736	YDL045C	augustus_masked-flattened_line_20-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.12&CDS=1-999
737	OG0000737	YDL045W-A	augustus_masked-flattened_line_4-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.125&CDS=1-273
738	OG0000738	YDL046W	augustus_masked-flattened_line_50-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.57&CDS=1-540
739	OG0000739	YDL047W	maker-flattened_line_134-augustus-gene-0.9-mRNA-1_1&gene=maker-flattened_line_134-augustus-gene-0.9&CDS=1-1155
740	OG0000740	YDL051W	augustus_masked-flattened_line_8-processed-gene-3.160-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.160&CDS=1-705
741	OG0000741	YDL052C	snap_masked-flattened_line_8-processed-gene-3.116-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.116&CDS=1-888
742	OG0000742	YDL054C	maker-flattened_line_54-snap-gene-0.71-mRNA-1_1&gene=maker-flattened_line_54-snap-gene-0.71&CDS=1-2733
743	OG0000743	YDL058W	maker-flattened_line_24-snap-gene-1.223-mRNA-1_1&gene=maker-flattened_line_24-snap-gene-1.223&CDS=1-6234
744	OG0000744	YDL059C	augustus_masked-flattened_line_62-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.164&CDS=1-672
745	OG0000745	YDL060W	augustus_masked-flattened_line_32-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.54&CDS=1-3375
746	OG0000746	YDL063C	augustus_masked-flattened_line_32-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.93&CDS=1-1710
747	OG0000747	YDL064W	augustus_masked-flattened_line_32-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.51&CDS=1-489
748	OG0000748	YDL072C	augustus_masked-flattened_line_28-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.71&CDS=1-531
749	OG0000749	YDL073W	snap_masked-flattened_line_28-processed-gene-1.41-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.41&CDS=1-3066
750	OG0000750	YDL074C	augustus_masked-flattened_line_84-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.57&CDS=1-2121
751	OG0000751	YDL077C	augustus_masked-flattened_line_28-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.74&CDS=1-2769
752	OG0000752	YDL081C	augustus_masked-flattened_line_76-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.79&CDS=1-315
753	OG0000753	YDL084W	maker-flattened_line_8-augustus-gene-1.0-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-1.0&CDS=1-1293
754	OG0000754	YDL087C	augustus_masked-flattened_line_22-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.124&CDS=1-786
755	OG0000755	YDL090C	augustus_masked-flattened_line_30-processed-gene-0.279-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.279&CDS=1-1593
756	OG0000756	YDL091C	snap_masked-flattened_line_30-processed-gene-0.161-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.161&CDS=1-1473
757	OG0000757	YDL095W	augustus_masked-flattened_line_78-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.113&CDS=1-2394
758	OG0000758	YDL097C	augustus_masked-flattened_line_76-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.61&CDS=1-1353
759	OG0000759	YDL098C	snap_masked-flattened_line_10-processed-gene-0.113-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.113&CDS=1-375
760	OG0000760	YDL100C	maker-flattened_line_56-augustus-gene-0.64-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.64&CDS=1-3402
761	OG0000761	YDL101C	augustus_masked-flattened_line_18-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.74&CDS=1-1536
762	OG0000762	YDL102W	snap_masked-flattened_line_6-processed-gene-3.185-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.185&CDS=1-4089
763	OG0000763	YDL103C	genemark-flattened_line_8-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.72&CDS=1-4269
764	OG0000764	YDL104C	augustus_masked-flattened_line_48-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.19&CDS=1-1053
765	OG0000765	YDL105W	augustus_masked-flattened_line_48-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.50&CDS=1-1215
766	OG0000766	YDL106C	augustus_masked-flattened_line_48-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.51&CDS=1-4407
767	OG0000767	YDL107W	augustus_masked-flattened_line_64-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.43&CDS=1-1215
768	OG0000768	YDL108W	augustus_masked-flattened_line_118-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.5&CDS=1-891
769	OG0000769	YDL110C	genemark-flattened_line_6-processed-gene-1.31-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.31&CDS=1-447
770	OG0000770	YDL111C	augustus_masked-flattened_line_8-processed-gene-3.194-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.194&CDS=1-882
771	OG0000771	YDL112W	augustus_masked-flattened_line_8-processed-gene-3.164-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.164&CDS=1-4335
772	OG0000772	YDL113C	snap_masked-flattened_line_48-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.70&CDS=1-1611
773	OG0000773	YDL115C	augustus_masked-flattened_line_82-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.69&CDS=1-1143
774	OG0000774	YDL116W	augustus_masked-flattened_line_76-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.84&CDS=1-2343
775	OG0000775	YDL117W	augustus_masked-flattened_line_118-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.4&CDS=1-2289
776	OG0000776	YDL119C	augustus_masked-flattened_line_114-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.15&CDS=1-882
777	OG0000777	YDL120W	augustus_masked-flattened_line_26-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.86&CDS=1-576
778	OG0000778	YDL121C	augustus_masked-flattened_line_54-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.144&CDS=1-471
779	OG0000779	YDL122W	maker-flattened_line_54-augustus-gene-0.59-mRNA-1_1&gene=maker-flattened_line_54-augustus-gene-0.59&CDS=1-4353
780	OG0000780	YDL125C	genemark-flattened_line_18-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.101&CDS=1-447
781	OG0000781	YDL130W	augustus_masked-flattened_line_120-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_120-processed-gene-0.28&CDS=1-312
782	OG0000782	YDL135C	augustus_masked-flattened_line_0-processed-gene-5.14-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.14&CDS=1-594
783	OG0000783	YDL139C	genemark-flattened_line_20-processed-gene-1.200-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.200&CDS=1-696
784	OG0000784	YDL140C	maker-flattened_line_28-augustus-gene-0.131-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.131&CDS=1-5211
785	OG0000785	YDL141W	augustus_masked-flattened_line_28-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.79&CDS=1-2004
786	OG0000786	YDL142C	augustus_masked-flattened_line_28-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.58&CDS=1-1032
787	OG0000787	YDL143W	augustus_masked-flattened_line_28-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.80&CDS=1-1584
788	OG0000788	YDL145C	snap_masked-flattened_line_122-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_122-processed-gene-0.18&CDS=1-3663
789	OG0000789	YDL146W	snap_masked-flattened_line_68-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.52&CDS=1-1626
790	OG0000790	YDL147W	augustus_masked-flattened_line_68-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.0&CDS=1-1326
