	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034939_Komagataella_pseudopastoris
766	OG0000766	YDL018C	augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.72&CDS=1-1989
767	OG0000767	YDL019C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.103-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.103&CDS=1-3441
768	OG0000768	YDL020C	augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.97&CDS=1-1377
769	OG0000769	YDL028C	augustus_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.124&CDS=1-1722
770	OG0000770	YDL030W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.125&CDS=1-1527
771	OG0000771	YDL031W	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.86&CDS=1-5136
772	OG0000772	YDL033C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.42-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.42&CDS=1-1194
773	OG0000773	YDL035C	snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-2.4-mRNA-1_1&gene=snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-2.4&CDS=1-2076
774	OG0000774	YDL040C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.87&CDS=1-2223
775	OG0000775	YDL043C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.109-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.109&CDS=1-648
776	OG0000776	YDL044C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.63&CDS=1-1176
777	OG0000777	YDL045W-A	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.62&CDS=1-273
778	OG0000778	YDL051W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.181-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.181&CDS=1-771
779	OG0000779	YDL052C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.159-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.159&CDS=1-870
780	OG0000780	YDL054C	genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-6.27-mRNA-1_1&gene=genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-6.27&CDS=1-1335
781	OG0000781	YDL055C	genemark-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-3.14-mRNA-1_1&gene=genemark-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-3.14&CDS=1-1092
782	OG0000782	YDL057W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.174-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.174&CDS=1-1857
783	OG0000783	YDL058W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.79&CDS=1-4236
784	OG0000784	YDL059C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.59&CDS=1-537
785	OG0000785	YDL060W	maker-NODE_1_length_1101463_cov_32.2612_ID_1-augustus-gene-3.150-mRNA-1_1&gene=maker-NODE_1_length_1101463_cov_32.2612_ID_1-augustus-gene-3.150&CDS=1-3681
786	OG0000786	YDL063C	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.71&CDS=1-1929
787	OG0000787	YDL064W	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.34&CDS=1-471
788	OG0000788	YDL065C	augustus_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.150&CDS=1-909
789	OG0000789	YDL067C	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.99&CDS=1-189
790	OG0000790	YDL074C	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-0.72&CDS=1-2133
791	OG0000791	YDL076C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-0.26&CDS=1-1047
792	OG0000792	YDL081C	snap_masked-NODE_18_length_156365_cov_33.01_ID_35-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_18_length_156365_cov_33.01_ID_35-processed-gene-0.92&CDS=1-318
793	OG0000793	YDL084W	maker-NODE_11_length_354078_cov_37.7079_ID_21-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_11_length_354078_cov_37.7079_ID_21-snap-gene-1.2&CDS=1-1308
794	OG0000794	YDL087C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.113-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.113&CDS=1-744
795	OG0000795	YDL090C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.148-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.148&CDS=1-1296
796	OG0000796	YDL097C	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.137-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.137&CDS=1-2505
797	OG0000797	YDL098C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-0.68&CDS=1-591
798	OG0000798	YDL100C	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.120-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.120&CDS=1-1032
799	OG0000799	YDL101C	maker-NODE_4_length_670543_cov_35.4121_ID_7-snap-gene-5.5-mRNA-1_1&gene=maker-NODE_4_length_670543_cov_35.4121_ID_7-snap-gene-5.5&CDS=1-3933
800	OG0000800	YDL102W	snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.60&CDS=1-3279
801	OG0000801	YDL103C	maker-NODE_3_length_777129_cov_32.6323_ID_5-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_3_length_777129_cov_32.6323_ID_5-augustus-gene-1.1&CDS=1-1455
802	OG0000802	YDL104C	genemark-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.39&CDS=1-882
803	OG0000803	YDL105W	snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-0.58&CDS=1-1293
804	OG0000804	YDL106C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.124-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.124&CDS=1-1950
805	OG0000805	YDL107W	genemark-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-1.38&CDS=1-1104
806	OG0000806	YDL108W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.125-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.125&CDS=1-957
807	OG0000807	YDL111C	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.172-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.172&CDS=1-1230
808	OG0000808	YDL112W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.224-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.224&CDS=1-4371
809	OG0000809	YDL114W	maker-NODE_2_length_799181_cov_33.4065_ID_3-augustus-gene-5.57-mRNA-1_1&gene=maker-NODE_2_length_799181_cov_33.4065_ID_3-augustus-gene-5.57&CDS=1-1890
810	OG0000810	YDL115C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.151-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.151&CDS=1-906
811	OG0000811	YDL116W	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.173-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.173&CDS=1-2340
812	OG0000812	YDL119C	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.288-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.288&CDS=1-891
813	OG0000813	YDL120W	maker-NODE_1_length_1101463_cov_32.2612_ID_1-augustus-gene-10.162-mRNA-1_1&gene=maker-NODE_1_length_1101463_cov_32.2612_ID_1-augustus-gene-10.162&CDS=1-1806
814	OG0000814	YDL121C	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-0.112&CDS=1-447
815	OG0000815	YDL122W	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-0.144&CDS=1-1764
816	OG0000816	YDL124W	snap_masked-NODE_18_length_156365_cov_33.01_ID_35-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_18_length_156365_cov_33.01_ID_35-processed-gene-0.42&CDS=1-897
817	OG0000817	YDL128W	snap_masked-NODE_21_length_119628_cov_43.4068_ID_41-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_21_length_119628_cov_43.4068_ID_41-processed-gene-0.51&CDS=1-1173
818	OG0000818	YDL130W	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.235-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.235&CDS=1-318
819	OG0000819	YDL133W	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.102&CDS=1-1044
820	OG0000820	YDL134C	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.78&CDS=1-1056
821	OG0000821	YDL135C	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.79&CDS=1-597
822	OG0000822	YDL139C	augustus_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.13&CDS=1-1035
823	OG0000823	YDL140C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.148-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.148&CDS=1-5229
824	OG0000824	YDL141W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.106-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.106&CDS=1-1998
825	OG0000825	YDL142C	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.60&CDS=1-867
826	OG0000826	YDL143W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.105-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.105&CDS=1-1581
827	OG0000827	YDL144C	augustus_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.152&CDS=1-2604
828	OG0000828	YDL145C	maker-NODE_11_length_354078_cov_37.7079_ID_21-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_11_length_354078_cov_37.7079_ID_21-snap-gene-1.3&CDS=1-4935
829	OG0000829	YDL146W	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.82&CDS=1-1314
830	OG0000830	YDL147W	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.81&CDS=1-1323
831	OG0000831	YDL148C	augustus_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.71&CDS=1-2457
832	OG0000832	YDL149W	snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.149&CDS=1-2655
833	OG0000833	YDL150W	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.58-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.58&CDS=1-1080
834	OG0000834	YDL153C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.104-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.104&CDS=1-1728
835	OG0000835	YDL156W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.52-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.52&CDS=1-1593
836	OG0000836	YDL157C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.51&CDS=1-276
837	OG0000837	YDL160C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.55&CDS=1-1416
838	OG0000838	YDL164C	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.196-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.196&CDS=1-2886
839	OG0000839	YDL165W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.187-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.187&CDS=1-516
840	OG0000840	YDL166C	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.153-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.153&CDS=1-564
841	OG0000841	YDL168W	augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.116&CDS=1-3120
842	OG0000842	YDL169C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.136-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.136&CDS=1-528
843	OG0000843	YDL170W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.137-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.137&CDS=1-2217
844	OG0000844	YDL171C	maker-NODE_2_length_799181_cov_33.4065_ID_3-snap-gene-5.69-mRNA-1_1&gene=maker-NODE_2_length_799181_cov_33.4065_ID_3-snap-gene-5.69&CDS=1-8202
845	OG0000845	YDL174C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.167-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.167&CDS=1-1761
846	OG0000846	YDL178W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.108&CDS=1-1566
847	OG0000847	YDL181W	snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.157-mRNA-1_1&gene=snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-1.157&CDS=1-252
848	OG0000848	YDL183C	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.76&CDS=1-912
849	OG0000849	YDL185W	maker-NODE_11_length_354078_cov_37.7079_ID_21-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_11_length_354078_cov_37.7079_ID_21-augustus-gene-1.5&CDS=1-1848
850	OG0000850	YDL189W	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.105&CDS=1-948
851	OG0000851	YDL190C	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.80&CDS=1-2862
852	OG0000852	YDL193W	snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_11_length_354078_cov_37.7079_ID_21-processed-gene-1.107&CDS=1-1026
853	OG0000853	YDL195W	genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-6.60-mRNA-1_1&gene=genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-6.60&CDS=1-6873
854	OG0000854	YDL198C	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.247-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.247&CDS=1-903
855	OG0000855	YDL200C	augustus_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.128&CDS=1-498
856	OG0000856	YDL201W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.293-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.293&CDS=1-912
857	OG0000857	YDL202W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.294-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.294&CDS=1-735
858	OG0000858	YDL205C	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.160&CDS=1-1743
859	OG0000859	YDL207W	augustus_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.240-mRNA-1_1&gene=augustus_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.240&CDS=1-1488
860	OG0000860	YDL208W	snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.121&CDS=1-462
861	OG0000861	YDL209C	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-0.134&CDS=1-945
862	OG0000862	YDL212W	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.66&CDS=1-912
863	OG0000863	YDL213C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.109&CDS=1-642
864	OG0000864	YDL215C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-2.26&CDS=1-3120
865	OG0000865	YDL218W	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.75&CDS=1-651
866	OG0000866	YDL219W	maker-NODE_4_length_670543_cov_35.4121_ID_7-snap-gene-4.3-mRNA-1_1&gene=maker-NODE_4_length_670543_cov_35.4121_ID_7-snap-gene-4.3&CDS=1-1227
867	OG0000867	YDL234C	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.169-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-4.169&CDS=1-3213
868	OG0000868	YDL235C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.129-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.129&CDS=1-456
869	OG0000869	YDL236W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.128-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.128&CDS=1-891
870	OG0000870	YDL237W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.123&CDS=1-1092
871	OG0000871	YDL238C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-3.66&CDS=1-1461
872	OG0000872	YDL240W	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-0.75&CDS=1-3777
873	OG0000873	YDR002W	snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.156&CDS=1-630
874	OG0000874	YDR004W	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.8&CDS=1-1542
875	OG0000875	YDR005C	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.72&CDS=1-978
876	OG0000876	YDR006C	genemark-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.39-mRNA-1_1&gene=genemark-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.39&CDS=1-2037
877	OG0000877	YDR007W	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.34&CDS=1-711
878	OG0000878	YDR013W	snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.111&CDS=1-570
879	OG0000879	YDR016C	snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.89&CDS=1-282
880	OG0000880	YDR017C	snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_15_length_232599_cov_41.4502_ID_29-processed-gene-0.108&CDS=1-1785
881	OG0000881	YDR020C	genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-4.144-mRNA-1_1&gene=genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-4.144&CDS=1-657
882	OG0000882	YDR023W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-4.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-4.86&CDS=1-1380
