	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034999_Cephaloascus_fragrans
573	OG0000573	YAL044W-A	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-2.7&CDS=1-330
574	OG0000574	YAL046C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.24&CDS=1-378
575	OG0000575	YAL047C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.4&CDS=1-2967
576	OG0000576	YAL048C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.3&CDS=1-1908
577	OG0000577	YAL051W, YOR363C	
578	OG0000578	YAL053W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-9.121-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-9.121&CDS=1-2280
579	OG0000579	YAL056W, YOR371C	
580	OG0000580	YAL058W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.107&CDS=1-1719
581	OG0000581	YAL059W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.106-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-5.106&CDS=1-558
582	OG0000582	YAR002W	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-4.156-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-4.156&CDS=1-1371
583	OG0000583	YAR003W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-11.53-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-11.53&CDS=1-1296
584	OG0000584	YAR007C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-0.101&CDS=1-1842
585	OG0000585	YAR008W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.67&CDS=1-891
586	OG0000586	YAR014C	genemark-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.7-mRNA-1_1&gene=genemark-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.7&CDS=1-1959
587	OG0000587	YAR015W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.68&CDS=1-909
588	OG0000588	YAR018C	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.67&CDS=1-1578
589	OG0000589	YBL001C	maker-NODE_12_length_309467_cov_12.1754_ID_23-augustus-gene-0.45-mRNA-1_1&gene=maker-NODE_12_length_309467_cov_12.1754_ID_23-augustus-gene-0.45&CDS=1-327
590	OG0000590	YBL004W	augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-0.2&CDS=1-7500
591	OG0000591	YBL007C	maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-9.108-mRNA-1_1&gene=maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-9.108&CDS=1-3798
592	OG0000592	YBL008W	maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-9.102-mRNA-1_1&gene=maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-9.102&CDS=1-2700
593	OG0000593	YBL010C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-2.108&CDS=1-912
594	OG0000594	YBL013W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.78&CDS=1-1089
595	OG0000595	YBL014C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-6.40-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-6.40&CDS=1-2457
596	OG0000596	YBL019W	augustus_masked-NODE_26_length_153231_cov_16.7955_ID_51-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_26_length_153231_cov_16.7955_ID_51-processed-gene-0.4&CDS=1-1632
597	OG0000597	YBL020W	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.131&CDS=1-1872
598	OG0000598	YBL021C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.115&CDS=1-747
599	OG0000599	YBL022C	snap_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.75&CDS=1-3366
600	OG0000600	YBL023C	maker-NODE_12_length_309467_cov_12.1754_ID_23-snap-gene-1.6-mRNA-1_1&gene=maker-NODE_12_length_309467_cov_12.1754_ID_23-snap-gene-1.6&CDS=1-3546
601	OG0000601	YBL024W	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.116&CDS=1-2172
602	OG0000602	YBL025W	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.132&CDS=1-516
603	OG0000603	YBL026W	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-2.133&CDS=1-300
604	OG0000604	YBL028C	maker-NODE_15_length_272457_cov_11.9734_ID_29-augustus-gene-1.209-mRNA-1_1&gene=maker-NODE_15_length_272457_cov_11.9734_ID_29-augustus-gene-1.209&CDS=1-297
605	OG0000605	YBL029W	augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.162&CDS=1-1272
606	OG0000606	YBL032W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.11&CDS=1-963
607	OG0000607	YBL033C	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-2.157&CDS=1-1047
608	OG0000608	YBL034C	augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.33&CDS=1-4818
609	OG0000609	YBL035C	augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.77&CDS=1-1929
610	OG0000610	YBL036C	augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.81&CDS=1-708
611	OG0000611	YBL037W	augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.82&CDS=1-2712
612	OG0000612	YBL038W	augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.180&CDS=1-684
613	OG0000613	YBL039C	maker-NODE_24_length_159332_cov_15.5569_ID_47-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_24_length_159332_cov_15.5569_ID_47-augustus-gene-0.75&CDS=1-1725
614	OG0000614	YBL040C	augustus_masked-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-0.25&CDS=1-639
615	OG0000615	YBL041W	maker-NODE_11_length_325871_cov_12.6428_ID_21-augustus-gene-0.88-mRNA-1_1&gene=maker-NODE_11_length_325871_cov_12.6428_ID_21-augustus-gene-0.88&CDS=1-720
616	OG0000616	YBL045C	augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.18&CDS=1-1332
617	OG0000617	YBL047C	snap_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.21-mRNA-1_1&gene=snap_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.21&CDS=1-4158
618	OG0000618	YBL049W	snap_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-0.77&CDS=1-351
619	OG0000619	YBL050W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.83-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-7.83&CDS=1-873
620	OG0000620	YBL051C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.64&CDS=1-1926
621	OG0000621	YBL055C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.46&CDS=1-1164
622	OG0000622	YBL057C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-0.49&CDS=1-597
623	OG0000623	YBL058W	maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-0.113-mRNA-1_1&gene=maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-0.113&CDS=1-1080
624	OG0000624	YBL060W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.116&CDS=1-3486
625	OG0000625	YBL061C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.167-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.167&CDS=1-2175
626	OG0000626	YBL066C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.113&CDS=1-2955
627	OG0000627	YBL071W-A	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-7.119&CDS=1-216
628	OG0000628	YBL076C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.22&CDS=1-3783
629	OG0000629	YBL078C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.9&CDS=1-402
630	OG0000630	YBL079W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.8&CDS=1-4218
631	OG0000631	YBL080C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.20&CDS=1-1536
632	OG0000632	YBL082C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-3.19&CDS=1-1428
633	OG0000633	YBL084C	augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.9&CDS=1-2187
634	OG0000634	YBL086C	augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.10&CDS=1-1200
635	OG0000635	YBL088C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.8&CDS=1-8730
636	OG0000636	YBL090W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.10&CDS=1-474
637	OG0000637	YBL091C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.25&CDS=1-1281
638	OG0000638	YBL092W	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-4.37&CDS=1-393
639	OG0000639	YBL093C	maker-NODE_1_length_1709425_cov_12.0966_ID_1-augustus-gene-4.109-mRNA-1_1&gene=maker-NODE_1_length_1709425_cov_12.0966_ID_1-augustus-gene-4.109&CDS=1-618
640	OG0000640	YBL095W	genemark-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-7.84-mRNA-1_1&gene=genemark-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-7.84&CDS=1-753
641	OG0000641	YBL098W	maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-6.121-mRNA-1_1&gene=maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-6.121&CDS=1-1425
642	OG0000642	YBL099W	maker-NODE_1_length_1709425_cov_12.0966_ID_1-augustus-gene-3.133-mRNA-1_1&gene=maker-NODE_1_length_1709425_cov_12.0966_ID_1-augustus-gene-3.133&CDS=1-1635
643	OG0000643	YBL102W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.29&CDS=1-648
644	OG0000644	YBL103C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-15.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-15.32&CDS=1-1344
645	OG0000645	YBL104C	maker-NODE_15_length_272457_cov_11.9734_ID_29-snap-gene-1.194-mRNA-1_1&gene=maker-NODE_15_length_272457_cov_11.9734_ID_29-snap-gene-1.194&CDS=1-4764
646	OG0000646	YBL107C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-1.6&CDS=1-543
647	OG0000647	YBR003W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-5.103&CDS=1-1416
648	OG0000648	YBR004C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-11.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-11.35&CDS=1-1377
649	OG0000649	YBR007C	augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-2.202-mRNA-1_1&gene=augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-2.202&CDS=1-2220
650	OG0000650	YBR017C	augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.129&CDS=1-2775
651	OG0000651	YBR018C	augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-0.111&CDS=1-1095
652	OG0000652	YBR019C	augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-0.93&CDS=1-2100
653	OG0000653	YBR022W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.17&CDS=1-528
654	OG0000654	YBR023C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-1.20&CDS=1-3561
655	OG0000655	YBR025C	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.241&CDS=1-1185
656	OG0000656	YBR026C	snap_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.68&CDS=1-1209
657	OG0000657	YBR029C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-7.128&CDS=1-1296
658	OG0000658	YBR033W, YKL038W	
659	OG0000659	YBR034C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-5.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-5.21&CDS=1-1011
660	OG0000660	YBR037C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-8.72&CDS=1-888
661	OG0000661	YBR038W	maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-9.241-mRNA-1_1&gene=maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-9.241&CDS=1-3162
662	OG0000662	YBR039W	maker-NODE_10_length_360733_cov_12.93_ID_19-snap-gene-0.79-mRNA-1_1&gene=maker-NODE_10_length_360733_cov_12.93_ID_19-snap-gene-0.79&CDS=1-1074
663	OG0000663	YBR040W	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-0.14&CDS=1-792
664	OG0000664	YBR041W	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-0.12&CDS=1-1968
665	OG0000665	YBR043C	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-0.26&CDS=1-2076
666	OG0000666	YBR045C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-7.117-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-7.117&CDS=1-2154
667	OG0000667	YBR046C	augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-1.3&CDS=1-1008
668	OG0000668	YBR055C	augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-1.125&CDS=1-2670
669	OG0000669	YBR056W	augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-1.46&CDS=1-1503
670	OG0000670	YBR058C	augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-1.234&CDS=1-2343
671	OG0000671	YBR060C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.33&CDS=1-1914
672	OG0000672	YBR061C	augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-1.27&CDS=1-906
673	OG0000673	YBR065C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.36&CDS=1-1041
674	OG0000674	YBR070C	maker-NODE_8_length_448648_cov_12.3749_ID_15-augustus-gene-1.107-mRNA-1_1&gene=maker-NODE_8_length_448648_cov_12.3749_ID_15-augustus-gene-1.107&CDS=1-675
675	OG0000675	YBR073W	augustus_masked-NODE_18_length_201193_cov_12.2024_ID_35-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_18_length_201193_cov_12.2024_ID_35-processed-gene-1.0&CDS=1-2655
676	OG0000676	YBR074W	augustus_masked-NODE_18_length_201193_cov_12.2024_ID_35-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_18_length_201193_cov_12.2024_ID_35-processed-gene-1.1&CDS=1-2988
677	OG0000677	YBR079C	maker-NODE_7_length_529925_cov_12.1952_ID_13-augustus-gene-0.87-mRNA-1_1&gene=maker-NODE_7_length_529925_cov_12.1952_ID_13-augustus-gene-0.87&CDS=1-2781
678	OG0000678	YBR080C	genemark-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_11_length_325871_cov_12.6428_ID_21-processed-gene-2.118&CDS=1-2310
679	OG0000679	YBR081C	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-0.20&CDS=1-3012
680	OG0000680	YBR082C	maker-NODE_7_length_529925_cov_12.1952_ID_13-augustus-gene-0.91-mRNA-1_1&gene=maker-NODE_7_length_529925_cov_12.1952_ID_13-augustus-gene-0.91&CDS=1-441
681	OG0000681	YBR083W	augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-1.264-mRNA-1_1&gene=augustus_masked-NODE_15_length_272457_cov_11.9734_ID_29-processed-gene-1.264&CDS=1-2232
682	OG0000682	YBR086C	augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_12_length_309467_cov_12.1754_ID_23-processed-gene-1.79&CDS=1-1776
683	OG0000683	YBR087W	maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.85&CDS=1-1068
684	OG0000684	YBR088C	maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_27_length_134901_cov_12.4581_ID_53-augustus-gene-0.83&CDS=1-774
685	OG0000685	YBR094W	augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.179&CDS=1-2124
686	OG0000686	YBR095C	augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.178&CDS=1-915
687	OG0000687	YBR096W	augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_7_length_529925_cov_12.1952_ID_13-processed-gene-1.120&CDS=1-729
688	OG0000688	YBR097W	augustus_masked-NODE_18_length_201193_cov_12.2024_ID_35-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_18_length_201193_cov_12.2024_ID_35-processed-gene-1.6&CDS=1-4368
