	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035018_Candida_canberraensis
670	OG0000670	YBR213W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-3.54-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-3.54&CDS=1-921
671	OG0000671	YBR217W	genemark-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.187-mRNA-1_1&gene=genemark-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.187&CDS=1-498
672	OG0000672	YBR220C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.76-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.76&CDS=1-1671
673	OG0000673	YBR221C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.75-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.75&CDS=1-1137
674	OG0000674	YBR223C	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-1.121&CDS=1-1599
675	OG0000675	YBR228W	maker-NODE_8_length_661647_cov_16.5428_ID_15-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_8_length_661647_cov_16.5428_ID_15-snap-gene-0.0&CDS=1-924
676	OG0000676	YBR229C	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-0.33&CDS=1-2820
677	OG0000677	YBR230C	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-5.182-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-5.182&CDS=1-567
678	OG0000678	YBR231C	genemark-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.94-mRNA-1_1&gene=genemark-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.94&CDS=1-1008
679	OG0000679	YBR233W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.10-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.10&CDS=1-1545
680	OG0000680	YBR233W-A	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.16&CDS=1-285
681	OG0000681	YBR234C	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.34&CDS=1-1128
682	OG0000682	YBR235W	genemark-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-2.11-mRNA-1_1&gene=genemark-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-2.11&CDS=1-4041
683	OG0000683	YBR236C	augustus_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-3.92&CDS=1-2166
684	OG0000684	YBR243C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.108-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.108&CDS=1-1473
685	OG0000685	YBR246W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.109-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.109&CDS=1-996
686	OG0000686	YBR248C	augustus_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.126&CDS=1-5523
687	OG0000687	YBR254C	genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.36-mRNA-1_1&gene=genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.36&CDS=1-465
688	OG0000688	YBR255W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.83-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-4.83&CDS=1-1839
689	OG0000689	YBR256C	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.52-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.52&CDS=1-714
690	OG0000690	YBR257W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.21-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.21&CDS=1-804
691	OG0000691	YBR258C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.19-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.19&CDS=1-609
692	OG0000692	YBR260C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.32-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.32&CDS=1-1830
693	OG0000693	YBR261C	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-1.14&CDS=1-714
694	OG0000694	YBR263W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.12-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.12&CDS=1-1461
695	OG0000695	YBR265W	genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.55&CDS=1-987
696	OG0000696	YBR267W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.115&CDS=1-1263
697	OG0000697	YBR268W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.107-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.107&CDS=1-294
698	OG0000698	YBR269C	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-2.15&CDS=1-414
699	OG0000699	YBR271W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-2.16&CDS=1-1239
700	OG0000700	YBR272C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.71&CDS=1-1464
701	OG0000701	YBR275C	genemark-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.19-mRNA-1_1&gene=genemark-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-4.19&CDS=1-5004
702	OG0000702	YBR276C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.121&CDS=1-3036
703	OG0000703	YBR279W	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.203-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.203&CDS=1-1347
704	OG0000704	YBR280C	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-5.23&CDS=1-1860
705	OG0000705	YBR281C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.5-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.5&CDS=1-2952
706	OG0000706	YBR282W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-4.74&CDS=1-489
707	OG0000707	YBR283C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.56-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.56&CDS=1-1491
708	OG0000708	YBR286W	snap_masked-NODE_20_length_325768_cov_22.689_ID_39-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_20_length_325768_cov_22.689_ID_39-processed-gene-1.49&CDS=1-1503
709	OG0000709	YBR287W	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.6&CDS=1-1458
710	OG0000710	YBR288C	genemark-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-1.89&CDS=1-1479
711	OG0000711	YBR289W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.61&CDS=1-2079
712	OG0000712	YBR290W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.63-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.63&CDS=1-1098
713	OG0000713	YBR291C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.64&CDS=1-882
714	OG0000714	YBR296C	augustus_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-6.46&CDS=1-1698
715	OG0000715	YCL002C	genemark-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.7-mRNA-1_1&gene=genemark-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.7&CDS=1-774
716	OG0000716	YCL004W	augustus_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.177-mRNA-1_1&gene=augustus_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.177&CDS=1-1683
717	OG0000717	YCL005W-A	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.40-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.40&CDS=1-207
718	OG0000718	YCL008C	genemark-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.62-mRNA-1_1&gene=genemark-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-5.62&CDS=1-1764
719	OG0000719	YCL009C	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-5.57-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-5.57&CDS=1-912
720	OG0000720	YCL010C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.78&CDS=1-762
721	OG0000721	YCL012C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.76&CDS=1-432
722	OG0000722	YCL014W	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.105&CDS=1-4464
723	OG0000723	YCL016C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.90&CDS=1-1083
724	OG0000724	YCL017C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.92&CDS=1-1401
725	OG0000725	YCL018W	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.93&CDS=1-1119
726	OG0000726	YCL030C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.68&CDS=1-2586
727	OG0000727	YCL031C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.54-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.54&CDS=1-852
728	OG0000728	YCL032W	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.39&CDS=1-1416
729	OG0000729	YCL033C	snap_masked-NODE_30_length_88583_cov_14.424_ID_59-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_30_length_88583_cov_14.424_ID_59-processed-gene-0.20&CDS=1-462
730	OG0000730	YCL034W	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-0.24&CDS=1-1305
731	OG0000731	YCL043C	genemark-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-2.50-mRNA-1_1&gene=genemark-NODE_18_length_338643_cov_13.2849_ID_35-processed-gene-2.50&CDS=1-1659
732	OG0000732	YCL044C	genemark-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.141-mRNA-1_1&gene=genemark-NODE_19_length_335725_cov_15.726_ID_37-processed-gene-2.141&CDS=1-1017
733	OG0000733	YCL045C	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-3.16-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-3.16&CDS=1-2607
734	OG0000734	YCL047C	snap_masked-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_24_length_232095_cov_14.0762_ID_47-processed-gene-1.79&CDS=1-813
735	OG0000735	YCL054W	augustus_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.175-mRNA-1_1&gene=augustus_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.175&CDS=1-5763
736	OG0000736	YCL055W	snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-1.140&CDS=1-1053
737	OG0000737	YCL057C-A	augustus_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-7.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-7.135&CDS=1-252
738	OG0000738	YCL059C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-1.69&CDS=1-1068
739	OG0000739	YCL061C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-1.89&CDS=1-3543
740	OG0000740	YCR002C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-6.75-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-6.75&CDS=1-1005
741	OG0000741	YCR003W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-6.72-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-6.72&CDS=1-567
742	OG0000742	YCR009C	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-2.93&CDS=1-4662
743	OG0000743	YCR011C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.100-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-2.100&CDS=1-3069
744	OG0000744	YCR012W	snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.60&CDS=1-1248
745	OG0000745	YCR015C	genemark-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-2.20-mRNA-1_1&gene=genemark-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-2.20&CDS=1-819
746	OG0000746	YCR016W	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-2.112&CDS=1-915
747	OG0000747	YCR017C	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-4.78&CDS=1-2892
748	OG0000748	YCR019W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-4.87&CDS=1-1011
749	OG0000749	YCR020C	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.159-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.159&CDS=1-645
750	OG0000750	YCR021C	snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-0.41&CDS=1-1086
751	OG0000751	YCR023C	maker-NODE_2_length_957285_cov_16.5771_ID_3-snap-gene-4.99-mRNA-1_1&gene=maker-NODE_2_length_957285_cov_16.5771_ID_3-snap-gene-4.99&CDS=1-3399
752	OG0000752	YCR024C	genemark-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.197-mRNA-1_1&gene=genemark-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.197&CDS=1-1509
753	OG0000753	YCR028C-A	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.62-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.62&CDS=1-384
754	OG0000754	YCR032W	augustus_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-0.2&CDS=1-8520
755	OG0000755	YCR033W	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.96-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.96&CDS=1-3474
756	OG0000756	YCR034W	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.75-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.75&CDS=1-1008
757	OG0000757	YCR035C	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-0.64&CDS=1-1095
758	OG0000758	YCR036W	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-4.101&CDS=1-996
759	OG0000759	YCR042C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.27-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.27&CDS=1-4986
760	OG0000760	YCR044C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-3.57&CDS=1-1176
761	OG0000761	YCR045C	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.69&CDS=1-1218
762	OG0000762	YCR046C	maker-NODE_17_length_419275_cov_12.6388_ID_33-snap-gene-2.53-mRNA-1_1&gene=maker-NODE_17_length_419275_cov_12.6388_ID_33-snap-gene-2.53&CDS=1-540
763	OG0000763	YCR047C	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-2.99&CDS=1-807
764	OG0000764	YCR051W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-4.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-4.82&CDS=1-669
765	OG0000765	YCR053W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-5.75-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-5.75&CDS=1-1521
766	OG0000766	YCR054C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-5.60-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-5.60&CDS=1-1524
767	OG0000767	YCR059C	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.67&CDS=1-834
768	OG0000768	YCR061W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.121-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.121&CDS=1-1869
769	OG0000769	YCR063W	genemark-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.156-mRNA-1_1&gene=genemark-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.156&CDS=1-477
770	OG0000770	YCR065W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.66&CDS=1-2004
771	OG0000771	YCR066W	snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-1.42&CDS=1-1143
772	OG0000772	YCR068W	maker-NODE_23_length_252339_cov_12.3514_ID_45-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_23_length_252339_cov_12.3514_ID_45-augustus-gene-1.5&CDS=1-2298
773	OG0000773	YCR071C	genemark-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.15-mRNA-1_1&gene=genemark-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.15&CDS=1-2523
774	OG0000774	YCR072C	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.107-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.107&CDS=1-1548
775	OG0000775	YCR077C	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.85&CDS=1-2499
776	OG0000776	YCR079W	augustus_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-0.93&CDS=1-1341
777	OG0000777	YCR081W	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.105-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-3.105&CDS=1-5121
778	OG0000778	YCR084C	snap_masked-NODE_29_length_101844_cov_13.0296_ID_57-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_29_length_101844_cov_13.0296_ID_57-processed-gene-0.42&CDS=1-1842
779	OG0000779	YCR086W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-5.191-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-5.191&CDS=1-1104
780	OG0000780	YCR087C-A	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-5.221-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-5.221&CDS=1-474
781	OG0000781	YCR088W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-8.45&CDS=1-2001
782	OG0000782	YCR092C	snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_10_length_566260_cov_17.1707_ID_19-processed-gene-0.30&CDS=1-3243
783	OG0000783	YCR093W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-6.65-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-6.65&CDS=1-6558
784	OG0000784	YCR094W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-6.62-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-6.62&CDS=1-1197
785	OG0000785	YCR095C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.86-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-7.86&CDS=1-1308
786	OG0000786	YCR098C	snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-0.25&CDS=1-1557
