	OrthologID	Saccharomyces_cerevisiae	yHAB136_Kazachstania_bromeliacearum
725	OG0000725	YCL052C	augustus_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.89&CDS=1-1290
726	OG0000726	YCL054W	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.119&CDS=1-2511
727	OG0000727	YCL055W	genemark-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.4&CDS=1-966
728	OG0000728	YCL057C-A	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.146&CDS=1-285
729	OG0000729	YCL057W	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.116&CDS=1-2220
730	OG0000730	YCL058W-A	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.115&CDS=1-354
731	OG0000731	YCL059C	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.145&CDS=1-1014
732	OG0000732	YCL061C	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.144&CDS=1-3417
733	OG0000733	YCL063W	augustus_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.57&CDS=1-1353
734	OG0000734	YCL074W	snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.23&CDS=1-1314
735	OG0000735	YCR002C	augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-3.107&CDS=1-984
736	OG0000736	YCR003W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-3.53&CDS=1-420
737	OG0000737	YCR008W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.118&CDS=1-1752
738	OG0000738	YCR011C	genemark-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.171-mRNA-1_1&gene=genemark-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.171&CDS=1-3069
739	OG0000739	YCR014C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.38-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.38&CDS=1-1698
740	OG0000740	YCR015C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.129&CDS=1-915
741	OG0000741	YCR016W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.180&CDS=1-822
742	OG0000742	YCR017C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.39&CDS=1-2832
743	OG0000743	YCR019W	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.12-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.12&CDS=1-1002
744	OG0000744	YCR020W-B	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.13-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.13&CDS=1-210
745	OG0000745	YCR021C	snap_masked-NODE_10_length_278180_cov_22.5073_ID_19-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_10_length_278180_cov_22.5073_ID_19-processed-gene-1.147&CDS=1-963
746	OG0000746	YCR024C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.16-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.16&CDS=1-1338
747	OG0000747	YCR027C	snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_2_length_515064_cov_21.8181_ID_3-processed-gene-4.14&CDS=1-456
748	OG0000748	YCR028C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.153&CDS=1-1518
749	OG0000749	YCR028C-A	maker-NODE_21_length_168541_cov_21.5361_ID_41-snap-gene-0.170-mRNA-1_1&gene=maker-NODE_21_length_168541_cov_21.5361_ID_41-snap-gene-0.170&CDS=1-408
750	OG0000750	YCR030C	snap_masked-NODE_19_length_179553_cov_20.8368_ID_37-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_19_length_179553_cov_20.8368_ID_37-processed-gene-0.153&CDS=1-2550
751	OG0000751	YCR031C	snap_masked-NODE_19_length_179553_cov_20.8368_ID_37-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_19_length_179553_cov_20.8368_ID_37-processed-gene-0.154&CDS=1-411
752	OG0000752	YCR032W	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.109&CDS=1-2910
753	OG0000753	YCR034W	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.111&CDS=1-1032
754	OG0000754	YCR035C	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.155-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.155&CDS=1-1140
755	OG0000755	YCR036W	snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_21_length_168541_cov_21.5361_ID_41-processed-gene-0.112&CDS=1-999
756	OG0000756	YCR042C	maker-NODE_29_length_115528_cov_22.4131_ID_57-augustus-gene-0.174-mRNA-1_1&gene=maker-NODE_29_length_115528_cov_22.4131_ID_57-augustus-gene-0.174&CDS=1-5922
757	OG0000757	YCR043C	augustus_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.83&CDS=1-390
758	OG0000758	YCR044C	snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_29_length_115528_cov_22.4131_ID_57-processed-gene-0.139&CDS=1-1050
759	OG0000759	YCR045C	augustus_masked-NODE_9_length_289189_cov_21.4249_ID_17-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_9_length_289189_cov_21.4249_ID_17-processed-gene-0.9&CDS=1-1965
760	OG0000760	YCR047C	snap_masked-NODE_9_length_289189_cov_21.4249_ID_17-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_9_length_289189_cov_21.4249_ID_17-processed-gene-0.40&CDS=1-816
761	OG0000761	YCR053W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.8&CDS=1-1539
762	OG0000762	YCR054C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.33&CDS=1-1602
763	OG0000763	YCR057C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.34&CDS=1-2736
764	OG0000764	YCR059C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.35&CDS=1-801
765	OG0000765	YCR060W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.9&CDS=1-381
766	OG0000766	YCR061W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.54&CDS=1-1587
767	OG0000767	YCR063W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.53&CDS=1-474
768	OG0000768	YCR065W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.52&CDS=1-1674
769	OG0000769	YCR066W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.51&CDS=1-1383
770	OG0000770	YCR068W	augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.104&CDS=1-1557
771	OG0000771	YCR069W	augustus_masked-NODE_3_length_402036_cov_21.609_ID_5-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_402036_cov_21.609_ID_5-processed-gene-3.91&CDS=1-954
772	OG0000772	YCR071C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.22&CDS=1-405
773	OG0000773	YCR072C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.21&CDS=1-1563
774	OG0000774	YCR075C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.19&CDS=1-768
775	OG0000775	YCR075W-A	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.49&CDS=1-234
776	OG0000776	YCR076C	augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.72&CDS=1-798
777	OG0000777	YCR077C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.17&CDS=1-2436
778	OG0000778	YCR081W	augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.99&CDS=1-5766
779	OG0000779	YCR083W	augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.98&CDS=1-387
780	OG0000780	YCR086W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.41&CDS=1-531
781	OG0000781	YCR087C-A	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.14&CDS=1-450
782	OG0000782	YCR088W	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.40&CDS=1-1689
783	OG0000783	YCR090C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.13&CDS=1-534
784	OG0000784	YCR092C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.12&CDS=1-2916
785	OG0000785	YCR093W	maker-NODE_25_length_134608_cov_22.6927_ID_49-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_25_length_134608_cov_22.6927_ID_49-snap-gene-0.0&CDS=1-7431
786	OG0000786	YCR095C	snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_25_length_134608_cov_22.6927_ID_49-processed-gene-0.11&CDS=1-1167
787	OG0000787	YCR106W	snap_masked-NODE_10_length_278180_cov_22.5073_ID_19-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_10_length_278180_cov_22.5073_ID_19-processed-gene-1.138&CDS=1-2559
788	OG0000788	YDL001W	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.129-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.129&CDS=1-1374
789	OG0000789	YDL002C	augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.72-mRNA-1_1&gene=augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.72&CDS=1-714
790	OG0000790	YDL003W	snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.8&CDS=1-1725
791	OG0000791	YDL004W	snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.7&CDS=1-486
792	OG0000792	YDL005C	augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.71-mRNA-1_1&gene=augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.71&CDS=1-1032
793	OG0000793	YDL006W	augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.104&CDS=1-867
794	OG0000794	YDL007W	augustus_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-0.61&CDS=1-1305
795	OG0000795	YDL008W	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.87&CDS=1-600
796	OG0000796	YDL010W	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.86-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.86&CDS=1-660
797	OG0000797	YDL012C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.85&CDS=1-318
798	OG0000798	YDL013W	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.104-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-4.104&CDS=1-1986
799	OG0000799	YDL014W	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.175-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.175&CDS=1-963
800	OG0000800	YDL015C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.140-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.140&CDS=1-921
801	OG0000801	YDL017W	augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.112&CDS=1-1482
802	OG0000802	YDL020C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.144-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.144&CDS=1-1311
803	OG0000803	YDL025C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.145-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.145&CDS=1-1506
804	OG0000804	YDL027C	augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.85&CDS=1-1086
805	OG0000805	YDL028C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.148-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.148&CDS=1-2382
806	OG0000806	YDL029W	augustus_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-1.15&CDS=1-2619
807	OG0000807	YDL031W	snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_8_length_292075_cov_22.5245_ID_15-processed-gene-1.101&CDS=1-2940
808	OG0000808	YDL033C	genemark-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.20-mRNA-1_1&gene=genemark-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.20&CDS=1-1134
809	OG0000809	YDL040C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.153-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.153&CDS=1-2520
810	OG0000810	YDL042C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.155-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.155&CDS=1-1359
811	OG0000811	YDL043C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.156-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.156&CDS=1-804
812	OG0000812	YDL044C	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.158-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.158&CDS=1-1206
813	OG0000813	YDL045C	genemark-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.30-mRNA-1_1&gene=genemark-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-5.30&CDS=1-906
814	OG0000814	YDL047W	maker-NODE_1_length_611906_cov_21.093_ID_1-augustus-gene-5.197-mRNA-1_1&gene=maker-NODE_1_length_611906_cov_21.093_ID_1-augustus-gene-5.197&CDS=1-1674
815	OG0000815	YDL051W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.193-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.193&CDS=1-798
816	OG0000816	YDL052C	augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.42&CDS=1-843
817	OG0000817	YDL053C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.145&CDS=1-456
818	OG0000818	YDL054C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.146&CDS=1-1539
819	OG0000819	YDL055C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.147-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.147&CDS=1-1083
820	OG0000820	YDL056W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.195-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.195&CDS=1-2442
821	OG0000821	YDL057W	augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.90&CDS=1-1002
822	OG0000822	YDL058W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.197-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.197&CDS=1-6459
823	OG0000823	YDL060W	augustus_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.166&CDS=1-3498
824	OG0000824	YDL063C	maker-NODE_16_length_197293_cov_20.9529_ID_31-augustus-gene-0.206-mRNA-1_1&gene=maker-NODE_16_length_197293_cov_20.9529_ID_31-augustus-gene-0.206&CDS=1-2364
825	OG0000825	YDL064W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.198&CDS=1-471
826	OG0000826	YDL065C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.150&CDS=1-849
827	OG0000827	YDL067C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.151&CDS=1-183
828	OG0000828	YDL072C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.153&CDS=1-519
829	OG0000829	YDL073W	augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.94&CDS=1-2136
830	OG0000830	YDL074C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.154&CDS=1-2049
831	OG0000831	YDL076C	augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.51&CDS=1-852
832	OG0000832	YDL077C	augustus_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-NODE_33_length_108832_cov_20.4996_ID_65-processed-gene-0.155&CDS=1-3162
833	OG0000833	YDL078C	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.30&CDS=1-1038
834	OG0000834	YDL081C	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.35&CDS=1-315
835	OG0000835	YDL084W	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.67&CDS=1-1332
836	OG0000836	YDL085C-A	snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_1_length_611906_cov_21.093_ID_1-processed-gene-1.127&CDS=1-204
837	OG0000837	YDL086W	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.70&CDS=1-822
838	OG0000838	YDL087C	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.39&CDS=1-735
839	OG0000839	YDL088C	snap_masked-NODE_97_length_11033_cov_20.7506_ID_193-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_97_length_11033_cov_20.7506_ID_193-processed-gene-0.20&CDS=1-1350
840	OG0000840	YDL089W	augustus_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.140&CDS=1-1599
