	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034757_Lipomyces_doorenjongii
425	OG0000425	YAR008W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.101&CDS=1-729
426	OG0000426	YAR014C	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.109&CDS=1-1488
427	OG0000427	YAR015W	maker-NODE_33_length_89823_cov_39.5816_ID_65-augustus-gene-0.141-mRNA-1_1&gene=maker-NODE_33_length_89823_cov_39.5816_ID_65-augustus-gene-0.141&CDS=1-900
428	OG0000428	YAR018C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.59-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.59&CDS=1-1764
429	OG0000429	YAR035W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-3.3&CDS=1-2343
430	OG0000430	YAR042W	augustus_masked-NODE_31_length_106054_cov_39.6293_ID_61-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_31_length_106054_cov_39.6293_ID_61-processed-gene-0.171&CDS=1-3288
431	OG0000431	YBL001C	maker-NODE_20_length_198982_cov_39.0335_ID_39-augustus-gene-0.54-mRNA-1_1&gene=maker-NODE_20_length_198982_cov_39.0335_ID_39-augustus-gene-0.54&CDS=1-336
432	OG0000432	YBL004W	maker-NODE_25_length_159947_cov_39.9757_ID_49-augustus-gene-0.214-mRNA-1_1&gene=maker-NODE_25_length_159947_cov_39.9757_ID_49-augustus-gene-0.214&CDS=1-6612
433	OG0000433	YBL007C	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.11-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.11&CDS=1-3111
434	OG0000434	YBL008W	maker-NODE_33_length_89823_cov_39.5816_ID_65-augustus-gene-0.156-mRNA-1_1&gene=maker-NODE_33_length_89823_cov_39.5816_ID_65-augustus-gene-0.156&CDS=1-2790
435	OG0000435	YBL011W	augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.175&CDS=1-1899
436	OG0000436	YBL013W	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.29&CDS=1-1056
437	OG0000437	YBL016W	augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-0.139&CDS=1-1053
438	OG0000438	YBL020W	augustus_masked-NODE_33_length_89823_cov_39.5816_ID_65-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_33_length_89823_cov_39.5816_ID_65-processed-gene-0.98&CDS=1-1818
439	OG0000439	YBL022C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-2.172&CDS=1-3288
440	OG0000440	YBL023C	snap_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.54&CDS=1-2565
441	OG0000441	YBL024W	augustus_masked-NODE_27_length_141600_cov_39.6097_ID_53-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_27_length_141600_cov_39.6097_ID_53-processed-gene-0.2&CDS=1-2073
442	OG0000442	YBL026W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-3.78&CDS=1-294
443	OG0000443	YBL029C-A	maker-NODE_6_length_613793_cov_40.4829_ID_11-snap-gene-5.209-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-snap-gene-5.209&CDS=1-429
444	OG0000444	YBL033C	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-3.114&CDS=1-993
445	OG0000445	YBL034C	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.128-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.128&CDS=1-1704
446	OG0000446	YBL035C	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-0.85&CDS=1-1818
447	OG0000447	YBL036C	augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.231-mRNA-1_1&gene=augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.231&CDS=1-726
448	OG0000448	YBL038W	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.190&CDS=1-657
449	OG0000449	YBL039C	maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-0.98-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-0.98&CDS=1-1695
450	OG0000450	YBL040C	maker-NODE_29_length_134813_cov_40.158_ID_57-snap-gene-0.123-mRNA-1_1&gene=maker-NODE_29_length_134813_cov_40.158_ID_57-snap-gene-0.123&CDS=1-639
451	OG0000451	YBL041W	augustus_masked-NODE_22_length_197649_cov_39.6061_ID_43-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-NODE_22_length_197649_cov_39.6061_ID_43-processed-gene-0.196&CDS=1-726
452	OG0000452	YBL047C	maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.17-mRNA-1_1&gene=maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.17&CDS=1-3291
453	OG0000453	YBL049W	maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-4.5-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-4.5&CDS=1-378
454	OG0000454	YBL050W	genemark-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.46&CDS=1-828
455	OG0000455	YBL051C	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-1.26&CDS=1-1608
456	OG0000456	YBL054W	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-3.137&CDS=1-1470
457	OG0000457	YBL055C	augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.115&CDS=1-960
458	OG0000458	YBL057C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.279-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.279&CDS=1-534
459	OG0000459	YBL058W	genemark-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.248-mRNA-1_1&gene=genemark-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.248&CDS=1-660
460	OG0000460	YBL059C-A	snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-3.148-mRNA-1_1&gene=snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-3.148&CDS=1-225
461	OG0000461	YBL060W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.21-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.21&CDS=1-1989
462	OG0000462	YBL061C	augustus_masked-NODE_19_length_216096_cov_39.1045_ID_37-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_19_length_216096_cov_39.1045_ID_37-processed-gene-1.51&CDS=1-1653
463	OG0000463	YBL063W	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.147-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.147&CDS=1-3159
464	OG0000464	YBL071W-A	genemark-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-2.45&CDS=1-237
465	OG0000465	YBL076C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.144-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.144&CDS=1-3186
466	OG0000466	YBL078C	snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.60-mRNA-1_1&gene=snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.60&CDS=1-393
467	OG0000467	YBL080C	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.118-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.118&CDS=1-1506
468	OG0000468	YBL082C	maker-NODE_32_length_91051_cov_42.4973_ID_63-snap-gene-0.119-mRNA-1_1&gene=maker-NODE_32_length_91051_cov_42.4973_ID_63-snap-gene-0.119&CDS=1-1392
469	OG0000469	YBL084C	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-6.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-6.90&CDS=1-2004
470	OG0000470	YBL086C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.160-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.160&CDS=1-846
471	OG0000471	YBL091C	snap_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.202-mRNA-1_1&gene=snap_masked-NODE_20_length_198982_cov_39.0335_ID_39-processed-gene-0.202&CDS=1-1314
472	OG0000472	YBL092W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.343-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.343&CDS=1-390
473	OG0000473	YBL093C	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-0.80-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-0.80&CDS=1-522
474	OG0000474	YBL097W	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.266-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.266&CDS=1-2400
475	OG0000475	YBL098W	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.148-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.148&CDS=1-1401
476	OG0000476	YBL099W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-2.152&CDS=1-1638
477	OG0000477	YBL102W	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.56-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-4.56&CDS=1-729
478	OG0000478	YBL105C	maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-3.11-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-3.11&CDS=1-2196
479	OG0000479	YBR002C	maker-NODE_47_length_29859_cov_40.255_ID_93-augustus-gene-0.22-mRNA-1_1&gene=maker-NODE_47_length_29859_cov_40.255_ID_93-augustus-gene-0.22&CDS=1-828
480	OG0000480	YBR003W	augustus_masked-NODE_31_length_106054_cov_39.6293_ID_61-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_31_length_106054_cov_39.6293_ID_61-processed-gene-0.182&CDS=1-1470
481	OG0000481	YBR004C	augustus_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.33&CDS=1-753
482	OG0000482	YBR006W	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-4.182-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-4.182&CDS=1-1485
483	OG0000483	YBR011C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-0.19&CDS=1-864
484	OG0000484	YBR017C	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.91&CDS=1-6561
485	OG0000485	YBR018C	maker-NODE_21_length_198108_cov_39.0493_ID_41-augustus-gene-0.272-mRNA-1_1&gene=maker-NODE_21_length_198108_cov_39.0493_ID_41-augustus-gene-0.272&CDS=1-1071
486	OG0000486	YBR019C	augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.302-mRNA-1_1&gene=augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.302&CDS=1-1062
487	OG0000487	YBR023C	maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-1.121-mRNA-1_1&gene=maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-1.121&CDS=1-3657
488	OG0000488	YBR025C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-3.9-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-3.9&CDS=1-1182
489	OG0000489	YBR026C	augustus_masked-NODE_58_length_6490_cov_42.0743_ID_115-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_58_length_6490_cov_42.0743_ID_115-processed-gene-0.17&CDS=1-1194
490	OG0000490	YBR029C	maker-NODE_37_length_59946_cov_42.6348_ID_73-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_37_length_59946_cov_42.6348_ID_73-augustus-gene-0.81&CDS=1-1335
491	OG0000491	YBR030W	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.48&CDS=1-1593
492	OG0000492	YBR034C	maker-NODE_14_length_308588_cov_40.2987_ID_27-augustus-gene-1.203-mRNA-1_1&gene=maker-NODE_14_length_308588_cov_40.2987_ID_27-augustus-gene-1.203&CDS=1-1035
493	OG0000493	YBR035C	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.51&CDS=1-663
494	OG0000494	YBR039W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.147-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.147&CDS=1-882
495	OG0000495	YBR040W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.240-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.240&CDS=1-801
496	OG0000496	YBR043C	maker-NODE_11_length_429286_cov_39.6439_ID_21-snap-gene-0.115-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-snap-gene-0.115&CDS=1-1539
497	OG0000497	YBR046C	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.85-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.85&CDS=1-981
498	OG0000498	YBR055C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-2.181-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-2.181&CDS=1-2742
499	OG0000499	YBR056W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.82&CDS=1-1449
500	OG0000500	YBR058C	maker-NODE_34_length_80442_cov_40.3074_ID_67-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_34_length_80442_cov_40.3074_ID_67-augustus-gene-0.108&CDS=1-2319
501	OG0000501	YBR060C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.105&CDS=1-1173
502	OG0000502	YBR061C	maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.100-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.100&CDS=1-855
503	OG0000503	YBR062C	augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.37&CDS=1-1293
504	OG0000504	YBR065C	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.29&CDS=1-1122
505	OG0000505	YBR070C	augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.381-mRNA-1_1&gene=augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.381&CDS=1-660
506	OG0000506	YBR074W	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-4.116-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-4.116&CDS=1-3189
507	OG0000507	YBR079C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-4.18&CDS=1-2280
508	OG0000508	YBR080C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.124-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.124&CDS=1-2382
509	OG0000509	YBR081C	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.14-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.14&CDS=1-2913
510	OG0000510	YBR082C	snap_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.42&CDS=1-453
511	OG0000511	YBR083W	maker-NODE_1_length_894220_cov_39.3355_ID_1-snap-gene-2.126-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-snap-gene-2.126&CDS=1-1524
512	OG0000512	YBR085W	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.54-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.54&CDS=1-900
513	OG0000513	YBR086C	maker-NODE_1_length_894220_cov_39.3355_ID_1-snap-gene-2.125-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-snap-gene-2.125&CDS=1-2148
514	OG0000514	YBR087W	maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-1.60-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-1.60&CDS=1-1092
515	OG0000515	YBR088C	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.71-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.71&CDS=1-768
516	OG0000516	YBR094W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.139-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.139&CDS=1-2031
517	OG0000517	YBR095C	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.88-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.88&CDS=1-1077
518	OG0000518	YBR096W	augustus_masked-NODE_25_length_159947_cov_39.9757_ID_49-processed-gene-0.255-mRNA-1_1&gene=augustus_masked-NODE_25_length_159947_cov_39.9757_ID_49-processed-gene-0.255&CDS=1-648
519	OG0000519	YBR097W	maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-0.70-mRNA-1_1&gene=maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-0.70&CDS=1-4998
520	OG0000520	YBR101C	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-3.115&CDS=1-945
521	OG0000521	YBR103W	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.78&CDS=1-1404
522	OG0000522	YBR105C	augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-0.102&CDS=1-1074
523	OG0000523	YBR106W	maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.14-mRNA-1_1&gene=maker-NODE_28_length_141241_cov_40.0398_ID_55-augustus-gene-0.14&CDS=1-573
524	OG0000524	YBR109C	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-6.96-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-6.96&CDS=1-447
525	OG0000525	YBR110W	snap_masked-NODE_19_length_216096_cov_39.1045_ID_37-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_19_length_216096_cov_39.1045_ID_37-processed-gene-1.138&CDS=1-1407
526	OG0000526	YBR111C	snap_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.40&CDS=1-630
527	OG0000527	YBR111W-A	snap_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.259-mRNA-1_1&gene=snap_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.259&CDS=1-276
528	OG0000528	YBR112C	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.97&CDS=1-2811
529	OG0000529	YBR114W	maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.124-mRNA-1_1&gene=maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.124&CDS=1-2799
530	OG0000530	YBR115C	augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-2.119&CDS=1-4218
531	OG0000531	YBR120C	snap_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-0.37&CDS=1-321
532	OG0000532	YBR121C	snap_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.30&CDS=1-1932
533	OG0000533	YBR122C	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-4.89&CDS=1-600
534	OG0000534	YBR123C	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-0.0&CDS=1-1455
535	OG0000535	YBR127C	maker-NODE_12_length_316152_cov_39.7624_ID_23-snap-gene-2.6-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-snap-gene-2.6&CDS=1-1530
536	OG0000536	YBR133C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-5.26&CDS=1-3564
537	OG0000537	YBR135W	maker-NODE_34_length_80442_cov_40.3074_ID_67-augustus-gene-0.104-mRNA-1_1&gene=maker-NODE_34_length_80442_cov_40.3074_ID_67-augustus-gene-0.104&CDS=1-303
538	OG0000538	YBR136W	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.172-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.172&CDS=1-5985
539	OG0000539	YBR140C, YOL081W	
540	OG0000540	YBR142W	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-0.106&CDS=1-2361
541	OG0000541	YBR143C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-4.140-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-4.140&CDS=1-1317
542	OG0000542	YBR146W	genemark-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.380-mRNA-1_1&gene=genemark-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.380&CDS=1-1071
543	OG0000543	YBR153W	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.214-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.214&CDS=1-765
544	OG0000544	YBR154C	genemark-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.6-mRNA-1_1&gene=genemark-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.6&CDS=1-618
545	OG0000545	YBR155W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.193-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.193&CDS=1-765
