	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034998_Cephaloascus_albidus
393	OG0000393	YJR091C, YPR042C	augustus_masked-flattened_line_0-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.107&CDS=1-3156
394	OG0000394	YJR094W-A, YPR043W	genemark-flattened_line_0-processed-gene-2.233-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.233&CDS=1-297
395	OG0000395	YJR096W	augustus_masked-flattened_line_197-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_197-processed-gene-0.22&CDS=1-861, augustus_masked-flattened_line_243-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_243-processed-gene-0.7&CDS=1-867
396	OG0000396	YJR127C, YML081W	augustus_masked-flattened_line_241-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_241-processed-gene-0.47&CDS=1-3471
397	OG0000397	YJR130C, YML082W	augustus_masked-flattened_line_223-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.2&CDS=1-1152
398	OG0000398	YKL029C	augustus_masked-flattened_line_127-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_127-processed-gene-0.22&CDS=1-1905, augustus_masked-flattened_line_277-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_277-processed-gene-0.41&CDS=1-1842
399	OG0000399	YKL050C, YMR031C	augustus_masked-flattened_line_333-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_333-processed-gene-0.3&CDS=1-2661
400	OG0000400	YKL051W	augustus_masked-flattened_line_10-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.49&CDS=1-891, augustus_masked-flattened_line_57-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.121&CDS=1-870
401	OG0000401	YKL068W, YMR047C	augustus_masked-flattened_line_12-processed-gene-1.207-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.207&CDS=1-3105
402	OG0000402	YKL072W, YMR053C	augustus_masked-flattened_line_63-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.29&CDS=1-2355
403	OG0000403	YKL121W, YMR102C	augustus_masked-flattened_line_111-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.8&CDS=1-2670
404	OG0000404	YKL122C	maker-flattened_line_691-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_691-augustus-gene-0.5&CDS=1-558, maker-flattened_line_695-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_695-augustus-gene-0.0&CDS=1-558
405	OG0000405	YKL132C, YMR113W	augustus_masked-flattened_line_37-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.196&CDS=1-1299
406	OG0000406	YKL141W, YMR118C	snap_masked-flattened_line_137-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_137-processed-gene-0.19&CDS=1-522
407	OG0000407	YKL162C	augustus_masked-flattened_line_34-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.181&CDS=1-1656, augustus_masked-flattened_line_34-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.184&CDS=1-1866
408	OG0000408	YKL178C	augustus_masked-flattened_line_576-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_576-processed-gene-0.0&CDS=1-1326, augustus_masked-flattened_line_578-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_578-processed-gene-0.1&CDS=1-1326
409	OG0000409	YKR076W, YMR251W	maker-flattened_line_4-snap-gene-2.156-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-2.156&CDS=1-885
410	OG0000410	YLL012W, YLR020C	augustus_masked-flattened_line_383-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_383-processed-gene-0.3&CDS=1-1356
411	OG0000411	YLL014W	augustus_masked-flattened_line_967-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_967-processed-gene-0.3&CDS=1-114, maker-flattened_line_261-augustus-gene-0.17-mRNA-1_1&gene=maker-flattened_line_261-augustus-gene-0.17&CDS=1-330
412	OG0000412	YLL024C	augustus_masked-flattened_line_151-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_151-processed-gene-0.30&CDS=1-1938, augustus_masked-flattened_line_75-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_75-processed-gene-0.76&CDS=1-1926
413	OG0000413	YLL028W	augustus_masked-flattened_line_155-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_155-processed-gene-0.78&CDS=1-1647, augustus_masked-flattened_line_30-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.189&CDS=1-1716
414	OG0000414	YLL056C	augustus_masked-flattened_line_189-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_189-processed-gene-0.34&CDS=1-1023, augustus_masked-flattened_line_91-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.137&CDS=1-1032
415	OG0000415	YLR031W, YMR124W	augustus_masked-flattened_line_10-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.160&CDS=1-2502
416	OG0000416	YLR040C	augustus_masked-flattened_line_494-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_494-processed-gene-0.2&CDS=1-183, snap_masked-flattened_line_1311-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_1311-processed-gene-0.1&CDS=1-756
417	OG0000417	YLR130C	augustus_masked-flattened_line_10-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.124&CDS=1-1137, augustus_masked-flattened_line_97-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.54&CDS=1-1161
418	OG0000418	YLR260W, YOR171C	augustus_masked-flattened_line_143-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_143-processed-gene-0.6&CDS=1-1566
419	OG0000419	YLR264W, YOR167C	augustus_masked-flattened_line_0-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.17&CDS=1-201
420	OG0000420	YLR270W, YOR173W	augustus_masked-flattened_line_109-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_109-processed-gene-0.150&CDS=1-1611
421	OG0000421	YLR273C, YOR178C	augustus_masked-flattened_line_24-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.97&CDS=1-780
422	OG0000422	YLR287C-A, YOR182C	augustus_masked-flattened_line_81-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_81-processed-gene-0.33&CDS=1-1554
423	OG0000423	YLR300W, YOR190W	augustus_masked-flattened_line_207-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_207-processed-gene-0.78&CDS=1-1302
424	OG0000424	YLR389C	augustus_masked-flattened_line_391-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_391-processed-gene-0.12&CDS=1-3195, augustus_masked-flattened_line_393-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_393-processed-gene-0.15&CDS=1-3195
425	OG0000425	YLR390W-A	augustus_masked-flattened_line_391-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_391-processed-gene-0.10&CDS=1-750, augustus_masked-flattened_line_393-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_393-processed-gene-0.17&CDS=1-750
426	OG0000426	YLR456W, YPR172W	augustus_masked-flattened_line_47-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.146&CDS=1-528
427	OG0000427	YML054C	augustus_masked-flattened_line_207-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_207-processed-gene-0.55&CDS=1-1488, augustus_masked-flattened_line_353-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_353-processed-gene-0.10&CDS=1-1563
428	OG0000428	YML079W	augustus_masked-flattened_line_1105-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_1105-processed-gene-0.1&CDS=1-669, snap_masked-flattened_line_1107-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_1107-processed-gene-0.4&CDS=1-669
429	OG0000429	YML100W, YMR261C	augustus_masked-flattened_line_123-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_123-processed-gene-0.11&CDS=1-3138
430	OG0000430	YML106W, YMR271C	augustus_masked-flattened_line_41-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.6&CDS=1-660
431	OG0000431	YML109W, YMR273C	snap_masked-flattened_line_24-processed-gene-1.104-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.104&CDS=1-3507
432	OG0000432	YML116W, YMR279C	augustus_masked-flattened_line_195-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_195-processed-gene-0.62&CDS=1-1542
433	OG0000433	YMR119W, YNL008C	snap_masked-flattened_line_121-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_121-processed-gene-0.65&CDS=1-2136
434	OG0000434	YMR155W	augustus_masked-flattened_line_30-processed-gene-0.214-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.214&CDS=1-1443, genemark-flattened_line_175-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_175-processed-gene-0.58&CDS=1-1614
435	OG0000435	YMR177W, YPL224C	augustus_masked-flattened_line_185-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_185-processed-gene-0.7&CDS=1-1323
436	OG0000436	YMR182C, YPL230W	augustus_masked-flattened_line_121-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_121-processed-gene-0.4&CDS=1-1488
437	OG0000437	YMR183C, YPL232W	augustus_masked-flattened_line_143-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_143-processed-gene-0.20&CDS=1-873
438	OG0000438	YMR194C-B	augustus_masked-flattened_line_195-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_195-processed-gene-0.61&CDS=1-285, genemark-flattened_line_2357-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_2357-processed-gene-0.0&CDS=1-117
439	OG0000439	YMR194W, YPL249C-A	maker-flattened_line_293-snap-gene-0.44-mRNA-1_1&gene=maker-flattened_line_293-snap-gene-0.44&CDS=1-1338
440	OG0000440	YMR199W, YPL256C	augustus_masked-flattened_line_67-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_67-processed-gene-0.13&CDS=1-1290
441	OG0000441	YMR215W	augustus_masked-flattened_line_14-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.175&CDS=1-1752, augustus_masked-flattened_line_179-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_179-processed-gene-0.47&CDS=1-1479
442	OG0000442	YMR222C, YOR280C	snap_masked-flattened_line_197-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_197-processed-gene-0.80&CDS=1-519
443	OG0000443	YMR226C	augustus_masked-flattened_line_147-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_147-processed-gene-0.65&CDS=1-801, snap_masked-flattened_line_113-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_113-processed-gene-0.38&CDS=1-810
444	OG0000444	YMR230W, YOR293W	augustus_masked-flattened_line_63-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.4&CDS=1-357
445	OG0000445	YMR233W, YOR295W	maker-flattened_line_30-augustus-gene-0.163-mRNA-1_1&gene=maker-flattened_line_30-augustus-gene-0.163&CDS=1-744
446	OG0000446	YMR237W, YOR299W	maker-flattened_line_20-snap-gene-1.71-mRNA-1_1&gene=maker-flattened_line_20-snap-gene-1.71&CDS=1-2481
447	OG0000447	YMR242C, YOR312C	augustus_masked-flattened_line_147-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_147-processed-gene-0.66&CDS=1-516
448	OG0000448	YMR247C	augustus_masked-flattened_line_34-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.161&CDS=1-4509, augustus_masked-flattened_line_34-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.204&CDS=1-4509
449	OG0000449	YMR253C, YPL264C	maker-flattened_line_41-snap-gene-0.194-mRNA-1_1&gene=maker-flattened_line_41-snap-gene-0.194&CDS=1-2316
450	OG0000450	YMR307W	augustus_masked-flattened_line_14-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.47&CDS=1-1674, augustus_masked-flattened_line_4-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.17&CDS=1-1629
451	OG0000451	YNL012W	augustus_masked-flattened_line_125-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_125-processed-gene-0.79&CDS=1-2001, maker-flattened_line_26-augustus-gene-0.178-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-0.178&CDS=1-3084
452	OG0000452	YNL063W	augustus_masked-flattened_line_1401-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_1401-processed-gene-0.0&CDS=1-738, augustus_masked-flattened_line_1405-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_1405-processed-gene-0.2&CDS=1-738
453	OG0000453	YNL101W	augustus_masked-flattened_line_143-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_143-processed-gene-0.15&CDS=1-1734, augustus_masked-flattened_line_97-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.57&CDS=1-1950
454	OG0000454	YNL104C, YOR108W	augustus_masked-flattened_line_73-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_73-processed-gene-0.20&CDS=1-1773
455	OG0000455	YNL161W	augustus_masked-flattened_line_297-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_297-processed-gene-0.11&CDS=1-2355, augustus_masked-flattened_line_365-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_365-processed-gene-0.15&CDS=1-2364
456	OG0000456	YNL166C	augustus_masked-flattened_line_297-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_297-processed-gene-0.9&CDS=1-1047, augustus_masked-flattened_line_365-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_365-processed-gene-0.13&CDS=1-1044
457	OG0000457	YNL192W	augustus_masked-flattened_line_133-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_133-processed-gene-0.69&CDS=1-3540, augustus_masked-flattened_line_221-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_221-processed-gene-0.41&CDS=1-4614
458	OG0000458	YNL208W	augustus_masked-flattened_line_217-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_217-processed-gene-0.79&CDS=1-447, maker-flattened_line_53-snap-gene-0.165-mRNA-1_1&gene=maker-flattened_line_53-snap-gene-0.165&CDS=1-1146
459	OG0000459	YNL234W	augustus_masked-flattened_line_4-processed-gene-2.166-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.166&CDS=1-849, snap_masked-flattened_line_115-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_115-processed-gene-0.33&CDS=1-1095
460	OG0000460	YNR030W	augustus_masked-flattened_line_600-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_600-processed-gene-0.5&CDS=1-1641, augustus_masked-flattened_line_629-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_629-processed-gene-0.6&CDS=1-1641
461	OG0000461	YNR074C	augustus_masked-flattened_line_73-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_73-processed-gene-0.3&CDS=1-1134, snap_masked-flattened_line_73-processed-gene-0.103-mRNA-1_1&gene=snap_masked-flattened_line_73-processed-gene-0.103&CDS=1-1134
462	OG0000462	YOL049W	augustus_masked-flattened_line_608-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_608-processed-gene-0.6&CDS=1-1461, augustus_masked-flattened_line_699-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_699-processed-gene-0.2&CDS=1-1461
463	OG0000463	YOL102C	augustus_masked-flattened_line_723-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_723-processed-gene-0.5&CDS=1-645, augustus_masked-flattened_line_877-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_877-processed-gene-0.5&CDS=1-645
464	OG0000464	YOL107W	augustus_masked-flattened_line_10-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.145&CDS=1-1017, snap_masked-flattened_line_451-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_451-processed-gene-0.10&CDS=1-732
465	OG0000465	YOL116W	augustus_masked-flattened_line_331-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_331-processed-gene-0.7&CDS=1-693, snap_masked-flattened_line_197-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_197-processed-gene-0.69&CDS=1-897
466	OG0000466	YOL119C	augustus_masked-flattened_line_129-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_129-processed-gene-0.17&CDS=1-3054, augustus_masked-flattened_line_24-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.131&CDS=1-1479
467	OG0000467	YOL152W	augustus_masked-flattened_line_12-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.190&CDS=1-2001, augustus_masked-flattened_line_347-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_347-processed-gene-0.3&CDS=1-1977
468	OG0000468	YOR048C	snap_masked-flattened_line_34-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.109&CDS=1-1470, snap_masked-flattened_line_34-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.110&CDS=1-1470
469	OG0000469	YOR100C	genemark-flattened_line_297-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_297-processed-gene-0.29&CDS=1-741, genemark-flattened_line_411-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_411-processed-gene-0.0&CDS=1-741
470	OG0000470	YOR226C, YPL135W	augustus_masked-flattened_line_281-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_281-processed-gene-0.36&CDS=1-546
471	OG0000471	YOR227W, YPL137C	augustus_masked-flattened_line_281-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_281-processed-gene-0.30&CDS=1-3618
472	OG0000472	YOR231W, YPL140C	genemark-flattened_line_77-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_77-processed-gene-0.39&CDS=1-1254
473	OG0000473	YOR233W, YPL141C	augustus_masked-flattened_line_77-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.120&CDS=1-2427
474	OG0000474	YOR234C, YPL143W	augustus_masked-flattened_line_77-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.143&CDS=1-321
475	OG0000475	YOR237W, YPL145C	maker-flattened_line_77-augustus-gene-0.58-mRNA-1_1&gene=maker-flattened_line_77-augustus-gene-0.58&CDS=1-1842
476	OG0000476	YOR256C, YPL176C	augustus_masked-flattened_line_109-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-flattened_line_109-processed-gene-0.142&CDS=1-2481
477	OG0000477	YOR348C	augustus_masked-flattened_line_191-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_191-processed-gene-0.22&CDS=1-1638, augustus_masked-flattened_line_645-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_645-processed-gene-0.3&CDS=1-1587
478	OG0000478	YOR380W	augustus_masked-flattened_line_283-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_283-processed-gene-0.3&CDS=1-2418, augustus_masked-flattened_line_4-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.21&CDS=1-2217
479	OG0000479	YOR390W, YPL279C	maker-flattened_line_125-augustus-gene-0.6-mRNA-1_1&gene=maker-flattened_line_125-augustus-gene-0.6&CDS=1-1371
480	OG0000480	YPL048W	augustus_masked-flattened_line_119-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_119-processed-gene-0.12&CDS=1-1239, augustus_masked-flattened_line_6-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.194&CDS=1-1239
481	OG0000481	YPL181W	augustus_masked-flattened_line_743-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_743-processed-gene-0.2&CDS=1-1476, augustus_masked-flattened_line_925-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_925-processed-gene-0.2&CDS=1-1476
482	OG0000482	YPL262W	augustus_masked-flattened_line_205-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_205-processed-gene-0.3&CDS=1-1473, augustus_masked-flattened_line_255-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_255-processed-gene-0.9&CDS=1-1389
