	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034973_Danielozyma_ontarioensis
869	OG0000869	YDL112W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.71&CDS=1-4137
870	OG0000870	YDL114W	snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.150-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.150&CDS=1-999
871	OG0000871	YDL115C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.59&CDS=1-954
872	OG0000872	YDL116W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.90&CDS=1-2373
873	OG0000873	YDL117W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-15.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-15.95&CDS=1-2910
874	OG0000874	YDL119C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.28-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.28&CDS=1-999
875	OG0000875	YDL120W	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.239&CDS=1-564
876	OG0000876	YDL122W	maker-NODE_4_length_992781_cov_33.0108_ID_7-snap-gene-3.168-mRNA-1_1&gene=maker-NODE_4_length_992781_cov_33.0108_ID_7-snap-gene-3.168&CDS=1-2106
877	OG0000877	YDL124W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.24&CDS=1-909
878	OG0000878	YDL125C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.101&CDS=1-453
879	OG0000879	YDL126C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-1.79&CDS=1-2493
880	OG0000880	YDL128W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.161-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.161&CDS=1-1218
881	OG0000881	YDL133W	snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.124-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.124&CDS=1-1197
882	OG0000882	YDL135C	snap_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.18&CDS=1-609
883	OG0000883	YDL139C	snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.146-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.146&CDS=1-1407
884	OG0000884	YDL140C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.143-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.143&CDS=1-5817
885	OG0000885	YDL141W	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.277-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.277&CDS=1-1989
886	OG0000886	YDL142C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.149-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.149&CDS=1-789
887	OG0000887	YDL143W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.0&CDS=1-1593
888	OG0000888	YDL145C	maker-NODE_1_length_1880460_cov_31.0834_ID_1-snap-gene-13.49-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-snap-gene-13.49&CDS=1-4932
889	OG0000889	YDL146W	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.166&CDS=1-1710
890	OG0000890	YDL147W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.186-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.186&CDS=1-1371
891	OG0000891	YDL148C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.107&CDS=1-2400
892	OG0000892	YDL149W	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.106&CDS=1-2571
893	OG0000893	YDL150W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.1&CDS=1-1146
894	OG0000894	YDL153C	maker-NODE_15_length_228130_cov_31.8965_ID_29-augustus-gene-0.96-mRNA-1_1&gene=maker-NODE_15_length_228130_cov_31.8965_ID_29-augustus-gene-0.96&CDS=1-2721
895	OG0000895	YDL155W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.86&CDS=1-1296
896	OG0000896	YDL156W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.103&CDS=1-1761
897	OG0000897	YDL160C	genemark-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.23-mRNA-1_1&gene=genemark-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.23&CDS=1-1656
898	OG0000898	YDL164C	augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-0.97&CDS=1-2118
899	OG0000899	YDL165W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.169-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.169&CDS=1-555
900	OG0000900	YDL166C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.143-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.143&CDS=1-699
901	OG0000901	YDL167C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.89&CDS=1-1818
902	OG0000902	YDL168W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-4.23-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-4.23&CDS=1-1137
903	OG0000903	YDL171C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.175-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.175&CDS=1-6390
904	OG0000904	YDL177C	snap_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.47&CDS=1-462
905	OG0000905	YDL178W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.161-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.161&CDS=1-1557
906	OG0000906	YDL183C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.0-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.0&CDS=1-918
907	OG0000907	YDL185W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.4&CDS=1-1848
908	OG0000908	YDL189W	snap_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.17&CDS=1-906
909	OG0000909	YDL190C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.129&CDS=1-3165
910	OG0000910	YDL193W	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.108&CDS=1-795
911	OG0000911	YDL195W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.82&CDS=1-3873
912	OG0000912	YDL198C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.108&CDS=1-900
913	OG0000913	YDL201W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.12&CDS=1-849
914	OG0000914	YDL202W	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-0.11&CDS=1-750
915	OG0000915	YDL205C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.68&CDS=1-1131
916	OG0000916	YDL207W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.84&CDS=1-1422
917	OG0000917	YDL208W	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.133&CDS=1-459
918	OG0000918	YDL209C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-7.82-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-7.82&CDS=1-924
919	OG0000919	YDL212W	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.101&CDS=1-645
920	OG0000920	YDL213C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.100&CDS=1-624
921	OG0000921	YDL215C	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.207-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.207&CDS=1-3153
922	OG0000922	YDL217C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.15&CDS=1-549
923	OG0000923	YDL219W	maker-NODE_8_length_478249_cov_30.3473_ID_15-augustus-gene-3.292-mRNA-1_1&gene=maker-NODE_8_length_478249_cov_30.3473_ID_15-augustus-gene-3.292&CDS=1-489
924	OG0000924	YDL225W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.203-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.203&CDS=1-1758
925	OG0000925	YDL226C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-4.126&CDS=1-1095
926	OG0000926	YDL234C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.96-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.96&CDS=1-2250
927	OG0000927	YDL235C	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.14&CDS=1-450
928	OG0000928	YDL237W	augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-1.200-mRNA-1_1&gene=augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-1.200&CDS=1-1029
929	OG0000929	YDL238C	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.136&CDS=1-1461
930	OG0000930	YDL240W	maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-1.62-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-1.62&CDS=1-3468
931	OG0000931	YDR002W	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.203-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.203&CDS=1-591
932	OG0000932	YDR006C	augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.192&CDS=1-1878
933	OG0000933	YDR007W	maker-NODE_5_length_741203_cov_30.7056_ID_9-augustus-gene-6.13-mRNA-1_1&gene=maker-NODE_5_length_741203_cov_30.7056_ID_9-augustus-gene-6.13&CDS=1-3138
934	OG0000934	YDR011W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.77&CDS=1-4371
935	OG0000935	YDR013W	snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.52-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.52&CDS=1-609
936	OG0000936	YDR016C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.52-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.52&CDS=1-276
937	OG0000937	YDR017C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.53&CDS=1-1950
938	OG0000938	YDR019C	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.113&CDS=1-1161
939	OG0000939	YDR020C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.19&CDS=1-696
940	OG0000940	YDR023W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.62&CDS=1-1380
941	OG0000941	YDR026C	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.195-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.195&CDS=1-1728
942	OG0000942	YDR027C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.125&CDS=1-3117
943	OG0000943	YDR028C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.102&CDS=1-2592
944	OG0000944	YDR030C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.46&CDS=1-1290
945	OG0000945	YDR031W	genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.104&CDS=1-303
946	OG0000946	YDR034C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.53&CDS=1-2169
947	OG0000947	YDR036C	maker-NODE_22_length_48845_cov_45.6878_ID_43-augustus-gene-0.26-mRNA-1_1&gene=maker-NODE_22_length_48845_cov_45.6878_ID_43-augustus-gene-0.26&CDS=1-3039
948	OG0000948	YDR041W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.20&CDS=1-741
949	OG0000949	YDR043C	genemark-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-10.132-mRNA-1_1&gene=genemark-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-10.132&CDS=1-630
950	OG0000950	YDR044W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.36&CDS=1-960
951	OG0000951	YDR045C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-10.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-10.88&CDS=1-333
952	OG0000952	YDR047W	maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-11.69-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-11.69&CDS=1-1086
953	OG0000953	YDR049W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-11.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-11.131&CDS=1-1767
954	OG0000954	YDR050C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-9.42&CDS=1-744
955	OG0000955	YDR051C	maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-9.117-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-9.117&CDS=1-990
956	OG0000956	YDR052C	snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.12-mRNA-1_1&gene=snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.12&CDS=1-1719
957	OG0000957	YDR054C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.112&CDS=1-714
958	OG0000958	YDR057W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-5.6&CDS=1-1665
959	OG0000959	YDR060W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.197-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.197&CDS=1-3090
960	OG0000960	YDR061W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.89&CDS=1-1575
961	OG0000961	YDR062W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.88-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.88&CDS=1-1668
962	OG0000962	YDR064W	maker-NODE_1_length_1880460_cov_31.0834_ID_1-snap-gene-9.0-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-snap-gene-9.0&CDS=1-774
963	OG0000963	YDR067C	snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.139-mRNA-1_1&gene=snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.139&CDS=1-585
964	OG0000964	YDR071C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.94&CDS=1-675
965	OG0000965	YDR074W	augustus_masked-NODE_22_length_48845_cov_45.6878_ID_43-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_22_length_48845_cov_45.6878_ID_43-processed-gene-0.62&CDS=1-2631
966	OG0000966	YDR079C-A	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.124&CDS=1-207
967	OG0000967	YDR079W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.136&CDS=1-315
968	OG0000968	YDR080W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.138&CDS=1-2760
969	OG0000969	YDR081C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.122-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.122&CDS=1-2346
970	OG0000970	YDR083W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.10&CDS=1-1389
971	OG0000971	YDR084C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.123&CDS=1-708
972	OG0000972	YDR086C	maker-NODE_20_length_88193_cov_34.0756_ID_39-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_20_length_88193_cov_34.0756_ID_39-augustus-gene-0.48&CDS=1-204
973	OG0000973	YDR087C	augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.72&CDS=1-795
974	OG0000974	YDR088C	augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.71&CDS=1-900
975	OG0000975	YDR089W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.96&CDS=1-2370
976	OG0000976	YDR090C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.61&CDS=1-798
977	OG0000977	YDR091C	augustus_masked-NODE_22_length_48845_cov_45.6878_ID_43-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_22_length_48845_cov_45.6878_ID_43-processed-gene-0.70&CDS=1-1821
978	OG0000978	YDR092W	augustus_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-0.47&CDS=1-480
979	OG0000979	YDR097C	maker-NODE_4_length_992781_cov_33.0108_ID_7-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_4_length_992781_cov_33.0108_ID_7-augustus-gene-2.3&CDS=1-4152
980	OG0000980	YDR101C	augustus_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-2.209&CDS=1-1695
981	OG0000981	YDR103W	snap_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-2.25&CDS=1-1614
