	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035679_Candida_rhagii
185	OG0000185	YAL015C, YOL043C	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.29&CDS=1-1152
186	OG0000186	YAL017W, YOL045W	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.7&CDS=1-3846
187	OG0000187	YAL034C, YOR338W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-7.128&CDS=1-957
188	OG0000188	YAL040C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.206-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.206&CDS=1-1638, snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-3.58&CDS=1-1353
189	OG0000189	YBL011W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.44&CDS=1-2400, snap_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.17&CDS=1-2196
190	OG0000190	YBL016W	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.45&CDS=1-1059, augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-6.9&CDS=1-1095
191	OG0000191	YBL027W, YBR084C-A	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.93&CDS=1-570
192	OG0000192	YBL056W, YER089C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-8.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-8.138&CDS=1-1494
193	OG0000193	YBL064C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.105&CDS=1-774, snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.1-mRNA-1_1&gene=snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.1&CDS=1-666
194	OG0000194	YBL067C, YER098W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.1-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.1&CDS=1-2478
195	OG0000195	YBL068W, YER099C	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.3&CDS=1-972
196	OG0000196	YBL072C, YER102W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.102&CDS=1-594
197	OG0000197	YBL087C, YER117W	augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-0.86&CDS=1-411
198	OG0000198	YBL101C, YPR030W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-2.146&CDS=1-3429
199	OG0000199	YBL106C, YPR032W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.140&CDS=1-3222
200	OG0000200	YBR001C, YDR001C	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.136&CDS=1-2529
201	OG0000201	YBR005W, YDR003W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-0.33&CDS=1-690
202	OG0000202	YBR006W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.259-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.259&CDS=1-1563, augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.100&CDS=1-1473
203	OG0000203	YBR014C, YDL010W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-4.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-4.101&CDS=1-738
204	OG0000204	YBR020W, YDR009W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.43-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.43&CDS=1-1563
205	OG0000205	YBR026C	augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-1.33&CDS=1-1809, augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.29&CDS=1-1080
206	OG0000206	YBR028C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.129&CDS=1-1419, augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-3.12-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-3.12&CDS=1-1395
207	OG0000207	YBR031W, YDR012W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-3.12-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-3.12&CDS=1-1086
208	OG0000208	YBR033W, YKL038W	augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-2.23&CDS=1-2928
209	OG0000209	YBR042C, YDR018C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.12&CDS=1-1935
210	OG0000210	YBR048W, YDR025W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-4.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-4.125&CDS=1-465
211	OG0000211	YBR089C-A, YPR052C	snap_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.47&CDS=1-267
212	OG0000212	YBR104W, YPR058W	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-1.28&CDS=1-897
213	OG0000213	YBR105C, YGR066C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.14&CDS=1-1023
214	OG0000214	YBR118W, YPR080W	augustus_masked-NODE_44_length_1106_cov_85.9827_ID_6287-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_44_length_1106_cov_85.9827_ID_6287-processed-gene-0.2&CDS=1-1101
215	OG0000215	YBR132C	maker-NODE_4_length_891347_cov_44.5073_ID_5516-snap-gene-7.238-mRNA-1_1&gene=maker-NODE_4_length_891347_cov_44.5073_ID_5516-snap-gene-7.238&CDS=1-3408, snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.56&CDS=1-1791
216	OG0000216	YBR140C, YOL081W	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-2.19&CDS=1-8100
217	OG0000217	YBR147W, YOL092W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-4.11&CDS=1-990
218	OG0000218	YBR161W, YPL057C	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-2.29&CDS=1-1173
219	OG0000219	YBR172C, YPL105C	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.144&CDS=1-2322
220	OG0000220	YBR177C, YPL095C	augustus_masked-NODE_24_length_110387_cov_53.1016_ID_2847-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_24_length_110387_cov_53.1016_ID_2847-processed-gene-0.37&CDS=1-1263
221	OG0000221	YBR181C, YPL090C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-0.3&CDS=1-708
222	OG0000222	YBR183W, YPL087W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-0.82&CDS=1-900
223	OG0000223	YBR189W, YPL081W	maker-NODE_11_length_521998_cov_45.7003_ID_1886-snap-gene-1.7-mRNA-1_1&gene=maker-NODE_11_length_521998_cov_45.7003_ID_1886-snap-gene-1.7&CDS=1-1005
224	OG0000224	YBR191W, YPL079W	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.101&CDS=1-480
225	OG0000225	YBR204C	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-3.30&CDS=1-1914, snap_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.4&CDS=1-354
226	OG0000226	YBR210W, YGL054C	maker-NODE_10_length_552946_cov_42.1042_ID_2312-augustus-gene-1.78-mRNA-1_1&gene=maker-NODE_10_length_552946_cov_42.1042_ID_2312-augustus-gene-1.78&CDS=1-5115
227	OG0000227	YBR214W, YGL056C	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.18&CDS=1-1602
228	OG0000228	YBR216C, YGL060W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-5.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-5.131&CDS=1-2034
229	OG0000229	YBR238C, YGL107C	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.33&CDS=1-1890
230	OG0000230	YBR242W, YGL101W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-0.118&CDS=1-792
231	OG0000231	YBR273C, YJL048C	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-2.13&CDS=1-1392
232	OG0000232	YBR276C	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-1.9&CDS=1-2685, augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.32&CDS=1-3021
233	OG0000233	YBR278W, YJL065C	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.130&CDS=1-744
234	OG0000234	YBR294W, YLR092W	augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-2.26&CDS=1-2433
235	OG0000235	YCL035C, YDR513W	augustus_masked-NODE_24_length_110387_cov_53.1016_ID_2847-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_24_length_110387_cov_53.1016_ID_2847-processed-gene-0.42&CDS=1-312
236	OG0000236	YCL040W, YDR516C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-3.118&CDS=1-1422
237	OG0000237	YCL048W, YDR522C	augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_15_length_335479_cov_41.8187_ID_2549-processed-gene-2.59&CDS=1-1281
238	OG0000238	YCL050C, YDR530C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.193-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.193&CDS=1-951
239	OG0000239	YCL051W, YDR528W	snap_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.14-mRNA-1_1&gene=snap_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.14&CDS=1-2406
240	OG0000240	YCL068C, YCR038C	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-1.136&CDS=1-4575
241	OG0000241	YCR005C, YNR001C	genemark-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-4.125-mRNA-1_1&gene=genemark-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-4.125&CDS=1-4341
242	OG0000242	YCR023C	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-1.128&CDS=1-1782, maker-NODE_2_length_989975_cov_44.1003_ID_1739-snap-gene-8.265-mRNA-1_1&gene=maker-NODE_2_length_989975_cov_44.1003_ID_1739-snap-gene-8.265&CDS=1-3387
243	OG0000243	YCR026C, YEL016C	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-0.100&CDS=1-2142
244	OG0000244	YCR031C, YJL191W	snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-5.110-mRNA-1_1&gene=snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-5.110&CDS=1-396
245	OG0000245	YCR048W, YNR019W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-2.140&CDS=1-1743
246	OG0000246	YCR067C, YNR026C	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-1.120&CDS=1-3270
247	OG0000247	YCR073C, YNR031C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-2.27&CDS=1-4374
248	OG0000248	YCR073W-A, YNR034W	snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.144-mRNA-1_1&gene=snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.144&CDS=1-1002
249	OG0000249	YCR091W, YNR047W	augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.46&CDS=1-2655
250	OG0000250	YDL022W	augustus_masked-NODE_17_length_319834_cov_46.5835_ID_2197-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_17_length_319834_cov_46.5835_ID_2197-processed-gene-0.21&CDS=1-1158, augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-0.112&CDS=1-1107
251	OG0000251	YDL037C	genemark-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-0.14&CDS=1-1347, snap_masked-NODE_22_length_145592_cov_54.5664_ID_2927-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_22_length_145592_cov_54.5664_ID_2927-processed-gene-0.158&CDS=1-3087
252	OG0000252	YDL042C, YOL068C	snap_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-4.35-mRNA-1_1&gene=snap_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-4.35&CDS=1-1662
253	OG0000253	YDL048C, YLR375W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-3.180-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-3.180&CDS=1-942
254	OG0000254	YDL056W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.224-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.224&CDS=1-2940, snap_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-4.126-mRNA-1_1&gene=snap_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-4.126&CDS=1-3111
255	OG0000255	YDL075W, YLR406C	maker-NODE_19_length_291679_cov_42.1658_ID_2517-snap-gene-1.188-mRNA-1_1&gene=maker-NODE_19_length_291679_cov_42.1658_ID_2517-snap-gene-1.188&CDS=1-339
256	OG0000256	YDL078C	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-2.114&CDS=1-1008, augustus_masked-NODE_17_length_319834_cov_46.5835_ID_2197-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_17_length_319834_cov_46.5835_ID_2197-processed-gene-1.22&CDS=1-1026
257	OG0000257	YDL082W, YMR142C	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-5.11&CDS=1-606
258	OG0000258	YDL083C, YMR143W	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-5.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-5.29&CDS=1-426
259	OG0000259	YDL088C, YMR153W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-6.129&CDS=1-1188
260	OG0000260	YDL127W, YDL179W	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-3.129&CDS=1-834
261	OG0000261	YDL131W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-3.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-3.15&CDS=1-1275, snap_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-3.165-mRNA-1_1&gene=snap_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-3.165&CDS=1-1323
262	OG0000262	YDL136W, YDL191W	augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_23_length_115203_cov_43.2049_ID_3069-processed-gene-0.13&CDS=1-360
263	OG0000263	YDL144C	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-1.105&CDS=1-1065, augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-5.73&CDS=1-1017
264	OG0000264	YDL161W, YLR206W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-5.42-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-5.42&CDS=1-1485
265	OG0000265	YDL170W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-9.196-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-9.196&CDS=1-1950, augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.109&CDS=1-2547
266	OG0000266	YDL206W	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-3.145&CDS=1-2112, snap_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-1.8&CDS=1-1491
267	OG0000267	YDL222C, YNL194C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-2.25&CDS=1-870
268	OG0000268	YDL224C, YNL197C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-2.26&CDS=1-2019
269	OG0000269	YDL229W, YNL209W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.120&CDS=1-1839
270	OG0000270	YDR066C, YER139C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.164-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.164&CDS=1-735
271	OG0000271	YDR069C, YER144C	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-1.20&CDS=1-2592
272	OG0000272	YDR072C	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.52&CDS=1-969, augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.71&CDS=1-1368
