	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035244_Candida_incommunis
679	OG0000679	YBR276C	snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.133&CDS=1-2382
680	OG0000680	YBR279W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.30&CDS=1-1179
681	OG0000681	YBR280C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.137-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.137&CDS=1-1566
682	OG0000682	YBR281C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.89&CDS=1-2604
683	OG0000683	YBR282W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-5.23&CDS=1-405
684	OG0000684	YBR286W	snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.55&CDS=1-1542
685	OG0000685	YBR287W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.122&CDS=1-1266
686	OG0000686	YBR289W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.20&CDS=1-2022
687	OG0000687	YBR290W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.66&CDS=1-1053
688	OG0000688	YBR296C	snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.12&CDS=1-1755
689	OG0000689	YCL001W	snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-1.56&CDS=1-552
690	OG0000690	YCL004W	snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.50&CDS=1-1635
691	OG0000691	YCL005W-A	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-0.48&CDS=1-213
692	OG0000692	YCL008C	maker-NODE_14_length_284106_cov_11.7931_ID_3189-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_14_length_284106_cov_11.7931_ID_3189-snap-gene-0.35&CDS=1-1248
693	OG0000693	YCL009C	snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.135&CDS=1-927
694	OG0000694	YCL010C	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.128-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.128&CDS=1-1002
695	OG0000695	YCL012C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-5.85-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-5.85&CDS=1-375
696	OG0000696	YCL014W	maker-NODE_12_length_331695_cov_12.2395_ID_3419-augustus-gene-1.47-mRNA-1_1&gene=maker-NODE_12_length_331695_cov_12.2395_ID_3419-augustus-gene-1.47&CDS=1-4281
697	OG0000697	YCL016C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.81&CDS=1-1020
698	OG0000698	YCL017C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.80&CDS=1-1389
699	OG0000699	YCL018W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.46-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.46&CDS=1-1095
700	OG0000700	YCL029C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-2.141&CDS=1-1872
701	OG0000701	YCL030C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.12-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.12&CDS=1-2499
702	OG0000702	YCL032W	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.29&CDS=1-1458
703	OG0000703	YCL033C	snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.67&CDS=1-384
704	OG0000704	YCL034W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.13-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.13&CDS=1-1290
705	OG0000705	YCL038C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.21-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.21&CDS=1-1560
706	OG0000706	YCL039W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-1.19&CDS=1-1698
707	OG0000707	YCL043C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.20&CDS=1-1518
708	OG0000708	YCL044C	snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.20&CDS=1-840
709	OG0000709	YCL045C	maker-NODE_1_length_1840166_cov_12.6323_ID_4854-augustus-gene-9.0-mRNA-1_1&gene=maker-NODE_1_length_1840166_cov_12.6323_ID_4854-augustus-gene-9.0&CDS=1-2850
710	OG0000710	YCL054W	snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.2&CDS=1-2481
711	OG0000711	YCL055W	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-8.1-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-8.1&CDS=1-885
712	OG0000712	YCL057C-A	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.36&CDS=1-255
713	OG0000713	YCL057W	snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.152&CDS=1-2142
714	OG0000714	YCL059C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.24-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.24&CDS=1-960
715	OG0000715	YCL061C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.29-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.29&CDS=1-3249
716	OG0000716	YCR002C	snap_masked-NODE_23_length_113170_cov_20.4575_ID_3532-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_23_length_113170_cov_20.4575_ID_3532-processed-gene-0.152&CDS=1-1020
717	OG0000717	YCR003W	snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.136-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.136&CDS=1-450
718	OG0000718	YCR009C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.47&CDS=1-786
719	OG0000719	YCR011C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.16-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.16&CDS=1-3063
720	OG0000720	YCR012W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.104-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.104&CDS=1-1248
721	OG0000721	YCR014C	genemark-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.2-mRNA-1_1&gene=genemark-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.2&CDS=1-1467
722	OG0000722	YCR015C	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.63&CDS=1-720
723	OG0000723	YCR016W	snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-2.104-mRNA-1_1&gene=snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-2.104&CDS=1-993
724	OG0000724	YCR017C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.90-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.90&CDS=1-2940
725	OG0000725	YCR019W	genemark-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-0.3&CDS=1-1014
726	OG0000726	YCR023C	snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.124&CDS=1-1521
727	OG0000727	YCR024C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-4.146-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-4.146&CDS=1-1389
728	OG0000728	YCR027C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.31&CDS=1-564
729	OG0000729	YCR028C-A	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.131&CDS=1-405
730	OG0000730	YCR030C	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.80&CDS=1-2613
731	OG0000731	YCR033W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.104-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.104&CDS=1-4863
732	OG0000732	YCR035C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.98&CDS=1-903
733	OG0000733	YCR036W	augustus_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.79&CDS=1-1080
734	OG0000734	YCR042C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-10.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-10.74&CDS=1-3519
735	OG0000735	YCR044C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.16&CDS=1-966
736	OG0000736	YCR046C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.100-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.100&CDS=1-537
737	OG0000737	YCR047C	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.118&CDS=1-792
738	OG0000738	YCR051W	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.113&CDS=1-615
739	OG0000739	YCR053W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.65&CDS=1-1494
740	OG0000740	YCR054C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.1-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.1&CDS=1-1428
741	OG0000741	YCR057C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.0-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.0&CDS=1-2751
742	OG0000742	YCR059C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.144-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.144&CDS=1-723
743	OG0000743	YCR061W	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.8&CDS=1-1893
744	OG0000744	YCR063W	genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.109-mRNA-1_1&gene=genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.109&CDS=1-426
745	OG0000745	YCR066W	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.217-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.217&CDS=1-966
746	OG0000746	YCR068W	snap_masked-NODE_33_length_60619_cov_12.4314_ID_4008-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_33_length_60619_cov_12.4314_ID_4008-processed-gene-0.3&CDS=1-1659
747	OG0000747	YCR071C	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.170-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.170&CDS=1-390
748	OG0000748	YCR072C	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.171-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.171&CDS=1-1521
749	OG0000749	YCR075C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.114-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.114&CDS=1-789
750	OG0000750	YCR077C	maker-NODE_19_length_173373_cov_20.2566_ID_3699-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_19_length_173373_cov_20.2566_ID_3699-augustus-gene-0.2&CDS=1-2676
751	OG0000751	YCR081W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.111&CDS=1-3699
752	OG0000752	YCR084C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.96-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.96&CDS=1-1683
753	OG0000753	YCR088W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.179-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.179&CDS=1-2046
754	OG0000754	YCR090C	genemark-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.123-mRNA-1_1&gene=genemark-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.123&CDS=1-480
755	OG0000755	YCR091W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-5.18-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-5.18&CDS=1-2400
756	OG0000756	YCR092C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-5.39-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-5.39&CDS=1-3000
757	OG0000757	YCR093W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.22-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.22&CDS=1-5532
758	OG0000758	YCR098C	snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.3&CDS=1-1509
759	OG0000759	YDL001W	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.102&CDS=1-1191
760	OG0000760	YDL004W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.13-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.13&CDS=1-477
761	OG0000761	YDL006W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.12&CDS=1-1092
762	OG0000762	YDL007W	genemark-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-0.37&CDS=1-1917
763	OG0000763	YDL014W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-9.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-9.122&CDS=1-951
764	OG0000764	YDL015C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.98&CDS=1-948
765	OG0000765	YDL017W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.133-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.133&CDS=1-2220
766	OG0000766	YDL020C	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.117&CDS=1-1386
767	OG0000767	YDL028C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.83&CDS=1-1782
768	OG0000768	YDL029W	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.37&CDS=1-1161
769	OG0000769	YDL030W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.10-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.10&CDS=1-3915
770	OG0000770	YDL031W	augustus_masked-NODE_19_length_173373_cov_20.2566_ID_3699-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_19_length_173373_cov_20.2566_ID_3699-processed-gene-0.129&CDS=1-3807
771	OG0000771	YDL033C	snap_masked-NODE_33_length_60619_cov_12.4314_ID_4008-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_33_length_60619_cov_12.4314_ID_4008-processed-gene-0.1&CDS=1-1338
772	OG0000772	YDL035C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-4.52&CDS=1-1509
773	OG0000773	YDL040C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.144-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.144&CDS=1-2463
774	OG0000774	YDL043C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.95&CDS=1-630
775	OG0000775	YDL045C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-10.94-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-10.94&CDS=1-732
776	OG0000776	YDL045W-A	maker-NODE_44_length_10567_cov_9.98298_ID_4840-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_44_length_10567_cov_9.98298_ID_4840-snap-gene-0.1&CDS=1-273
777	OG0000777	YDL046W	snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.126&CDS=1-498
778	OG0000778	YDL047W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.129-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.129&CDS=1-924
779	OG0000779	YDL051W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.19&CDS=1-1020
780	OG0000780	YDL052C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.101-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.101&CDS=1-849
781	OG0000781	YDL054C	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.49&CDS=1-1428
782	OG0000782	YDL055C	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.1&CDS=1-1089
783	OG0000783	YDL058W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.30-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.30&CDS=1-3837
784	OG0000784	YDL060W	snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.57&CDS=1-2301
785	OG0000785	YDL063C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.27&CDS=1-1785
786	OG0000786	YDL064W	snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.42&CDS=1-477
787	OG0000787	YDL066W	snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-0.98&CDS=1-1227
788	OG0000788	YDL072C	genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.116-mRNA-1_1&gene=genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.116&CDS=1-606
789	OG0000789	YDL074C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-0.49&CDS=1-2076
790	OG0000790	YDL076C	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.61&CDS=1-1581
791	OG0000791	YDL077C	augustus_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.86&CDS=1-2643
792	OG0000792	YDL081C	snap_masked-NODE_28_length_74101_cov_13.168_ID_7661-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_28_length_74101_cov_13.168_ID_7661-processed-gene-0.65&CDS=1-318
