	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035252_Yamadazyma_nakazawae
787	OG0000787	YDL006W	genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.169-mRNA-1_1&gene=genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.169&CDS=1-1113
788	OG0000788	YDL007W	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.121&CDS=1-1716
789	OG0000789	YDL008W	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.116&CDS=1-405
790	OG0000790	YDL014W	augustus_masked-NODE_23_length_167091_cov_13.5911_ID_21877-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_23_length_167091_cov_13.5911_ID_21877-processed-gene-0.6&CDS=1-2172
791	OG0000791	YDL015C	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.139&CDS=1-933
792	OG0000792	YDL017W	snap_masked-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.6&CDS=1-1620
793	OG0000793	YDL018C	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.129&CDS=1-633
794	OG0000794	YDL028C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.32&CDS=1-2376
795	OG0000795	YDL029W	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.72&CDS=1-1179
796	OG0000796	YDL030W	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.45&CDS=1-1509
797	OG0000797	YDL031W	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.186-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.186&CDS=1-2724
798	OG0000798	YDL033C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.104-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-5.104&CDS=1-1137
799	OG0000799	YDL035C	genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-1.105&CDS=1-2322
800	OG0000800	YDL040C	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.7-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.7&CDS=1-2319
801	OG0000801	YDL045C	maker-NODE_52_length_49647_cov_12.8703_ID_8038-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_52_length_49647_cov_12.8703_ID_8038-snap-gene-0.2&CDS=1-1473
802	OG0000802	YDL045W-A	genemark-NODE_25_length_161012_cov_12.2977_ID_5900-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_25_length_161012_cov_12.2977_ID_5900-processed-gene-0.10&CDS=1-3285
803	OG0000803	YDL046W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-2.30-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-2.30&CDS=1-594
804	OG0000804	YDL047W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.139-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.139&CDS=1-942
805	OG0000805	YDL051W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-1.90&CDS=1-873
806	OG0000806	YDL052C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.118-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.118&CDS=1-906
807	OG0000807	YDL054C	genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.218-mRNA-1_1&gene=genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.218&CDS=1-1305
808	OG0000808	YDL055C	genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.189-mRNA-1_1&gene=genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.189&CDS=1-1086
809	OG0000809	YDL057W	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.92&CDS=1-1911
810	OG0000810	YDL058W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.64&CDS=1-5808
811	OG0000811	YDL059C	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.85&CDS=1-552
812	OG0000812	YDL060W	maker-NODE_2_length_730450_cov_12.7368_ID_12397-snap-gene-2.113-mRNA-1_1&gene=maker-NODE_2_length_730450_cov_12.7368_ID_12397-snap-gene-2.113&CDS=1-2286
813	OG0000813	YDL063C	augustus_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.107&CDS=1-2556
814	OG0000814	YDL064W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.147-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.147&CDS=1-477
815	OG0000815	YDL067C	snap_masked-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.58&CDS=1-183
816	OG0000816	YDL074C	genemark-NODE_37_length_84456_cov_13.2154_ID_22714-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_37_length_84456_cov_13.2154_ID_22714-processed-gene-0.6&CDS=1-1809
817	OG0000817	YDL076C	genemark-NODE_25_length_161012_cov_12.2977_ID_5900-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_25_length_161012_cov_12.2977_ID_5900-processed-gene-0.42&CDS=1-1386
818	OG0000818	YDL081C	genemark-NODE_64_length_23863_cov_12.0411_ID_12840-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_64_length_23863_cov_12.0411_ID_12840-processed-gene-0.26&CDS=1-321
819	OG0000819	YDL084W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.136&CDS=1-1293
820	OG0000820	YDL086W	genemark-NODE_34_length_116181_cov_12.3748_ID_9270-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_34_length_116181_cov_12.3748_ID_9270-processed-gene-0.46&CDS=1-807
821	OG0000821	YDL087C	snap_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.23&CDS=1-705
822	OG0000822	YDL090C	snap_masked-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.76&CDS=1-1326
823	OG0000823	YDL091C	genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.31&CDS=1-1317
824	OG0000824	YDL092W	genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.11&CDS=1-381
825	OG0000825	YDL095W	genemark-NODE_42_length_71676_cov_12.6699_ID_6741-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_42_length_71676_cov_12.6699_ID_6741-processed-gene-0.75&CDS=1-2418
826	OG0000826	YDL097C	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.256-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.256&CDS=1-1248
827	OG0000827	YDL098C	genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.163-mRNA-1_1&gene=genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.163&CDS=1-660
828	OG0000828	YDL100C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.94&CDS=1-1029
829	OG0000829	YDL101C	maker-NODE_14_length_236535_cov_13.2068_ID_11582-augustus-gene-1.4-mRNA-1_1&gene=maker-NODE_14_length_236535_cov_13.2068_ID_11582-augustus-gene-1.4&CDS=1-3801
830	OG0000830	YDL102W	augustus_masked-NODE_49_length_59667_cov_11.8515_ID_8696-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_49_length_59667_cov_11.8515_ID_8696-processed-gene-0.10&CDS=1-7641
831	OG0000831	YDL103C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-0.30&CDS=1-1440
832	OG0000832	YDL104C	augustus_masked-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.42&CDS=1-1275
833	OG0000833	YDL105W	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.91&CDS=1-975
834	OG0000834	YDL107W	augustus_masked-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.95&CDS=1-2472
835	OG0000835	YDL110C	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.257-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.257&CDS=1-405
836	OG0000836	YDL111C	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.213-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.213&CDS=1-855
837	OG0000837	YDL112W	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.254-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.254&CDS=1-4167
838	OG0000838	YDL114W	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.191-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.191&CDS=1-1020
839	OG0000839	YDL116W	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.215-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.215&CDS=1-2313
840	OG0000840	YDL117W	genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.164-mRNA-1_1&gene=genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.164&CDS=1-3120
841	OG0000841	YDL119C	genemark-NODE_49_length_59667_cov_11.8515_ID_8696-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_49_length_59667_cov_11.8515_ID_8696-processed-gene-0.81&CDS=1-891
842	OG0000842	YDL120W	genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.44&CDS=1-540
843	OG0000843	YDL122W	genemark-NODE_63_length_23996_cov_12.8763_ID_12148-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_63_length_23996_cov_12.8763_ID_12148-processed-gene-0.28&CDS=1-1878
844	OG0000844	YDL125C	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.145-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.145&CDS=1-456
845	OG0000845	YDL126C	maker-NODE_13_length_255115_cov_12.4676_ID_6338-augustus-gene-0.51-mRNA-1_1&gene=maker-NODE_13_length_255115_cov_12.4676_ID_6338-augustus-gene-0.51&CDS=1-2721
846	OG0000846	YDL128W	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.128&CDS=1-1254
847	OG0000847	YDL130W	genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.237-mRNA-1_1&gene=genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.237&CDS=1-318
848	OG0000848	YDL135C	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.166-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.166&CDS=1-600
849	OG0000849	YDL140C	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.134&CDS=1-5334
850	OG0000850	YDL141W	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.115&CDS=1-1935
851	OG0000851	YDL142C	snap_masked-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-1.50&CDS=1-861
852	OG0000852	YDL143W	genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.61&CDS=1-1590
853	OG0000853	YDL144C	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-0.5&CDS=1-1029
854	OG0000854	YDL145C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.113-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.113&CDS=1-3618
855	OG0000855	YDL147W	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.135&CDS=1-1347
856	OG0000856	YDL148C	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.171-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.171&CDS=1-2196
857	OG0000857	YDL149W	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.172-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.172&CDS=1-2508
858	OG0000858	YDL150W	genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.62&CDS=1-1194
859	OG0000859	YDL153C	genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.87&CDS=1-1668
860	OG0000860	YDL157C	snap_masked-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.36&CDS=1-294
861	OG0000861	YDL159W	genemark-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.117&CDS=1-1245
862	OG0000862	YDL160C	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-1.74&CDS=1-1680
863	OG0000863	YDL164C	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.221-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.221&CDS=1-2142
864	OG0000864	YDL165W	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.218-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.218&CDS=1-437
865	OG0000865	YDL166C	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.175-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.175&CDS=1-711
866	OG0000866	YDL168W	snap_masked-NODE_44_length_67726_cov_12.4428_ID_6548-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_44_length_67726_cov_12.4428_ID_6548-processed-gene-0.1&CDS=1-1137
867	OG0000867	YDL171C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.72&CDS=1-6369
868	OG0000868	YDL173W	genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.10&CDS=1-417
869	OG0000869	YDL178W	maker-NODE_9_length_305470_cov_12.6467_ID_19013-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_9_length_305470_cov_12.6467_ID_19013-augustus-gene-0.49&CDS=1-1755
870	OG0000870	YDL183C	genemark-NODE_39_length_83989_cov_12.3709_ID_11766-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_39_length_83989_cov_12.3709_ID_11766-processed-gene-0.24&CDS=1-954
871	OG0000871	YDL185W	snap_masked-NODE_39_length_83989_cov_12.3709_ID_11766-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_39_length_83989_cov_12.3709_ID_11766-processed-gene-0.42&CDS=1-3420
872	OG0000872	YDL190C	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.139&CDS=1-3165
873	OG0000873	YDL193W	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.170-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.170&CDS=1-1158
874	OG0000874	YDL195W	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.128&CDS=1-3873
875	OG0000875	YDL198C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.28-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.28&CDS=1-903
876	OG0000876	YDL201W	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.82&CDS=1-846
877	OG0000877	YDL202W	snap_masked-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.172-mRNA-1_1&gene=snap_masked-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.172&CDS=1-639
878	OG0000878	YDL205C	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.161-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.161&CDS=1-1263
879	OG0000879	YDL207W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.38-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.38&CDS=1-1350
880	OG0000880	YDL208W	genemark-NODE_25_length_161012_cov_12.2977_ID_5900-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_25_length_161012_cov_12.2977_ID_5900-processed-gene-0.33&CDS=1-465
881	OG0000881	YDL209C	snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.159-mRNA-1_1&gene=snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.159&CDS=1-921
882	OG0000882	YDL210W	maker-NODE_38_length_84095_cov_12.2823_ID_6850-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_38_length_84095_cov_12.2823_ID_6850-augustus-gene-0.1&CDS=1-3294
883	OG0000883	YDL212W	genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.26&CDS=1-690
884	OG0000884	YDL213C	genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.27&CDS=1-675
885	OG0000885	YDL215C	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.130&CDS=1-3162
886	OG0000886	YDL216C	genemark-NODE_58_length_35640_cov_11.7486_ID_9362-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_58_length_35640_cov_11.7486_ID_9362-processed-gene-0.18&CDS=1-1191
887	OG0000887	YDL217C	genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.166&CDS=1-540
888	OG0000888	YDL225W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.120-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.120&CDS=1-1791
889	OG0000889	YDL230W	snap_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.17&CDS=1-933
890	OG0000890	YDL233W	genemark-NODE_40_length_82457_cov_12.7413_ID_6993-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_40_length_82457_cov_12.7413_ID_6993-processed-gene-0.123&CDS=1-2070
891	OG0000891	YDL234C	genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.48&CDS=1-2181
892	OG0000892	YDL235C	genemark-NODE_47_length_61680_cov_14.5472_ID_6778-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_47_length_61680_cov_14.5472_ID_6778-processed-gene-0.40&CDS=1-441
893	OG0000893	YDL236W	maker-NODE_47_length_61680_cov_14.5472_ID_6778-augustus-gene-0.33-mRNA-1_1&gene=maker-NODE_47_length_61680_cov_14.5472_ID_6778-augustus-gene-0.33&CDS=1-1371
894	OG0000894	YDL237W	maker-NODE_33_length_116640_cov_12.8815_ID_10954-snap-gene-0.119-mRNA-1_1&gene=maker-NODE_33_length_116640_cov_12.8815_ID_10954-snap-gene-0.119&CDS=1-1776
895	OG0000895	YDL238C	genemark-NODE_50_length_57818_cov_13.3995_ID_17835-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_50_length_57818_cov_13.3995_ID_17835-processed-gene-0.35&CDS=1-1464
896	OG0000896	YDL240W	maker-NODE_8_length_314679_cov_12.7556_ID_10232-snap-gene-1.99-mRNA-1_1&gene=maker-NODE_8_length_314679_cov_12.7556_ID_10232-snap-gene-1.99&CDS=1-3744
897	OG0000897	YDR004W	snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.27&CDS=1-1494
898	OG0000898	YDR005C	snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.28&CDS=1-1068
899	OG0000899	YDR006C	genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-0.43&CDS=1-1563
900	OG0000900	YDR007W	genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-1.154&CDS=1-780
