	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034665_Kodamaea_laetipori
1824	OG0001824	YHR122W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.145-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.145&CDS=1-612
1825	OG0001825	YHR123W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.147-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.147&CDS=1-1188
1826	OG0001826	YHR128W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-4.49-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-4.49&CDS=1-654
1827	OG0001827	YHR132C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-2.14-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-2.14&CDS=1-1452
1828	OG0001828	YHR134W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-2.38&CDS=1-1515
1829	OG0001829	YHR137W	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.21&CDS=1-1449
1830	OG0001830	YHR138C	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.237-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.237&CDS=1-342
1831	OG0001831	YHR140W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.40&CDS=1-684
1832	OG0001832	YHR142W	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-4.80&CDS=1-930
1833	OG0001833	YHR143W-A	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-3.39&CDS=1-219
1834	OG0001834	YHR144C	augustus_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.145-mRNA-1_1&gene=augustus_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.145&CDS=1-1260
1835	OG0001835	YHR147C	snap_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-0.60&CDS=1-663
1836	OG0001836	YHR148W	augustus_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-0.38&CDS=1-549
1837	OG0001837	YHR150W	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-3.69-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-3.69&CDS=1-1506
1838	OG0001838	YHR151C	genemark-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-6.19-mRNA-1_1&gene=genemark-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-6.19&CDS=1-1938
1839	OG0001839	YHR154W	snap_masked-NODE_9_length_763489_cov_17.7826_ID_17-processed-gene-6.53-mRNA-1_1&gene=snap_masked-NODE_9_length_763489_cov_17.7826_ID_17-processed-gene-6.53&CDS=1-2469
1840	OG0001840	YHR156C	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.14-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.14&CDS=1-1140
1841	OG0001841	YHR164C	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.87-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-7.87&CDS=1-4386
1842	OG0001842	YHR165C	maker-NODE_16_length_274307_cov_20.0991_ID_31-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_16_length_274307_cov_20.0991_ID_31-snap-gene-0.93&CDS=1-8946
1843	OG0001843	YHR168W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.27&CDS=1-1533
1844	OG0001844	YHR169W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.6&CDS=1-1320
1845	OG0001845	YHR170W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-0.52&CDS=1-1542
1846	OG0001846	YHR171W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.32&CDS=1-1875
1847	OG0001847	YHR172W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-0.31&CDS=1-2637
1848	OG0001848	YHR175W	snap_masked-NODE_16_length_274307_cov_20.0991_ID_31-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_16_length_274307_cov_20.0991_ID_31-processed-gene-1.59&CDS=1-489
1849	OG0001849	YHR178W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-6.80-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-6.80&CDS=1-1935
1850	OG0001850	YHR183W	augustus_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-2.17&CDS=1-1530
1851	OG0001851	YHR186C	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-0.73&CDS=1-4419
1852	OG0001852	YHR187W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.239-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.239&CDS=1-864
1853	OG0001853	YHR188C	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.204-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-12.204&CDS=1-1836
1854	OG0001854	YHR189W	augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-6.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-6.29&CDS=1-588
1855	OG0001855	YHR190W	snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-8.68-mRNA-1_1&gene=snap_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-8.68&CDS=1-1332
1856	OG0001856	YHR191C	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.82-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-6.82&CDS=1-417
1857	OG0001857	YHR193C	snap_masked-NODE_27_length_84593_cov_17.7132_ID_53-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_27_length_84593_cov_17.7132_ID_53-processed-gene-0.28&CDS=1-528
1858	OG0001858	YHR194W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-5.15-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-5.15&CDS=1-1917
1859	OG0001859	YHR196W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.54&CDS=1-1611
1860	OG0001860	YHR197W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-5.41-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-5.41&CDS=1-2184
1861	OG0001861	YHR200W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.69&CDS=1-825
1862	OG0001862	YHR201C	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.48&CDS=1-1182
1863	OG0001863	YHR205W	genemark-NODE_20_length_154717_cov_20.4798_ID_39-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_20_length_154717_cov_20.4798_ID_39-processed-gene-0.30&CDS=1-2454
1864	OG0001864	YHR206W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.71&CDS=1-1812
1865	OG0001865	YHR207C	snap_masked-NODE_29_length_52169_cov_18.5031_ID_57-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_29_length_52169_cov_18.5031_ID_57-processed-gene-0.73&CDS=1-1122
1866	OG0001866	YIL001W	snap_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-2.0&CDS=1-1824
1867	OG0001867	YIL002C	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-0.58&CDS=1-3150
1868	OG0001868	YIL003W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.44&CDS=1-870
1869	OG0001869	YIL004C	augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.90&CDS=1-423
1870	OG0001870	YIL005W	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-3.2&CDS=1-2319
1871	OG0001871	YIL007C	genemark-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-0.27&CDS=1-627
1872	OG0001872	YIL008W	augustus_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_958524_cov_18.379_ID_9-processed-gene-0.71&CDS=1-303
1873	OG0001873	YIL010W	augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-8.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-8.66&CDS=1-684
1874	OG0001874	YIL016W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-10.108-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-10.108&CDS=1-612
1875	OG0001875	YIL019W	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.12&CDS=1-954
1876	OG0001876	YIL020C	augustus_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.61&CDS=1-816
1877	OG0001877	YIL021W	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.10&CDS=1-921
1878	OG0001878	YIL022W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-2.79&CDS=1-1284
1879	OG0001879	YIL026C	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.117-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.117&CDS=1-3513
1880	OG0001880	YIL027C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-1.69&CDS=1-408
1881	OG0001881	YIL030C	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-0.24&CDS=1-3597
1882	OG0001882	YIL031W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-7.132-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-7.132&CDS=1-2631
1883	OG0001883	YIL034C	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-10.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-10.111&CDS=1-867
1884	OG0001884	YIL035C	snap_masked-NODE_9_length_763489_cov_17.7826_ID_17-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_9_length_763489_cov_17.7826_ID_17-processed-gene-3.118&CDS=1-996
1885	OG0001885	YIL039W	augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-8.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-8.61&CDS=1-1416
1886	OG0001886	YIL041W	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-1.20&CDS=1-966
1887	OG0001887	YIL042C	augustus_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-1.36&CDS=1-1254
1888	OG0001888	YIL044C	augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-2.127&CDS=1-1200
1889	OG0001889	YIL046W	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-1.48&CDS=1-1860
1890	OG0001890	YIL047C	snap_masked-NODE_25_length_107399_cov_18.061_ID_49-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_25_length_107399_cov_18.061_ID_49-processed-gene-0.118&CDS=1-2658
1891	OG0001891	YIL048W	snap_masked-NODE_25_length_107399_cov_18.061_ID_49-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_25_length_107399_cov_18.061_ID_49-processed-gene-0.98&CDS=1-3531
1892	OG0001892	YIL049W	maker-NODE_11_length_735830_cov_18.6001_ID_21-snap-gene-0.112-mRNA-1_1&gene=maker-NODE_11_length_735830_cov_18.6001_ID_21-snap-gene-0.112&CDS=1-2094
1893	OG0001893	YIL061C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-0.57&CDS=1-996
1894	OG0001894	YIL062C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.98&CDS=1-465
1895	OG0001895	YIL063C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-0.58&CDS=1-1053
1896	OG0001896	YIL064W	maker-NODE_12_length_529116_cov_17.7853_ID_23-augustus-gene-0.47-mRNA-1_1&gene=maker-NODE_12_length_529116_cov_17.7853_ID_23-augustus-gene-0.47&CDS=1-732
1897	OG0001897	YIL065C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-0.77&CDS=1-450
1898	OG0001898	YIL067C	snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-5.58-mRNA-1_1&gene=snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-5.58&CDS=1-1989
1899	OG0001899	YIL068C	snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-4.5-mRNA-1_1&gene=snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-4.5&CDS=1-2487
1900	OG0001900	YIL070C	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-5.33-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-5.33&CDS=1-795
1901	OG0001901	YIL072W	snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_7_length_873225_cov_18.4267_ID_13-processed-gene-1.63&CDS=1-1725
1902	OG0001902	YIL075C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-6.53-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-6.53&CDS=1-2832
1903	OG0001903	YIL076W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.44&CDS=1-945
1904	OG0001904	YIL078W	snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_8_length_789900_cov_17.6408_ID_15-processed-gene-0.42&CDS=1-2193
1905	OG0001905	YIL083C	augustus_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-2.66&CDS=1-1026
1906	OG0001906	YIL087C	augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.69&CDS=1-411
1907	OG0001907	YIL090W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.109-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.109&CDS=1-1488
1908	OG0001908	YIL091C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-1.127&CDS=1-2133
1909	OG0001909	YIL093C	augustus_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.117-mRNA-1_1&gene=augustus_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.117&CDS=1-774
1910	OG0001910	YIL094C	snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_12_length_529116_cov_17.7853_ID_23-processed-gene-1.31&CDS=1-1125
1911	OG0001911	YIL096C	snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-2.6&CDS=1-978
1912	OG0001912	YIL097W	augustus_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_14_length_432038_cov_17.0463_ID_27-processed-gene-2.43&CDS=1-1470
1913	OG0001913	YIL098C	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.181-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.181&CDS=1-450
1914	OG0001914	YIL099W	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.95-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-9.95&CDS=1-1632
1915	OG0001915	YIL101C	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.66&CDS=1-1602
1916	OG0001916	YIL103W	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.64&CDS=1-1227
1917	OG0001917	YIL104C	snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_10_length_745790_cov_19.0446_ID_19-processed-gene-1.50&CDS=1-1383
1918	OG0001918	YIL106W	augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-9.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-9.125&CDS=1-891
1919	OG0001919	YIL107C	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.176-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.176&CDS=1-2889
1920	OG0001920	YIL109C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-17.49-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-17.49&CDS=1-2667
1921	OG0001921	YIL110W	snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.162-mRNA-1_1&gene=snap_masked-NODE_11_length_735830_cov_18.6001_ID_21-processed-gene-6.162&CDS=1-1440
1922	OG0001922	YIL115C	snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_13_length_478275_cov_17.4341_ID_25-processed-gene-1.36&CDS=1-3558
1923	OG0001923	YIL116W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-8.57-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-8.57&CDS=1-1170
1924	OG0001924	YIL118W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-7.123-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-7.123&CDS=1-672
1925	OG0001925	YIL125W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-4.109-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-4.109&CDS=1-3003
1926	OG0001926	YIL128W	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-7.53-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-7.53&CDS=1-3165
1927	OG0001927	YIL129C	snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-7.73-mRNA-1_1&gene=snap_masked-NODE_3_length_1024479_cov_18.5586_ID_5-processed-gene-7.73&CDS=1-7701
1928	OG0001928	YIL130W	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-3.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-3.74&CDS=1-2853
1929	OG0001929	YIL134W	maker-NODE_6_length_943101_cov_18.0616_ID_11-augustus-gene-7.118-mRNA-1_1&gene=maker-NODE_6_length_943101_cov_18.0616_ID_11-augustus-gene-7.118&CDS=1-984
1930	OG0001930	YIL137C	snap_masked-NODE_9_length_763489_cov_17.7826_ID_17-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_9_length_763489_cov_17.7826_ID_17-processed-gene-0.53&CDS=1-2679
1931	OG0001931	YIL140W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-10.103-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-10.103&CDS=1-2481
1932	OG0001932	YIL142W	snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1366927_cov_17.7151_ID_3-processed-gene-2.35&CDS=1-1578
1933	OG0001933	YIL143C	snap_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-2.37&CDS=1-2520
1934	OG0001934	YIL144W	snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-0.72&CDS=1-1944
1935	OG0001935	YIL145C	augustus_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_15_length_337427_cov_17.7101_ID_29-processed-gene-2.67&CDS=1-915
1936	OG0001936	YIL147C	genemark-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_17_length_236945_cov_17.6332_ID_33-processed-gene-1.139&CDS=1-3933
1937	OG0001937	YIL150C	snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_18_length_186838_cov_20.1711_ID_35-processed-gene-0.110&CDS=1-2019
1938	OG0001938	YIL153W	snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-8.85-mRNA-1_1&gene=snap_masked-NODE_4_length_967879_cov_18.588_ID_7-processed-gene-8.85&CDS=1-1230
1939	OG0001939	YIL155C	snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-11.67-mRNA-1_1&gene=snap_masked-NODE_1_length_1927655_cov_18.0257_ID_1-processed-gene-11.67&CDS=1-1956
1940	OG0001940	YIL156W-B	augustus_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-4.49-mRNA-1_1&gene=augustus_masked-NODE_6_length_943101_cov_18.0616_ID_11-processed-gene-4.49&CDS=1-213
