	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034866_Zygosaccharomyces_bisporus
899	OG0000899	YDR167W	augustus_masked-flattened_line_30-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.133&CDS=1-627
900	OG0000900	YDR168W	augustus_masked-flattened_line_30-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.132&CDS=1-1506
901	OG0000901	YDR169C	augustus_masked-flattened_line_30-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.94&CDS=1-1452
902	OG0000902	YDR170C	genemark-flattened_line_134-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.45&CDS=1-5736
903	OG0000903	YDR172W	maker-flattened_line_134-augustus-gene-0.17-mRNA-1_1&gene=maker-flattened_line_134-augustus-gene-0.17&CDS=1-3195
904	OG0000904	YDR173C	augustus_masked-flattened_line_134-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.30&CDS=1-999
905	OG0000905	YDR174W	augustus_masked-flattened_line_56-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.88&CDS=1-744
906	OG0000906	YDR175C	augustus_masked-flattened_line_56-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.64&CDS=1-897
907	OG0000907	YDR176W	augustus_masked-flattened_line_56-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.87&CDS=1-1830
908	OG0000908	YDR177W	augustus_masked-flattened_line_44-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.157&CDS=1-648
909	OG0000909	YDR179C	snap_masked-flattened_line_44-processed-gene-0.123-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.123&CDS=1-456
910	OG0000910	YDR179W-A	snap_masked-flattened_line_44-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.83&CDS=1-1248
911	OG0000911	YDR180W	augustus_masked-flattened_line_44-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.159&CDS=1-4413
912	OG0000912	YDR181C	augustus_masked-flattened_line_44-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.194&CDS=1-1101
913	OG0000913	YDR182W	augustus_masked-flattened_line_44-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.160&CDS=1-1443
914	OG0000914	YDR183W	augustus_masked-flattened_line_44-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.161&CDS=1-606
915	OG0000915	YDR188W	augustus_masked-flattened_line_44-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.164&CDS=1-3543
916	OG0000916	YDR190C	augustus_masked-flattened_line_44-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.197&CDS=1-1389
917	OG0000917	YDR191W	augustus_masked-flattened_line_44-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.165&CDS=1-1134
918	OG0000918	YDR194C	augustus_masked-flattened_line_44-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.201&CDS=1-1869
919	OG0000919	YDR195W	augustus_masked-flattened_line_44-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.166&CDS=1-1392
920	OG0000920	YDR196C	augustus_masked-flattened_line_44-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.202&CDS=1-714
921	OG0000921	YDR197W	augustus_masked-flattened_line_44-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.167&CDS=1-1125
922	OG0000922	YDR198C	augustus_masked-flattened_line_44-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.203&CDS=1-1362
923	OG0000923	YDR201W	augustus_masked-flattened_line_44-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.169&CDS=1-483
924	OG0000924	YDR202C	augustus_masked-flattened_line_44-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.205&CDS=1-1017
925	OG0000925	YDR204W	augustus_masked-flattened_line_44-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.170&CDS=1-996
926	OG0000926	YDR205W	snap_masked-flattened_line_44-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.98&CDS=1-2052
927	OG0000927	YDR206W	augustus_masked-flattened_line_44-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.172&CDS=1-2391
928	OG0000928	YDR207C	augustus_masked-flattened_line_44-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.208&CDS=1-1962
929	OG0000929	YDR208W	augustus_masked-flattened_line_44-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.174&CDS=1-2235
930	OG0000930	YDR211W	augustus_masked-flattened_line_44-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.175&CDS=1-2154
931	OG0000931	YDR212W	snap_masked-flattened_line_44-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.104&CDS=1-1677
932	OG0000932	YDR213W	maker-flattened_line_44-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_44-snap-gene-0.0&CDS=1-1980
933	OG0000933	YDR214W	augustus_masked-flattened_line_44-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.178&CDS=1-1026
934	OG0000934	YDR216W	augustus_masked-flattened_line_44-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.179&CDS=1-3717
935	OG0000935	YDR217C	augustus_masked-flattened_line_44-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.210&CDS=1-3384
936	OG0000936	YDR218C	snap_masked-flattened_line_44-processed-gene-0.145-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.145&CDS=1-1179
937	OG0000937	YDR219C	snap_masked-flattened_line_44-processed-gene-0.147-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.147&CDS=1-1044
938	OG0000938	YDR221W	augustus_masked-flattened_line_44-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.181&CDS=1-1956
939	OG0000939	YDR227W	augustus_masked-flattened_line_44-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.186&CDS=1-4089
940	OG0000940	YDR228C	augustus_masked-flattened_line_44-processed-gene-0.217-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.217&CDS=1-1836
941	OG0000941	YDR229W	augustus_masked-flattened_line_44-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.189&CDS=1-1137
942	OG0000942	YDR231C	augustus_masked-flattened_line_44-processed-gene-0.220-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.220&CDS=1-582
943	OG0000943	YDR232W	augustus_masked-flattened_line_44-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.191&CDS=1-1668
944	OG0000944	YDR233C	augustus_masked-flattened_line_44-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.221&CDS=1-1149
945	OG0000945	YDR234W	maker-flattened_line_6-augustus-gene-0.48-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-0.48&CDS=1-3012
946	OG0000946	YDR235W	augustus_masked-flattened_line_6-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.52&CDS=1-1659
947	OG0000947	YDR237W	augustus_masked-flattened_line_6-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.53&CDS=1-882
948	OG0000948	YDR238C	snap_masked-flattened_line_138-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_138-processed-gene-0.7&CDS=1-3447
949	OG0000949	YDR239C	snap_masked-flattened_line_138-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_138-processed-gene-0.6&CDS=1-2613
950	OG0000950	YDR240C	snap_masked-flattened_line_138-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_138-processed-gene-0.5&CDS=1-1278
951	OG0000951	YDR243C	augustus_masked-flattened_line_138-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_138-processed-gene-0.22&CDS=1-1716
952	OG0000952	YDR244W	augustus_masked-flattened_line_138-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_138-processed-gene-0.32&CDS=1-1671
953	OG0000953	YDR245W	augustus_masked-flattened_line_138-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_138-processed-gene-0.31&CDS=1-1107
954	OG0000954	YDR246W	genemark-flattened_line_138-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_138-processed-gene-0.50&CDS=1-642
955	OG0000955	YDR248C	augustus_masked-flattened_line_76-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.81&CDS=1-543
956	OG0000956	YDR249C	augustus_masked-flattened_line_0-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.29&CDS=1-924
957	OG0000957	YDR253C	snap_masked-flattened_line_0-processed-gene-3.134-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.134&CDS=1-525
958	OG0000958	YDR254W	augustus_masked-flattened_line_2-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.10&CDS=1-1278
959	OG0000959	YDR255C	augustus_masked-flattened_line_2-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.6&CDS=1-1413
960	OG0000960	YDR257C	augustus_masked-flattened_line_96-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.68&CDS=1-1461
961	OG0000961	YDR258C	augustus_masked-flattened_line_96-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.69&CDS=1-2418
962	OG0000962	YDR260C	augustus_masked-flattened_line_96-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.70&CDS=1-468
963	OG0000963	YDR262W	snap_masked-flattened_line_234-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_234-processed-gene-0.4&CDS=1-873
964	OG0000964	YDR264C	maker-flattened_line_108-augustus-gene-0.51-mRNA-1_1&gene=maker-flattened_line_108-augustus-gene-0.51&CDS=1-4641
965	OG0000965	YDR265W	augustus_masked-flattened_line_108-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.34&CDS=1-888
966	OG0000966	YDR266C	genemark-flattened_line_108-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.80&CDS=1-1941
967	OG0000967	YDR267C	augustus_masked-flattened_line_108-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.47&CDS=1-981
968	OG0000968	YDR268W	maker-flattened_line_108-augustus-gene-0.49-mRNA-1_1&gene=maker-flattened_line_108-augustus-gene-0.49&CDS=1-2253
969	OG0000969	YDR276C	maker-flattened_line_36-snap-gene-0.5-mRNA-1_1&gene=maker-flattened_line_36-snap-gene-0.5&CDS=1-195
970	OG0000970	YDR279W	augustus_masked-flattened_line_30-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.160&CDS=1-1014
971	OG0000971	YDR280W	augustus_masked-flattened_line_30-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.159&CDS=1-921
972	OG0000972	YDR282C	augustus_masked-flattened_line_30-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.121&CDS=1-1251
973	OG0000973	YDR283C	snap_masked-flattened_line_30-processed-gene-0.252-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.252&CDS=1-5544
974	OG0000974	YDR284C	augustus_masked-flattened_line_30-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.157&CDS=1-879
975	OG0000975	YDR285W	augustus_masked-flattened_line_30-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.119&CDS=1-2622
976	OG0000976	YDR286C	snap_masked-flattened_line_30-processed-gene-0.254-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.254&CDS=1-336
977	OG0000977	YDR289C	augustus_masked-flattened_line_30-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.118&CDS=1-1086
978	OG0000978	YDR291W	augustus_masked-flattened_line_30-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.155&CDS=1-3216
979	OG0000979	YDR292C	augustus_masked-flattened_line_30-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.117&CDS=1-1809
980	OG0000980	YDR293C	snap_masked-flattened_line_30-processed-gene-0.200-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.200&CDS=1-3726
981	OG0000981	YDR294C	augustus_masked-flattened_line_30-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.112&CDS=1-1710
982	OG0000982	YDR295C	snap_masked-flattened_line_30-processed-gene-0.196-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.196&CDS=1-1893
983	OG0000983	YDR297W	maker-flattened_line_30-snap-gene-0.90-mRNA-1_1&gene=maker-flattened_line_30-snap-gene-0.90&CDS=1-1803
984	OG0000984	YDR298C	augustus_masked-flattened_line_30-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.110&CDS=1-612
985	OG0000985	YDR299W	augustus_masked-flattened_line_6-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.121&CDS=1-1527
986	OG0000986	YDR300C	augustus_masked-flattened_line_6-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.157&CDS=1-1248
987	OG0000987	YDR301W	snap_masked-flattened_line_6-processed-gene-2.19-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.19&CDS=1-4713
988	OG0000988	YDR303C	augustus_masked-flattened_line_6-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.159&CDS=1-2415
989	OG0000989	YDR304C	snap_masked-flattened_line_6-processed-gene-2.60-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.60&CDS=1-624
990	OG0000990	YDR305C	augustus_masked-flattened_line_6-processed-gene-2.161-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.161&CDS=1-564
991	OG0000991	YDR306C	augustus_masked-flattened_line_6-processed-gene-2.162-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.162&CDS=1-1194
992	OG0000992	YDR307W	snap_masked-flattened_line_6-processed-gene-2.21-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.21&CDS=1-1989
993	OG0000993	YDR308C	augustus_masked-flattened_line_6-processed-gene-2.163-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.163&CDS=1-426
994	OG0000994	YDR309C	snap_masked-flattened_line_6-processed-gene-2.65-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.65&CDS=1-1104
995	OG0000995	YDR310C	augustus_masked-flattened_line_6-processed-gene-2.165-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.165&CDS=1-2832
996	OG0000996	YDR311W	augustus_masked-flattened_line_6-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.127&CDS=1-1848
997	OG0000997	YDR314C	augustus_masked-flattened_line_6-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.168&CDS=1-2697
998	OG0000998	YDR315C	snap_masked-flattened_line_6-processed-gene-2.73-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.73&CDS=1-843
999	OG0000999	YDR316W	augustus_masked-flattened_line_6-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.131&CDS=1-1338
1000	OG0001000	YDR317W	augustus_masked-flattened_line_72-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.55&CDS=1-1254
1001	OG0001001	YDR318W	snap_masked-flattened_line_26-processed-gene-1.85-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.85&CDS=1-819
1002	OG0001002	YDR320C	snap_masked-flattened_line_26-processed-gene-1.114-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.114&CDS=1-1950
1003	OG0001003	YDR320C-A	snap_masked-flattened_line_26-processed-gene-1.115-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.115&CDS=1-216
1004	OG0001004	YDR321W	augustus_masked-flattened_line_8-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.112&CDS=1-1134
1005	OG0001005	YDR322C-A	augustus_masked-flattened_line_260-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_260-processed-gene-0.3&CDS=1-270
1006	OG0001006	YDR322W	augustus_masked-flattened_line_260-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_260-processed-gene-0.2&CDS=1-1059
1007	OG0001007	YDR324C	augustus_masked-flattened_line_26-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.32&CDS=1-2211
1008	OG0001008	YDR325W	augustus_masked-flattened_line_26-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.54&CDS=1-3033
1009	OG0001009	YDR326C	genemark-flattened_line_26-processed-gene-1.152-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.152&CDS=1-5985
1010	OG0001010	YDR330W	augustus_masked-flattened_line_26-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.52&CDS=1-1428
1011	OG0001011	YDR331W	snap_masked-flattened_line_26-processed-gene-1.117-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.117&CDS=1-1224
1012	OG0001012	YDR332W	maker-flattened_line_8-snap-gene-0.44-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-0.44&CDS=1-2913
1013	OG0001013	YDR333C	augustus_masked-flattened_line_8-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.114&CDS=1-2106
1014	OG0001014	YDR334W	augustus_masked-flattened_line_60-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.84&CDS=1-4437
1015	OG0001015	YDR335W	augustus_masked-flattened_line_60-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.81&CDS=1-3672
1016	OG0001016	YDR336W	augustus_masked-flattened_line_60-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.80&CDS=1-990
1017	OG0001017	YDR337W	augustus_masked-flattened_line_60-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.79&CDS=1-870
1018	OG0001018	YDR338C	augustus_masked-flattened_line_60-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.58&CDS=1-2073
1019	OG0001019	YDR339C	augustus_masked-flattened_line_60-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.56&CDS=1-567
1020	OG0001020	YDR341C	augustus_masked-flattened_line_60-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.55&CDS=1-1938
1021	OG0001021	YDR346C	augustus_masked-flattened_line_60-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.78&CDS=1-1377
1022	OG0001022	YDR347W	augustus_masked-flattened_line_60-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.77&CDS=1-921
1023	OG0001023	YDR349C	augustus_masked-flattened_line_178-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_178-processed-gene-0.1&CDS=1-1893
1024	OG0001024	YDR350C	augustus_masked-flattened_line_130-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_130-processed-gene-0.6&CDS=1-1857
1025	OG0001025	YDR352W	maker-flattened_line_130-augustus-gene-0.24-mRNA-1_1&gene=maker-flattened_line_130-augustus-gene-0.24&CDS=1-960
1026	OG0001026	YDR353W	augustus_masked-flattened_line_130-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_130-processed-gene-0.13&CDS=1-1035
1027	OG0001027	YDR354W	augustus_masked-flattened_line_2-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.9&CDS=1-5241
1028	OG0001028	YDR357C	genemark-flattened_line_2-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.68&CDS=1-339
1029	OG0001029	YDR359C	augustus_masked-flattened_line_2-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.104&CDS=1-2973
