	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034891_Ogataea_pini
467	OG0000467	YOR032C	augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.18&CDS=1-2970, augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.53&CDS=1-2883
468	OG0000468	YOR231W, YPL140C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-5.9&CDS=1-1431
469	OG0000469	YOR237W, YPL145C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-7.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-7.29&CDS=1-1269
470	OG0000470	YOR256C, YPL176C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.144&CDS=1-2541
471	OG0000471	YOR270C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.8&CDS=1-2448, augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-3.131&CDS=1-2619
472	OG0000472	YOR390W, YPL279C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-13.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-13.34&CDS=1-1011
473	OG0000473	YPL174C	augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.12&CDS=1-777, augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.145&CDS=1-2460
474	OG0000474	YPL248C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.246-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.246&CDS=1-3606, genemark-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.101-mRNA-1_1&gene=genemark-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.101&CDS=1-1662
475	OG0000475	YPR013C, YPR015C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.22&CDS=1-1203
476	OG0000476	YPR022C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-3.270-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-3.270&CDS=1-2379, snap_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-4.70-mRNA-1_1&gene=snap_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-4.70&CDS=1-2547
477	OG0000477	YPR125W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-12.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-12.32&CDS=1-1329, augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-6.118&CDS=1-1197
478	OG0000478	YPR127W	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-0.18&CDS=1-1011, augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.91&CDS=1-1011
479	OG0000479	YPR181C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-0.39&CDS=1-2358, augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-1.18&CDS=1-3612
480	OG0000480	YPR194C	snap_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.29&CDS=1-2601, snap_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.30&CDS=1-2601
481	OG0000481	YAL001C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-1.139&CDS=1-3639
482	OG0000482	YAL002W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-3.114&CDS=1-4143
483	OG0000483	YAL003W	maker-NODE_11_length_471272_cov_37.9144_ID_21-augustus-gene-3.199-mRNA-1_1&gene=maker-NODE_11_length_471272_cov_37.9144_ID_21-augustus-gene-3.199&CDS=1-621
484	OG0000484	YAL009W	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.179&CDS=1-1053
485	OG0000485	YAL010C	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.219&CDS=1-1209
486	OG0000486	YAL011W	maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-5.152-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-5.152&CDS=1-2481
487	OG0000487	YAL013W	maker-NODE_13_length_372024_cov_42.924_ID_25-snap-gene-2.293-mRNA-1_1&gene=maker-NODE_13_length_372024_cov_42.924_ID_25-snap-gene-2.293&CDS=1-1410
488	OG0000488	YAL016W	augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_17_length_257521_cov_45.5208_ID_33-processed-gene-1.40&CDS=1-1869
489	OG0000489	YAL019W	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.178&CDS=1-3138
490	OG0000490	YAL020C	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.218&CDS=1-1068
491	OG0000491	YAL021C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.144&CDS=1-4443
492	OG0000492	YAL022C	snap_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.111&CDS=1-1128
493	OG0000493	YAL023C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-0.122&CDS=1-2256
494	OG0000494	YAL024C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.133&CDS=1-3411
495	OG0000495	YAL025C	maker-NODE_7_length_586904_cov_40.108_ID_13-augustus-gene-1.6-mRNA-1_1&gene=maker-NODE_7_length_586904_cov_40.108_ID_13-augustus-gene-1.6&CDS=1-903
496	OG0000496	YAL026C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.50&CDS=1-4041
497	OG0000497	YAL033W	genemark-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.137-mRNA-1_1&gene=genemark-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.137&CDS=1-495
498	OG0000498	YAL035W	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.184&CDS=1-3054
499	OG0000499	YAL036C	augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-NODE_19_length_179620_cov_37.1937_ID_37-processed-gene-0.221&CDS=1-1098
500	OG0000500	YAL038W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.155&CDS=1-1515
501	OG0000501	YAL039C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.138&CDS=1-774
502	OG0000502	YAL042W	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.115&CDS=1-1206
503	OG0000503	YAL043C	augustus_masked-NODE_21_length_165395_cov_37.9666_ID_41-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_21_length_165395_cov_37.9666_ID_41-processed-gene-0.43&CDS=1-2178
504	OG0000504	YAL044C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.119&CDS=1-3813
505	OG0000505	YAL044W-A	genemark-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.94-mRNA-1_1&gene=genemark-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-3.94&CDS=1-363
506	OG0000506	YAL046C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.1&CDS=1-324
507	OG0000507	YAL048C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.25&CDS=1-1920
508	OG0000508	YAL049C	maker-NODE_11_length_471272_cov_37.9144_ID_21-augustus-gene-1.136-mRNA-1_1&gene=maker-NODE_11_length_471272_cov_37.9144_ID_21-augustus-gene-1.136&CDS=1-714
509	OG0000509	YAL053W	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-1.99&CDS=1-2265
510	OG0000510	YAL058W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-1.172&CDS=1-1758
511	OG0000511	YAL059W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.19&CDS=1-534
512	OG0000512	YAL062W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-7.30&CDS=1-1377
513	OG0000513	YAR002W	snap_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-4.67-mRNA-1_1&gene=snap_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-4.67&CDS=1-1431
514	OG0000514	YAR003W	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-2.141&CDS=1-1242
515	OG0000515	YAR007C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.230-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-4.230&CDS=1-1827
516	OG0000516	YAR008W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.255-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.255&CDS=1-837
517	OG0000517	YAR014C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-0.113&CDS=1-1683
518	OG0000518	YAR015W	maker-NODE_8_length_558977_cov_41.7585_ID_15-augustus-gene-4.236-mRNA-1_1&gene=maker-NODE_8_length_558977_cov_41.7585_ID_15-augustus-gene-4.236&CDS=1-2163
519	OG0000519	YBL001C	maker-NODE_21_length_165395_cov_37.9666_ID_41-augustus-gene-0.74-mRNA-1_1&gene=maker-NODE_21_length_165395_cov_37.9666_ID_41-augustus-gene-0.74&CDS=1-318
520	OG0000520	YBL004W	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-3.110&CDS=1-7572
521	OG0000521	YBL007C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.118&CDS=1-3462
522	OG0000522	YBL008W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.152&CDS=1-2871
523	OG0000523	YBL013W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-3.124&CDS=1-1008
524	OG0000524	YBL015W	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-3.231-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-3.231&CDS=1-1569
525	OG0000525	YBL019W	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-5.123&CDS=1-1665
526	OG0000526	YBL020W	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.5&CDS=1-1584
527	OG0000527	YBL021C	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.4&CDS=1-939
528	OG0000528	YBL022C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-4.126&CDS=1-3390
529	OG0000529	YBL023C	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-4.0-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-4.0&CDS=1-2646
530	OG0000530	YBL024W	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.21&CDS=1-2043
531	OG0000531	YBL029W	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.36&CDS=1-1299
532	OG0000532	YBL032W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.61&CDS=1-2436
533	OG0000533	YBL033C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-3.28&CDS=1-984
534	OG0000534	YBL035C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.131&CDS=1-1875
535	OG0000535	YBL036C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.133&CDS=1-795
536	OG0000536	YBL037W	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.134&CDS=1-2955
537	OG0000537	YBL038W	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-0.116&CDS=1-672
538	OG0000538	YBL039C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.147&CDS=1-1725
539	OG0000539	YBL040C	maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-4.3-mRNA-1_1&gene=maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-4.3&CDS=1-1497
540	OG0000540	YBL041W	maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-4.5-mRNA-1_1&gene=maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-4.5&CDS=1-729
541	OG0000541	YBL045C	augustus_masked-NODE_21_length_165395_cov_37.9666_ID_41-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_21_length_165395_cov_37.9666_ID_41-processed-gene-0.64&CDS=1-1332
542	OG0000542	YBL047C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-0.101&CDS=1-4032
543	OG0000543	YBL049W	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-1.111&CDS=1-642
544	OG0000544	YBL050W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.131&CDS=1-894
545	OG0000545	YBL051C	augustus_masked-NODE_16_length_268793_cov_37.6974_ID_31-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_16_length_268793_cov_37.6974_ID_31-processed-gene-0.113&CDS=1-2127
546	OG0000546	YBL055C	maker-NODE_12_length_427407_cov_43.2622_ID_23-snap-gene-3.3-mRNA-1_1&gene=maker-NODE_12_length_427407_cov_43.2622_ID_23-snap-gene-3.3&CDS=1-2220
547	OG0000547	YBL057C	augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.83&CDS=1-657
548	OG0000548	YBL061C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.128-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.128&CDS=1-1788
549	OG0000549	YBL063W	snap_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.50-mRNA-1_1&gene=snap_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.50&CDS=1-3189
550	OG0000550	YBL066C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-10.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-10.32&CDS=1-2754
551	OG0000551	YBL071W-A	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.101&CDS=1-228
552	OG0000552	YBL076C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.13&CDS=1-3228
553	OG0000553	YBL078C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.74&CDS=1-372
554	OG0000554	YBL079W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.38&CDS=1-4347
555	OG0000555	YBL080C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.35&CDS=1-1455
556	OG0000556	YBL082C	snap_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.91-mRNA-1_1&gene=snap_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.91&CDS=1-1419
557	OG0000557	YBL086C	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-0.130&CDS=1-930
558	OG0000558	YBL088C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-5.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-5.35&CDS=1-8670
559	OG0000559	YBL090W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.25&CDS=1-486
560	OG0000560	YBL091C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-0.40&CDS=1-1266
561	OG0000561	YBL092W	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.51-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.51&CDS=1-393
562	OG0000562	YBL093C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-4.31&CDS=1-561
563	OG0000563	YBL095W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.6&CDS=1-702
564	OG0000564	YBL098W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-2.91&CDS=1-1341
565	OG0000565	YBL099W	maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-5.188-mRNA-1_1&gene=maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-5.188&CDS=1-1644
566	OG0000566	YBL103C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.17&CDS=1-1404
567	OG0000567	YBL104C	maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-11.151-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-11.151&CDS=1-4986
568	OG0000568	YBR003W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.125&CDS=1-1473
569	OG0000569	YBR004C	augustus_masked-NODE_22_length_157628_cov_36.7011_ID_43-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_22_length_157628_cov_36.7011_ID_43-processed-gene-0.43&CDS=1-1161
570	OG0000570	YBR007C	augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.205&CDS=1-1620
