	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035282_Trigonopsis_vinaria
212	OG0000212	YDL093W, YDL095W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.86&CDS=1-2553
213	OG0000213	YDL109C, YGL144C	maker-NODE_11_length_343405_cov_38.0855_ID_2620-snap-gene-1.103-mRNA-1_1&gene=maker-NODE_11_length_343405_cov_38.0855_ID_2620-snap-gene-1.103&CDS=1-2358
214	OG0000214	YDL124W	maker-NODE_35_length_51440_cov_35.2148_ID_4689-snap-gene-0.29-mRNA-1_1&gene=maker-NODE_35_length_51440_cov_35.2148_ID_4689-snap-gene-0.29&CDS=1-1632, snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.69&CDS=1-858
215	OG0000215	YDL134C, YDL188C	snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-1.103&CDS=1-1101
216	OG0000216	YDL136W, YDL191W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.52-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.52&CDS=1-369
217	OG0000217	YDL137W, YDL192W	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-0.144&CDS=1-489
218	OG0000218	YDL161W, YLR206W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-1.145-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-1.145&CDS=1-1572
219	OG0000219	YDL174C	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-2.70-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-2.70&CDS=1-1719, maker-NODE_8_length_412411_cov_29.2091_ID_5354-snap-gene-1.157-mRNA-1_1&gene=maker-NODE_8_length_412411_cov_29.2091_ID_5354-snap-gene-1.157&CDS=1-1692
220	OG0000220	YDL204W, YDR233C	snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.169&CDS=1-816
221	OG0000221	YDL210W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-0.90&CDS=1-1659, snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.98&CDS=1-1713
222	OG0000222	YDL222C, YNL194C	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.63&CDS=1-783
223	OG0000223	YDL224C, YNL197C	snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.79&CDS=1-2103
224	OG0000224	YDL237W	maker-NODE_19_length_214413_cov_45.2145_ID_5203-augustus-gene-0.84-mRNA-1_1&gene=maker-NODE_19_length_214413_cov_45.2145_ID_5203-augustus-gene-0.84&CDS=1-876, snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.97&CDS=1-1002
225	OG0000225	YDR062W	genemark-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-3.38&CDS=1-1533, snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.81&CDS=1-1878
226	OG0000226	YDR066C, YER139C	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.125-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.125&CDS=1-747
227	OG0000227	YDR069C, YER144C	maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.95-mRNA-1_1&gene=maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.95&CDS=1-2898
228	OG0000228	YDR093W, YER166W	genemark-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.13&CDS=1-4935
229	OG0000229	YDR098C, YER174C	maker-NODE_22_length_192448_cov_30.6168_ID_2871-augustus-gene-0.102-mRNA-1_1&gene=maker-NODE_22_length_192448_cov_30.6168_ID_2871-augustus-gene-0.102&CDS=1-774
230	OG0000230	YDR107C, YLR083C	genemark-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-2.196-mRNA-1_1&gene=genemark-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-2.196&CDS=1-1905
231	OG0000231	YDR122W, YLR096W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.71-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.71&CDS=1-3216
232	OG0000232	YDR132C, YLR108C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-7.156-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-7.156&CDS=1-1179
233	OG0000233	YDR146C, YLR131C	snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.81&CDS=1-1626
234	OG0000234	YDR151C, YLR136C	snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.74&CDS=1-777
235	OG0000235	YDR178W, YLR164W	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-0.77&CDS=1-474
236	OG0000236	YDR252W, YPL037C	maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-3.54-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-3.54&CDS=1-468
237	OG0000237	YDR259C, YOR028C	snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.58&CDS=1-642
238	OG0000238	YDR263C, YOR033C	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.67&CDS=1-2193
239	OG0000239	YDR264C, YOR034C	augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-5.12-mRNA-1_1&gene=augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-5.12&CDS=1-1800
240	OG0000240	YDR272W, YOR040W	maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.77-mRNA-1_1&gene=maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.77&CDS=1-771
241	OG0000241	YDR277C, YOR047C	snap_masked-NODE_38_length_43514_cov_30.3968_ID_4754-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_38_length_43514_cov_30.3968_ID_4754-processed-gene-0.54&CDS=1-1050
242	OG0000242	YDR300C, YHR033W	maker-NODE_39_length_39872_cov_33.8834_ID_4703-snap-gene-0.26-mRNA-1_1&gene=maker-NODE_39_length_39872_cov_33.8834_ID_4703-snap-gene-0.26&CDS=1-1362
243	OG0000243	YDR312W, YHR066W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.103-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.103&CDS=1-1290
244	OG0000244	YDR348C, YHR097C	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-3.76&CDS=1-1356
245	OG0000245	YDR358W, YHR108W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.98-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.98&CDS=1-1785
246	OG0000246	YDR368W, YOR120W	snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.136&CDS=1-945
247	OG0000247	YDR385W, YOR133W	genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.21-mRNA-1_1&gene=genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.21&CDS=1-2526
248	OG0000248	YDR389W, YOR134W	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-6.105-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-6.105&CDS=1-2244
249	OG0000249	YDR399W, YJR133W	snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.179-mRNA-1_1&gene=snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.179&CDS=1-1290
250	OG0000250	YDR409W, YOR156C	snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.284-mRNA-1_1&gene=snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.284&CDS=1-2700
251	OG0000251	YDR411C	augustus_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.249-mRNA-1_1&gene=augustus_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.249&CDS=1-777, maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-13.34-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-13.34&CDS=1-720
252	OG0000252	YDR418W, YEL054C	snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.41&CDS=1-495
253	OG0000253	YDR447C, YML024W	genemark-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-0.109&CDS=1-417
254	OG0000254	YDR451C, YML027W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-11.159-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-11.159&CDS=1-1389
255	OG0000255	YDR453C, YML028W	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-2.3-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-2.3&CDS=1-594
256	OG0000256	YDR458C, YML034W	snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.138&CDS=1-2097
257	OG0000257	YDR471W, YHR010W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.112&CDS=1-411
258	OG0000258	YDR497C, YOL103W	snap_masked-NODE_33_length_80715_cov_28.7983_ID_4163-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_33_length_80715_cov_28.7983_ID_4163-processed-gene-0.66&CDS=1-1674
259	OG0000259	YDR500C, YLR185W	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.170-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.170&CDS=1-279
260	OG0000260	YDR501W, YLR183C	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.271-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.271&CDS=1-1491
261	OG0000261	YDR505C, YLR177W	snap_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.155-mRNA-1_1&gene=snap_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.155&CDS=1-1608
262	OG0000262	YEL006W, YIL006W	snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.75&CDS=1-1230
263	OG0000263	YEL022W, YJR031C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.65-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.65&CDS=1-4656
264	OG0000264	YEL039C, YJR048W	snap_masked-NODE_38_length_43514_cov_30.3968_ID_4754-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_38_length_43514_cov_30.3968_ID_4754-processed-gene-0.65&CDS=1-330
265	OG0000265	YEL047C, YJR051W	maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-2.147-mRNA-1_1&gene=maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-2.147&CDS=1-1875
266	OG0000266	YEL063C	genemark-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-0.29&CDS=1-1620, snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.127&CDS=1-1644
267	OG0000267	YEL065W	snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.43&CDS=1-1899, snap_masked-NODE_27_length_107870_cov_37.3069_ID_4501-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_27_length_107870_cov_37.3069_ID_4501-processed-gene-0.60&CDS=1-1872
268	OG0000268	YER027C, YGL208W	genemark-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.80&CDS=1-1146
269	OG0000269	YER031C, YGL210W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.308-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.308&CDS=1-633
270	OG0000270	YER054C, YIL045W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.59-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.59&CDS=1-2913
271	OG0000271	YER056C-A, YIL052C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-7.130-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-7.130&CDS=1-369
272	OG0000272	YER062C, YIL053W	maker-NODE_11_length_343405_cov_38.0855_ID_2620-snap-gene-2.115-mRNA-1_1&gene=maker-NODE_11_length_343405_cov_38.0855_ID_2620-snap-gene-2.115&CDS=1-714
273	OG0000273	YER064C, YIL056W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.139-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.139&CDS=1-2460
274	OG0000274	YER066W, YFL009W	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.74&CDS=1-3303
275	OG0000275	YER073W	snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-2.95-mRNA-1_1&gene=snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-2.95&CDS=1-1539, snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-2.41&CDS=1-1470
276	OG0000276	YER074W, YIL069C	maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.259-mRNA-1_1&gene=maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.259&CDS=1-411
277	OG0000277	YER131W, YGL189C	snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.14&CDS=1-360
278	OG0000278	YER162C	snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-0.67&CDS=1-2751, snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-1.34&CDS=1-2043
279	OG0000279	YER170W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.78&CDS=1-690, snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.84&CDS=1-690
280	OG0000280	YFL004W, YPL019C	maker-NODE_29_length_100643_cov_37.9226_ID_3916-augustus-gene-0.139-mRNA-1_1&gene=maker-NODE_29_length_100643_cov_37.9226_ID_3916-augustus-gene-0.139&CDS=1-2193
281	OG0000281	YFL034C-A, YLR061W	snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.139-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.139&CDS=1-372
282	OG0000282	YFL042C, YLR072W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.99-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.99&CDS=1-2043
283	OG0000283	YFR022W, YOR018W	augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.47&CDS=1-3594
284	OG0000284	YFR031C-A, YIL018W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-1.32&CDS=1-762
285	OG0000285	YGL028C	genemark-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-0.111&CDS=1-1428, snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-1.110&CDS=1-2283
286	OG0000286	YGL031C, YGR148C	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-0.111-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-0.111&CDS=1-444
287	OG0000287	YGL037C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.61&CDS=1-660, snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-0.64&CDS=1-660
288	OG0000288	YGL049C, YGR162W	maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.101-mRNA-1_1&gene=maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.101&CDS=1-3432
289	OG0000289	YGL076C, YPL198W	maker-NODE_6_length_498455_cov_30.6401_ID_2085-augustus-gene-2.4-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-augustus-gene-2.4&CDS=1-717
290	OG0000290	YGL082W, YPL191C	genemark-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-1.165&CDS=1-1497
291	OG0000291	YGL096W, YPL177C	snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-0.89&CDS=1-1473
292	OG0000292	YGL133W, YPL216W	genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-5.129-mRNA-1_1&gene=genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-5.129&CDS=1-2931
293	OG0000293	YGL135W, YPL220W	snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-0.53&CDS=1-648
294	OG0000294	YGL147C, YNL067W	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-5.91-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-5.91&CDS=1-564
295	OG0000295	YGL203C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-3.47&CDS=1-1815, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-2.28&CDS=1-1494
296	OG0000296	YGL215W	snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-2.307-mRNA-1_1&gene=snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-2.307&CDS=1-1113, snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.374-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.374&CDS=1-1464
297	OG0000297	YGL257C, YNR059W	augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.67&CDS=1-1986
298	OG0000298	YGR004W, YLR324W	snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-0.33&CDS=1-1692
299	OG0000299	YGR008C, YLR327C	maker-NODE_15_length_262765_cov_28.0125_ID_2801-snap-gene-1.109-mRNA-1_1&gene=maker-NODE_15_length_262765_cov_28.0125_ID_2801-snap-gene-1.109&CDS=1-282
300	OG0000300	YGR010W, YLR328W	snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-1.37&CDS=1-1338
301	OG0000301	YGR027C, YLR333C	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.179-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.179&CDS=1-321
302	OG0000302	YGR034W, YLR344W	maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-2.130-mRNA-1_1&gene=maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-2.130&CDS=1-381
303	OG0000303	YGR038W, YLR350W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-1.121-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-1.121&CDS=1-537
304	OG0000304	YGR056W, YLR357W	maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-1.112-mRNA-1_1&gene=maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-1.112&CDS=1-2316
305	OG0000305	YGR060W	maker-NODE_25_length_119184_cov_27.9515_ID_3524-augustus-gene-0.187-mRNA-1_1&gene=maker-NODE_25_length_119184_cov_27.9515_ID_3524-augustus-gene-0.187&CDS=1-3321, snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.94&CDS=1-771
306	OG0000306	YGR070W, YLR371W	maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-1.106-mRNA-1_1&gene=maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-1.106&CDS=1-4137
307	OG0000307	YGR085C, YPR102C	augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-2.153&CDS=1-2496
308	OG0000308	YGR092W, YPR111W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.128&CDS=1-1965
309	OG0000309	YGR118W, YPR132W	snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-0.48&CDS=1-435
310	OG0000310	YGR119C	snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.203-mRNA-1_1&gene=snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.203&CDS=1-1764, snap_masked-NODE_278_length_381_cov_0.94_ID_7617-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_278_length_381_cov_0.94_ID_7617-processed-gene-0.1&CDS=1-342
311	OG0000311	YGR121C, YPR138C	snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.140&CDS=1-1518
