	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035665_Middelhovenomyces_tepae
722	OG0000722	YCL031C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-3.3&CDS=1-780
723	OG0000723	YCL032W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.23-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.23&CDS=1-1035
724	OG0000724	YCL033C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.72&CDS=1-396
725	OG0000725	YCL034W	maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-1.126-mRNA-1_1&gene=maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-1.126&CDS=1-1383
726	OG0000726	YCL038C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.74&CDS=1-1626
727	OG0000727	YCL043C	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-4.97&CDS=1-1515
728	OG0000728	YCL044C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.86-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.86&CDS=1-828
729	OG0000729	YCL045C	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.185-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.185&CDS=1-2490
730	OG0000730	YCL047C	maker-NODE_6_length_1060276_cov_25.4502_ID_2229-augustus-gene-9.168-mRNA-1_1&gene=maker-NODE_6_length_1060276_cov_25.4502_ID_2229-augustus-gene-9.168&CDS=1-801
731	OG0000731	YCL054W	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-7.89-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-7.89&CDS=1-2397
732	OG0000732	YCL055W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.82-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-8.82&CDS=1-1062
733	OG0000733	YCL057C-A	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.135&CDS=1-261
734	OG0000734	YCL057W	augustus_masked-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.65&CDS=1-2148
735	OG0000735	YCL059C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.60-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.60&CDS=1-1056
736	OG0000736	YCL061C	augustus_masked-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-1.105&CDS=1-3081
737	OG0000737	YCR002C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-10.116-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-10.116&CDS=1-1002
738	OG0000738	YCR003W	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-3.35&CDS=1-579
739	OG0000739	YCR009C	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-5.61-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-5.61&CDS=1-786
740	OG0000740	YCR011C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-6.133-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-6.133&CDS=1-3171
741	OG0000741	YCR012W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-3.67-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-3.67&CDS=1-1248
742	OG0000742	YCR014C	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.208-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.208&CDS=1-1986
743	OG0000743	YCR015C	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-3.50-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-3.50&CDS=1-912
744	OG0000744	YCR016W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-3.47-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-3.47&CDS=1-744
745	OG0000745	YCR017C	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.265-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.265&CDS=1-2820
746	OG0000746	YCR019W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-3.55-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-3.55&CDS=1-1029
747	OG0000747	YCR024C	augustus_masked-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.22&CDS=1-1413
748	OG0000748	YCR026C	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-0.130&CDS=1-1992
749	OG0000749	YCR028C-A	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-8.78-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-8.78&CDS=1-426
750	OG0000750	YCR030C	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.188-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.188&CDS=1-2502
751	OG0000751	YCR033W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-9.49-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-9.49&CDS=1-4275
752	OG0000752	YCR034W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-9.51-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-9.51&CDS=1-1011
753	OG0000753	YCR035C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.12&CDS=1-864
754	OG0000754	YCR036W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-9.71-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-9.71&CDS=1-924
755	OG0000755	YCR042C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.70-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.70&CDS=1-3525
756	OG0000756	YCR044C	snap_masked-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-7.3-mRNA-1_1&gene=snap_masked-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-7.3&CDS=1-285
757	OG0000757	YCR046C	augustus_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.25&CDS=1-573
758	OG0000758	YCR047C	augustus_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.23&CDS=1-786
759	OG0000759	YCR051W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.112&CDS=1-582
760	OG0000760	YCR053W	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.28&CDS=1-1542
761	OG0000761	YCR054C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.46-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.46&CDS=1-1428
762	OG0000762	YCR057C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.58&CDS=1-2688
763	OG0000763	YCR059C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.59-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.59&CDS=1-744
764	OG0000764	YCR060W	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.57&CDS=1-972
765	OG0000765	YCR061W	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.64-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.64&CDS=1-1848
766	OG0000766	YCR063W	maker-NODE_11_length_694907_cov_23.5408_ID_3019-augustus-gene-3.50-mRNA-1_1&gene=maker-NODE_11_length_694907_cov_23.5408_ID_3019-augustus-gene-3.50&CDS=1-441
767	OG0000767	YCR065W	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.63-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-3.63&CDS=1-1839
768	OG0000768	YCR066W	maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-2.39-mRNA-1_1&gene=maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-2.39&CDS=1-1140
769	OG0000769	YCR068W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-14.97-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-14.97&CDS=1-1650
770	OG0000770	YCR071C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.71-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.71&CDS=1-423
771	OG0000771	YCR072C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-12.31-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-12.31&CDS=1-1521
772	OG0000772	YCR075C	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-0.74&CDS=1-807
773	OG0000773	YCR077C	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.136&CDS=1-2244
774	OG0000774	YCR079W	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.175&CDS=1-1314
775	OG0000775	YCR081W	maker-NODE_15_length_310466_cov_23.5083_ID_2788-augustus-gene-0.35-mRNA-1_1&gene=maker-NODE_15_length_310466_cov_23.5083_ID_2788-augustus-gene-0.35&CDS=1-4089
776	OG0000776	YCR084C	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-3.105-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-3.105&CDS=1-2064
777	OG0000777	YCR087C-A	maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-9.94-mRNA-1_1&gene=maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-9.94&CDS=1-489
778	OG0000778	YCR088W	genemark-NODE_17_length_270480_cov_22.9934_ID_2193-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_17_length_270480_cov_22.9934_ID_2193-processed-gene-1.116&CDS=1-2178
779	OG0000779	YCR090C	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.31&CDS=1-483
780	OG0000780	YCR092C	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-0.5&CDS=1-3210
781	OG0000781	YCR093W	maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-0.69-mRNA-1_1&gene=maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-0.69&CDS=1-6357
782	OG0000782	YCR094W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.92&CDS=1-1206
783	OG0000783	YCR098C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-3.25&CDS=1-1494
784	OG0000784	YDL001W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-8.76-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-8.76&CDS=1-1377
785	OG0000785	YDL002C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-9.45-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-9.45&CDS=1-894
786	OG0000786	YDL003W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-8.73-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-8.73&CDS=1-1536
787	OG0000787	YDL004W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.68&CDS=1-477
788	OG0000788	YDL006W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-1.69&CDS=1-1059
789	OG0000789	YDL007W	maker-NODE_8_length_986125_cov_23.6789_ID_1757-snap-gene-1.59-mRNA-1_1&gene=maker-NODE_8_length_986125_cov_23.6789_ID_1757-snap-gene-1.59&CDS=1-1962
790	OG0000790	YDL008W	maker-NODE_2_length_1239734_cov_23.249_ID_1403-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_2_length_1239734_cov_23.249_ID_1403-augustus-gene-0.50&CDS=1-264
791	OG0000791	YDL010W	genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.27&CDS=1-573
792	OG0000792	YDL014W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-0.60&CDS=1-951
793	OG0000793	YDL015C	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.84-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.84&CDS=1-990
794	OG0000794	YDL017W	augustus_masked-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.175-mRNA-1_1&gene=augustus_masked-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.175&CDS=1-1464
795	OG0000795	YDL020C	augustus_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-0.96&CDS=1-1332
796	OG0000796	YDL028C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-0.80&CDS=1-1851
797	OG0000797	YDL029W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-0.94&CDS=1-1164
798	OG0000798	YDL030W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-5.80-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-5.80&CDS=1-1626
799	OG0000799	YDL031W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-1.108&CDS=1-2607
800	OG0000800	YDL033C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-0.19&CDS=1-1263
801	OG0000801	YDL040C	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-5.77-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-5.77&CDS=1-2448
802	OG0000802	YDL043C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-6.105-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-6.105&CDS=1-669
803	OG0000803	YDL044C	snap_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.4-mRNA-1_1&gene=snap_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.4&CDS=1-1305
804	OG0000804	YDL045C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.58-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.58&CDS=1-774
805	OG0000805	YDL045W-A	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-5.72-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-5.72&CDS=1-270
806	OG0000806	YDL046W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-3.69-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-3.69&CDS=1-555
807	OG0000807	YDL047W	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-9.154-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-9.154&CDS=1-927
808	OG0000808	YDL051W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-12.12-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-12.12&CDS=1-1098
809	OG0000809	YDL052C	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.166-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.166&CDS=1-849
810	OG0000810	YDL054C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-13.21-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-13.21&CDS=1-1374
811	OG0000811	YDL055C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.59-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-4.59&CDS=1-1089
812	OG0000812	YDL058W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.104&CDS=1-4428
813	OG0000813	YDL060W	augustus_masked-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-1.29&CDS=1-2214
814	OG0000814	YDL063C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.58-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.58&CDS=1-1782
815	OG0000815	YDL064W	snap_masked-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.123&CDS=1-471
816	OG0000816	YDL065C	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.63-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.63&CDS=1-996
817	OG0000817	YDL072C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-3.82&CDS=1-630
818	OG0000818	YDL074C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.59-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.59&CDS=1-2214
819	OG0000819	YDL076C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-7.125-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-7.125&CDS=1-1284
820	OG0000820	YDL077C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-7.127-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-7.127&CDS=1-2661
821	OG0000821	YDL084W	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.200-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.200&CDS=1-1326
822	OG0000822	YDL086W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-2.93&CDS=1-810
823	OG0000823	YDL087C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.187-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.187&CDS=1-795
824	OG0000824	YDL090C	maker-NODE_6_length_1060276_cov_25.4502_ID_2229-augustus-gene-9.178-mRNA-1_1&gene=maker-NODE_6_length_1060276_cov_25.4502_ID_2229-augustus-gene-9.178&CDS=1-1371
825	OG0000825	YDL091C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.151-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.151&CDS=1-1533
826	OG0000826	YDL092W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.150-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.150&CDS=1-369
827	OG0000827	YDL095W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-4.18-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-4.18&CDS=1-2601
828	OG0000828	YDL097C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.119-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-9.119&CDS=1-1263
829	OG0000829	YDL098C	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-4.79&CDS=1-636
830	OG0000830	YDL100C	maker-NODE_9_length_851872_cov_23.7286_ID_1923-augustus-gene-3.144-mRNA-1_1&gene=maker-NODE_9_length_851872_cov_23.7286_ID_1923-augustus-gene-3.144&CDS=1-969
831	OG0000831	YDL102W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.76-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.76&CDS=1-3225
832	OG0000832	YDL103C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.102-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-3.102&CDS=1-1437
833	OG0000833	YDL104C	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.9-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.9&CDS=1-1164
834	OG0000834	YDL105W	snap_masked-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.73-mRNA-1_1&gene=snap_masked-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.73&CDS=1-987
835	OG0000835	YDL107W	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.181-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.181&CDS=1-1080
836	OG0000836	YDL108W	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.182-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.182&CDS=1-1032
837	OG0000837	YDL111C	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.193-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.193&CDS=1-846
838	OG0000838	YDL112W	genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.162-mRNA-1_1&gene=genemark-NODE_15_length_310466_cov_23.5083_ID_2788-processed-gene-2.162&CDS=1-3861
