	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034631_Martiniozyma_abiesophila
391	OG0000391	YDR302W	augustus_masked-NODE_1679_length_1840_cov_8.15141_ID_188631-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1679_length_1840_cov_8.15141_ID_188631-processed-gene-0.2&CDS=1-861, genemark-NODE_10338_length_429_cov_5.2454_ID_366015-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_10338_length_429_cov_5.2454_ID_366015-processed-gene-0.2&CDS=1-390
392	OG0000392	YDR312W, YHR066W	augustus_masked-NODE_3177_length_1040_cov_10.5582_ID_359201-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3177_length_1040_cov_10.5582_ID_359201-processed-gene-0.1&CDS=1-981
393	OG0000393	YDR313C	genemark-NODE_1276_length_2456_cov_7.66383_ID_68671-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1276_length_2456_cov_7.66383_ID_68671-processed-gene-0.1&CDS=1-231, genemark-NODE_1725_length_1786_cov_7.6221_ID_68745-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1725_length_1786_cov_7.6221_ID_68745-processed-gene-0.1&CDS=1-231
394	OG0000394	YDR323C	augustus_masked-NODE_2116_length_1492_cov_9.87257_ID_183414-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2116_length_1492_cov_9.87257_ID_183414-processed-gene-0.2&CDS=1-1188, augustus_masked-NODE_5403_length_688_cov_7.8359_ID_363305-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5403_length_688_cov_7.8359_ID_363305-processed-gene-0.1&CDS=1-564
395	OG0000395	YDR330W	augustus_masked-NODE_3933_length_881_cov_13.3342_ID_355645-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3933_length_881_cov_13.3342_ID_355645-processed-gene-0.2&CDS=1-873, augustus_masked-NODE_738_length_4297_cov_9.86433_ID_148134-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_738_length_4297_cov_9.86433_ID_148134-processed-gene-0.8&CDS=1-123
396	OG0000396	YDR333C	augustus_masked-NODE_1719_length_1790_cov_9.32662_ID_98050-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1719_length_1790_cov_9.32662_ID_98050-processed-gene-0.1&CDS=1-1323, augustus_masked-NODE_9458_length_463_cov_8.50278_ID_366247-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_9458_length_463_cov_8.50278_ID_366247-processed-gene-0.2&CDS=1-399
397	OG0000397	YDR339C	augustus_masked-NODE_3807_length_905_cov_6.75187_ID_130898-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3807_length_905_cov_6.75187_ID_130898-processed-gene-0.1&CDS=1-129, augustus_masked-NODE_3858_length_896_cov_5.80328_ID_132442-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3858_length_896_cov_5.80328_ID_132442-processed-gene-0.0&CDS=1-129
398	OG0000398	YDR347W	augustus_masked-NODE_8704_length_491_cov_4.26031_ID_367137-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_8704_length_491_cov_4.26031_ID_367137-processed-gene-0.2&CDS=1-324, genemark-NODE_232_length_8536_cov_10.3667_ID_182469-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_232_length_8536_cov_10.3667_ID_182469-processed-gene-0.1&CDS=1-1104
399	OG0000399	YDR349C	augustus_masked-NODE_3576_length_953_cov_7.28941_ID_123453-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3576_length_953_cov_7.28941_ID_123453-processed-gene-0.2&CDS=1-480, genemark-NODE_416_length_6351_cov_12.8246_ID_50993-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_416_length_6351_cov_12.8246_ID_50993-processed-gene-0.2&CDS=1-2058
400	OG0000400	YDR351W, YHR103W	snap_masked-NODE_26_length_19534_cov_11.5878_ID_313127-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_26_length_19534_cov_11.5878_ID_313127-processed-gene-0.13&CDS=1-1827
401	OG0000401	YDR363W	snap_masked-NODE_2556_length_1257_cov_8.46794_ID_93348-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_2556_length_1257_cov_8.46794_ID_93348-processed-gene-0.3&CDS=1-531, snap_masked-NODE_2557_length_1257_cov_10.2747_ID_93378-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_2557_length_1257_cov_10.2747_ID_93378-processed-gene-0.3&CDS=1-531
402	OG0000402	YDR371W	snap_masked-NODE_108_length_11743_cov_10.8598_ID_165051-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_108_length_11743_cov_10.8598_ID_165051-processed-gene-0.9&CDS=1-711, snap_masked-NODE_4827_length_746_cov_8.00311_ID_166321-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_4827_length_746_cov_8.00311_ID_166321-processed-gene-0.1&CDS=1-180
403	OG0000403	YDR385W, YOR133W	augustus_masked-NODE_88_length_12674_cov_9.7569_ID_360723-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_88_length_12674_cov_9.7569_ID_360723-processed-gene-0.9&CDS=1-3417
404	OG0000404	YDR390C	augustus_masked-NODE_10633_length_418_cov_6.40952_ID_362483-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_10633_length_418_cov_6.40952_ID_362483-processed-gene-0.2&CDS=1-414, augustus_masked-NODE_10634_length_418_cov_7.45079_ID_329345-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_10634_length_418_cov_7.45079_ID_329345-processed-gene-0.0&CDS=1-414
405	OG0000405	YDR398W	augustus_masked-NODE_468_length_5990_cov_10.816_ID_40748-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_468_length_5990_cov_10.816_ID_40748-processed-gene-0.10&CDS=1-1743, augustus_masked-NODE_6236_length_621_cov_3.79923_ID_363513-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_6236_length_621_cov_3.79923_ID_363513-processed-gene-0.0&CDS=1-456
406	OG0000406	YDR409W, YOR156C	maker-NODE_656_length_4874_cov_8.54244_ID_359547-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_656_length_4874_cov_8.54244_ID_359547-snap-gene-0.5&CDS=1-3405
407	OG0000407	YDR418W, YEL054C	genemark-NODE_853_length_3722_cov_9.04891_ID_135544-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_853_length_3722_cov_9.04891_ID_135544-processed-gene-0.7&CDS=1-492
408	OG0000408	YDR432W	augustus_masked-NODE_6961_length_575_cov_4.77542_ID_367683-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6961_length_575_cov_4.77542_ID_367683-processed-gene-0.1&CDS=1-102, genemark-NODE_386_length_6587_cov_9.657_ID_51224-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_386_length_6587_cov_9.657_ID_51224-processed-gene-0.0&CDS=1-1038
409	OG0000409	YDR435C	augustus_masked-NODE_9159_length_473_cov_7.91622_ID_365313-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_9159_length_473_cov_7.91622_ID_365313-processed-gene-0.1&CDS=1-453, augustus_masked-NODE_9166_length_473_cov_11.7324_ID_291871-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_9166_length_473_cov_11.7324_ID_291871-processed-gene-0.2&CDS=1-453
410	OG0000410	YDR440W	augustus_masked-NODE_1352_length_2279_cov_8.55836_ID_58065-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1352_length_2279_cov_8.55836_ID_58065-processed-gene-0.5&CDS=1-1365, maker-NODE_425_length_6291_cov_9.89932_ID_57513-snap-gene-0.8-mRNA-1_1&gene=maker-NODE_425_length_6291_cov_9.89932_ID_57513-snap-gene-0.8&CDS=1-2421
411	OG0000411	YDR447C, YML024W	augustus_masked-NODE_300_length_7529_cov_11.7323_ID_256157-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_300_length_7529_cov_11.7323_ID_256157-processed-gene-0.5&CDS=1-405
412	OG0000412	YDR450W, YML026C	snap_masked-NODE_1667_length_1855_cov_10.96_ID_230279-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1667_length_1855_cov_10.96_ID_230279-processed-gene-0.0&CDS=1-411
413	OG0000413	YDR451C, YML027W	maker-NODE_2541_length_1266_cov_13.2941_ID_355615-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_2541_length_1266_cov_13.2941_ID_355615-snap-gene-0.0&CDS=1-1149
414	OG0000414	YDR452W	genemark-NODE_709_length_4489_cov_9.87232_ID_181315-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_709_length_4489_cov_9.87232_ID_181315-processed-gene-0.0&CDS=1-1524, snap_masked-NODE_4390_length_808_cov_6.45106_ID_151664-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_4390_length_808_cov_6.45106_ID_151664-processed-gene-0.1&CDS=1-387
415	OG0000415	YDR463W, YHR006W	augustus_masked-NODE_739_length_4293_cov_9.58926_ID_358157-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_739_length_4293_cov_9.58926_ID_358157-processed-gene-0.4&CDS=1-1140
416	OG0000416	YDR493W	genemark-NODE_1324_length_2319_cov_8.49639_ID_87577-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_1324_length_2319_cov_8.49639_ID_87577-processed-gene-0.4&CDS=1-396, snap_masked-NODE_432_length_6251_cov_10.3844_ID_107090-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_432_length_6251_cov_10.3844_ID_107090-processed-gene-0.8&CDS=1-396
417	OG0000417	YDR497C, YOL103W	augustus_masked-NODE_1531_length_2023_cov_19.1859_ID_355501-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1531_length_2023_cov_19.1859_ID_355501-processed-gene-0.3&CDS=1-1560
418	OG0000418	YDR502C, YLR180W	maker-NODE_840_length_3799_cov_12.3436_ID_359633-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_840_length_3799_cov_12.3436_ID_359633-snap-gene-0.6&CDS=1-2511
419	OG0000419	YDR524C	maker-NODE_1512_length_2040_cov_7.90088_ID_120095-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_1512_length_2040_cov_7.90088_ID_120095-snap-gene-0.3&CDS=1-1617, snap_masked-NODE_3466_length_978_cov_7.64343_ID_120129-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3466_length_978_cov_7.64343_ID_120129-processed-gene-0.1&CDS=1-930
420	OG0000420	YDR529C	maker-NODE_2774_length_1162_cov_8.62417_ID_213723-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_2774_length_1162_cov_8.62417_ID_213723-augustus-gene-0.4&CDS=1-279, maker-NODE_6357_length_613_cov_7.99216_ID_367375-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_6357_length_613_cov_7.99216_ID_367375-augustus-gene-0.2&CDS=1-225
421	OG0000421	YEL006W, YIL006W	genemark-NODE_199_length_9102_cov_7.7572_ID_316747-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_199_length_9102_cov_7.7572_ID_316747-processed-gene-0.1&CDS=1-1140
422	OG0000422	YEL019C	augustus_masked-NODE_4713_length_763_cov_7.03636_ID_161713-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4713_length_763_cov_7.03636_ID_161713-processed-gene-0.1&CDS=1-402, augustus_masked-NODE_837_length_3811_cov_9.37433_ID_316536-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_837_length_3811_cov_9.37433_ID_316536-processed-gene-0.11&CDS=1-942
423	OG0000423	YEL022W, YJR031C	genemark-NODE_8_length_34297_cov_13.2219_ID_347709-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_8_length_34297_cov_13.2219_ID_347709-processed-gene-0.39&CDS=1-5688
424	OG0000424	YEL063C	augustus_masked-NODE_129_length_10852_cov_11.5638_ID_358191-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_129_length_10852_cov_11.5638_ID_358191-processed-gene-0.8&CDS=1-2064, genemark-NODE_877_length_3654_cov_11.6919_ID_356109-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_877_length_3654_cov_11.6919_ID_356109-processed-gene-0.0&CDS=1-1704
425	OG0000425	YER005W	augustus_masked-NODE_9397_length_465_cov_6.53315_ID_364475-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_9397_length_465_cov_6.53315_ID_364475-processed-gene-0.1&CDS=1-396, augustus_masked-NODE_9400_length_465_cov_5.75414_ID_297813-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_9400_length_465_cov_5.75414_ID_297813-processed-gene-0.1&CDS=1-396
426	OG0000426	YER010C	augustus_masked-NODE_8615_length_495_cov_9.22959_ID_365247-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_8615_length_495_cov_9.22959_ID_365247-processed-gene-0.0&CDS=1-489, snap_masked-NODE_1591_length_1954_cov_7.14371_ID_165127-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1591_length_1954_cov_7.14371_ID_165127-processed-gene-0.1&CDS=1-717
427	OG0000427	YER030W	augustus_masked-NODE_6224_length_622_cov_6.62235_ID_367791-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_6224_length_622_cov_6.62235_ID_367791-processed-gene-0.0&CDS=1-294, augustus_masked-NODE_6372_length_612_cov_7.91749_ID_212740-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_6372_length_612_cov_7.91749_ID_212740-processed-gene-0.2&CDS=1-294
428	OG0000428	YER042W	augustus_masked-NODE_7425_length_549_cov_7.14574_ID_364003-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_7425_length_549_cov_7.14574_ID_364003-processed-gene-0.1&CDS=1-231, genemark-NODE_2683_length_1204_cov_7.21072_ID_233236-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_2683_length_1204_cov_7.21072_ID_233236-processed-gene-0.1&CDS=1-630
429	OG0000429	YER046W	augustus_masked-NODE_35_length_16907_cov_10.0318_ID_114827-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_35_length_16907_cov_10.0318_ID_114827-processed-gene-0.19&CDS=1-933, snap_masked-NODE_5153_length_713_cov_7.49508_ID_365691-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_5153_length_713_cov_7.49508_ID_365691-processed-gene-0.1&CDS=1-330
430	OG0000430	YER057C	augustus_masked-NODE_9734_length_453_cov_6.58_ID_369933-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_9734_length_453_cov_6.58_ID_369933-processed-gene-0.2&CDS=1-447, genemark-NODE_887_length_3585_cov_8.03331_ID_55968-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_887_length_3585_cov_8.03331_ID_55968-processed-gene-0.1&CDS=1-450
431	OG0000431	YER064C, YIL056W	snap_masked-NODE_552_length_5481_cov_11.7122_ID_84604-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_552_length_5481_cov_11.7122_ID_84604-processed-gene-0.3&CDS=1-2013
432	OG0000432	YER066W, YFL009W	augustus_masked-NODE_832_length_3831_cov_13.0145_ID_437541-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_832_length_3831_cov_13.0145_ID_437541-processed-gene-0.0&CDS=1-1815
433	OG0000433	YER074W, YIL069C	genemark-NODE_1699_length_1818_cov_13.2152_ID_358435-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_1699_length_1818_cov_13.2152_ID_358435-processed-gene-0.4&CDS=1-402
434	OG0000434	YER075C	augustus_masked-NODE_4737_length_759_cov_3.76372_ID_162805-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4737_length_759_cov_3.76372_ID_162805-processed-gene-0.2&CDS=1-672, genemark-NODE_246_length_8276_cov_9.69448_ID_159327-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_246_length_8276_cov_9.69448_ID_159327-processed-gene-0.1&CDS=1-2616
435	OG0000435	YER109C	augustus_masked-NODE_1703_length_1816_cov_8.84063_ID_131154-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1703_length_1816_cov_8.84063_ID_131154-processed-gene-0.4&CDS=1-996, genemark-NODE_569_length_5350_cov_7.90051_ID_223432-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_569_length_5350_cov_7.90051_ID_223432-processed-gene-0.2&CDS=1-2889
436	OG0000436	YER124C	augustus_masked-NODE_1921_length_1616_cov_8.1421_ID_144108-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1921_length_1616_cov_8.1421_ID_144108-processed-gene-0.0&CDS=1-1359, genemark-NODE_1007_length_3201_cov_8.43447_ID_149570-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_1007_length_3201_cov_8.43447_ID_149570-processed-gene-0.4&CDS=1-1521
437	OG0000437	YER131W, YGL189C	genemark-NODE_461_length_6084_cov_10.0517_ID_133312-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_461_length_6084_cov_10.0517_ID_133312-processed-gene-0.10&CDS=1-357
438	OG0000438	YER132C, YGL197W	snap_masked-NODE_7_length_34365_cov_12.891_ID_218960-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_7_length_34365_cov_12.891_ID_218960-processed-gene-0.25&CDS=1-3036
439	OG0000439	YER134C	augustus_masked-NODE_2311_length_1376_cov_8.57345_ID_140343-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_2311_length_1376_cov_8.57345_ID_140343-processed-gene-0.4&CDS=1-456, maker-NODE_978_length_3294_cov_11.0266_ID_86719-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_978_length_3294_cov_11.0266_ID_86719-snap-gene-0.0&CDS=1-558
440	OG0000440	YER141W	augustus_masked-NODE_2313_length_1374_cov_9.12589_ID_166455-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2313_length_1374_cov_9.12589_ID_166455-processed-gene-0.1&CDS=1-774, augustus_masked-NODE_9471_length_462_cov_5.51253_ID_368409-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_9471_length_462_cov_5.51253_ID_368409-processed-gene-0.1&CDS=1-456
441	OG0000441	YER159C	genemark-NODE_128_length_10854_cov_10.431_ID_351768-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_128_length_10854_cov_10.431_ID_351768-processed-gene-0.16&CDS=1-327, genemark-NODE_8924_length_482_cov_5.59894_ID_363139-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_8924_length_482_cov_5.59894_ID_363139-processed-gene-0.0&CDS=1-156
442	OG0000442	YFL010C	augustus_masked-NODE_572_length_5333_cov_8.00115_ID_342416-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_572_length_5333_cov_8.00115_ID_342416-processed-gene-0.9&CDS=1-519, genemark-NODE_535_length_5591_cov_10.5262_ID_173962-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_535_length_5591_cov_10.5262_ID_173962-processed-gene-0.3&CDS=1-492
443	OG0000443	YFL017C	genemark-NODE_1003_length_3220_cov_8.31248_ID_68427-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_1003_length_3220_cov_8.31248_ID_68427-processed-gene-0.6&CDS=1-459, genemark-NODE_1340_length_2296_cov_8.14592_ID_68609-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_1340_length_2296_cov_8.14592_ID_68609-processed-gene-0.2&CDS=1-459
444	OG0000444	YFL018C	genemark-NODE_117_length_11327_cov_7.9216_ID_360211-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_117_length_11327_cov_7.9216_ID_360211-processed-gene-0.17&CDS=1-2562, genemark-NODE_6_length_48430_cov_7.10388_ID_233319-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_6_length_48430_cov_7.10388_ID_233319-processed-gene-0.63&CDS=1-1194
445	OG0000445	YFL048C, YLR080W	snap_masked-NODE_131_length_10811_cov_11.9074_ID_356985-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_131_length_10811_cov_11.9074_ID_356985-processed-gene-0.12&CDS=1-1191
446	OG0000446	YFR005C	snap_masked-NODE_1198_length_2660_cov_8.5045_ID_102948-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1198_length_2660_cov_8.5045_ID_102948-processed-gene-0.1&CDS=1-1230, snap_masked-NODE_964_length_3342_cov_8.95215_ID_99569-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_964_length_3342_cov_8.95215_ID_99569-processed-gene-0.3&CDS=1-1290
447	OG0000447	YFR007W	augustus_masked-NODE_9467_length_462_cov_9.3454_ID_365857-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_9467_length_462_cov_9.3454_ID_365857-processed-gene-0.0&CDS=1-384, augustus_masked-NODE_9502_length_462_cov_4.31476_ID_300445-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_9502_length_462_cov_4.31476_ID_300445-processed-gene-0.0&CDS=1-384
448	OG0000448	YFR011C	augustus_masked-NODE_6387_length_611_cov_5.55512_ID_367715-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_6387_length_611_cov_5.55512_ID_367715-processed-gene-0.3&CDS=1-306, augustus_masked-NODE_6413_length_610_cov_9.13018_ID_213911-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6413_length_610_cov_9.13018_ID_213911-processed-gene-0.1&CDS=1-306
449	OG0000449	YFR015C, YLR258W	maker-NODE_788_length_4048_cov_10.7171_ID_357485-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_788_length_4048_cov_10.7171_ID_357485-augustus-gene-0.1&CDS=1-3252
450	OG0000450	YFR031C-A, YIL018W	augustus_masked-NODE_7358_length_553_cov_21.0822_ID_353975-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_7358_length_553_cov_21.0822_ID_353975-processed-gene-0.1&CDS=1-549
451	OG0000451	YFR053C, YGL253W	genemark-NODE_24_length_20207_cov_10.2719_ID_77873-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_24_length_20207_cov_10.2719_ID_77873-processed-gene-0.7&CDS=1-1440
452	OG0000452	YGL016W	snap_masked-NODE_1873_length_1652_cov_8.39574_ID_338019-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_1873_length_1652_cov_8.39574_ID_338019-processed-gene-0.5&CDS=1-381, snap_masked-NODE_4179_length_842_cov_5.10555_ID_196190-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_4179_length_842_cov_5.10555_ID_196190-processed-gene-0.3&CDS=1-465
453	OG0000453	YGL018C	augustus_masked-NODE_3914_length_885_cov_4.97826_ID_134124-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3914_length_885_cov_4.97826_ID_134124-processed-gene-0.0&CDS=1-630, genemark-NODE_960_length_3347_cov_10.1427_ID_153858-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_960_length_3347_cov_10.1427_ID_153858-processed-gene-0.6&CDS=1-630
454	OG0000454	YGL023C	augustus_masked-NODE_8500_length_499_cov_5.7601_ID_368177-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_8500_length_499_cov_5.7601_ID_368177-processed-gene-0.1&CDS=1-456, augustus_masked-NODE_8501_length_499_cov_10.3561_ID_273841-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_8501_length_499_cov_10.3561_ID_273841-processed-gene-0.0&CDS=1-456
455	OG0000455	YGL028C	snap_masked-NODE_5510_length_679_cov_8.0191_ID_343050-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_5510_length_679_cov_8.0191_ID_343050-processed-gene-0.1&CDS=1-636, snap_masked-NODE_7788_length_531_cov_5.27804_ID_369997-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_7788_length_531_cov_5.27804_ID_369997-processed-gene-0.0&CDS=1-477
456	OG0000456	YGL045W	augustus_masked-NODE_3897_length_889_cov_9.93384_ID_133568-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3897_length_889_cov_9.93384_ID_133568-processed-gene-0.0&CDS=1-177, maker-NODE_488_length_5899_cov_11.8489_ID_131350-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_488_length_5899_cov_11.8489_ID_131350-snap-gene-0.0&CDS=1-1878
457	OG0000457	YGL049C, YGR162W	snap_masked-NODE_326_length_7194_cov_10.8126_ID_314239-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_326_length_7194_cov_10.8126_ID_314239-processed-gene-0.11&CDS=1-2292
458	OG0000458	YGL067W	augustus_masked-NODE_2197_length_1448_cov_6.00223_ID_82040-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2197_length_1448_cov_6.00223_ID_82040-processed-gene-0.2&CDS=1-906, genemark-NODE_2176_length_1459_cov_7.18289_ID_81438-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_2176_length_1459_cov_7.18289_ID_81438-processed-gene-0.2&CDS=1-897
459	OG0000459	YGL071W, YPL202C	snap_masked-NODE_4849_length_744_cov_11.844_ID_355023-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_4849_length_744_cov_11.844_ID_355023-processed-gene-0.1&CDS=1-522
460	OG0000460	YGL073W	augustus_masked-NODE_4615_length_775_cov_8.60565_ID_158821-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4615_length_775_cov_8.60565_ID_158821-processed-gene-0.2&CDS=1-684, augustus_masked-NODE_4619_length_775_cov_10.8438_ID_158973-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_4619_length_775_cov_10.8438_ID_158973-processed-gene-0.3&CDS=1-684
