	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034947_Ambrosiozyma_philentoma
2032	OG0002032	YJL180C	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-5.95-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-5.95&CDS=1-969
2033	OG0002033	YJL183W	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.199-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.199&CDS=1-1302
2034	OG0002034	YJL184W	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.163-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.163&CDS=1-333
2035	OG0002035	YJL187C	genemark-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-0.42&CDS=1-3279
2036	OG0002036	YJL189W	genemark-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-1.15-mRNA-1_1&gene=genemark-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-1.15&CDS=1-204
2037	OG0002037	YJL194W	snap_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-5.89-mRNA-1_1&gene=snap_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-5.89&CDS=1-1797
2038	OG0002038	YJL197W	snap_masked-NODE_17_length_381870_cov_41.7708_ID_33-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_17_length_381870_cov_41.7708_ID_33-processed-gene-0.38&CDS=1-3858
2039	OG0002039	YJL200C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-5.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-5.20&CDS=1-2400
2040	OG0002040	YJL201W	genemark-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.166-mRNA-1_1&gene=genemark-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.166&CDS=1-1773
2041	OG0002041	YJL205C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.78&CDS=1-192
2042	OG0002042	YJL207C	snap_masked-NODE_48_length_80608_cov_39.0841_ID_95-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_48_length_80608_cov_39.0841_ID_95-processed-gene-0.26&CDS=1-6741
2043	OG0002043	YJL208C	snap_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.127-mRNA-1_1&gene=snap_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-2.127&CDS=1-1029
2044	OG0002044	YJL210W	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-10.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-10.108&CDS=1-1332
2045	OG0002045	YJL213W	augustus_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_13_length_488124_cov_36.1311_ID_25-processed-gene-1.60&CDS=1-1392
2046	OG0002046	YJL218W	snap_masked-NODE_41_length_104788_cov_39.3601_ID_81-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_41_length_104788_cov_39.3601_ID_81-processed-gene-0.26&CDS=1-921
2047	OG0002047	YJR001W	snap_masked-NODE_44_length_98848_cov_40.9792_ID_87-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_44_length_98848_cov_40.9792_ID_87-processed-gene-0.84&CDS=1-1875
2048	OG0002048	YJR002W	snap_masked-NODE_44_length_98848_cov_40.9792_ID_87-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_44_length_98848_cov_40.9792_ID_87-processed-gene-0.105&CDS=1-1722
2049	OG0002049	YJR003C	augustus_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.49&CDS=1-1782
2050	OG0002050	YJR005W	snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-1.102&CDS=1-2058
2051	OG0002051	YJR006W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-7.39-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-7.39&CDS=1-1500
2052	OG0002052	YJR007W	snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-1.70&CDS=1-906
2053	OG0002053	YJR008W	snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-4.138-mRNA-1_1&gene=snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-4.138&CDS=1-960
2054	OG0002054	YJR010C-A	snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-1.113-mRNA-1_1&gene=snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-1.113&CDS=1-309
2055	OG0002055	YJR010W	snap_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-1.153&CDS=1-1644
2056	OG0002056	YJR014W	snap_masked-NODE_67_length_28745_cov_35.576_ID_133-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_67_length_28745_cov_35.576_ID_133-processed-gene-0.30&CDS=1-564
2057	OG0002057	YJR016C	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-3.125-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-3.125&CDS=1-1782
2058	OG0002058	YJR017C	snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-1.104&CDS=1-510
2059	OG0002059	YJR019C	snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-1.120-mRNA-1_1&gene=snap_masked-NODE_7_length_719369_cov_38.9049_ID_13-processed-gene-1.120&CDS=1-1092
2060	OG0002060	YJR024C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.28-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-3.28&CDS=1-720
2061	OG0002061	YJR025C	snap_masked-NODE_49_length_78882_cov_38.3625_ID_97-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_49_length_78882_cov_38.3625_ID_97-processed-gene-0.11&CDS=1-510
2062	OG0002062	YJR032W	snap_masked-NODE_18_length_380975_cov_38.0398_ID_35-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_18_length_380975_cov_38.0398_ID_35-processed-gene-1.62&CDS=1-1161
2063	OG0002063	YJR033C	snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.4&CDS=1-4521
2064	OG0002064	YJR034W	snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.21&CDS=1-324
2065	OG0002065	YJR035W	snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.20&CDS=1-3612
2066	OG0002066	YJR036C	snap_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-2.97&CDS=1-2997
2067	OG0002067	YJR040W	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.193-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.193&CDS=1-4080
2068	OG0002068	YJR041C	augustus_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-2.49&CDS=1-3552
2069	OG0002069	YJR042W	snap_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-2.100-mRNA-1_1&gene=snap_masked-NODE_3_length_851894_cov_38.1691_ID_5-processed-gene-2.100&CDS=1-2979
2070	OG0002070	YJR044C	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-0.70&CDS=1-414
2071	OG0002071	YJR045C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-1.14&CDS=1-1926
2072	OG0002072	YJR050W	snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.26&CDS=1-870
2073	OG0002073	YJR052W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-1.127&CDS=1-1716
2074	OG0002074	YJR053W	snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-1.4&CDS=1-2226
2075	OG0002075	YJR055W	maker-NODE_6_length_738973_cov_35.7179_ID_11-augustus-gene-4.48-mRNA-1_1&gene=maker-NODE_6_length_738973_cov_35.7179_ID_11-augustus-gene-4.48&CDS=1-402
2076	OG0002076	YJR056C	snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-1.30&CDS=1-837
2077	OG0002077	YJR057W	snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-2.12&CDS=1-618
2078	OG0002078	YJR058C	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.108-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-4.108&CDS=1-450
2079	OG0002079	YJR060W	snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.189-mRNA-1_1&gene=snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.189&CDS=1-684
2080	OG0002080	YJR062C	snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.226-mRNA-1_1&gene=snap_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-1.226&CDS=1-972
2081	OG0002081	YJR063W	snap_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.7&CDS=1-369
2082	OG0002082	YJR064W	snap_masked-NODE_27_length_203989_cov_37.1743_ID_53-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_27_length_203989_cov_37.1743_ID_53-processed-gene-0.6&CDS=1-1665
2083	OG0002083	YJR065C	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-0.39&CDS=1-1308
2084	OG0002084	YJR067C	genemark-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-0.48&CDS=1-513
2085	OG0002085	YJR068W	augustus_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.14&CDS=1-1149
2086	OG0002086	YJR069C	augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-6.92&CDS=1-588
2087	OG0002087	YJR070C	snap_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_71_length_15302_cov_35.8401_ID_141-processed-gene-0.1&CDS=1-957
2088	OG0002088	YJR072C	snap_masked-NODE_26_length_206574_cov_36.6608_ID_51-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_26_length_206574_cov_36.6608_ID_51-processed-gene-1.121&CDS=1-1179
2089	OG0002089	YJR073C	snap_masked-NODE_39_length_110300_cov_46.0718_ID_77-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_39_length_110300_cov_46.0718_ID_77-processed-gene-0.95&CDS=1-633
2090	OG0002090	YJR074W	genemark-NODE_10_length_554023_cov_36.5422_ID_19-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_10_length_554023_cov_36.5422_ID_19-processed-gene-1.45&CDS=1-588
2091	OG0002091	YJR075W	snap_masked-NODE_32_length_169731_cov_37.4923_ID_63-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_32_length_169731_cov_37.4923_ID_63-processed-gene-0.3&CDS=1-1221
2092	OG0002092	YJR076C	snap_masked-NODE_39_length_110300_cov_46.0718_ID_77-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_39_length_110300_cov_46.0718_ID_77-processed-gene-0.96&CDS=1-1260
2093	OG0002093	YJR077C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.60-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.60&CDS=1-930
2094	OG0002094	YJR078W	augustus_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_21_length_275461_cov_37.4346_ID_41-processed-gene-0.54&CDS=1-1431
2095	OG0002095	YJR085C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-0.65&CDS=1-324
2096	OG0002096	YJR086W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-6.197-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-6.197&CDS=1-705
2097	OG0002097	YJR090C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-6.199-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-6.199&CDS=1-2493
2098	OG0002098	YJR092W	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-2.112&CDS=1-4791
2099	OG0002099	YJR093C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-2.137-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-2.137&CDS=1-1197
2100	OG0002100	YJR095W	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-6.17-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-6.17&CDS=1-951
2101	OG0002101	YJR096W	snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_22_length_250489_cov_36.0267_ID_43-processed-gene-0.28&CDS=1-843
2102	OG0002102	YJR097W	augustus_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_24_length_237396_cov_36.973_ID_47-processed-gene-0.63&CDS=1-579
2103	OG0002103	YJR098C	snap_masked-NODE_26_length_206574_cov_36.6608_ID_51-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_26_length_206574_cov_36.6608_ID_51-processed-gene-1.151&CDS=1-2142
2104	OG0002104	YJR099W	snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.16&CDS=1-741
2105	OG0002105	YJR100C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.94-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.94&CDS=1-1077
2106	OG0002106	YJR101W	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.74&CDS=1-792
2107	OG0002107	YJR104C	snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.73-mRNA-1_1&gene=snap_masked-NODE_2_length_923280_cov_37.2315_ID_3-processed-gene-4.73&CDS=1-462
2108	OG0002108	YJR105W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-6.126-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-6.126&CDS=1-1038
2109	OG0002109	YJR109C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-9.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-9.25&CDS=1-3465
2110	OG0002110	YJR112W-A	augustus_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.93&CDS=1-633
2111	OG0002111	YJR113C	snap_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_15_length_389807_cov_34.7748_ID_29-processed-gene-1.25&CDS=1-1542
2112	OG0002112	YJR116W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-6.163-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-6.163&CDS=1-792
2113	OG0002113	YJR117W	snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.9&CDS=1-1362
2114	OG0002114	YJR118C	snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.29&CDS=1-555
2115	OG0002115	YJR119C	snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_35_length_153337_cov_35.624_ID_69-processed-gene-0.7&CDS=1-2625
2116	OG0002116	YJR121W	maker-NODE_35_length_153337_cov_35.624_ID_69-snap-gene-0.113-mRNA-1_1&gene=maker-NODE_35_length_153337_cov_35.624_ID_69-snap-gene-0.113&CDS=1-1506
2117	OG0002117	YJR122W	augustus_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.95&CDS=1-1488
2118	OG0002118	YJR123W	snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-5.114-mRNA-1_1&gene=snap_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-5.114&CDS=1-693
2119	OG0002119	YJR124C	maker-NODE_4_length_780009_cov_36.5782_ID_7-snap-gene-5.1-mRNA-1_1&gene=maker-NODE_4_length_780009_cov_36.5782_ID_7-snap-gene-5.1&CDS=1-2754
2120	OG0002120	YJR125C	augustus_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-2.6&CDS=1-1308
2121	OG0002121	YJR131W	snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.102-mRNA-1_1&gene=snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.102&CDS=1-2235
2122	OG0002122	YJR132W	snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-2.1-mRNA-1_1&gene=snap_masked-NODE_9_length_617110_cov_37.3077_ID_17-processed-gene-2.1&CDS=1-3198
2123	OG0002123	YJR133W	snap_masked-NODE_51_length_71930_cov_46.2221_ID_101-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_51_length_71930_cov_46.2221_ID_101-processed-gene-0.51&CDS=1-615
2124	OG0002124	YJR134C	snap_masked-NODE_51_length_71930_cov_46.2221_ID_101-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_51_length_71930_cov_46.2221_ID_101-processed-gene-0.32&CDS=1-2694
2125	OG0002125	YJR137C	snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_6_length_738973_cov_35.7179_ID_11-processed-gene-1.13&CDS=1-4128
2126	OG0002126	YJR138W	augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-2.10&CDS=1-9855
2127	OG0002127	YJR139C	maker-NODE_5_length_763819_cov_35.0206_ID_9-augustus-gene-2.89-mRNA-1_1&gene=maker-NODE_5_length_763819_cov_35.0206_ID_9-augustus-gene-2.89&CDS=1-2190
2128	OG0002128	YJR140C	augustus_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.33-mRNA-1_1&gene=augustus_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.33&CDS=1-7002
2129	OG0002129	YJR141W	augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-2.29&CDS=1-933
2130	OG0002130	YJR142W	snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.113-mRNA-1_1&gene=snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.113&CDS=1-960
2131	OG0002131	YJR143C	snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.98-mRNA-1_1&gene=snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.98&CDS=1-2289
2132	OG0002132	YJR144W	snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.112-mRNA-1_1&gene=snap_masked-NODE_8_length_701254_cov_36.8143_ID_15-processed-gene-5.112&CDS=1-786
2133	OG0002133	YJR154W	genemark-NODE_32_length_169731_cov_37.4923_ID_63-processed-gene-0.182-mRNA-1_1&gene=genemark-NODE_32_length_169731_cov_37.4923_ID_63-processed-gene-0.182&CDS=1-2706
2134	OG0002134	YKL001C	snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_11_length_553976_cov_35.7072_ID_21-processed-gene-3.90&CDS=1-600
2135	OG0002135	YKL002W	augustus_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.123&CDS=1-684
2136	OG0002136	YKL003C	snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_12_length_547646_cov_37.6145_ID_23-processed-gene-2.12&CDS=1-366
2137	OG0002137	YKL006C-A	augustus_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.147&CDS=1-288
2138	OG0002138	YKL007W	snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.185-mRNA-1_1&gene=snap_masked-NODE_19_length_349328_cov_38.6167_ID_37-processed-gene-2.185&CDS=1-813
2139	OG0002139	YKL009W	snap_masked-NODE_27_length_203989_cov_37.1743_ID_53-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_27_length_203989_cov_37.1743_ID_53-processed-gene-1.25&CDS=1-705
2140	OG0002140	YKL010C	snap_masked-NODE_27_length_203989_cov_37.1743_ID_53-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_27_length_203989_cov_37.1743_ID_53-processed-gene-1.7&CDS=1-5145
2141	OG0002141	YKL011C	augustus_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_780009_cov_36.5782_ID_7-processed-gene-2.43&CDS=1-1059
2142	OG0002142	YKL012W	snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-3.96&CDS=1-1548
2143	OG0002143	YKL013C	augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_5_length_763819_cov_35.0206_ID_9-processed-gene-3.32&CDS=1-507
2144	OG0002144	YKL014C	snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_14_length_402820_cov_37.3962_ID_27-processed-gene-1.54&CDS=1-5160
2145	OG0002145	YKL015W	snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_16_length_388715_cov_37.2944_ID_31-processed-gene-0.19&CDS=1-2904
2146	OG0002146	YKL016C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-3.113-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-3.113&CDS=1-519
2147	OG0002147	YKL017C	snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1123490_cov_36.3557_ID_1-processed-gene-3.112&CDS=1-2286
