	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035297_Priceomyces_castillae
305	OG0000305	YER113C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.35&CDS=1-1980, genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.133-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.133&CDS=1-1980
306	OG0000306	YER114C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.37&CDS=1-2823, genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.135-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.135&CDS=1-2823
307	OG0000307	YER130C	genemark-NODE_18_length_211815_cov_9.6603_ID_3611-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_18_length_211815_cov_9.6603_ID_3611-processed-gene-1.70&CDS=1-2322, genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.121-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.121&CDS=1-1758
308	OG0000308	YER131W, YGL189C	genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.235-mRNA-1_1&gene=genemark-NODE_6_length_471149_cov_11.2545_ID_7078-processed-gene-3.235&CDS=1-360
309	OG0000309	YER132C, YGL197W	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-1.10-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-1.10&CDS=1-4071
310	OG0000310	YER166W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-2.83&CDS=1-5082, genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-0.81&CDS=1-4449
311	OG0000311	YFL004W, YPL019C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.143&CDS=1-2394
312	OG0000312	YFL011W, YMR011W	genemark-NODE_50_length_28705_cov_9.29264_ID_6137-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_50_length_28705_cov_9.29264_ID_6137-processed-gene-0.5&CDS=1-1650
313	OG0000313	YFL034C-A, YLR061W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.37&CDS=1-360
314	OG0000314	YFL040W	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.115&CDS=1-1620, genemark-NODE_68_length_3199_cov_8.79994_ID_11433-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_68_length_3199_cov_8.79994_ID_11433-processed-gene-0.4&CDS=1-2394
315	OG0000315	YFL048C, YLR080W	genemark-NODE_22_length_151621_cov_9.48086_ID_10966-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_22_length_151621_cov_9.48086_ID_10966-processed-gene-0.116&CDS=1-1371
316	OG0000316	YFL050C, YOL130W	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.126&CDS=1-2544
317	OG0000317	YFR013W, YOL017W	snap_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.141&CDS=1-2433
318	OG0000318	YFR032C	augustus_masked-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-3.100&CDS=1-996, maker-NODE_9_length_371814_cov_10.5524_ID_6037-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_9_length_371814_cov_10.5524_ID_6037-augustus-gene-0.3&CDS=1-1134
319	OG0000319	YGL031C, YGR148C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.49-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.49&CDS=1-468
320	OG0000320	YGL049C, YGR162W	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.126&CDS=1-3114
321	OG0000321	YGL076C, YPL198W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.61-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.61&CDS=1-786
322	OG0000322	YGL082W, YPL191C	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.75&CDS=1-1167
323	OG0000323	YGL096W, YPL177C	snap_masked-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.20&CDS=1-645
324	OG0000324	YGL133W, YPL216W	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.65&CDS=1-3729
325	OG0000325	YGL135W, YPL220W	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-1.77&CDS=1-651
326	OG0000326	YGL144C	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-0.31&CDS=1-2136, genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.106-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.106&CDS=1-2322
327	OG0000327	YGL147C, YNL067W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-0.14&CDS=1-573
328	OG0000328	YGL162W, YPR009W	augustus_masked-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.184&CDS=1-576
329	OG0000329	YGR008C, YLR327C	augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-0.81&CDS=1-258
330	OG0000330	YGR027C, YLR333C	maker-NODE_35_length_87916_cov_10.329_ID_5878-snap-gene-0.161-mRNA-1_1&gene=maker-NODE_35_length_87916_cov_10.329_ID_5878-snap-gene-0.161&CDS=1-906
331	OG0000331	YGR038W, YLR350W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-0.69&CDS=1-591
332	OG0000332	YGR056W, YLR357W	augustus_masked-NODE_41_length_60762_cov_17.7391_ID_4983-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_41_length_60762_cov_17.7391_ID_4983-processed-gene-0.65&CDS=1-3093
333	OG0000333	YGR070W, YLR371W	genemark-NODE_19_length_201965_cov_9.04237_ID_4400-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_19_length_201965_cov_9.04237_ID_4400-processed-gene-0.56&CDS=1-4200
334	OG0000334	YGR085C, YPR102C	augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.137&CDS=1-522
335	OG0000335	YGR086C	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.282-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-1.282&CDS=1-921, genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-0.104&CDS=1-915
336	OG0000336	YGR092W, YPR111W	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.144-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.144&CDS=1-1818
337	OG0000337	YGR108W, YPR119W	genemark-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.23&CDS=1-1539
338	OG0000338	YGR118W, YPR132W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-2.133-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-2.133&CDS=1-435
339	OG0000339	YGR121C, YPR138C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-3.14-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-3.14&CDS=1-1506
340	OG0000340	YGR131W, YPR149W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-3.44-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-3.44&CDS=1-501
341	OG0000341	YGR136W, YPR154W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.57-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.57&CDS=1-816
342	OG0000342	YGR138C, YPR156C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.85-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.85&CDS=1-1797
343	OG0000343	YGR141W, YPR157W	genemark-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.8&CDS=1-2103
344	OG0000344	YGR197C, YJR015W	genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.44&CDS=1-1605
345	OG0000345	YGR209C, YLR043C	genemark-NODE_25_length_138199_cov_9.15744_ID_2639-processed-gene-0.213-mRNA-1_1&gene=genemark-NODE_25_length_138199_cov_9.15744_ID_2639-processed-gene-0.213&CDS=1-309
346	OG0000346	YGR214W, YLR048W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.60-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.60&CDS=1-786
347	OG0000347	YGR238C, YHR158C	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.182-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.182&CDS=1-3117
348	OG0000348	YGR243W, YHR162W	genemark-NODE_22_length_151621_cov_9.48086_ID_10966-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_22_length_151621_cov_9.48086_ID_10966-processed-gene-0.79&CDS=1-408
349	OG0000349	YGR248W, YHR163W	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.149&CDS=1-783
350	OG0000350	YGR260W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.74&CDS=1-1518, genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.82&CDS=1-1572
351	OG0000351	YGR263C	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.33&CDS=1-1233, genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.214-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.214&CDS=1-1188
352	OG0000352	YGR279C, YMR305C	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.127&CDS=1-1062
353	OG0000353	YHL001W, YKL006W	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.78&CDS=1-399
354	OG0000354	YHL003C, YKL008C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.65&CDS=1-1239
355	OG0000355	YHL017W, YKL039W	augustus_masked-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.127&CDS=1-1749
356	OG0000356	YHR001W, YKR003W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.93&CDS=1-1335
357	OG0000357	YHR021C, YKL156W	augustus_masked-NODE_26_length_135252_cov_12.1826_ID_9264-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_26_length_135252_cov_12.1826_ID_9264-processed-gene-0.172&CDS=1-246
358	OG0000358	YHR115C, YNL116W	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.123&CDS=1-1497
359	OG0000359	YHR116W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.38&CDS=1-378, genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.136&CDS=1-378
360	OG0000360	YHR117W, YNL121C	genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.29&CDS=1-1824
361	OG0000361	YHR118C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.9&CDS=1-1113, genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.110&CDS=1-1113
362	OG0000362	YHR119W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.31&CDS=1-3159, genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.129&CDS=1-3159
363	OG0000363	YHR120W	augustus_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.61&CDS=1-2775, augustus_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.64&CDS=1-2775
364	OG0000364	YHR131C, YNL144C	genemark-NODE_35_length_87916_cov_10.329_ID_5878-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_35_length_87916_cov_10.329_ID_5878-processed-gene-0.4&CDS=1-1890
365	OG0000365	YHR132W-A, YNL157W	augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.9&CDS=1-1986
366	OG0000366	YHR133C, YNL156C	augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_17_length_274412_cov_11.5268_ID_7642-processed-gene-0.27&CDS=1-1545
367	OG0000367	YHR135C	genemark-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.159-mRNA-1_1&gene=genemark-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.159&CDS=1-1266, genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-1.130&CDS=1-1395
368	OG0000368	YHR141C, YNL162W	genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.44&CDS=1-318
369	OG0000369	YHR155W, YNL257C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.54&CDS=1-3555
370	OG0000370	YHR176W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-0.71&CDS=1-1377, genemark-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.204-mRNA-1_1&gene=genemark-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.204&CDS=1-1500
371	OG0000371	YHR179W, YPL171C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-4.101-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-4.101&CDS=1-1251
372	OG0000372	YHR203C, YJR145C	maker-NODE_32_length_96676_cov_9.40922_ID_3887-augustus-gene-0.161-mRNA-1_1&gene=maker-NODE_32_length_96676_cov_9.40922_ID_3887-augustus-gene-0.161&CDS=1-795
373	OG0000373	YHR208W, YJR148W	augustus_masked-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_8_length_376714_cov_9.89329_ID_6769-processed-gene-0.64&CDS=1-6483
374	OG0000374	YIL085C, YNL029C	augustus_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.74&CDS=1-2685
375	OG0000375	YIL105C, YNL047C	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.100-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.100&CDS=1-2280
376	OG0000376	YIL109C, YNL049C	genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.105&CDS=1-2721
377	OG0000377	YIL111W, YNL052W	genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.109&CDS=1-450
378	OG0000378	YIL113W, YNL053W	genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.113&CDS=1-1248
379	OG0000379	YIL135C, YNL074C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.127-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.127&CDS=1-1083
380	OG0000380	YIL149C, YKR095W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-3.97-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-3.97&CDS=1-5379
381	OG0000381	YIL151C, YKR096W	augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-3.126&CDS=1-3639
382	OG0000382	YIL156W, YKR098C	augustus_masked-NODE_18_length_211815_cov_9.6603_ID_3611-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_18_length_211815_cov_9.6603_ID_3611-processed-gene-1.106&CDS=1-4596
383	OG0000383	YIR026C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-0.39&CDS=1-990, genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-1.137&CDS=1-990
384	OG0000384	YIR031C, YNL117W	genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.96&CDS=1-1653
385	OG0000385	YIR033W, YKL020C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-3.42-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-3.42&CDS=1-3399
386	OG0000386	YJL045W, YKL148C	maker-NODE_3_length_584268_cov_10.4991_ID_7482-snap-gene-0.110-mRNA-1_1&gene=maker-NODE_3_length_584268_cov_10.4991_ID_7482-snap-gene-0.110&CDS=1-3591
387	OG0000387	YJL076W, YKR010C	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.133-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-3.133&CDS=1-2247
388	OG0000388	YJL079C, YKR013W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.52&CDS=1-546
389	OG0000389	YJL082W, YKR018C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.77-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.77&CDS=1-2613
390	OG0000390	YJL083W, YKR019C	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-1.107&CDS=1-2220
391	OG0000391	YJL084C, YKR021W	genemark-NODE_49_length_29914_cov_9.38906_ID_6719-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_49_length_29914_cov_9.38906_ID_6719-processed-gene-0.5&CDS=1-2862
392	OG0000392	YJL105W, YKR029C	maker-NODE_14_length_325865_cov_11.9042_ID_3204-augustus-gene-2.9-mRNA-1_1&gene=maker-NODE_14_length_325865_cov_11.9042_ID_3204-augustus-gene-2.9&CDS=1-3228
393	OG0000393	YJL133W, YKR052C	augustus_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.64&CDS=1-990
394	OG0000394	YJL134W, YKR053C	maker-NODE_1_length_841916_cov_10.51_ID_9517-augustus-gene-0.126-mRNA-1_1&gene=maker-NODE_1_length_841916_cov_10.51_ID_9517-augustus-gene-0.126&CDS=1-2205
395	OG0000395	YJL137C, YKR058W	augustus_masked-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-1.81&CDS=1-1137
396	OG0000396	YJL138C, YKR059W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-0.77&CDS=1-1191
397	OG0000397	YJL158C, YJL160C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-2.46-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-2.46&CDS=1-945
398	OG0000398	YJL163C	snap_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.7-mRNA-1_1&gene=snap_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.7&CDS=1-1860, snap_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.8-mRNA-1_1&gene=snap_masked-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-4.8&CDS=1-1878
399	OG0000399	YJL177W, YKL180W	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.123&CDS=1-555
400	OG0000400	YJR054W, YML047C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.128-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.128&CDS=1-1599
401	OG0000401	YJR059W, YKL198C	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.39&CDS=1-2325
