	OrthologID	Saccharomyces_cerevisiae	yHAB148_Kazachstania_intestinalis
456	OG0000456	YBL014C	augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.133&CDS=1-2709
457	OG0000457	YBL015W	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.106&CDS=1-1578
458	OG0000458	YBL016W	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.105&CDS=1-1059
459	OG0000459	YBL018C	snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.36&CDS=1-306
460	OG0000460	YBL019W	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.104&CDS=1-1587
461	OG0000461	YBL020W	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.103&CDS=1-1713
462	OG0000462	YBL021C	snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.35&CDS=1-570
463	OG0000463	YBL022C	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.124&CDS=1-3507
464	OG0000464	YBL023C	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.123&CDS=1-2652
465	OG0000465	YBL024W	augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.37&CDS=1-2028
466	OG0000466	YBL025W	augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.38&CDS=1-414
467	OG0000467	YBL026W	augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.102&CDS=1-285
468	OG0000468	YBL028C	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.66&CDS=1-294
469	OG0000469	YBL029C-A	snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.163-mRNA-1_1&gene=snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.163&CDS=1-276
470	OG0000470	YBL029W	genemark-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.202-mRNA-1_1&gene=genemark-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.202&CDS=1-1005
471	OG0000471	YBL032W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.15&CDS=1-975
472	OG0000472	YBL033C	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.65&CDS=1-909
473	OG0000473	YBL034C	snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.161-mRNA-1_1&gene=snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.161&CDS=1-4581
474	OG0000474	YBL035C	snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.160-mRNA-1_1&gene=snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.160&CDS=1-1992
475	OG0000475	YBL036C	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.138&CDS=1-735
476	OG0000476	YBL037W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.13&CDS=1-2973
477	OG0000477	YBL038W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.12&CDS=1-678
478	OG0000478	YBL039C	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.113&CDS=1-1734
479	OG0000479	YBL040C	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.112&CDS=1-657
480	OG0000480	YBL041W	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.93&CDS=1-705
481	OG0000481	YBL042C	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.111&CDS=1-1851
482	OG0000482	YBL045C	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.110&CDS=1-1401
483	OG0000483	YBL046W	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.91&CDS=1-1098
484	OG0000484	YBL047C	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.109&CDS=1-3753
485	OG0000485	YBL050W	augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_53_length_64129_cov_15.4695_ID_105-processed-gene-0.89&CDS=1-876
486	OG0000486	YBL051C	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.85&CDS=1-1737
487	OG0000487	YBL055C	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.83&CDS=1-1125
488	OG0000488	YBL057C	genemark-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.49&CDS=1-585
489	OG0000489	YBL058W	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.66&CDS=1-1116
490	OG0000490	YBL059C-A	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.81&CDS=1-333
491	OG0000491	YBL060W	snap_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.2&CDS=1-1950
492	OG0000492	YBL061C	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.80&CDS=1-1944
493	OG0000493	YBL063W	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.64&CDS=1-3315
494	OG0000494	YBL066C	maker-NODE_62_length_55576_cov_14.4739_ID_123-snap-gene-0.62-mRNA-1_1&gene=maker-NODE_62_length_55576_cov_14.4739_ID_123-snap-gene-0.62&CDS=1-3063
495	OG0000495	YBL071W-A	augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.63&CDS=1-243
496	OG0000496	YBL074C	augustus_masked-NODE_124_length_3499_cov_12.8955_ID_247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_124_length_3499_cov_12.8955_ID_247-processed-gene-0.1&CDS=1-1071
497	OG0000497	YBL076C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.77&CDS=1-3219
498	OG0000498	YBL078C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.78&CDS=1-357
499	OG0000499	YBL079W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.92&CDS=1-4398
500	OG0000500	YBL080C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.79&CDS=1-1617
501	OG0000501	YBL082C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.95&CDS=1-1389
502	OG0000502	YBL084C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.80&CDS=1-2226
503	OG0000503	YBL088C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.82&CDS=1-8331
504	OG0000504	YBL090W	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.4&CDS=1-480
505	OG0000505	YBL091C	augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.34&CDS=1-1233
506	OG0000506	YBL093C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.84&CDS=1-615
507	OG0000507	YBL095W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.100&CDS=1-780
508	OG0000508	YBL097W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.101&CDS=1-2202
509	OG0000509	YBL099W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.102&CDS=1-1632
510	OG0000510	YBL102W	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.103&CDS=1-645
511	OG0000511	YBL103C	augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.86&CDS=1-1491
512	OG0000512	YBL105C	genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-0.49&CDS=1-6426
513	OG0000513	YBR002C	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.38&CDS=1-915
514	OG0000514	YBR003W	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.31&CDS=1-1233
515	OG0000515	YBR004C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.0&CDS=1-1296
516	OG0000516	YBR006W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.5&CDS=1-1479
517	OG0000517	YBR007C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.155&CDS=1-1749
518	OG0000518	YBR011C	augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.41&CDS=1-864
519	OG0000519	YBR017C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.26&CDS=1-2796
520	OG0000520	YBR018C	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.41&CDS=1-1098
521	OG0000521	YBR019C	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.40&CDS=1-2091
522	OG0000522	YBR022W	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.39&CDS=1-468
523	OG0000523	YBR025C	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.37&CDS=1-1179
524	OG0000524	YBR026C	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.36&CDS=1-1131
525	OG0000525	YBR028C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.150&CDS=1-1557
526	OG0000526	YBR029C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.149&CDS=1-1332
527	OG0000527	YBR030W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.170&CDS=1-1557
528	OG0000528	YBR034C	genemark-NODE_81_length_31599_cov_13.9167_ID_161-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_81_length_31599_cov_13.9167_ID_161-processed-gene-0.33&CDS=1-1044
529	OG0000529	YBR035C	augustus_masked-NODE_81_length_31599_cov_13.9167_ID_161-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_81_length_31599_cov_13.9167_ID_161-processed-gene-0.0&CDS=1-687
530	OG0000530	YBR038W	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.38&CDS=1-2973
531	OG0000531	YBR041W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.14&CDS=1-2016
532	OG0000532	YBR042C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.30&CDS=1-1203
533	OG0000533	YBR044C	snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.76&CDS=1-1713
534	OG0000534	YBR045C	snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.77&CDS=1-1680
535	OG0000535	YBR053C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.35&CDS=1-1035
536	OG0000536	YBR055C	augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.75&CDS=1-2643
537	OG0000537	YBR056W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.36&CDS=1-1467
538	OG0000538	YBR057C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.16&CDS=1-543
539	OG0000539	YBR058C	augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.20&CDS=1-2292
540	OG0000540	YBR060C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.20&CDS=1-2022
541	OG0000541	YBR061C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.19&CDS=1-948
542	OG0000542	YBR062C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.18&CDS=1-507
543	OG0000543	YBR065C	genemark-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.110&CDS=1-1044
544	OG0000544	YBR067C	augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.7&CDS=1-753
545	OG0000545	YBR070C	augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.10&CDS=1-717
546	OG0000546	YBR072W	augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.34&CDS=1-603
547	OG0000547	YBR073W	augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.18&CDS=1-2856
548	OG0000548	YBR074W	augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_57_length_59597_cov_15.1275_ID_113-processed-gene-0.16&CDS=1-2835
549	OG0000549	YBR077C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.8&CDS=1-486
550	OG0000550	YBR079C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.7&CDS=1-2892
551	OG0000551	YBR080C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.6&CDS=1-2289
552	OG0000552	YBR081C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.5&CDS=1-4128
553	OG0000553	YBR083W	snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.165&CDS=1-2022
554	OG0000554	YBR085C-A	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.170&CDS=1-240
555	OG0000555	YBR087W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.62&CDS=1-1065
556	OG0000556	YBR088C	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.172&CDS=1-774
557	OG0000557	YBR094W	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.140&CDS=1-2199
558	OG0000558	YBR095C	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.174&CDS=1-1230
559	OG0000559	YBR097W	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.141&CDS=1-4995
560	OG0000560	YBR098W	snap_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.16&CDS=1-1755
561	OG0000561	YBR101C	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.175&CDS=1-873
562	OG0000562	YBR102C	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.176&CDS=1-2175
563	OG0000563	YBR103W	augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_28_length_119130_cov_14.992_ID_55-processed-gene-0.143&CDS=1-1647
564	OG0000564	YBR105C	snap_masked-NODE_59_length_58945_cov_14.5838_ID_117-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_59_length_58945_cov_14.5838_ID_117-processed-gene-0.41&CDS=1-990
565	OG0000565	YBR106W	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.53&CDS=1-579
