	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041855_Candida_ascalaphidarum
878	OG0000878	YDL226C	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.47&CDS=1-1080
879	OG0000879	YDL233W	snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.118&CDS=1-1689
880	OG0000880	YDL234C	augustus_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-1.157&CDS=1-2235
881	OG0000881	YDL235C	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-1.77&CDS=1-459
882	OG0000882	YDL238C	augustus_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-1.109&CDS=1-1503
883	OG0000883	YDL240W	augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.67&CDS=1-4032
884	OG0000884	YDR002W	augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-4.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-4.80&CDS=1-594
885	OG0000885	YDR006C	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-1.235-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-1.235&CDS=1-1890
886	OG0000886	YDR007W	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.95-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.95&CDS=1-753
887	OG0000887	YDR013W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.86&CDS=1-630
888	OG0000888	YDR016C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-1.110&CDS=1-294
889	OG0000889	YDR017C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-1.112&CDS=1-1896
890	OG0000890	YDR019C	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.12&CDS=1-1173
891	OG0000891	YDR020C	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.3&CDS=1-627
892	OG0000892	YDR021W	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.1&CDS=1-1167
893	OG0000893	YDR023W	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.138-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.138&CDS=1-1377
894	OG0000894	YDR026C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.133-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.133&CDS=1-1710
895	OG0000895	YDR027C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.141-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.141&CDS=1-3621
896	OG0000896	YDR028C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.143&CDS=1-2643
897	OG0000897	YDR030C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.162-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.162&CDS=1-1293
898	OG0000898	YDR034C	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-0.50&CDS=1-1713
899	OG0000899	YDR036C	augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.33&CDS=1-1386
900	OG0000900	YDR041W	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.85&CDS=1-759
901	OG0000901	YDR043C	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-2.75&CDS=1-465
902	OG0000902	YDR045C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.97&CDS=1-327
903	OG0000903	YDR047W	maker-NODE_3_length_696070_cov_41.4075_ID_3205-snap-gene-2.111-mRNA-1_1&gene=maker-NODE_3_length_696070_cov_41.4075_ID_3205-snap-gene-2.111&CDS=1-1086
904	OG0000904	YDR049W	augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.132&CDS=1-1800
905	OG0000905	YDR050C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.100-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.100&CDS=1-744
906	OG0000906	YDR051C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-2.101&CDS=1-1038
907	OG0000907	YDR054C	snap_masked-NODE_24_length_151756_cov_42.0566_ID_4017-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_24_length_151756_cov_42.0566_ID_4017-processed-gene-0.88&CDS=1-714
908	OG0000908	YDR058C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.260-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.260&CDS=1-1083
909	OG0000909	YDR060W	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.14-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.14&CDS=1-3084
910	OG0000910	YDR061W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.153&CDS=1-1566
911	OG0000911	YDR062W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.152-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.152&CDS=1-1665
912	OG0000912	YDR064W	genemark-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-3.146-mRNA-1_1&gene=genemark-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-3.146&CDS=1-828
913	OG0000913	YDR067C	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-1.87&CDS=1-603
914	OG0000914	YDR068W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.131&CDS=1-942
915	OG0000915	YDR071C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-3.20&CDS=1-684
916	OG0000916	YDR074W	maker-NODE_14_length_348416_cov_44.5817_ID_5116-augustus-gene-1.136-mRNA-1_1&gene=maker-NODE_14_length_348416_cov_44.5817_ID_5116-augustus-gene-1.136&CDS=1-3723
917	OG0000917	YDR079C-A	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.13&CDS=1-207
918	OG0000918	YDR079W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.25&CDS=1-297
919	OG0000919	YDR080W	augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.60&CDS=1-3144
920	OG0000920	YDR081C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.11&CDS=1-2259
921	OG0000921	YDR083W	augustus_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.221-mRNA-1_1&gene=augustus_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.221&CDS=1-1182
922	OG0000922	YDR084C	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-0.12&CDS=1-675
923	OG0000923	YDR086C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.52&CDS=1-204
924	OG0000924	YDR087C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.53&CDS=1-792
925	OG0000925	YDR088C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.54&CDS=1-828
926	OG0000926	YDR090C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-1.132&CDS=1-795
927	OG0000927	YDR091C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.57&CDS=1-1821
928	OG0000928	YDR092W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-1.34&CDS=1-456
929	OG0000929	YDR097C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-0.14&CDS=1-3477
930	OG0000930	YDR100W	genemark-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.105&CDS=1-375
931	OG0000931	YDR101C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.58&CDS=1-1674
932	OG0000932	YDR103W	augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.44&CDS=1-1470
933	OG0000933	YDR104C	augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-1.22&CDS=1-2949
934	OG0000934	YDR105C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.41&CDS=1-1446
935	OG0000935	YDR108W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.45&CDS=1-1929
936	OG0000936	YDR109C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.9&CDS=1-2244
937	OG0000937	YDR111C	augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-1.87&CDS=1-1512
938	OG0000938	YDR116C	genemark-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-1.30&CDS=1-828
939	OG0000939	YDR117C	genemark-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-1.32&CDS=1-1701
940	OG0000940	YDR120C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.74&CDS=1-1599
941	OG0000941	YDR121W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-3.85&CDS=1-678
942	OG0000942	YDR124W	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-5.193-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-5.193&CDS=1-954
943	OG0000943	YDR126W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.51&CDS=1-1107
944	OG0000944	YDR127W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-0.10&CDS=1-4677
945	OG0000945	YDR128W	augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-4.112&CDS=1-4047
946	OG0000946	YDR129C	maker-NODE_28_length_68937_cov_48.1374_ID_5330-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_28_length_68937_cov_48.1374_ID_5330-augustus-gene-0.4&CDS=1-2217
947	OG0000947	YDR141C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-3.33&CDS=1-4998
948	OG0000948	YDR142C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-1.117&CDS=1-1098
949	OG0000949	YDR148C	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-1.255-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-1.255&CDS=1-1290
950	OG0000950	YDR150W	snap_masked-NODE_19_length_233523_cov_44.9681_ID_4879-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_19_length_233523_cov_44.9681_ID_4879-processed-gene-0.86&CDS=1-11247
951	OG0000951	YDR152W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.86&CDS=1-702
952	OG0000952	YDR155C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.110&CDS=1-486
953	OG0000953	YDR158W	snap_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-0.115&CDS=1-1092
954	OG0000954	YDR159W	maker-NODE_21_length_203277_cov_48.2929_ID_3858-augustus-gene-0.56-mRNA-1_1&gene=maker-NODE_21_length_203277_cov_48.2929_ID_3858-augustus-gene-0.56&CDS=1-4575
955	OG0000955	YDR161W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.18&CDS=1-1152
956	OG0000956	YDR162C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.112&CDS=1-606
957	OG0000957	YDR164C	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.82-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.82&CDS=1-2313
958	OG0000958	YDR165W	snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.108&CDS=1-1215
959	OG0000959	YDR166C	augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-2.86&CDS=1-2946
960	OG0000960	YDR167W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-4.207-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-4.207&CDS=1-594
961	OG0000961	YDR168W	augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.49&CDS=1-1512
962	OG0000962	YDR170C	augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.48&CDS=1-5229
963	OG0000963	YDR172W	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.31&CDS=1-1989
964	OG0000964	YDR173C	augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-0.56&CDS=1-990
965	OG0000965	YDR174W	augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.24&CDS=1-708
966	OG0000966	YDR177W	snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.149&CDS=1-657
967	OG0000967	YDR180W	augustus_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.121&CDS=1-4131
968	OG0000968	YDR181C	augustus_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.154&CDS=1-744
969	OG0000969	YDR182W	snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.205-mRNA-1_1&gene=snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.205&CDS=1-1434
970	OG0000970	YDR183W	snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.242-mRNA-1_1&gene=snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.242&CDS=1-585
971	OG0000971	YDR188W	augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.78&CDS=1-3213
972	OG0000972	YDR189W	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.4-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.4&CDS=1-1926
973	OG0000973	YDR190C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.36&CDS=1-1380
974	OG0000974	YDR196C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.39&CDS=1-708
975	OG0000975	YDR198C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.40&CDS=1-1290
976	OG0000976	YDR202C	snap_masked-NODE_28_length_68937_cov_48.1374_ID_5330-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_28_length_68937_cov_48.1374_ID_5330-processed-gene-0.60&CDS=1-1032
977	OG0000977	YDR204W	maker-NODE_22_length_183416_cov_90.9836_ID_8445-augustus-gene-0.97-mRNA-1_1&gene=maker-NODE_22_length_183416_cov_90.9836_ID_8445-augustus-gene-0.97&CDS=1-1449
978	OG0000978	YDR208W	genemark-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-1.151&CDS=1-1869
979	OG0000979	YDR211W	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.62&CDS=1-2142
980	OG0000980	YDR212W	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-2.22&CDS=1-1662
981	OG0000981	YDR216W	augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-1.59&CDS=1-5298
982	OG0000982	YDR217C	augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.48&CDS=1-2457
983	OG0000983	YDR221W	genemark-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.156-mRNA-1_1&gene=genemark-NODE_13_length_368441_cov_46.401_ID_4565-processed-gene-2.156&CDS=1-1416
984	OG0000984	YDR226W	augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-2.62&CDS=1-750
985	OG0000985	YDR228C	augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-2.85&CDS=1-1485
986	OG0000986	YDR229W	genemark-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.45-mRNA-1_1&gene=genemark-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.45&CDS=1-1110
987	OG0000987	YDR231C	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.88&CDS=1-495
988	OG0000988	YDR232W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.99-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.99&CDS=1-1704
989	OG0000989	YDR233C	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.103&CDS=1-849
990	OG0000990	YDR234W	augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.3&CDS=1-2061
