	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035670_Phaffomyces_opuntiae
435	OG0000435	YLL057C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.175-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.175&CDS=1-1179, maker-NODE_12_length_191144_cov_54.1603_ID_7329-snap-gene-0.260-mRNA-1_1&gene=maker-NODE_12_length_191144_cov_54.1603_ID_7329-snap-gene-0.260&CDS=1-1566
436	OG0000436	YLL061W, YPL274W	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.51-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.51&CDS=1-1770
437	OG0000437	YLR014C	genemark-NODE_181_length_5503_cov_57.7114_ID_16683-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_181_length_5503_cov_57.7114_ID_16683-processed-gene-0.6&CDS=1-690, genemark-NODE_93_length_47230_cov_63.3808_ID_10519-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_93_length_47230_cov_63.3808_ID_10519-processed-gene-0.65&CDS=1-2346
438	OG0000438	YLR016C	maker-NODE_64_length_77145_cov_66.0559_ID_9405-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_64_length_77145_cov_66.0559_ID_9405-snap-gene-0.4&CDS=1-297, snap_masked-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.179-mRNA-1_1&gene=snap_masked-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.179&CDS=1-453
439	OG0000439	YLR031W, YMR124W	genemark-NODE_128_length_20418_cov_57.5015_ID_14321-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_128_length_20418_cov_57.5015_ID_14321-processed-gene-0.23&CDS=1-4011
440	OG0000440	YLR241W	genemark-NODE_39_length_109361_cov_55.0506_ID_6540-processed-gene-0.152-mRNA-1_1&gene=genemark-NODE_39_length_109361_cov_55.0506_ID_6540-processed-gene-0.152&CDS=1-2502, genemark-NODE_9_length_207591_cov_58.935_ID_5467-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_9_length_207591_cov_58.935_ID_5467-processed-gene-0.3&CDS=1-2613
441	OG0000441	YLR248W	augustus_masked-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.56&CDS=1-1488, genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.166-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.166&CDS=1-2643
442	OG0000442	YLR260W, YOR171C	augustus_masked-NODE_88_length_52093_cov_56.6024_ID_13439-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_88_length_52093_cov_56.6024_ID_13439-processed-gene-0.14&CDS=1-3282
443	OG0000443	YLR264W, YOR167C	genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-1.8&CDS=1-201
444	OG0000444	YLR268W	genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.198-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.198&CDS=1-645, genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-1.12&CDS=1-645
445	OG0000445	YLR270W, YOR173W	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.100&CDS=1-981
446	OG0000446	YLR284C, YOR180C	genemark-NODE_51_length_87692_cov_62.6115_ID_7213-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_51_length_87692_cov_62.6115_ID_7213-processed-gene-0.114&CDS=1-819
447	OG0000447	YLR287C-A, YOR182C	maker-NODE_2_length_368873_cov_56.1611_ID_5273-snap-gene-1.94-mRNA-1_1&gene=maker-NODE_2_length_368873_cov_56.1611_ID_5273-snap-gene-1.94&CDS=1-1122
448	OG0000448	YLR300W, YOR190W	genemark-NODE_126_length_23233_cov_70.2231_ID_15139-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_126_length_23233_cov_70.2231_ID_15139-processed-gene-0.4&CDS=1-1269
449	OG0000449	YLR368W	augustus_masked-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.36&CDS=1-1398, snap_masked-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.16&CDS=1-1431
450	OG0000450	YLR441C	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.29-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.29&CDS=1-765, genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.112&CDS=1-765
451	OG0000451	YLR450W, YML075C	genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.63&CDS=1-3045
452	OG0000452	YLR456W, YPR172W	genemark-NODE_162_length_10388_cov_55.1105_ID_15471-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_162_length_10388_cov_55.1105_ID_15471-processed-gene-0.16&CDS=1-555
453	OG0000453	YML073C	genemark-NODE_125_length_23242_cov_54.2605_ID_13351-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_125_length_23242_cov_54.2605_ID_13351-processed-gene-0.20&CDS=1-534, maker-NODE_4_length_330874_cov_55.2971_ID_5053-augustus-gene-0.92-mRNA-1_1&gene=maker-NODE_4_length_330874_cov_55.2971_ID_5053-augustus-gene-0.92&CDS=1-528
454	OG0000454	YML100W, YMR261C	genemark-NODE_120_length_26679_cov_59.8922_ID_17310-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_120_length_26679_cov_59.8922_ID_17310-processed-gene-0.20&CDS=1-3012
455	OG0000455	YML109W, YMR273C	snap_masked-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.51&CDS=1-2523
456	OG0000456	YML116W, YMR279C	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.122&CDS=1-1395
457	OG0000457	YMR020W	genemark-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.132&CDS=1-1377, maker-NODE_42_length_100638_cov_56.583_ID_6634-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_42_length_100638_cov_56.583_ID_6634-augustus-gene-0.108&CDS=1-651
458	OG0000458	YMR088C	genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.139&CDS=1-1776, snap_masked-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.12&CDS=1-1779
459	OG0000459	YMR106C	snap_masked-NODE_119_length_27191_cov_56.3818_ID_14950-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_119_length_27191_cov_56.3818_ID_14950-processed-gene-0.1&CDS=1-1983, snap_masked-NODE_51_length_87692_cov_62.6115_ID_7213-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_51_length_87692_cov_62.6115_ID_7213-processed-gene-0.44&CDS=1-495
460	OG0000460	YMR183C, YPL232W	genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.17&CDS=1-885
461	OG0000461	YMR199W, YPL256C	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.167&CDS=1-1263
462	OG0000462	YMR222C, YOR280C	genemark-NODE_85_length_55148_cov_62.222_ID_13254-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_85_length_55148_cov_62.222_ID_13254-processed-gene-0.58&CDS=1-690
463	OG0000463	YMR226C	genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.135&CDS=1-807, genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.140&CDS=1-804
464	OG0000464	YMR230W, YOR293W	genemark-NODE_80_length_60247_cov_57.6334_ID_9539-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_80_length_60247_cov_57.6334_ID_9539-processed-gene-0.82&CDS=1-318
465	OG0000465	YMR234W	maker-NODE_27_length_132105_cov_53.9695_ID_6598-snap-gene-0.107-mRNA-1_1&gene=maker-NODE_27_length_132105_cov_53.9695_ID_6598-snap-gene-0.107&CDS=1-1314, snap_masked-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.60&CDS=1-2148
466	OG0000466	YMR242C, YOR312C	genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.71&CDS=1-540
467	OG0000467	YNL095C, YOR092W	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.11&CDS=1-1476
468	OG0000468	YNL096C, YOR096W	genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.104&CDS=1-564
469	OG0000469	YNL108C, YOR110W	augustus_masked-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.179&CDS=1-1641
470	OG0000470	YNL142W	genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_21_length_143716_cov_56.0961_ID_5982-processed-gene-0.78&CDS=1-1452, genemark-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.60&CDS=1-1461
471	OG0000471	YNL268W	genemark-NODE_23_length_140454_cov_57.1584_ID_10316-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_23_length_140454_cov_57.1584_ID_10316-processed-gene-0.126&CDS=1-1680, maker-NODE_23_length_140454_cov_57.1584_ID_10316-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_23_length_140454_cov_57.1584_ID_10316-snap-gene-0.46&CDS=1-4995
472	OG0000472	YNL301C, YOL120C	maker-NODE_6_length_276352_cov_54.7987_ID_5117-snap-gene-1.285-mRNA-1_1&gene=maker-NODE_6_length_276352_cov_54.7987_ID_5117-snap-gene-1.285&CDS=1-957
473	OG0000473	YNR074C	augustus_masked-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.86&CDS=1-1110, maker-NODE_30_length_126970_cov_55.7827_ID_6872-augustus-gene-0.56-mRNA-1_1&gene=maker-NODE_30_length_126970_cov_55.7827_ID_6872-augustus-gene-0.56&CDS=1-1953
474	OG0000474	YOL137W	genemark-NODE_86_length_53711_cov_57.1633_ID_11623-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_86_length_53711_cov_57.1633_ID_11623-processed-gene-0.17&CDS=1-1425, snap_masked-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.67&CDS=1-468
475	OG0000475	YOR032C	genemark-NODE_67_length_73630_cov_54.4002_ID_8532-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_67_length_73630_cov_54.4002_ID_8532-processed-gene-0.96&CDS=1-2115, genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.97&CDS=1-2520
476	OG0000476	YOR049C	genemark-NODE_66_length_73827_cov_54.8195_ID_9775-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_66_length_73827_cov_54.8195_ID_9775-processed-gene-0.48&CDS=1-1170, snap_masked-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.8&CDS=1-1182
477	OG0000477	YOR120W	genemark-NODE_44_length_96743_cov_61.9992_ID_6736-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_44_length_96743_cov_61.9992_ID_6736-processed-gene-0.115&CDS=1-924, genemark-NODE_76_length_64711_cov_55.5515_ID_9141-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_76_length_64711_cov_55.5515_ID_9141-processed-gene-0.73&CDS=1-933
478	OG0000478	YOR227W, YPL137C	snap_masked-NODE_54_length_82340_cov_55.5355_ID_8121-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_54_length_82340_cov_55.5355_ID_8121-processed-gene-0.72&CDS=1-3477
479	OG0000479	YOR231W, YPL140C	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.96&CDS=1-1245
480	OG0000480	YOR234C, YPL143W	augustus_masked-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.58&CDS=1-321
481	OG0000481	YOR237W, YPL145C	genemark-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.188-mRNA-1_1&gene=genemark-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.188&CDS=1-1254
482	OG0000482	YOR256C, YPL176C	maker-NODE_37_length_111893_cov_55.4246_ID_6408-augustus-gene-0.59-mRNA-1_1&gene=maker-NODE_37_length_111893_cov_55.4246_ID_6408-augustus-gene-0.59&CDS=1-2703
483	OG0000483	YOR270C	genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.62&CDS=1-2406, genemark-NODE_77_length_62735_cov_56.0199_ID_9339-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_77_length_62735_cov_56.0199_ID_9339-processed-gene-0.6&CDS=1-2478
484	OG0000484	YOR348C	maker-NODE_43_length_98771_cov_59.8087_ID_9203-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_43_length_98771_cov_59.8087_ID_9203-snap-gene-0.93&CDS=1-3354, maker-NODE_88_length_52093_cov_56.6024_ID_13439-snap-gene-0.60-mRNA-1_1&gene=maker-NODE_88_length_52093_cov_56.6024_ID_13439-snap-gene-0.60&CDS=1-3342
485	OG0000485	YOR388C, YPL275W	genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.141&CDS=1-1089
486	OG0000486	YOR390W, YPL279C	genemark-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.16&CDS=1-1056
487	OG0000487	YPL265W	genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-2.120-mRNA-1_1&gene=genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-2.120&CDS=1-1746, genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-2.164&CDS=1-1725
488	OG0000488	YPR013C, YPR015C	augustus_masked-NODE_9_length_207591_cov_58.935_ID_5467-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_9_length_207591_cov_58.935_ID_5467-processed-gene-1.60&CDS=1-1047
489	OG0000489	YPR022C	genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.57&CDS=1-2754, genemark-NODE_82_length_57442_cov_53.3001_ID_28493-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_82_length_57442_cov_53.3001_ID_28493-processed-gene-0.56&CDS=1-2226
490	OG0000490	YPR085C	augustus_masked-NODE_78_length_62591_cov_54.3235_ID_9733-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_78_length_62591_cov_54.3235_ID_9733-processed-gene-0.14&CDS=1-2847, augustus_masked-NODE_9_length_207591_cov_58.935_ID_5467-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_9_length_207591_cov_58.935_ID_5467-processed-gene-0.46&CDS=1-1443
491	OG0000491	YPR127W	genemark-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.149-mRNA-1_1&gene=genemark-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.149&CDS=1-1002, maker-NODE_66_length_73827_cov_54.8195_ID_9775-augustus-gene-0.123-mRNA-1_1&gene=maker-NODE_66_length_73827_cov_54.8195_ID_9775-augustus-gene-0.123&CDS=1-1515
492	OG0000492	YPR169W-A, YPR170W-B	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.229-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.229&CDS=1-1914
493	OG0000493	YPR181C	genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.111&CDS=1-2277, maker-NODE_7_length_252116_cov_54.7147_ID_5737-augustus-gene-1.240-mRNA-1_1&gene=maker-NODE_7_length_252116_cov_54.7147_ID_5737-augustus-gene-1.240&CDS=1-3699
494	OG0000494	Q0050, Q0055	snap_masked-NODE_95_length_45866_cov_1499.94_ID_12129-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_95_length_45866_cov_1499.94_ID_12129-processed-gene-0.22&CDS=1-918
495	OG0000495	Q0105, Q0120	genemark-NODE_95_length_45866_cov_1499.94_ID_12129-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_95_length_45866_cov_1499.94_ID_12129-processed-gene-0.65&CDS=1-756
496	OG0000496	YAL001C	snap_masked-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.132&CDS=1-4302
497	OG0000497	YAL002W	genemark-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.69&CDS=1-4026
498	OG0000498	YAL003W	genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.100&CDS=1-609
499	OG0000499	YAL008W	genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.85&CDS=1-549
500	OG0000500	YAL010C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.185&CDS=1-1170
501	OG0000501	YAL011W	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.184-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.184&CDS=1-1866
502	OG0000502	YAL012W	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.180-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.180&CDS=1-1164
503	OG0000503	YAL013W	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.178&CDS=1-1518
504	OG0000504	YAL014C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.182-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.182&CDS=1-774
505	OG0000505	YAL016W	genemark-NODE_45_length_95811_cov_55.0546_ID_24791-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_45_length_95811_cov_55.0546_ID_24791-processed-gene-0.101&CDS=1-1806
506	OG0000506	YAL019W	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.214-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.214&CDS=1-3120
507	OG0000507	YAL020C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.176&CDS=1-996
508	OG0000508	YAL021C	genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.16&CDS=1-2319
509	OG0000509	YAL022C	augustus_masked-NODE_11_length_197763_cov_54.7867_ID_23752-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_11_length_197763_cov_54.7867_ID_23752-processed-gene-0.98&CDS=1-4509
510	OG0000510	YAL024C	genemark-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.250-mRNA-1_1&gene=genemark-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.250&CDS=1-4017
511	OG0000511	YAL025C	genemark-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.249-mRNA-1_1&gene=genemark-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.249&CDS=1-903
512	OG0000512	YAL026C	genemark-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.248-mRNA-1_1&gene=genemark-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.248&CDS=1-3948
513	OG0000513	YAL032C	genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.31&CDS=1-1368
514	OG0000514	YAL033W	genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.15&CDS=1-483
515	OG0000515	YAL034W-A	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-0.124&CDS=1-810
516	OG0000516	YAL035W	genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.117&CDS=1-2994
517	OG0000517	YAL036C	genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.84&CDS=1-1104
518	OG0000518	YAL038W	genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.126&CDS=1-1518
519	OG0000519	YAL039C	genemark-NODE_16_length_167872_cov_55.7905_ID_6804-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_16_length_167872_cov_55.7905_ID_6804-processed-gene-0.46&CDS=1-822
520	OG0000520	YAL041W	genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.136&CDS=1-2097
521	OG0000521	YAL042W	maker-NODE_103_length_36863_cov_53.9094_ID_13685-augustus-gene-0.31-mRNA-1_1&gene=maker-NODE_103_length_36863_cov_53.9094_ID_13685-augustus-gene-0.31&CDS=1-1623
522	OG0000522	YAL043C	augustus_masked-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.41&CDS=1-2160
523	OG0000523	YAL044C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.213-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.213&CDS=1-504
524	OG0000524	YAL044W-A	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.174-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.174&CDS=1-300
