	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035687_Cyberlindnera_suaveolens
555	OG0000555	YAL060W	genemark-NODE_131_length_8279_cov_14.1855_ID_12445-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_131_length_8279_cov_14.1855_ID_12445-processed-gene-0.4&CDS=1-1143
556	OG0000556	YAL067C	augustus_masked-NODE_89_length_31196_cov_19.4815_ID_10288-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_89_length_31196_cov_19.4815_ID_10288-processed-gene-0.5&CDS=1-1683
557	OG0000557	YAR002C-A	augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.127&CDS=1-645
558	OG0000558	YAR002W	snap_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.27&CDS=1-1326
559	OG0000559	YAR003W	augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.104&CDS=1-1200
560	OG0000560	YAR007C	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-0.23&CDS=1-1821
561	OG0000561	YAR008W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-0.26&CDS=1-807
562	OG0000562	YAR014C	genemark-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.87&CDS=1-1416
563	OG0000563	YAR015W	augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.72&CDS=1-903
564	OG0000564	YAR018C	augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.60&CDS=1-1434
565	OG0000565	YBL001C	genemark-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.109&CDS=1-342
566	OG0000566	YBL004W	augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.12&CDS=1-7386
567	OG0000567	YBL007C	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.270-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.270&CDS=1-3387
568	OG0000568	YBL008W	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.227-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.227&CDS=1-2490
569	OG0000569	YBL010C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.68&CDS=1-936
570	OG0000570	YBL011W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.64&CDS=1-1998
571	OG0000571	YBL013W	augustus_masked-NODE_26_length_135373_cov_15.8704_ID_24655-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_26_length_135373_cov_15.8704_ID_24655-processed-gene-0.183&CDS=1-1047
572	OG0000572	YBL014C	augustus_masked-NODE_47_length_86062_cov_15.8563_ID_7278-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_47_length_86062_cov_15.8563_ID_7278-processed-gene-0.31&CDS=1-2163
573	OG0000573	YBL015W	augustus_masked-NODE_69_length_55998_cov_16.3697_ID_9149-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_69_length_55998_cov_16.3697_ID_9149-processed-gene-0.74&CDS=1-1569
574	OG0000574	YBL018C	augustus_masked-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.41&CDS=1-339
575	OG0000575	YBL019W	augustus_masked-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_90_length_30965_cov_15.9507_ID_10242-processed-gene-0.46&CDS=1-1578
576	OG0000576	YBL020W	augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.17&CDS=1-1614
577	OG0000577	YBL021C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.129&CDS=1-729
578	OG0000578	YBL022C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.128&CDS=1-3264
579	OG0000579	YBL023C	maker-NODE_57_length_73191_cov_15.9093_ID_8023-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_57_length_73191_cov_15.9093_ID_8023-augustus-gene-0.83&CDS=1-3789
580	OG0000580	YBL024W	augustus_masked-NODE_17_length_210586_cov_18.3491_ID_13553-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_17_length_210586_cov_18.3491_ID_13553-processed-gene-1.11&CDS=1-1974
581	OG0000581	YBL028C	augustus_masked-NODE_85_length_34279_cov_16.4542_ID_10114-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_85_length_34279_cov_16.4542_ID_10114-processed-gene-0.17&CDS=1-297
582	OG0000582	YBL029C-A	snap_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.20&CDS=1-255
583	OG0000583	YBL029W	augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.90&CDS=1-987
584	OG0000584	YBL033C	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.117&CDS=1-999
585	OG0000585	YBL034C	augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.237-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.237&CDS=1-3996
586	OG0000586	YBL035C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.27&CDS=1-1869
587	OG0000587	YBL036C	snap_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.153-mRNA-1_1&gene=snap_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.153&CDS=1-714
588	OG0000588	YBL037W	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.2&CDS=1-2577
589	OG0000589	YBL038W	maker-NODE_19_length_195766_cov_16.9769_ID_5328-augustus-gene-0.133-mRNA-1_1&gene=maker-NODE_19_length_195766_cov_16.9769_ID_5328-augustus-gene-0.133&CDS=1-660
590	OG0000590	YBL039C	augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.5&CDS=1-1722
591	OG0000591	YBL040C	maker-NODE_102_length_18234_cov_16.0144_ID_10941-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_102_length_18234_cov_16.0144_ID_10941-snap-gene-0.12&CDS=1-636
592	OG0000592	YBL041W	augustus_masked-NODE_73_length_52820_cov_15.245_ID_8889-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_73_length_52820_cov_15.245_ID_8889-processed-gene-0.26&CDS=1-711
593	OG0000593	YBL045C	augustus_masked-NODE_41_length_94782_cov_16.4488_ID_6813-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-NODE_41_length_94782_cov_16.4488_ID_6813-processed-gene-0.153&CDS=1-1341
594	OG0000594	YBL047C	augustus_masked-NODE_41_length_94782_cov_16.4488_ID_6813-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_41_length_94782_cov_16.4488_ID_6813-processed-gene-0.151&CDS=1-3945
595	OG0000595	YBL049W	augustus_masked-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_66_length_59368_cov_19.114_ID_8320-processed-gene-0.82&CDS=1-342
596	OG0000596	YBL050W	augustus_masked-NODE_41_length_94782_cov_16.4488_ID_6813-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_41_length_94782_cov_16.4488_ID_6813-processed-gene-0.123&CDS=1-873
597	OG0000597	YBL051C	augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.116&CDS=1-1827
598	OG0000598	YBL057C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.108&CDS=1-621
599	OG0000599	YBL058W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.128&CDS=1-1092
600	OG0000600	YBL059C-A	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.151&CDS=1-303
601	OG0000601	YBL060W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.110&CDS=1-1932
602	OG0000602	YBL061C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.107&CDS=1-1905
603	OG0000603	YBL066C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.109&CDS=1-2859
604	OG0000604	YBL071W-A	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.20&CDS=1-213
605	OG0000605	YBL074C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.126&CDS=1-1053
606	OG0000606	YBL076C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.88&CDS=1-3222
607	OG0000607	YBL078C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.89&CDS=1-384
608	OG0000608	YBL079W	augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.198&CDS=1-4137
609	OG0000609	YBL080C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.157&CDS=1-1542
610	OG0000610	YBL082C	augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.183-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.183&CDS=1-1371
611	OG0000611	YBL084C	augustus_masked-NODE_34_length_110513_cov_16.7138_ID_15698-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_34_length_110513_cov_16.7138_ID_15698-processed-gene-0.102&CDS=1-2010
612	OG0000612	YBL086C	augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.41&CDS=1-882
613	OG0000613	YBL088C	snap_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.174-mRNA-1_1&gene=snap_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.174&CDS=1-8265
614	OG0000614	YBL090W	augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.43&CDS=1-477
615	OG0000615	YBL091C	maker-NODE_32_length_114752_cov_15.8803_ID_7121-augustus-gene-0.55-mRNA-1_1&gene=maker-NODE_32_length_114752_cov_15.8803_ID_7121-augustus-gene-0.55&CDS=1-1251
616	OG0000616	YBL092W	augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.44&CDS=1-393
617	OG0000617	YBL093C	augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.23&CDS=1-468
618	OG0000618	YBL095W	augustus_masked-NODE_26_length_135373_cov_15.8704_ID_24655-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_26_length_135373_cov_15.8704_ID_24655-processed-gene-0.182&CDS=1-666
619	OG0000619	YBL098W	maker-NODE_179_length_2308_cov_16.8564_ID_15033-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_179_length_2308_cov_16.8564_ID_15033-augustus-gene-0.0&CDS=1-1377
620	OG0000620	YBL099W	augustus_masked-NODE_43_length_91435_cov_15.6844_ID_7007-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_43_length_91435_cov_15.6844_ID_7007-processed-gene-0.143&CDS=1-1644
621	OG0000621	YBL102W	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.74&CDS=1-642
622	OG0000622	YBL105C	snap_masked-NODE_74_length_50024_cov_16.702_ID_8815-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_74_length_50024_cov_16.702_ID_8815-processed-gene-0.27&CDS=1-2241
623	OG0000623	YBL107C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.30&CDS=1-552
624	OG0000624	YBR003W	augustus_masked-NODE_59_length_70817_cov_15.3005_ID_7652-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_59_length_70817_cov_15.3005_ID_7652-processed-gene-0.54&CDS=1-1392
625	OG0000625	YBR004C	augustus_masked-NODE_106_length_16882_cov_15.0421_ID_28119-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_106_length_16882_cov_15.0421_ID_28119-processed-gene-0.18&CDS=1-1086
626	OG0000626	YBR006W	augustus_masked-NODE_63_length_61504_cov_17.297_ID_8177-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_63_length_61504_cov_17.297_ID_8177-processed-gene-0.60&CDS=1-1470
627	OG0000627	YBR017C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.36&CDS=1-2628
628	OG0000628	YBR022W	augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.216-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.216&CDS=1-486
629	OG0000629	YBR023C	augustus_masked-NODE_63_length_61504_cov_17.297_ID_8177-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_63_length_61504_cov_17.297_ID_8177-processed-gene-0.45&CDS=1-3495
630	OG0000630	YBR025C	augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.102&CDS=1-1182
631	OG0000631	YBR026C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.10&CDS=1-1068
632	OG0000632	YBR029C	maker-NODE_13_length_224594_cov_15.961_ID_5467-augustus-gene-1.57-mRNA-1_1&gene=maker-NODE_13_length_224594_cov_15.961_ID_5467-augustus-gene-1.57&CDS=1-2229
633	OG0000633	YBR030W	augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-1.17&CDS=1-1704
634	OG0000634	YBR034C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.102&CDS=1-1032
635	OG0000635	YBR035C	snap_masked-NODE_34_length_110513_cov_16.7138_ID_15698-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_34_length_110513_cov_16.7138_ID_15698-processed-gene-0.158&CDS=1-636
636	OG0000636	YBR037C	augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_22_length_176656_cov_15.8943_ID_5903-processed-gene-0.139&CDS=1-870
637	OG0000637	YBR039W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.90&CDS=1-876
638	OG0000638	YBR040W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.120&CDS=1-777
639	OG0000639	YBR041W	snap_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.63&CDS=1-1935
640	OG0000640	YBR042C	augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.126&CDS=1-1194
641	OG0000641	YBR043C	snap_masked-NODE_31_length_115741_cov_15.751_ID_5875-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_31_length_115741_cov_15.751_ID_5875-processed-gene-0.180&CDS=1-1803
642	OG0000642	YBR046C	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.242-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.242&CDS=1-1008
643	OG0000643	YBR047W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-3.119&CDS=1-720
644	OG0000644	YBR053C	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.139&CDS=1-945
645	OG0000645	YBR055C	augustus_masked-NODE_51_length_76918_cov_17.7093_ID_9302-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_51_length_76918_cov_17.7093_ID_9302-processed-gene-0.24&CDS=1-2583
646	OG0000646	YBR056W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.110&CDS=1-1449
647	OG0000647	YBR057C	genemark-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.183-mRNA-1_1&gene=genemark-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.183&CDS=1-705
648	OG0000648	YBR058C	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.284-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.284&CDS=1-2151
649	OG0000649	YBR058C-A	augustus_masked-NODE_33_length_112801_cov_16.0057_ID_7973-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_33_length_112801_cov_16.0057_ID_7973-processed-gene-0.151&CDS=1-309
650	OG0000650	YBR060C	augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.47&CDS=1-2148
651	OG0000651	YBR061C	maker-NODE_38_length_101485_cov_15.519_ID_8235-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_38_length_101485_cov_15.519_ID_8235-augustus-gene-0.75&CDS=1-909
652	OG0000652	YBR062C	maker-NODE_38_length_101485_cov_15.519_ID_8235-augustus-gene-0.76-mRNA-1_1&gene=maker-NODE_38_length_101485_cov_15.519_ID_8235-augustus-gene-0.76&CDS=1-531
653	OG0000653	YBR065C	augustus_masked-NODE_38_length_101485_cov_15.519_ID_8235-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_38_length_101485_cov_15.519_ID_8235-processed-gene-0.122&CDS=1-993
654	OG0000654	YBR067C	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.116&CDS=1-639
655	OG0000655	YBR070C	augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.186&CDS=1-642
656	OG0000656	YBR073W	augustus_masked-NODE_33_length_112801_cov_16.0057_ID_7973-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-NODE_33_length_112801_cov_16.0057_ID_7973-processed-gene-0.157&CDS=1-2565
657	OG0000657	YBR074W	genemark-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-2.234-mRNA-1_1&gene=genemark-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-2.234&CDS=1-2949
658	OG0000658	YBR076W	genemark-NODE_38_length_101485_cov_15.519_ID_8235-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_38_length_101485_cov_15.519_ID_8235-processed-gene-0.43&CDS=1-1128
659	OG0000659	YBR079C	maker-NODE_14_length_221288_cov_16.0768_ID_5705-augustus-gene-1.132-mRNA-1_1&gene=maker-NODE_14_length_221288_cov_16.0768_ID_5705-augustus-gene-1.132&CDS=1-2733
660	OG0000660	YBR080C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.118&CDS=1-2271
661	OG0000661	YBR081C	augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.73&CDS=1-3084
662	OG0000662	YBR083W	augustus_masked-NODE_85_length_34279_cov_16.4542_ID_10114-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_85_length_34279_cov_16.4542_ID_10114-processed-gene-0.5&CDS=1-1920
663	OG0000663	YBR086C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.6-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.6&CDS=1-2715
