	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034610_Saturnispora_hagleri
228	OG0000228	YEL034W, YJR047C	augustus_masked-NODE_46_length_47770_cov_22.1879_ID_91-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_46_length_47770_cov_22.1879_ID_91-processed-gene-0.6&CDS=1-474
229	OG0000229	YEL039C, YJR048W	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.282-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.282&CDS=1-330
230	OG0000230	YEL041W, YJR049C	genemark-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.214-mRNA-1_1&gene=genemark-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.214&CDS=1-1383
231	OG0000231	YEL044W	augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.198&CDS=1-1212, augustus_masked-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.16&CDS=1-768
232	OG0000232	YEL046C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.29&CDS=1-1137, augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.161-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.161&CDS=1-1086
233	OG0000233	YER019C-A, YER087C-B	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.229-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.229&CDS=1-255
234	OG0000234	YER027C, YGL208W	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.61&CDS=1-675
235	OG0000235	YER028C, YGL209W	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.30&CDS=1-1329
236	OG0000236	YER031C, YGL210W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-6.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-6.94&CDS=1-660
237	OG0000237	YER037W, YGL224C	augustus_masked-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_22_length_145697_cov_19.7927_ID_43-processed-gene-0.48&CDS=1-915
238	OG0000238	YER045C, YIL036W	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-1.1&CDS=1-1083
239	OG0000239	YER056C-A, YIL052C	genemark-NODE_50_length_26736_cov_22.9128_ID_99-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_50_length_26736_cov_22.9128_ID_99-processed-gene-0.21&CDS=1-324
240	OG0000240	YER059W, YIL050W	augustus_masked-NODE_50_length_26736_cov_22.9128_ID_99-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_50_length_26736_cov_22.9128_ID_99-processed-gene-0.32&CDS=1-1614
241	OG0000241	YER064C, YIL056W	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.115&CDS=1-1851
242	OG0000242	YER066W, YFL009W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.87-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.87&CDS=1-2094
243	OG0000243	YER067W, YIL057C	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.246-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.246&CDS=1-558
244	OG0000244	YER074W, YIL069C	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.257-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.257&CDS=1-462
245	OG0000245	YER081W, YIL074C	augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.277-mRNA-1_1&gene=augustus_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.277&CDS=1-1398
246	OG0000246	YER131W, YGL189C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.96&CDS=1-357
247	OG0000247	YER132C, YGL197W	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.10&CDS=1-4002
248	OG0000248	YER145C	augustus_masked-NODE_57_length_13567_cov_20.2887_ID_113-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_57_length_13567_cov_20.2887_ID_113-processed-gene-0.0&CDS=1-1131, maker-NODE_2_length_837746_cov_20.7076_ID_3-augustus-gene-7.71-mRNA-1_1&gene=maker-NODE_2_length_837746_cov_20.7076_ID_3-augustus-gene-7.71&CDS=1-2016
249	OG0000249	YFL004W, YPL019C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.65&CDS=1-2604
250	OG0000250	YFL011W, YMR011W	augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.174&CDS=1-1581
251	OG0000251	YFL048C, YLR080W	genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.92-mRNA-1_1&gene=genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.92&CDS=1-1194
252	OG0000252	YFL050C, YOL130W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.113&CDS=1-2343
253	OG0000253	YFR014C, YOL016C	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-0.137&CDS=1-1314
254	OG0000254	YFR023W, YHR015W	genemark-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.191-mRNA-1_1&gene=genemark-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.191&CDS=1-2520
255	OG0000255	YFR053C, YGL253W	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.227-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.227&CDS=1-1404
256	OG0000256	YGL031C, YGR148C	augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.74&CDS=1-462
257	OG0000257	YGL049C, YGR162W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-4.108&CDS=1-2889
258	OG0000258	YGL071W, YPL202C	snap_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.159-mRNA-1_1&gene=snap_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.159&CDS=1-789
259	OG0000259	YGL076C, YPL198W	genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.209-mRNA-1_1&gene=genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.209&CDS=1-723
260	OG0000260	YGL082W, YPL191C	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.191&CDS=1-1098
261	OG0000261	YGL096W, YPL177C	genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-1.85&CDS=1-696
262	OG0000262	YGL133W, YPL216W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.133&CDS=1-3879
263	OG0000263	YGL134W, YPL219W	snap_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_14_length_196847_cov_21.6481_ID_27-processed-gene-0.140&CDS=1-1275
264	OG0000264	YGL135W, YPL220W	augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.108&CDS=1-651
265	OG0000265	YGL139W, YPL221W	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.5&CDS=1-2391
266	OG0000266	YGL147C, YNL067W	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.62&CDS=1-573
267	OG0000267	YGL162W, YPR009W	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.38&CDS=1-1515
268	OG0000268	YGR008C, YLR327C	augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.197&CDS=1-255
269	OG0000269	YGR009C, YMR017W	maker-NODE_1_length_1340882_cov_20.2954_ID_1-snap-gene-7.47-mRNA-1_1&gene=maker-NODE_1_length_1340882_cov_20.2954_ID_1-snap-gene-7.47&CDS=1-1215
270	OG0000270	YGR010W, YLR328W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-2.122&CDS=1-1209
271	OG0000271	YGR023W, YLR332W	snap_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-0.9&CDS=1-1785
272	OG0000272	YGR027C, YLR333C	augustus_masked-NODE_32_length_89501_cov_24.578_ID_63-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_32_length_89501_cov_24.578_ID_63-processed-gene-0.13&CDS=1-318
273	OG0000273	YGR034W, YLR344W	augustus_masked-NODE_15_length_173769_cov_21.4258_ID_29-processed-gene-0.223-mRNA-1_1&gene=augustus_masked-NODE_15_length_173769_cov_21.4258_ID_29-processed-gene-0.223&CDS=1-381
274	OG0000274	YGR038W, YLR350W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.61&CDS=1-642
275	OG0000275	YGR056W, YLR357W	augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_21_length_154617_cov_20.2003_ID_41-processed-gene-0.102&CDS=1-2871
276	OG0000276	YGR085C, YPR102C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.113&CDS=1-522
277	OG0000277	YGR092W, YPR111W	augustus_masked-NODE_51_length_25128_cov_22.0251_ID_101-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_51_length_25128_cov_22.0251_ID_101-processed-gene-0.5&CDS=1-1680
278	OG0000278	YGR108W, YPR119W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.104&CDS=1-1590
279	OG0000279	YGR118W, YPR132W	augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.233-mRNA-1_1&gene=augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.233&CDS=1-429
280	OG0000280	YGR121C, YPR138C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.122&CDS=1-1410
281	OG0000281	YGR131W, YPR149W	augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-2.164-mRNA-1_1&gene=augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-2.164&CDS=1-510
282	OG0000282	YGR136W, YPR154W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.280-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.280&CDS=1-690
283	OG0000283	YGR138C, YPR156C	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.114&CDS=1-1878
284	OG0000284	YGR141W, YPR157W	augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.84&CDS=1-1338
285	OG0000285	YGR192C, YJR009C	augustus_masked-NODE_35_length_85358_cov_20.3898_ID_69-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_35_length_85358_cov_20.3898_ID_69-processed-gene-0.33&CDS=1-1005
286	OG0000286	YGR197C, YJR015W	augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.11&CDS=1-1515
287	OG0000287	YGR209C, YLR043C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.11&CDS=1-309
288	OG0000288	YGR214W, YLR048W	maker-NODE_15_length_173769_cov_21.4258_ID_29-augustus-gene-0.309-mRNA-1_1&gene=maker-NODE_15_length_173769_cov_21.4258_ID_29-augustus-gene-0.309&CDS=1-774
289	OG0000289	YGR238C, YHR158C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-1.11&CDS=1-2796
290	OG0000290	YGR241C, YHR161C	augustus_masked-NODE_37_length_64597_cov_20.3779_ID_73-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_37_length_64597_cov_20.3779_ID_73-processed-gene-0.5&CDS=1-2136
291	OG0000291	YGR243W, YHR162W	augustus_masked-NODE_37_length_64597_cov_20.3779_ID_73-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_37_length_64597_cov_20.3779_ID_73-processed-gene-0.13&CDS=1-390
292	OG0000292	YGR248W, YHR163W	augustus_masked-NODE_34_length_87098_cov_20.6258_ID_67-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_34_length_87098_cov_20.6258_ID_67-processed-gene-0.114&CDS=1-729
293	OG0000293	YGR254W, YHR174W	augustus_masked-NODE_44_length_49650_cov_20.786_ID_87-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_44_length_49650_cov_20.786_ID_87-processed-gene-0.45&CDS=1-1311
294	OG0000294	YGR260W	augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.186&CDS=1-1503, augustus_masked-NODE_29_length_102874_cov_20.6168_ID_57-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_29_length_102874_cov_20.6168_ID_57-processed-gene-0.37&CDS=1-1557
295	OG0000295	YGR279C, YMR305C	augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_20_length_155648_cov_22.3327_ID_39-processed-gene-0.180&CDS=1-1089
296	OG0000296	YGR281W	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.238-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.238&CDS=1-4236, augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.42&CDS=1-4200
297	OG0000297	YGR283C, YMR310C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.55&CDS=1-888
298	OG0000298	YHL001W, YKL006W	maker-NODE_37_length_64597_cov_20.3779_ID_73-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_37_length_64597_cov_20.3779_ID_73-augustus-gene-0.1&CDS=1-393
299	OG0000299	YHL003C, YKL008C	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.27&CDS=1-1206
300	OG0000300	YHL017W, YKL039W	augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-0.90&CDS=1-1749
301	OG0000301	YHR001W, YKR003W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.109&CDS=1-1296
302	OG0000302	YHR021C, YKL156W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-7.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-7.6&CDS=1-246
303	OG0000303	YHR029C	augustus_masked-NODE_45_length_49366_cov_24.9547_ID_89-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_45_length_49366_cov_24.9547_ID_89-processed-gene-0.30&CDS=1-867, augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.257-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-3.257&CDS=1-867
304	OG0000304	YHR036W	genemark-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.32&CDS=1-1026, snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-0.56&CDS=1-975
305	OG0000305	YHR063C	augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.51&CDS=1-1041, augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.61&CDS=1-1041
306	OG0000306	YHR117W, YNL121C	augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.76&CDS=1-1815
307	OG0000307	YHR123W, YNL130C	augustus_masked-NODE_25_length_143880_cov_21.6552_ID_49-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_25_length_143880_cov_21.6552_ID_49-processed-gene-0.199&CDS=1-1164
308	OG0000308	YHR131C, YNL144C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-7.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-7.35&CDS=1-1764
309	OG0000309	YHR141C, YNL162W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-6.98&CDS=1-2349
310	OG0000310	YHR146W, YNL173C	snap_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-2.63&CDS=1-900
311	OG0000311	YHR198C, YHR199C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.119&CDS=1-855
312	OG0000312	YHR203C, YJR145C	augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.122&CDS=1-2577
313	OG0000313	YHR208W, YJR148W	maker-NODE_9_length_322914_cov_20.301_ID_17-augustus-gene-2.78-mRNA-1_1&gene=maker-NODE_9_length_322914_cov_20.301_ID_17-augustus-gene-2.78&CDS=1-2508
314	OG0000314	YIL085C, YNL029C	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.31&CDS=1-1755
315	OG0000315	YIL105C, YNL047C	augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-1.68&CDS=1-2229
316	OG0000316	YIL107C	snap_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.70&CDS=1-1959, snap_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-0.74&CDS=1-2193
317	OG0000317	YIL109C, YNL049C	augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.44&CDS=1-2760
318	OG0000318	YIL111W, YNL052W	augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.43&CDS=1-441
319	OG0000319	YIL114C, YNL055C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.146&CDS=1-855
320	OG0000320	YIL133C, YNL069C	genemark-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.22&CDS=1-600
321	OG0000321	YIL149C, YKR095W	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.59&CDS=1-5412
322	OG0000322	YIL151C, YKR096W	genemark-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.24-mRNA-1_1&gene=genemark-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.24&CDS=1-2967
323	OG0000323	YIL156W, YKR098C	snap_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.199-mRNA-1_1&gene=snap_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.199&CDS=1-2484
324	OG0000324	YIR013C, YLR013W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.112&CDS=1-558
325	OG0000325	YIR031C, YNL117W	genemark-NODE_26_length_134196_cov_21.0216_ID_51-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_26_length_134196_cov_21.0216_ID_51-processed-gene-0.80&CDS=1-1674
326	OG0000326	YIR033W, YKL020C	maker-NODE_2_length_837746_cov_20.7076_ID_3-augustus-gene-3.120-mRNA-1_1&gene=maker-NODE_2_length_837746_cov_20.7076_ID_3-augustus-gene-3.120&CDS=1-4908
327	OG0000327	YIR035C, YIR036C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-12.203-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-12.203&CDS=1-789
328	OG0000328	YJL076W, YKR010C	snap_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.174-mRNA-1_1&gene=snap_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.174&CDS=1-2574
