	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035301_Pichia_terricola
208	OG0000208	YCR010C, YNR002C	augustus_masked-NODE_77_length_27841_cov_26.5116_ID_9018-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_77_length_27841_cov_26.5116_ID_9018-processed-gene-0.1&CDS=1-834
209	OG0000209	YCR026C, YEL016C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-8.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-8.23&CDS=1-2274
210	OG0000210	YCR031C, YJL191W	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.35&CDS=1-420
211	OG0000211	YCR048W, YNR019W	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-1.114&CDS=1-1755
212	OG0000212	YCR073C, YNR031C	augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.237-mRNA-1_1&gene=augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.237&CDS=1-5088
213	OG0000213	YCR073W-A, YNR034W	augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.193-mRNA-1_1&gene=augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.193&CDS=1-2403
214	OG0000214	YCR091W, YNR047W	maker-NODE_1_length_1348442_cov_15.7902_ID_2726-snap-gene-12.4-mRNA-1_1&gene=maker-NODE_1_length_1348442_cov_15.7902_ID_2726-snap-gene-12.4&CDS=1-3375
215	OG0000215	YCR098C	augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.59&CDS=1-1590, augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-1.74&CDS=1-1590
216	OG0000216	YDL020C	augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.16&CDS=1-1911, snap_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.11&CDS=1-1695
217	OG0000217	YDL037C, YIR019C	augustus_masked-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.12&CDS=1-1746
218	OG0000218	YDL042C, YOL068C	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.81&CDS=1-1863
219	OG0000219	YDL048C, YLR375W	snap_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.146&CDS=1-1050
220	OG0000220	YDL061C, YLR388W	snap_masked-NODE_44_length_86156_cov_30.2292_ID_4462-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_44_length_86156_cov_30.2292_ID_4462-processed-gene-0.107&CDS=1-201
221	OG0000221	YDL075W, YLR406C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-1.25&CDS=1-342
222	OG0000222	YDL082W, YMR142C	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.130&CDS=1-591
223	OG0000223	YDL083C, YMR143W	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.170&CDS=1-444
224	OG0000224	YDL085W, YMR145C	augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.161&CDS=1-1713
225	OG0000225	YDL088C, YMR153W	augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.9&CDS=1-1599
226	OG0000226	YDL109C, YGL144C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-9.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-9.10&CDS=1-2442
227	OG0000227	YDL114W, YLR426W	augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-0.76&CDS=1-942
228	OG0000228	YDL127W, YDL179W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.103&CDS=1-933
229	OG0000229	YDL131W	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.171&CDS=1-1314, augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_55_length_68342_cov_17.3447_ID_7764-processed-gene-0.66&CDS=1-1230
230	OG0000230	YDL136W, YDL191W	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.175&CDS=1-369
231	OG0000231	YDL137W, YDL192W	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.176&CDS=1-543
232	OG0000232	YDL138W, YDL194W	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.177-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-1.177&CDS=1-3243
233	OG0000233	YDL144C	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-0.62&CDS=1-1014, maker-NODE_51_length_77383_cov_16.4763_ID_4864-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_51_length_77383_cov_16.4763_ID_4864-snap-gene-0.1&CDS=1-2028
234	OG0000234	YDL204W, YDR233C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.74&CDS=1-927
235	OG0000235	YDL222C, YNL194C	augustus_masked-NODE_30_length_132727_cov_23.8497_ID_10233-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_30_length_132727_cov_23.8497_ID_10233-processed-gene-0.99&CDS=1-951
236	OG0000236	YDL224C, YNL197C	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-1.55&CDS=1-1623
237	OG0000237	YDL229W, YNL209W	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.89&CDS=1-1845
238	OG0000238	YDL246C, YJR159W	genemark-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.88&CDS=1-1086
239	OG0000239	YDR066C, YER139C	augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-0.17&CDS=1-654
240	OG0000240	YDR069C, YER144C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-3.19&CDS=1-2664
241	OG0000241	YDR098C, YER174C	augustus_masked-NODE_50_length_78000_cov_17.1_ID_6454-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_50_length_78000_cov_17.1_ID_6454-processed-gene-0.31&CDS=1-738
242	OG0000242	YDR107C, YLR083C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-1.61&CDS=1-1902
243	OG0000243	YDR122W, YLR096W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.51&CDS=1-4335
244	OG0000244	YDR125C, YLR099C	augustus_masked-NODE_56_length_64300_cov_16.1258_ID_7506-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_56_length_64300_cov_16.1258_ID_7506-processed-gene-0.33&CDS=1-1473
245	OG0000245	YDR132C, YLR108C	augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-1.145&CDS=1-1302
246	OG0000246	YDR134C, YLR110C	augustus_masked-NODE_19_length_186176_cov_16.9616_ID_3084-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-NODE_19_length_186176_cov_16.9616_ID_3084-processed-gene-0.189&CDS=1-1563
247	OG0000247	YDR143C	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-0.48&CDS=1-963, augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.88&CDS=1-2202
248	OG0000248	YDR151C, YLR136C	genemark-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-2.113-mRNA-1_1&gene=genemark-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-2.113&CDS=1-1038
249	OG0000249	YDR182W	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-0.54&CDS=1-1602, augustus_masked-NODE_60_length_60257_cov_26.8931_ID_8789-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_60_length_60257_cov_26.8931_ID_8789-processed-gene-0.42&CDS=1-1329
250	OG0000250	YDR185C, YLR168C	augustus_masked-NODE_30_length_132727_cov_23.8497_ID_10233-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_30_length_132727_cov_23.8497_ID_10233-processed-gene-0.89&CDS=1-993
251	OG0000251	YDR200C, YLR238W	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.92&CDS=1-2127
252	OG0000252	YDR206W, YLR233C	augustus_masked-NODE_76_length_30146_cov_17.1208_ID_13096-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_76_length_30146_cov_17.1208_ID_13096-processed-gene-0.9&CDS=1-3384
253	OG0000253	YDR213W, YLR228C	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-1.116&CDS=1-2283
254	OG0000254	YDR247W, YPL026C	augustus_masked-NODE_19_length_186176_cov_16.9616_ID_3084-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_19_length_186176_cov_16.9616_ID_3084-processed-gene-0.191&CDS=1-2736
255	OG0000255	YDR251W, YPL032C	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-5.53-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-5.53&CDS=1-2496
256	OG0000256	YDR252W, YPL037C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.74&CDS=1-468
257	OG0000257	YDR253C, YPL038W	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.73&CDS=1-1236
258	OG0000258	YDR263C, YOR033C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.46&CDS=1-2472
259	OG0000259	YDR264C, YOR034C	augustus_masked-NODE_78_length_27318_cov_21.1596_ID_8189-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_78_length_27318_cov_21.1596_ID_8189-processed-gene-0.7&CDS=1-2427
260	OG0000260	YDR272W, YOR040W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.105&CDS=1-804
261	OG0000261	YDR277C, YOR047C	augustus_masked-NODE_68_length_45245_cov_16.3411_ID_7344-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_68_length_45245_cov_16.3411_ID_7344-processed-gene-0.41&CDS=1-1488
262	OG0000262	YDR300C, YHR033W	genemark-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.70&CDS=1-1188
263	OG0000263	YDR312W, YHR066W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-4.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-4.59&CDS=1-1287
264	OG0000264	YDR348C, YHR097C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-0.18&CDS=1-1647
265	OG0000265	YDR351W, YHR103W	augustus_masked-NODE_36_length_112574_cov_17.3785_ID_4914-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_36_length_112574_cov_17.3785_ID_4914-processed-gene-0.90&CDS=1-2148
266	OG0000266	YDR358W, YHR108W	maker-NODE_4_length_475427_cov_15.6432_ID_2663-augustus-gene-2.108-mRNA-1_1&gene=maker-NODE_4_length_475427_cov_15.6432_ID_2663-augustus-gene-2.108&CDS=1-1722
267	OG0000267	YDR368W, YOR120W	augustus_masked-NODE_9_length_273278_cov_27.3782_ID_3385-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_9_length_273278_cov_27.3782_ID_3385-processed-gene-1.96&CDS=1-936
268	OG0000268	YDR379W, YOR127W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.97-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.97&CDS=1-3264
269	OG0000269	YDR380W	augustus_masked-NODE_29_length_134260_cov_32.1059_ID_4476-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_29_length_134260_cov_32.1059_ID_4476-processed-gene-0.162&CDS=1-1749, augustus_masked-NODE_59_length_60427_cov_17.6587_ID_5723-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_59_length_60427_cov_17.6587_ID_5723-processed-gene-0.10&CDS=1-1809
270	OG0000270	YDR385W, YOR133W	maker-NODE_1_length_1348442_cov_15.7902_ID_2726-augustus-gene-12.144-mRNA-1_1&gene=maker-NODE_1_length_1348442_cov_15.7902_ID_2726-augustus-gene-12.144&CDS=1-3387
271	OG0000271	YDR409W, YOR156C	augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.28&CDS=1-4986
272	OG0000272	YDR418W, YEL054C	augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.68&CDS=1-495
273	OG0000273	YDR447C, YML024W	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-0.49&CDS=1-402
274	OG0000274	YDR450W, YML026C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.111&CDS=1-438
275	OG0000275	YDR451C, YML027W	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-0.51&CDS=1-1380
276	OG0000276	YDR453C, YML028W	augustus_masked-NODE_101_length_8226_cov_13.5854_ID_9633-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_101_length_8226_cov_13.5854_ID_9633-processed-gene-0.14&CDS=1-588
277	OG0000277	YDR458C, YML034W	augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.49&CDS=1-2382
278	OG0000278	YDR463W, YHR006W	snap_masked-NODE_51_length_77383_cov_16.4763_ID_4864-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_51_length_77383_cov_16.4763_ID_4864-processed-gene-0.90&CDS=1-1896
279	OG0000279	YDR500C, YLR185W	genemark-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.49&CDS=1-243
280	OG0000280	YDR502C, YLR180W	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.109&CDS=1-3063
281	OG0000281	YDR505C, YLR177W	genemark-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.71&CDS=1-2115
282	OG0000282	YDR536W	augustus_masked-NODE_43_length_91010_cov_17.1761_ID_6164-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_43_length_91010_cov_17.1761_ID_6164-processed-gene-0.97&CDS=1-3282, maker-NODE_60_length_60257_cov_26.8931_ID_8789-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_60_length_60257_cov_26.8931_ID_8789-snap-gene-0.0&CDS=1-3342
283	OG0000283	YEL006W, YIL006W	augustus_masked-NODE_50_length_78000_cov_17.1_ID_6454-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_50_length_78000_cov_17.1_ID_6454-processed-gene-0.54&CDS=1-1257
284	OG0000284	YEL022W, YJR031C	augustus_masked-NODE_27_length_136765_cov_17.0577_ID_3895-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_27_length_136765_cov_17.0577_ID_3895-processed-gene-0.122&CDS=1-4653
285	OG0000285	YEL034W, YJR047C	augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-0.55&CDS=1-471
286	OG0000286	YEL039C, YJR048W	augustus_masked-NODE_62_length_60072_cov_17.9103_ID_8360-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_62_length_60072_cov_17.9103_ID_8360-processed-gene-0.74&CDS=1-330
287	OG0000287	YEL041W, YJR049C	augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-0.0&CDS=1-1533
288	OG0000288	YEL044W	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.246-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.246&CDS=1-825, maker-NODE_13_length_217194_cov_15.3271_ID_4613-augustus-gene-1.116-mRNA-1_1&gene=maker-NODE_13_length_217194_cov_15.3271_ID_4613-augustus-gene-1.116&CDS=1-1200
289	OG0000289	YEL061C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-11.53&CDS=1-2871, augustus_masked-NODE_88_length_14853_cov_27.6201_ID_14837-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_88_length_14853_cov_27.6201_ID_14837-processed-gene-0.9&CDS=1-2127
290	OG0000290	YEL066W, YPR193C	snap_masked-NODE_33_length_124450_cov_17.0632_ID_7542-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_33_length_124450_cov_17.0632_ID_7542-processed-gene-0.8&CDS=1-420
291	OG0000291	YER019C-A, YER087C-B	maker-NODE_65_length_51508_cov_16.8883_ID_7027-augustus-gene-0.22-mRNA-1_1&gene=maker-NODE_65_length_51508_cov_16.8883_ID_7027-augustus-gene-0.22&CDS=1-270
292	OG0000292	YER031C, YGL210W	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.107&CDS=1-666
293	OG0000293	YER042W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-10.71-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-10.71&CDS=1-555, genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.52-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-6.52&CDS=1-480
294	OG0000294	YER045C, YIL036W	snap_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-1.170-mRNA-1_1&gene=snap_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-1.170&CDS=1-1071
295	OG0000295	YER056C-A, YIL052C	augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.6&CDS=1-321
296	OG0000296	YER057C, YIL051C	augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.7&CDS=1-417
297	OG0000297	YER059W, YIL050W	snap_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_73_length_32424_cov_27.1308_ID_13194-processed-gene-0.31&CDS=1-1449
298	OG0000298	YER064C, YIL056W	augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.2&CDS=1-2100
299	OG0000299	YER066W, YFL009W	augustus_masked-NODE_9_length_273278_cov_27.3782_ID_3385-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-NODE_9_length_273278_cov_27.3782_ID_3385-processed-gene-1.142&CDS=1-1788
300	OG0000300	YER074W, YIL069C	snap_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-2.126&CDS=1-417
301	OG0000301	YER081W, YIL074C	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-1.46&CDS=1-1398
302	OG0000302	YER131W, YGL189C	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-3.34&CDS=1-357
