	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035703_Cyberlindnera_americana
234	OG0000234	YBR287W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.107&CDS=1-1281, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.129&CDS=1-1275
235	OG0000235	YBR294W, YLR092W	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.93&CDS=1-2328
236	OG0000236	YCL011C, YNL004W	maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-3.65-mRNA-1_1&gene=maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-3.65&CDS=1-1353
237	OG0000237	YCL026C-A, YCL026C-B	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.25&CDS=1-582
238	OG0000238	YCL035C, YDR513W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-5.110&CDS=1-306
239	OG0000239	YCL036W, YDR514C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.57&CDS=1-1500
240	OG0000240	YCL040W, YDR516C	maker-NODE_4_length_839664_cov_66.9286_ID_3363-augustus-gene-5.126-mRNA-1_1&gene=maker-NODE_4_length_839664_cov_66.9286_ID_3363-augustus-gene-5.126&CDS=1-3021
241	OG0000241	YCL048W, YDR522C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.88&CDS=1-1395
242	OG0000242	YCL050C, YDR530C	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.159&CDS=1-954
243	OG0000243	YCL064C, YIL167W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.154-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.154&CDS=1-2037
244	OG0000244	YCL068C, YCR038C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.44&CDS=1-4200
245	OG0000245	YCR010C, YNR002C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.103&CDS=1-807
246	OG0000246	YCR026C, YEL016C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.262-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.262&CDS=1-2103
247	OG0000247	YCR028C	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.28&CDS=1-2409, augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.161-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.161&CDS=1-1428
248	OG0000248	YCR031C, YJL191W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.56&CDS=1-423
249	OG0000249	YCR034W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.72&CDS=1-957, augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.72&CDS=1-1011
250	OG0000250	YCR045C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.82&CDS=1-1368, augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.39&CDS=1-1611
251	OG0000251	YCR073C, YNR031C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-9.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-9.23&CDS=1-3612
252	OG0000252	YCR073W-A, YNR034W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.144-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.144&CDS=1-870
253	OG0000253	YCR105W, YMR318C	maker-NODE_29_length_51540_cov_88.1945_ID_4225-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_29_length_51540_cov_88.1945_ID_4225-snap-gene-0.93&CDS=1-2217
254	OG0000254	YDL042C, YOL068C	augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.321-mRNA-1_1&gene=augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.321&CDS=1-1335
255	OG0000255	YDL048C, YLR375W	genemark-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.32&CDS=1-900
256	OG0000256	YDL075W, YLR406C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.14&CDS=1-357
257	OG0000257	YDL083C, YMR143W	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.155-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.155&CDS=1-438
258	OG0000258	YDL114W	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.98-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.98&CDS=1-933, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.135&CDS=1-891
259	OG0000259	YDL136W, YDL191W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-6.70-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-6.70&CDS=1-360
260	OG0000260	YDL137W, YDL192W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-6.69&CDS=1-543
261	OG0000261	YDL144C	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-1.32&CDS=1-1029, augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-0.112&CDS=1-1002
262	OG0000262	YDL170W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.163-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.163&CDS=1-2208, augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.4&CDS=1-1587
263	OG0000263	YDL206W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.117&CDS=1-2160, maker-NODE_11_length_458690_cov_86.9314_ID_2597-snap-gene-2.163-mRNA-1_1&gene=maker-NODE_11_length_458690_cov_86.9314_ID_2597-snap-gene-2.163&CDS=1-1872
264	OG0000264	YDL210W	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-3.40&CDS=1-1656, augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-5.100&CDS=1-1710
265	OG0000265	YDL222C, YNL194C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.137&CDS=1-2847
266	OG0000266	YDL224C, YNL197C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.235-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.235&CDS=1-1680
267	OG0000267	YDL229W, YNL209W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.104-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.104&CDS=1-1839
268	OG0000268	YDL246C, YJR159W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.133&CDS=1-1053
269	OG0000269	YDR069C, YER144C	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.123&CDS=1-2382
270	OG0000270	YDR090C	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.102-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-3.102&CDS=1-861, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.62-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.62&CDS=1-798
271	OG0000271	YDR098C, YER174C	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.206-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.206&CDS=1-741
272	OG0000272	YDR107C, YLR083C	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-2.102&CDS=1-1854
273	OG0000273	YDR122W, YLR096W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-2.133&CDS=1-3507
274	OG0000274	YDR125C, YLR099C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-1.35&CDS=1-1245
275	OG0000275	YDR132C, YLR108C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.14&CDS=1-1614
276	OG0000276	YDR146C, YLR131C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.179-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.179&CDS=1-2025
277	OG0000277	YDR151C, YLR136C	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.91&CDS=1-1233
278	OG0000278	YDR166C	augustus_masked-NODE_33_length_27054_cov_67.8693_ID_4488-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_33_length_27054_cov_67.8693_ID_4488-processed-gene-0.36&CDS=1-1590, genemark-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.73&CDS=1-1560
279	OG0000279	YDR200C, YLR238W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.124&CDS=1-1413
280	OG0000280	YDR206W, YLR233C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.139-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.139&CDS=1-2667
281	OG0000281	YDR224C	augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.259-mRNA-1_1&gene=augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.259&CDS=1-396, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-3.162-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-3.162&CDS=1-396
282	OG0000282	YDR247W, YPL026C	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-1.146&CDS=1-1173
283	OG0000283	YDR251W, YPL032C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.144-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.144&CDS=1-2634
284	OG0000284	YDR253C, YPL038W	maker-NODE_2_length_1009356_cov_73.9684_ID_2785-snap-gene-5.108-mRNA-1_1&gene=maker-NODE_2_length_1009356_cov_73.9684_ID_2785-snap-gene-5.108&CDS=1-507
285	OG0000285	YDR263C, YOR033C	genemark-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.100&CDS=1-2031
286	OG0000286	YDR277C, YOR047C	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.228-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.228&CDS=1-1416
287	OG0000287	YDR309C, YHR061C	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-0.117&CDS=1-1275
288	OG0000288	YDR312W, YHR066W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.105&CDS=1-1275
289	OG0000289	YDR326C, YHR080C	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.257-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.257&CDS=1-3693
290	OG0000290	YDR348C, YHR097C	snap_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.47&CDS=1-1218
291	OG0000291	YDR351W, YHR103W	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.33&CDS=1-1839
292	OG0000292	YDR353W, YHR106W	maker-NODE_20_length_192012_cov_49.1612_ID_3234-augustus-gene-0.208-mRNA-1_1&gene=maker-NODE_20_length_192012_cov_49.1612_ID_3234-augustus-gene-0.208&CDS=1-2499
293	OG0000293	YDR368W, YOR120W	maker-NODE_18_length_235908_cov_98.2544_ID_4951-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_18_length_235908_cov_98.2544_ID_4951-snap-gene-0.3&CDS=1-1830
294	OG0000294	YDR379W, YOR127W	maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-3.58-mRNA-1_1&gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-3.58&CDS=1-2922
295	OG0000295	YDR385W, YOR133W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-0.111&CDS=1-2526
296	OG0000296	YDR391C, YOR013W	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.128&CDS=1-678
297	OG0000297	YDR403W	augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.215-mRNA-1_1&gene=augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.215&CDS=1-1506, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.140&CDS=1-1554
298	OG0000298	YDR409W, YOR156C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-0.11&CDS=1-3402
299	OG0000299	YDR418W, YEL054C	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.40&CDS=1-495
300	OG0000300	YDR447C, YML024W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.138&CDS=1-414
301	OG0000301	YDR450W, YML026C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.117&CDS=1-444
302	OG0000302	YDR451C, YML027W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.140&CDS=1-1353
303	OG0000303	YDR471W, YHR010W	augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.221-mRNA-1_1&gene=augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.221&CDS=1-408
304	OG0000304	YDR500C, YLR185W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.62&CDS=1-264
305	OG0000305	YDR501W, YLR183C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.32&CDS=1-1578
306	OG0000306	YDR531W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.113&CDS=1-1017, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.186-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.186&CDS=1-1293
307	OG0000307	YDR536W	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-1.211&CDS=1-1860, augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.189&CDS=1-1587
308	OG0000308	YEL036C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.11&CDS=1-1980, maker-NODE_2_length_1009356_cov_73.9684_ID_2785-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_2_length_1009356_cov_73.9684_ID_2785-snap-gene-3.2&CDS=1-3492
309	OG0000309	YEL047C, YJR051W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.64&CDS=1-1344
310	OG0000310	YER019C-A, YER087C-B	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.117&CDS=1-264
311	OG0000311	YER031C, YGL210W	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.34&CDS=1-654
312	OG0000312	YER054C, YIL045W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.149&CDS=1-1494
313	OG0000313	YER056C-A	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.48&CDS=1-360, maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-1.134-mRNA-1_1&gene=maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-1.134&CDS=1-357
314	OG0000314	YER057C, YIL051C	maker-NODE_8_length_523989_cov_78.18_ID_4014-snap-gene-1.71-mRNA-1_1&gene=maker-NODE_8_length_523989_cov_78.18_ID_4014-snap-gene-1.71&CDS=1-609
315	OG0000315	YER059W, YIL050W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.145&CDS=1-1701
316	OG0000316	YER064C, YIL056W	maker-NODE_20_length_192012_cov_49.1612_ID_3234-snap-gene-0.331-mRNA-1_1&gene=maker-NODE_20_length_192012_cov_49.1612_ID_3234-snap-gene-0.331&CDS=1-1296
317	OG0000317	YER066W, YFL009W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.66&CDS=1-1992
318	OG0000318	YER067W, YIL057C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.139&CDS=1-480
319	OG0000319	YER081W, YIL074C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.9&CDS=1-1410
320	OG0000320	YER100W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.134&CDS=1-747, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.135&CDS=1-771
321	OG0000321	YER131W, YGL189C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.122&CDS=1-357
322	OG0000322	YER132C, YGL197W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-1.29&CDS=1-4257
323	OG0000323	YER145C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.130&CDS=1-1200, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.184&CDS=1-1137
